B18020H_001E,B18020H_001EA,B18020H_001M,B18020H_001MA,B18020H_002E,B18020H_002EA,B18020H_002M,B18020H_002MA,B18020H_003E,B18020H_003EA,B18020H_003M,B18020H_003MA,B18020H_004E,B18020H_004EA,B18020H_004M,B18020H_004MA,B18020H_005E,B18020H_005EA,B18020H_005M,B18020H_005MA,B18020H_006E,B18020H_006EA,B18020H_006M,B18020H_006MA,B18020H_007E,B18020H_007EA,B18020H_007M,B18020H_007MA,B18020H_008E,B18020H_008EA,B18020H_008M,B18020H_008MA,B18020H_009E,B18020H_009EA,B18020H_009M,B18020H_009MA,B18020H_010E,B18020H_010EA,B18020H_010M,B18020H_010MA,B18020H_011E,B18020H_011EA,B18020H_011M,B18020H_011MA,B18020H_012E,B18020H_012EA,B18020H_012M,B18020H_012MA,B18020H_013E,B18020H_013EA,B18020H_013M,B18020H_013MA,B18020H_014E,B18020H_014EA,B18020H_014M,B18020H_014MA,B18020H_015E,B18020H_015EA,B18020H_015M,B18020H_015MA,B18020H_016E,B18020H_016EA,B18020H_016M,B18020H_016MA,B18020H_017E,B18020H_017EA,B18020H_017M,B18020H_017MA,B18020H_018E,B18020H_018EA,B18020H_018M,B18020H_018MA,B18020H_019E,B18020H_019EA,B18020H_019M,B18020H_019MA,B18020H_020E,B18020H_020EA,B18020H_020M,B18020H_020MA,B18020H_021E,B18020H_021EA,B18020H_021M,B18020H_021MA,B18020H_022E,B18020H_022EA,B18020H_022M,B18020H_022MA,B18020H_023E,B18020H_023EA,B18020H_023M,B18020H_023MA,B18020H_024E,B18020H_024EA,B18020H_024M,B18020H_024MA,B18020H_025E,B18020H_025EA,B18020H_025M,B18020H_025MA,B18020H_026E,B18020H_026EA,B18020H_026M,B18020H_026MA,B18020H_027E,B18020H_027EA,B18020H_027M,B18020H_027MA,B18020H_028E,B18020H_028EA,B18020H_028M,B18020H_028MA,B18020H_029E,B18020H_029EA,B18020H_029M,B18020H_029MA,B18020H_030E,B18020H_030EA,B18020H_030M,B18020H_030MA,B18020H_031E,B18020H_031EA,B18020H_031M,B18020H_031MA,GEO_ID,NAME,state
1651271,null,3620,null,264945,null,7948,null,130373,null,5339,null,27157,null,2923,null,12321,null,2032,null,14836,null,1920,null,103216,null,4398,null,45224,null,3006,null,57992,null,3528,null,134572,null,4929,null,23142,null,2061,null,9830,null,1572,null,13312,null,1543,null,111430,null,4551,null,33254,null,2595,null,78176,null,4008,null,1386326,null,8412,null,680297,null,6118,null,279907,null,3966,null,215016,null,4751,null,64891,null,3747,null,400390,null,4763,null,361778,null,5087,null,38612,null,2184,null,706029,null,5509,null,286254,null,2883,null,186689,null,4971,null,99565,null,4636,null,419775,null,4545,null,316670,null,5237,null,103105,null,3965,null,0400000US40,Oklahoma,40
2009603,null,3023,null,284371,null,8517,null,143371,null,6419,null,30673,null,2959,null,15190,null,2199,null,15483,null,2422,null,112698,null,5487,null,47208,null,3441,null,65490,null,4213,null,141000,null,5278,null,29547,null,3213,null,12855,null,1992,null,16692,null,2389,null,111453,null,4546,null,40834,null,2887,null,70619,null,3914,null,1725232,null,9024,null,848234,null,6964,null,327245,null,3529,null,238196,null,4449,null,89049,null,4544,null,520989,null,5591,null,450658,null,5191,null,70331,null,4277,null,876998,null,5366,null,330755,null,3279,null,221302,null,4814,null,109453,null,4547,null,546243,null,4532,null,402817,null,5830,null,143426,null,5094,null,0400000US41,Oregon,41
6579605,null,5177,null,803129,null,13635,null,403742,null,8877,null,93292,null,4195,null,41247,null,2929,null,52045,null,3235,null,310450,null,7497,null,123081,null,5059,null,187369,null,6079,null,399387,null,9851,null,76101,null,4776,null,30931,null,3085,null,45170,null,3393,null,323286,null,8317,null,110922,null,4529,null,212364,null,6787,null,5776476,null,13748,null,2860169,null,9380,null,1058094,null,5555,null,757936,null,6715,null,300158,null,6054,null,1802075,null,7348,null,1610142,null,8223,null,191933,null,5487,null,2916307,null,10023,null,1063941,null,5426,null,712900,null,7595,null,351041,null,8032,null,1852366,null,8427,null,1419505,null,10141,null,432861,null,8775,null,0400000US42,Pennsylvania,42
558498,null,1628,null,71918,null,4507,null,35988,null,3054,null,7678,null,1454,null,3300,null,1105,null,4378,null,1081,null,28310,null,2657,null,10458,null,1376,null,17852,null,2228,null,35930,null,3145,null,6431,null,1461,null,2704,null,885,null,3727,null,1116,null,29499,null,2594,null,10634,null,1739,null,18865,null,2301,null,486580,null,4557,null,237912,null,3238,null,91806,null,1758,null,64707,null,2204,null,27099,null,2200,null,146106,null,2718,null,129967,null,2855,null,16139,null,1911,null,248668,null,3004,null,93101,null,1694,null,64360,null,2583,null,28741,null,2616,null,155567,null,2632,null,121988,null,3183,null,33579,null,2495,null,0400000US44,Rhode Island,44
1858721,null,3390,null,251941,null,8758,null,121006,null,5202,null,21436,null,2405,null,9091,null,1563,null,12345,null,2093,null,99570,null,4474,null,34941,null,2876,null,64629,null,3768,null,130935,null,5263,null,21577,null,2355,null,7745,null,1648,null,13832,null,1782,null,109358,null,4547,null,29885,null,2590,null,79473,null,4026,null,1606780,null,8998,null,789672,null,5783,null,301846,null,3508,null,227477,null,5064,null,74369,null,4360,null,487826,null,4783,null,435484,null,5091,null,52342,null,2878,null,817108,null,5878,null,308043,null,3069,null,201640,null,4881,null,106403,null,4785,null,509065,null,4790,null,365229,null,6257,null,143836,null,5163,null,0400000US45,South Carolina,45
438844,null,1521,null,46318,null,3179,null,24621,null,2359,null,7357,null,1674,null,4691,null,1300,null,2666,null,891,null,17264,null,1635,null,8795,null,1146,null,8469,null,1257,null,21697,null,1946,null,4173,null,1069,null,2890,null,974,null,1283,null,475,null,17524,null,1538,null,7180,null,1206,null,10344,null,1352,null,392526,null,3241,null,195822,null,2721,null,76640,null,2037,null,62461,null,2716,null,14179,null,1928,null,119182,null,1867,null,109299,null,2036,null,9883,null,1113,null,196704,null,2195,null,78734,null,1474,null,61108,null,2444,null,17626,null,1750,null,117970,null,1542,null,99482,null,2195,null,18488,null,1750,null,0400000US46,South Dakota,46
3112490,null,3596,null,508447,null,11192,null,250213,null,6758,null,54887,null,3675,null,22780,null,2836,null,32107,null,2803,null,195326,null,6349,null,67525,null,4132,null,127801,null,5110,null,258234,null,6932,null,48929,null,4008,null,16241,null,2321,null,32688,null,3072,null,209305,null,5904,null,57439,null,3360,null,151866,null,5669,null,2604043,null,11629,null,1282103,null,7162,null,504364,null,4435,null,381113,null,5055,null,123251,null,4507,null,777739,null,6548,null,689910,null,6955,null,87829,null,4248,null,1321940,null,7271,null,514980,null,4664,null,334226,null,6567,null,180754,null,5790,null,806960,null,6093,null,589276,null,6814,null,217684,null,6271,null,0400000US47,Tennessee,47
7438732,null,7289,null,890658,null,13352,null,439339,null,9425,null,99364,null,5088,null,47691,null,3674,null,51673,null,3754,null,339975,null,8691,null,154269,null,6800,null,185706,null,7107,null,451319,null,10716,null,87712,null,4961,null,35508,null,3404,null,52204,null,4258,null,363607,null,9127,null,125839,null,5663,null,237768,null,8454,null,6548074,null,14263,null,3239092,null,10737,null,1232405,null,6857,null,915221,null,8886,null,317184,null,9157,null,2006687,null,9531,null,1814404,null,11090,null,192283,null,6249,null,3308982,null,11328,null,1248546,null,6747,null,799029,null,9902,null,449517,null,10115,null,2060436,null,9126,null,1492677,null,11699,null,567759,null,10735,null,0400000US48,Texas,48
1378749,null,2167,null,139409,null,5251,null,69074,null,3703,null,24019,null,2644,null,14817,null,1979,null,9202,null,1809,null,45055,null,3027,null,24032,null,2475,null,21023,null,1840,null,70335,null,3944,null,19353,null,2528,null,9221,null,1439,null,10132,null,1778,null,50982,null,2795,null,20154,null,1861,null,30828,null,2549,null,1239340,null,6079,null,620427,null,4474,null,318128,null,3208,null,262800,null,4269,null,55328,null,3328,null,302299,null,3191,null,278294,null,3633,null,24005,null,2186,null,618913,null,4090,null,314609,null,2764,null,209827,null,4656,null,104782,null,4238,null,304304,null,2877,null,219597,null,4938,null,84707,null,3838,null,0400000US49,Utah,49
402358,null,1055,null,52297,null,3325,null,26925,null,2173,null,7333,null,1270,null,3674,null,1128,null,3659,null,869,null,19592,null,1776,null,9251,null,1278,null,10341,null,1274,null,25372,null,2034,null,6053,null,1016,null,2860,null,737,null,3193,null,763,null,19319,null,1572,null,8302,null,1087,null,11017,null,1412,null,350061,null,3406,null,173359,null,2269,null,63529,null,1322,null,44953,null,1922,null,18576,null,1805,null,109830,null,1829,null,97899,null,2427,null,11931,null,1460,null,176702,null,2098,null,62747,null,1215,null,46359,null,1571,null,16388,null,1476,null,113955,null,1548,null,94307,null,1891,null,19648,null,1575,null,0400000US50,Vermont,50
3389997,null,5643,null,370253,null,9941,null,185182,null,7074,null,39497,null,3848,null,17941,null,2691,null,21556,null,2636,null,145685,null,5353,null,59728,null,3740,null,85957,null,3949,null,185071,null,6683,null,33914,null,2914,null,14714,null,2029,null,19200,null,2176,null,151157,null,5308,null,47971,null,3430,null,103186,null,4630,null,3019744,null,11768,null,1470425,null,8905,null,548595,null,5791,null,403538,null,6321,null,145057,null,4768,null,921830,null,6981,null,834980,null,6771,null,86850,null,3905,null,1549319,null,6909,null,571575,null,3753,null,382690,null,5756,null,188885,null,5841,null,977744,null,5243,null,732974,null,8222,null,244770,null,6199,null,0400000US51,Virginia,51
3292852,null,4149,null,456068,null,12028,null,231602,null,8261,null,53780,null,4569,null,24916,null,2968,null,28864,null,3305,null,177822,null,7149,null,77947,null,4289,null,99875,null,5139,null,224466,null,7203,null,47134,null,3307,null,21304,null,2431,null,25830,null,2404,null,177332,null,6428,null,59275,null,3923,null,118057,null,5409,null,2836784,null,12668,null,1401983,null,9101,null,524854,null,5235,null,384477,null,6735,null,140377,null,4919,null,877129,null,7598,null,771917,null,7147,null,105212,null,4808,null,1434801,null,8014,null,533780,null,3623,null,355968,null,6109,null,177812,null,5265,null,901021,null,6594,null,676603,null,7737,null,224418,null,6236,null,0400000US53,Washington,53
1107010,null,2061,null,236073,null,7559,null,124814,null,5048,null,25190,null,2689,null,7647,null,1520,null,17543,null,2250,null,99624,null,4244,null,29544,null,2733,null,70080,null,3636,null,111259,null,4730,null,19202,null,2303,null,4877,null,1204,null,14325,null,2312,null,92057,null,3943,null,22513,null,2320,null,69544,null,3464,null,870937,null,7124,null,421441,null,5245,null,171966,null,2991,null,115359,null,3306,null,56607,null,3126,null,249475,null,4381,null,214862,null,4344,null,34613,null,2439,null,449496,null,4573,null,179437,null,2514,null,100692,null,4099,null,78745,null,3326,null,270059,null,4111,null,192710,null,4553,null,77349,null,3468,null,0400000US54,West Virginia,54
3163805,null,3211,null,333198,null,8136,null,170250,null,5412,null,42234,null,3154,null,22617,null,2642,null,19617,null,2053,null,128016,null,4732,null,58379,null,3216,null,69637,null,3549,null,162948,null,5454,null,34585,null,2337,null,18588,null,2000,null,15997,null,1733,null,128363,null,4730,null,49068,null,2933,null,79295,null,3736,null,2830607,null,9405,null,1423034,null,6357,null,538415,null,4009,null,419572,null,4665,null,118843,null,3794,null,884619,null,5219,null,790282,null,5460,null,94337,null,3389,null,1407573,null,5895,null,525473,null,3000,null,398145,null,4421,null,127328,null,4065,null,882100,null,4801,null,705802,null,5963,null,176298,null,4614,null,0400000US55,Wisconsin,55
303519,null,1452,null,37969,null,3005,null,19789,null,2029,null,4677,null,1036,null,2812,null,849,null,1865,null,726,null,15112,null,1887,null,8149,null,1433,null,6963,null,1189,null,18180,null,1855,null,3652,null,994,null,1911,null,764,null,1741,null,612,null,14528,null,1626,null,6956,null,1493,null,7572,null,1169,null,265550,null,3422,null,134036,null,2335,null,53104,null,1436,null,43487,null,1854,null,9617,null,1830,null,80932,null,2061,null,73644,null,2041,null,7288,null,1270,null,131514,null,2059,null,51797,null,1371,null,38406,null,2002,null,13391,null,1498,null,79717,null,1849,null,64286,null,2371,null,15431,null,1557,null,0400000US56,Wyoming,56
29623,null,2504,null,3887,null,847,null,1683,null,544,null,211,null,245,null,0,null,283,null,211,null,245,null,1472,null,575,null,318,null,262,null,1154,null,529,null,2204,null,661,null,148,null,143,null,70,null,110,null,78,null,103,null,2056,null,645,null,331,null,221,null,1725,null,581,null,25736,null,2290,null,13980,null,2155,null,5855,null,1469,null,3186,null,1073,null,2669,null,1091,null,8125,null,1596,null,6615,null,1472,null,1510,null,539,null,11756,null,1742,null,4889,null,1078,null,1676,null,702,null,3213,null,1014,null,6867,null,1418,null,3766,null,1167,null,3101,null,823,null,0400000US72,Puerto Rico,72
