B18001_001E,B18001_001EA,B18001_001M,B18001_001MA,B18001_002E,B18001_002EA,B18001_002M,B18001_002MA,B18001_003E,B18001_003EA,B18001_003M,B18001_003MA,B18001_004E,B18001_004EA,B18001_004M,B18001_004MA,B18001_005E,B18001_005EA,B18001_005M,B18001_005MA,B18001_006E,B18001_006EA,B18001_006M,B18001_006MA,B18001_007E,B18001_007EA,B18001_007M,B18001_007MA,B18001_008E,B18001_008EA,B18001_008M,B18001_008MA,B18001_009E,B18001_009EA,B18001_009M,B18001_009MA,B18001_010E,B18001_010EA,B18001_010M,B18001_010MA,B18001_011E,B18001_011EA,B18001_011M,B18001_011MA,B18001_012E,B18001_012EA,B18001_012M,B18001_012MA,B18001_013E,B18001_013EA,B18001_013M,B18001_013MA,B18001_014E,B18001_014EA,B18001_014M,B18001_014MA,B18001_015E,B18001_015EA,B18001_015M,B18001_015MA,B18001_016E,B18001_016EA,B18001_016M,B18001_016MA,B18001_017E,B18001_017EA,B18001_017M,B18001_017MA,B18001_018E,B18001_018EA,B18001_018M,B18001_018MA,B18001_019E,B18001_019EA,B18001_019M,B18001_019MA,B18001_020E,B18001_020EA,B18001_020M,B18001_020MA,B18001_021E,B18001_021EA,B18001_021M,B18001_021MA,B18001_022E,B18001_022EA,B18001_022M,B18001_022MA,B18001_023E,B18001_023EA,B18001_023M,B18001_023MA,B18001_024E,B18001_024EA,B18001_024M,B18001_024MA,B18001_025E,B18001_025EA,B18001_025M,B18001_025MA,B18001_026E,B18001_026EA,B18001_026M,B18001_026MA,B18001_027E,B18001_027EA,B18001_027M,B18001_027MA,B18001_028E,B18001_028EA,B18001_028M,B18001_028MA,B18001_029E,B18001_029EA,B18001_029M,B18001_029MA,B18001_030E,B18001_030EA,B18001_030M,B18001_030MA,B18001_031E,B18001_031EA,B18001_031M,B18001_031MA,B18001_032E,B18001_032EA,B18001_032M,B18001_032MA,B18001_033E,B18001_033EA,B18001_033M,B18001_033MA,B18001_034E,B18001_034EA,B18001_034M,B18001_034MA,B18001_035E,B18001_035EA,B18001_035M,B18001_035MA,B18001_036E,B18001_036EA,B18001_036M,B18001_036MA,B18001_037E,B18001_037EA,B18001_037M,B18001_037MA,B18001_038E,B18001_038EA,B18001_038M,B18001_038MA,B18001_039E,B18001_039EA,B18001_039M,B18001_039MA,B18001_040E,B18001_040EA,B18001_040M,B18001_040MA,B18001_041E,B18001_041EA,B18001_041M,B18001_041MA,B18001_042E,B18001_042EA,B18001_042M,B18001_042MA,B18001_043E,B18001_043EA,B18001_043M,B18001_043MA,GEO_ID,NAME,state
8622558,null,4258,null,4177264,null,5985,null,784267,null,5379,null,730486,null,6717,null,42889,null,3859,null,10892,null,1610,null,353293,null,8086,null,326860,null,7954,null,15423,null,2711,null,11010,null,1672,null,2666512,null,7299,null,2337397,null,12172,null,135336,null,7580,null,193779,null,7302,null,234211,null,2567,null,157492,null,3098,null,40635,null,2871,null,36084,null,2478,null,138981,null,1906,null,61586,null,2979,null,29108,null,2255,null,48287,null,3260,null,4445294,null,6353,null,736958,null,5414,null,708819,null,6163,null,22870,null,2839,null,5269,null,1150,null,334326,null,6331,null,316945,null,6310,null,9605,null,1797,null,7776,null,1649,null,2842953,null,7040,null,2467855,null,11771,null,144774,null,6992,null,230324,null,8023,null,285595,null,2797,null,185475,null,3667,null,49016,null,3309,null,51104,null,2886,null,245462,null,2725,null,94896,null,3593,null,47215,null,3238,null,103351,null,4218,null,0400000US13,Georgia,13
1149836,null,3199,null,562693,null,3008,null,85793,null,1736,null,81081,null,1794,null,3885,null,858,null,827,null,447,null,40680,null,1917,null,38527,null,1931,null,1283,null,431,null,870,null,457,null,357536,null,3093,null,317575,null,4203,null,17832,null,2075,null,22129,null,2361,null,40187,null,650,null,29071,null,1488,null,7551,null,1200,null,3565,null,813,null,38497,null,801,null,19651,null,1557,null,7276,null,1275,null,11570,null,1367,null,587143,null,1835,null,79621,null,1578,null,76884,null,1880,null,2377,null,819,null,360,null,210,null,37879,null,2215,null,36626,null,2227,null,846,null,519,null,407,null,359,null,367938,null,1920,null,331750,null,3558,null,19028,null,2517,null,17160,null,2244,null,47000,null,642,null,35728,null,1446,null,5573,null,1209,null,5699,null,1086,null,54705,null,764,null,26968,null,1787,null,8511,null,1126,null,19226,null,1700,null,0400000US15,Hawaii,15
1359408,null,1583,null,677990,null,2698,null,127176,null,2455,null,117483,null,2794,null,8188,null,1325,null,1505,null,541,null,50744,null,2805,null,47098,null,2828,null,2279,null,780,null,1367,null,571,null,423566,null,3220,null,369627,null,4872,null,24932,null,2373,null,29007,null,2714,null,44261,null,769,null,31813,null,1281,null,7853,null,1119,null,4595,null,790,null,32243,null,767,null,15475,null,1441,null,7075,null,1142,null,9693,null,1176,null,681418,null,2104,null,120310,null,2049,null,115431,null,2398,null,4089,null,1251,null,790,null,323,null,53040,null,2515,null,49756,null,2491,null,2365,null,707,null,919,null,451,null,418217,null,2415,null,366327,null,3651,null,21116,null,2130,null,30774,null,2512,null,46112,null,1023,null,32768,null,1517,null,7525,null,916,null,5819,null,1044,null,43739,null,961,null,20083,null,1411,null,8084,null,1192,null,15572,null,1345,null,0400000US16,Idaho,16
11771611,null,2649,null,5761534,null,4546,null,988654,null,4119,null,921330,null,6362,null,56172,null,3905,null,11152,null,1692,null,484047,null,6271,null,449968,null,5897,null,23284,null,2596,null,10795,null,1700,null,3675804,null,5803,null,3296879,null,12346,null,164831,null,6803,null,214094,null,7625,null,352225,null,1629,null,261504,null,3984,null,50456,null,2802,null,40265,null,3118,null,260804,null,2248,null,140619,null,3879,null,52569,null,3102,null,67616,null,3502,null,6010077,null,3788,null,942448,null,4147,null,903474,null,5617,null,29968,null,2831,null,9006,null,1574,null,456949,null,5799,null,435083,null,5782,null,13438,null,1656,null,8428,null,1603,null,3754447,null,5346,null,3361049,null,10898,null,167105,null,6283,null,226293,null,7083,null,423656,null,2301,null,302527,null,4675,null,61991,null,3582,null,59138,null,3212,null,432577,null,2467,null,197471,null,4597,null,82019,null,3580,null,153087,null,4738,null,0400000US17,Illinois,17
5802627,null,2407,null,2838705,null,3271,null,490715,null,3210,null,448108,null,4001,null,33961,null,2502,null,8646,null,1424,null,238181,null,5276,null,218302,null,5336,null,12728,null,1612,null,7151,null,1104,null,1793812,null,4568,null,1556488,null,8484,null,98492,null,4499,null,138832,null,5395,null,185088,null,1120,null,128877,null,2894,null,31891,null,2170,null,24320,null,1901,null,130909,null,1772,null,66186,null,2678,null,27922,null,2111,null,36801,null,2277,null,2963922,null,3169,null,467046,null,2861,null,443132,null,3634,null,19078,null,2204,null,4836,null,1006,null,231095,null,4800,null,215854,null,4780,null,9583,null,1443,null,5658,null,1096,null,1833293,null,4752,null,1576116,null,7613,null,100202,null,4860,null,156975,null,4882,null,216367,null,1446,null,149791,null,2806,null,34828,null,2053,null,31748,null,2326,null,216121,null,1484,null,100873,null,3540,null,41664,null,2601,null,73584,null,3343,null,0400000US18,Indiana,18
2740690,null,2085,null,1348468,null,3109,null,218516,null,2422,null,198578,null,3178,null,15761,null,2162,null,4177,null,1172,null,111634,null,2846,null,102083,null,2924,null,6290,null,1328,null,3261,null,1096,null,844246,null,3241,null,742774,null,5896,null,45488,null,3077,null,55984,null,3382,null,95526,null,973,null,71857,null,1667,null,15129,null,1358,null,8540,null,1207,null,78546,null,943,null,42388,null,1877,null,16748,null,1467,null,19410,null,1641,null,1392222,null,2734,null,207549,null,1889,null,197485,null,2163,null,8460,null,1352,null,1604,null,568,null,109024,null,3185,null,102823,null,3263,null,3914,null,820,null,2287,null,643,null,841220,null,3486,null,737690,null,5474,null,41878,null,3052,null,61652,null,3214,null,109110,null,980,null,84335,null,1509,null,14192,null,1278,null,10583,null,1197,null,125319,null,1250,null,63257,null,2242,null,27389,null,2005,null,34673,null,2265,null,0400000US19,Iowa,19
2523924,null,2490,null,1241001,null,3548,null,214153,null,2445,null,195833,null,3042,null,13853,null,1753,null,4467,null,968,null,107945,null,3167,null,98741,null,3313,null,5952,null,1149,null,3252,null,740,null,777515,null,4338,null,682724,null,5150,null,39795,null,2735,null,54996,null,2839,null,78842,null,1108,null,56631,null,1836,null,13203,null,1334,null,9008,null,1283,null,62546,null,1086,null,32670,null,1458,null,13761,null,1164,null,16115,null,1290,null,1282923,null,2979,null,205089,null,2446,null,195415,null,2591,null,7817,null,1402,null,1857,null,684,null,98130,null,3144,null,92732,null,3162,null,3153,null,816,null,2245,null,658,null,788414,null,3345,null,690871,null,5526,null,40477,null,2917,null,57066,null,3705,null,93822,null,1218,null,64859,null,1923,null,17386,null,1784,null,11577,null,1419,null,97468,null,1230,null,45766,null,1915,null,21936,null,1515,null,29766,null,1625,null,0400000US20,Kansas,20
3884900,null,2832,null,1880628,null,4276,null,310356,null,3345,null,274115,null,3992,null,29430,null,2560,null,6811,null,1106,null,151486,null,5329,null,136234,null,5439,null,9820,null,1640,null,5432,null,1062,null,1198846,null,5356,null,961136,null,8631,null,84888,null,4574,null,152822,null,5505,null,133971,null,1365,null,80544,null,2861,null,25864,null,2319,null,27563,null,2102,null,85969,null,1287,null,33290,null,2062,null,19046,null,1591,null,33633,null,2270,null,2004272,null,4001,null,295255,null,2449,null,275906,null,3660,null,15044,null,2087,null,4305,null,1078,null,145026,null,3676,null,132884,null,3680,null,7616,null,1407,null,4526,null,1157,null,1263450,null,4284,null,1014175,null,8837,null,84453,null,5282,null,164822,null,6586,null,157785,null,1333,null,97292,null,3249,null,29334,null,2461,null,31159,null,2396,null,142756,null,1517,null,55073,null,2470,null,25138,null,2315,null,62545,null,2708,null,0400000US21,Kentucky,21
3900769,null,2461,null,1867840,null,4384,null,335570,null,3511,null,301255,null,4126,null,28122,null,2641,null,6193,null,1291,null,163011,null,5027,null,147002,null,4657,null,9356,null,1820,null,6653,null,1368,null,1160096,null,4410,null,966980,null,7748,null,77481,null,4173,null,115635,null,5008,null,122042,null,1628,null,78100,null,2484,null,22820,null,1954,null,21122,null,1761,null,87121,null,1766,null,34767,null,2046,null,20175,null,1966,null,32179,null,2073,null,2032929,null,4068,null,318306,null,3388,null,300103,null,4167,null,13547,null,1921,null,4656,null,1046,null,161974,null,5022,null,148905,null,4883,null,9034,null,1381,null,4035,null,1119,null,1263680,null,4238,null,1062195,null,7762,null,74586,null,4737,null,126899,null,5909,null,148776,null,1756,null,93717,null,2886,null,26792,null,2055,null,28267,null,2345,null,140193,null,1935,null,55197,null,2815,null,25014,null,2017,null,59982,null,3310,null,0400000US22,Louisiana,22
1231203,null,1487,null,598425,null,1781,null,87304,null,1658,null,76614,null,2021,null,8867,null,1387,null,1823,null,594,null,48004,null,2009,null,43537,null,2032,null,3067,null,867,null,1400,null,533,null,380998,null,2119,null,311760,null,3498,null,26986,null,2334,null,42252,null,2509,null,46550,null,475,null,31407,null,1532,null,9997,null,1322,null,5146,null,927,null,35569,null,468,null,16109,null,1318,null,9813,null,1108,null,9647,null,1141,null,632778,null,1503,null,83436,null,1216,null,78026,null,1408,null,4640,null,1018,null,770,null,413,null,44941,null,1851,null,40613,null,1805,null,2613,null,782,null,1715,null,696,null,399885,null,1620,null,333747,null,3772,null,24823,null,2533,null,41315,null,2820,null,51784,null,521,null,36107,null,1452,null,9011,null,1057,null,6666,null,1255,null,52732,null,588,null,23596,null,1390,null,11388,null,1231,null,17748,null,1480,null,0400000US23,Maine,23
5145309,null,2312,null,2457922,null,3594,null,416551,null,2890,null,382038,null,4034,null,27968,null,2896,null,6545,null,1553,null,206688,null,4562,null,190764,null,4780,null,11519,null,1788,null,4405,null,1181,null,1565904,null,4762,null,1394909,null,8329,null,73756,null,5032,null,97239,null,5444,null,157249,null,1443,null,118173,null,3167,null,23860,null,2006,null,15216,null,1966,null,111530,null,1306,null,60849,null,2334,null,23672,null,2011,null,27009,null,1716,null,2687387,null,2930,null,400115,null,3145,null,383634,null,3387,null,13050,null,1769,null,3431,null,1038,null,202796,null,4256,null,192398,null,4459,null,6481,null,1217,null,3917,null,1047,null,1714857,null,3937,null,1525800,null,7557,null,82780,null,4129,null,106277,null,4985,null,188796,null,1572,null,136110,null,3392,null,28125,null,1987,null,24561,null,2375,null,180823,null,1843,null,88735,null,3540,null,32310,null,2573,null,59778,null,2937,null,0400000US24,Maryland,24
5981289,null,1696,null,2888983,null,3101,null,446783,null,2883,null,409250,null,3885,null,30124,null,2591,null,7409,null,1110,null,236624,null,5442,null,213204,null,5483,null,14977,null,1967,null,8443,null,1900,null,1867635,null,4848,null,1652509,null,7556,null,91548,null,5284,null,123578,null,5604,null,185901,null,1581,null,139080,null,3204,null,27564,null,2503,null,19257,null,2016,null,152040,null,1684,null,85536,null,2912,null,26806,null,1860,null,39698,null,2746,null,3092306,null,2994,null,431370,null,2538,null,407542,null,3597,null,19723,null,2475,null,4105,null,963,null,226549,null,4496,null,214964,null,4690,null,6706,null,1174,null,4879,null,1144,null,1963397,null,4315,null,1734650,null,9295,null,84925,null,4473,null,143822,null,7270,null,223018,null,1380,null,166942,null,3273,null,30613,null,2296,null,25463,null,2427,null,247972,null,1640,null,123285,null,3580,null,45671,null,2890,null,79016,null,3285,null,0400000US25,Massachusetts,25
9299595,null,2053,null,4537517,null,3628,null,766458,null,3397,null,692484,null,5473,null,59745,null,3681,null,14229,null,2366,null,382422,null,5567,null,348322,null,6168,null,21147,null,2007,null,12953,null,1819,null,2864266,null,5664,null,2454626,null,11454,null,156666,null,6078,null,252974,null,8322,null,297414,null,1389,null,213124,null,3004,null,48141,null,2612,null,36149,null,2347,null,226957,null,1606,null,114250,null,3202,null,47753,null,2243,null,64954,null,2463,null,4762078,null,3183,null,734376,null,3096,null,690057,null,4455,null,36425,null,2964,null,7894,null,1258,null,371647,null,5819,null,348579,null,5375,null,14441,null,1789,null,8627,null,1341,null,2948757,null,5139,null,2522709,null,10500,null,158372,null,5905,null,267676,null,8276,null,350207,null,1495,null,241830,null,4405,null,57364,null,3403,null,51013,null,2772,null,357091,null,1763,null,161126,null,3311,null,68738,null,3090,null,127227,null,3698,null,0400000US26,Michigan,26
4775740,null,1920,null,2372253,null,2606,null,385828,null,2728,null,358900,null,3217,null,21922,null,1882,null,5006,null,981,null,190328,null,4251,null,175711,null,4279,null,10035,null,1402,null,4582,null,1016,null,1535875,null,3813,null,1373641,null,6448,null,74215,null,3967,null,88019,null,3859,null,147958,null,861,null,114499,null,1989,null,20437,null,1486,null,13022,null,1603,null,112264,null,1089,null,59183,null,2098,null,27149,null,1894,null,25932,null,1700,null,2403487,null,2265,null,365261,null,2431,null,350703,null,2804,null,10961,null,1412,null,3597,null,814,null,181570,null,3887,null,170512,null,4007,null,6987,null,985,null,4071,null,977,null,1518110,null,3447,null,1365402,null,5562,null,62691,null,3561,null,90017,null,4054,null,165259,null,1232,null,127628,null,2344,null,22591,null,1749,null,15040,null,1297,null,173287,null,1310,null,87695,null,2565,null,34785,null,2354,null,50807,null,2835,null,0400000US27,Minnesota,27
2639780,null,2428,null,1258463,null,3896,null,234902,null,3196,null,213230,null,3542,null,16918,null,1919,null,4754,null,1166,null,122316,null,4474,null,111414,null,3965,null,6663,null,1443,null,4239,null,1225,null,760547,null,4791,null,607501,null,7429,null,54244,null,4509,null,98802,null,4897,null,85846,null,1965,null,51139,null,2541,null,16977,null,1645,null,17730,null,1954,null,54852,null,1976,null,19620,null,1982,null,12663,null,1378,null,22569,null,2072,null,1381317,null,3897,null,223456,null,3605,null,212579,null,3702,null,8248,null,1608,null,2629,null,751,null,115068,null,4199,null,108464,null,4007,null,3832,null,1099,null,2772,null,884,null,839391,null,4448,null,672561,null,7093,null,60202,null,4987,null,106628,null,4709,null,104248,null,1645,null,59933,null,2792,null,21444,null,2279,null,22871,null,2412,null,99154,null,1969,null,31286,null,2299,null,20075,null,1931,null,47793,null,2708,null,0400000US28,Mississippi,28
