C25079_001E,C25079_001EA,C25079_001M,C25079_001MA,C25079_002E,C25079_002EA,C25079_002M,C25079_002MA,C25079_003E,C25079_003EA,C25079_003M,C25079_003MA,GEO_ID,NAME,state
31753240000,null,945581471,null,25226925000,null,940082173,null,6526315000,null,447941503,null,0400000US46,South Dakota,46
293740712500,null,3605679218,null,228682575000,null,3282298357,null,65058137500,null,1260956552,null,0400000US47,Tennessee,47
862464287500,null,5301823822,null,698341825000,null,5368086062,null,164122462500,null,2262367769,null,0400000US48,Texas,48
161753452500,null,2679254796,null,132419825000,null,2275497307,null,29333627500,null,1024955051,null,0400000US49,Utah,49
45093400000,null,989999149,null,34844665000,null,870748409,null,10248735000,null,560793171,null,0400000US50,Vermont,50
696672970000,null,5980777719,null,562191095000,null,5704739622,null,134481875000,null,2654511042,null,0400000US51,Virginia,51
596680007500,null,5863456332,null,479183267500,null,5041648216,null,117496740000,null,2124484511,null,0400000US53,Washington,53
71944597500,null,1647275414,null,52780080000,null,1455947835,null,19164517500,null,672717163,null,0400000US54,West Virginia,54
324269410000,null,2911382955,null,258476125000,null,2581484814,null,65793285000,null,1175461880,null,0400000US55,Wisconsin,55
31818507500,null,1156719001,null,25280855000,null,1092445848,null,6537652500,null,562369073,null,0400000US56,Wyoming,56
121683830000,null,2009328640,null,87792955000,null,1766238499,null,33890875000,null,835727968,null,0400000US72,Puerto Rico,72
