C19101A_001E,C19101A_001EA,C19101A_001M,C19101A_001MA,C19101A_002E,C19101A_002EA,C19101A_002M,C19101A_002MA,C19101A_003E,C19101A_003EA,C19101A_003M,C19101A_003MA,C19101A_004E,C19101A_004EA,C19101A_004M,C19101A_004MA,C19101A_005E,C19101A_005EA,C19101A_005M,C19101A_005MA,C19101A_006E,C19101A_006EA,C19101A_006M,C19101A_006MA,C19101A_007E,C19101A_007EA,C19101A_007M,C19101A_007MA,C19101A_008E,C19101A_008EA,C19101A_008M,C19101A_008MA,C19101A_009E,C19101A_009EA,C19101A_009M,C19101A_009MA,C19101A_010E,C19101A_010EA,C19101A_010M,C19101A_010MA,C19101A_011E,C19101A_011EA,C19101A_011M,C19101A_011MA,GEO_ID,NAME,state
1542729,null,13841,null,45076,null,3176,null,38992,null,3245,null,109379,null,5329,null,134956,null,6759,null,211101,null,8796,null,327044,null,9428,null,241890,null,6310,null,249725,null,6707,null,92356,null,4150,null,92210,null,4838,null,0400000US13,Georgia,13
92089,null,2944,null,2966,null,905,null,1746,null,649,null,4287,null,988,null,5599,null,1365,null,10130,null,1546,null,19465,null,2080,null,16524,null,2062,null,17838,null,1678,null,6655,null,1124,null,6879,null,1235,null,0400000US15,Hawaii,15
373718,null,5268,null,12291,null,1693,null,11633,null,1499,null,35390,null,2509,null,42104,null,2863,null,62337,null,3098,null,87456,null,4477,null,56255,null,2868,null,42025,null,3195,null,12482,null,1707,null,11745,null,1591,null,0400000US16,Idaho,16
2352324,null,15032,null,56602,null,3912,null,51221,null,3337,null,143210,null,5448,null,180116,null,6544,null,293180,null,9192,null,504687,null,8959,null,388357,null,8486,null,420989,null,7792,null,151563,null,5498,null,162399,null,5143,null,0400000US17,Illinois,17
1464459,null,11648,null,49632,null,2960,null,38518,null,2732,null,110588,null,4723,null,144455,null,4957,null,231287,null,6201,null,355314,null,7666,null,244168,null,6240,null,194147,null,6381,null,51964,null,3260,null,44386,null,2780,null,0400000US18,Indiana,18
750339,null,8110,null,22834,null,2212,null,19004,null,2423,null,55975,null,3358,null,74971,null,3420,null,116730,null,4590,null,191051,null,5513,null,126351,null,4279,null,96426,null,3942,null,24585,null,1798,null,22412,null,1522,null,0400000US19,Iowa,19
639875,null,6640,null,19450,null,2215,null,13732,null,1886,null,49074,null,2804,null,60321,null,3785,null,99033,null,4261,null,145378,null,5038,null,104008,null,4574,null,92417,null,4172,null,29471,null,2111,null,26991,null,2131,null,0400000US20,Kansas,20
1016127,null,11894,null,60356,null,4140,null,47785,null,3836,null,111140,null,6066,null,110198,null,4580,null,160714,null,6351,null,210513,null,7113,null,144878,null,4583,null,114022,null,4642,null,30670,null,1805,null,25851,null,1945,null,0400000US21,Kentucky,21
732190,null,7616,null,28592,null,2589,null,23232,null,2197,null,61140,null,4029,null,75018,null,3519,null,105623,null,5004,null,153088,null,5913,null,112472,null,4177,null,110796,null,4592,null,34247,null,2777,null,27982,null,1938,null,0400000US22,Louisiana,22
344604,null,6296,null,11146,null,1369,null,11526,null,1785,null,31520,null,2163,null,35523,null,2806,null,56242,null,3035,null,84083,null,3353,null,51677,null,2332,null,42187,null,2917,null,10277,null,1187,null,10423,null,1360,null,0400000US23,Maine,23
892960,null,8722,null,15772,null,2016,null,10820,null,1598,null,34154,null,2834,null,50553,null,2953,null,79631,null,3702,null,155022,null,6271,null,144628,null,4885,null,204079,null,5727,null,97349,null,3591,null,100952,null,4368,null,0400000US24,Maryland,24
1324172,null,12044,null,36131,null,3458,null,25725,null,2623,null,69069,null,4399,null,81993,null,5095,null,135645,null,5959,null,232672,null,7567,null,221895,null,7104,null,283737,null,6818,null,115430,null,5106,null,121875,null,4728,null,0400000US25,Massachusetts,25
2116511,null,11749,null,72362,null,4195,null,59333,null,3035,null,157459,null,4715,null,194264,null,6379,null,309092,null,6988,null,473631,null,9028,null,335251,null,8022,null,334199,null,6392,null,99210,null,3600,null,81710,null,3365,null,0400000US26,Michigan,26
1224558,null,8816,null,26292,null,2218,null,25235,null,2083,null,64704,null,3374,null,92474,null,3382,null,162562,null,4925,null,275993,null,6667,null,222388,null,5528,null,217019,null,5111,null,71198,null,2855,null,66693,null,3109,null,0400000US27,Minnesota,27
483154,null,6848,null,18084,null,2420,null,15344,null,2043,null,50389,null,3517,null,51316,null,3640,null,76304,null,4552,null,108325,null,5021,null,70283,null,4015,null,57738,null,3028,null,18415,null,1993,null,16956,null,1871,null,0400000US28,Mississippi,28
1319135,null,11120,null,46980,null,3320,null,39489,null,3224,null,110487,null,4759,null,133671,null,5013,null,210905,null,6779,null,310080,null,7099,null,200333,null,5967,null,170234,null,5797,null,51191,null,3277,null,45765,null,2876,null,0400000US29,Missouri,29
221266,null,4103,null,8323,null,1582,null,6543,null,1445,null,21119,null,1860,null,22889,null,1977,null,39238,null,2359,null,54032,null,2873,null,32278,null,2249,null,24237,null,1977,null,6653,null,1142,null,5954,null,1050,null,0400000US30,Montana,30
418583,null,5701,null,12754,null,1738,null,10829,null,1622,null,32452,null,2227,null,40095,null,2611,null,67198,null,2977,null,101751,null,4123,null,70143,null,2998,null,55770,null,2973,null,14255,null,1545,null,13336,null,1325,null,0400000US31,Nebraska,31
483767,null,7453,null,13689,null,2027,null,10454,null,1520,null,33323,null,2639,null,38761,null,2965,null,68620,null,4080,null,109175,null,5173,null,80362,null,4491,null,77546,null,4104,null,26544,null,2419,null,25293,null,2462,null,0400000US32,Nevada,32
328161,null,5289,null,6756,null,1437,null,5434,null,988,null,17510,null,2564,null,22012,null,2287,null,39934,null,2977,null,72350,null,3993,null,60005,null,2643,null,63080,null,3261,null,23475,null,2162,null,17605,null,1738,null,0400000US33,New Hampshire,33
1573075,null,12707,null,29611,null,2779,null,24282,null,2749,null,69346,null,3980,null,87933,null,4647,null,152350,null,6460,null,270180,null,6522,null,255502,null,7049,null,348671,null,8214,null,161025,null,5485,null,174175,null,4792,null,0400000US34,New Jersey,34
349027,null,6013,null,19934,null,2383,null,16309,null,2370,null,38870,null,3204,null,37048,null,2980,null,50843,null,3727,null,72395,null,3786,null,46108,null,2905,null,42079,null,2672,null,14193,null,1643,null,11248,null,1600,null,0400000US35,New Mexico,35
3175239,null,15851,null,98509,null,5640,null,85760,null,4319,null,205660,null,6885,null,238093,null,8485,null,380716,null,9608,null,609940,null,12325,null,471701,null,8192,null,573860,null,12263,null,238954,null,6731,null,272046,null,6045,null,0400000US36,New York,36
1736901,null,12514,null,57160,null,3749,null,51130,null,3845,null,136726,null,5533,null,167363,null,6550,null,253053,null,8365,null,392222,null,8957,null,266893,null,7084,null,249000,null,7528,null,80435,null,3861,null,82919,null,4144,null,0400000US37,North Carolina,37
156452,null,3540,null,4873,null,930,null,3499,null,737,null,12635,null,1338,null,14482,null,1761,null,25257,null,1845,null,40710,null,2486,null,25988,null,1694,null,19725,null,1628,null,4701,null,777,null,4582,null,850,null,0400000US38,North Dakota,38
2550529,null,15534,null,92674,null,4848,null,73111,null,4204,null,193393,null,5898,null,242253,null,7298,null,387171,null,7324,null,593263,null,10104,null,404464,null,8543,null,364546,null,8065,null,111024,null,4604,null,88630,null,3827,null,0400000US39,Ohio,39
733300,null,7176,null,32335,null,3260,null,27054,null,2702,null,69452,null,3866,null,75134,null,3931,null,118198,null,4734,null,166151,null,5348,null,104977,null,3973,null,91236,null,3722,null,23909,null,2099,null,24854,null,2118,null,0400000US40,Oklahoma,40
834495,null,8760,null,30695,null,3229,null,22647,null,2561,null,69967,null,4448,null,81064,null,4674,null,125986,null,5019,null,188772,null,7461,null,130888,null,5135,null,118225,null,5120,null,34932,null,2527,null,31319,null,2076,null,0400000US41,Oregon,41
2769011,null,14961,null,82269,null,4181,null,64298,null,3791,null,200481,null,5971,null,258696,null,6137,null,409491,null,7331,null,636627,null,10625,null,435909,null,7825,null,424302,null,7320,null,127494,null,4818,null,129444,null,4456,null,0400000US42,Pennsylvania,42
216540,null,4659,null,6677,null,1506,null,5462,null,1160,null,13869,null,1953,null,14292,null,1820,null,25497,null,2617,null,39369,null,2823,null,40732,null,2854,null,41561,null,2803,null,16917,null,1883,null,12164,null,1595,null,0400000US44,Rhode Island,44
810916,null,7830,null,25724,null,2157,null,18646,null,2113,null,68041,null,4529,null,74518,null,3612,null,123208,null,5092,null,185411,null,6858,null,134485,null,4977,null,110285,null,4406,null,36135,null,2647,null,34463,null,2714,null,0400000US45,South Carolina,45
186447,null,4017,null,5733,null,1281,null,3834,null,750,null,15878,null,1754,null,20551,null,2046,null,33601,null,2144,null,47396,null,2720,null,29230,null,2085,null,20395,null,1745,null,4744,null,945,null,5085,null,795,null,0400000US46,South Dakota,46
1314564,null,10896,null,60382,null,3757,null,46484,null,3569,null,126886,null,4816,null,145236,null,6049,null,211045,null,7375,null,294892,null,6977,null,174763,null,5267,null,153011,null,4787,null,50013,null,3528,null,51852,null,2996,null,0400000US47,Tennessee,47
4206882,null,21105,null,176014,null,6257,null,153162,null,6058,null,382914,null,11290,null,404553,null,9197,null,578586,null,12109,null,814723,null,14686,null,588766,null,11548,null,638317,null,10111,null,223713,null,7193,null,246134,null,6602,null,0400000US48,Texas,48
581801,null,7048,null,12638,null,1568,null,13624,null,1742,null,38095,null,3314,null,52220,null,3534,null,89000,null,3634,null,142561,null,5244,null,97412,null,4410,null,91128,null,3259,null,23921,null,2321,null,21202,null,1855,null,0400000US49,Utah,49
159513,null,3620,null,4156,null,821,null,4747,null,925,null,12639,null,1470,null,14254,null,1465,null,26424,null,2108,null,35366,null,2089,null,25894,null,1853,null,23123,null,1892,null,6389,null,1146,null,6521,null,907,null,0400000US50,Vermont,50
1442406,null,10233,null,32662,null,3425,null,32190,null,3415,null,76393,null,3942,null,104823,null,5056,null,167004,null,6199,null,282081,null,7510,null,227479,null,7167,null,270674,null,6061,null,122275,null,5610,null,126825,null,4516,null,0400000US51,Virginia,51
1358916,null,9955,null,41805,null,3027,null,32422,null,3449,null,84191,null,4805,null,107318,null,5279,null,176061,null,5432,null,299143,null,7102,null,220514,null,6791,null,239769,null,6859,null,79672,null,4060,null,78021,null,3677,null,0400000US53,Washington,53
468956,null,7361,null,30219,null,2871,null,23157,null,2573,null,56337,null,3271,null,57500,null,3397,null,81423,null,4253,null,101193,null,4506,null,60369,null,3692,null,40616,null,2678,null,10005,null,1428,null,8137,null,1250,null,0400000US54,West Virginia,54
1319462,null,10380,null,32932,null,2725,null,29893,null,2235,null,85606,null,3337,null,109643,null,4174,null,189349,null,5238,null,329594,null,6725,null,239378,null,6333,null,202548,null,5072,null,52084,null,2985,null,48435,null,2537,null,0400000US55,Wisconsin,55
126596,null,3466,null,2917,null,870,null,2202,null,683,null,8212,null,1204,null,12006,null,1539,null,18945,null,2394,null,28587,null,2181,null,22536,null,2060,null,20843,null,1908,null,6205,null,1033,null,4143,null,885,null,0400000US56,Wyoming,56
681943,null,10084,null,174822,null,5105,null,83037,null,4271,null,123364,null,4137,null,92227,null,4345,null,86683,null,4201,null,64447,null,3496,null,27533,null,2558,null,17926,null,1996,null,5568,null,1047,null,6336,null,1141,null,0400000US72,Puerto Rico,72
