B18046_001E,B18046_001EA,B18046_001M,B18046_001MA,B18046_002E,B18046_002EA,B18046_002M,B18046_002MA,B18046_003E,B18046_003EA,B18046_003M,B18046_003MA,B18046_004E,B18046_004EA,B18046_004M,B18046_004MA,B18046_005E,B18046_005EA,B18046_005M,B18046_005MA,B18046_006E,B18046_006EA,B18046_006M,B18046_006MA,B18046_007E,B18046_007EA,B18046_007M,B18046_007MA,GEO_ID,NAME,state
31607,null,143,null,13751,null,890,null,15656,null,943,null,12010,null,995,null,31862,null,141,null,37098,null,286,null,27247,null,217,null,0400000US36,New York,36
26867,null,180,null,11400,null,615,null,13353,null,2056,null,10173,null,798,null,27214,null,186,null,31828,null,205,null,22833,null,332,null,0400000US37,North Carolina,37
25087,null,568,null,9450,null,2062,null,12600,null,3857,null,7819,null,2331,null,25362,null,555,null,31740,null,586,null,20297,null,398,null,0400000US38,North Dakota,38
28102,null,279,null,10413,null,647,null,12412,null,1345,null,8696,null,767,null,28758,null,284,null,35620,null,275,null,22403,null,191,null,0400000US39,Ohio,39
25123,null,287,null,10644,null,1321,null,12535,null,2326,null,8533,null,2378,null,25508,null,276,null,30974,null,314,null,20452,null,321,null,0400000US40,Oklahoma,40
26810,null,260,null,11797,null,1126,null,13826,null,2823,null,10708,null,1024,null,27222,null,268,null,32934,null,749,null,22070,null,305,null,0400000US41,Oregon,41
29395,null,225,null,11912,null,735,null,15168,null,1598,null,10384,null,959,null,30010,null,165,null,36426,null,210,null,23207,null,265,null,0400000US42,Pennsylvania,42
30973,null,549,null,9237,null,2999,null,8763,null,4423,null,9699,null,3692,null,31244,null,567,null,37074,null,901,null,25246,null,880,null,0400000US44,Rhode Island,44
26695,null,263,null,12236,null,1406,null,15079,null,2622,null,10015,null,2604,null,26978,null,271,null,32376,null,368,null,21938,null,308,null,0400000US45,South Carolina,45
24572,null,575,null,7550,null,1803,null,7781,null,3925,null,7461,null,1564,null,24904,null,556,null,31000,null,541,null,20805,null,446,null,0400000US46,South Dakota,46
26041,null,196,null,11785,null,899,null,13700,null,2240,null,10358,null,1201,null,26378,null,199,null,31455,null,248,null,21805,null,244,null,0400000US47,Tennessee,47
26840,null,152,null,12075,null,613,null,15519,null,1190,null,10078,null,709,null,27116,null,157,null,31872,null,155,null,22029,null,158,null,0400000US48,Texas,48
25480,null,303,null,9224,null,1922,null,11613,null,2221,null,7601,null,1904,null,25791,null,297,null,32886,null,914,null,18164,null,593,null,0400000US49,Utah,49
27346,null,613,null,8857,null,1676,null,9474,null,2735,null,8434,null,2167,null,28004,null,789,null,32459,null,821,null,23238,null,1134,null,0400000US50,Vermont,50
32227,null,219,null,15398,null,1848,null,17461,null,2314,null,13150,null,2195,null,32477,null,330,null,39846,null,560,null,26824,null,287,null,0400000US51,Virginia,51
31586,null,224,null,10975,null,899,null,13900,null,3470,null,9612,null,1225,null,32022,null,224,null,40509,null,279,null,25190,null,352,null,0400000US53,Washington,53
24340,null,666,null,12496,null,3237,null,17499,null,3231,null,9357,null,2531,null,24962,null,584,null,31398,null,480,null,19236,null,654,null,0400000US54,West Virginia,54
29306,null,268,null,9948,null,1031,null,11466,null,1948,null,8858,null,1456,null,29825,null,273,null,36336,null,290,null,23396,null,270,null,0400000US55,Wisconsin,55
27247,null,750,null,7666,null,2108,null,9350,null,2327,null,4616,null,2563,null,28128,null,1328,null,38752,null,2728,null,21467,null,663,null,0400000US56,Wyoming,56
14258,null,236,null,9631,null,1006,null,9564,null,1049,null,9844,null,2192,null,14414,null,241,null,14560,null,360,null,14271,null,266,null,0400000US72,Puerto Rico,72
