B18026_001E,B18026_001EA,B18026_001M,B18026_001MA,B18026_002E,B18026_002EA,B18026_002M,B18026_002MA,B18026_003E,B18026_003EA,B18026_003M,B18026_003MA,B18026_004E,B18026_004EA,B18026_004M,B18026_004MA,B18026_005E,B18026_005EA,B18026_005M,B18026_005MA,B18026_006E,B18026_006EA,B18026_006M,B18026_006MA,B18026_007E,B18026_007EA,B18026_007M,B18026_007MA,B18026_008E,B18026_008EA,B18026_008M,B18026_008MA,B18026_009E,B18026_009EA,B18026_009M,B18026_009MA,B18026_010E,B18026_010EA,B18026_010M,B18026_010MA,B18026_011E,B18026_011EA,B18026_011M,B18026_011MA,B18026_012E,B18026_012EA,B18026_012M,B18026_012MA,B18026_013E,B18026_013EA,B18026_013M,B18026_013MA,B18026_014E,B18026_014EA,B18026_014M,B18026_014MA,B18026_015E,B18026_015EA,B18026_015M,B18026_015MA,B18026_016E,B18026_016EA,B18026_016M,B18026_016MA,B18026_017E,B18026_017EA,B18026_017M,B18026_017MA,B18026_018E,B18026_018EA,B18026_018M,B18026_018MA,B18026_019E,B18026_019EA,B18026_019M,B18026_019MA,B18026_020E,B18026_020EA,B18026_020M,B18026_020MA,B18026_021E,B18026_021EA,B18026_021M,B18026_021MA,B18026_022E,B18026_022EA,B18026_022M,B18026_022MA,B18026_023E,B18026_023EA,B18026_023M,B18026_023MA,B18026_024E,B18026_024EA,B18026_024M,B18026_024MA,B18026_025E,B18026_025EA,B18026_025M,B18026_025MA,B18026_026E,B18026_026EA,B18026_026M,B18026_026MA,B18026_027E,B18026_027EA,B18026_027M,B18026_027MA,B18026_028E,B18026_028EA,B18026_028M,B18026_028MA,B18026_029E,B18026_029EA,B18026_029M,B18026_029MA,B18026_030E,B18026_030EA,B18026_030M,B18026_030MA,B18026_031E,B18026_031EA,B18026_031M,B18026_031MA,GEO_ID,NAME,state
624378,null,2236,null,313393,null,1730,null,36209,null,2504,null,881,null,476,null,56,null,89,null,825,null,468,null,35328,null,2538,null,16026,null,1991,null,19302,null,2278,null,277184,null,2362,null,22945,null,2058,null,5335,null,1228,null,17610,null,1789,null,254239,null,3135,null,216510,null,4099,null,37729,null,3162,null,310985,null,1503,null,36470,null,2026,null,758,null,412,null,160,null,219,null,598,null,364,null,35712,null,1961,null,18423,null,2013,null,17289,null,1766,null,274515,null,2042,null,22397,null,2289,null,4478,null,1141,null,17919,null,1947,null,252118,null,3212,null,190184,null,3909,null,61934,null,3346,null,0400000US30,Montana,30
1126891,null,3088,null,564303,null,2476,null,66440,null,2981,null,1764,null,598,null,108,null,119,null,1656,null,582,null,64676,null,2942,null,34697,null,2434,null,29979,null,2455,null,497863,null,2748,null,32038,null,2102,null,7268,null,1355,null,24770,null,1763,null,465825,null,3370,null,422117,null,4474,null,43708,null,2683,null,562588,null,2099,null,64912,null,2253,null,1207,null,486,null,401,null,319,null,806,null,382,null,63705,null,2334,null,35307,null,2665,null,28398,null,2231,null,497676,null,2517,null,33695,null,2419,null,7107,null,1307,null,26588,null,2092,null,463981,null,3430,null,373740,null,4441,null,90241,null,4173,null,0400000US31,Nebraska,31
1660603,null,3677,null,844152,null,2952,null,82613,null,3722,null,1634,null,610,null,465,null,307,null,1169,null,569,null,80979,null,3676,null,36952,null,2929,null,44027,null,3508,null,761539,null,3302,null,43704,null,3528,null,10933,null,1953,null,32771,null,3113,null,717835,null,4611,null,619073,null,6621,null,98762,null,4739,null,816451,null,2588,null,77083,null,3691,null,1569,null,613,null,195,null,184,null,1374,null,587,null,75514,null,3665,null,31487,null,2690,null,44027,null,3303,null,739368,null,2765,null,48652,null,3680,null,7910,null,1411,null,40742,null,3545,null,690716,null,4312,null,490698,null,6442,null,200018,null,6071,null,0400000US32,Nevada,32
885785,null,2323,null,438051,null,1751,null,51433,null,1916,null,1163,null,444,null,216,null,175,null,947,null,392,null,50270,null,1928,null,22904,null,2036,null,27366,null,2170,null,386618,null,2025,null,24280,null,2048,null,5672,null,987,null,18608,null,1832,null,362338,null,2856,null,323130,null,3257,null,39208,null,3009,null,447734,null,1752,null,49141,null,2106,null,708,null,394,null,101,null,86,null,607,null,386,null,48433,null,2071,null,23308,null,1846,null,25125,null,2045,null,398593,null,1836,null,28211,null,2332,null,6044,null,1216,null,22167,null,2241,null,370382,null,2731,null,290959,null,4519,null,79423,null,4375,null,0400000US33,New Hampshire,33
5668686,null,4460,null,2800279,null,3762,null,304518,null,5026,null,8783,null,1716,null,1369,null,512,null,7414,null,1637,null,295735,null,4984,null,105091,null,4519,null,190644,null,5062,null,2495761,null,4212,null,132470,null,5867,null,27758,null,3053,null,104712,null,4830,null,2363291,null,7470,null,2043150,null,11373,null,320141,null,8716,null,2868407,null,3477,null,285172,null,4441,null,3908,null,851,null,531,null,343,null,3377,null,794,null,281264,null,4506,null,108378,null,5248,null,172886,null,5625,null,2583235,null,4612,null,152370,null,5286,null,25505,null,2434,null,126865,null,5228,null,2430865,null,7342,null,1759265,null,12802,null,671600,null,14053,null,0400000US34,New Jersey,34
1256644,null,3071,null,618561,null,2774,null,81180,null,4103,null,3383,null,1088,null,739,null,512,null,2644,null,950,null,77797,null,4079,null,32668,null,2754,null,45129,null,3253,null,537381,null,3719,null,46051,null,3675,null,9983,null,1565,null,36068,null,3272,null,491330,null,5179,null,409779,null,6148,null,81551,null,4739,null,638083,null,2229,null,73113,null,3205,null,1834,null,648,null,253,null,235,null,1581,null,653,null,71279,null,3321,null,27984,null,3468,null,43295,null,3043,null,564970,null,3500,null,41670,null,3075,null,6327,null,1366,null,35343,null,2854,null,523300,null,4930,null,363116,null,7134,null,160184,null,5913,null,0400000US35,New Mexico,35
12711571,null,7498,null,6205029,null,5844,null,721249,null,8553,null,17666,null,2262,null,1343,null,515,null,16323,null,2159,null,703583,null,8857,null,219067,null,6710,null,484516,null,9271,null,5483780,null,6604,null,378254,null,10854,null,65057,null,5025,null,313197,null,8855,null,5105526,null,11192,null,4276103,null,18258,null,829423,null,14309,null,6506542,null,5439,null,701451,null,6793,null,11952,null,1857,null,1492,null,611,null,10460,null,1811,null,689499,null,7259,null,238377,null,7008,null,451122,null,7120,null,5805091,null,7599,null,410524,null,9126,null,56486,null,3235,null,354038,null,9606,null,5394567,null,12419,null,3873788,null,20832,null,1520779,null,18270,null,0400000US36,New York,36
5851250,null,7626,null,2842655,null,6075,null,323086,null,6714,null,9059,null,1661,null,1516,null,862,null,7543,null,1452,null,314027,null,6292,null,122150,null,4523,null,191877,null,6015,null,2519569,null,6989,null,218264,null,7614,null,38584,null,2970,null,179680,null,7239,null,2301305,null,9410,null,1985978,null,10789,null,315327,null,8120,null,3008595,null,6713,null,310267,null,7082,null,7868,null,1621,null,2116,null,1020,null,5752,null,1361,null,302399,null,7019,null,113384,null,5169,null,189015,null,6361,null,2698328,null,7013,null,258349,null,8891,null,36679,null,3399,null,221670,null,8416,null,2439979,null,10244,null,1776322,null,15169,null,663657,null,13496,null,0400000US37,North Carolina,37
413440,null,1786,null,211130,null,1624,null,27327,null,1634,null,260,null,161,null,31,null,54,null,229,null,144,null,27067,null,1648,null,12739,null,1486,null,14328,null,1368,null,183803,null,1750,null,8750,null,1098,null,2611,null,626,null,6139,null,962,null,175053,null,2216,null,155592,null,2661,null,19461,null,1947,null,202310,null,1324,null,25258,null,1554,null,518,null,280,null,92,null,121,null,426,null,242,null,24740,null,1534,null,13932,null,1568,null,10808,null,952,null,177052,null,1640,null,9725,null,1231,null,2708,null,717,null,7017,null,1141,null,167327,null,2123,null,136237,null,2433,null,31090,null,2048,null,0400000US38,North Dakota,38
7405751,null,5758,null,3635017,null,4425,null,421100,null,6590,null,13199,null,1962,null,2415,null,897,null,10784,null,1752,null,407901,null,6863,null,175173,null,5590,null,232728,null,6467,null,3213917,null,5809,null,272415,null,7929,null,48414,null,3293,null,224001,null,7325,null,2941502,null,9349,null,2484728,null,11925,null,456774,null,9922,null,3770734,null,4111,null,407140,null,5492,null,7598,null,1167,null,1188,null,525,null,6410,null,1080,null,399542,null,5492,null,183247,null,5936,null,216295,null,6037,null,3363594,null,5794,null,300895,null,8640,null,43216,null,3437,null,257679,null,8086,null,3062699,null,10602,null,2288268,null,13556,null,774431,null,12477,null,0400000US39,Ohio,39
2272961,null,4865,null,1121067,null,4026,null,129265,null,4239,null,3646,null,907,null,475,null,271,null,3171,null,874,null,125619,null,4305,null,57938,null,3589,null,67681,null,3818,null,991802,null,4467,null,95761,null,5611,null,17349,null,2317,null,78412,null,4746,null,896041,null,7626,null,781129,null,7425,null,114912,null,4641,null,1151894,null,3041,null,121841,null,4259,null,3961,null,1032,null,782,null,478,null,3179,null,955,null,117880,null,4222,null,55220,null,3070,null,62660,null,3253,null,1030053,null,3915,null,109342,null,4003,null,14659,null,1690,null,94683,null,3951,null,920711,null,5548,null,662282,null,7778,null,258429,null,6910,null,0400000US40,Oklahoma,40
