B18004_001E,B18004_001EA,B18004_001M,B18004_001MA,B18004_002E,B18004_002EA,B18004_002M,B18004_002MA,B18004_003E,B18004_003EA,B18004_003M,B18004_003MA,B18004_004E,B18004_004EA,B18004_004M,B18004_004MA,B18004_005E,B18004_005EA,B18004_005M,B18004_005MA,B18004_006E,B18004_006EA,B18004_006M,B18004_006MA,B18004_007E,B18004_007EA,B18004_007M,B18004_007MA,B18004_008E,B18004_008EA,B18004_008M,B18004_008MA,B18004_009E,B18004_009EA,B18004_009M,B18004_009MA,B18004_010E,B18004_010EA,B18004_010M,B18004_010MA,B18004_011E,B18004_011EA,B18004_011M,B18004_011MA,B18004_012E,B18004_012EA,B18004_012M,B18004_012MA,B18004_013E,B18004_013EA,B18004_013M,B18004_013MA,B18004_014E,B18004_014EA,B18004_014M,B18004_014MA,B18004_015E,B18004_015EA,B18004_015M,B18004_015MA,B18004_016E,B18004_016EA,B18004_016M,B18004_016MA,B18004_017E,B18004_017EA,B18004_017M,B18004_017MA,B18004_018E,B18004_018EA,B18004_018M,B18004_018MA,B18004_019E,B18004_019EA,B18004_019M,B18004_019MA,B18004_020E,B18004_020EA,B18004_020M,B18004_020MA,B18004_021E,B18004_021EA,B18004_021M,B18004_021MA,B18004_022E,B18004_022EA,B18004_022M,B18004_022MA,B18004_023E,B18004_023EA,B18004_023M,B18004_023MA,B18004_024E,B18004_024EA,B18004_024M,B18004_024MA,B18004_025E,B18004_025EA,B18004_025M,B18004_025MA,B18004_026E,B18004_026EA,B18004_026M,B18004_026MA,B18004_027E,B18004_027EA,B18004_027M,B18004_027MA,B18004_028E,B18004_028EA,B18004_028M,B18004_028MA,B18004_029E,B18004_029EA,B18004_029M,B18004_029MA,B18004_030E,B18004_030EA,B18004_030M,B18004_030MA,B18004_031E,B18004_031EA,B18004_031M,B18004_031MA,B18004_032E,B18004_032EA,B18004_032M,B18004_032MA,B18004_033E,B18004_033EA,B18004_033M,B18004_033MA,GEO_ID,NAME,state
10548774,null,3067,null,5109610,null,4666,null,859103,null,3792,null,12038,null,1555,null,847065,null,4129,null,421100,null,6590,null,8037,null,1516,null,413063,null,6489,null,3213917,null,5809,null,265193,null,7849,null,2948724,null,9122,null,350384,null,1714,null,74986,null,2871,null,275398,null,3155,null,265106,null,2172,null,87288,null,3122,null,177818,null,3509,null,5439164,null,4188,null,819641,null,4016,null,8118,null,1463,null,811523,null,4239,null,407140,null,5492,null,5737,null,1022,null,401403,null,5427,null,3363594,null,5794,null,310059,null,7649,null,3053535,null,9927,null,421573,null,2219,null,100769,null,3505,null,320804,null,3587,null,427216,null,2658,null,175054,null,4510,null,252162,null,4733,null,0400000US39,Ohio,39
3266414,null,3145,null,1591233,null,3670,null,276636,null,3091,null,4264,null,1153,null,272372,null,3173,null,129265,null,4239,null,1657,null,699,null,127608,null,4219,null,991802,null,4467,null,106263,null,4844,null,885539,null,7311,null,112842,null,1282,null,30675,null,1723,null,82167,null,2094,null,80688,null,1301,null,33354,null,1720,null,47334,null,1619,null,1675181,null,3046,null,261763,null,2754,null,2932,null,845,null,258831,null,2743,null,121841,null,4259,null,2859,null,867,null,118982,null,4192,null,1030053,null,3915,null,127267,null,5225,null,902786,null,6342,null,135749,null,1501,null,42171,null,2139,null,93578,null,2283,null,125775,null,1676,null,60646,null,2531,null,65129,null,2729,null,0400000US40,Oklahoma,40
3468683,null,1641,null,1708927,null,3471,null,269856,null,2673,null,2989,null,740,null,266867,null,2864,null,123287,null,4133,null,1488,null,679,null,121799,null,4091,null,1106144,null,3737,null,90669,null,5034,null,1015475,null,6330,null,117645,null,1580,null,24656,null,2004,null,92989,null,2535,null,91995,null,1477,null,35256,null,2353,null,56739,null,2476,null,1759756,null,3265,null,254187,null,3038,null,2819,null,922,null,251368,null,2982,null,121785,null,4038,null,2342,null,860,null,119443,null,4027,null,1118987,null,4179,null,99462,null,4626,null,1019525,null,6075,null,130306,null,1504,null,29855,null,2007,null,100451,null,2308,null,134491,null,1507,null,61660,null,2889,null,72831,null,2748,null,0400000US41,Oregon,41
11470126,null,2902,null,5537329,null,5108,null,872645,null,4050,null,14411,null,1997,null,858234,null,4489,null,462760,null,5964,null,9809,null,2368,null,452951,null,5860,null,3461859,null,5864,null,273968,null,7586,null,3187891,null,8861,null,400250,null,2247,null,78330,null,3049,null,321920,null,3365,null,339815,null,2589,null,112870,null,3618,null,226945,null,3787,null,5932797,null,4225,null,832530,null,3520,null,9151,null,1613,null,823379,null,3757,null,446395,null,5549,null,8016,null,1775,null,438379,null,5385,null,3610522,null,5871,null,328215,null,9094,null,3282307,null,10725,null,481446,null,2480,null,102398,null,3823,null,379048,null,4227,null,561904,null,2990,null,220331,null,5340,null,341573,null,5196,null,0400000US42,Pennsylvania,42
979664,null,1068,null,470211,null,1923,null,71951,null,1440,null,1215,null,700,null,70736,null,1328,null,43336,null,2009,null,1347,null,698,null,41989,null,2120,null,298637,null,1778,null,22731,null,2226,null,275906,null,2652,null,30414,null,683,null,4965,null,969,null,25449,null,1102,null,25873,null,1050,null,8535,null,1200,null,17338,null,942,null,509453,null,1982,null,71433,null,1561,null,498,null,335,null,70935,null,1627,null,42935,null,2322,null,385,null,354,null,42550,null,2373,null,314172,null,2166,null,26153,null,2638,null,288019,null,3727,null,36899,null,679,null,7406,null,1222,null,29493,null,1358,null,44014,null,982,null,17828,null,1455,null,26186,null,1476,null,0400000US44,Rhode Island,44
4013102,null,2862,null,1914251,null,4296,null,323301,null,3095,null,4177,null,1038,null,319124,null,3167,null,159985,null,5410,null,2159,null,968,null,157826,null,5404,null,1195961,null,5832,null,114341,null,5068,null,1081620,null,7014,null,142063,null,2056,null,34930,null,2672,null,107133,null,2875,null,92941,null,1788,null,35453,null,2366,null,57488,null,2295,null,2098851,null,3591,null,314130,null,3117,null,3910,null,1595,null,310220,null,3711,null,160185,null,4468,null,2417,null,811,null,157768,null,4583,null,1308317,null,4245,null,143014,null,5698,null,1165303,null,7434,null,165905,null,1737,null,46275,null,2925,null,119630,null,3180,null,150314,null,1441,null,67929,null,3196,null,82385,null,3248,null,0400000US45,South Carolina,45
722441,null,1208,null,357082,null,2054,null,60211,null,1422,null,357,null,228,null,59854,null,1484,null,29341,null,2092,null,663,null,548,null,28678,null,2086,null,221233,null,2008,null,13871,null,1864,null,207362,null,2886,null,25450,null,859,null,4434,null,799,null,21016,null,1020,null,20847,null,805,null,7210,null,861,null,13637,null,997,null,365359,null,1679,null,56620,null,1274,null,269,null,177,null,56351,null,1311,null,32327,null,1876,null,277,null,237,null,32050,null,1896,null,217459,null,1799,null,15160,null,1528,null,202299,null,2246,null,27257,null,658,null,5090,null,717,null,22167,null,926,null,31696,null,725,null,12061,null,1258,null,19635,null,1255,null,0400000US46,South Dakota,46
5648756,null,2865,null,2733391,null,4195,null,453544,null,3609,null,4820,null,1068,null,448724,null,3789,null,213365,null,5087,null,2990,null,897,null,210375,null,4992,null,1745057,null,6411,null,176445,null,7012,null,1568612,null,9163,null,194347,null,1699,null,52382,null,3007,null,141965,null,3134,null,127078,null,1442,null,49872,null,2315,null,77206,null,2388,null,2915365,null,4014,null,434367,null,3258,null,3754,null,1006,null,430613,null,3487,null,209238,null,5059,null,3162,null,806,null,206076,null,5086,null,1834560,null,5158,null,210918,null,6534,null,1623642,null,8649,null,231475,null,1563,null,64568,null,3325,null,166907,null,3510,null,205725,null,1555,null,99385,null,3208,null,106340,null,3199,null,0400000US47,Tennessee,47
21445227,null,5583,null,10551081,null,8295,null,2002226,null,7366,null,27500,null,3084,null,1974726,null,8123,null,896274,null,10388,null,16418,null,2532,null,879856,null,10435,null,6669390,null,9796,null,478818,null,10367,null,6190572,null,14093,null,578919,null,3278,null,144178,null,4737,null,434741,null,5455,null,404272,null,3039,null,164778,null,4834,null,239494,null,4623,null,10894146,null,7154,null,1922623,null,7692,null,23456,null,2861,null,1899167,null,8766,null,856420,null,10347,null,15168,null,2207,null,841252,null,10527,null,6808436,null,9368,null,550011,null,11912,null,6258425,null,13476,null,681875,null,3575,null,199084,null,5315,null,482791,null,6284,null,624792,null,3230,null,310535,null,6287,null,314257,null,6118,null,0400000US48,Texas,48
2365100,null,2039,null,1185486,null,2949,null,248195,null,2563,null,2923,null,1044,null,245272,null,2664,null,107410,null,4288,null,1433,null,611,null,105977,null,4371,null,728267,null,3693,null,35766,null,2971,null,692501,null,4942,null,57924,null,689,null,10298,null,1147,null,47626,null,1134,null,43690,null,634,null,14780,null,1617,null,28910,null,1523,null,1179614,null,2447,null,231612,null,2210,null,2325,null,866,null,229287,null,2332,null,114462,null,3397,null,728,null,322,null,113734,null,3388,null,709502,null,3302,null,46148,null,2839,null,663354,null,4462,null,64268,null,694,null,13839,null,1365,null,50429,null,1430,null,59770,null,724,null,25227,null,1739,null,34543,null,1663,null,0400000US49,Utah,49
582765,null,792,null,285821,null,1408,null,41034,null,1011,null,697,null,356,null,40337,null,1111,null,24626,null,1281,null,262,null,190,null,24364,null,1320,null,184714,null,1554,null,15328,null,1643,null,169386,null,2212,null,20368,null,229,null,3770,null,710,null,16598,null,719,null,15079,null,327,null,4730,null,701,null,10349,null,652,null,296944,null,1266,null,39958,null,1179,null,314,null,224,null,39644,null,1211,null,23657,null,1348,null,679,null,439,null,22978,null,1438,null,188415,null,1208,null,14183,null,1450,null,174232,null,1862,null,22382,null,339,null,4377,null,788,null,18005,null,728,null,22532,null,476,null,9068,null,1004,null,13464,null,912,null,0400000US50,Vermont,50
6982475,null,5590,null,3360857,null,7926,null,560847,null,4457,null,6127,null,1175,null,554720,null,4811,null,278147,null,6106,null,4670,null,1276,null,273477,null,5934,null,2153336,null,7395,null,146831,null,5628,null,2006505,null,8888,null,223279,null,1973,null,44124,null,2864,null,179155,null,3346,null,145248,null,1878,null,53281,null,2852,null,91967,null,2987,null,3621618,null,6681,null,533181,null,4339,null,4849,null,987,null,528332,null,4202,null,277338,null,6257,null,2946,null,878,null,274392,null,6180,null,2310114,null,7057,null,170839,null,5970,null,2139275,null,9423,null,260902,null,2425,null,60068,null,3233,null,200834,null,3652,null,240083,null,2639,null,108332,null,3764,null,131751,null,3947,null,0400000US51,Virginia,51
5946654,null,3104,null,2933634,null,4541,null,477604,null,3221,null,6440,null,1437,null,471164,null,3864,null,227328,null,5489,null,3382,null,1036,null,223946,null,5424,null,1904347,null,5493,null,149475,null,6584,null,1754872,null,7554,null,186599,null,1393,null,39418,null,2498,null,147181,null,2664,null,137756,null,1331,null,51315,null,2709,null,86441,null,3046,null,3013020,null,3448,null,452405,null,2860,null,4837,null,1104,null,447568,null,3305,null,213235,null,5316,null,4336,null,1110,null,208899,null,5132,null,1935609,null,4624,null,171186,null,7079,null,1764423,null,8573,null,204677,null,1679,null,48579,null,2744,null,156098,null,3006,null,207094,null,1789,null,87990,null,3759,null,119104,null,3334,null,0400000US53,Washington,53
1682288,null,1584,null,819803,null,2647,null,122158,null,2005,null,2565,null,815,null,119593,null,2165,null,62314,null,2980,null,1499,null,619,null,60815,null,3028,null,518678,null,3017,null,83773,null,4585,null,434905,null,5843,null,66955,null,684,null,20358,null,1594,null,46597,null,1621,null,49698,null,802,null,20612,null,1437,null,29086,null,1378,null,862485,null,2521,null,114355,null,1985,null,1259,null,594,null,113096,null,2037,null,61338,null,2986,null,1947,null,860,null,59391,null,2869,null,533781,null,2862,null,76730,null,3818,null,457051,null,4343,null,77124,null,833,null,23299,null,1968,null,53825,null,2082,null,75887,null,1117,null,38301,null,1903,null,37586,null,1874,null,0400000US54,West Virginia,54
5158628,null,1862,null,2548913,null,3156,null,407599,null,3318,null,4349,null,1144,null,403250,null,3627,null,209274,null,5231,null,3248,null,882,null,206026,null,5139,null,1629718,null,5488,null,102654,null,4961,null,1527064,null,6923,null,168118,null,821,null,27732,null,2142,null,140386,null,2254,null,134204,null,1084,null,42213,null,2325,null,91991,null,2411,null,2609715,null,2701,null,391453,null,2633,null,3358,null,782,null,388095,null,2729,null,196318,null,4446,null,1877,null,499,null,194441,null,4534,null,1622548,null,3767,null,117891,null,4553,null,1504657,null,5645,null,190378,null,991,null,35388,null,1866,null,154990,null,2015,null,209018,null,1300,null,75925,null,3134,null,133093,null,2924,null,0400000US55,Wisconsin,55
476916,null,1253,null,241998,null,1738,null,39604,null,1650,null,418,null,321,null,39186,null,1627,null,18340,null,1945,null,158,null,144,null,18182,null,1949,null,156558,null,2678,null,12622,null,1746,null,143936,null,2855,null,16447,null,608,null,3100,null,707,null,13347,null,769,null,11049,null,329,null,4328,null,800,null,6721,null,794,null,234918,null,1544,null,34813,null,1147,null,510,null,539,null,34303,null,1313,null,17483,null,1654,null,323,null,196,null,17160,null,1661,null,150553,null,1548,null,13426,null,1655,null,137127,null,2240,null,16817,null,521,null,3130,null,636,null,13687,null,768,null,15252,null,479,null,6766,null,796,null,8486,null,805,null,0400000US56,Wyoming,56
3670864,null,560,null,1747247,null,1548,null,323447,null,2084,null,7093,null,1317,null,316354,null,2504,null,154979,null,3846,null,3144,null,863,null,151835,null,3874,null,1046478,null,3143,null,148411,null,5637,null,898067,null,6325,null,131707,null,532,null,47310,null,2364,null,84397,null,2444,null,90636,null,624,null,48252,null,2055,null,42384,null,2108,null,1923617,null,1391,null,311333,null,2336,null,6827,null,1175,null,304506,null,2402,null,151138,null,4042,null,3271,null,837,null,147867,null,4125,null,1168073,null,3073,null,178656,null,6182,null,989417,null,7299,null,160957,null,679,null,65053,null,2307,null,95904,null,2235,null,132116,null,637,null,84402,null,2476,null,47714,null,2386,null,0400000US72,Puerto Rico,72
