C18020_001E,C18020_001EA,C18020_001M,C18020_001MA,C18020_002E,C18020_002EA,C18020_002M,C18020_002MA,C18020_003E,C18020_003EA,C18020_003M,C18020_003MA,C18020_004E,C18020_004EA,C18020_004M,C18020_004MA,C18020_005E,C18020_005EA,C18020_005M,C18020_005MA,C18020_006E,C18020_006EA,C18020_006M,C18020_006MA,C18020_007E,C18020_007EA,C18020_007M,C18020_007MA,C18020_008E,C18020_008EA,C18020_008M,C18020_008MA,C18020_009E,C18020_009EA,C18020_009M,C18020_009MA,C18020_010E,C18020_010EA,C18020_010M,C18020_010MA,C18020_011E,C18020_011EA,C18020_011M,C18020_011MA,C18020_012E,C18020_012EA,C18020_012M,C18020_012MA,C18020_013E,C18020_013EA,C18020_013M,C18020_013MA,C18020_014E,C18020_014EA,C18020_014M,C18020_014MA,C18020_015E,C18020_015EA,C18020_015M,C18020_015MA,GEO_ID,NAME,state
3690245,null,4545,null,386374,null,11756,null,186919,null,7735,null,80774,null,4702,null,106145,null,6012,null,199455,null,6993,null,82054,null,3969,null,117401,null,5665,null,3303871,null,12943,null,1585673,null,8317,null,1306762,null,10564,null,278911,null,8836,null,1718198,null,8289,null,1259895,null,10668,null,458303,null,10522,null,0400000US24,Maryland,24
4294205,null,3939,null,478878,null,10805,null,238546,null,7004,null,91045,null,5177,null,147501,null,5509,null,240332,null,7511,null,78473,null,4594,null,161859,null,6934,null,3815327,null,10817,null,1865713,null,7415,null,1514957,null,10119,null,350756,null,9560,null,1949614,null,8151,null,1454836,null,11720,null,494778,null,10381,null,0400000US25,Massachusetts,25
6567092,null,5345,null,892856,null,13514,null,443740,null,9810,null,147619,null,5964,null,296121,null,8406,null,449116,null,9706,null,135101,null,5783,null,314015,null,7669,null,5674236,null,14381,null,2802948,null,11211,null,2140922,null,13877,null,662026,null,10720,null,2871288,null,10251,null,1960846,null,13195,null,910442,null,12114,null,0400000US26,Michigan,26
3425883,null,4050,null,340617,null,7387,null,176851,null,5524,null,85134,null,4220,null,91717,null,4173,null,163766,null,5178,null,71549,null,3760,null,92217,null,3898,null,3085266,null,8770,null,1549352,null,6470,null,1302847,null,7577,null,246505,null,6362,null,1535914,null,5947,null,1189609,null,8714,null,346305,null,7856,null,0400000US27,Minnesota,27
1837322,null,4813,null,337382,null,10031,null,163948,null,6406,null,56299,null,3668,null,107649,null,5252,null,173434,null,6512,null,45219,null,3789,null,128215,null,5592,null,1499940,null,10805,null,718915,null,7862,null,546442,null,7886,null,172473,null,6220,null,781025,null,6903,null,510558,null,8286,null,270467,null,8067,null,0400000US28,Mississippi,28
3768289,null,4384,null,541512,null,11504,null,263917,null,6972,null,104506,null,5422,null,159411,null,6011,null,277595,null,8153,null,96393,null,4663,null,181202,null,6841,null,3226777,null,12378,null,1578125,null,8167,null,1290638,null,10082,null,287487,null,7330,null,1648652,null,8559,null,1206890,null,10918,null,441762,null,9566,null,0400000US29,Missouri,29
624378,null,2236,null,83008,null,4294,null,44698,null,3212,null,19675,null,2173,null,25023,null,2201,null,38310,null,2512,null,15121,null,1619,null,23189,null,2150,null,541370,null,4795,null,268695,null,3591,null,218252,null,4424,null,50443,null,3485,null,272675,null,2848,null,198124,null,4095,null,74551,null,3690,null,0400000US30,Montana,30
1126891,null,3088,null,123614,null,4581,null,65317,null,3194,null,32498,null,2433,null,32819,null,2073,null,58297,null,3273,null,24442,null,2161,null,33855,null,2524,null,1003277,null,5272,null,498986,null,3840,null,431692,null,3959,null,67294,null,3838,null,504291,null,3806,null,392113,null,5213,null,112178,null,4635,null,0400000US31,Nebraska,31
1660603,null,3677,null,176364,null,7686,null,86975,null,5443,null,38755,null,4205,null,48220,null,3756,null,89389,null,4420,null,32218,null,2678,null,57171,null,3573,null,1484239,null,7847,null,757177,null,5496,null,628668,null,7736,null,128509,null,5266,null,727062,null,5236,null,498072,null,6804,null,228990,null,6621,null,0400000US32,Nevada,32
885785,null,2323,null,97161,null,4978,null,49025,null,3432,null,22393,null,2176,null,26632,null,2383,null,48136,null,3218,null,19864,null,1966,null,28272,null,2602,null,788624,null,5271,null,389026,null,3737,null,329529,null,4163,null,59497,null,3463,null,399598,null,3396,null,300548,null,4390,null,99050,null,4349,null,0400000US33,New Hampshire,33
5668686,null,4460,null,507347,null,10942,null,240930,null,7615,null,94632,null,5270,null,146298,null,5922,null,266417,null,7241,null,91631,null,4808,null,174786,null,6518,null,5161339,null,11325,null,2559349,null,8954,null,2082736,null,12271,null,476613,null,9954,null,2601990,null,7479,null,1802048,null,13594,null,799942,null,15067,null,0400000US34,New Jersey,34
1256644,null,3071,null,170413,null,6985,null,91471,null,5235,null,37059,null,3274,null,54412,null,4251,null,78942,null,4309,null,25622,null,2420,null,53320,null,3394,null,1086231,null,7403,null,527090,null,5881,null,416110,null,6517,null,110980,null,4864,null,559141,null,4818,null,372058,null,6957,null,187083,null,6674,null,0400000US35,New Mexico,35
12711571,null,7498,null,1402603,null,16390,null,680346,null,13389,null,241288,null,8201,null,439058,null,10291,null,722257,null,10713,null,222579,null,6786,null,499678,null,10385,null,11308968,null,17421,null,5524683,null,14613,null,4320282,null,21812,null,1204401,null,16054,null,5784285,null,11511,null,3947564,null,20918,null,1836721,null,18008,null,0400000US36,New York,36
5851250,null,7626,null,818121,null,16117,null,394538,null,9704,null,153265,null,5842,null,241273,null,8564,null,423583,null,11438,null,132239,null,5787,null,291344,null,10146,null,5033129,null,18550,null,2448117,null,10866,null,1994963,null,11413,null,453154,null,10268,null,2585012,null,13608,null,1796262,null,15608,null,788750,null,14481,null,0400000US37,North Carolina,37
413440,null,1786,null,39446,null,2417,null,20809,null,1763,null,12144,null,1423,null,8665,null,1120,null,18637,null,1622,null,8166,null,1084,null,10471,null,1494,null,373994,null,3033,null,190321,null,2324,null,158829,null,3035,null,31492,null,2444,null,183673,null,1905,null,144803,null,2616,null,38870,null,2220,null,0400000US38,North Dakota,38
7405751,null,5758,null,994621,null,15203,null,489058,null,9782,null,183985,null,6225,null,305073,null,8415,null,505563,null,10203,null,164415,null,6280,null,341148,null,8572,null,6411130,null,15263,null,3145959,null,10503,null,2526745,null,13189,null,619214,null,11832,null,3265171,null,11053,null,2351504,null,14673,null,913667,null,12986,null,0400000US39,Ohio,39
2272961,null,4865,null,371856,null,9349,null,182546,null,6641,null,77041,null,4041,null,105505,null,5218,null,189310,null,6035,null,61241,null,3633,null,128069,null,5071,null,1901105,null,10196,null,938521,null,7938,null,779850,null,7817,null,158671,null,5085,null,962584,null,6502,null,671702,null,8451,null,290882,null,6121,null,0400000US40,Oklahoma,40
2470203,null,4099,null,333755,null,9162,null,165469,null,6513,null,71641,null,3898,null,93828,null,5749,null,168286,null,6412,null,62997,null,4106,null,105289,null,5481,null,2136448,null,10058,null,1063962,null,7521,null,864144,null,9022,null,199818,null,8353,null,1072486,null,6664,null,749259,null,9606,null,323227,null,8843,null,0400000US41,Oregon,41
7981536,null,5319,null,1039471,null,15398,null,507656,null,9480,null,191884,null,6079,null,315772,null,8392,null,531815,null,11214,null,174846,null,6687,null,356969,null,9011,null,6942065,null,15464,null,3416963,null,10041,null,2768079,null,14143,null,648884,null,10864,null,3525102,null,12239,null,2524011,null,14143,null,1001091,null,13081,null,0400000US42,Pennsylvania,42
699080,null,2198,null,91855,null,4651,null,44606,null,3316,null,16933,null,2193,null,27673,null,2835,null,47249,null,3423,null,16991,null,2165,null,30258,null,3001,null,607225,null,5178,null,297367,null,3612,null,240042,null,4507,null,57325,null,3552,null,309858,null,3696,null,227220,null,5071,null,82638,null,4471,null,0400000US44,Rhode Island,44
2824448,null,5066,null,404343,null,10591,null,189485,null,6951,null,62270,null,4241,null,127215,null,5813,null,214858,null,6413,null,56960,null,4032,null,157898,null,6018,null,2420105,null,11518,null,1166461,null,8128,null,943003,null,8461,null,223458,null,7749,null,1253644,null,7994,null,853590,null,10870,null,400054,null,9289,null,0400000US45,South Carolina,45
500360,null,1489,null,56159,null,3099,null,29185,null,2428,null,14965,null,1829,null,14220,null,1658,null,26974,null,2014,null,11868,null,1746,null,15106,null,1725,null,444201,null,3371,null,221389,null,3055,null,187879,null,3587,null,33510,null,2778,null,222812,null,2622,null,175500,null,3630,null,47312,null,3209,null,0400000US46,South Dakota,46
4002220,null,6127,null,635604,null,12114,null,308852,null,7640,null,108922,null,5306,null,199930,null,6973,null,326752,null,7745,null,95266,null,4814,null,231486,null,7185,null,3366616,null,13938,null,1649570,null,8730,null,1348015,null,10053,null,301555,null,8169,null,1717046,null,9057,null,1189316,null,10274,null,527730,null,9744,null,0400000US47,Tennessee,47
15230520,null,10514,null,1752064,null,22110,null,856195,null,14704,null,365460,null,9782,null,490735,null,11443,null,895869,null,15340,null,300565,null,9134,null,595304,null,13038,null,13478456,null,24547,null,6709469,null,16460,null,5502884,null,19418,null,1206585,null,18791,null,6768987,null,16913,null,4408674,null,24825,null,2360313,null,19820,null,0400000US48,Texas,48
1659641,null,2910,null,165077,null,6061,null,81542,null,4246,null,45996,null,3364,null,35546,null,3039,null,83535,null,4359,null,34320,null,2698,null,49215,null,3653,null,1494564,null,6869,null,754135,null,5078,null,652490,null,5800,null,101645,null,3940,null,740429,null,4885,null,504342,null,6218,null,236087,null,6585,null,0400000US49,Utah,49
421412,null,1632,null,56258,null,3547,null,29079,null,2356,null,14288,null,1755,null,14791,null,1632,null,27179,null,2136,null,11686,null,1485,null,15493,null,1734,null,365154,null,3589,null,180261,null,2408,null,148113,null,3297,null,32148,null,2448,null,184893,null,2321,null,146275,null,2447,null,38618,null,2174,null,0400000US50,Vermont,50
5018935,null,8502,null,543517,null,12333,null,269538,null,9173,null,104326,null,5311,null,165212,null,7102,null,273979,null,7973,null,93164,null,5014,null,180815,null,6821,null,4475418,null,15610,null,2161945,null,10709,null,1790126,null,10222,null,371819,null,7813,null,2313473,null,10440,null,1649282,null,12944,null,664191,null,11125,null,0400000US51,Virginia,51
4280519,null,4949,null,575353,null,13422,null,291582,null,9162,null,128982,null,6184,null,162600,null,6458,null,283771,null,7912,null,101289,null,5503,null,182482,null,6669,null,3705166,null,13908,null,1840093,null,9821,null,1499711,null,11976,null,340382,null,9545,null,1865073,null,8717,null,1310406,null,10704,null,554667,null,9240,null,0400000US53,Washington,53
1176111,null,2616,null,250085,null,7394,null,131605,null,5053,null,38847,null,3202,null,92758,null,4966,null,118480,null,4774,null,29889,null,2627,null,88591,null,4444,null,926026,null,8055,null,449387,null,5567,null,350414,null,5902,null,98973,null,4515,null,476639,null,5449,null,311070,null,7015,null,165569,null,4973,null,0400000US54,West Virginia,54
3657858,null,3930,null,403114,null,9488,null,203823,null,6271,null,90441,null,4247,null,113382,null,5166,null,199291,null,6189,null,79072,null,4011,null,120219,null,5014,null,3254744,null,10949,null,1635169,null,7477,null,1362532,null,8584,null,272637,null,6188,null,1619575,null,7062,null,1238955,null,8657,null,380620,null,6836,null,0400000US55,Wisconsin,55
342934,null,2503,null,44219,null,3392,null,22893,null,2434,null,12099,null,1637,null,10794,null,1671,null,21326,null,2082,null,10253,null,1875,null,11073,null,1402,null,298715,null,4295,null,152005,null,3011,null,131942,null,3237,null,20063,null,2630,null,146710,null,2628,null,112923,null,3436,null,33787,null,2548,null,0400000US56,Wyoming,56
2520668,null,2910,null,570483,null,10944,null,276867,null,6398,null,64627,null,4211,null,212240,null,6119,null,293616,null,7876,null,56585,null,3711,null,237031,null,7322,null,1950185,null,12058,null,924590,null,6661,null,551412,null,9706,null,373178,null,9184,null,1025595,null,8887,null,478383,null,8791,null,547212,null,8683,null,0400000US72,Puerto Rico,72
