B18036_001E,B18036_001EA,B18036_001M,B18036_001MA,B18036_002E,B18036_002EA,B18036_002M,B18036_002MA,B18036_003E,B18036_003EA,B18036_003M,B18036_003MA,B18036_004E,B18036_004EA,B18036_004M,B18036_004MA,B18036_005E,B18036_005EA,B18036_005M,B18036_005MA,B18036_006E,B18036_006EA,B18036_006M,B18036_006MA,B18036_007E,B18036_007EA,B18036_007M,B18036_007MA,B18036_008E,B18036_008EA,B18036_008M,B18036_008MA,B18036_009E,B18036_009EA,B18036_009M,B18036_009MA,B18036_010E,B18036_010EA,B18036_010M,B18036_010MA,B18036_011E,B18036_011EA,B18036_011M,B18036_011MA,B18036_012E,B18036_012EA,B18036_012M,B18036_012MA,B18036_013E,B18036_013EA,B18036_013M,B18036_013MA,B18036_014E,B18036_014EA,B18036_014M,B18036_014MA,B18036_015E,B18036_015EA,B18036_015M,B18036_015MA,B18036_016E,B18036_016EA,B18036_016M,B18036_016MA,B18036_017E,B18036_017EA,B18036_017M,B18036_017MA,B18036_018E,B18036_018EA,B18036_018M,B18036_018MA,B18036_019E,B18036_019EA,B18036_019M,B18036_019MA,B18036_020E,B18036_020EA,B18036_020M,B18036_020MA,B18036_021E,B18036_021EA,B18036_021M,B18036_021MA,B18036_022E,B18036_022EA,B18036_022M,B18036_022MA,B18036_023E,B18036_023EA,B18036_023M,B18036_023MA,B18036_024E,B18036_024EA,B18036_024M,B18036_024MA,B18036_025E,B18036_025EA,B18036_025M,B18036_025MA,B18036_026E,B18036_026EA,B18036_026M,B18036_026MA,B18036_027E,B18036_027EA,B18036_027M,B18036_027MA,B18036_028E,B18036_028EA,B18036_028M,B18036_028MA,B18036_029E,B18036_029EA,B18036_029M,B18036_029MA,B18036_030E,B18036_030EA,B18036_030M,B18036_030MA,B18036_031E,B18036_031EA,B18036_031M,B18036_031MA,GEO_ID,NAME,state
2450249,null,4099,null,191735,null,8094,null,91504,null,5467,null,3892,null,1020,null,1137,null,647,null,2755,null,822,null,87612,null,5235,null,25362,null,2849,null,62250,null,4267,null,100231,null,4994,null,3213,null,1033,null,1113,null,631,null,2100,null,739,null,97018,null,4800,null,32378,null,2915,null,64640,null,3706,null,2258514,null,9044,null,1129615,null,6300,null,112679,null,4213,null,19547,null,2294,null,93132,null,3916,null,1016936,null,6236,null,88432,null,5544,null,928504,null,7808,null,1128899,null,5627,null,108500,null,3905,null,25809,null,3252,null,82691,null,4059,null,1020399,null,5714,null,112823,null,5329,null,907576,null,7386,null,0400000US41,Oregon,41
7810562,null,5319,null,638548,null,11951,null,305987,null,8166,null,16411,null,2650,null,4742,null,1512,null,11669,null,2086,null,289576,null,8307,null,76873,null,4563,null,212703,null,7039,null,332561,null,8282,null,10029,null,1811,null,3324,null,1305,null,6705,null,1468,null,322532,null,7888,null,110445,null,5762,null,212087,null,6482,null,7172014,null,13495,null,3541434,null,9250,null,385018,null,6348,null,59192,null,4725,null,325826,null,6152,null,3156416,null,9747,null,197995,null,9641,null,2958421,null,13560,null,3630580,null,10329,null,355840,null,5698,null,70529,null,4878,null,285311,null,5972,null,3274740,null,10102,null,315205,null,9767,null,2959535,null,13265,null,0400000US42,Pennsylvania,42
676623,null,2197,null,53506,null,3741,null,26255,null,2530,null,1087,null,574,null,0,null,285,null,1087,null,574,null,25168,null,2351,null,8519,null,1737,null,16649,null,1809,null,27251,null,2673,null,463,null,356,null,85,null,145,null,378,null,319,null,26788,null,2636,null,8931,null,1562,null,17857,null,2189,null,623117,null,4498,null,305965,null,3081,null,34810,null,2221,null,5509,null,1772,null,29301,null,2183,null,271155,null,2604,null,16005,null,2307,null,255150,null,3611,null,317152,null,3407,null,31268,null,2422,null,5812,null,1399,null,25456,null,2212,null,285884,null,3775,null,27342,null,2851,null,258542,null,4337,null,0400000US44,Rhode Island,44
2783350,null,5061,null,259856,null,9011,null,120348,null,5854,null,3828,null,1019,null,1113,null,624,null,2715,null,821,null,116520,null,5735,null,32176,null,3035,null,84344,null,4990,null,139508,null,5453,null,2603,null,796,null,851,null,674,null,1752,null,478,null,136905,null,5545,null,47124,null,3957,null,89781,null,4592,null,2523494,null,9935,null,1219805,null,7278,null,142882,null,5557,null,28950,null,3294,null,113932,null,5003,null,1076923,null,7378,null,88330,null,6416,null,988593,null,9038,null,1303689,null,7064,null,136000,null,4433,null,32893,null,3375,null,103107,null,4738,null,1167689,null,7396,null,146464,null,6050,null,1021225,null,10211,null,0400000US45,South Carolina,45
490474,null,1489,null,30428,null,2666,null,14479,null,2105,null,806,null,573,null,242,null,409,null,564,null,411,null,13673,null,2094,null,4193,null,1187,null,9480,null,1486,null,15949,null,1429,null,780,null,460,null,118,null,171,null,662,null,410,null,15169,null,1357,null,4538,null,835,null,10631,null,1303,null,460046,null,3174,null,231651,null,2793,null,24648,null,2141,null,4707,null,1246,null,19941,null,1770,null,207003,null,2865,null,17717,null,1775,null,189286,null,2802,null,228395,null,2134,null,26911,null,1798,null,6679,null,1645,null,20232,null,1757,null,201484,null,2063,null,21353,null,1750,null,180131,null,2690,null,0400000US46,South Dakota,46
3954806,null,6127,null,389980,null,9393,null,185497,null,6216,null,7508,null,1510,null,2962,null,1079,null,4546,null,1115,null,177989,null,6231,null,53149,null,4525,null,124840,null,4921,null,204483,null,6654,null,5634,null,954,null,2323,null,792,null,3311,null,693,null,198849,null,6578,null,72572,null,4640,null,126277,null,4953,null,3564826,null,11760,null,1752528,null,7455,null,191227,null,5365,null,37609,null,3159,null,153618,null,4900,null,1561301,null,7830,null,140016,null,7993,null,1421285,null,10320,null,1812298,null,7757,null,181416,null,5027,null,43823,null,3931,null,137593,null,5022,null,1630882,null,8040,null,214054,null,7511,null,1416828,null,9467,null,0400000US47,Tennessee,47
15118240,null,10514,null,949761,null,15493,null,448412,null,10488,null,22180,null,2743,null,6356,null,1445,null,15824,null,2355,null,426232,null,9681,null,116495,null,6536,null,309737,null,7610,null,501349,null,11629,null,17296,null,2257,null,5512,null,1249,null,11784,null,1932,null,484053,null,11280,null,164497,null,7246,null,319556,null,9344,null,14168479,null,19555,null,7063478,null,14008,null,829515,null,10514,null,160500,null,6836,null,669015,null,9973,null,6233963,null,14742,null,594496,null,16069,null,5639467,null,16757,null,7105001,null,14135,null,789965,null,10095,null,196568,null,8247,null,593397,null,9862,null,6315036,null,13773,null,894255,null,15095,null,5420781,null,20554,null,0400000US48,Texas,48
1647211,null,2910,null,78899,null,4394,null,34583,null,2647,null,2067,null,845,null,335,null,348,null,1732,null,763,null,32516,null,2535,null,6831,null,1170,null,25685,null,2244,null,44316,null,3396,null,1978,null,735,null,622,null,366,null,1356,null,661,null,42338,null,3174,null,12380,null,1891,null,29958,null,2928,null,1568312,null,5687,null,796241,null,3589,null,101999,null,4372,null,13456,null,2092,null,88543,null,3854,null,694242,null,4137,null,46077,null,4115,null,648165,null,4856,null,772071,null,4213,null,106781,null,3438,null,17614,null,2554,null,89167,null,3498,null,665290,null,4650,null,56313,null,4211,null,608977,null,5508,null,0400000US49,Utah,49
408527,null,1632,null,29151,null,2292,null,14713,null,1543,null,817,null,362,null,101,null,94,null,716,null,355,null,13896,null,1518,null,3614,null,758,null,10282,null,1380,null,14438,null,1593,null,580,null,310,null,61,null,101,null,519,null,299,null,13858,null,1516,null,4251,null,764,null,9607,null,1259,null,379376,null,2618,null,188010,null,1774,null,18252,null,1237,null,2848,null,705,null,15404,null,1093,null,169758,null,2002,null,10635,null,1951,null,159123,null,2594,null,191366,null,1927,null,18070,null,1300,null,2653,null,711,null,15417,null,1419,null,173296,null,1786,null,15935,null,1969,null,157361,null,2377,null,0400000US50,Vermont,50
4942537,null,8480,null,318231,null,9241,null,156533,null,6373,null,8395,null,1629,null,2038,null,770,null,6357,null,1363,null,148138,null,5874,null,33428,null,3473,null,114710,null,5208,null,161698,null,6429,null,3593,null,925,null,713,null,504,null,2880,null,806,null,158105,null,6428,null,46729,null,3826,null,111376,null,5634,null,4624306,null,13024,null,2241993,null,9579,null,243162,null,5780,null,40325,null,3744,null,202837,null,5572,null,1998831,null,9075,null,108182,null,6212,null,1890649,null,9853,null,2382313,null,9433,null,237711,null,6198,null,44827,null,4139,null,192884,null,5810,null,2144602,null,9678,null,181189,null,7119,null,1963413,null,10938,null,0400000US51,Virginia,51
4248738,null,4949,null,318806,null,8991,null,154045,null,5889,null,7098,null,1677,null,2203,null,1088,null,4895,null,1279,null,146947,null,5732,null,43440,null,3636,null,103507,null,4682,null,164761,null,5952,null,4871,null,996,null,1351,null,663,null,3520,null,837,null,159890,null,5781,null,55105,null,3490,null,104785,null,4979,null,3929932,null,9724,null,1962125,null,6894,null,207588,null,5498,null,33036,null,3616,null,174552,null,4929,null,1754537,null,7009,null,125544,null,6498,null,1628993,null,9065,null,1967807,null,6680,null,193692,null,5354,null,40429,null,3440,null,153263,null,4556,null,1774115,null,7112,null,166179,null,6696,null,1607936,null,7915,null,0400000US53,Washington,53
1159750,null,2616,null,172578,null,6044,null,89804,null,4389,null,2476,null,786,null,590,null,359,null,1886,null,717,null,87328,null,4420,null,28085,null,2602,null,59243,null,4071,null,82774,null,4657,null,2274,null,790,null,619,null,349,null,1655,null,779,null,80500,null,4577,null,30557,null,2878,null,49943,null,3459,null,987172,null,6949,null,483488,null,4941,null,53109,null,2923,null,11725,null,1675,null,41384,null,2615,null,430379,null,5683,null,42312,null,2997,null,388067,null,6435,null,503684,null,5538,null,52053,null,2820,null,14768,null,2011,null,37285,null,2404,null,451631,null,5163,null,63159,null,4205,null,388472,null,6571,null,0400000US54,West Virginia,54
3606445,null,3935,null,224132,null,7102,null,108969,null,4751,null,5496,null,970,null,1445,null,676,null,4051,null,705,null,103473,null,4674,null,28717,null,2550,null,74756,null,3723,null,115163,null,4888,null,3332,null,880,null,1043,null,374,null,2289,null,779,null,111831,null,4856,null,33111,null,2821,null,78720,null,3984,null,3382313,null,8229,null,1705516,null,6359,null,183736,null,5084,null,29734,null,3462,null,154002,null,3841,null,1521780,null,7346,null,96968,null,5826,null,1424812,null,8061,null,1676797,null,6080,null,168896,null,4783,null,34877,null,2941,null,134019,null,3659,null,1507901,null,5642,null,138674,null,5438,null,1369227,null,7191,null,0400000US55,Wisconsin,55
338984,null,2503,null,23212,null,2770,null,12404,null,1933,null,493,null,391,null,126,null,248,null,367,null,299,null,11911,null,1863,null,2504,null,943,null,9407,null,1465,null,10808,null,1586,null,337,null,320,null,122,null,174,null,215,null,213,null,10471,null,1503,null,3085,null,864,null,7386,null,1272,null,315772,null,3588,null,160409,null,2609,null,16409,null,1913,null,1888,null,842,null,14521,null,1656,null,144000,null,3105,null,6088,null,1426,null,137912,null,3087,null,155363,null,2151,null,15656,null,1710,null,3113,null,1030,null,12543,null,1467,null,139707,null,2140,null,11082,null,1869,null,128625,null,2570,null,0400000US56,Wyoming,56
2517196,null,2914,null,339264,null,9554,null,166564,null,5700,null,6124,null,1010,null,4265,null,875,null,1859,null,531,null,160440,null,5592,null,92557,null,5224,null,67883,null,4441,null,172700,null,6387,null,3802,null,1031,null,3113,null,981,null,689,null,397,null,168898,null,6264,null,99893,null,5059,null,69005,null,3903,null,2177932,null,10792,null,1034053,null,6342,null,148641,null,3866,null,80358,null,3730,null,68283,null,3523,null,885412,null,6335,null,311015,null,8533,null,574397,null,9349,null,1143879,null,7258,null,145530,null,3974,null,78369,null,3325,null,67161,null,3583,null,998349,null,7397,null,398278,null,7325,null,600071,null,9430,null,0400000US72,Puerto Rico,72
