B06009_001E,B06009_001EA,B06009_001M,B06009_001MA,B06009_002E,B06009_002EA,B06009_002M,B06009_002MA,B06009_003E,B06009_003EA,B06009_003M,B06009_003MA,B06009_004E,B06009_004EA,B06009_004M,B06009_004MA,B06009_005E,B06009_005EA,B06009_005M,B06009_005MA,B06009_006E,B06009_006EA,B06009_006M,B06009_006MA,B06009_007E,B06009_007EA,B06009_007M,B06009_007MA,B06009_008E,B06009_008EA,B06009_008M,B06009_008MA,B06009_009E,B06009_009EA,B06009_009M,B06009_009MA,B06009_010E,B06009_010EA,B06009_010M,B06009_010MA,B06009_011E,B06009_011EA,B06009_011M,B06009_011MA,B06009_012E,B06009_012EA,B06009_012M,B06009_012MA,B06009_013E,B06009_013EA,B06009_013M,B06009_013MA,B06009_014E,B06009_014EA,B06009_014M,B06009_014MA,B06009_015E,B06009_015EA,B06009_015M,B06009_015MA,B06009_016E,B06009_016EA,B06009_016M,B06009_016MA,B06009_017E,B06009_017EA,B06009_017M,B06009_017MA,B06009_018E,B06009_018EA,B06009_018M,B06009_018MA,B06009_019E,B06009_019EA,B06009_019M,B06009_019MA,B06009_020E,B06009_020EA,B06009_020M,B06009_020MA,B06009_021E,B06009_021EA,B06009_021M,B06009_021MA,B06009_022E,B06009_022EA,B06009_022M,B06009_022MA,B06009_023E,B06009_023EA,B06009_023M,B06009_023MA,B06009_024E,B06009_024EA,B06009_024M,B06009_024MA,B06009_025E,B06009_025EA,B06009_025M,B06009_025MA,B06009_026E,B06009_026EA,B06009_026M,B06009_026MA,B06009_027E,B06009_027EA,B06009_027M,B06009_027MA,B06009_028E,B06009_028EA,B06009_028M,B06009_028MA,B06009_029E,B06009_029EA,B06009_029M,B06009_029MA,B06009_030E,B06009_030EA,B06009_030M,B06009_030MA,GEO_ID,NAME,state
6074860,null,7773,null,1038940,null,16729,null,1852511,null,23052,null,1538713,null,21219,null,1068497,null,17603,null,576199,null,13662,null,2894156,null,19359,null,617476,null,13206,null,1069957,null,15982,null,689131,null,14232,null,346665,null,11024,null,170927,null,6848,null,2430660,null,20604,null,212240,null,8668,null,602226,null,14016,null,718359,null,15469,null,581585,null,11004,null,316250,null,10549,null,64995,null,4672,null,5363,null,1290,null,16718,null,2506,null,18672,null,2318,null,16710,null,2386,null,7532,null,1387,null,685049,null,11531,null,203861,null,8953,null,163610,null,8065,null,112551,null,6768,null,123537,null,6431,null,81490,null,4983,null,0400000US13,Georgia,13
873724,null,1828,null,92430,null,4219,null,260772,null,7242,null,265158,null,8818,null,168766,null,5387,null,86598,null,4521,null,420595,null,8268,null,42144,null,3054,null,150099,null,6591,null,125037,null,5615,null,72044,null,3485,null,31271,null,2452,null,237053,null,5047,null,8714,null,1645,null,46792,null,3496,null,82178,null,4241,null,57458,null,3215,null,41911,null,2953,null,25069,null,2900,null,1281,null,508,null,8990,null,1789,null,8447,null,1864,null,4923,null,1173,null,1428,null,536,null,191007,null,7155,null,40291,null,3167,null,54891,null,4893,null,49496,null,3822,null,34341,null,3296,null,11988,null,1863,null,0400000US15,Hawaii,15
946131,null,2328,null,110171,null,5230,null,282497,null,7784,null,322001,null,7209,null,159333,null,6221,null,72129,null,4429,null,350117,null,6596,null,33446,null,2715,null,121055,null,5726,null,125301,null,5382,null,52479,null,3143,null,17836,null,1871,null,523494,null,7600,null,49554,null,3480,null,142885,null,5078,null,183055,null,5575,null,99140,null,4959,null,48860,null,3758,null,8075,null,1389,null,705,null,425,null,2606,null,871,null,1989,null,535,null,1763,null,529,null,1012,null,529,null,64445,null,3466,null,26466,null,2326,null,15951,null,2346,null,11656,null,1715,null,5951,null,1270,null,4421,null,985,null,0400000US16,Idaho,16
8354987,null,4339,null,1195390,null,17681,null,2432952,null,23353,null,2264808,null,17210,null,1541417,null,15782,null,920420,null,13912,null,4929933,null,22483,null,500472,null,11267,null,1589859,null,19228,null,1525400,null,17806,null,865409,null,12547,null,448793,null,9716,null,1856541,null,20172,null,225458,null,6085,null,431817,null,11842,null,476754,null,10171,null,425106,null,8447,null,297406,null,7766,null,90740,null,6339,null,25452,null,2941,null,23392,null,3006,null,21120,null,2598,null,12399,null,1726,null,8377,null,1595,null,1477773,null,19483,null,444008,null,12022,null,387884,null,13041,null,241534,null,8552,null,238503,null,9487,null,165844,null,7098,null,0400000US17,Illinois,17
4143519,null,4194,null,590236,null,10563,null,1542222,null,16596,null,1096590,null,13886,null,586250,null,11256,null,328221,null,9312,null,2622705,null,16288,null,338018,null,8733,null,1081550,null,14275,null,711154,null,12703,null,328374,null,8709,null,163609,null,7113,null,1290161,null,16088,null,188086,null,6320,null,404906,null,10768,null,344884,null,7943,null,219609,null,7608,null,132676,null,5653,null,25664,null,3120,null,2652,null,887,null,6055,null,1259,null,8507,null,1704,null,5844,null,1458,null,2606,null,740,null,204989,null,6615,null,61480,null,4912,null,49711,null,4375,null,32045,null,3317,null,32423,null,2909,null,29330,null,2983,null,0400000US18,Indiana,18
1974476,null,3173,null,204824,null,5272,null,702217,null,8538,null,587818,null,9395,null,330681,null,8035,null,148936,null,4968,null,1383187,null,9819,null,129012,null,4405,null,543478,null,7590,null,426489,null,7829,null,211322,null,6539,null,72886,null,3263,null,492022,null,9690,null,47126,null,3268,null,136173,null,4970,null,142504,null,5456,null,105124,null,4960,null,61095,null,3113,null,9276,null,1340,null,576,null,391,null,2428,null,753,null,3369,null,744,null,1773,null,671,null,1130,null,485,null,89991,null,4218,null,28110,null,2622,null,20138,null,2490,null,15456,null,1892,null,12462,null,1904,null,13825,null,1944,null,0400000US19,Iowa,19
1790086,null,4370,null,194505,null,6623,null,541019,null,10892,null,538960,null,9236,null,339940,null,6795,null,175662,null,5757,null,938092,null,10576,null,84252,null,4335,null,321508,null,8294,null,295722,null,6698,null,165796,null,4993,null,70814,null,3512,null,708985,null,10908,null,60797,null,3409,null,184187,null,6198,null,221210,null,6308,null,154507,null,4860,null,88284,null,4481,null,13289,null,1794,null,570,null,363,null,3852,null,958,null,4199,null,1014,null,3041,null,679,null,1627,null,639,null,129720,null,3981,null,48886,null,3636,null,31472,null,2942,null,17829,null,2086,null,16596,null,2179,null,14937,null,1924,null,0400000US20,Kansas,20
2840026,null,4245,null,564243,null,11641,null,1003985,null,13108,null,703660,null,11109,null,340467,null,8510,null,227671,null,8235,null,1952415,null,14098,null,435504,null,10186,null,745602,null,12893,null,457232,null,9993,null,189823,null,6420,null,124254,null,5900,null,787151,null,13047,null,107874,null,5120,null,232525,null,8239,null,227077,null,7192,null,134423,null,4974,null,85252,null,3957,null,19001,null,1980,null,1508,null,684,null,5054,null,1044,null,6128,null,1397,null,3110,null,785,null,3201,null,920,null,81459,null,4163,null,19357,null,2588,null,20804,null,2603,null,13223,null,1952,null,13111,null,1817,null,14964,null,1864,null,0400000US21,Kentucky,21
2742822,null,4655,null,551078,null,11185,null,979695,null,12267,null,652760,null,11789,null,378156,null,10250,null,181133,null,5583,null,2068594,null,12264,null,444074,null,9329,null,783447,null,11610,null,472837,null,10588,null,260710,null,9116,null,107526,null,4674,null,541816,null,12451,null,73710,null,4445,null,165449,null,6179,null,154715,null,5857,null,90954,null,4825,null,56988,null,3148,null,15225,null,1925,null,1406,null,668,null,4206,null,957,null,4799,null,1152,null,3077,null,772,null,1737,null,628,null,117187,null,5666,null,31888,null,3844,null,26593,null,3344,null,20409,null,2456,null,23415,null,3229,null,14882,null,2159,null,0400000US22,Louisiana,22
922232,null,1813,null,97471,null,4388,null,334985,null,6999,null,243089,null,6589,null,161545,null,5616,null,85142,null,4038,null,542910,null,7040,null,67231,null,3432,null,232235,null,6258,null,139814,null,5349,null,76265,null,4056,null,27365,null,1918,null,336220,null,7191,null,22608,null,2754,null,90152,null,4446,null,93119,null,4087,null,77975,null,3653,null,52366,null,3066,null,7870,null,1185,null,294,null,214,null,2230,null,535,null,2767,null,756,null,1506,null,587,null,1073,null,405,null,35232,null,3198,null,7338,null,1254,null,10368,null,1540,null,7389,null,1307,null,5799,null,1426,null,4338,null,1009,null,0400000US23,Maine,23
3713487,null,3114,null,466721,null,11179,null,1019051,null,16270,null,918784,null,13615,null,725785,null,13462,null,583146,null,11165,null,1427978,null,15008,null,221564,null,8513,null,517481,null,10492,null,376546,null,10369,null,199518,null,7315,null,112869,null,5294,null,1670515,null,13613,null,131409,null,6072,null,377759,null,9448,null,425448,null,8658,null,393643,null,8651,null,342256,null,7679,null,42174,null,3606,null,3393,null,1028,null,7074,null,1335,null,10748,null,1634,null,12637,null,1663,null,8322,null,1426,null,572820,null,9007,null,110355,null,5629,null,116737,null,7161,null,106042,null,5720,null,119987,null,5733,null,119699,null,5153,null,0400000US24,Maryland,24
4369419,null,3300,null,507205,null,11907,null,1214179,null,17974,null,992067,null,12918,null,955812,null,14998,null,700156,null,13140,null,2519266,null,18907,null,226816,null,7448,null,827526,null,14275,null,658221,null,11717,null,518871,null,10729,null,287832,null,8832,null,973805,null,17073,null,51775,null,4112,null,160892,null,6274,null,193772,null,7248,null,297823,null,10329,null,269543,null,8515,null,107543,null,5454,null,35870,null,3404,null,34494,null,3925,null,17936,null,2494,null,9354,null,1440,null,9889,null,1614,null,768805,null,16623,null,192744,null,8619,null,191267,null,10535,null,122138,null,6574,null,129764,null,6354,null,132892,null,6911,null,0400000US25,Massachusetts,25
6647129,null,4088,null,834532,null,13095,null,2154359,null,20437,null,2014786,null,21055,null,1013139,null,14179,null,630313,null,10003,null,4727364,null,20132,null,501834,null,10619,null,1650403,null,19117,null,1541780,null,16308,null,683233,null,12073,null,350114,null,7161,null,1384429,null,17459,null,205685,null,7035,null,390033,null,9193,null,374874,null,10580,null,231575,null,6770,null,182262,null,6040,null,38448,null,3104,null,6256,null,1652,null,9081,null,1390,null,10779,null,1670,null,7591,null,1318,null,4741,null,932,null,496888,null,11278,null,120757,null,5807,null,104842,null,6451,null,87353,null,4221,null,90740,null,5251,null,93196,null,4513,null,0400000US26,Michigan,26
3429364,null,3126,null,307327,null,8100,null,980837,null,11890,null,1079736,null,10882,null,719678,null,10104,null,341786,null,7490,null,2197793,null,11873,null,175006,null,4768,null,713957,null,9892,null,739642,null,9680,null,412488,null,7412,null,156700,null,5014,null,955699,null,12045,null,60894,null,3523,null,209192,null,6884,null,284970,null,8271,null,254989,null,7087,null,145654,null,5475,null,18591,null,1929,null,1219,null,491,null,3881,null,1014,null,5604,null,1085,null,4941,null,1030,null,2946,null,740,null,257281,null,6616,null,70208,null,4883,null,53807,null,4531,null,49520,null,4106,null,47260,null,3621,null,36486,null,3164,null,0400000US27,Minnesota,27
1838878,null,4675,null,395441,null,9280,null,586721,null,10703,null,509246,null,10972,null,228957,null,8235,null,118513,null,5328,null,1263368,null,10762,null,302583,null,8444,null,409598,null,8518,null,334007,null,9339,null,145645,null,6359,null,71535,null,4244,null,527101,null,10617,null,79089,null,4710,null,164975,null,6947,null,165093,null,5957,null,75668,null,4344,null,42276,null,3500,null,10391,null,1909,null,979,null,576,null,3370,null,1137,null,2433,null,805,null,3081,null,1172,null,528,null,319,null,38018,null,4286,null,12790,null,2677,null,8778,null,1675,null,7713,null,1667,null,4563,null,1148,null,4174,null,1332,null,0400000US28,Mississippi,28
3882538,null,4616,null,557451,null,10716,null,1305247,null,12587,null,1067625,null,13200,null,607464,null,11225,null,344751,null,9737,null,2374958,null,15470,null,353077,null,9023,null,870717,null,11682,null,650052,null,11778,null,339861,null,8132,null,161251,null,6327,null,1324576,null,14951,null,165729,null,6206,null,388252,null,9903,null,380702,null,7950,null,236539,null,6950,null,153354,null,6169,null,22655,null,2498,null,1921,null,749,null,4693,null,899,null,8897,null,1808,null,4666,null,1152,null,2478,null,813,null,160349,null,5233,null,36724,null,3489,null,41585,null,4335,null,27974,null,2548,null,26398,null,2494,null,27668,null,2403,null,0400000US29,Missouri,29
641019,null,2252,null,64179,null,4013,null,208019,null,5458,null,196010,null,5982,null,117607,null,4849,null,55204,null,3583,null,303719,null,5827,null,29062,null,2923,null,110326,null,4230,null,93540,null,3741,null,50969,null,3337,null,19822,null,2838,null,320007,null,5991,null,33082,null,2699,null,92754,null,4729,null,96974,null,4493,null,63819,null,4112,null,33378,null,2903,null,4372,null,1033,null,402,null,252,null,1171,null,542,null,1356,null,562,null,984,null,459,null,459,null,277,null,12921,null,1552,null,1633,null,520,null,3768,null,975,null,4140,null,1090,null,1835,null,548,null,1545,null,591,null,0400000US30,Montana,30
1139229,null,2868,null,118373,null,5574,null,350460,null,7119,null,356780,null,7896,null,213500,null,5741,null,100116,null,4095,null,695742,null,8629,null,57724,null,3386,null,243140,null,5899,null,225470,null,6306,null,121952,null,4824,null,47456,null,2716,null,364050,null,7989,null,28552,null,2659,null,92837,null,3971,null,117364,null,4909,null,81827,null,4149,null,43470,null,2782,null,6974,null,1141,null,476,null,341,null,1084,null,381,null,2205,null,555,null,1668,null,568,null,1541,null,548,null,72463,null,3766,null,31621,null,2887,null,13399,null,1826,null,11741,null,1956,null,8053,null,1325,null,7649,null,1564,null,0400000US31,Nebraska,31
1686098,null,2708,null,275010,null,8635,null,521941,null,10863,null,522069,null,11946,null,241395,null,8455,null,125683,null,5435,null,140431,null,6563,null,13333,null,2229,null,52110,null,4200,null,48108,null,3482,null,18300,null,2289,null,8580,null,1251,null,1112788,null,9873,null,110004,null,5818,null,355964,null,9730,null,392648,null,10203,null,164392,null,6673,null,89780,null,4653,null,25157,null,2613,null,2667,null,914,null,8640,null,1567,null,8027,null,1463,null,3143,null,903,null,2680,null,790,null,407722,null,8144,null,149006,null,6182,null,105227,null,5298,null,73286,null,4957,null,55560,null,3892,null,24643,null,2970,null,0400000US32,Nevada,32
895981,null,1576,null,84938,null,5020,null,277516,null,7102,null,242208,null,7430,null,188538,null,7158,null,102781,null,4924,null,297428,null,7826,null,39022,null,3455,null,112939,null,5608,null,78594,null,4525,null,49691,null,3052,null,17182,null,2133,null,529796,null,8605,null,35777,null,3565,null,146403,null,6024,null,148221,null,6304,null,123883,null,5890,null,75512,null,3868,null,11580,null,1824,null,975,null,584,null,3330,null,1182,null,3524,null,1172,null,2558,null,849,null,1193,null,414,null,57177,null,3967,null,9164,null,1844,null,14844,null,2093,null,11869,null,1734,null,12406,null,1914,null,8894,null,1539,null,0400000US33,New Hampshire,33
5850926,null,2476,null,759696,null,14756,null,1822803,null,20409,null,1287211,null,19045,null,1240638,null,18823,null,740578,null,13041,null,2456666,null,21201,null,242935,null,9018,null,893365,null,16364,null,603286,null,11786,null,486848,null,10759,null,230232,null,7040,null,1744571,null,20160,null,154579,null,6483,null,475302,null,12056,null,407410,null,9782,null,422247,null,10928,null,285033,null,7306,null,163422,null,6767,null,56397,null,3798,null,53242,null,4466,null,27492,null,3291,null,18516,null,2733,null,7775,null,1412,null,1486267,null,17907,null,305785,null,11001,null,400894,null,12018,null,249023,null,9037,null,313027,null,9661,null,217538,null,8408,null,0400000US34,New Jersey,34
1267808,null,4066,null,224925,null,8210,null,364480,null,7736,null,364096,null,9589,null,185383,null,7246,null,128924,null,5642,null,517926,null,9257,null,91229,null,5051,null,186209,null,6044,null,154523,null,6595,null,56747,null,4286,null,29218,null,3077,null,588250,null,8408,null,57234,null,3696,null,143150,null,6238,null,185610,null,6821,null,114482,null,4666,null,87774,null,4093,null,13163,null,2054,null,2524,null,1038,null,2477,null,804,null,4291,null,1186,null,2919,null,870,null,952,null,432,null,148469,null,7044,null,73938,null,6200,null,32644,null,2831,null,19672,null,2440,null,11235,null,1773,null,10980,null,1788,null,0400000US35,New Mexico,35
12900108,null,5073,null,2057353,null,21792,null,3793882,null,30616,null,2958889,null,27670,null,2345752,null,20990,null,1744232,null,21058,null,7179834,null,29631,null,752428,null,12757,null,2318778,null,23304,null,1919666,null,21987,null,1247527,null,18438,null,941435,null,14611,null,1734807,null,17401,null,187206,null,6426,null,376011,null,9654,null,361485,null,9361,null,435903,null,11595,null,374202,null,9513,null,375359,null,11606,null,155857,null,6845,null,98527,null,5149,null,61275,null,4534,null,35540,null,3201,null,24160,null,2433,null,3610108,null,29423,null,961862,null,18773,null,1000566,null,18073,null,616463,null,15778,null,626782,null,12207,null,404435,null,12915,null,0400000US36,New York,36
5959907,null,8004,null,1013687,null,17482,null,1766873,null,18850,null,1652259,null,19679,null,1015979,null,15733,null,511109,null,12602,null,3201106,null,19499,null,638393,null,12758,null,1105153,null,15935,null,872636,null,13851,null,422720,null,12027,null,162204,null,6627,null,2222130,null,17867,null,200155,null,8446,null,540572,null,11682,null,683036,null,13159,null,512171,null,11909,null,286196,null,8972,null,52113,null,3897,null,5643,null,1517,null,10492,null,1691,null,17287,null,2303,null,13056,null,1826,null,5635,null,1183,null,484558,null,9148,null,169496,null,6678,null,110656,null,5347,null,79300,null,5816,null,68032,null,4161,null,57074,null,3630,null,0400000US37,North Carolina,37
413331,null,1920,null,45599,null,2428,null,117971,null,3656,null,143570,null,4679,null,79929,null,2807,null,26262,null,2119,null,281550,null,3329,null,36302,null,1780,null,84749,null,3400,null,98562,null,4026,null,49409,null,1868,null,12528,null,1336,null,119077,null,3603,null,7953,null,1462,null,28947,null,1989,null,42190,null,2409,null,28307,null,2124,null,11680,null,1604,null,2393,null,630,null,52,null,44,null,838,null,411,null,991,null,417,null,413,null,290,null,99,null,126,null,10311,null,1565,null,1292,null,484,null,3437,null,1134,null,1827,null,481,null,1800,null,641,null,1955,null,673,null,0400000US38,North Dakota,38
7627615,null,4824,null,987542,null,14368,null,2805856,null,24393,null,1998913,null,18065,null,1161216,null,15836,null,674088,null,11015,null,5329193,null,21074,null,619365,null,11951,null,2121003,null,19865,null,1456714,null,16798,null,754298,null,12187,null,377813,null,8564,null,1900010,null,18153,null,294057,null,8015,null,588270,null,10275,null,464354,null,10554,null,331333,null,9674,null,221996,null,6325,null,54334,null,3449,null,11044,null,1657,null,15629,null,2145,null,14190,null,1769,null,7630,null,1455,null,5841,null,959,null,344078,null,8626,null,63076,null,4495,null,80954,null,5279,null,63655,null,4148,null,67955,null,4053,null,68438,null,4200,null,0400000US39,Ohio,39
2340504,null,4886,null,355195,null,9510,null,773538,null,13402,null,678661,null,11153,null,355591,null,8311,null,177519,null,6258,null,1281134,null,12715,null,190088,null,6942,null,453660,null,9822,null,363333,null,7853,null,188226,null,6745,null,85827,null,3456,null,898467,null,12324,null,110775,null,5250,null,277743,null,7889,null,286828,null,8354,null,145824,null,4938,null,77297,null,4091,null,21603,null,2481,null,1970,null,800,null,4857,null,1021,null,7821,null,1621,null,4676,null,1249,null,2279,null,766,null,139300,null,5061,null,52362,null,3346,null,37278,null,3569,null,20679,null,2400,null,16865,null,2209,null,12116,null,2001,null,0400000US40,Oklahoma,40
2547452,null,3444,null,304779,null,9057,null,697165,null,12170,null,824686,null,11765,null,457737,null,9874,null,263085,null,7615,null,876558,null,11458,null,71150,null,4512,null,283621,null,9404,null,316493,null,7667,null,143487,null,5369,null,61807,null,3329,null,1346395,null,12818,null,119203,null,6208,null,347152,null,8251,null,445417,null,9165,null,266151,null,7922,null,168472,null,6000,null,26466,null,2589,null,1920,null,865,null,5443,null,1503,null,8774,null,1232,null,7065,null,1198,null,3264,null,682,null,298033,null,8488,null,112506,null,5404,null,60949,null,5063,null,54002,null,4461,null,41034,null,3707,null,29542,null,2645,null,0400000US41,Oregon,41
