B18006_001E,B18006_001EA,B18006_001M,B18006_001MA,B18006_002E,B18006_002EA,B18006_002M,B18006_002MA,B18006_003E,B18006_003EA,B18006_003M,B18006_003MA,B18006_004E,B18006_004EA,B18006_004M,B18006_004MA,B18006_005E,B18006_005EA,B18006_005M,B18006_005MA,B18006_006E,B18006_006EA,B18006_006M,B18006_006MA,B18006_007E,B18006_007EA,B18006_007M,B18006_007MA,B18006_008E,B18006_008EA,B18006_008M,B18006_008MA,B18006_009E,B18006_009EA,B18006_009M,B18006_009MA,B18006_010E,B18006_010EA,B18006_010M,B18006_010MA,B18006_011E,B18006_011EA,B18006_011M,B18006_011MA,B18006_012E,B18006_012EA,B18006_012M,B18006_012MA,B18006_013E,B18006_013EA,B18006_013M,B18006_013MA,B18006_014E,B18006_014EA,B18006_014M,B18006_014MA,B18006_015E,B18006_015EA,B18006_015M,B18006_015MA,B18006_016E,B18006_016EA,B18006_016M,B18006_016MA,B18006_017E,B18006_017EA,B18006_017M,B18006_017MA,B18006_018E,B18006_018EA,B18006_018M,B18006_018MA,B18006_019E,B18006_019EA,B18006_019M,B18006_019MA,B18006_020E,B18006_020EA,B18006_020M,B18006_020MA,B18006_021E,B18006_021EA,B18006_021M,B18006_021MA,B18006_022E,B18006_022EA,B18006_022M,B18006_022MA,B18006_023E,B18006_023EA,B18006_023M,B18006_023MA,B18006_024E,B18006_024EA,B18006_024M,B18006_024MA,B18006_025E,B18006_025EA,B18006_025M,B18006_025MA,B18006_026E,B18006_026EA,B18006_026M,B18006_026MA,B18006_027E,B18006_027EA,B18006_027M,B18006_027MA,B18006_028E,B18006_028EA,B18006_028M,B18006_028MA,B18006_029E,B18006_029EA,B18006_029M,B18006_029MA,B18006_030E,B18006_030EA,B18006_030M,B18006_030MA,B18006_031E,B18006_031EA,B18006_031M,B18006_031MA,B18006_032E,B18006_032EA,B18006_032M,B18006_032MA,B18006_033E,B18006_033EA,B18006_033M,B18006_033MA,GEO_ID,NAME,state
8622558,null,4258,null,4177264,null,5985,null,784267,null,5379,null,7580,null,1350,null,776687,null,5764,null,353293,null,8086,null,2938,null,940,null,350355,null,8118,null,2666512,null,7299,null,55520,null,4071,null,2610992,null,8154,null,234211,null,2567,null,14955,null,2050,null,219256,null,3151,null,138981,null,1906,null,19223,null,2108,null,119758,null,2372,null,4445294,null,6353,null,736958,null,5414,null,4304,null,1111,null,732654,null,5559,null,334326,null,6331,null,2757,null,966,null,331569,null,6506,null,2842953,null,7040,null,74462,null,5130,null,2768491,null,7982,null,285595,null,2797,null,20937,null,2158,null,264658,null,3084,null,245462,null,2725,null,49906,null,3407,null,195556,null,4091,null,0400000US13,Georgia,13
1149836,null,3199,null,562693,null,3008,null,85793,null,1736,null,620,null,396,null,85173,null,1738,null,40680,null,1917,null,413,null,293,null,40267,null,1939,null,357536,null,3093,null,6364,null,1334,null,351172,null,3270,null,40187,null,650,null,1221,null,447,null,38966,null,710,null,38497,null,801,null,5445,null,1166,null,33052,null,1385,null,587143,null,1835,null,79621,null,1578,null,99,null,91,null,79522,null,1592,null,37879,null,2215,null,227,null,308,null,37652,null,2247,null,367938,null,1920,null,5258,null,1287,null,362680,null,2395,null,47000,null,642,null,2184,null,796,null,44816,null,981,null,54705,null,764,null,8731,null,1259,null,45974,null,1513,null,0400000US15,Hawaii,15
1359408,null,1583,null,677990,null,2698,null,127176,null,2455,null,1064,null,434,null,126112,null,2506,null,50744,null,2805,null,540,null,360,null,50204,null,2784,null,423566,null,3220,null,7342,null,1161,null,416224,null,3412,null,44261,null,769,null,1713,null,571,null,42548,null,932,null,32243,null,767,null,4306,null,987,null,27937,null,1283,null,681418,null,2104,null,120310,null,2049,null,347,null,217,null,119963,null,2045,null,53040,null,2515,null,36,null,60,null,53004,null,2527,null,418217,null,2415,null,9312,null,1482,null,408905,null,2755,null,46112,null,1023,null,2612,null,750,null,43500,null,1256,null,43739,null,961,null,5175,null,983,null,38564,null,1151,null,0400000US16,Idaho,16
11771611,null,2649,null,5761534,null,4546,null,988654,null,4119,null,7755,null,1345,null,980899,null,4231,null,484047,null,6271,null,4024,null,1204,null,480023,null,6142,null,3675804,null,5803,null,65994,null,4521,null,3609810,null,8051,null,352225,null,1629,null,17161,null,2043,null,335064,null,2471,null,260804,null,2248,null,28524,null,2320,null,232280,null,3314,null,6010077,null,3788,null,942448,null,4147,null,5678,null,1161,null,936770,null,4371,null,456949,null,5799,null,2474,null,669,null,454475,null,5811,null,3754447,null,5346,null,79238,null,4710,null,3675209,null,7393,null,423656,null,2301,null,26334,null,2259,null,397322,null,3012,null,432577,null,2467,null,68015,null,3891,null,364562,null,4429,null,0400000US17,Illinois,17
5802627,null,2407,null,2838705,null,3271,null,490715,null,3210,null,5798,null,1080,null,484917,null,3388,null,238181,null,5276,null,2330,null,736,null,235851,null,5309,null,1793812,null,4568,null,41024,null,3039,null,1752788,null,5552,null,185088,null,1120,null,10412,null,1531,null,174676,null,1849,null,130909,null,1772,null,13761,null,1559,null,117148,null,1989,null,2963922,null,3169,null,467046,null,2861,null,2239,null,654,null,464807,null,2780,null,231095,null,4800,null,1543,null,551,null,229552,null,4814,null,1833293,null,4752,null,54735,null,3155,null,1778558,null,5375,null,216367,null,1446,null,13975,null,1748,null,202392,null,2174,null,216121,null,1484,null,34020,null,2468,null,182101,null,2675,null,0400000US18,Indiana,18
2740690,null,2085,null,1348468,null,3109,null,218516,null,2422,null,2844,null,1159,null,215672,null,2732,null,111634,null,2846,null,807,null,438,null,110827,null,2806,null,844246,null,3241,null,16321,null,1695,null,827925,null,3715,null,95526,null,973,null,3601,null,754,null,91925,null,1197,null,78546,null,943,null,7109,null,1020,null,71437,null,1242,null,1392222,null,2734,null,207549,null,1889,null,1240,null,439,null,206309,null,1919,null,109024,null,3185,null,611,null,378,null,108413,null,3210,null,841220,null,3486,null,20196,null,2433,null,821024,null,4144,null,109110,null,980,null,4571,null,784,null,104539,null,1164,null,125319,null,1250,null,13327,null,1516,null,111992,null,1952,null,0400000US19,Iowa,19
2523924,null,2490,null,1241001,null,3548,null,214153,null,2445,null,2846,null,719,null,211307,null,2525,null,107945,null,3167,null,924,null,418,null,107021,null,3187,null,777515,null,4338,null,16988,null,1717,null,760527,null,4532,null,78842,null,1108,null,3162,null,697,null,75680,null,1341,null,62546,null,1086,null,6203,null,905,null,56343,null,1338,null,1282923,null,2979,null,205089,null,2446,null,988,null,419,null,204101,null,2462,null,98130,null,3144,null,387,null,267,null,97743,null,3151,null,788414,null,3345,null,19202,null,2220,null,769212,null,3768,null,93822,null,1218,null,4711,null,772,null,89111,null,1306,null,97468,null,1230,null,11942,null,1308,null,85526,null,1658,null,0400000US20,Kansas,20
3884900,null,2832,null,1880628,null,4276,null,310356,null,3345,null,4340,null,1073,null,306016,null,3380,null,151486,null,5329,null,1023,null,432,null,150463,null,5295,null,1198846,null,5356,null,39831,null,3576,null,1159015,null,6592,null,133971,null,1365,null,9678,null,1512,null,124293,null,2007,null,85969,null,1287,null,14050,null,1615,null,71919,null,1945,null,2004272,null,4001,null,295255,null,2449,null,2336,null,633,null,292919,null,2714,null,145026,null,3676,null,801,null,464,null,144225,null,3716,null,1263450,null,4284,null,45210,null,2966,null,1218240,null,4872,null,157785,null,1333,null,12269,null,1858,null,145516,null,2557,null,142756,null,1517,null,29476,null,2464,null,113280,null,2729,null,0400000US21,Kentucky,21
3900769,null,2461,null,1867840,null,4384,null,335570,null,3511,null,4234,null,1225,null,331336,null,3558,null,163011,null,5027,null,1074,null,487,null,161937,null,5057,null,1160096,null,4410,null,33680,null,2751,null,1126416,null,5186,null,122042,null,1628,null,7858,null,1322,null,114184,null,2013,null,87121,null,1766,null,15570,null,1611,null,71551,null,1922,null,2032929,null,4068,null,318306,null,3388,null,2732,null,711,null,315574,null,3648,null,161974,null,5022,null,1369,null,590,null,160605,null,4982,null,1263680,null,4238,null,44069,null,3689,null,1219611,null,5802,null,148776,null,1756,null,13343,null,1478,null,135433,null,2233,null,140193,null,1935,null,31668,null,2882,null,108525,null,2446,null,0400000US22,Louisiana,22
1231203,null,1487,null,598425,null,1781,null,87304,null,1658,null,1225,null,553,null,86079,null,1703,null,48004,null,2009,null,313,null,233,null,47691,null,1972,null,380998,null,2119,null,8951,null,1149,null,372047,null,2442,null,46550,null,475,null,1904,null,480,null,44646,null,715,null,35569,null,468,null,3871,null,923,null,31698,null,1000,null,632778,null,1503,null,83436,null,1216,null,515,null,330,null,82921,null,1285,null,44941,null,1851,null,442,null,311,null,44499,null,1796,null,399885,null,1620,null,12369,null,1408,null,387516,null,2177,null,51784,null,521,null,1918,null,492,null,49866,null,695,null,52732,null,588,null,7098,null,1192,null,45634,null,1141,null,0400000US23,Maine,23
5145309,null,2312,null,2457922,null,3594,null,416551,null,2890,null,5260,null,1193,null,411291,null,3158,null,206688,null,4562,null,918,null,522,null,205770,null,4520,null,1565904,null,4762,null,27552,null,2812,null,1538352,null,5259,null,157249,null,1443,null,6776,null,1165,null,150473,null,1799,null,111530,null,1306,null,12024,null,1393,null,99506,null,1704,null,2687387,null,2930,null,400115,null,3145,null,2491,null,913,null,397624,null,3180,null,202796,null,4256,null,1122,null,693,null,201674,null,4307,null,1714857,null,3937,null,34266,null,3104,null,1680591,null,4374,null,188796,null,1572,null,12433,null,1712,null,176363,null,2212,null,180823,null,1843,null,28440,null,2148,null,152383,null,2665,null,0400000US24,Maryland,24
5981289,null,1696,null,2888983,null,3101,null,446783,null,2883,null,6177,null,1090,null,440606,null,3071,null,236624,null,5442,null,1954,null,743,null,234670,null,5409,null,1867635,null,4848,null,30412,null,2907,null,1837223,null,5281,null,185901,null,1581,null,8098,null,1392,null,177803,null,1960,null,152040,null,1684,null,16775,null,1960,null,135265,null,2644,null,3092306,null,2994,null,431370,null,2538,null,3148,null,903,null,428222,null,2657,null,226549,null,4496,null,1532,null,536,null,225017,null,4481,null,1963397,null,4315,null,42314,null,3501,null,1921083,null,5383,null,223018,null,1380,null,11917,null,1774,null,211101,null,2124,null,247972,null,1640,null,35254,null,2899,null,212718,null,3011,null,0400000US25,Massachusetts,25
9299595,null,2053,null,4537517,null,3628,null,766458,null,3397,null,9939,null,1895,null,756519,null,4018,null,382422,null,5567,null,4094,null,1001,null,378328,null,5635,null,2864266,null,5664,null,82750,null,4609,null,2781516,null,7352,null,297414,null,1389,null,14076,null,1817,null,283338,null,2177,null,226957,null,1606,null,27080,null,1882,null,199877,null,2513,null,4762078,null,3183,null,734376,null,3096,null,4815,null,950,null,729561,null,3284,null,371647,null,5819,null,2167,null,740,null,369480,null,5933,null,2948757,null,5139,null,95923,null,5215,null,2852834,null,7691,null,350207,null,1495,null,23590,null,2141,null,326617,null,2776,null,357091,null,1763,null,58089,null,2745,null,299002,null,2984,null,0400000US26,Michigan,26
4775740,null,1920,null,2372253,null,2606,null,385828,null,2728,null,3372,null,753,null,382456,null,2849,null,190328,null,4251,null,611,null,295,null,189717,null,4250,null,1535875,null,3813,null,23790,null,1944,null,1512085,null,4114,null,147958,null,861,null,4655,null,799,null,143303,null,1262,null,112264,null,1089,null,9572,null,1155,null,102692,null,1583,null,2403487,null,2265,null,365261,null,2431,null,2536,null,640,null,362725,null,2502,null,181570,null,3887,null,844,null,497,null,180726,null,3864,null,1518110,null,3447,null,28641,null,2409,null,1489469,null,3702,null,165259,null,1232,null,7201,null,960,null,158058,null,1429,null,173287,null,1310,null,21933,null,1944,null,151354,null,2253,null,0400000US27,Minnesota,27
2639780,null,2428,null,1258463,null,3896,null,234902,null,3196,null,2691,null,863,null,232211,null,3342,null,122316,null,4474,null,1486,null,665,null,120830,null,4347,null,760547,null,4791,null,30260,null,3016,null,730287,null,5699,null,85846,null,1965,null,7229,null,1341,null,78617,null,2342,null,54852,null,1976,null,10090,null,1545,null,44762,null,1935,null,1381317,null,3897,null,223456,null,3605,null,1335,null,584,null,222121,null,3690,null,115068,null,4199,null,814,null,417,null,114254,null,4207,null,839391,null,4448,null,35866,null,3020,null,803525,null,5247,null,104248,null,1645,null,10244,null,1641,null,94004,null,2184,null,99154,null,1969,null,24347,null,1811,null,74807,null,2139,null,0400000US28,Mississippi,28
5374393,null,2591,null,2598338,null,4043,null,438015,null,3348,null,4475,null,856,null,433540,null,3441,null,208814,null,4942,null,1389,null,617,null,207425,null,4910,null,1633228,null,5173,null,42245,null,3554,null,1590983,null,6385,null,182972,null,1402,null,10665,null,1765,null,172307,null,2174,null,135309,null,1203,null,16111,null,1741,null,119198,null,2228,null,2776055,null,3880,null,422974,null,3291,null,3366,null,861,null,419608,null,3243,null,205442,null,4133,null,1708,null,681,null,203734,null,4062,null,1720805,null,4378,null,51495,null,3292,null,1669310,null,4646,null,211892,null,1207,null,15021,null,1823,null,196871,null,1869,null,214942,null,1553,null,35103,null,2492,null,179839,null,3092,null,0400000US29,Missouri,29
882608,null,1226,null,439507,null,1868,null,69189,null,1793,null,529,null,392,null,68660,null,1869,null,36209,null,2504,null,128,null,130,null,36081,null,2542,null,277184,null,2362,null,7330,null,1770,null,269854,null,3216,null,32166,null,432,null,1143,null,360,null,31023,null,542,null,24759,null,549,null,3004,null,679,null,21755,null,774,null,443101,null,1703,null,64652,null,1609,null,200,null,143,null,64452,null,1598,null,36470,null,2026,null,9,null,17,null,36461,null,2024,null,274515,null,2042,null,6215,null,1250,null,268300,null,2366,null,34149,null,499,null,1447,null,385,null,32702,null,521,null,33315,null,690,null,4502,null,884,null,28813,null,1179,null,0400000US30,Montana,30
1609965,null,1980,null,794703,null,2796,null,136000,null,1974,null,1385,null,631,null,134615,null,1998,null,66440,null,2981,null,237,null,177,null,66203,null,2967,null,497863,null,2748,null,8054,null,1281,null,489809,null,3060,null,52712,null,784,null,2426,null,641,null,50286,null,1050,null,41688,null,923,null,3699,null,666,null,37989,null,1083,null,815262,null,2614,null,127782,null,1823,null,860,null,384,null,126922,null,1910,null,64912,null,2253,null,430,null,330,null,64482,null,2252,null,497676,null,2517,null,11014,null,1293,null,486662,null,2643,null,59444,null,715,null,3003,null,763,null,56441,null,953,null,65448,null,954,null,8547,null,971,null,56901,null,1299,null,0400000US31,Nebraska,31
2340814,null,1751,null,1178998,null,2725,null,202383,null,2386,null,1816,null,807,null,200567,null,2561,null,82613,null,3722,null,34,null,57,null,82579,null,3724,null,761539,null,3302,null,10407,null,1915,null,751132,null,3387,null,79938,null,1034,null,3397,null,919,null,76541,null,1410,null,52525,null,1062,null,5791,null,1173,null,46734,null,1179,null,1161816,null,2100,null,197521,null,2880,null,1236,null,672,null,196285,null,3091,null,77083,null,3691,null,237,null,255,null,76846,null,3665,null,739368,null,2765,null,15100,null,2246,null,724268,null,3622,null,83162,null,1035,null,4781,null,1026,null,78381,null,1646,null,64682,null,853,null,10442,null,1342,null,54240,null,1590,null,0400000US32,Nevada,32
1224245,null,1004,null,600179,null,1621,null,94440,null,1592,null,1208,null,611,null,93232,null,1538,null,51433,null,1916,null,402,null,252,null,51031,null,1942,null,386618,null,2025,null,6342,null,1465,null,380276,null,2388,null,39278,null,565,null,1357,null,556,null,37921,null,747,null,28410,null,700,null,3520,null,652,null,24890,null,782,null,624066,null,1601,null,88327,null,1651,null,449,null,264,null,87878,null,1783,null,49141,null,2106,null,45,null,66,null,49096,null,2082,null,398593,null,1836,null,7474,null,1506,null,391119,null,2353,null,44819,null,760,null,1804,null,623,null,43015,null,881,null,43186,null,819,null,5376,null,956,null,37810,null,1328,null,0400000US33,New Hampshire,33
8010192,null,1994,null,3892981,null,3072,null,644840,null,3666,null,5954,null,1210,null,638886,null,3860,null,304518,null,5026,null,3145,null,962,null,301373,null,4988,null,2495761,null,4212,null,39053,null,3165,null,2456708,null,5688,null,255615,null,2242,null,13450,null,1812,null,242165,null,2782,null,192247,null,2208,null,22914,null,2361,null,169333,null,2807,null,4117211,null,2627,null,612075,null,3221,null,3790,null,895,null,608285,null,3303,null,285172,null,4441,null,1446,null,606,null,283726,null,4517,null,2583235,null,4612,null,51883,null,3516,null,2531352,null,6182,null,311325,null,1996,null,18943,null,2157,null,292382,null,2912,null,325404,null,2320,null,56408,null,3548,null,268996,null,4017,null,0400000US34,New Jersey,34
1797792,null,1933,null,880642,null,3213,null,153055,null,2254,null,915,null,430,null,152140,null,2228,null,81180,null,4103,null,1329,null,676,null,79851,null,3995,null,537381,null,3719,null,15362,null,2522,null,522019,null,4202,null,63077,null,1336,null,4124,null,871,null,58953,null,1355,null,45949,null,1254,null,7470,null,1123,null,38479,null,1465,null,917150,null,2511,null,141799,null,2158,null,708,null,435,null,141091,null,2109,null,73113,null,3205,null,885,null,457,null,72228,null,3303,null,564970,null,3500,null,13902,null,2261,null,551068,null,4440,null,70650,null,1114,null,5647,null,1091,null,65003,null,1637,null,66618,null,1437,null,15095,null,1883,null,51523,null,2153,null,0400000US35,New Mexico,35
17820923,null,3667,null,8580359,null,5030,null,1366086,null,5330,null,14905,null,1815,null,1351181,null,5144,null,721249,null,8553,null,5727,null,1289,null,715522,null,8582,null,5483780,null,6604,null,102163,null,5272,null,5381617,null,7975,null,564038,null,2158,null,27262,null,2563,null,536776,null,3325,null,445206,null,2402,null,61909,null,3849,null,383297,null,4384,null,9240564,null,5131,null,1306455,null,5254,null,9076,null,1426,null,1297379,null,5449,null,701451,null,6793,null,3896,null,1040,null,697555,null,7054,null,5805091,null,7599,null,126599,null,5962,null,5678492,null,9593,null,700979,null,2604,null,44696,null,3279,null,656283,null,4260,null,726588,null,2716,null,136864,null,5055,null,589724,null,5800,null,0400000US36,New York,36
8235419,null,3958,null,3959378,null,6804,null,675821,null,4596,null,8152,null,1454,null,667669,null,4802,null,323086,null,6714,null,1878,null,597,null,321208,null,6641,null,2519569,null,6989,null,61263,null,4144,null,2458306,null,7680,null,266459,null,2490,null,15956,null,1611,null,250503,null,2833,null,174443,null,1982,null,21756,null,2204,null,152687,null,2804,null,4276041,null,5485,null,652481,null,5330,null,5350,null,1352,null,647131,null,5147,null,310267,null,7082,null,2393,null,767,null,307874,null,7013,null,2698328,null,7013,null,82364,null,4622,null,2615964,null,8631,null,320940,null,2649,null,20218,null,2223,null,300722,null,3240,null,294025,null,2272,null,56202,null,3088,null,237823,null,3561,null,0400000US37,North Carolina,37
583410,null,1504,null,292703,null,1762,null,44327,null,1125,null,286,null,247,null,44041,null,1138,null,27327,null,1634,null,173,null,202,null,27154,null,1635,null,183803,null,1750,null,2879,null,655,null,180924,null,1936,null,19404,null,321,null,652,null,257,null,18752,null,426,null,17842,null,489,null,905,null,294,null,16937,null,529,null,290707,null,1643,null,41003,null,1287,null,179,null,181,null,40824,null,1273,null,25258,null,1554,null,227,null,176,null,25031,null,1589,null,177052,null,1640,null,2542,null,675,null,174510,null,1781,null,21837,null,325,null,1412,null,412,null,20425,null,523,null,25557,null,546,null,2093,null,435,null,23464,null,639,null,0400000US38,North Dakota,38
