B23003_001E,B23003_001EA,B23003_001M,B23003_001MA,B23003_002E,B23003_002EA,B23003_002M,B23003_002MA,B23003_003E,B23003_003EA,B23003_003M,B23003_003MA,B23003_004E,B23003_004EA,B23003_004M,B23003_004MA,B23003_005E,B23003_005EA,B23003_005M,B23003_005MA,B23003_006E,B23003_006EA,B23003_006M,B23003_006MA,B23003_007E,B23003_007EA,B23003_007M,B23003_007MA,B23003_008E,B23003_008EA,B23003_008M,B23003_008MA,B23003_009E,B23003_009EA,B23003_009M,B23003_009MA,B23003_010E,B23003_010EA,B23003_010M,B23003_010MA,B23003_011E,B23003_011EA,B23003_011M,B23003_011MA,B23003_012E,B23003_012EA,B23003_012M,B23003_012MA,B23003_013E,B23003_013EA,B23003_013M,B23003_013MA,B23003_014E,B23003_014EA,B23003_014M,B23003_014MA,B23003_015E,B23003_015EA,B23003_015M,B23003_015MA,B23003_016E,B23003_016EA,B23003_016M,B23003_016MA,B23003_017E,B23003_017EA,B23003_017M,B23003_017MA,B23003_018E,B23003_018EA,B23003_018M,B23003_018MA,B23003_019E,B23003_019EA,B23003_019M,B23003_019MA,B23003_020E,B23003_020EA,B23003_020M,B23003_020MA,B23003_021E,B23003_021EA,B23003_021M,B23003_021MA,B23003_022E,B23003_022EA,B23003_022M,B23003_022MA,B23003_023E,B23003_023EA,B23003_023M,B23003_023MA,B23003_024E,B23003_024EA,B23003_024M,B23003_024MA,B23003_025E,B23003_025EA,B23003_025M,B23003_025MA,B23003_026E,B23003_026EA,B23003_026M,B23003_026MA,B23003_027E,B23003_027EA,B23003_027M,B23003_027MA,B23003_028E,B23003_028EA,B23003_028M,B23003_028MA,B23003_029E,B23003_029EA,B23003_029M,B23003_029MA,B23003_030E,B23003_030EA,B23003_030M,B23003_030MA,GEO_ID,NAME,state
2896454,null,6047,null,1144431,null,13481,null,273426,null,7782,null,184649,null,7068,null,722,null,449,null,183927,null,7148,null,165785,null,6255,null,18142,null,2580,null,88777,null,4930,null,228224,null,9756,null,149304,null,7897,null,370,null,305,null,148934,null,7888,null,134957,null,7580,null,13977,null,2014,null,78920,null,5418,null,642781,null,12156,null,491590,null,11682,null,1080,null,460,null,490510,null,11653,null,461162,null,11111,null,29348,null,3183,null,151191,null,6153,null,1752023,null,14191,null,1229173,null,15413,null,1205,null,482,null,1227968,null,15451,null,1151320,null,15362,null,76648,null,5417,null,522850,null,12649,null,0400000US13,Georgia,13
371576,null,1184,null,138098,null,3968,null,34418,null,3330,null,20805,null,2255,null,999,null,643,null,19806,null,2106,null,18618,null,1945,null,1188,null,709,null,13613,null,2246,null,29116,null,2491,null,19319,null,2029,null,334,null,264,null,18985,null,2008,null,18319,null,1988,null,666,null,307,null,9797,null,1543,null,74564,null,3776,null,59866,null,3619,null,325,null,226,null,59541,null,3636,null,57557,null,3674,null,1984,null,761,null,14698,null,1727,null,233478,null,3857,null,174921,null,4295,null,2029,null,907,null,172892,null,4288,null,166181,null,4249,null,6711,null,1410,null,58557,null,3443,null,0400000US15,Hawaii,15
426596,null,2341,null,183168,null,4574,null,48308,null,3746,null,30074,null,2810,null,0,null,257,null,30074,null,2810,null,28428,null,2817,null,1646,null,739,null,18234,null,2467,null,43331,null,2788,null,23939,null,2339,null,0,null,257,null,23939,null,2339,null,22412,null,2395,null,1527,null,611,null,19392,null,2012,null,91529,null,3620,null,70926,null,3265,null,0,null,257,null,70926,null,3265,null,69325,null,3199,null,1601,null,524,null,20603,null,1786,null,243428,null,4516,null,176387,null,4871,null,587,null,400,null,175800,null,4828,null,168761,null,4805,null,7039,null,1085,null,67041,null,3121,null,0400000US16,Idaho,16
3812892,null,4157,null,1494065,null,14570,null,341292,null,8494,null,230116,null,7543,null,265,null,292,null,229851,null,7553,null,212526,null,7618,null,17325,null,2169,null,111176,null,4669,null,319438,null,8176,null,200970,null,6293,null,71,null,120,null,200899,null,6289,null,185016,null,6009,null,15883,null,2137,null,118468,null,5840,null,833335,null,12239,null,640328,null,10823,null,350,null,276,null,639978,null,10769,null,605690,null,11021,null,34288,null,2635,null,193007,null,7163,null,2318827,null,14444,null,1731288,null,15660,null,948,null,452,null,1730340,null,15681,null,1629161,null,14468,null,101179,null,5466,null,587539,null,11916,null,0400000US17,Illinois,17
1866230,null,3657,null,724918,null,9193,null,163659,null,5444,null,111152,null,4220,null,0,null,265,null,111152,null,4220,null,98669,null,4181,null,12483,null,1819,null,52507,null,3575,null,149198,null,6136,null,99533,null,4504,null,0,null,265,null,99533,null,4504,null,93440,null,4361,null,6093,null,1141,null,49665,null,3634,null,412061,null,7857,null,330403,null,7195,null,120,null,142,null,330283,null,7178,null,312164,null,7044,null,18119,null,2043,null,81658,null,4679,null,1141312,null,9083,null,820633,null,9778,null,393,null,312,null,820240,null,9789,null,774882,null,9717,null,45358,null,3410,null,320679,null,7061,null,0400000US18,Indiana,18
852950,null,3125,null,338562,null,5641,null,80213,null,3603,null,62679,null,3261,null,0,null,226,null,62679,null,3261,null,59033,null,3219,null,3646,null,878,null,17534,null,1832,null,73464,null,3688,null,52965,null,3057,null,27,null,46,null,52938,null,3057,null,50689,null,3011,null,2249,null,762,null,20499,null,2298,null,184885,null,4102,null,157589,null,4274,null,0,null,226,null,157589,null,4274,null,150247,null,4262,null,7342,null,1231,null,27296,null,2023,null,514388,null,6100,null,401951,null,6263,null,123,null,133,null,401828,null,6251,null,386122,null,6619,null,15706,null,1879,null,112437,null,3823,null,0400000US19,Iowa,19
800959,null,3222,null,331719,null,6544,null,81472,null,4255,null,57601,null,3539,null,369,null,317,null,57232,null,3520,null,53963,null,3465,null,3269,null,922,null,23871,null,2351,null,70252,null,3760,null,47410,null,3367,null,70,null,115,null,47340,null,3375,null,44736,null,3369,null,2604,null,902,null,22842,null,2323,null,179995,null,5503,null,148186,null,5006,null,345,null,318,null,147841,null,5001,null,142958,null,4755,null,4883,null,1019,null,31809,null,2420,null,469240,null,6884,null,358953,null,7163,null,517,null,283,null,358436,null,7141,null,344096,null,7056,null,14340,null,1767,null,110287,null,3361,null,0400000US20,Kansas,20
1287358,null,3533,null,481781,null,8297,null,114559,null,5267,null,78801,null,5007,null,42,null,71,null,78759,null,5014,null,72191,null,4765,null,6568,null,1435,null,35758,null,3265,null,94338,null,4336,null,60515,null,3669,null,0,null,271,null,60515,null,3669,null,55523,null,3361,null,4992,null,1115,null,33823,null,3452,null,272884,null,7084,null,204267,null,6231,null,56,null,100,null,204211,null,6236,null,193706,null,6607,null,10505,null,1755,null,68617,null,4246,null,805577,null,8161,null,532560,null,8406,null,218,null,228,null,532342,null,8437,null,504666,null,8147,null,27676,null,2884,null,273017,null,5785,null,0400000US21,Kentucky,21
1287837,null,4081,null,490813,null,8852,null,115161,null,5910,null,76885,null,5061,null,332,null,249,null,76553,null,5016,null,70797,null,4778,null,5756,null,1309,null,38276,null,3501,null,106183,null,4941,null,67077,null,4219,null,103,null,123,null,66974,null,4231,null,61578,null,3944,null,5396,null,1283,null,39106,null,3492,null,269469,null,6900,null,198798,null,6628,null,291,null,216,null,198507,null,6598,null,190395,null,6744,null,8112,null,1204,null,70671,null,3815,null,797024,null,8982,null,521306,null,10023,null,579,null,342,null,520727,null,10043,null,489928,null,10362,null,30799,null,2782,null,275718,null,7238,null,0400000US22,Louisiana,22
404708,null,1693,null,143629,null,3698,null,31143,null,2412,null,21617,null,1981,null,0,null,226,null,21617,null,1981,null,19285,null,1837,null,2332,null,729,null,9526,null,1601,null,23007,null,2114,null,15058,null,1682,null,35,null,58,null,15023,null,1678,null,13667,null,1636,null,1356,null,575,null,7949,null,1376,null,89479,null,3495,null,73462,null,3588,null,0,null,226,null,73462,null,3588,null,70911,null,3501,null,2551,null,793,null,16017,null,1831,null,261079,null,4060,null,193565,null,4467,null,169,null,204,null,193396,null,4460,null,184347,null,4248,null,9049,null,1527,null,67514,null,3004,null,0400000US23,Maine,23
1745785,null,3414,null,645311,null,11325,null,151936,null,6805,null,109087,null,6168,null,831,null,414,null,108256,null,6200,null,103020,null,6151,null,5236,null,1167,null,42849,null,3647,null,124446,null,5895,null,87491,null,4933,null,216,null,176,null,87275,null,4917,null,80170,null,5322,null,7105,null,1690,null,36955,null,3378,null,368929,null,8222,null,300928,null,7524,null,782,null,404,null,300146,null,7478,null,287503,null,7317,null,12643,null,1726,null,68001,null,3838,null,1100474,null,11934,null,849532,null,12319,null,2730,null,840,null,846802,null,12245,null,808920,null,12168,null,37882,null,3320,null,250942,null,6846,null,0400000US24,Maryland,24
1981763,null,3394,null,721628,null,9290,null,174566,null,6662,null,122736,null,5510,null,0,null,281,null,122736,null,5510,null,115189,null,5156,null,7547,null,1550,null,51830,null,3865,null,125951,null,5572,null,82676,null,4630,null,0,null,281,null,82676,null,4630,null,77543,null,4187,null,5133,null,1508,null,43275,null,3379,null,421111,null,8064,null,335408,null,7428,null,62,null,101,null,335346,null,7437,null,319571,null,7218,null,15775,null,2161,null,85703,null,4660,null,1260135,null,9989,null,979671,null,9673,null,711,null,452,null,978960,null,9679,null,937604,null,9705,null,41356,null,2946,null,280464,null,7656,null,0400000US25,Massachusetts,25
3003514,null,3315,null,1137801,null,12996,null,251396,null,7293,null,181046,null,6166,null,50,null,81,null,180996,null,6145,null,162439,null,5424,null,18557,null,2249,null,70350,null,4232,null,225275,null,6436,null,147684,null,5545,null,11,null,19,null,147673,null,5543,null,131446,null,5350,null,16227,null,1811,null,77591,null,4289,null,661130,null,9214,null,510251,null,8723,null,95,null,97,null,510156,null,8733,null,471902,null,7808,null,38254,null,2821,null,150879,null,5524,null,1865713,null,12638,null,1312985,null,14089,null,346,null,194,null,1312639,null,14086,null,1211694,null,14088,null,100945,null,4664,null,552728,null,9170,null,0400000US26,Michigan,26
1537976,null,2782,null,608827,null,6085,null,154971,null,4654,null,119985,null,4039,null,58,null,96,null,119927,null,4041,null,113575,null,3949,null,6352,null,1222,null,34986,null,2685,null,117388,null,4657,null,82533,null,4179,null,76,null,99,null,82457,null,4155,null,78025,null,3777,null,4432,null,1013,null,34855,null,2620,null,336468,null,5719,null,279101,null,6012,null,34,null,43,null,279067,null,6007,null,270159,null,6017,null,8908,null,1285,null,57367,null,3298,null,929149,null,6517,null,746321,null,7687,null,150,null,169,null,746171,null,7670,null,717118,null,7403,null,29053,null,2074,null,182828,null,5473,null,0400000US27,Minnesota,27
853463,null,3601,null,339350,null,6363,null,73863,null,4398,null,54556,null,3772,null,216,null,312,null,54340,null,3787,null,45621,null,3403,null,8719,null,1881,null,19307,null,2559,null,69447,null,4627,null,48065,null,3872,null,311,null,456,null,47754,null,3840,null,41279,null,3732,null,6475,null,1129,null,21382,null,2291,null,196040,null,5979,null,144797,null,5891,null,48,null,82,null,144749,null,5883,null,134862,null,5586,null,9887,null,1779,null,51243,null,3776,null,514113,null,6580,null,331729,null,7448,null,676,null,457,null,331053,null,7460,null,304205,null,7428,null,26848,null,3046,null,182384,null,6014,null,0400000US28,Mississippi,28
1750610,null,3383,null,680648,null,8817,null,158510,null,5565,null,116153,null,5262,null,339,null,240,null,115814,null,5226,null,107201,null,5020,null,8613,null,1480,null,42357,null,3520,null,133251,null,5746,null,91250,null,4439,null,63,null,103,null,91187,null,4447,null,84899,null,4501,null,6288,null,1351,null,42001,null,3007,null,388887,null,8029,null,314781,null,7675,null,249,null,223,null,314532,null,7649,null,299476,null,7144,null,15056,null,1717,null,74106,null,4161,null,1069962,null,8810,null,776010,null,10221,null,516,null,308,null,775494,null,10206,null,735423,null,10317,null,40071,null,3120,null,293952,null,6762,null,0400000US29,Missouri,29
281313,null,1715,null,98530,null,3639,null,22099,null,2357,null,13843,null,1992,null,0,null,233,null,13843,null,1992,null,13318,null,1939,null,525,null,368,null,8256,null,1337,null,20896,null,2085,null,14119,null,1749,null,0,null,233,null,14119,null,1749,null,13675,null,1775,null,444,null,275,null,6777,null,1315,null,55535,null,2811,null,44075,null,2720,null,0,null,233,null,44075,null,2720,null,42490,null,2647,null,1585,null,605,null,11460,null,1411,null,182783,null,3616,null,135485,null,3750,null,145,null,164,null,135340,null,3742,null,130277,null,3680,null,5063,null,1247,null,47298,null,3008,null,0400000US30,Montana,30
504813,null,2651,null,206509,null,4719,null,48608,null,2960,null,38696,null,2676,null,16,null,27,null,38680,null,2678,null,36761,null,2717,null,1919,null,783,null,9912,null,1347,null,45296,null,2695,null,32405,null,2222,null,0,null,218,null,32405,null,2222,null,30101,null,2124,null,2304,null,747,null,12891,null,1536,null,112605,null,3704,null,92977,null,3667,null,126,null,149,null,92851,null,3687,null,90132,null,3577,null,2719,null,739,null,19628,null,2097,null,298304,null,5172,null,239367,null,5707,null,372,null,241,null,238995,null,5708,null,229493,null,5754,null,9502,null,1639,null,58937,null,3093,null,0400000US31,Nebraska,31
754730,null,1808,null,280102,null,6913,null,65635,null,4992,null,41502,null,3987,null,244,null,202,null,41258,null,3990,null,38400,null,3621,null,2858,null,1119,null,24133,null,2973,null,65215,null,3946,null,39539,null,3270,null,175,null,223,null,39364,null,3249,null,37735,null,3260,null,1629,null,698,null,25676,null,2824,null,149252,null,5205,null,115938,null,4417,null,189,null,181,null,115749,null,4390,null,109380,null,4131,null,6369,null,1327,null,33314,null,3132,null,474628,null,7212,null,338436,null,7652,null,635,null,385,null,337801,null,7620,null,322022,null,7310,null,15779,null,2053,null,136192,null,5680,null,0400000US32,Nevada,32
402525,null,1467,null,148163,null,3882,null,33392,null,2191,null,23722,null,2173,null,0,null,253,null,23722,null,2173,null,22827,null,2129,null,895,null,445,null,9670,null,1310,null,25702,null,2435,null,15611,null,2049,null,59,null,97,null,15552,null,2058,null,15018,null,1851,null,534,null,456,null,10091,null,1395,null,89069,null,3660,null,73013,null,3665,null,0,null,253,null,73013,null,3665,null,69521,null,3603,null,3492,null,1237,null,16056,null,1619,null,254362,null,4239,null,201207,null,4881,null,0,null,253,null,201207,null,4881,null,192718,null,4747,null,8489,null,1588,null,53155,null,3276,null,0400000US33,New Hampshire,33
2619502,null,3335,null,1025565,null,13032,null,235017,null,6831,null,153272,null,5717,null,43,null,75,null,153229,null,5715,null,144967,null,5389,null,8262,null,1516,null,81745,null,4932,null,184893,null,6725,null,117630,null,5601,null,202,null,257,null,117428,null,5570,null,109907,null,5565,null,7521,null,1354,null,67263,null,3719,null,605655,null,10123,null,466722,null,9026,null,187,null,295,null,466535,null,9072,null,442395,null,9008,null,24140,null,2823,null,138933,null,5544,null,1593937,null,13033,null,1180418,null,16524,null,575,null,362,null,1179843,null,16452,null,1112867,null,16045,null,66976,null,3749,null,413519,null,10703,null,0400000US34,New Jersey,34
580288,null,2860,null,220132,null,6137,null,51298,null,3250,null,31813,null,2544,null,164,null,192,null,31649,null,2554,null,28862,null,2672,null,2787,null,1006,null,19485,null,1953,null,46572,null,3193,null,28622,null,3016,null,0,null,281,null,28622,null,3016,null,26510,null,2964,null,2112,null,751,null,17950,null,2226,null,122262,null,4813,null,90120,null,4701,null,150,null,160,null,89970,null,4704,null,85723,null,4711,null,4247,null,1045,null,32142,null,3002,null,360156,null,6521,null,247890,null,7028,null,491,null,301,null,247399,null,7068,null,236363,null,7050,null,11036,null,1850,null,112266,null,5088,null,0400000US35,New Mexico,35
5867238,null,5698,null,2098035,null,16826,null,475994,null,10301,null,303574,null,9259,null,72,null,119,null,303502,null,9276,null,282410,null,8920,null,21092,null,2417,null,172420,null,6432,null,406931,null,9711,null,242434,null,8249,null,95,null,111,null,242339,null,8254,null,225292,null,7940,null,17047,null,2232,null,164497,null,7414,null,1215110,null,14948,null,922935,null,12452,null,297,null,234,null,922638,null,12450,null,876198,null,11773,null,46440,null,3624,null,292175,null,7629,null,3769203,null,17132,null,2730897,null,18919,null,1461,null,676,null,2729436,null,18916,null,2592416,null,20605,null,137020,null,5967,null,1038306,null,14092,null,0400000US36,New York,36
2739573,null,6317,null,1043559,null,12127,null,252640,null,7145,null,172847,null,6299,null,880,null,442,null,171967,null,6257,null,156634,null,6214,null,15333,null,2425,null,79793,null,4352,null,208340,null,6377,null,134935,null,6046,null,431,null,417,null,134504,null,6059,null,121395,null,5671,null,13109,null,2322,null,73405,null,4712,null,582579,null,10315,null,457179,null,9688,null,581,null,375,null,456598,null,9687,null,430592,null,9736,null,26006,null,2522,null,125400,null,5915,null,1696014,null,12282,null,1204976,null,13880,null,2810,null,960,null,1202166,null,13951,null,1127779,null,14368,null,74387,null,5455,null,491038,null,11879,null,0400000US37,North Carolina,37
181882,null,1646,null,70197,null,2294,null,17328,null,1583,null,12380,null,1322,null,214,null,243,null,12166,null,1325,null,11615,null,1301,null,551,null,294,null,4948,null,930,null,12713,null,1466,null,10135,null,1218,null,145,null,229,null,9990,null,1230,null,9844,null,1227,null,146,null,130,null,2578,null,674,null,40156,null,2039,null,34420,null,1854,null,0,null,203,null,34420,null,1854,null,33600,null,1806,null,820,null,431,null,5736,null,1176,null,111685,null,2510,null,90475,null,2645,null,93,null,106,null,90382,null,2651,null,88098,null,2688,null,2284,null,658,null,21210,null,1670,null,0400000US38,North Dakota,38
3424026,null,4490,null,1286291,null,13575,null,295602,null,6992,null,215887,null,6488,null,21,null,36,null,215866,null,6488,null,200054,null,6061,null,15812,null,2122,null,79715,null,4441,null,257559,null,7882,null,170737,null,6554,null,91,null,110,null,170646,null,6561,null,158105,null,6118,null,12541,null,1967,null,86822,null,4995,null,733130,null,10399,null,575651,null,10122,null,47,null,78,null,575604,null,10127,null,541564,null,10673,null,34040,null,2975,null,157479,null,6038,null,2137735,null,13012,null,1563960,null,15637,null,577,null,301,null,1563383,null,15660,null,1473326,null,15938,null,90057,null,4469,null,573775,null,10062,null,0400000US39,Ohio,39
1046124,null,3138,null,411941,null,6058,null,96918,null,4540,null,61339,null,3825,null,492,null,309,null,60847,null,3796,null,56681,null,3764,null,4166,null,1020,null,35579,null,2630,null,89846,null,3870,null,57130,null,3176,null,59,null,91,null,57071,null,3162,null,53388,null,3141,null,3683,null,1002,null,32716,null,2314,null,225177,null,5469,null,167911,null,5240,null,321,null,305,null,167590,null,5307,null,159107,null,5154,null,8483,null,1424,null,57266,null,2907,null,634183,null,6491,null,440077,null,6794,null,737,null,322,null,439340,null,6741,null,418196,null,6461,null,21144,null,2269,null,194106,null,6014,null,0400000US40,Oklahoma,40
1133858,null,3528,null,405426,null,7231,null,96996,null,4980,null,65059,null,4386,null,199,null,231,null,64860,null,4360,null,60795,null,4312,null,4065,null,1030,null,31937,null,2899,null,85967,null,4942,null,52771,null,3957,null,45,null,80,null,52726,null,3949,null,49653,null,3785,null,3073,null,901,null,33196,null,3002,null,222463,null,6468,null,171978,null,6306,null,0,null,273,null,171978,null,6306,null,163588,null,5994,null,8390,null,1393,null,50485,null,3773,null,728432,null,7578,null,527701,null,8676,null,0,null,273,null,527701,null,8676,null,499775,null,8657,null,27926,null,2674,null,200731,null,5677,null,0400000US41,Oregon,41
3653799,null,4328,null,1333060,null,11378,null,294955,null,6984,null,205195,null,5793,null,36,null,61,null,205159,null,5796,null,189850,null,5512,null,15309,null,1939,null,89760,null,4172,null,249365,null,6632,null,156413,null,5748,null,30,null,49,null,156383,null,5748,null,145275,null,5687,null,11108,null,1682,null,92952,null,3802,null,788740,null,10688,null,616006,null,10088,null,398,null,327,null,615608,null,10083,null,588592,null,10428,null,27016,null,2572,null,172734,null,5243,null,2320739,null,11495,null,1697156,null,12955,null,551,null,386,null,1696605,null,12913,null,1616010,null,13122,null,80595,null,4187,null,623583,null,9750,null,0400000US42,Pennsylvania,42
