C08524_001E,C08524_001EA,C08524_001M,C08524_001MA,C08524_002E,C08524_002EA,C08524_002M,C08524_002MA,C08524_003E,C08524_003EA,C08524_003M,C08524_003MA,C08524_004E,C08524_004EA,C08524_004M,C08524_004MA,C08524_005E,C08524_005EA,C08524_005M,C08524_005MA,C08524_006E,C08524_006EA,C08524_006M,C08524_006MA,C08524_007E,C08524_007EA,C08524_007M,C08524_007MA,C08524_008E,C08524_008EA,C08524_008M,C08524_008MA,C08524_009E,C08524_009EA,C08524_009M,C08524_009MA,C08524_010E,C08524_010EA,C08524_010M,C08524_010MA,C08524_011E,C08524_011EA,C08524_011M,C08524_011MA,C08524_012E,C08524_012EA,C08524_012M,C08524_012MA,C08524_013E,C08524_013EA,C08524_013M,C08524_013MA,C08524_014E,C08524_014EA,C08524_014M,C08524_014MA,C08524_015E,C08524_015EA,C08524_015M,C08524_015MA,C08524_016E,C08524_016EA,C08524_016M,C08524_016MA,C08524_017E,C08524_017EA,C08524_017M,C08524_017MA,C08524_018E,C08524_018EA,C08524_018M,C08524_018MA,C08524_019E,C08524_019EA,C08524_019M,C08524_019MA,C08524_020E,C08524_020EA,C08524_020M,C08524_020MA,C08524_021E,C08524_021EA,C08524_021M,C08524_021MA,C08524_022E,C08524_022EA,C08524_022M,C08524_022MA,C08524_023E,C08524_023EA,C08524_023M,C08524_023MA,C08524_024E,C08524_024EA,C08524_024M,C08524_024MA,C08524_025E,C08524_025EA,C08524_025M,C08524_025MA,C08524_026E,C08524_026EA,C08524_026M,C08524_026MA,C08524_027E,C08524_027EA,C08524_027M,C08524_027MA,C08524_028E,C08524_028EA,C08524_028M,C08524_028MA,C08524_029E,C08524_029EA,C08524_029M,C08524_029MA,C08524_030E,C08524_030EA,C08524_030M,C08524_030MA,C08524_031E,C08524_031EA,C08524_031M,C08524_031MA,C08524_032E,C08524_032EA,C08524_032M,C08524_032MA,C08524_033E,C08524_033EA,C08524_033M,C08524_033MA,C08524_034E,C08524_034EA,C08524_034M,C08524_034MA,C08524_035E,C08524_035EA,C08524_035M,C08524_035MA,C08524_036E,C08524_036EA,C08524_036M,C08524_036MA,C08524_037E,C08524_037EA,C08524_037M,C08524_037MA,C08524_038E,C08524_038EA,C08524_038M,C08524_038MA,C08524_039E,C08524_039EA,C08524_039M,C08524_039MA,C08524_040E,C08524_040EA,C08524_040M,C08524_040MA,C08524_041E,C08524_041EA,C08524_041M,C08524_041MA,C08524_042E,C08524_042EA,C08524_042M,C08524_042MA,C08524_043E,C08524_043EA,C08524_043M,C08524_043MA,C08524_044E,C08524_044EA,C08524_044M,C08524_044MA,C08524_045E,C08524_045EA,C08524_045M,C08524_045MA,C08524_046E,C08524_046EA,C08524_046M,C08524_046MA,C08524_047E,C08524_047EA,C08524_047M,C08524_047MA,C08524_048E,C08524_048EA,C08524_048M,C08524_048MA,GEO_ID,NAME,state
2699357,null,11495,null,1013988,null,12260,null,412248,null,9818,null,670527,null,9273,null,18324,null,1580,null,224869,null,6336,null,358084,null,7278,null,1317,null,601,null,2099771,null,11394,null,795083,null,10670,null,297863,null,7574,null,538226,null,8506,null,11829,null,1406,null,175107,null,5477,null,280739,null,6442,null,924,null,485,null,254716,null,7965,null,80220,null,4112,null,42567,null,3369,null,51692,null,3253,null,2676,null,832,null,32584,null,2941,null,44936,null,3204,null,41,null,54,null,84080,null,4881,null,31683,null,2449,null,18669,null,2648,null,23118,null,2214,null,160,null,113,null,1810,null,693,null,8640,null,1471,null,0,null,267,null,123110,null,5604,null,40187,null,2627,null,30097,null,2649,null,26144,null,2287,null,1392,null,426,null,7888,null,1483,null,17279,null,1945,null,123,null,169,null,137680,null,5220,null,66815,null,3775,null,23052,null,1880,null,31347,null,2612,null,2267,null,449,null,7480,null,1267,null,6490,null,1009,null,229,null,246,null,0400000US27,Minnesota,27
1137160,null,13327,null,324687,null,8048,null,202493,null,8123,null,279414,null,8764,null,10578,null,2226,null,125525,null,6020,null,189505,null,7243,null,4958,null,1142,null,937740,null,13896,null,279122,null,7595,null,162784,null,7802,null,241246,null,8348,null,6574,null,1431,null,94807,null,5269,null,149979,null,6302,null,3228,null,1025,null,128386,null,6542,null,27766,null,2492,null,24376,null,3316,null,22510,null,2419,null,2171,null,856,null,22331,null,2589,null,28865,null,3180,null,367,null,247,null,4135,null,1177,null,292,null,264,null,1439,null,802,null,347,null,277,null,0,null,267,null,37,null,66,null,2020,null,712,null,0,null,267,null,38238,null,3360,null,7696,null,1490,null,8944,null,1703,null,6411,null,1264,null,1481,null,772,null,5847,null,1410,null,6927,null,1392,null,932,null,376,null,28661,null,2447,null,9811,null,1417,null,4950,null,1067,null,8900,null,1411,null,352,null,259,null,2503,null,890,null,1714,null,614,null,431,null,219,null,0400000US28,Mississippi,28
2801049,null,17914,null,928829,null,14521,null,459510,null,10724,null,740319,null,15901,null,14685,null,1835,null,265765,null,8588,null,384425,null,10207,null,7516,null,1242,null,2263740,null,16975,null,770094,null,13580,null,347501,null,9498,null,624451,null,14246,null,9331,null,1286,null,206023,null,7364,null,303010,null,8569,null,3330,null,893,null,288572,null,8390,null,78369,null,4184,null,53063,null,4035,null,58960,null,3562,null,2531,null,727,null,43363,null,4545,null,51835,null,4031,null,451,null,277,null,46241,null,3939,null,9842,null,1411,null,14625,null,2459,null,12349,null,2124,null,0,null,267,null,1883,null,723,null,7331,null,1572,null,211,null,267,null,90573,null,5830,null,22708,null,2607,null,24251,null,2749,null,18539,null,2353,null,1212,null,528,null,6783,null,1416,null,16210,null,2249,null,870,null,426,null,111923,null,4631,null,47816,null,3100,null,20070,null,2454,null,26020,null,2489,null,1611,null,543,null,7713,null,1477,null,6039,null,1020,null,2654,null,341,null,0400000US29,Missouri,29
460787,null,6510,null,148725,null,4982,null,83583,null,4125,null,116605,null,5177,null,7582,null,1086,null,54273,null,3195,null,48551,null,3213,null,1468,null,677,null,339906,null,6372,null,106163,null,4090,null,58440,null,3839,null,93833,null,4474,null,4574,null,938,null,37460,null,2387,null,38229,null,2873,null,1207,null,587,null,48510,null,3479,null,11974,null,1381,null,9290,null,1763,null,10191,null,1721,null,913,null,461,null,11717,null,1768,null,4326,null,941,null,99,null,118,null,5862,null,1405,null,1368,null,795,null,1710,null,672,null,1239,null,763,null,0,null,267,null,679,null,348,null,866,null,414,null,0,null,267,null,33200,null,2969,null,12272,null,1647,null,8125,null,1437,null,6591,null,1456,null,863,null,335,null,2140,null,730,null,3107,null,776,null,102,null,166,null,33309,null,2673,null,16948,null,1685,null,6018,null,1326,null,4751,null,985,null,1232,null,398,null,2277,null,758,null,2023,null,638,null,60,null,128,null,0400000US30,Montana,30
924995,null,7494,null,318964,null,6864,null,140335,null,5391,null,235253,null,6234,null,15161,null,1762,null,85129,null,4214,null,126896,null,4681,null,3257,null,943,null,738747,null,8300,null,254248,null,6177,null,106514,null,4527,null,196520,null,5420,null,11121,null,1546,null,67936,null,3741,null,99616,null,4277,null,2792,null,954,null,86850,null,4549,null,24843,null,2371,null,12252,null,1766,null,19748,null,2275,null,1424,null,439,null,10511,null,1604,null,17728,null,2155,null,344,null,294,null,6303,null,1400,null,1843,null,736,null,1446,null,627,null,2251,null,750,null,89,null,108,null,194,null,167,null,480,null,381,null,0,null,267,null,41841,null,2909,null,12723,null,1413,null,9951,null,1643,null,7996,null,1224,null,986,null,339,null,4001,null,831,null,6063,null,1018,null,121,null,141,null,51254,null,3408,null,25307,null,2358,null,10172,null,1653,null,8738,null,1046,null,1541,null,566,null,2487,null,770,null,3009,null,847,null,0,null,267,null,0400000US31,Nebraska,31
1239805,null,9794,null,327455,null,8227,null,314890,null,11104,null,313515,null,7744,null,2476,null,870,null,151128,null,6189,null,126024,null,6636,null,4317,null,1001,null,965221,null,12302,null,269791,null,7439,null,226808,null,9053,null,250273,null,6182,null,1061,null,573,null,115290,null,5365,null,98517,null,5649,null,3481,null,958,null,143201,null,6924,null,27107,null,2731,null,43829,null,4220,null,31913,null,3555,null,384,null,337,null,25043,null,3432,null,14385,null,2314,null,540,null,357,null,41611,null,3525,null,3447,null,1098,null,19583,null,2671,null,8291,null,1542,null,0,null,267,null,4480,null,1161,null,5671,null,1487,null,139,null,169,null,52571,null,3860,null,9565,null,1549,null,18919,null,2095,null,13369,null,2359,null,473,null,379,null,4423,null,1107,null,5665,null,1487,null,157,null,129,null,37201,null,3562,null,17545,null,2342,null,5751,null,1472,null,9669,null,1676,null,558,null,366,null,1892,null,785,null,1786,null,1007,null,0,null,267,null,0400000US32,Nevada,32
634899,null,8958,null,230353,null,7691,null,104427,null,5309,null,169361,null,6453,null,1875,null,563,null,57174,null,2966,null,71254,null,4097,null,455,null,279,null,512269,null,8172,null,188052,null,6787,null,81767,null,4567,null,138990,null,5472,null,1512,null,511,null,44315,null,2556,null,57252,null,3371,null,381,null,262,null,56561,null,4915,null,15491,null,1944,null,10714,null,2772,null,12354,null,2006,null,219,null,177,null,8611,null,1669,null,9172,null,1905,null,0,null,267,null,2673,null,789,null,445,null,331,null,524,null,302,null,1007,null,488,null,0,null,267,null,319,null,398,null,378,null,239,null,0,null,267,null,29297,null,2438,null,8656,null,1248,null,8455,null,1481,null,7606,null,1333,null,124,null,122,null,1549,null,507,null,2907,null,734,null,0,null,267,null,34099,null,2689,null,17709,null,1965,null,2967,null,752,null,9404,null,1311,null,20,null,32,null,2380,null,796,null,1545,null,486,null,74,null,121,null,0400000US33,New Hampshire,33
3884858,null,25676,null,1442454,null,17890,null,622680,null,15211,null,1061669,null,16199,null,8861,null,1211,null,319049,null,9780,null,425361,null,11438,null,4784,null,1276,null,2947462,null,22013,null,1182700,null,15922,null,409593,null,11257,null,819379,null,15059,null,4222,null,987,null,227516,null,7235,null,300464,null,9667,null,3588,null,1072,null,371510,null,11843,null,95669,null,6137,null,70306,null,4665,null,88043,null,5139,null,2486,null,683,null,57275,null,5091,null,57416,null,4761,null,315,null,235,null,214564,null,9515,null,58217,null,4604,null,59722,null,4766,null,57811,null,5067,null,138,null,235,null,11225,null,1997,null,27383,null,3078,null,68,null,112,null,213634,null,8087,null,41743,null,4025,null,67815,null,5124,null,50542,null,4369,null,579,null,394,null,17804,null,3008,null,34338,null,3911,null,813,null,495,null,137688,null,6210,null,64125,null,3859,null,15244,null,1959,null,45894,null,3559,null,1436,null,338,null,5229,null,1297,null,5760,null,1255,null,0,null,267,null,0400000US34,New Jersey,34
864109,null,11632,null,294497,null,8269,null,157726,null,6988,null,208101,null,7657,null,8394,null,1660,null,107804,null,5338,null,84391,null,6040,null,3196,null,925,null,666547,null,10959,null,228460,null,7743,null,119337,null,5651,null,169924,null,7236,null,4869,null,1244,null,78419,null,4401,null,62738,null,4169,null,2800,null,934,null,108383,null,7114,null,31139,null,2878,null,19152,null,2717,null,21898,null,2708,null,1724,null,811,null,21217,null,2765,null,13121,null,3146,null,132,null,154,null,8710,null,1578,null,2542,null,754,null,3029,null,1064,null,1355,null,571,null,510,null,621,null,474,null,340,null,800,null,459,null,0,null,267,null,35488,null,3060,null,13280,null,2069,null,8920,null,1464,null,6702,null,1465,null,550,null,551,null,2831,null,948,null,3005,null,981,null,200,null,262,null,44981,null,3795,null,19076,null,2162,null,7288,null,1625,null,8222,null,1594,null,741,null,433,null,4863,null,1287,null,4727,null,1402,null,64,null,100,null,0400000US35,New Mexico,35
9125307,null,32776,null,3455619,null,30452,null,1686094,null,22512,null,2327015,null,23720,null,22286,null,2334,null,713666,null,14983,null,906894,null,17839,null,13733,null,1728,null,4819044,null,32240,null,1813996,null,20154,null,772576,null,14236,null,1240219,null,18235,null,11191,null,1468,null,421362,null,11149,null,553698,null,14705,null,6002,null,1343,null,669843,null,16238,null,207549,null,7492,null,124734,null,6461,null,156114,null,7268,null,3237,null,979,null,92601,null,6240,null,84857,null,5370,null,751,null,400,null,2566071,null,23960,null,1004144,null,16662,null,552726,null,15252,null,682793,null,13398,null,1243,null,589,null,144937,null,7018,null,179756,null,7332,null,472,null,343,null,734886,null,13471,null,265314,null,8247,null,170753,null,6677,null,178982,null,6559,null,4158,null,1403,null,36590,null,3739,null,74869,null,4886,null,4220,null,933,null,335463,null,10536,null,164616,null,6439,null,65305,null,4781,null,68907,null,5343,null,2457,null,776,null,18176,null,2529,null,13714,null,2064,null,2288,null,732,null,0400000US36,New York,36
4158877,null,23404,null,1393038,null,18064,null,645426,null,15799,null,1012914,null,16036,null,29861,null,3152,null,446572,null,10717,null,587274,null,12397,null,43792,null,2756,null,3330962,null,25935,null,1166895,null,17582,null,497733,null,13685,null,849667,null,14816,null,14619,null,2159,null,311829,null,9146,null,467329,null,11719,null,22890,null,2665,null,490002,null,13522,null,109723,null,5567,null,86353,null,5985,null,81071,null,4721,null,9334,null,1885,null,107767,null,6237,null,91295,null,5514,null,4459,null,826,null,39822,null,3568,null,10092,null,1671,null,12920,null,2448,null,9767,null,1808,null,236,null,326,null,2171,null,824,null,4498,null,1167,null,138,null,159,null,133714,null,6898,null,33825,null,3024,null,29386,null,2851,null,29347,null,3546,null,3556,null,986,null,14620,null,2424,null,18553,null,2436,null,4427,null,913,null,164377,null,6445,null,72503,null,4028,null,19034,null,2270,null,43062,null,3690,null,2116,null,622,null,10185,null,1900,null,5599,null,1187,null,11878,null,744,null,0400000US37,North Carolina,37
354240,null,4443,null,117997,null,3425,null,59707,null,2944,null,85321,null,3613,null,4539,null,628,null,39498,null,2560,null,44444,null,2363,null,2734,null,885,null,280246,null,5466,null,91768,null,2865,null,45303,null,2725,null,71571,null,3619,null,3063,null,485,null,30922,null,2292,null,35426,null,2356,null,2193,null,809,null,32794,null,2494,null,10387,null,1373,null,4241,null,786,null,6892,null,1214,null,477,null,216,null,5633,null,1026,null,4786,null,948,null,378,null,340,null,2052,null,793,null,250,null,193,null,561,null,439,null,564,null,540,null,0,null,267,null,236,null,332,null,441,null,236,null,0,null,267,null,19987,null,2251,null,5633,null,1004,null,5528,null,1233,null,3662,null,829,null,421,null,257,null,1808,null,568,null,2838,null,754,null,97,null,113,null,19161,null,1831,null,9959,null,1069,null,4074,null,906,null,2632,null,527,null,578,null,209,null,899,null,444,null,953,null,325,null,66,null,119,null,0400000US38,North Dakota,38
5303682,null,23438,null,1753206,null,17448,null,876834,null,12766,null,1355715,null,14420,null,16720,null,1777,null,434618,null,10567,null,863285,null,14164,null,3304,null,880,null,4404390,null,23637,null,1498750,null,16269,null,683180,null,10829,null,1142313,null,13862,null,9942,null,1593,null,350446,null,8292,null,716865,null,12525,null,2894,null,808,null,431429,null,12193,null,107529,null,5102,null,84669,null,5096,null,93049,null,5103,null,3293,null,798,null,58794,null,5035,null,83924,null,4181,null,171,null,160,null,103774,null,5550,null,21017,null,2154,null,32054,null,3281,null,26453,null,2489,null,391,null,283,null,2988,null,863,null,20871,null,2674,null,0,null,267,null,177764,null,6944,null,44339,null,3856,null,50700,null,3924,null,40144,null,2933,null,1628,null,691,null,11994,null,1903,null,28764,null,2953,null,195,null,191,null,186325,null,6011,null,81571,null,4394,null,26231,null,2346,null,53756,null,3302,null,1466,null,595,null,10396,null,1780,null,12861,null,1682,null,44,null,79,null,0400000US39,Ohio,39
1619414,null,12405,null,513430,null,10740,null,271436,null,7345,null,406245,null,8887,null,13891,null,2013,null,175280,null,6432,null,224705,null,7166,null,14427,null,1441,null,1302847,null,12023,null,428024,null,9748,null,209229,null,6810,null,342422,null,8061,null,9093,null,1641,null,130115,null,5436,null,175714,null,6029,null,8250,null,1396,null,192721,null,6971,null,44027,null,3095,null,36481,null,3107,null,38060,null,3535,null,2725,null,830,null,34451,null,2899,null,34546,null,3588,null,2431,null,690,null,7571,null,1660,null,1550,null,1042,null,2889,null,893,null,1526,null,620,null,0,null,267,null,701,null,453,null,905,null,500,null,0,null,267,null,52308,null,3561,null,12544,null,1655,null,12759,null,1609,null,10536,null,1465,null,866,null,476,null,5166,null,1028,null,9459,null,1775,null,978,null,401,null,63967,null,4025,null,27285,null,2487,null,10078,null,1378,null,13701,null,1607,null,1207,null,522,null,4847,null,1086,null,4081,null,914,null,2768,null,352,null,0400000US40,Oklahoma,40
1805164,null,15223,null,609615,null,12650,null,300702,null,9391,null,463539,null,11481,null,34140,null,4959,null,166437,null,6777,null,229937,null,7673,null,794,null,401,null,1325229,null,16234,null,439981,null,10623,null,210028,null,7681,null,358159,null,11086,null,16340,null,2401,null,126448,null,6107,null,173808,null,7345,null,465,null,289,null,205360,null,8877,null,56859,null,4097,null,35284,null,3917,null,42347,null,3430,null,10775,null,2743,null,29475,null,3208,null,30562,null,3352,null,58,null,90,null,68459,null,4579,null,26918,null,2773,null,13630,null,2290,null,19405,null,2257,null,216,null,226,null,2014,null,825,null,6276,null,1384,null,0,null,267,null,111190,null,5893,null,38857,null,3572,null,24607,null,3259,null,24367,null,2539,null,2855,null,960,null,5160,null,1178,null,15299,null,1978,null,45,null,81,null,94926,null,4929,null,47000,null,3527,null,17153,null,2276,null,19261,null,2066,null,3954,null,1930,null,3340,null,1119,null,3992,null,947,null,226,null,310,null,0400000US41,Oregon,41
5656203,null,24206,null,1945889,null,20272,null,924018,null,15083,null,1469277,null,16576,null,23881,null,2261,null,492453,null,8998,null,797742,null,13858,null,2943,null,878,null,4328695,null,25565,null,1520682,null,18438,null,649192,null,12819,null,1131290,null,14577,null,11806,null,1434,null,382519,null,8280,null,630681,null,12174,null,2525,null,810,null,523811,null,11301,null,134023,null,5897,null,104165,null,5841,null,115186,null,4474,null,5365,null,1282,null,72319,null,4162,null,92604,null,4584,null,149,null,156,null,301024,null,8516,null,109278,null,5581,null,67221,null,4214,null,91778,null,5050,null,9,null,14,null,9126,null,1666,null,23565,null,2541,null,47,null,79,null,295918,null,9058,null,86016,null,4650,null,74453,null,4592,null,74579,null,3992,null,3803,null,923,null,17620,null,2200,null,39246,null,2970,null,201,null,271,null,206755,null,5905,null,95890,null,4227,null,28987,null,3107,null,56444,null,3397,null,2898,null,779,null,10869,null,1823,null,11646,null,1780,null,21,null,37,null,0400000US42,Pennsylvania,42
481741,null,8288,null,172981,null,6450,null,85678,null,5093,null,124409,null,5070,null,1036,null,492,null,39575,null,3785,null,56625,null,3909,null,1437,null,577,null,390371,null,9474,null,145018,null,6188,null,64818,null,4675,null,101339,null,4649,null,814,null,476,null,31418,null,3201,null,45930,null,3691,null,1034,null,492,null,42016,null,3875,null,10919,null,1747,null,9642,null,1824,null,10026,null,1935,null,58,null,95,null,4640,null,1117,null,6579,null,1180,null,152,null,235,null,10549,null,2248,null,2153,null,709,null,3051,null,1219,null,3731,null,1082,null,0,null,267,null,90,null,142,null,1524,null,716,null,0,null,267,null,22345,null,2594,null,7407,null,1496,null,5220,null,1302,null,5645,null,1010,null,111,null,126,null,1841,null,873,null,1975,null,825,null,146,null,150,null,16460,null,1918,null,7484,null,1384,null,2947,null,872,null,3668,null,890,null,53,null,86,null,1586,null,807,null,617,null,331,null,105,null,178,null,0400000US44,Rhode Island,44
1933392,null,16032,null,600672,null,11233,null,318592,null,9568,null,473208,null,11624,null,8777,null,1655,null,214073,null,8668,null,292386,null,9965,null,25684,null,1680,null,1563676,null,15528,null,516787,null,9281,null,243695,null,8151,null,399424,null,11366,null,4994,null,1273,null,150960,null,7006,null,238788,null,8388,null,9028,null,1536,null,216066,null,8874,null,43929,null,3709,null,43742,null,4065,null,39883,null,4027,null,2446,null,989,null,47444,null,4275,null,37832,null,3641,null,790,null,402,null,13036,null,2824,null,2154,null,928,null,5589,null,1914,null,2077,null,849,null,0,null,267,null,966,null,549,null,2033,null,856,null,217,null,185,null,63088,null,5054,null,11823,null,1952,null,16779,null,2294,null,13843,null,2635,null,1171,null,790,null,7331,null,1725,null,8933,null,1737,null,3208,null,632,null,77526,null,4733,null,25979,null,2831,null,8787,null,1932,null,17981,null,2149,null,166,null,196,null,7372,null,1591,null,4800,null,1419,null,12441,null,405,null,0400000US45,South Carolina,45
410015,null,5938,null,137183,null,4975,null,67925,null,3546,null,106155,null,4272,null,8902,null,1287,null,35006,null,2332,null,54389,null,4212,null,455,null,254,null,317962,null,5880,null,100812,null,4846,null,51336,null,3067,null,89381,null,3733,null,5339,null,1027,null,27169,null,2147,null,43614,null,3467,null,311,null,221,null,41644,null,3391,null,12658,null,1424,null,6450,null,1456,null,8699,null,1200,null,1221,null,594,null,5047,null,1107,null,7507,null,2011,null,62,null,78,null,1555,null,827,null,433,null,359,null,672,null,518,null,35,null,59,null,0,null,267,null,119,null,195,null,296,null,222,null,0,null,267,null,23821,null,2488,null,9403,null,1379,null,5171,null,1142,null,4201,null,771,null,1165,null,656,null,1798,null,590,null,2083,null,619,null,0,null,267,null,25033,null,2157,null,13877,null,1489,null,4296,null,916,null,3839,null,807,null,1177,null,380,null,873,null,423,null,889,null,363,null,82,null,126,null,0400000US46,South Dakota,46
2825043,null,13715,null,849514,null,11229,null,443855,null,11990,null,744085,null,14413,null,14015,null,2264,null,285308,null,9218,null,485059,null,10932,null,3207,null,860,null,2361915,null,15231,null,728857,null,9956,null,349698,null,10619,null,640006,null,13084,null,8486,null,1739,null,220246,null,7884,null,411836,null,9563,null,2786,null,878,null,280760,null,9108,null,62199,null,4304,null,52892,null,3953,null,60420,null,4820,null,2950,null,1035,null,49419,null,4626,null,52768,null,4409,null,112,null,124,null,22671,null,2674,null,3726,null,969,null,7773,null,1587,null,4551,null,1209,null,0,null,267,null,789,null,445,null,5832,null,1700,null,0,null,267,null,65440,null,4777,null,15984,null,2136,null,18761,null,2559,null,13720,null,2181,null,551,null,355,null,7563,null,1693,null,8727,null,1468,null,134,null,159,null,94257,null,4983,null,38748,null,2822,null,14731,null,2014,null,25388,null,2628,null,2028,null,1132,null,7291,null,1573,null,5896,null,1466,null,175,null,179,null,0400000US47,Tennessee,47
10726872,null,30735,null,3515168,null,32686,null,1775316,null,24935,null,2743724,null,28755,null,60865,null,4253,null,1236384,null,19522,null,1348031,null,20472,null,47384,null,2826,null,8473807,null,34270,null,2911614,null,29750,null,1293683,null,22339,null,2257933,null,27514,null,37005,null,2834,null,874145,null,15891,null,1069008,null,16119,null,30419,null,2615,null,1303960,null,26398,null,303257,null,8793,null,254420,null,12078,null,266351,null,10376,null,15098,null,2808,null,276038,null,10200,null,184854,null,9647,null,3942,null,1017,null,180968,null,6992,null,48404,null,3870,null,58185,null,4655,null,42158,null,3752,null,54,null,90,null,9698,null,2174,null,22453,null,2393,null,16,null,27,null,380128,null,10835,null,81887,null,4172,null,109388,null,6625,null,71996,null,5122,null,4857,null,1564,null,50359,null,5189,null,51765,null,4347,null,9876,null,1028,null,388009,null,10250,null,170006,null,6229,null,59640,null,4190,null,105286,null,5071,null,3851,null,1070,null,26144,null,2980,null,19951,null,2481,null,3131,null,549,null,0400000US48,Texas,48
1245356,null,8786,null,414084,null,8407,null,176770,null,7062,null,348354,null,9029,null,5133,null,1021,null,141549,null,6340,null,156657,null,6702,null,2809,null,1006,null,934016,null,10606,null,317496,null,6928,null,125506,null,5540,null,266538,null,7765,null,2866,null,705,null,101090,null,5540,null,118126,null,5553,null,2394,null,915,null,161246,null,5900,null,41422,null,3200,null,22369,null,2599,null,38687,null,2846,null,569,null,339,null,32466,null,3112,null,25677,null,3000,null,56,null,91,null,29277,null,3247,null,9801,null,1284,null,5630,null,1565,null,8408,null,1935,null,112,null,183,null,2598,null,956,null,2728,null,935,null,0,null,267,null,54646,null,4463,null,18265,null,2367,null,12792,null,1889,null,13060,null,1914,null,1015,null,599,null,2972,null,899,null,6531,null,1536,null,11,null,21,null,66171,null,4352,null,27100,null,2470,null,10473,null,1779,null,21661,null,2478,null,571,null,392,null,2423,null,783,null,3595,null,1125,null,348,null,389,null,0400000US49,Utah,49
321803,null,5034,null,124531,null,4285,null,52877,null,3497,null,70175,null,3278,null,3750,null,755,null,33670,null,2225,null,36561,null,2481,null,239,null,294,null,240048,null,5121,null,94830,null,3754,null,36570,null,2853,null,53667,null,3098,null,2288,null,504,null,24078,null,1765,null,28376,null,2059,null,239,null,294,null,32572,null,2428,null,9959,null,1271,null,6570,null,1507,null,6278,null,1120,null,694,null,316,null,5268,null,1006,null,3803,null,767,null,0,null,267,null,2510,null,641,null,801,null,394,null,555,null,325,null,944,null,360,null,0,null,267,null,53,null,87,null,157,null,148,null,0,null,267,null,25729,null,2555,null,8459,null,1213,null,4709,null,1142,null,6501,null,1235,null,614,null,364,null,2027,null,751,null,3419,null,1025,null,0,null,267,null,20944,null,2224,null,10482,null,1591,null,4473,null,810,null,2785,null,637,null,154,null,124,null,2244,null,982,null,806,null,269,null,0,null,267,null,0400000US50,Vermont,50
3726085,null,18171,null,1432442,null,15448,null,559708,null,11407,null,896534,null,14342,null,16310,null,2180,null,384921,null,9719,null,376940,null,10574,null,59230,null,4048,null,2945478,null,17192,null,1163070,null,12406,null,418903,null,10383,null,736667,null,12145,null,8102,null,1131,null,281498,null,8578,null,301916,null,9255,null,35322,null,3660,null,388068,null,12143,null,111775,null,5085,null,67924,null,5350,null,77410,null,4828,null,3863,null,1147,null,74829,null,5369,null,47506,null,3876,null,4761,null,1716,null,95936,null,5844,null,38537,null,3185,null,20122,null,3146,null,19982,null,2582,null,88,null,115,null,5803,null,1659,null,8091,null,1842,null,3313,null,1367,null,124383,null,6093,null,38761,null,3018,null,28319,null,2931,null,25491,null,2672,null,1581,null,594,null,11667,null,2048,null,12735,null,1921,null,5829,null,774,null,172220,null,6110,null,80299,null,4299,null,24440,null,2724,null,36984,null,3268,null,2676,null,734,null,11124,null,2135,null,6692,null,1350,null,10005,null,1467,null,0400000US51,Virginia,51
3039725,null,18492,null,1126962,null,16992,null,485154,null,11177,null,735918,null,12486,null,45636,null,3916,null,288166,null,8503,null,338030,null,9728,null,19859,null,2041,null,2224299,null,19054,null,817436,null,15438,null,332117,null,8874,null,564893,null,12034,null,27345,null,3101,null,213762,null,7769,null,256407,null,9019,null,12339,null,1782,null,345477,null,10480,null,109611,null,5679,null,60624,null,4868,null,65639,null,4387,null,12103,null,2401,null,49595,null,4412,null,46762,null,3634,null,1143,null,451,null,164370,null,7348,null,72836,null,4212,null,30590,null,2850,null,38702,null,3278,null,1165,null,817,null,7164,null,1602,null,13790,null,2461,null,123,null,131,null,156174,null,6932,null,54659,null,3428,null,37030,null,3839,null,30287,null,3038,null,3499,null,1134,null,11646,null,1998,null,15166,null,1889,null,3887,null,917,null,149405,null,6326,null,72420,null,4372,null,24793,null,2409,null,36397,null,2657,null,1524,null,665,null,5999,null,1133,null,5905,null,1532,null,2367,null,721,null,0400000US53,Washington,53
710844,null,10628,null,212098,null,6187,null,121738,null,5929,null,184020,null,7189,null,3247,null,881,null,91888,null,4916,null,97446,null,5042,null,407,null,278,null,577648,null,10484,null,176929,null,6082,null,95031,null,5676,null,151207,null,6810,null,2058,null,661,null,74421,null,4366,null,77709,null,4623,null,293,null,240,null,77528,null,5038,null,19203,null,2243,null,12856,null,2089,null,17157,null,2093,null,731,null,536,null,13228,null,2103,null,14239,null,2275,null,114,null,136,null,7186,null,1533,null,1071,null,622,null,2813,null,1086,null,2387,null,991,null,0,null,267,null,46,null,81,null,869,null,549,null,0,null,267,null,27848,null,2993,null,6777,null,1375,null,7748,null,1698,null,7114,null,1494,null,210,null,187,null,2563,null,740,null,3436,null,831,null,0,null,267,null,20634,null,2346,null,8118,null,1334,null,3290,null,948,null,6155,null,1241,null,248,null,195,null,1630,null,665,null,1193,null,573,null,0,null,267,null,0400000US54,West Virginia,54
