B15002_001E,B15002_001EA,B15002_001M,B15002_001MA,B15002_002E,B15002_002EA,B15002_002M,B15002_002MA,B15002_003E,B15002_003EA,B15002_003M,B15002_003MA,B15002_004E,B15002_004EA,B15002_004M,B15002_004MA,B15002_005E,B15002_005EA,B15002_005M,B15002_005MA,B15002_006E,B15002_006EA,B15002_006M,B15002_006MA,B15002_007E,B15002_007EA,B15002_007M,B15002_007MA,B15002_008E,B15002_008EA,B15002_008M,B15002_008MA,B15002_009E,B15002_009EA,B15002_009M,B15002_009MA,B15002_010E,B15002_010EA,B15002_010M,B15002_010MA,B15002_011E,B15002_011EA,B15002_011M,B15002_011MA,B15002_012E,B15002_012EA,B15002_012M,B15002_012MA,B15002_013E,B15002_013EA,B15002_013M,B15002_013MA,B15002_014E,B15002_014EA,B15002_014M,B15002_014MA,B15002_015E,B15002_015EA,B15002_015M,B15002_015MA,B15002_016E,B15002_016EA,B15002_016M,B15002_016MA,B15002_017E,B15002_017EA,B15002_017M,B15002_017MA,B15002_018E,B15002_018EA,B15002_018M,B15002_018MA,B15002_019E,B15002_019EA,B15002_019M,B15002_019MA,B15002_020E,B15002_020EA,B15002_020M,B15002_020MA,B15002_021E,B15002_021EA,B15002_021M,B15002_021MA,B15002_022E,B15002_022EA,B15002_022M,B15002_022MA,B15002_023E,B15002_023EA,B15002_023M,B15002_023MA,B15002_024E,B15002_024EA,B15002_024M,B15002_024MA,B15002_025E,B15002_025EA,B15002_025M,B15002_025MA,B15002_026E,B15002_026EA,B15002_026M,B15002_026MA,B15002_027E,B15002_027EA,B15002_027M,B15002_027MA,B15002_028E,B15002_028EA,B15002_028M,B15002_028MA,B15002_029E,B15002_029EA,B15002_029M,B15002_029MA,B15002_030E,B15002_030EA,B15002_030M,B15002_030MA,B15002_031E,B15002_031EA,B15002_031M,B15002_031MA,B15002_032E,B15002_032EA,B15002_032M,B15002_032MA,B15002_033E,B15002_033EA,B15002_033M,B15002_033MA,B15002_034E,B15002_034EA,B15002_034M,B15002_034MA,B15002_035E,B15002_035EA,B15002_035M,B15002_035MA,GEO_ID,NAME,state
6074860,null,7773,null,2905095,null,5471,null,25426,null,3301,null,32707,null,3934,null,57946,null,4724,null,85625,null,4811,null,80703,null,5110,null,101679,null,5225,null,96480,null,5182,null,56940,null,4661,null,880152,null,15001,null,152749,null,7037,null,371558,null,9832,null,167379,null,7868,null,519810,null,10317,null,178714,null,7176,null,63408,null,3850,null,33819,null,3054,null,3169765,null,5252,null,20689,null,2702,null,21578,null,2429,null,47011,null,3845,null,83467,null,5426,null,77670,null,4850,null,97798,null,5490,null,99286,null,5400,null,53935,null,4011,null,972359,null,15940,null,188127,null,6773,null,432532,null,12466,null,226368,null,7334,null,548687,null,11467,null,225639,null,8009,null,49510,null,3655,null,25109,null,2209,null,0400000US13,Georgia,13
873724,null,1828,null,429598,null,1542,null,2561,null,745,null,2220,null,763,null,3737,null,1012,null,6287,null,1044,null,6356,null,1263,null,7154,null,1482,null,5458,null,1197,null,5980,null,1369,null,134181,null,4292,null,23166,null,2180,null,64754,null,4074,null,44024,null,2869,null,79413,null,3439,null,27491,null,2439,null,10456,null,1606,null,6360,null,1042,null,444126,null,1125,null,4694,null,962,null,4283,null,1057,null,8210,null,1239,null,10451,null,1415,null,5757,null,1241,null,6568,null,1359,null,5623,null,1196,null,7091,null,1409,null,126591,null,4966,null,22141,null,2401,null,65086,null,4434,null,45987,null,3182,null,89353,null,4101,null,31857,null,2936,null,6926,null,1006,null,3508,null,815,null,0400000US15,Hawaii,15
946131,null,2328,null,468649,null,2203,null,2331,null,751,null,2660,null,926,null,6092,null,1261,null,8797,null,1331,null,7702,null,1518,null,9043,null,1234,null,10136,null,1723,null,9706,null,1405,null,137441,null,5568,null,35359,null,2521,null,80196,null,4323,null,38689,null,3133,null,78500,null,4182,null,25169,null,2487,null,9434,null,1470,null,7394,null,1248,null,477482,null,1879,null,1318,null,566,null,1396,null,464,null,5148,null,1017,null,8991,null,1433,null,7135,null,1293,null,11025,null,1556,null,11067,null,1605,null,7624,null,1232,null,145056,null,4578,null,41592,null,2697,null,82735,null,3427,null,43430,null,2553,null,80833,null,3829,null,23528,null,2246,null,3803,null,982,null,2801,null,711,null,0400000US16,Idaho,16
8354987,null,4339,null,4025716,null,3586,null,31835,null,3291,null,31983,null,3766,null,93268,null,5933,null,103700,null,5414,null,70471,null,4964,null,86337,null,4762,null,93715,null,4908,null,82489,null,4105,null,1171177,null,16049,null,242724,null,7912,null,535183,null,10152,null,265235,null,8527,null,755223,null,11263,null,306679,null,7239,null,102147,null,5067,null,53550,null,3172,null,4329271,null,2953,null,32753,null,3486,null,32338,null,2719,null,74827,null,4311,null,124232,null,5119,null,67174,null,4477,null,93876,null,5367,null,99665,null,5238,null,76727,null,3959,null,1261775,null,16317,null,302319,null,7606,null,586501,null,12621,null,332846,null,9808,null,786194,null,12227,null,356197,null,8943,null,69528,null,4447,null,32319,null,2287,null,0400000US17,Illinois,17
4143519,null,4194,null,1997611,null,2732,null,8919,null,1142,null,6724,null,1387,null,19385,null,1843,null,51096,null,2907,null,43579,null,2919,null,59302,null,3856,null,57875,null,3876,null,43792,null,3345,null,740907,null,11424,null,127743,null,5376,null,251909,null,6329,null,130491,null,5231,null,292478,null,7180,null,105553,null,5108,null,33828,null,2920,null,24030,null,2022,null,2145908,null,3119,null,9311,null,1534,null,5543,null,1136,null,16013,null,1729,null,56490,null,3408,null,43260,null,3561,null,68825,null,3246,null,63764,null,3825,null,36358,null,2598,null,801315,null,9888,null,148646,null,5378,null,274995,null,8114,null,162806,null,5046,null,293772,null,7778,null,129727,null,4899,null,24240,null,2383,null,10843,null,1318,null,0400000US18,Indiana,18
1974476,null,3173,null,955548,null,2878,null,5367,null,1137,null,2857,null,842,null,6188,null,1328,null,26314,null,2273,null,14461,null,1960,null,18395,null,2033,null,17496,null,1811,null,14070,null,1556,null,351006,null,5575,null,61040,null,3444,null,121537,null,3782,null,82738,null,3746,null,152913,null,5164,null,50313,null,2718,null,18469,null,1728,null,12384,null,1250,null,1018928,null,2114,null,5003,null,955,null,2010,null,643,null,5090,null,950,null,25619,null,1949,null,13831,null,1759,null,16015,null,1597,null,18608,null,1902,null,13500,null,1209,null,351211,null,5912,null,76999,null,3462,null,142905,null,4656,null,102599,null,3861,null,177768,null,4667,null,52457,null,2605,null,9640,null,1287,null,5673,null,1005,null,0400000US19,Iowa,19
1790086,null,4370,null,867047,null,3475,null,4396,null,912,null,2426,null,719,null,10162,null,1771,null,19997,null,1851,null,14213,null,1948,null,16230,null,1951,null,19100,null,2142,null,12957,null,1537,null,264832,null,6970,null,59435,null,3280,null,128558,null,5034,null,58429,null,3543,null,167033,null,5658,null,54454,null,2596,null,22015,null,1974,null,12810,null,1751,null,923039,null,2748,null,3201,null,719,null,2911,null,818,null,9020,null,1273,null,17699,null,1967,null,14869,null,1871,null,17347,null,1899,null,17794,null,1894,null,12183,null,1254,null,276187,null,7478,null,72129,null,3523,null,146086,null,5323,null,74323,null,3636,null,172907,null,4855,null,68757,null,3503,null,10703,null,1514,null,6923,null,1155,null,0400000US20,Kansas,20
2840026,null,4245,null,1353002,null,3962,null,11351,null,1708,null,12843,null,2020,null,21503,null,2315,null,78667,null,4496,null,40277,null,3182,null,51237,null,3910,null,45339,null,3322,null,24804,null,2539,null,488138,null,7674,null,76617,null,4234,null,163575,null,5641,null,65124,null,3954,null,166375,null,5496,null,65888,null,4294,null,27638,null,2478,null,13626,null,1858,null,1487024,null,3660,null,9141,null,1742,null,9301,null,1657,null,20570,null,2270,null,84421,null,4260,null,40070,null,3152,null,49187,null,4019,null,43331,null,3387,null,22201,null,2206,null,515847,null,9572,null,97052,null,5053,null,189869,null,6381,null,111423,null,4650,null,174092,null,6241,null,93014,null,4143,null,19719,null,2202,null,7786,null,1678,null,0400000US21,Kentucky,21
2742822,null,4655,null,1299322,null,3895,null,12410,null,2037,null,11413,null,1696,null,24156,null,2574,null,53062,null,3687,null,41074,null,3302,null,52614,null,3791,null,57250,null,3474,null,26108,null,2619,null,462492,null,8807,null,67832,null,4744,null,185464,null,6470,null,46252,null,3468,null,173365,null,6176,null,47185,null,2637,null,25224,null,2109,null,13421,null,1965,null,1443500,null,3501,null,12922,null,1836,null,8942,null,1297,null,21226,null,2073,null,53115,null,3786,null,35979,null,2296,null,52903,null,3189,null,59279,null,3802,null,28625,null,3273,null,517203,null,7233,null,79757,null,4477,null,196948,null,5768,null,76507,null,4516,null,204791,null,6997,null,73343,null,3455,null,14745,null,1793,null,7215,null,1223,null,0400000US22,Louisiana,22
922232,null,1813,null,439412,null,1562,null,1500,null,612,null,1150,null,552,null,3273,null,833,null,13149,null,1695,null,9310,null,1391,null,8025,null,1159,null,8652,null,1692,null,6702,null,1143,null,161523,null,5048,null,22832,null,2130,null,52177,null,3361,null,35241,null,2743,null,74376,null,3468,null,26853,null,2348,null,9670,null,1427,null,4979,null,861,null,482820,null,1284,null,1532,null,489,null,1027,null,538,null,1721,null,562,null,14053,null,1464,null,6155,null,860,null,8209,null,1149,null,7139,null,1085,null,5874,null,1047,null,173462,null,4784,null,26408,null,2283,null,59133,null,3195,null,47298,null,2811,null,87169,null,3754,null,34743,null,2155,null,6083,null,952,null,2814,null,659,null,0400000US23,Maine,23
3713487,null,3114,null,1747228,null,2885,null,11816,null,2232,null,8154,null,1899,null,23557,null,3012,null,33459,null,3134,null,33555,null,2810,null,46689,null,3435,null,39948,null,3515,null,32812,null,2444,null,480446,null,10665,null,97566,null,4539,null,209000,null,6195,null,97199,null,4652,null,346325,null,8454,null,174379,null,6029,null,60697,null,3396,null,51626,null,3155,null,1966259,null,2246,null,13064,null,1929,null,7064,null,1461,null,23246,null,2450,null,37536,null,2841,null,32104,null,2670,null,46289,null,3620,null,42696,null,3477,null,34732,null,2890,null,538605,null,9724,null,130650,null,5848,null,243507,null,8381,null,140862,null,6276,null,379460,null,8297,null,221894,null,6353,null,47341,null,2841,null,27209,null,2081,null,0400000US24,Maryland,24
4369419,null,3300,null,2070593,null,3019,null,18489,null,2537,null,15378,null,2098,null,21681,null,3146,null,42201,null,3101,null,39926,null,3607,null,37826,null,3640,null,36328,null,4325,null,37064,null,3108,null,586364,null,12112,null,96938,null,4154,null,210562,null,6556,null,127989,null,5713,null,457916,null,10780,null,218639,null,6523,null,64989,null,3837,null,58303,null,3622,null,2298826,null,1979,null,23957,null,2463,null,19070,null,2220,null,24398,null,2730,null,49908,null,3913,null,32998,null,2991,null,36740,null,2799,null,36040,null,3619,null,35201,null,2785,null,627815,null,10759,null,115752,null,4976,null,246022,null,7704,null,194804,null,6555,null,497896,null,10149,null,277481,null,7136,null,48108,null,3142,null,32636,null,3288,null,0400000US25,Massachusetts,25
6647129,null,4088,null,3204819,null,3403,null,18550,null,1861,null,10716,null,1683,null,24941,null,2561,null,60712,null,3561,null,55947,null,3375,null,86924,null,4414,null,96623,null,5177,null,67405,null,3465,null,1032094,null,14677,null,231254,null,5362,null,479182,null,10348,null,223782,null,6759,null,490550,null,9213,null,217022,null,6157,null,68204,null,3284,null,40913,null,2725,null,3442310,null,2811,null,19957,null,1993,null,11012,null,1680,null,20017,null,2361,null,67041,null,3764,null,50634,null,3220,null,88605,null,4309,null,92946,null,4878,null,62502,null,3294,null,1122265,null,11207,null,270380,null,7572,null,502937,null,10111,null,307251,null,8175,null,522589,null,8901,null,242721,null,6618,null,42472,null,3169,null,18981,null,1769,null,0400000US26,Michigan,26
3429364,null,3126,null,1683006,null,2840,null,8736,null,1690,null,4650,null,1168,null,11951,null,1536,null,38070,null,2410,null,17687,null,1672,null,25829,null,2123,null,27457,null,2685,null,24616,null,1955,null,488348,null,7411,null,103883,null,4463,null,254667,null,6154,null,154572,null,4299,null,343691,null,6584,null,112122,null,4807,null,43054,null,2386,null,23673,null,1889,null,1746358,null,2013,null,14005,null,1737,null,4819,null,1083,null,8452,null,1553,null,37020,null,2102,null,14334,null,1674,null,23454,null,1835,null,24135,null,2080,null,22112,null,2054,null,492489,null,7298,null,124068,null,4111,null,270067,null,5883,null,172479,null,5144,null,375987,null,6275,null,122703,null,3967,null,27504,null,2221,null,12730,null,1629,null,0400000US27,Minnesota,27
1838878,null,4675,null,858507,null,3943,null,8171,null,1429,null,9241,null,1409,null,18894,null,2532,null,35575,null,3278,null,27234,null,2924,null,40750,null,3365,null,36674,null,3365,null,21507,null,2482,null,277682,null,7276,null,47548,null,4215,null,128233,null,6014,null,50809,null,3834,null,100955,null,4773,null,31469,null,2464,null,15746,null,1805,null,8019,null,1153,null,980371,null,2820,null,6978,null,1230,null,6243,null,1427,null,14665,null,1662,null,36797,null,3309,null,27486,null,2547,null,38665,null,3820,null,45712,null,3733,null,20849,null,2217,null,309039,null,8097,null,56444,null,3651,null,142022,null,5985,null,84190,null,5061,null,128002,null,6222,null,51201,null,3692,null,7243,null,1130,null,4835,null,1118,null,0400000US28,Mississippi,28
3882538,null,4616,null,1849800,null,3960,null,10746,null,2198,null,7297,null,1380,null,12031,null,1703,null,61242,null,3670,null,36018,null,2776,null,52867,null,3239,null,52884,null,4030,null,33061,null,2842,null,635939,null,8629,null,123619,null,4509,null,257129,null,6648,null,106527,null,4420,null,292266,null,7451,null,109161,null,4540,null,34415,null,2761,null,24598,null,2103,null,2032738,null,3121,null,8937,null,2084,null,5738,null,1136,null,10783,null,1610,null,68814,null,3808,null,39885,null,2904,null,63519,null,3838,null,59936,null,3659,null,33693,null,2506,null,669308,null,10416,null,152484,null,5782,null,286047,null,7734,null,141819,null,5525,null,315198,null,7387,null,138133,null,5954,null,24893,null,2578,null,13551,null,1753,null,0400000US29,Missouri,29
641019,null,2252,null,314985,null,1575,null,1779,null,405,null,506,null,272,null,613,null,272,null,8965,null,1432,null,3502,null,880,null,5465,null,1015,null,6570,null,1215,null,5272,null,1391,null,106348,null,3473,null,17129,null,1800,null,50368,null,3072,null,21687,null,2199,null,56661,null,3071,null,20084,null,1867,null,6354,null,909,null,3682,null,791,null,326034,null,1550,null,1081,null,598,null,212,null,229,null,803,null,375,null,6873,null,900,null,3211,null,823,null,5843,null,1136,null,7717,null,1418,null,5767,null,1069,null,101671,null,3857,null,21848,null,2095,null,58099,null,3321,null,26879,null,2336,null,60946,null,3764,null,19569,null,2265,null,3548,null,696,null,1967,null,630,null,0400000US30,Montana,30
1139229,null,2868,null,553384,null,2149,null,2766,null,819,null,2426,null,959,null,5879,null,1253,null,13161,null,1473,null,6397,null,1164,null,8860,null,1333,null,11425,null,1598,null,8707,null,1402,null,171985,null,4678,null,37755,null,2604,null,82206,null,3756,null,49093,null,3441,null,100706,null,3686,null,29609,null,1998,null,13805,null,1412,null,8604,null,1480,null,585845,null,1622,null,3530,null,899,null,1869,null,535,null,4408,null,1176,null,12821,null,1337,null,7834,null,1164,null,11538,null,1620,null,8914,null,1382,null,7838,null,1260,null,178475,null,4750,null,45524,null,2858,null,88145,null,3663,null,54057,null,2934,null,112794,null,4141,null,36031,null,2450,null,7563,null,1241,null,4504,null,973,null,0400000US31,Nebraska,31
1686098,null,2708,null,851552,null,2343,null,6929,null,1465,null,7839,null,1540,null,26109,null,2499,null,17021,null,2250,null,19580,null,2352,null,16703,null,2644,null,22113,null,3042,null,23005,null,2356,null,263755,null,7726,null,62811,null,4403,null,134803,null,5639,null,60135,null,3768,null,123086,null,5990,null,41783,null,3001,null,18209,null,2120,null,7671,null,1205,null,834546,null,1731,null,7276,null,1500,null,8894,null,1965,null,21942,null,2455,null,16039,null,2338,null,18641,null,2472,null,19720,null,2961,null,21156,null,2414,null,22043,null,1973,null,258186,null,7143,null,68505,null,4415,null,133119,null,5473,null,62696,null,3490,null,118309,null,5538,null,43266,null,3503,null,10784,null,1475,null,3970,null,953,null,0400000US32,Nevada,32
895981,null,1576,null,432058,null,1129,null,1446,null,661,null,912,null,447,null,2479,null,947,null,10724,null,1827,null,5485,null,941,null,9664,null,1860,null,8615,null,1402,null,6822,null,1203,null,134183,null,4766,null,23278,null,2471,null,50433,null,3115,null,32283,null,2601,null,92530,null,3813,null,37818,null,2627,null,8763,null,1335,null,6623,null,1164,null,463923,null,1257,null,1188,null,614,null,409,null,367,null,1452,null,569,null,7701,null,1331,null,4963,null,996,null,9995,null,1918,null,7932,null,1489,null,5151,null,1058,null,143333,null,5046,null,28151,null,2405,null,58735,null,3363,null,49328,null,3056,null,96008,null,5205,null,41211,null,2881,null,5343,null,1024,null,3023,null,705,null,0400000US33,New Hampshire,33
5850926,null,2476,null,2793569,null,2438,null,17643,null,2012,null,27352,null,3249,null,48678,null,4257,null,62057,null,3984,null,41421,null,3455,null,59326,null,4058,null,54362,null,3366,null,59349,null,4009,null,850101,null,14895,null,132824,null,6268,null,304663,null,8522,null,147680,null,6074,null,598663,null,12959,null,261695,null,7901,null,81825,null,4104,null,45930,null,3353,null,3057357,null,2042,null,20391,null,2253,null,26629,null,2757,null,47140,null,3634,null,72967,null,4864,null,45478,null,3094,null,64782,null,3939,null,60374,null,3976,null,51747,null,3395,null,972702,null,12591,null,160814,null,5834,null,332810,null,8348,null,208420,null,6715,null,641975,null,11083,null,269354,null,7362,null,56439,null,3170,null,25335,null,2076,null,0400000US34,New Jersey,34
1267808,null,4066,null,614678,null,2822,null,7992,null,1626,null,7451,null,1405,null,18051,null,2176,null,19077,null,2310,null,13839,null,1868,null,15422,null,2296,null,17450,null,2359,null,11618,null,1851,null,179580,null,5128,null,33333,null,3248,null,93814,null,4414,null,43305,null,3194,null,88737,null,4545,null,40183,null,3075,null,12322,null,1531,null,12504,null,1145,null,653130,null,2918,null,7153,null,1293,null,8335,null,1584,null,19743,null,2390,null,17874,null,2258,null,14317,null,1904,null,16549,null,2237,null,20607,null,2811,null,9447,null,1530,null,184900,null,5679,null,44083,null,3192,null,103015,null,5172,null,46546,null,3337,null,96646,null,4436,null,51206,null,3359,null,7480,null,1505,null,5229,null,1078,null,0400000US35,New Mexico,35
