B20001_001E,B20001_001EA,B20001_001M,B20001_001MA,B20001_002E,B20001_002EA,B20001_002M,B20001_002MA,B20001_003E,B20001_003EA,B20001_003M,B20001_003MA,B20001_004E,B20001_004EA,B20001_004M,B20001_004MA,B20001_005E,B20001_005EA,B20001_005M,B20001_005MA,B20001_006E,B20001_006EA,B20001_006M,B20001_006MA,B20001_007E,B20001_007EA,B20001_007M,B20001_007MA,B20001_008E,B20001_008EA,B20001_008M,B20001_008MA,B20001_009E,B20001_009EA,B20001_009M,B20001_009MA,B20001_010E,B20001_010EA,B20001_010M,B20001_010MA,B20001_011E,B20001_011EA,B20001_011M,B20001_011MA,B20001_012E,B20001_012EA,B20001_012M,B20001_012MA,B20001_013E,B20001_013EA,B20001_013M,B20001_013MA,B20001_014E,B20001_014EA,B20001_014M,B20001_014MA,B20001_015E,B20001_015EA,B20001_015M,B20001_015MA,B20001_016E,B20001_016EA,B20001_016M,B20001_016MA,B20001_017E,B20001_017EA,B20001_017M,B20001_017MA,B20001_018E,B20001_018EA,B20001_018M,B20001_018MA,B20001_019E,B20001_019EA,B20001_019M,B20001_019MA,B20001_020E,B20001_020EA,B20001_020M,B20001_020MA,B20001_021E,B20001_021EA,B20001_021M,B20001_021MA,B20001_022E,B20001_022EA,B20001_022M,B20001_022MA,B20001_023E,B20001_023EA,B20001_023M,B20001_023MA,B20001_024E,B20001_024EA,B20001_024M,B20001_024MA,B20001_025E,B20001_025EA,B20001_025M,B20001_025MA,B20001_026E,B20001_026EA,B20001_026M,B20001_026MA,B20001_027E,B20001_027EA,B20001_027M,B20001_027MA,B20001_028E,B20001_028EA,B20001_028M,B20001_028MA,B20001_029E,B20001_029EA,B20001_029M,B20001_029MA,B20001_030E,B20001_030EA,B20001_030M,B20001_030MA,B20001_031E,B20001_031EA,B20001_031M,B20001_031MA,B20001_032E,B20001_032EA,B20001_032M,B20001_032MA,B20001_033E,B20001_033EA,B20001_033M,B20001_033MA,B20001_034E,B20001_034EA,B20001_034M,B20001_034MA,B20001_035E,B20001_035EA,B20001_035M,B20001_035MA,B20001_036E,B20001_036EA,B20001_036M,B20001_036MA,B20001_037E,B20001_037EA,B20001_037M,B20001_037MA,B20001_038E,B20001_038EA,B20001_038M,B20001_038MA,B20001_039E,B20001_039EA,B20001_039M,B20001_039MA,B20001_040E,B20001_040EA,B20001_040M,B20001_040MA,B20001_041E,B20001_041EA,B20001_041M,B20001_041MA,B20001_042E,B20001_042EA,B20001_042M,B20001_042MA,B20001_043E,B20001_043EA,B20001_043M,B20001_043MA,GEO_ID,NAME,state
5087758,null,19407,null,2697212,null,13480,null,149804,null,6960,null,104547,null,5546,null,94151,null,6289,null,65809,null,4124,null,118513,null,7048,null,66924,null,5497,null,104589,null,6464,null,78210,null,5687,null,144204,null,7516,null,82468,null,5144,null,199455,null,8999,null,211853,null,7777,null,158742,null,7613,null,165350,null,7740,null,129178,null,6308,null,134352,null,6318,null,166896,null,6376,null,113925,null,6263,null,163466,null,5458,null,244776,null,7844,null,2390546,null,13358,null,192034,null,6624,null,135065,null,6165,null,131173,null,7084,null,93119,null,5229,null,155604,null,6575,null,89351,null,5103,null,131099,null,6409,null,90380,null,5705,null,139384,null,7307,null,86028,null,4612,null,195596,null,6550,null,178600,null,7415,null,142383,null,7564,null,129108,null,6638,null,95040,null,5810,null,95069,null,4794,null,105281,null,4760,null,65595,null,4568,null,76909,null,4857,null,63728,null,4099,null,0400000US13,Georgia,13
720553,null,5865,null,388847,null,4089,null,16697,null,2154,null,13083,null,2050,null,10288,null,1781,null,7147,null,1275,null,15663,null,2158,null,9592,null,1657,null,13682,null,2235,null,10901,null,1769,null,19273,null,2411,null,14569,null,2346,null,26149,null,2850,null,30952,null,2830,null,22460,null,2395,null,25854,null,2656,null,20649,null,2706,null,25977,null,2971,null,30222,null,3085,null,21549,null,2168,null,28489,null,2377,null,25651,null,2112,null,331706,null,4206,null,23325,null,2326,null,14172,null,1966,null,17848,null,2050,null,12243,null,1428,null,17334,null,2010,null,9437,null,1562,null,12903,null,1710,null,10865,null,1769,null,19388,null,2268,null,13597,null,1536,null,28756,null,2876,null,32559,null,2883,null,21731,null,2578,null,22741,null,2681,null,13782,null,1931,null,15027,null,1912,null,17096,null,2253,null,8184,null,1295,null,11519,null,1294,null,9199,null,1416,null,0400000US15,Hawaii,15
827550,null,6458,null,451752,null,3898,null,28602,null,2486,null,17032,null,2013,null,15965,null,2191,null,13283,null,1998,null,19782,null,2558,null,11330,null,1737,null,18389,null,2139,null,14885,null,2567,null,23150,null,2394,null,18029,null,2214,null,36771,null,3100,null,35906,null,2999,null,31634,null,2673,null,29438,null,2572,null,19861,null,2345,null,20587,null,1967,null,28019,null,2152,null,17957,null,1907,null,23039,null,1964,null,28093,null,2208,null,375798,null,4730,null,41887,null,2968,null,27474,null,2445,null,27753,null,2464,null,16586,null,1950,null,29739,null,2276,null,15546,null,2109,null,20648,null,1921,null,16541,null,2178,null,24050,null,2292,null,15838,null,1824,null,31027,null,2228,null,24480,null,2215,null,17244,null,2128,null,16303,null,1896,null,10665,null,1583,null,10782,null,1276,null,10966,null,1755,null,6089,null,1133,null,6514,null,1166,null,5666,null,1008,null,0400000US16,Idaho,16
7073034,null,19024,null,3753515,null,13675,null,224680,null,6864,null,139853,null,5695,null,136721,null,5995,null,99206,null,5263,null,149351,null,6443,null,83317,null,5088,null,132264,null,7111,null,90751,null,4658,null,158694,null,7265,null,94699,null,5703,null,228602,null,7364,null,245559,null,8778,null,199066,null,6711,null,224069,null,7432,null,171566,null,6410,null,206795,null,7616,null,263118,null,7836,null,209025,null,6479,null,315479,null,8529,null,380700,null,8166,null,3319519,null,14870,null,295617,null,8218,null,196763,null,6632,null,191198,null,6887,null,133460,null,5758,null,211804,null,7588,null,111939,null,6151,null,176866,null,6371,null,106527,null,5546,null,178488,null,5888,null,108939,null,5236,null,243336,null,6774,null,252289,null,8129,null,186646,null,7735,null,169809,null,6286,null,121395,null,5902,null,131635,null,4994,null,159681,null,5695,null,105878,null,5271,null,128335,null,4995,null,108914,null,5211,null,0400000US17,Illinois,17
3501913,null,12680,null,1853438,null,8183,null,122423,null,5345,null,80995,null,4854,null,66406,null,4327,null,44716,null,3330,null,69336,null,4134,null,35443,null,2517,null,61887,null,4522,null,45561,null,3514,null,83608,null,5055,null,48742,null,3096,null,125976,null,5333,null,152352,null,6253,null,124653,null,5969,null,124075,null,5502,null,88479,null,4744,null,110984,null,5071,null,137407,null,5339,null,92389,null,4818,null,120049,null,5080,null,117957,null,4923,null,1648475,null,10135,null,164004,null,5153,null,109576,null,4525,null,96441,null,5224,null,68672,null,4052,null,114520,null,5060,null,61492,null,3821,null,93362,null,4607,null,62395,null,3630,null,98064,null,4439,null,71665,null,4165,null,145128,null,5573,null,133876,null,4261,null,93166,null,5052,null,81243,null,4391,null,52422,null,3365,null,51813,null,3252,null,65140,null,3658,null,32274,null,2787,null,29738,null,2427,null,23484,null,2194,null,0400000US18,Indiana,18
1754730,null,6987,null,921708,null,5450,null,63012,null,3139,null,42982,null,2540,null,38361,null,2977,null,25411,null,2478,null,39528,null,2803,null,18029,null,2075,null,30191,null,2629,null,22398,null,2464,null,42885,null,3307,null,26585,null,2376,null,64876,null,3164,null,84265,null,3844,null,61693,null,3254,null,66601,null,3189,null,45965,null,2817,null,49833,null,2837,null,57043,null,3199,null,38237,null,2445,null,51383,null,3126,null,52430,null,2538,null,833022,null,5628,null,85629,null,3536,null,57903,null,3728,null,56256,null,3384,null,35637,null,2604,null,57216,null,3466,null,27702,null,2210,null,46993,null,3080,null,30814,null,2188,null,53737,null,3212,null,35583,null,2321,null,68564,null,3220,null,70230,null,3329,null,48675,null,2780,null,42596,null,2380,null,26062,null,1985,null,25534,null,2018,null,26342,null,2196,null,13294,null,1418,null,14672,null,1556,null,9583,null,1171,null,0400000US19,Iowa,19
1598429,null,9067,null,848697,null,6064,null,59797,null,3364,null,40879,null,2779,null,33696,null,2710,null,22760,null,2654,null,31982,null,2708,null,16994,null,2016,null,33939,null,2988,null,23544,null,2715,null,39253,null,2930,null,27756,null,2418,null,61029,null,3164,null,61034,null,3586,null,53003,null,3388,null,52936,null,3204,null,39635,null,3032,null,46441,null,2988,null,52667,null,3258,null,36327,null,2708,null,49905,null,3007,null,65120,null,3550,null,749732,null,6124,null,73816,null,4057,null,48265,null,3398,null,45137,null,3097,null,33168,null,2310,null,52963,null,3387,null,29102,null,2474,null,41019,null,3478,null,28938,null,2135,null,49084,null,3446,null,30686,null,2630,null,56954,null,3459,null,58005,null,2814,null,42744,null,3097,null,39287,null,2747,null,22958,null,1927,null,24266,null,2197,null,26917,null,2022,null,15543,null,1552,null,18604,null,2036,null,12276,null,1381,null,0400000US20,Kansas,20
2208073,null,14093,null,1160161,null,9283,null,79125,null,4910,null,46951,null,3615,null,51557,null,3895,null,37882,null,3443,null,49025,null,3773,null,29371,null,2796,null,52304,null,3992,null,35965,null,3131,null,57038,null,4115,null,34208,null,3307,null,91212,null,5399,null,95526,null,5215,null,72999,null,4114,null,71904,null,4438,null,56417,null,3612,null,58983,null,3407,null,66058,null,3562,null,47496,null,2841,null,60649,null,4104,null,65491,null,3630,null,1047912,null,8729,null,105266,null,5132,null,66122,null,4244,null,66795,null,3960,null,50170,null,3514,null,76463,null,4390,null,41567,null,3369,null,66629,null,3964,null,45665,null,3597,null,63667,null,4053,null,42494,null,3508,null,84648,null,3999,null,81557,null,4218,null,55841,null,3835,null,49110,null,3206,null,32393,null,2391,null,32675,null,2558,null,32597,null,2290,null,18979,null,2485,null,19467,null,1788,null,15807,null,1460,null,0400000US21,Kentucky,21
2183358,null,15754,null,1150903,null,9539,null,75532,null,4532,null,44977,null,3621,null,42013,null,3386,null,29150,null,3518,null,58016,null,3741,null,31926,null,2647,null,46198,null,3810,null,29324,null,3097,null,54133,null,4638,null,34171,null,3278,null,70355,null,5093,null,84481,null,4607,null,64817,null,3709,null,74321,null,3926,null,49870,null,3483,null,60839,null,4269,null,78263,null,4343,null,56600,null,3838,null,77412,null,3550,null,88505,null,4295,null,1032455,null,11790,null,102520,null,4779,null,69700,null,4095,null,68782,null,4495,null,47251,null,3513,null,86585,null,4435,null,47659,null,3233,null,68608,null,4393,null,44953,null,3167,null,65373,null,4110,null,39287,null,3436,null,73454,null,4632,null,74985,null,4460,null,56380,null,3542,null,49110,null,3571,null,29495,null,2827,null,29618,null,2622,null,28428,null,2666,null,16291,null,1838,null,19575,null,2247,null,14401,null,1664,null,0400000US22,Louisiana,22
760936,null,5396,null,394770,null,3629,null,24260,null,2080,null,20781,null,2072,null,18724,null,2022,null,11720,null,1509,null,12724,null,1535,null,9200,null,1407,null,13026,null,1595,null,10169,null,1505,null,19807,null,2199,null,12946,null,1884,null,31250,null,2646,null,31141,null,2186,null,25408,null,2746,null,28935,null,2672,null,20525,null,2182,null,21750,null,2154,null,24314,null,2365,null,15143,null,1643,null,20761,null,2409,null,22186,null,1854,null,366166,null,4211,null,34771,null,2691,null,25828,null,1983,null,23351,null,2203,null,15868,null,1734,null,24709,null,2251,null,13291,null,1659,null,21734,null,1904,null,13057,null,1508,null,25626,null,2803,null,14979,null,1706,null,32186,null,2319,null,28458,null,2092,null,19654,null,1932,null,17301,null,1587,null,11635,null,1455,null,13727,null,1433,null,11644,null,1433,null,6993,null,1363,null,6225,null,1108,null,5129,null,974,null,0400000US23,Maine,23
3245673,null,11060,null,1655634,null,7110,null,88782,null,5213,null,56991,null,3553,null,51111,null,4044,null,31944,null,3052,null,58476,null,4263,null,29369,null,3246,null,46684,null,3720,null,25715,null,2780,null,59310,null,3634,null,31250,null,2790,null,92902,null,4839,null,102506,null,5383,null,88129,null,4652,null,92182,null,4916,null,78522,null,4494,null,92778,null,5464,null,127815,null,6042,null,101036,null,5037,null,160931,null,5606,null,239201,null,6319,null,1590039,null,9095,null,109951,null,4941,null,80020,null,4572,null,76412,null,4157,null,48045,null,3383,null,78659,null,4370,null,38292,null,3214,null,64427,null,4912,null,40308,null,3258,null,68721,null,4084,null,45452,null,3151,null,102723,null,5397,null,116365,null,5456,null,88950,null,4915,null,98463,null,5348,null,75931,null,4406,null,77799,null,5237,null,102100,null,5525,null,81995,null,4357,null,107291,null,4663,null,88135,null,4023,null,0400000US24,Maryland,24
3734850,null,13567,null,1921218,null,9271,null,114071,null,6095,null,78231,null,5245,null,62414,null,3897,null,41502,null,3065,null,63294,null,4598,null,34812,null,3306,null,50765,null,4056,null,39853,null,3869,null,65503,null,4700,null,37024,null,3515,null,101344,null,5398,null,121472,null,6178,null,101994,null,6473,null,112650,null,4837,null,82809,null,5333,null,116321,null,6256,null,145894,null,5722,null,113988,null,5255,null,173296,null,6049,null,263981,null,6972,null,1813632,null,10022,null,138135,null,5687,null,106488,null,5560,null,95354,null,5211,null,65112,null,4889,null,95251,null,4962,null,48580,null,3488,null,78747,null,4563,null,49962,null,3378,null,83818,null,5017,null,50213,null,3598,null,127006,null,6229,null,133851,null,5718,null,108467,null,4310,null,109443,null,5377,null,74955,null,4321,null,86711,null,4957,null,112257,null,4801,null,75224,null,3749,null,92569,null,4661,null,81489,null,4377,null,0400000US25,Massachusetts,25
5314402,null,17670,null,2792239,null,11617,null,200509,null,5825,null,129644,null,5905,null,121539,null,5637,null,84647,null,4559,null,124510,null,6064,null,64880,null,3369,null,94875,null,4791,null,64659,null,4141,null,107026,null,5307,null,72435,null,4401,null,160384,null,5807,null,178082,null,6311,null,148880,null,5529,null,160998,null,5694,null,119363,null,4886,null,144526,null,5534,null,196948,null,7315,null,154224,null,5491,null,230238,null,6133,null,233872,null,6334,null,2522163,null,13621,null,256007,null,6530,null,170400,null,5391,null,169786,null,6051,null,123212,null,4927,null,172665,null,6339,null,87603,null,4361,null,123897,null,5682,null,86727,null,4518,null,137616,null,5632,null,82272,null,4169,null,188764,null,6889,null,179274,null,6550,null,130535,null,4422,null,122053,null,4886,null,84340,null,4350,null,87701,null,3842,null,113960,null,4952,null,77837,null,3848,null,77410,null,3793,null,50104,null,2979,null,0400000US26,Michigan,26
3109738,null,10309,null,1636115,null,6649,null,98650,null,3694,null,65782,null,3285,null,61143,null,3225,null,42915,null,3414,null,65071,null,3552,null,28204,null,2597,null,47669,null,3412,null,36353,null,3012,null,61260,null,3444,null,41281,null,2647,null,95347,null,3799,null,121964,null,5404,null,107239,null,5123,null,111701,null,4680,null,81706,null,3326,null,97492,null,4179,null,124551,null,5255,null,84744,null,4510,null,115143,null,4668,null,147900,null,4187,null,1473623,null,7464,null,123919,null,4065,null,87610,null,3073,null,85910,null,4071,null,59777,null,2956,null,88204,null,4347,null,44590,null,2883,null,68952,null,3427,null,47870,null,3283,null,80247,null,3957,null,51059,null,2954,null,112747,null,4148,null,118316,null,4187,null,93430,null,4599,null,85720,null,3587,null,60951,null,3617,null,57446,null,3353,null,70383,null,3366,null,41005,null,2817,null,52036,null,3018,null,43451,null,2468,null,0400000US27,Minnesota,27
1422778,null,11963,null,738443,null,7538,null,58931,null,4217,null,31243,null,2803,null,30760,null,3408,null,25412,null,2822,null,40088,null,3687,null,22176,null,2700,null,33841,null,3134,null,23046,null,2563,null,36801,null,3336,null,26170,null,2873,null,59482,null,4229,null,55154,null,4407,null,43889,null,3700,null,43469,null,3645,null,31490,null,3193,null,32353,null,3027,null,39323,null,3149,null,25500,null,2104,null,36010,null,3174,null,43305,null,2996,null,684335,null,7825,null,71076,null,4119,null,48131,null,3855,null,46208,null,3130,null,34841,null,3192,null,57011,null,4028,null,32181,null,3250,null,44934,null,3563,null,28813,null,2692,null,44445,null,3408,null,29191,null,2657,null,50118,null,4443,null,48378,null,3497,null,33567,null,2676,null,31046,null,2810,null,18089,null,2087,null,19993,null,2140,null,16769,null,2024,null,10271,null,1747,null,10949,null,1742,null,8324,null,1351,null,0400000US28,Mississippi,28
