C21006_001E,C21006_001EA,C21006_001M,C21006_001MA,C21006_002E,C21006_002EA,C21006_002M,C21006_002MA,C21006_003E,C21006_003EA,C21006_003M,C21006_003MA,C21006_004E,C21006_004EA,C21006_004M,C21006_004MA,C21006_005E,C21006_005EA,C21006_005M,C21006_005MA,C21006_006E,C21006_006EA,C21006_006M,C21006_006MA,C21006_007E,C21006_007EA,C21006_007M,C21006_007MA,C21006_008E,C21006_008EA,C21006_008M,C21006_008MA,C21006_009E,C21006_009EA,C21006_009M,C21006_009MA,C21006_010E,C21006_010EA,C21006_010M,C21006_010MA,C21006_011E,C21006_011EA,C21006_011M,C21006_011MA,C21006_012E,C21006_012EA,C21006_012M,C21006_012MA,C21006_013E,C21006_013EA,C21006_013M,C21006_013MA,C21006_014E,C21006_014EA,C21006_014M,C21006_014MA,C21006_015E,C21006_015EA,C21006_015M,C21006_015MA,C21006_016E,C21006_016EA,C21006_016M,C21006_016MA,C21006_017E,C21006_017EA,C21006_017M,C21006_017MA,C21006_018E,C21006_018EA,C21006_018M,C21006_018MA,C21006_019E,C21006_019EA,C21006_019M,C21006_019MA,C21006_020E,C21006_020EA,C21006_020M,C21006_020MA,C21006_021E,C21006_021EA,C21006_021M,C21006_021MA,C21006_022E,C21006_022EA,C21006_022M,C21006_022MA,C21006_023E,C21006_023EA,C21006_023M,C21006_023MA,C21006_024E,C21006_024EA,C21006_024M,C21006_024MA,C21006_025E,C21006_025EA,C21006_025M,C21006_025MA,C21006_026E,C21006_026EA,C21006_026M,C21006_026MA,C21006_027E,C21006_027EA,C21006_027M,C21006_027MA,C21006_028E,C21006_028EA,C21006_028M,C21006_028MA,C21006_029E,C21006_029EA,C21006_029M,C21006_029MA,C21006_030E,C21006_030EA,C21006_030M,C21006_030MA,C21006_031E,C21006_031EA,C21006_031M,C21006_031MA,GEO_ID,NAME,state
2822313,null,1696,null,2347876,null,2639,null,209178,null,6411,null,18564,null,2695,null,9345,null,1989,null,9219,null,1805,null,190614,null,5954,null,41812,null,3416,null,148802,null,5292,null,2138698,null,7207,null,272576,null,11045,null,74645,null,4981,null,197931,null,9493,null,1866122,null,13741,null,198164,null,7117,null,1667958,null,14753,null,474437,null,2315,null,133471,null,3176,null,6318,null,1221,null,3271,null,816,null,3047,null,945,null,127153,null,3280,null,53945,null,2425,null,73208,null,3032,null,340966,null,3248,null,33340,null,2875,null,19187,null,1970,null,14153,null,2301,null,307626,null,3892,null,123596,null,4167,null,184030,null,4537,null,0400000US41,Oregon,41
9250332,null,2262,null,7466917,null,3941,null,567586,null,8139,null,32545,null,3048,null,15543,null,2464,null,17002,null,2379,null,535041,null,7958,null,95942,null,4411,null,439099,null,8287,null,6899331,null,9524,null,759331,null,19334,null,240043,null,8496,null,519288,null,17000,null,6140000,null,21094,null,653521,null,12779,null,5486479,null,21472,null,1783415,null,3259,null,452413,null,5833,null,19986,null,1857,null,9960,null,1577,null,10026,null,1245,null,432427,null,5373,null,159829,null,4290,null,272598,null,4848,null,1331002,null,6754,null,134332,null,5661,null,74429,null,4009,null,59903,null,3834,null,1196670,null,7486,null,444257,null,8067,null,752413,null,8103,null,0400000US42,Pennsylvania,42
784588,null,1599,null,647388,null,1725,null,44386,null,2685,null,1859,null,693,null,877,null,423,null,982,null,581,null,42527,null,2698,null,8221,null,1376,null,34306,null,2438,null,603002,null,3243,null,67053,null,5585,null,21892,null,2771,null,45161,null,4706,null,535949,null,5721,null,56508,null,4102,null,479441,null,6214,null,137200,null,979,null,35055,null,1738,null,1698,null,630,null,887,null,450,null,811,null,425,null,33357,null,1783,null,10920,null,1418,null,22437,null,1525,null,102145,null,1855,null,11050,null,1547,null,6529,null,1262,null,4521,null,1083,null,91095,null,2334,null,33961,null,2524,null,57134,null,2902,null,0400000US44,Rhode Island,44
3211564,null,2463,null,2660341,null,3584,null,250159,null,7565,null,16693,null,2286,null,7278,null,1382,null,9415,null,2083,null,233466,null,7321,null,38772,null,3261,null,194694,null,7102,null,2410182,null,7783,null,340304,null,13186,null,100820,null,5315,null,239484,null,11241,null,2069878,null,14943,null,247518,null,8817,null,1822360,null,14620,null,551223,null,2277,null,139568,null,3329,null,6183,null,1083,null,3143,null,727,null,3040,null,829,null,133385,null,3408,null,53149,null,3159,null,80236,null,3468,null,411655,null,3297,null,59890,null,3434,null,37393,null,2945,null,22497,null,2055,null,351765,null,4617,null,144858,null,5193,null,206907,null,4735,null,0400000US45,South Carolina,45
573189,null,1009,null,467939,null,1343,null,44773,null,2773,null,2532,null,637,null,1377,null,460,null,1155,null,436,null,42241,null,2666,null,7078,null,1207,null,35163,null,2560,null,423166,null,3207,null,53516,null,3243,null,11658,null,1549,null,41858,null,2827,null,369650,null,4105,null,34391,null,2658,null,335259,null,4258,null,105250,null,1070,null,28452,null,1311,null,1649,null,451,null,1009,null,373,null,640,null,263,null,26803,null,1299,null,10531,null,1076,null,16272,null,1238,null,76798,null,1565,null,10491,null,1147,null,5500,null,835,null,4991,null,893,null,66307,null,1968,null,22439,null,2086,null,43868,null,2039,null,0400000US46,South Dakota,46
4542213,null,4046,null,3783588,null,5207,null,324068,null,8935,null,25850,null,2536,null,13363,null,1566,null,12487,null,1963,null,298218,null,7913,null,58261,null,3561,null,239957,null,6901,null,3459520,null,10010,null,505897,null,15383,null,166708,null,7901,null,339189,null,12190,null,2953623,null,19833,null,382114,null,9681,null,2571509,null,19695,null,758625,null,2857,null,179805,null,4114,null,11569,null,1746,null,5695,null,1137,null,5874,null,1175,null,168236,null,4295,null,71476,null,3007,null,96760,null,3745,null,578820,null,4368,null,79189,null,3902,null,48869,null,3312,null,30320,null,2312,null,499631,null,5254,null,220654,null,6544,null,278977,null,7240,null,0400000US47,Tennessee,47
16702606,null,5366,null,14412748,null,6184,null,1033723,null,13247,null,66903,null,4725,null,25840,null,2614,null,41063,null,3558,null,966820,null,13271,null,171025,null,6178,null,795795,null,14244,null,13379025,null,14727,null,1935401,null,28353,null,407104,null,12725,null,1528297,null,25406,null,11443624,null,29550,null,1098709,null,17363,null,10344915,null,30704,null,2289858,null,4550,null,543173,null,5718,null,26942,null,2295,null,17031,null,1922,null,9911,null,1326,null,516231,null,5779,null,219791,null,5385,null,296440,null,5846,null,1746685,null,6689,null,248041,null,9608,null,152798,null,7198,null,95243,null,5336,null,1498644,null,11380,null,642274,null,8487,null,856370,null,12263,null,0400000US48,Texas,48
1788861,null,1753,null,1563209,null,2047,null,91110,null,4003,null,4028,null,843,null,2260,null,705,null,1768,null,521,null,87082,null,4055,null,13707,null,1763,null,73375,null,4030,null,1472099,null,4342,null,142607,null,7611,null,27550,null,2631,null,115057,null,6988,null,1329492,null,7862,null,115806,null,5365,null,1213686,null,8969,null,225652,null,1169,null,61553,null,2195,null,2549,null,736,null,1225,null,511,null,1324,null,535,null,59004,null,2223,null,23652,null,1985,null,35352,null,2284,null,164099,null,2130,null,12703,null,1580,null,7060,null,1151,null,5643,null,1226,null,151396,null,2424,null,55692,null,2495,null,95704,null,2872,null,0400000US49,Utah,49
471066,null,1093,null,390705,null,1298,null,33559,null,2423,null,2461,null,750,null,1056,null,498,null,1405,null,570,null,31098,null,2205,null,5836,null,984,null,25262,null,2070,null,357146,null,2837,null,36160,null,3419,null,10735,null,1459,null,25425,null,2813,null,320986,null,3903,null,36461,null,2761,null,284525,null,4721,null,80361,null,646,null,21180,null,1070,null,691,null,285,null,386,null,215,null,305,null,172,null,20489,null,1104,null,6850,null,768,null,13639,null,944,null,59181,null,1275,null,5370,null,990,null,3670,null,894,null,1700,null,414,null,53811,null,1426,null,19116,null,1490,null,34695,null,1740,null,0400000US50,Vermont,50
5598634,null,5216,null,4729122,null,6340,null,518150,null,11773,null,21410,null,2538,null,7448,null,1609,null,13962,null,2092,null,496740,null,11667,null,59108,null,3010,null,437632,null,11150,null,4210972,null,11886,null,406777,null,13079,null,103683,null,6445,null,303094,null,11244,null,3804195,null,16030,null,356012,null,9072,null,3448183,null,17331,null,869512,null,3684,null,221445,null,5268,null,8980,null,1529,null,5129,null,1102,null,3851,null,822,null,212465,null,5394,null,76245,null,3655,null,136220,null,4640,null,648067,null,5732,null,71028,null,4219,null,40172,null,3070,null,30856,null,3060,null,577039,null,6155,null,221034,null,5440,null,356005,null,5913,null,0400000US51,Virginia,51
4803546,null,2927,null,4067420,null,3428,null,400708,null,8406,null,27642,null,2732,null,12452,null,2185,null,15190,null,2226,null,373066,null,8186,null,72346,null,3871,null,300720,null,8029,null,3666712,null,9105,null,412172,null,11668,null,130042,null,6939,null,282130,null,9885,null,3254540,null,14025,null,344966,null,10994,null,2909574,null,15457,null,736126,null,2297,null,212774,null,3840,null,8967,null,1474,null,4079,null,1036,null,4888,null,1114,null,203807,null,3799,null,82245,null,3296,null,121562,null,3638,null,523352,null,4130,null,49490,null,2767,null,29423,null,2515,null,20067,null,1940,null,473862,null,5200,null,183671,null,5909,null,290191,null,5674,null,0400000US53,Washington,53
1383641,null,1438,null,1113977,null,1789,null,101754,null,4965,null,8696,null,1326,null,4874,null,955,null,3822,null,905,null,93058,null,4780,null,25900,null,2409,null,67158,null,3676,null,1012223,null,5177,null,175235,null,7367,null,69834,null,4684,null,105401,null,5158,null,836988,null,8779,null,143733,null,6203,null,693255,null,9600,null,269664,null,1086,null,66960,null,2375,null,3968,null,871,null,2656,null,714,null,1312,null,453,null,62992,null,2330,null,29134,null,1912,null,33858,null,2320,null,202704,null,2617,null,23946,null,2136,null,14201,null,1663,null,9745,null,1402,null,178758,null,3029,null,83981,null,3153,null,94777,null,3211,null,0400000US54,West Virginia,54
4146909,null,2323,null,3445191,null,2858,null,261907,null,5031,null,16793,null,1964,null,7542,null,1342,null,9251,null,1585,null,245114,null,4594,null,38929,null,3456,null,206185,null,4292,null,3183284,null,5510,null,326282,null,10741,null,82928,null,4582,null,243354,null,8999,null,2857002,null,10800,null,260367,null,6984,null,2596635,null,12119,null,701718,null,1651,null,179794,null,3284,null,9222,null,1537,null,4489,null,1071,null,4733,null,1137,null,170572,null,3406,null,59051,null,2607,null,111521,null,3481,null,521924,null,3666,null,48812,null,2672,null,27010,null,2119,null,21802,null,1828,null,473112,null,4200,null,156287,null,4355,null,316825,null,5217,null,0400000US55,Wisconsin,55
383463,null,1929,null,323898,null,2079,null,32890,null,2306,null,1535,null,660,null,978,null,525,null,557,null,344,null,31355,null,2290,null,5863,null,1034,null,25492,null,2204,null,291008,null,2819,null,25060,null,3184,null,6941,null,1412,null,18119,null,2868,null,265948,null,4169,null,29264,null,2662,null,236684,null,4639,null,59565,null,1023,null,17210,null,1350,null,437,null,220,null,82,null,86,null,355,null,223,null,16773,null,1371,null,7431,null,1172,null,9342,null,1028,null,42355,null,1468,null,2714,null,741,null,1730,null,664,null,984,null,322,null,39641,null,1565,null,15180,null,1538,null,24461,null,1706,null,0400000US56,Wyoming,56
2910885,null,564,null,2395469,null,678,null,62998,null,3625,null,13452,null,1643,null,6016,null,1062,null,7436,null,1376,null,49546,null,3083,null,15590,null,1814,null,33956,null,2413,null,2332471,null,3550,null,989169,null,16468,null,295467,null,9759,null,693702,null,12854,null,1343302,null,16060,null,239076,null,7640,null,1104226,null,15177,null,515416,null,468,null,56858,null,2857,null,12350,null,1391,null,7012,null,1092,null,5338,null,923,null,44508,null,2457,null,23428,null,2048,null,21080,null,1776,null,458558,null,2876,null,213039,null,5960,null,145913,null,4943,null,67126,null,3062,null,245519,null,5486,null,138963,null,4544,null,106556,null,4202,null,0400000US72,Puerto Rico,72
