C25121_001E,C25121_001EA,C25121_001M,C25121_001MA,C25121_002E,C25121_002EA,C25121_002M,C25121_002MA,C25121_003E,C25121_003EA,C25121_003M,C25121_003MA,C25121_004E,C25121_004EA,C25121_004M,C25121_004MA,C25121_005E,C25121_005EA,C25121_005M,C25121_005MA,C25121_006E,C25121_006EA,C25121_006M,C25121_006MA,C25121_007E,C25121_007EA,C25121_007M,C25121_007MA,C25121_008E,C25121_008EA,C25121_008M,C25121_008MA,C25121_009E,C25121_009EA,C25121_009M,C25121_009MA,C25121_010E,C25121_010EA,C25121_010M,C25121_010MA,C25121_011E,C25121_011EA,C25121_011M,C25121_011MA,C25121_012E,C25121_012EA,C25121_012M,C25121_012MA,C25121_013E,C25121_013EA,C25121_013M,C25121_013MA,C25121_014E,C25121_014EA,C25121_014M,C25121_014MA,C25121_015E,C25121_015EA,C25121_015M,C25121_015MA,C25121_016E,C25121_016EA,C25121_016M,C25121_016MA,C25121_017E,C25121_017EA,C25121_017M,C25121_017MA,C25121_018E,C25121_018EA,C25121_018M,C25121_018MA,C25121_019E,C25121_019EA,C25121_019M,C25121_019MA,C25121_020E,C25121_020EA,C25121_020M,C25121_020MA,C25121_021E,C25121_021EA,C25121_021M,C25121_021MA,C25121_022E,C25121_022EA,C25121_022M,C25121_022MA,C25121_023E,C25121_023EA,C25121_023M,C25121_023MA,C25121_024E,C25121_024EA,C25121_024M,C25121_024MA,C25121_025E,C25121_025EA,C25121_025M,C25121_025MA,C25121_026E,C25121_026EA,C25121_026M,C25121_026MA,C25121_027E,C25121_027EA,C25121_027M,C25121_027MA,C25121_028E,C25121_028EA,C25121_028M,C25121_028MA,C25121_029E,C25121_029EA,C25121_029M,C25121_029MA,C25121_030E,C25121_030EA,C25121_030M,C25121_030MA,C25121_031E,C25121_031EA,C25121_031M,C25121_031MA,GEO_ID,NAME,state
2341965,null,17528,null,104081,null,5877,null,32066,null,3483,null,20771,null,1977,null,32274,null,3116,null,18970,null,2388,null,177655,null,5912,null,51922,null,3413,null,41785,null,3529,null,56003,null,3798,null,27945,null,2391,null,305046,null,8250,null,54959,null,3530,null,66406,null,3919,null,134123,null,5202,null,49558,null,3838,null,334783,null,9409,null,37085,null,2562,null,56552,null,4046,null,167693,null,6686,null,73453,null,4328,null,496719,null,11883,null,32309,null,2864,null,64998,null,4040,null,255520,null,8608,null,143892,null,5738,null,923681,null,11383,null,17769,null,2168,null,46266,null,4126,null,305073,null,7767,null,554573,null,9518,null,0400000US13,Georgia,13
261918,null,5659,null,7345,null,1284,null,359,null,331,null,224,null,157,null,853,null,421,null,5909,null,1211,null,10557,null,1356,null,403,null,291,null,227,null,151,null,1454,null,547,null,8473,null,1297,null,23425,null,2314,null,217,null,186,null,739,null,375,null,2588,null,721,null,19881,null,2092,null,26276,null,2491,null,698,null,375,null,498,null,280,null,1538,null,430,null,23542,null,2320,null,54171,null,3394,null,277,null,208,null,838,null,478,null,2810,null,752,null,50246,null,3305,null,140144,null,5411,null,630,null,274,null,1140,null,453,null,4551,null,1163,null,133823,null,5217,null,0400000US15,Hawaii,15
403904,null,6149,null,13929,null,1523,null,3225,null,809,null,1810,null,536,null,4460,null,909,null,4434,null,924,null,31529,null,2229,null,7816,null,1270,null,5568,null,1080,null,11307,null,1618,null,6838,null,1173,null,66952,null,3191,null,9148,null,1207,null,11671,null,1236,null,29928,null,2452,null,16205,null,1612,null,67487,null,2878,null,5212,null,1082,null,9074,null,1140,null,35133,null,2570,null,18068,null,1722,null,94585,null,4567,null,3465,null,705,null,8386,null,1165,null,42739,null,2818,null,39995,null,3282,null,129422,null,4200,null,1957,null,674,null,4338,null,791,null,36401,null,2532,null,86726,null,3616,null,0400000US16,Idaho,16
3334539,null,17121,null,94470,null,4352,null,23210,null,2122,null,15700,null,1717,null,25296,null,2228,null,30264,null,2959,null,214618,null,6476,null,50239,null,2816,null,40922,null,2455,null,61238,null,3503,null,62219,null,3749,null,403001,null,8919,null,74580,null,3544,null,74608,null,3358,null,124675,null,5710,null,129138,null,5550,null,443368,null,10384,null,48112,null,2727,null,77731,null,3821,null,160051,null,7363,null,157474,null,5958,null,710085,null,10669,null,45620,null,2945,null,101032,null,4343,null,251777,null,6773,null,311656,null,8491,null,1468997,null,14560,null,22826,null,1930,null,72542,null,3559,null,317273,null,7301,null,1056356,null,11681,null,0400000US17,Illinois,17
1763734,null,13721,null,56449,null,3052,null,20223,null,1904,null,17127,null,1785,null,14649,null,1686,null,4450,null,1042,null,130725,null,5282,null,39527,null,2569,null,47047,null,2708,null,36503,null,2407,null,7648,null,1279,null,263931,null,6477,null,58138,null,3498,null,96022,null,4157,null,92766,null,4759,null,17005,null,1919,null,281048,null,6663,null,41421,null,2669,null,94861,null,4507,null,121229,null,4249,null,23537,null,2126,null,424029,null,9078,null,32277,null,2528,null,106733,null,4647,null,229243,null,6940,null,55776,null,3309,null,607552,null,9449,null,13514,null,1809,null,72507,null,3505,null,293414,null,7014,null,228117,null,6001,null,0400000US18,Indiana,18
894841,null,8409,null,28712,null,2333,null,11584,null,1212,null,7618,null,1006,null,7736,null,1313,null,1774,null,518,null,73708,null,3994,null,26293,null,1766,null,24619,null,1848,null,18929,null,1856,null,3867,null,882,null,138949,null,4752,null,36577,null,2069,null,48120,null,2832,null,45720,null,3089,null,8532,null,1176,null,139941,null,4760,null,27154,null,1895,null,44245,null,2350,null,54915,null,2884,null,13627,null,1706,null,218537,null,6201,null,25217,null,1972,null,58477,null,2805,null,104677,null,4412,null,30166,null,2282,null,294994,null,6106,null,11392,null,1361,null,37384,null,2378,null,135651,null,4472,null,110567,null,4025,null,0400000US19,Iowa,19
763887,null,8440,null,23151,null,1916,null,11027,null,1345,null,5115,null,870,null,4285,null,926,null,2724,null,781,null,59397,null,3389,null,28633,null,2291,null,14549,null,1565,null,13066,null,1575,null,3149,null,744,null,111764,null,4622,null,41836,null,2721,null,32893,null,2396,null,30787,null,2603,null,6248,null,1183,null,120855,null,4402,null,29283,null,2234,null,37581,null,2377,null,42989,null,2767,null,11002,null,1459,null,167181,null,5546,null,25660,null,2367,null,43065,null,3113,null,74833,null,3354,null,23623,null,1811,null,281539,null,6887,null,10724,null,1188,null,31119,null,2371,null,121202,null,5225,null,118494,null,4462,null,0400000US20,Kansas,20
1170947,null,13354,null,75691,null,4282,null,39527,null,3366,null,18066,null,2200,null,13664,null,1596,null,4434,null,989,null,131356,null,5435,null,56904,null,3709,null,37713,null,3170,null,28974,null,2543,null,7765,null,1410,null,191946,null,5812,null,57816,null,3013,null,60369,null,3293,null,58759,null,3302,null,15002,null,1767,null,180924,null,6330,null,33805,null,2893,null,58451,null,3624,null,71479,null,3397,null,17189,null,1784,null,236977,null,7601,null,29298,null,2918,null,56009,null,3671,null,116609,null,4455,null,35061,null,2606,null,354053,null,6864,null,13788,null,2118,null,38854,null,3004,null,152310,null,5213,null,149101,null,4979,null,0400000US21,Kentucky,21
1085054,null,10659,null,69009,null,3746,null,30645,null,2287,null,15704,null,1774,null,15018,null,2005,null,7642,null,1391,null,118135,null,5031,null,46591,null,2778,null,29318,null,2499,null,31956,null,2718,null,10270,null,1462,null,177896,null,5163,null,51224,null,3035,null,46166,null,2521,null,59390,null,3411,null,21116,null,2315,null,158194,null,5942,null,35337,null,2482,null,38387,null,3036,null,63070,null,3693,null,21400,null,2476,null,207915,null,6847,null,29460,null,2543,null,42676,null,2798,null,95219,null,5012,null,40560,null,2619,null,353905,null,6497,null,19324,null,2272,null,38467,null,3239,null,134041,null,4571,null,162073,null,4860,null,0400000US22,Louisiana,22
402257,null,5711,null,16032,null,1444,null,4819,null,754,null,3070,null,644,null,4175,null,856,null,3968,null,873,null,35724,null,2093,null,8680,null,1090,null,7365,null,832,null,11818,null,1550,null,7861,null,1096,null,64118,null,3507,null,10702,null,1276,null,12165,null,1271,null,24466,null,1913,null,16785,null,1606,null,64572,null,2814,null,7126,null,1139,null,10511,null,1322,null,25470,null,1877,null,21465,null,1961,null,93486,null,3407,null,5670,null,1059,null,10866,null,1189,null,39401,null,2537,null,37549,null,2787,null,128325,null,3704,null,2862,null,771,null,6838,null,1236,null,34816,null,2373,null,83809,null,3336,null,0400000US23,Maine,23
1456103,null,10748,null,34286,null,2767,null,4393,null,929,null,3364,null,892,null,8353,null,1144,null,18176,null,2184,null,62345,null,3626,null,6262,null,1282,null,6880,null,1117,null,18076,null,1895,null,31127,null,2576,null,128812,null,5376,null,8176,null,1394,null,12788,null,1450,null,37204,null,2613,null,70644,null,3741,null,141414,null,5746,null,6826,null,1357,null,8738,null,1337,null,34559,null,2589,null,91291,null,4862,null,265436,null,7112,null,6136,null,1256,null,8495,null,1437,null,46871,null,2790,null,203934,null,6050,null,823810,null,8783,null,4836,null,1041,null,7529,null,1052,null,56057,null,3173,null,755388,null,8548,null,0400000US24,Maryland,24
1594159,null,12154,null,35104,null,3170,null,843,null,388,null,813,null,367,null,6645,null,1276,null,26803,null,2536,null,78834,null,3961,null,3241,null,797,null,2607,null,760,null,16417,null,1816,null,56569,null,3252,null,151074,null,5208,null,3258,null,764,null,3593,null,770,null,29112,null,2236,null,115111,null,4849,null,164168,null,6460,null,2214,null,601,null,3643,null,945,null,30662,null,2457,null,127649,null,5752,null,287566,null,8672,null,2280,null,706,null,2579,null,715,null,41247,null,3098,null,241460,null,7798,null,877413,null,9315,null,3056,null,622,null,3251,null,880,null,44916,null,3053,null,826190,null,8861,null,0400000US25,Massachusetts,25
2880401,null,15379,null,112246,null,4145,null,30327,null,2487,null,27851,null,2140,null,39070,null,2569,null,14998,null,1740,null,229278,null,6603,null,57750,null,3536,null,58761,null,2603,null,87556,null,4066,null,25211,null,2215,null,437458,null,9800,null,75725,null,3987,null,107219,null,4301,null,193552,null,6598,null,60962,null,3641,null,435321,null,8323,null,47853,null,2672,null,91212,null,4142,null,221008,null,6790,null,75248,null,3872,null,621735,null,10894,null,36519,null,2515,null,87511,null,3575,null,342164,null,7444,null,155541,null,5575,null,1044363,null,12112,null,19240,null,2283,null,56500,null,3219,null,403956,null,8225,null,564667,null,8840,null,0400000US26,Michigan,26
1551989,null,10480,null,40347,null,2287,null,7985,null,903,null,6060,null,875,null,14378,null,1547,null,11924,null,1421,null,89221,null,3515,null,18014,null,1485,null,14142,null,1098,null,31287,null,1963,null,25778,null,2128,null,179664,null,5101,null,26201,null,1798,null,25053,null,1771,null,72853,null,3349,null,55557,null,3362,null,217337,null,6204,null,18041,null,1560,null,24701,null,1944,null,95081,null,3992,null,79514,null,3373,null,353968,null,7496,null,15778,null,1454,null,26025,null,1681,null,137734,null,5044,null,174431,null,5160,null,671452,null,8611,null,8136,null,1373,null,15928,null,1300,null,133675,null,3842,null,513713,null,7628,null,0400000US27,Minnesota,27
769923,null,10715,null,60252,null,3667,null,33796,null,2890,null,13235,null,1764,null,9060,null,1570,null,4161,null,1025,null,107285,null,4778,null,52674,null,3911,null,29076,null,2407,null,19036,null,2519,null,6499,null,1008,null,139128,null,5368,null,55491,null,3427,null,41038,null,3382,null,32900,null,2944,null,9699,null,1455,null,120056,null,6019,null,30791,null,2847,null,36356,null,3157,null,42007,null,3180,null,10902,null,1739,null,147583,null,6190,null,28273,null,2687,null,38321,null,3079,null,61688,null,3946,null,19301,null,1795,null,195619,null,6158,null,12234,null,1630,null,29604,null,2972,null,78576,null,4157,null,75205,null,3836,null,0400000US28,Mississippi,28
1632012,null,11988,null,64752,null,3842,null,24693,null,2052,null,17435,null,1773,null,16241,null,1850,null,6383,null,1110,null,139854,null,5144,null,47995,null,3091,null,37702,null,2297,null,41157,null,2715,null,13000,null,1521,null,248323,null,7064,null,57239,null,3815,null,74830,null,4280,null,87726,null,3892,null,28528,null,2513,null,258754,null,7070,null,39925,null,3339,null,65545,null,3734,null,115854,null,4773,null,37430,null,2408,null,373349,null,7731,null,28557,null,2331,null,71304,null,3623,null,192686,null,5756,null,80802,null,3678,null,546980,null,8467,null,13786,null,1813,null,41112,null,2771,null,223562,null,6731,null,268520,null,5892,null,0400000US29,Missouri,29
258965,null,4745,null,11721,null,1564,null,3666,null,849,null,1736,null,626,null,3747,null,869,null,2572,null,871,null,25716,null,2021,null,7169,null,1236,null,4559,null,822,null,8122,null,1357,null,5866,null,1075,null,41651,null,2582,null,9589,null,1223,null,6911,null,1052,null,14620,null,1463,null,10531,null,1216,null,44113,null,2262,null,6145,null,1048,null,6329,null,1064,null,17779,null,1851,null,13860,null,1346,null,57662,null,2976,null,4675,null,899,null,6798,null,966,null,22048,null,1836,null,24141,null,1935,null,78102,null,3611,null,2100,null,516,null,4616,null,849,null,24205,null,1968,null,47181,null,2670,null,0400000US30,Montana,30
481154,null,5751,null,14550,null,1427,null,6039,null,916,null,3958,null,814,null,2846,null,686,null,1707,null,499,null,38373,null,2239,null,15780,null,1270,null,10740,null,1299,null,9486,null,1164,null,2367,null,633,null,68241,null,3316,null,19190,null,1738,null,21369,null,1944,null,22508,null,2268,null,5174,null,799,null,75331,null,3059,null,14025,null,1276,null,21887,null,2139,null,33180,null,2262,null,6239,null,985,null,113778,null,3702,null,13549,null,1360,null,26923,null,1832,null,60484,null,3134,null,12822,null,1306,null,170881,null,4804,null,6657,null,915,null,16471,null,1504,null,82722,null,4077,null,65031,null,2645,null,0400000US31,Nebraska,31
576376,null,8004,null,14611,null,2059,null,2334,null,763,null,1318,null,580,null,2968,null,849,null,7991,null,1291,null,31577,null,2505,null,5294,null,1099,null,2644,null,691,null,6841,null,1119,null,16798,null,1831,null,64432,null,3530,null,8057,null,1347,null,2730,null,726,null,13702,null,1648,null,39943,null,3088,null,78288,null,4234,null,5285,null,1290,null,2992,null,797,null,12908,null,1587,null,57103,null,3938,null,127263,null,5728,null,6451,null,1320,null,2495,null,789,null,17596,null,1718,null,100721,null,4668,null,260205,null,6313,null,2653,null,861,null,3030,null,819,null,17760,null,2031,null,236762,null,5594,null,0400000US32,Nevada,32
371658,null,5042,null,7811,null,1431,null,676,null,353,null,567,null,304,null,2350,null,757,null,4218,null,975,null,17708,null,1634,null,2687,null,767,null,2112,null,567,null,5757,null,917,null,7152,null,990,null,38864,null,2896,null,3530,null,896,null,3427,null,831,null,12093,null,1486,null,19814,null,2147,null,46494,null,2566,null,3953,null,1128,null,2970,null,788,null,15408,null,1905,null,24163,null,2078,null,79436,null,3539,null,2696,null,873,null,3331,null,819,null,21119,null,2277,null,52290,null,3002,null,181345,null,5167,null,1731,null,644,null,1916,null,650,null,20893,null,2148,null,156805,null,4509,null,0400000US33,New Hampshire,33
2118998,null,12665,null,48742,null,3472,null,4646,null,1163,null,3768,null,923,null,8772,null,1128,null,31556,null,2879,null,100253,null,3996,null,6565,null,1157,null,7482,null,1285,null,22975,null,2057,null,63231,null,3343,null,182748,null,5774,null,8461,null,1217,null,10456,null,1238,null,41920,null,2435,null,121911,null,5109,null,206769,null,5954,null,6239,null,1462,null,8035,null,1133,null,37061,null,2437,null,155434,null,5691,null,367137,null,8597,null,5266,null,974,null,9878,null,1603,null,61423,null,2923,null,290570,null,7655,null,1213349,null,11621,null,5887,null,1108,null,8393,null,1162,null,69852,null,3610,null,1129217,null,10880,null,0400000US34,New Jersey,34
514491,null,6930,null,33402,null,2665,null,15064,null,1939,null,5628,null,1339,null,8260,null,1334,null,4450,null,876,null,53832,null,4164,null,18998,null,2443,null,11606,null,1699,null,14169,null,1983,null,9059,null,1297,null,86959,null,4483,null,22257,null,2199,null,14923,null,1632,null,32114,null,2728,null,17665,null,2073,null,78943,null,4729,null,13664,null,1638,null,13759,null,2014,null,31734,null,3274,null,19786,null,2070,null,102386,null,4681,null,10581,null,1577,null,15020,null,1716,null,42539,null,3157,null,34246,null,2642,null,158969,null,5338,null,7149,null,1089,null,7876,null,1233,null,48189,null,3585,null,95755,null,3626,null,0400000US35,New Mexico,35
3941790,null,18254,null,109376,null,4882,null,24373,null,2189,null,16572,null,1833,null,17892,null,1816,null,50539,null,2901,null,247301,null,5688,null,45314,null,2559,null,47257,null,3286,null,50073,null,2901,null,104657,null,3871,null,437296,null,8611,null,71349,null,3600,null,90105,null,4056,null,96354,null,4110,null,179488,null,6199,null,465384,null,10533,null,54247,null,3451,null,89539,null,3757,null,111139,null,3779,null,210459,null,7727,null,766317,null,12626,null,53277,null,3150,null,119374,null,4875,null,187995,null,5671,null,405671,null,9831,null,1916116,null,17587,null,33264,null,2478,null,100174,null,4102,null,307298,null,7312,null,1475380,null,15390,null,0400000US36,New York,36
2418252,null,19344,null,116474,null,5404,null,39900,null,3041,null,28619,null,2529,null,30286,null,2596,null,17669,null,2435,null,223892,null,7033,null,66077,null,4676,null,60292,null,3904,null,70608,null,3727,null,26915,null,2682,null,363480,null,8975,null,75636,null,4441,null,102961,null,5284,null,132536,null,5257,null,52347,null,3879,null,367044,null,10209,null,51040,null,3709,null,85889,null,4526,null,162512,null,6551,null,67603,null,4184,null,510029,null,10449,null,36064,null,2845,null,91945,null,3913,null,249427,null,8353,null,132593,null,5524,null,837333,null,11497,null,18974,null,2168,null,57829,null,3810,null,301189,null,8129,null,459341,null,9842,null,0400000US37,North Carolina,37
178590,null,3260,null,7193,null,921,null,4283,null,697,null,1269,null,375,null,1049,null,359,null,592,null,385,null,14849,null,1396,null,7230,null,962,null,3911,null,747,null,3008,null,587,null,700,null,261,null,27440,null,2045,null,10812,null,1180,null,7722,null,1055,null,7572,null,1187,null,1334,null,404,null,27688,null,1860,null,9353,null,1176,null,7676,null,1058,null,8185,null,1141,null,2474,null,620,null,44090,null,2465,null,9091,null,1011,null,10288,null,994,null,19857,null,1740,null,4854,null,912,null,57330,null,2462,null,4520,null,562,null,7371,null,917,null,28563,null,2003,null,16876,null,1464,null,0400000US38,North Dakota,38
3139659,null,16496,null,100990,null,4546,null,28955,null,2592,null,29962,null,2494,null,32301,null,2445,null,9772,null,1577,null,243006,null,6503,null,59878,null,3266,null,78684,null,3686,null,86275,null,4270,null,18169,null,1697,null,455846,null,9318,null,78492,null,3505,null,144224,null,5869,null,190374,null,5620,null,42756,null,3295,null,482675,null,8938,null,52274,null,3215,null,132937,null,4959,null,238567,null,6812,null,58897,null,3451,null,725173,null,10994,null,41563,null,2890,null,151731,null,5216,null,410780,null,8562,null,121099,null,5030,null,1131969,null,11307,null,19217,null,2101,null,87134,null,3915,null,500658,null,9881,null,524960,null,7708,null,0400000US39,Ohio,39
955146,null,8888,null,47190,null,2604,null,23836,null,2079,null,11688,null,1415,null,9046,null,1345,null,2620,null,685,null,99285,null,3942,null,43659,null,2768,null,29344,null,2271,null,21029,null,2037,null,5253,null,982,null,154222,null,5973,null,52488,null,3374,null,53106,null,3177,null,39189,null,2632,null,9439,null,1441,null,154582,null,5365,null,38608,null,2707,null,53457,null,2907,null,51305,null,2813,null,11212,null,1559,null,202088,null,6276,null,29679,null,2111,null,62439,null,3294,null,89318,null,4670,null,20652,null,2099,null,297779,null,6620,null,18466,null,1753,null,46602,null,3019,null,136556,null,5624,null,96155,null,3983,null,0400000US40,Oklahoma,40
950773,null,10065,null,32783,null,2949,null,6755,null,1540,null,2776,null,808,null,8229,null,1353,null,15023,null,1806,null,70265,null,3736,null,13303,null,1428,null,5143,null,927,null,21579,null,2441,null,30240,null,2129,null,125525,null,5520,null,15041,null,1809,null,7881,null,1368,null,41203,null,3181,null,61400,null,3893,null,137392,null,4886,null,10350,null,1439,null,7234,null,1210,null,41565,null,2737,null,78243,null,3852,null,215276,null,7171,null,7017,null,1480,null,5540,null,1066,null,52017,null,3196,null,150702,null,5581,null,369532,null,7268,null,4697,null,1212,null,2860,null,727,null,39818,null,3228,null,322157,null,7012,null,0400000US41,Oregon,41
