B18024_001E,B18024_001EA,B18024_001M,B18024_001MA,B18024_002E,B18024_002EA,B18024_002M,B18024_002MA,B18024_003E,B18024_003EA,B18024_003M,B18024_003MA,B18024_004E,B18024_004EA,B18024_004M,B18024_004MA,B18024_005E,B18024_005EA,B18024_005M,B18024_005MA,B18024_006E,B18024_006EA,B18024_006M,B18024_006MA,B18024_007E,B18024_007EA,B18024_007M,B18024_007MA,B18024_008E,B18024_008EA,B18024_008M,B18024_008MA,B18024_009E,B18024_009EA,B18024_009M,B18024_009MA,B18024_010E,B18024_010EA,B18024_010M,B18024_010MA,B18024_011E,B18024_011EA,B18024_011M,B18024_011MA,B18024_012E,B18024_012EA,B18024_012M,B18024_012MA,B18024_013E,B18024_013EA,B18024_013M,B18024_013MA,B18024_014E,B18024_014EA,B18024_014M,B18024_014MA,B18024_015E,B18024_015EA,B18024_015M,B18024_015MA,B18024_016E,B18024_016EA,B18024_016M,B18024_016MA,B18024_017E,B18024_017EA,B18024_017M,B18024_017MA,B18024_018E,B18024_018EA,B18024_018M,B18024_018MA,B18024_019E,B18024_019EA,B18024_019M,B18024_019MA,B18024_020E,B18024_020EA,B18024_020M,B18024_020MA,B18024_021E,B18024_021EA,B18024_021M,B18024_021MA,B18024_022E,B18024_022EA,B18024_022M,B18024_022MA,B18024_023E,B18024_023EA,B18024_023M,B18024_023MA,B18024_024E,B18024_024EA,B18024_024M,B18024_024MA,B18024_025E,B18024_025EA,B18024_025M,B18024_025MA,B18024_026E,B18024_026EA,B18024_026M,B18024_026MA,B18024_027E,B18024_027EA,B18024_027M,B18024_027MA,B18024_028E,B18024_028EA,B18024_028M,B18024_028MA,B18024_029E,B18024_029EA,B18024_029M,B18024_029MA,B18024_030E,B18024_030EA,B18024_030M,B18024_030MA,B18024_031E,B18024_031EA,B18024_031M,B18024_031MA,GEO_ID,NAME,state
6197084,null,6330,null,135677,null,5669,null,58458,null,4203,null,11990,null,2004,null,1514,null,656,null,10476,null,1767,null,46468,null,3385,null,6141,null,1290,null,40327,null,3022,null,77219,null,5116,null,8903,null,1863,null,1761,null,1004,null,7142,null,1653,null,68316,null,4691,null,9987,null,1662,null,58329,null,4305,null,6061407,null,7835,null,2961347,null,7007,null,1206506,null,7950,null,834636,null,8599,null,371870,null,8859,null,1754841,null,6428,null,1433782,null,10773,null,321059,null,9349,null,3100060,null,7396,null,1233767,null,6167,null,735186,null,10304,null,498581,null,10611,null,1866293,null,6115,null,1256555,null,11007,null,609738,null,10780,null,0400000US13,Georgia,13
804033,null,3163,null,12262,null,1907,null,6777,null,1334,null,2101,null,649,null,187,null,190,null,1914,null,662,null,4676,null,1178,null,929,null,617,null,3747,null,994,null,5485,null,1345,null,421,null,392,null,82,null,137,null,339,null,304,null,5064,null,1237,null,905,null,435,null,4159,null,1226,null,791771,null,3841,null,391439,null,3147,null,151724,null,2886,null,106190,null,3278,null,45534,null,3038,null,239715,null,2140,null,195482,null,3413,null,44233,null,2759,null,400332,null,2146,null,149480,null,1710,null,91324,null,3447,null,58156,null,3306,null,250852,null,1730,null,183053,null,3221,null,67799,null,3049,null,0400000US15,Hawaii,15
945567,null,3152,null,17230,null,1927,null,7882,null,1221,null,1131,null,537,null,280,null,229,null,851,null,434,null,6751,null,1112,null,827,null,395,null,5924,null,1063,null,9348,null,1475,null,1355,null,618,null,365,null,305,null,990,null,561,null,7993,null,1289,null,1426,null,655,null,6567,null,1081,null,928337,null,3535,null,466428,null,2923,null,197162,null,2505,null,152440,null,2690,null,44722,null,2993,null,269266,null,2108,null,225951,null,3243,null,43315,null,3052,null,461909,null,2592,null,190412,null,1938,null,119783,null,3586,null,70629,null,3396,null,271497,null,2017,null,188318,null,3313,null,83179,null,3671,null,0400000US16,Idaho,16
8371247,null,6306,null,151730,null,7066,null,70018,null,4906,null,12290,null,1960,null,1806,null,699,null,10484,null,1836,null,57728,null,4148,null,11199,null,1867,null,46529,null,3487,null,81712,null,4778,null,11516,null,1601,null,2506,null,685,null,9010,null,1437,null,70196,null,4461,null,10813,null,1818,null,59383,null,3842,null,8219517,null,9762,null,4089833,null,7094,null,1699968,null,6159,null,1177180,null,9806,null,522788,null,9229,null,2389865,null,5947,null,1975748,null,10675,null,414117,null,9015,null,4129684,null,6551,null,1658087,null,4567,null,1041425,null,10100,null,616662,null,10569,null,2471597,null,5216,null,1730850,null,12018,null,740747,null,11512,null,0400000US17,Illinois,17
4096381,null,4067,null,99632,null,4831,null,43354,null,3137,null,7347,null,1354,null,2164,null,718,null,5183,null,1058,null,36007,null,2796,null,5848,null,1149,null,30159,null,2626,null,56278,null,3172,null,6800,null,1280,null,1444,null,733,null,5356,null,1191,null,49478,null,3159,null,7465,null,1118,null,42013,null,2684,null,3996749,null,6849,null,1988639,null,4503,null,801671,null,4208,null,564757,null,7848,null,236914,null,7522,null,1186968,null,3732,null,982462,null,6120,null,204506,null,5290,null,2008110,null,4938,null,793736,null,3199,null,489092,null,6697,null,304644,null,6000,null,1214374,null,4409,null,857522,null,9052,null,356852,null,7969,null,0400000US18,Indiana,18
1906124,null,3017,null,37935,null,3135,null,17128,null,1664,null,3623,null,812,null,569,null,324,null,3054,null,691,null,13505,null,1608,null,3242,null,737,null,10263,null,1348,null,20807,null,2438,null,2979,null,785,null,944,null,448,null,2035,null,680,null,17828,null,2267,null,4286,null,1035,null,13542,null,1946,null,1868189,null,4477,null,938752,null,3077,null,374024,null,2585,null,288890,null,4900,null,85134,null,4547,null,564728,null,3239,null,484835,null,4480,null,79893,null,3400,null,929437,null,3509,null,366677,null,2713,null,261377,null,3844,null,105300,null,4015,null,562760,null,2904,null,431179,null,4180,null,131581,null,4316,null,0400000US19,Iowa,19
1772004,null,4069,null,37501,null,3201,null,17912,null,1845,null,3290,null,999,null,648,null,408,null,2642,null,878,null,14622,null,1577,null,3223,null,800,null,11399,null,1391,null,19589,null,2244,null,2815,null,749,null,587,null,377,null,2228,null,660,null,16774,null,2021,null,3267,null,906,null,13507,null,1796,null,1734503,null,5008,null,867548,null,3774,null,357814,null,3389,null,264465,null,4856,null,93349,null,4811,null,509734,null,3285,null,437564,null,4601,null,72170,null,3676,null,866955,null,3936,null,346323,null,3519,null,235240,null,5829,null,111083,null,5023,null,520632,null,3100,null,389222,null,4526,null,131410,null,4107,null,0400000US20,Kansas,20
2758808,null,4362,null,86865,null,4490,null,40854,null,3543,null,7093,null,1536,null,1435,null,858,null,5658,null,1133,null,33761,null,2857,null,3453,null,822,null,30308,null,2915,null,46011,null,2886,null,4940,null,1234,null,1255,null,611,null,3685,null,956,null,41071,null,2851,null,4971,null,1136,null,36100,null,2634,null,2671943,null,5611,null,1309478,null,5141,null,518558,null,4062,null,354488,null,6021,null,164070,null,7008,null,790920,null,4416,null,604423,null,6525,null,186497,null,5200,null,1362465,null,4406,null,528858,null,3473,null,325595,null,6836,null,203263,null,6594,null,833607,null,3854,null,542208,null,7381,null,291399,null,6776,null,0400000US21,Kentucky,21
2748761,null,4585,null,80192,null,4916,null,34754,null,2736,null,6490,null,1431,null,1526,null,925,null,4964,null,1176,null,28264,null,2395,null,3064,null,947,null,25200,null,2335,null,45438,null,3686,null,4871,null,1120,null,395,null,362,null,4476,null,1074,null,40567,null,3430,null,7092,null,1604,null,33475,null,3121,null,2668569,null,5902,null,1288353,null,4368,null,537379,null,4591,null,363627,null,7088,null,173752,null,6529,null,750974,null,4197,null,591093,null,7050,null,159881,null,5736,null,1380216,null,5083,null,569214,null,4150,null,328360,null,7551,null,240854,null,7406,null,811002,null,5056,null,522016,null,7518,null,288986,null,7550,null,0400000US22,Louisiana,22
873828,null,2046,null,22075,null,1828,null,9264,null,1143,null,1293,null,506,null,497,null,368,null,796,null,347,null,7971,null,1065,null,1454,null,543,null,6517,null,987,null,12811,null,1508,null,2026,null,769,null,331,null,330,null,1695,null,690,null,10785,null,1360,null,1076,null,420,null,9709,null,1336,null,851753,null,2657,null,419738,null,2072,null,145978,null,1545,null,102651,null,2757,null,43327,null,2234,null,273760,null,1748,null,221637,null,2789,null,52123,null,2768,null,432015,null,2255,null,146650,null,1568,null,97004,null,2638,null,49646,null,2457,null,285365,null,1820,null,207468,null,3565,null,77897,null,3504,null,0400000US23,Maine,23
3690245,null,4545,null,63858,null,4507,null,28470,null,2772,null,5013,null,1247,null,1134,null,574,null,3879,null,1098,null,23457,null,2699,null,5158,null,985,null,18299,null,2430,null,35388,null,3263,null,4939,null,1397,null,1148,null,546,null,3791,null,1273,null,30449,null,2768,null,6689,null,1259,null,23760,null,2418,null,3626387,null,6064,null,1744122,null,3977,null,676606,null,4182,null,480159,null,6962,null,196447,null,6636,null,1067516,null,3656,null,901085,null,5658,null,166431,null,5674,null,1882265,null,4960,null,703477,null,3947,null,460835,null,6785,null,242642,null,6567,null,1178788,null,3871,null,873277,null,8100,null,305511,null,7834,null,0400000US24,Maryland,24
4294205,null,3939,null,76212,null,4074,null,32366,null,2905,null,6309,null,1399,null,2087,null,1029,null,4222,null,1002,null,26057,null,2615,null,4335,null,939,null,21722,null,2424,null,43846,null,3532,null,7023,null,1673,null,1745,null,881,null,5278,null,1439,null,36823,null,3020,null,7163,null,1458,null,29660,null,2693,null,4217993,null,5161,null,2071893,null,4308,null,798224,null,4013,null,546482,null,8127,null,251742,null,8203,null,1273669,null,4080,null,1053098,null,7345,null,220571,null,7784,null,2146100,null,4858,null,804095,null,3679,null,535055,null,7752,null,269040,null,7165,null,1342005,null,3568,null,989346,null,8499,null,352659,null,7702,null,0400000US25,Massachusetts,25
6567092,null,5345,null,184934,null,7016,null,86844,null,4999,null,17220,null,2342,null,2158,null,711,null,15062,null,2226,null,69624,null,4573,null,10840,null,1867,null,58784,null,3917,null,98090,null,5187,null,15023,null,2041,null,2714,null,1042,null,12309,null,2007,null,83067,null,4440,null,10412,null,1677,null,72655,null,3704,null,6382158,null,9631,null,3159844,null,7216,null,1232718,null,4985,null,804498,null,8795,null,428220,null,7496,null,1927126,null,5570,null,1471045,null,8911,null,456081,null,8230,null,3222314,null,6716,null,1230552,null,4797,null,757939,null,7119,null,472613,null,7575,null,1991762,null,5525,null,1324882,null,9965,null,666880,null,9682,null,0400000US26,Michigan,26
3425883,null,4050,null,53886,null,3082,null,24401,null,1978,null,4925,null,1043,null,1684,null,678,null,3241,null,790,null,19476,null,1867,null,5916,null,1145,null,13560,null,1346,null,29485,null,2343,null,5280,null,976,null,1427,null,566,null,3853,null,900,null,24205,null,2110,null,5904,null,1193,null,18301,null,1867,null,3371997,null,5419,null,1701802,null,3806,null,668896,null,3490,null,506913,null,4225,null,161983,null,4261,null,1032906,null,3050,null,873468,null,5725,null,159438,null,5134,null,1670195,null,3976,null,645103,null,3154,null,465242,null,4924,null,179861,null,5461,null,1025092,null,2894,null,788585,null,6087,null,236507,null,5982,null,0400000US27,Minnesota,27
1837322,null,4813,null,68426,null,4684,null,31746,null,3150,null,7285,null,1601,null,1338,null,641,null,5947,null,1419,null,24461,null,3027,null,3776,null,1065,null,20685,null,2652,null,36680,null,3150,null,5220,null,1462,null,870,null,499,null,4350,null,1366,null,31460,null,2591,null,4647,null,1386,null,26813,null,2416,null,1768896,null,6338,null,851117,null,5038,null,359861,null,4518,null,223562,null,5327,null,136299,null,5028,null,491256,null,4975,null,374065,null,7038,null,117191,null,5093,null,917779,null,3990,null,376145,null,3632,null,206964,null,5654,null,169181,null,5863,null,541634,null,3808,null,343296,null,7411,null,198338,null,6551,null,0400000US28,Mississippi,28
3768289,null,4384,null,96837,null,4725,null,43634,null,3626,null,7528,null,1300,null,1705,null,764,null,5823,null,1114,null,36106,null,3309,null,5908,null,1755,null,30198,null,2658,null,53203,null,3385,null,5983,null,1430,null,1108,null,560,null,4875,null,1314,null,47220,null,3089,null,8058,null,1675,null,39162,null,2730,null,3671452,null,6285,null,1798408,null,5423,null,718033,null,3753,null,514254,null,6428,null,203779,null,6246,null,1080375,null,4958,null,873277,null,7458,null,207098,null,6165,null,1873044,null,4974,null,728709,null,3824,null,480032,null,6669,null,248677,null,7049,null,1144335,null,4158,null,814085,null,7784,null,330250,null,7416,null,0400000US29,Missouri,29
624378,null,2236,null,13682,null,2093,null,7458,null,1748,null,1146,null,687,null,244,null,232,null,902,null,654,null,6312,null,1571,null,1719,null,1007,null,4593,null,1085,null,6224,null,1251,null,934,null,507,null,244,null,245,null,690,null,457,null,5290,null,1220,null,1460,null,561,null,3830,null,1039,null,610696,null,2810,null,305935,null,2262,null,118934,null,1854,null,84909,null,3254,null,34025,null,2917,null,187001,null,2324,null,151055,null,3397,null,35946,null,2775,null,304761,null,1849,null,114311,null,1760,null,75696,null,2683,null,38615,null,2633,null,190450,null,1575,null,135845,null,2972,null,54605,null,2824,null,0400000US30,Montana,30
1126891,null,3088,null,19735,null,1630,null,8291,null,1267,null,1438,null,618,null,386,null,345,null,1052,null,526,null,6853,null,1101,null,856,null,316,null,5997,null,1072,null,11444,null,1283,null,1970,null,768,null,953,null,669,null,1017,null,400,null,9474,null,1269,null,1906,null,574,null,7568,null,1251,null,1107156,null,3593,null,556012,null,2877,null,230113,null,2792,null,178057,null,3736,null,52056,null,3320,null,325899,null,2187,null,284891,null,2551,null,41008,null,2460,null,551144,null,2323,null,222702,null,2124,null,160509,null,3378,null,62193,null,3301,null,328442,null,1949,null,253187,null,3363,null,75255,null,2968,null,0400000US31,Nebraska,31
1660603,null,3677,null,25778,null,3160,null,10441,null,1920,null,997,null,434,null,301,null,224,null,696,null,374,null,9444,null,1813,null,2307,null,834,null,7137,null,1408,null,15337,null,2183,null,1789,null,772,null,607,null,343,null,1182,null,649,null,13548,null,1956,null,2099,null,707,null,11449,null,1768,null,1634825,null,4600,null,833711,null,3379,null,331626,null,3166,null,253037,null,3897,null,78589,null,4630,null,502085,null,3048,null,411778,null,5010,null,90307,null,4261,null,801114,null,3561,null,312649,null,3265,null,193443,null,4475,null,119206,null,5394,null,488465,null,2498,null,334141,null,4853,null,154324,null,5007,null,0400000US32,Nevada,32
885785,null,2323,null,14263,null,2062,null,6744,null,1481,null,1297,null,539,null,253,null,208,null,1044,null,490,null,5447,null,1226,null,1142,null,593,null,4305,null,1139,null,7519,null,1504,null,828,null,506,null,267,null,215,null,561,null,432,null,6691,null,1370,null,1434,null,642,null,5257,null,1221,null,871522,null,3132,null,431307,null,2153,null,152602,null,2125,null,110461,null,3057,null,42141,null,2834,null,278705,null,1975,null,240066,null,2677,null,38639,null,2628,null,440215,null,2143,null,153930,null,1655,null,104532,null,2629,null,49398,null,2434,null,286285,null,1633,null,214179,null,3813,null,72106,null,3960,null,0400000US33,New Hampshire,33
5668686,null,4460,null,95527,null,4767,null,42198,null,3199,null,7840,null,1585,null,2425,null,981,null,5415,null,1368,null,34358,null,2697,null,5794,null,1250,null,28564,null,2586,null,53329,null,3524,null,7138,null,1402,null,2066,null,753,null,5072,null,1332,null,46191,null,3297,null,8017,null,1611,null,38174,null,3062,null,5573159,null,6477,null,2758081,null,5600,null,1028067,null,4071,null,699142,null,7358,null,328925,null,7488,null,1730014,null,4165,null,1470007,null,8048,null,260007,null,7457,null,2815078,null,5129,null,1001031,null,3261,null,611370,null,9764,null,389661,null,10575,null,1814047,null,4210,null,1272226,null,9300,null,541821,null,10599,null,0400000US34,New Jersey,34
1256644,null,3071,null,31478,null,3376,null,16691,null,2605,null,3330,null,1264,null,289,null,268,null,3041,null,1271,null,13361,null,1985,null,2972,null,846,null,10389,null,1785,null,14787,null,2325,null,2625,null,905,null,127,null,150,null,2498,null,881,null,12162,null,2146,null,1660,null,742,null,10502,null,1891,null,1225166,null,4170,null,601870,null,3777,null,255794,null,3012,null,178070,null,4499,null,77724,null,4285,null,346076,null,3405,null,271838,null,4620,null,74238,null,3762,null,623296,null,3456,null,249400,null,2804,null,145626,null,4661,null,103774,null,4743,null,373896,null,3846,null,250267,null,5610,null,123629,null,4585,null,0400000US35,New Mexico,35
12711571,null,7498,null,238385,null,8145,null,107890,null,5653,null,21537,null,3069,null,3723,null,965,null,17814,null,2871,null,86353,null,4453,null,12679,null,1641,null,73674,null,4139,null,130495,null,6001,null,18078,null,2337,null,2472,null,812,null,15606,null,2277,null,112417,null,5776,null,16771,null,2037,null,95646,null,5437,null,12473186,null,10841,null,6097139,null,7891,null,2430697,null,6505,null,1567854,null,12052,null,862843,null,12382,null,3666442,null,6059,null,2977314,null,13453,null,689128,null,11880,null,6376047,null,7399,null,2461482,null,6146,null,1454465,null,13929,null,1007017,null,13768,null,3914565,null,6718,null,2696435,null,14524,null,1218130,null,15088,null,0400000US36,New York,36
5851250,null,7626,null,147898,null,6547,null,63141,null,4143,null,9680,null,1827,null,1444,null,565,null,8236,null,1692,null,53461,null,3672,null,8098,null,1654,null,45363,null,3394,null,84757,null,4657,null,9984,null,1746,null,1718,null,902,null,8266,null,1425,null,74773,null,4139,null,9439,null,1514,null,65334,null,3918,null,5703352,null,10198,null,2779514,null,6822,null,1087740,null,7212,null,761592,null,8639,null,326148,null,7852,null,1691774,null,6504,null,1377094,null,8776,null,314680,null,7663,null,2923838,null,8695,null,1122679,null,7737,null,681212,null,8425,null,441467,null,9714,null,1801159,null,7031,null,1236132,null,13552,null,565027,null,12418,null,0400000US37,North Carolina,37
413440,null,1786,null,5821,null,1038,null,3052,null,656,null,293,null,248,null,5,null,20,null,288,null,249,null,2759,null,625,null,1054,null,432,null,1705,null,493,null,2769,null,734,null,502,null,323,null,104,null,106,null,398,null,303,null,2267,null,610,null,386,null,198,null,1881,null,591,null,407619,null,2100,null,208078,null,1740,null,89616,null,1576,null,66110,null,2146,null,23506,null,2068,null,118462,null,1053,null,103804,null,1692,null,14658,null,1348,null,199541,null,1549,null,82095,null,1504,null,59462,null,1890,null,22633,null,1744,null,117446,null,1039,null,93017,null,1818,null,24429,null,1723,null,0400000US38,North Dakota,38
7405751,null,5758,null,176352,null,7703,null,84409,null,5321,null,15973,null,2642,null,5030,null,1183,null,10943,null,2292,null,68436,null,4773,null,11827,null,1874,null,56609,null,4549,null,91943,null,5156,null,11578,null,1860,null,1802,null,612,null,9776,null,1757,null,80365,null,4553,null,11949,null,1727,null,68416,null,4331,null,7229399,null,8619,null,3550608,null,6698,null,1384569,null,5079,null,950895,null,9381,null,433674,null,9191,null,2166039,null,5573,null,1742978,null,8827,null,423061,null,8987,null,3678791,null,6447,null,1406670,null,5137,null,904311,null,10108,null,502359,null,9795,null,2272121,null,5877,null,1597857,null,9846,null,674264,null,9307,null,0400000US39,Ohio,39
2272961,null,4865,null,62458,null,3852,null,26442,null,2572,null,4475,null,1079,null,818,null,529,null,3657,null,940,null,21967,null,2321,null,3950,null,932,null,18017,null,2176,null,36016,null,2740,null,3965,null,942,null,245,null,230,null,3720,null,931,null,32051,null,2588,null,4217,null,968,null,27834,null,2409,null,2210503,null,6435,null,1094625,null,4964,null,459781,null,4592,null,335282,null,5386,null,124499,null,5047,null,634844,null,3791,null,516841,null,5741,null,118003,null,4220,null,1115878,null,4183,null,450860,null,3334,null,277711,null,5782,null,173149,null,5127,null,665018,null,3510,null,450770,null,5620,null,214248,null,5813,null,0400000US40,Oklahoma,40
