B17005_001E,B17005_001EA,B17005_001M,B17005_001MA,B17005_002E,B17005_002EA,B17005_002M,B17005_002MA,B17005_003E,B17005_003EA,B17005_003M,B17005_003MA,B17005_004E,B17005_004EA,B17005_004M,B17005_004MA,B17005_005E,B17005_005EA,B17005_005M,B17005_005MA,B17005_006E,B17005_006EA,B17005_006M,B17005_006MA,B17005_007E,B17005_007EA,B17005_007M,B17005_007MA,B17005_008E,B17005_008EA,B17005_008M,B17005_008MA,B17005_009E,B17005_009EA,B17005_009M,B17005_009MA,B17005_010E,B17005_010EA,B17005_010M,B17005_010MA,B17005_011E,B17005_011EA,B17005_011M,B17005_011MA,B17005_012E,B17005_012EA,B17005_012M,B17005_012MA,B17005_013E,B17005_013EA,B17005_013M,B17005_013MA,B17005_014E,B17005_014EA,B17005_014M,B17005_014MA,B17005_015E,B17005_015EA,B17005_015M,B17005_015MA,B17005_016E,B17005_016EA,B17005_016M,B17005_016MA,B17005_017E,B17005_017EA,B17005_017M,B17005_017MA,B17005_018E,B17005_018EA,B17005_018M,B17005_018MA,B17005_019E,B17005_019EA,B17005_019M,B17005_019MA,B17005_020E,B17005_020EA,B17005_020M,B17005_020MA,B17005_021E,B17005_021EA,B17005_021M,B17005_021MA,B17005_022E,B17005_022EA,B17005_022M,B17005_022MA,B17005_023E,B17005_023EA,B17005_023M,B17005_023MA,GEO_ID,NAME,state
7039713,null,6214,null,875959,null,19908,null,347767,null,12878,null,164268,null,9944,null,122183,null,7100,null,42085,null,5148,null,183499,null,9096,null,528192,null,12994,null,205521,null,8636,null,151585,null,7557,null,53936,null,4540,null,322671,null,10784,null,6163754,null,21010,null,3016684,null,13236,null,2351331,null,14441,null,2226042,null,13590,null,125289,null,6779,null,665353,null,12877,null,3147070,null,13925,null,2012807,null,13992,null,1901053,null,13894,null,111754,null,5523,null,1134263,null,12750,null,0400000US13,Georgia,13
979258,null,3103,null,74358,null,4541,null,32192,null,3128,null,12215,null,1976,null,9779,null,1846,null,2436,null,837,null,19977,null,2430,null,42166,null,3425,null,13412,null,2259,null,10700,null,2180,null,2712,null,827,null,28754,null,3130,null,904900,null,5621,null,444324,null,4038,null,321205,null,4804,null,307988,null,5020,null,13217,null,1849,null,123119,null,3761,null,460576,null,3758,null,286754,null,4837,null,276262,null,5089,null,10492,null,1814,null,173822,null,4739,null,0400000US15,Hawaii,15
1103406,null,2786,null,119820,null,5492,null,46353,null,3336,null,28293,null,2576,null,23270,null,2259,null,5023,null,1130,null,18060,null,2231,null,73467,null,3722,null,33449,null,2939,null,28656,null,2795,null,4793,null,1175,null,40018,null,2721,null,983586,null,6021,null,499952,null,4343,null,386461,null,4844,null,370198,null,4755,null,16263,null,1870,null,113491,null,3884,null,483634,null,3837,null,301035,null,5144,null,289590,null,5180,null,11445,null,1707,null,182599,null,4973,null,0400000US16,Idaho,16
9743565,null,5990,null,1022185,null,20551,null,420821,null,11703,null,214103,null,6845,null,150397,null,6415,null,63706,null,4057,null,206718,null,8289,null,601364,null,13627,null,243522,null,7693,null,184316,null,6698,null,59206,null,4098,null,357842,null,11175,null,8721380,null,20465,null,4307748,null,12227,null,3329195,null,14329,null,3130245,null,15129,null,198950,null,7329,null,978553,null,11791,null,4413632,null,14208,null,2832140,null,17689,null,2681191,null,17264,null,150949,null,6835,null,1581492,null,14686,null,0400000US17,Illinois,17
4773498,null,3931,null,518843,null,12540,null,203689,null,8152,null,102364,null,4804,null,73543,null,4669,null,28821,null,3009,null,101325,null,6373,null,315154,null,8061,null,127821,null,5761,null,94591,null,5478,null,33230,null,3300,null,187333,null,6467,null,4254655,null,12931,null,2110851,null,9072,null,1619821,null,10362,null,1538365,null,10737,null,81456,null,5504,null,491030,null,8771,null,2143804,null,8915,null,1367439,null,9867,null,1300795,null,10769,null,66644,null,3725,null,776365,null,8681,null,0400000US18,Indiana,18
2270845,null,2684,null,232284,null,8648,null,93415,null,4898,null,52558,null,3767,null,40980,null,3213,null,11578,null,1856,null,40857,null,3014,null,138869,null,5384,null,70213,null,3957,null,56377,null,3455,null,13836,null,2122,null,68656,null,3630,null,2038561,null,9320,null,1014662,null,5655,null,796007,null,6355,null,767748,null,6599,null,28259,null,2434,null,218655,null,4784,null,1023899,null,5937,null,682507,null,6681,null,660306,null,7028,null,22201,null,2083,null,341392,null,5603,null,0400000US19,Iowa,19
2075272,null,3650,null,210106,null,7841,null,89726,null,5237,null,48657,null,3599,null,39999,null,3102,null,8658,null,1488,null,41069,null,3720,null,120380,null,4637,null,51309,null,3855,null,40326,null,3353,null,10983,null,1688,null,69071,null,3495,null,1865166,null,8832,null,921885,null,5912,null,731382,null,7460,null,699158,null,8354,null,32224,null,3108,null,190503,null,4836,null,943281,null,5377,null,630824,null,5865,null,609099,null,5954,null,21725,null,1893,null,312457,null,5349,null,0400000US20,Kansas,20
3247406,null,4202,null,502861,null,15929,null,202618,null,9499,null,82997,null,4925,null,60196,null,4103,null,22801,null,3078,null,119621,null,6705,null,300243,null,9012,null,104260,null,5866,null,78695,null,5300,null,25565,null,2521,null,195983,null,7349,null,2744545,null,16502,null,1349687,null,9242,null,982946,null,10046,null,933603,null,10201,null,49343,null,3739,null,366741,null,6825,null,1394858,null,9682,null,855339,null,10161,null,820536,null,10145,null,34803,null,2781,null,539519,null,7762,null,0400000US21,Kentucky,21
3222548,null,4148,null,519127,null,14057,null,186065,null,7408,null,78049,null,4402,null,57301,null,3651,null,20748,null,2464,null,108016,null,5976,null,333062,null,10312,null,132611,null,6575,null,106298,null,5434,null,26313,null,2830,null,200451,null,7891,null,2703421,null,14345,null,1334068,null,8388,null,986319,null,9691,null,941678,null,10414,null,44641,null,4248,null,347749,null,7573,null,1369353,null,10489,null,813646,null,10793,null,777576,null,11404,null,36070,null,3222,null,555707,null,10284,null,0400000US22,Louisiana,22
1043555,null,2015,null,117496,null,5959,null,47364,null,3357,null,21505,null,2569,null,16103,null,2360,null,5402,null,1061,null,25859,null,2007,null,70132,null,4549,null,25673,null,2289,null,19798,null,2233,null,5875,null,1196,null,44459,null,3633,null,926059,null,5777,null,453695,null,3652,null,340118,null,4602,null,323335,null,4333,null,16783,null,2045,null,113577,null,3114,null,472364,null,4455,null,309116,null,5218,null,295826,null,5218,null,13290,null,1742,null,163248,null,3781,null,0400000US23,Maine,23
4284468,null,4185,null,332426,null,13963,null,126281,null,8564,null,53285,null,5239,null,38128,null,4089,null,15157,null,2377,null,72996,null,5444,null,206145,null,8712,null,80323,null,5787,null,61542,null,4693,null,18781,null,2498,null,125822,null,6349,null,3952042,null,14768,null,1896540,null,9078,null,1484166,null,9598,null,1413444,null,10398,null,70722,null,4559,null,412374,null,8380,null,2055502,null,9396,null,1382197,null,10711,null,1322772,null,11192,null,59425,null,4198,null,673305,null,10768,null,0400000US24,Maryland,24
5001203,null,3297,null,461548,null,15320,null,184364,null,8887,null,77073,null,5636,null,52107,null,4929,null,24966,null,3458,null,107291,null,6276,null,277184,null,9389,null,101062,null,5259,null,78875,null,4444,null,22187,null,2672,null,176122,null,7293,null,4539655,null,15970,null,2208297,null,8874,null,1709084,null,10353,null,1611590,null,11205,null,97494,null,6208,null,499213,null,8257,null,2331358,null,10665,null,1563306,null,11930,null,1497638,null,11246,null,65668,null,4095,null,768052,null,11118,null,0400000US25,Massachusetts,25
7724953,null,4736,null,959919,null,18056,null,393215,null,10413,null,189447,null,7188,null,120444,null,5938,null,69003,null,4762,null,203768,null,7635,null,566704,null,11304,null,250063,null,7282,null,177037,null,6681,null,73026,null,3998,null,316641,null,9721,null,6765034,null,19288,null,3344950,null,12210,null,2440817,null,13810,null,2244395,null,13908,null,196422,null,6016,null,904133,null,10202,null,3420084,null,11982,null,2104224,null,14898,null,1964978,null,13724,null,139246,null,6286,null,1315860,null,11042,null,0400000US26,Michigan,26
3975180,null,3663,null,350055,null,10031,null,142883,null,6081,null,79046,null,4720,null,59635,null,4080,null,19411,null,2151,null,63837,null,3809,null,207172,null,6415,null,96339,null,4857,null,77451,null,4163,null,18888,null,2072,null,110833,null,4947,null,3625125,null,11033,null,1821529,null,7287,null,1446740,null,8303,null,1373210,null,8239,null,73530,null,3800,null,374789,null,5747,null,1803596,null,6784,null,1254259,null,8253,null,1211703,null,8368,null,42556,null,2650,null,549337,null,7795,null,0400000US27,Minnesota,27
2154412,null,4042,null,383966,null,12245,null,147669,null,6827,null,59648,null,3704,null,38693,null,3918,null,20955,null,2798,null,88021,null,5973,null,236297,null,8115,null,99926,null,5492,null,69695,null,4910,null,30231,null,2823,null,136371,null,5443,null,1770446,null,12379,null,864658,null,7829,null,627129,null,8537,null,587843,null,8518,null,39286,null,3791,null,237529,null,7244,null,905788,null,8130,null,533127,null,9331,null,502801,null,9285,null,30326,null,3036,null,372661,null,7399,null,0400000US28,Mississippi,28
4468817,null,4166,null,516811,null,12545,null,205978,null,7429,null,98020,null,5689,null,71318,null,4506,null,26702,null,3537,null,107958,null,5198,null,310833,null,8457,null,130217,null,6385,null,100154,null,5761,null,30063,null,2683,null,180616,null,6575,null,3952006,null,13312,null,1932922,null,8771,null,1453185,null,9662,null,1378271,null,10029,null,74914,null,3827,null,479737,null,7064,null,2019084,null,9199,null,1300404,null,10635,null,1244878,null,10738,null,55526,null,3288,null,718680,null,10731,null,0400000US29,Missouri,29
741312,null,2133,null,96041,null,5818,null,41730,null,3390,null,21253,null,2408,null,17274,null,1965,null,3979,null,1168,null,20477,null,2785,null,54311,null,3592,null,23277,null,2345,null,21043,null,2355,null,2234,null,752,null,31034,null,3106,null,645271,null,6418,null,324929,null,3729,null,242562,null,3880,null,230592,null,4407,null,11970,null,1857,null,82367,null,2890,null,320342,null,3775,null,205619,null,3913,null,198467,null,3904,null,7152,null,1456,null,114723,null,3519,null,0400000US30,Montana,30
1330309,null,2718,null,133573,null,5997,null,53622,null,3653,null,30929,null,2416,null,24642,null,2256,null,6287,null,1163,null,22693,null,2506,null,79951,null,4438,null,40005,null,2842,null,32195,null,2608,null,7810,null,1307,null,39946,null,3126,null,1196736,null,6384,null,598428,null,3795,null,476385,null,4471,null,460855,null,4530,null,15530,null,1822,null,122043,null,3301,null,598308,null,4664,null,411182,null,4902,null,397956,null,4920,null,13226,null,1819,null,187126,null,4064,null,0400000US31,Nebraska,31
1938412,null,3456,null,179409,null,10337,null,72923,null,5572,null,36471,null,4075,null,29590,null,3523,null,6881,null,1823,null,36452,null,3382,null,106486,null,6508,null,39817,null,3415,null,31249,null,3339,null,8568,null,2099,null,66669,null,4811,null,1759003,null,10331,null,901908,null,6441,null,700966,null,8053,null,665824,null,8370,null,35142,null,2675,null,200942,null,6338,null,857095,null,6444,null,542805,null,7070,null,519564,null,7002,null,23241,null,2462,null,314290,null,6756,null,0400000US32,Nevada,32
1021316,null,1879,null,68135,null,5188,null,28905,null,3105,null,13183,null,2069,null,10345,null,1793,null,2838,null,938,null,15722,null,1935,null,39230,null,3271,null,16506,null,2008,null,13723,null,1879,null,2783,null,908,null,22724,null,2427,null,953181,null,5397,null,466672,null,3111,null,371250,null,4163,null,353991,null,4097,null,17259,null,2245,null,95422,null,3434,null,486509,null,3556,null,328315,null,4960,null,314653,null,5196,null,13662,null,2062,null,158194,null,3908,null,0400000US33,New Hampshire,33
6706558,null,3982,null,519024,null,15653,null,196038,null,8241,null,80641,null,5707,null,56010,null,3811,null,24631,null,3761,null,115397,null,6070,null,322986,null,11643,null,105362,null,6682,null,78305,null,5374,null,27057,null,3448,null,217624,null,8554,null,6187534,null,15794,null,3031331,null,8945,null,2327742,null,11570,null,2212206,null,12038,null,115536,null,5492,null,703589,null,11790,null,3156203,null,11937,null,1986048,null,14924,null,1887733,null,15189,null,98315,null,4610,null,1170155,null,14525,null,0400000US34,New Jersey,34
1492420,null,2518,null,238718,null,11146,null,97187,null,6254,null,44991,null,4088,null,38688,null,3766,null,6303,null,1423,null,52196,null,4588,null,141531,null,7166,null,57070,null,4709,null,47114,null,4375,null,9956,null,1592,null,84461,null,4621,null,1253702,null,11104,null,624717,null,7106,null,453752,null,7084,null,432294,null,6988,null,21458,null,2737,null,170965,null,4957,null,628985,null,7413,null,377956,null,7728,null,363586,null,7908,null,14370,null,1997,null,251029,null,6748,null,0400000US35,New Mexico,35
14939633,null,6728,null,1816830,null,28752,null,728639,null,16477,null,302567,null,10338,null,226886,null,9278,null,75681,null,4572,null,426072,null,12697,null,1088191,null,18856,null,347107,null,9252,null,266238,null,7712,null,80869,null,5143,null,741084,null,15987,null,13122803,null,27817,null,6392143,null,17593,null,4752251,null,19980,null,4503145,null,21983,null,249106,null,7044,null,1639892,null,15651,null,6730660,null,18877,null,4211881,null,22747,null,4024425,null,22555,null,187456,null,6603,null,2518779,null,15375,null,0400000US36,New York,36
6822053,null,6696,null,875623,null,19724,null,341439,null,10610,null,175857,null,7781,null,129710,null,7112,null,46147,null,4470,null,165582,null,7270,null,534184,null,12988,null,217923,null,8207,null,161833,null,7253,null,56090,null,4792,null,316261,null,9827,null,5946430,null,20428,null,2903943,null,11754,null,2199184,null,13201,null,2095970,null,12544,null,103214,null,5842,null,704759,null,10941,null,3042487,null,13657,null,1915372,null,15879,null,1815911,null,15386,null,99461,null,5302,null,1127115,null,12096,null,0400000US37,North Carolina,37
484427,null,1853,null,57527,null,3768,null,23737,null,2399,null,11883,null,1823,null,10058,null,1627,null,1825,null,610,null,11854,null,1509,null,33790,null,2180,null,16952,null,1847,null,15541,null,1766,null,1411,null,468,null,16838,null,1644,null,426900,null,3881,null,217332,null,2557,null,172281,null,3408,null,167113,null,3396,null,5168,null,1041,null,45051,null,1997,null,209568,null,2539,null,145895,null,3013,null,142607,null,2895,null,3288,null,857,null,63673,null,2194,null,0400000US38,North Dakota,38
8769409,null,5359,null,1014542,null,17822,null,400818,null,9732,null,189953,null,7062,null,126606,null,5419,null,63347,null,4306,null,210865,null,6586,null,613724,null,12557,null,258749,null,8203,null,189534,null,6628,null,69215,null,5169,null,354975,null,9611,null,7754867,null,18437,null,3796716,null,11028,null,2847470,null,13463,null,2685726,null,14390,null,161744,null,6160,null,949246,null,12713,null,3958151,null,13235,null,2518260,null,16029,null,2398960,null,16197,null,119300,null,4379,null,1439891,null,12000,null,0400000US39,Ohio,39
2699058,null,4169,null,374707,null,10835,null,152395,null,6811,null,77721,null,4489,null,62637,null,4058,null,15084,null,2285,null,74674,null,4880,null,222312,null,6806,null,88755,null,4412,null,71886,null,4297,null,16869,null,1886,null,133557,null,4975,null,2324351,null,11746,null,1147100,null,7968,null,863030,null,8668,null,829532,null,8349,null,33498,null,2535,null,284070,null,6522,null,1177251,null,7634,null,712631,null,8871,null,685312,null,8925,null,27319,null,2580,null,464620,null,6930,null,0400000US40,Oklahoma,40
2924686,null,3959,null,346259,null,13096,null,146826,null,7536,null,72865,null,5101,null,54196,null,4577,null,18669,null,2486,null,73961,null,4886,null,199433,null,8041,null,84994,null,4319,null,67698,null,4069,null,17296,null,2408,null,114439,null,6423,null,2578427,null,13934,null,1283933,null,8015,null,964091,null,9309,null,913456,null,9707,null,50635,null,4436,null,319842,null,7169,null,1294494,null,9104,null,805926,null,10311,null,767811,null,10006,null,38115,null,3266,null,488568,null,8116,null,0400000US41,Oregon,41
9593977,null,4642,null,992623,null,22086,null,383510,null,12553,null,161799,null,7128,null,117312,null,6382,null,44487,null,3456,null,221711,null,9150,null,609113,null,14517,null,218929,null,7940,null,164876,null,7090,null,54053,null,4851,null,390184,null,12024,null,8601354,null,22751,null,4203976,null,13655,null,3117664,null,16753,null,2962963,null,15853,null,154701,null,6241,null,1086312,null,12199,null,4397378,null,15114,null,2724389,null,14202,null,2613097,null,14351,null,111292,null,4778,null,1672989,null,12625,null,0400000US42,Pennsylvania,42
813823,null,2196,null,84951,null,6308,null,34576,null,3991,null,14641,null,2510,null,11090,null,2182,null,3551,null,1024,null,19935,null,2772,null,50375,null,4000,null,20846,null,2752,null,16446,null,2522,null,4400,null,1286,null,29529,null,2963,null,728872,null,6474,null,353931,null,4271,null,269365,null,4768,null,254928,null,5186,null,14437,null,1974,null,84566,null,3625,null,374941,null,4495,null,242620,null,5101,null,230768,null,4843,null,11852,null,1903,null,132321,null,5222,null,0400000US44,Rhode Island,44
3334573,null,4231,null,443974,null,14426,null,169735,null,7600,null,73552,null,5305,null,54003,null,4345,null,19549,null,2740,null,96183,null,5296,null,274239,null,9798,null,101737,null,6301,null,75194,null,5210,null,26543,null,3017,null,172502,null,7480,null,2890599,null,14883,null,1405422,null,8407,null,1043841,null,9928,null,993269,null,10405,null,50572,null,3879,null,361581,null,7524,null,1485177,null,10848,null,908795,null,12969,null,860344,null,12881,null,48451,null,3767,null,576382,null,10018,null,0400000US45,South Carolina,45
595724,null,1281,null,71687,null,3830,null,30506,null,2491,null,16867,null,2001,null,13494,null,2003,null,3373,null,941,null,13639,null,1818,null,41181,null,2558,null,19015,null,1864,null,15362,null,1934,null,3653,null,1074,null,22166,null,1957,null,524037,null,3918,null,261921,null,2843,null,207048,null,3333,null,200955,null,3398,null,6093,null,1021,null,54873,null,2597,null,262116,null,2703,null,183519,null,3102,null,179327,null,3283,null,4192,null,962,null,78597,null,3329,null,0400000US46,South Dakota,46
4713431,null,5286,null,657266,null,18117,null,261949,null,10498,null,120584,null,6564,null,88461,null,5327,null,32123,null,3859,null,141365,null,7408,null,395317,null,10238,null,151597,null,7823,null,109208,null,6685,null,42389,null,3762,null,243720,null,7972,null,4056165,null,18845,null,1997501,null,11355,null,1495320,null,10973,null,1421747,null,10713,null,73573,null,3919,null,502181,null,8359,null,2058664,null,11861,null,1273738,null,11424,null,1211304,null,11154,null,62434,null,3538,null,784926,null,11778,null,0400000US47,Tennessee,47
17408098,null,9827,null,2413662,null,30373,null,968343,null,18427,null,529057,null,15811,null,440996,null,14724,null,88061,null,5451,null,439286,null,10804,null,1445319,null,19055,null,550845,null,13325,null,437071,null,12761,null,113774,null,6136,null,894474,null,17491,null,14994436,null,30115,null,7526738,null,16750,null,5904281,null,20313,null,5641112,null,21362,null,263169,null,9309,null,1622457,null,15935,null,7467698,null,21711,null,4621532,null,22941,null,4412036,null,23537,null,209496,null,7809,null,2846166,null,24796,null,0400000US48,Texas,48
1872863,null,2683,null,168880,null,8096,null,71751,null,4608,null,43424,null,4116,null,37000,null,3639,null,6424,null,1464,null,28327,null,2864,null,97129,null,5842,null,43874,null,4023,null,38823,null,3570,null,5051,null,1330,null,53255,null,4155,null,1703983,null,8544,null,860687,null,4994,null,703851,null,6020,null,680770,null,6405,null,23081,null,2246,null,156836,null,4282,null,843296,null,6108,null,527323,null,6504,null,512005,null,6862,null,15318,null,1743,null,315973,null,7005,null,0400000US49,Utah,49
488888,null,1487,null,46159,null,3733,null,18768,null,2336,null,8878,null,1460,null,6872,null,1259,null,2006,null,710,null,9890,null,1897,null,27391,null,2309,null,12727,null,1643,null,11242,null,1619,null,1485,null,487,null,14664,null,1588,null,442729,null,3978,null,219402,null,2307,null,170260,null,3217,null,162721,null,3338,null,7539,null,1156,null,49142,null,2365,null,223327,null,2622,null,155461,null,2898,null,149635,null,2835,null,5826,null,967,null,67866,null,2334,null,0400000US50,Vermont,50
5812049,null,7282,null,537439,null,15251,null,206765,null,9453,null,91398,null,5331,null,70953,null,4863,null,20445,null,2491,null,115367,null,6552,null,330674,null,9577,null,127838,null,6187,null,98672,null,5393,null,29166,null,3076,null,202836,null,7548,null,5274610,null,16008,null,2560288,null,11088,null,1978713,null,11581,null,1904849,null,11273,null,73864,null,4712,null,581575,null,8217,null,2714322,null,10852,null,1761839,null,14145,null,1695551,null,14022,null,66288,null,4492,null,952483,null,11837,null,0400000US51,Virginia,51
4984864,null,4840,null,525744,null,13554,null,223660,null,9422,null,107409,null,6841,null,80996,null,6151,null,26413,null,3158,null,116251,null,7004,null,302084,null,8008,null,116498,null,5840,null,92598,null,5501,null,23900,null,2757,null,185586,null,6722,null,4459120,null,14781,null,2216865,null,10148,null,1687495,null,11084,null,1602166,null,11881,null,85329,null,5679,null,529370,null,8405,null,2242255,null,8720,null,1414367,null,11189,null,1353244,null,10689,null,61123,null,3932,null,827888,null,10566,null,0400000US53,Washington,53
1429414,null,2387,null,219729,null,8186,null,91521,null,4333,null,31766,null,2825,null,23602,null,2567,null,8164,null,1494,null,59755,null,3535,null,128208,null,5841,null,39142,null,3435,null,31799,null,3170,null,7343,null,1326,null,89066,null,5233,null,1209685,null,8400,null,598424,null,4717,null,401218,null,6164,null,379991,null,6242,null,21227,null,2723,null,197206,null,4680,null,611261,null,6160,null,332446,null,7280,null,319074,null,7247,null,13372,null,1937,null,278815,null,5667,null,0400000US54,West Virginia,54
4308163,null,3862,null,422603,null,12079,null,175745,null,6299,null,89683,null,4863,null,65947,null,4196,null,23736,null,2430,null,86062,null,4295,null,246858,null,7503,null,120649,null,5123,null,96833,null,4350,null,23816,null,2349,null,126209,null,5369,null,3885560,null,12470,null,1941062,null,7046,null,1506850,null,8484,null,1435265,null,7432,null,71585,null,3594,null,434212,null,6790,null,1944498,null,8225,null,1309102,null,8800,null,1255887,null,7997,null,53215,null,3647,null,635396,null,7025,null,0400000US55,Wisconsin,55
