C08513_001E,C08513_001EA,C08513_001M,C08513_001MA,C08513_002E,C08513_002EA,C08513_002M,C08513_002MA,C08513_003E,C08513_003EA,C08513_003M,C08513_003MA,C08513_004E,C08513_004EA,C08513_004M,C08513_004MA,C08513_005E,C08513_005EA,C08513_005M,C08513_005MA,C08513_006E,C08513_006EA,C08513_006M,C08513_006MA,C08513_007E,C08513_007EA,C08513_007M,C08513_007MA,C08513_008E,C08513_008EA,C08513_008M,C08513_008MA,C08513_009E,C08513_009EA,C08513_009M,C08513_009MA,C08513_010E,C08513_010EA,C08513_010M,C08513_010MA,C08513_011E,C08513_011EA,C08513_011M,C08513_011MA,C08513_012E,C08513_012EA,C08513_012M,C08513_012MA,C08513_013E,C08513_013EA,C08513_013M,C08513_013MA,C08513_014E,C08513_014EA,C08513_014M,C08513_014MA,C08513_015E,C08513_015EA,C08513_015M,C08513_015MA,C08513_016E,C08513_016EA,C08513_016M,C08513_016MA,C08513_017E,C08513_017EA,C08513_017M,C08513_017MA,C08513_018E,C08513_018EA,C08513_018M,C08513_018MA,C08513_019E,C08513_019EA,C08513_019M,C08513_019MA,C08513_020E,C08513_020EA,C08513_020M,C08513_020MA,C08513_021E,C08513_021EA,C08513_021M,C08513_021MA,C08513_022E,C08513_022EA,C08513_022M,C08513_022MA,C08513_023E,C08513_023EA,C08513_023M,C08513_023MA,C08513_024E,C08513_024EA,C08513_024M,C08513_024MA,C08513_025E,C08513_025EA,C08513_025M,C08513_025MA,C08513_026E,C08513_026EA,C08513_026M,C08513_026MA,C08513_027E,C08513_027EA,C08513_027M,C08513_027MA,C08513_028E,C08513_028EA,C08513_028M,C08513_028MA,C08513_029E,C08513_029EA,C08513_029M,C08513_029MA,C08513_030E,C08513_030EA,C08513_030M,C08513_030MA,GEO_ID,NAME,state
4333325,null,21575,null,3770914,null,21207,null,562411,null,13563,null,271872,null,9786,null,290539,null,11173,null,3416499,null,20715,null,3054321,null,19746,null,362178,null,13246,null,202304,null,8698,null,159874,null,9059,null,477073,null,14542,null,358174,null,11613,null,118899,null,8000,null,38997,null,4874,null,79902,null,6620,null,96130,null,7419,null,75709,null,6328,null,20421,null,4091,null,7023,null,1904,null,13398,null,3605,null,155067,null,9142,null,111015,null,5877,null,44052,null,6157,null,12131,null,1851,null,31921,null,5602,null,188556,null,8282,null,171695,null,7176,null,16861,null,2301,null,11417,null,2008,null,5444,null,1150,null,0400000US13,Georgia,13
628564,null,6795,null,470207,null,8389,null,158357,null,7757,null,93185,null,5789,null,65172,null,4754,null,426520,null,7854,null,333068,null,8096,null,93452,null,5554,null,61318,null,4689,null,32134,null,2787,null,95832,null,5110,null,68831,null,3923,null,27001,null,3579,null,13564,null,2163,null,13437,null,2315,null,35326,null,2785,null,16560,null,1876,null,18766,null,2238,null,7324,null,1568,null,11442,null,1941,null,44370,null,4220,null,30948,null,3325,null,13422,null,2324,null,7592,null,1651,null,5830,null,1365,null,26516,null,2681,null,20800,null,2363,null,5716,null,1776,null,3387,null,1205,null,2329,null,1054,null,0400000US15,Hawaii,15
682844,null,7481,null,609832,null,7847,null,73012,null,4495,null,40802,null,3999,null,32210,null,3387,null,521695,null,8565,null,471557,null,8139,null,50138,null,3865,null,29925,null,3159,null,20213,null,2613,null,79154,null,4463,null,66767,null,4162,null,12387,null,1968,null,5862,null,1415,null,6525,null,1689,null,5076,null,1006,null,4529,null,960,null,547,null,312,null,358,null,226,null,189,null,225,null,39922,null,3410,null,32472,null,3075,null,7450,null,1878,null,2906,null,1023,null,4544,null,1427,null,36997,null,3222,null,34507,null,3155,null,2490,null,833,null,1751,null,747,null,739,null,351,null,0400000US16,Idaho,16
5997956,null,22464,null,4653221,null,27584,null,1344735,null,17814,null,694374,null,15112,null,650361,null,12870,null,4413291,null,26930,null,3520454,null,25830,null,892837,null,14662,null,489452,null,11453,null,403385,null,11163,null,558475,null,14809,null,353127,null,11724,null,205348,null,10436,null,74250,null,4909,null,131098,null,8705,null,531017,null,11771,null,387108,null,10254,null,143909,null,7021,null,77084,null,4881,null,66825,null,5849,null,275687,null,8622,null,205042,null,7658,null,70645,null,5382,null,33016,null,3400,null,37629,null,4561,null,219486,null,7761,null,187490,null,6632,null,31996,null,3648,null,20572,null,2355,null,11424,null,2149,null,0400000US17,Illinois,17
2900016,null,16823,null,2689136,null,16306,null,210880,null,6471,null,123789,null,6942,null,87091,null,4783,null,2413724,null,16018,null,2267429,null,15852,null,146295,null,6303,null,90003,null,5355,null,56292,null,3916,null,274319,null,8582,null,234741,null,7363,null,39578,null,4400,null,16841,null,2386,null,22737,null,3617,null,20627,null,2403,null,17470,null,2129,null,3157,null,1032,null,1443,null,694,null,1714,null,763,null,96790,null,5456,null,82534,null,4987,null,14256,null,2155,null,9677,null,1830,null,4579,null,1127,null,94556,null,4721,null,86962,null,4621,null,7594,null,1578,null,5825,null,1481,null,1769,null,699,null,0400000US18,Indiana,18
1501636,null,10108,null,1405984,null,10420,null,95652,null,5048,null,53769,null,3494,null,41883,null,3574,null,1181222,null,11059,null,1117959,null,10984,null,63263,null,3869,null,38491,null,2728,null,24772,null,2468,null,150834,null,6471,null,134085,null,6416,null,16749,null,2096,null,6886,null,1325,null,9863,null,1686,null,17111,null,2205,null,12632,null,1693,null,4479,null,1247,null,2194,null,1030,null,2285,null,1009,null,78667,null,3802,null,71030,null,3604,null,7637,null,1387,null,3818,null,887,null,3819,null,1183,null,73802,null,3925,null,70278,null,3970,null,3524,null,898,null,2380,null,709,null,1144,null,560,null,0400000US19,Iowa,19
1387425,null,11649,null,1254567,null,11769,null,132858,null,5636,null,69929,null,4938,null,62929,null,3687,null,1130916,null,11761,null,1032126,null,11281,null,98790,null,5204,null,56708,null,4383,null,42082,null,3439,null,133351,null,6256,null,110871,null,5529,null,22480,null,3117,null,7718,null,1440,null,14762,null,2882,null,7161,null,1481,null,6371,null,1262,null,790,null,514,null,501,null,410,null,289,null,218,null,55929,null,4148,null,48123,null,3421,null,7806,null,1901,null,3103,null,841,null,4703,null,1609,null,60068,null,3272,null,57076,null,3043,null,2992,null,807,null,1899,null,683,null,1093,null,581,null,0400000US20,Kansas,20
1880402,null,16550,null,1791147,null,16069,null,89255,null,4924,null,48982,null,3833,null,40273,null,3438,null,1532402,null,15680,null,1475069,null,15283,null,57333,null,4320,null,35958,null,3200,null,21375,null,2574,null,202924,null,7315,null,183631,null,7243,null,19293,null,2781,null,7238,null,1461,null,12055,null,2211,null,20770,null,2580,null,18390,null,2468,null,2380,null,808,null,701,null,401,null,1679,null,738,null,64192,null,4816,null,56796,null,4535,null,7396,null,1604,null,3429,null,906,null,3967,null,1254,null,60114,null,4091,null,57261,null,3954,null,2853,null,960,null,1656,null,744,null,1197,null,584,null,0400000US21,Kentucky,21
1860956,null,16291,null,1714576,null,16869,null,146380,null,6902,null,96711,null,5753,null,49669,null,4384,null,1504472,null,16193,null,1404404,null,16235,null,100068,null,5399,null,73925,null,5034,null,26143,null,2925,null,210924,null,7913,null,181635,null,7361,null,29289,null,3383,null,12902,null,2085,null,16387,null,2559,null,20935,null,2573,null,18312,null,2381,null,2623,null,844,null,1074,null,491,null,1549,null,686,null,73787,null,4856,null,65141,null,4280,null,8646,null,2138,null,4288,null,1107,null,4358,null,1901,null,50838,null,4330,null,45084,null,3840,null,5754,null,1883,null,4522,null,1543,null,1232,null,772,null,0400000US22,Louisiana,22
632517,null,6177,null,589250,null,6517,null,43267,null,3257,null,32772,null,2586,null,10495,null,1648,null,502128,null,6289,null,471055,null,6701,null,31073,null,2652,null,23834,null,2074,null,7239,null,1343,null,60813,null,4185,null,55253,null,3866,null,5560,null,1421,null,4338,null,1255,null,1222,null,518,null,4000,null,1205,null,3467,null,1190,null,533,null,425,null,193,null,193,null,340,null,371,null,34400,null,3111,null,30000,null,2783,null,4400,null,1341,null,2950,null,1046,null,1450,null,819,null,31176,null,2397,null,29475,null,2229,null,1701,null,565,null,1457,null,518,null,244,null,181,null,0400000US23,Maine,23
2533049,null,18945,null,2157390,null,19648,null,375659,null,11109,null,219521,null,8634,null,156138,null,8391,null,1941195,null,22040,null,1685311,null,19536,null,255884,null,9283,null,163461,null,7726,null,92423,null,6305,null,263185,null,10066,null,202935,null,8003,null,60250,null,4849,null,26663,null,3230,null,33587,null,3237,null,131304,null,7534,null,101831,null,5927,null,29473,null,3147,null,12225,null,2264,null,17248,null,2455,null,97127,null,6401,null,80697,null,5816,null,16430,null,2412,null,8006,null,1902,null,8424,null,1734,null,100238,null,4509,null,86616,null,4148,null,13622,null,2038,null,9166,null,1556,null,4456,null,1146,null,0400000US24,Maryland,24
3248181,null,20259,null,2612331,null,21505,null,635850,null,15686,null,368832,null,12027,null,267018,null,10968,null,2379417,null,21329,null,1987302,null,21187,null,392115,null,11870,null,241960,null,9419,null,150155,null,7236,null,263928,null,11724,null,181521,null,9138,null,82407,null,6471,null,36992,null,4270,null,45415,null,5143,null,292831,null,11034,null,200124,null,8664,null,92707,null,6239,null,49415,null,4337,null,43292,null,5014,null,184849,null,8546,null,135269,null,7299,null,49580,null,4576,null,27930,null,3491,null,21650,null,2890,null,127156,null,6301,null,108115,null,5986,null,19041,null,2768,null,12535,null,2259,null,6506,null,1531,null,0400000US25,Massachusetts,25
4353614,null,19490,null,3966250,null,20588,null,387364,null,9339,null,237212,null,8779,null,150152,null,7012,null,3616966,null,19895,null,3321253,null,20402,null,295713,null,8763,null,187053,null,7699,null,108660,null,6256,null,384632,null,10621,null,327663,null,8886,null,56969,null,4726,null,27898,null,2942,null,29071,null,3631,null,53364,null,4186,null,47757,null,3830,null,5607,null,1360,null,3441,null,992,null,2166,null,781,null,149932,null,5414,null,131698,null,5339,null,18234,null,2769,null,11574,null,2066,null,6660,null,1586,null,148720,null,5119,null,137879,null,4987,null,10841,null,1651,null,7246,null,1285,null,3595,null,1118,null,0400000US26,Michigan,26
2699357,null,11495,null,2458403,null,12082,null,240954,null,6618,null,139792,null,5503,null,101162,null,5038,null,2099771,null,11394,null,1938140,null,12299,null,161631,null,6477,null,99091,null,5070,null,62540,null,4399,null,254716,null,7965,null,211738,null,6481,null,42978,null,3937,null,21028,null,2336,null,21950,null,2857,null,84080,null,4881,null,69688,null,4187,null,14392,null,2253,null,6361,null,1275,null,8031,null,1786,null,123110,null,5604,null,109033,null,5011,null,14077,null,2019,null,7575,null,1583,null,6502,null,1355,null,137680,null,5220,null,129804,null,4998,null,7876,null,1321,null,5737,null,1147,null,2139,null,717,null,0400000US27,Minnesota,27
1137160,null,13327,null,1088446,null,13606,null,48714,null,4337,null,26412,null,2526,null,22302,null,3607,null,937740,null,13896,null,907303,null,13650,null,30437,null,2903,null,19251,null,2172,null,11186,null,2211,null,128386,null,6542,null,114732,null,5980,null,13654,null,2632,null,4400,null,1310,null,9254,null,2199,null,4135,null,1177,null,4104,null,1167,null,31,null,48,null,31,null,48,null,0,null,267,null,38238,null,3360,null,34994,null,2978,null,3244,null,1248,null,1854,null,793,null,1390,null,712,null,28661,null,2447,null,27313,null,2314,null,1348,null,770,null,876,null,531,null,472,null,410,null,0400000US28,Mississippi,28
2801049,null,17914,null,2632195,null,17830,null,168854,null,6309,null,102279,null,5162,null,66575,null,5561,null,2263740,null,16975,null,2146115,null,16232,null,117625,null,5537,null,76232,null,4258,null,41393,null,4205,null,288572,null,8390,null,260582,null,7962,null,27990,null,3048,null,12531,null,1875,null,15459,null,2931,null,46241,null,3939,null,42518,null,3853,null,3723,null,1040,null,1936,null,765,null,1787,null,838,null,90573,null,5830,null,77544,null,4671,null,13029,null,2921,null,6597,null,1397,null,6432,null,2438,null,111923,null,4631,null,105436,null,4697,null,6487,null,1415,null,4983,null,1250,null,1504,null,517,null,0400000US29,Missouri,29
460787,null,6510,null,443731,null,6197,null,17056,null,2099,null,14151,null,1930,null,2905,null,813,null,339906,null,6372,null,328395,null,6296,null,11511,null,1805,null,9603,null,1728,null,1908,null,595,null,48510,null,3479,null,46557,null,3311,null,1953,null,713,null,1711,null,686,null,242,null,177,null,5862,null,1405,null,5337,null,1384,null,525,null,361,null,525,null,361,null,0,null,267,null,33200,null,2969,null,31450,null,2794,null,1750,null,719,null,1264,null,535,null,486,null,517,null,33309,null,2673,null,31992,null,2594,null,1317,null,495,null,1048,null,470,null,269,null,243,null,0400000US30,Montana,30
924995,null,7494,null,849261,null,7351,null,75734,null,3557,null,40389,null,3392,null,35345,null,2496,null,738747,null,8300,null,684938,null,7767,null,53809,null,3178,null,30320,null,2769,null,23489,null,2178,null,86850,null,4549,null,72822,null,4332,null,14028,null,1861,null,5926,null,1296,null,8102,null,1417,null,6303,null,1400,null,5321,null,1257,null,982,null,536,null,617,null,401,null,365,null,302,null,41841,null,2909,null,37764,null,2885,null,4077,null,855,null,1887,null,751,null,2190,null,800,null,51254,null,3408,null,48416,null,3257,null,2838,null,846,null,1639,null,685,null,1199,null,508,null,0400000US31,Nebraska,31
1239805,null,9794,null,892238,null,12316,null,347567,null,9137,null,165079,null,7122,null,182488,null,6148,null,965221,null,12302,null,712098,null,12195,null,253123,null,9729,null,131456,null,6692,null,121667,null,6324,null,143201,null,6924,null,84541,null,5215,null,58660,null,5156,null,19168,null,2444,null,39492,null,4556,null,41611,null,3525,null,25096,null,2644,null,16515,null,2140,null,4623,null,1227,null,11892,null,2050,null,52571,null,3860,null,38578,null,3570,null,13993,null,2243,null,6829,null,1573,null,7164,null,1830,null,37201,null,3562,null,31925,null,3205,null,5276,null,1116,null,3003,null,975,null,2273,null,728,null,0400000US32,Nevada,32
634899,null,8958,null,585785,null,9071,null,49114,null,3864,null,33401,null,2752,null,15713,null,2628,null,512269,null,8172,null,474204,null,8119,null,38065,null,3351,null,26153,null,2524,null,11912,null,2203,null,56561,null,4915,null,50478,null,4718,null,6083,null,1330,null,3942,null,1008,null,2141,null,901,null,2673,null,789,null,2352,null,758,null,321,null,304,null,294,null,299,null,27,null,49,null,29297,null,2438,null,26107,null,2374,null,3190,null,800,null,1749,null,608,null,1441,null,638,null,34099,null,2689,null,32644,null,2730,null,1455,null,479,null,1263,null,449,null,192,null,176,null,0400000US33,New Hampshire,33
3884858,null,25676,null,2773956,null,24323,null,1110902,null,15488,null,610760,null,13654,null,500142,null,12492,null,2947462,null,22013,null,2254264,null,20843,null,693198,null,14978,null,441389,null,13324,null,251809,null,9773,null,371510,null,11843,null,196445,null,7607,null,175065,null,9487,null,66711,null,5771,null,108354,null,6666,null,214564,null,9515,null,112996,null,6221,null,101568,null,6978,null,45009,null,4094,null,56559,null,5296,null,213634,null,8087,null,104354,null,5537,null,109280,null,6497,null,39203,null,3707,null,70077,null,6229,null,137688,null,6210,null,105897,null,4937,null,31791,null,3604,null,18448,null,2361,null,13343,null,2176,null,0400000US34,New Jersey,34
864109,null,11632,null,570814,null,10361,null,293295,null,9061,null,216828,null,7056,null,76467,null,6181,null,666547,null,10959,null,448115,null,9515,null,218432,null,7175,null,166711,null,6165,null,51721,null,4212,null,108383,null,7114,null,62027,null,4629,null,46356,null,5775,null,29831,null,3955,null,16525,null,3932,null,8710,null,1578,null,5500,null,1289,null,3210,null,1013,null,1884,null,721,null,1326,null,749,null,35488,null,3060,null,22665,null,2636,null,12823,null,1993,null,9084,null,1695,null,3739,null,1312,null,44981,null,3795,null,32507,null,3242,null,12474,null,1774,null,9318,null,1791,null,3156,null,827,null,0400000US35,New Mexico,35
9125307,null,32776,null,6544690,null,31049,null,2580617,null,24738,null,1415484,null,19367,null,1165133,null,21519,null,4819044,null,32240,null,3949351,null,28334,null,869693,null,15221,null,553381,null,14490,null,316312,null,11946,null,669843,null,16238,null,451084,null,12115,null,218759,null,10512,null,99025,null,4899,null,119734,null,8532,null,2566071,null,23960,null,1439481,null,17454,null,1126590,null,17443,null,589570,null,12679,null,537020,null,14059,null,734886,null,13471,null,455183,null,11082,null,279703,null,9725,null,127415,null,6475,null,152288,null,8064,null,335463,null,10536,null,249591,null,8456,null,85872,null,6512,null,46093,null,4392,null,39779,null,3901,null,0400000US36,New York,36
4158877,null,23404,null,3727684,null,22060,null,431193,null,9885,null,208962,null,7983,null,222231,null,7578,null,3330962,null,25935,null,3055803,null,23562,null,275159,null,9536,null,151127,null,7023,null,124032,null,6080,null,490002,null,13522,null,376806,null,11147,null,113196,null,6463,null,33666,null,3426,null,79530,null,5806,null,39822,null,3568,null,33429,null,3163,null,6393,null,1295,null,3098,null,1016,null,3295,null,1177,null,133714,null,6898,null,112012,null,6508,null,21702,null,2366,null,10854,null,1932,null,10848,null,2068,null,164377,null,6445,null,149634,null,6732,null,14743,null,2129,null,10217,null,1635,null,4526,null,1119,null,0400000US37,North Carolina,37
354240,null,4443,null,337804,null,4496,null,16436,null,2037,null,12541,null,1701,null,3895,null,1208,null,280246,null,5466,null,268439,null,5115,null,11807,null,1657,null,9831,null,1560,null,1976,null,598,null,32794,null,2494,null,30939,null,2396,null,1855,null,590,null,1158,null,391,null,697,null,494,null,2052,null,793,null,1785,null,773,null,267,null,243,null,109,null,131,null,158,null,210,null,19987,null,2251,null,18133,null,1954,null,1854,null,1043,null,981,null,463,null,873,null,913,null,19161,null,1831,null,18508,null,1815,null,653,null,231,null,462,null,207,null,191,null,139,null,0400000US38,North Dakota,38
5303682,null,23438,null,4983935,null,24864,null,319747,null,10027,null,213454,null,8123,null,106293,null,5856,null,4404390,null,23637,null,4178162,null,24981,null,226228,null,9068,null,158612,null,7199,null,67616,null,4629,null,431429,null,12193,null,383849,null,11033,null,47580,null,4548,null,26912,null,3008,null,20668,null,3303,null,103774,null,5550,null,94311,null,5069,null,9463,null,2235,null,4083,null,1400,null,5380,null,1522,null,177764,null,6944,null,157103,null,6239,null,20661,null,2652,null,12581,null,1964,null,8080,null,1736,null,186325,null,6011,null,170510,null,5821,null,15815,null,1978,null,11266,null,1811,null,4549,null,1175,null,0400000US39,Ohio,39
1619414,null,12405,null,1477962,null,12823,null,141452,null,4838,null,66848,null,3439,null,74604,null,3880,null,1302847,null,12023,null,1204277,null,12642,null,98570,null,4444,null,50472,null,2978,null,48098,null,3439,null,192721,null,6971,null,160616,null,6672,null,32105,null,3244,null,11083,null,1609,null,21022,null,2734,null,7571,null,1660,null,6020,null,1195,null,1551,null,1037,null,195,null,155,null,1356,null,1011,null,52308,null,3561,null,46561,null,3394,null,5747,null,1426,null,2516,null,889,null,3231,null,1049,null,63967,null,4025,null,60488,null,3924,null,3479,null,887,null,2582,null,750,null,897,null,408,null,0400000US40,Oklahoma,40
1805164,null,15223,null,1547796,null,14660,null,257368,null,9299,null,124094,null,6462,null,133274,null,8001,null,1325229,null,16234,null,1154904,null,14939,null,170325,null,7080,null,89281,null,5564,null,81044,null,5784,null,205360,null,8877,null,156463,null,7419,null,48897,null,4934,null,14426,null,2137,null,34471,null,4683,null,68459,null,4579,null,57575,null,4523,null,10884,null,1873,null,6076,null,1216,null,4808,null,1264,null,111190,null,5893,null,96043,null,5248,null,15147,null,2035,null,8776,null,1631,null,6371,null,1304,null,94926,null,4929,null,82811,null,4397,null,12115,null,2476,null,5535,null,1238,null,6580,null,2083,null,0400000US41,Oregon,41
5656203,null,24206,null,5151517,null,20595,null,504686,null,12413,null,310326,null,9164,null,194360,null,8561,null,4328695,null,25565,null,4015545,null,23190,null,313150,null,9885,null,202819,null,7857,null,110331,null,6452,null,523811,null,11301,null,443871,null,9739,null,79940,null,5228,null,39263,null,3071,null,40677,null,4159,null,301024,null,8516,null,255297,null,7674,null,45727,null,4343,null,25358,null,2509,null,20369,null,3010,null,295918,null,9058,null,252605,null,7936,null,43313,null,4028,null,26809,null,2778,null,16504,null,2236,null,206755,null,5905,null,184199,null,5935,null,22556,null,2513,null,16077,null,1921,null,6479,null,1373,null,0400000US42,Pennsylvania,42
