C19101_001E,C19101_001EA,C19101_001M,C19101_001MA,C19101_002E,C19101_002EA,C19101_002M,C19101_002MA,C19101_003E,C19101_003EA,C19101_003M,C19101_003MA,C19101_004E,C19101_004EA,C19101_004M,C19101_004MA,C19101_005E,C19101_005EA,C19101_005M,C19101_005MA,C19101_006E,C19101_006EA,C19101_006M,C19101_006MA,C19101_007E,C19101_007EA,C19101_007M,C19101_007MA,C19101_008E,C19101_008EA,C19101_008M,C19101_008MA,C19101_009E,C19101_009EA,C19101_009M,C19101_009MA,C19101_010E,C19101_010EA,C19101_010M,C19101_010MA,C19101_011E,C19101_011EA,C19101_011M,C19101_011MA,GEO_ID,NAME,state
1662403,null,13308,null,72621,null,4197,null,49792,null,3738,null,137040,null,5277,null,170952,null,5479,null,264564,null,7203,null,390692,null,8270,null,265679,null,6410,null,209136,null,6862,null,54351,null,3237,null,47576,null,2782,null,0400000US18,Indiana,18
794320,null,8485,null,26994,null,2348,null,23262,null,2527,null,62103,null,3581,null,79839,null,3755,null,122865,null,4747,null,200098,null,5855,null,131049,null,4472,null,99418,null,4040,null,25426,null,1851,null,23266,null,1622,null,0400000US19,Iowa,19
728136,null,8195,null,26428,null,2678,null,17816,null,2188,null,61449,null,3337,null,71920,null,4371,null,113960,null,4343,null,164018,null,5484,null,113596,null,4791,null,99090,null,4436,null,31400,null,2146,null,28459,null,2290,null,0400000US20,Kansas,20
1114146,null,13621,null,73869,null,4661,null,54606,null,3970,null,127726,null,6622,null,122655,null,4892,null,174890,null,6268,null,225821,null,7517,null,153714,null,4794,null,121111,null,4765,null,31813,null,1827,null,27941,null,2178,null,0400000US21,Kentucky,21
1080025,null,10940,null,76603,null,4428,null,57279,null,3772,null,122285,null,5917,null,120593,null,4828,null,155229,null,6461,null,206092,null,7625,null,140477,null,4520,null,131316,null,5480,null,38511,null,2890,null,31640,null,2114,null,0400000US22,Louisiana,22
355547,null,6511,null,12727,null,1564,null,11953,null,1822,null,33426,null,2265,null,37554,null,2795,null,57810,null,3108,null,85674,null,3493,null,52753,null,2447,null,42646,null,2969,null,10444,null,1187,null,10560,null,1373,null,0400000US23,Maine,23
1392247,null,11564,null,37007,null,3086,null,25733,null,2970,null,72713,null,4409,null,95009,null,4360,null,143820,null,5528,null,252986,null,7707,null,218590,null,6595,null,288672,null,7637,null,130599,null,4772,null,127118,null,4709,null,0400000US24,Maryland,24
1561198,null,13396,null,59108,null,4720,null,41012,null,3544,null,94036,null,5196,null,106283,null,5761,null,165910,null,6412,null,273318,null,8186,null,250572,null,7713,null,312745,null,7201,null,126470,null,5553,null,131744,null,4992,null,0400000US25,Massachusetts,25
2560681,null,14089,null,127297,null,5913,null,88059,null,3935,null,217282,null,6149,null,244593,null,7759,null,372619,null,8688,null,547100,null,9699,null,383730,null,9067,null,375632,null,7038,null,113102,null,4040,null,91267,null,3657,null,0400000US26,Michigan,26
1353390,null,9195,null,42031,null,2825,null,30756,null,2271,null,80094,null,4310,null,106831,null,3775,null,180445,null,5589,null,301235,null,6860,null,236623,null,5732,null,230026,null,5483,null,74609,null,2835,null,70740,null,3052,null,0400000US27,Minnesota,27
753797,null,9564,null,60931,null,4256,null,44931,null,3607,null,102608,null,5742,null,88650,null,4681,null,117726,null,5992,null,145707,null,5907,null,85689,null,4555,null,68285,null,3728,null,20600,null,2178,null,18670,null,1825,null,0400000US28,Mississippi,28
1534274,null,13026,null,72666,null,4456,null,53154,null,3544,null,141950,null,5593,null,163878,null,6295,null,242158,null,7756,null,349753,null,7946,null,222250,null,6599,null,184954,null,6083,null,55701,null,3541,null,47810,null,2851,null,0400000US29,Missouri,29
240727,null,4609,null,11060,null,1759,null,8443,null,1599,null,23814,null,2099,null,25481,null,2132,null,42359,null,2422,null,57345,null,3092,null,34069,null,2372,null,25174,null,2014,null,6881,null,1124,null,6101,null,1082,null,0400000US30,Montana,30
459503,null,6026,null,18475,null,2062,null,14707,null,1810,null,37964,null,2677,null,45351,null,2675,null,73015,null,3171,null,108534,null,4412,null,74074,null,3017,null,58284,null,3060,null,15396,null,1619,null,13703,null,1318,null,0400000US31,Nebraska,31
631720,null,7910,null,21567,null,2682,null,14100,null,1894,null,49492,null,3379,null,55602,null,3678,null,91660,null,5085,null,142730,null,5789,null,101711,null,4923,null,95697,null,4439,null,30429,null,2783,null,28732,null,2681,null,0400000US32,Nevada,32
341922,null,5518,null,7662,null,1509,null,5808,null,997,null,18456,null,2567,null,22880,null,2424,null,42188,null,3045,null,74907,null,4040,null,61735,null,2691,null,65601,null,3413,null,24499,null,2329,null,18186,null,1879,null,0400000US33,New Hampshire,33
2185324,null,16317,null,68664,null,4602,null,47534,null,3600,null,120667,null,5303,null,143543,null,5158,null,234052,null,7576,null,377824,null,8174,null,339007,null,9588,null,443905,null,10338,null,201548,null,6124,null,208580,null,5265,null,0400000US34,New Jersey,34
482543,null,6995,null,33068,null,2980,null,24305,null,3014,null,56110,null,3789,null,55499,null,3755,null,73909,null,4461,null,95595,null,4658,null,60988,null,3629,null,53177,null,3262,null,17247,null,1903,null,12645,null,1623,null,0400000US35,New Mexico,35
4594823,null,21017,null,228201,null,7974,null,169127,null,6377,null,375250,null,9544,null,397232,null,10517,null,593152,null,12587,null,863311,null,15775,null,635804,null,9713,null,727625,null,13155,null,288648,null,6998,null,316473,null,7389,null,0400000US36,New York,36
2366894,null,16505,null,118049,null,5265,null,95015,null,5825,null,236722,null,7179,null,253150,null,8892,null,360318,null,9531,null,506902,null,9665,null,324279,null,8028,null,289834,null,8063,null,92035,null,4027,null,90590,null,4444,null,0400000US37,North Carolina,37
168128,null,3882,null,6646,null,1045,null,4709,null,808,null,14046,null,1315,null,15863,null,1937,null,26947,null,1976,null,42703,null,2704,null,26673,null,1769,null,20852,null,1742,null,5072,null,901,null,4617,null,854,null,0400000US38,North Dakota,38
2962303,null,17567,null,148495,null,6091,null,101518,null,4827,null,247182,null,7452,null,293033,null,8277,null,447983,null,8716,null,666311,null,11336,null,445602,null,9953,null,394959,null,8334,null,121496,null,4879,null,95724,null,4166,null,0400000US39,Ohio,39
936378,null,8406,null,52190,null,3721,null,40793,null,3129,null,99817,null,4335,null,102452,null,4136,null,153644,null,5503,null,201030,null,6303,null,125976,null,4231,null,106680,null,4419,null,27381,null,2239,null,26415,null,2213,null,0400000US40,Oklahoma,40
940771,null,9074,null,39104,null,3331,null,27664,null,2867,null,81882,null,4662,null,95141,null,4905,null,142599,null,5419,null,208960,null,7909,null,144107,null,5605,null,129404,null,5649,null,38034,null,2691,null,33876,null,2024,null,0400000US41,Oregon,41
3198199,null,17145,null,131385,null,5823,null,93946,null,4689,null,259048,null,6544,null,311570,null,7445,null,474802,null,8059,null,708746,null,11736,null,479245,null,8629,null,461603,null,7585,null,137357,null,5217,null,140497,null,4598,null,0400000US42,Pennsylvania,42
253941,null,4954,null,10156,null,1907,null,8002,null,1348,null,19452,null,2138,null,19310,null,2013,null,31794,null,2729,null,45762,null,3014,null,44456,null,3139,null,44220,null,3085,null,17993,null,1956,null,12796,null,1608,null,0400000US44,Rhode Island,44
1152062,null,12427,null,65437,null,3321,null,42866,null,3619,null,125267,null,6571,null,126069,null,5999,null,178237,null,6262,null,243236,null,8023,null,164248,null,5946,null,129112,null,4990,null,41116,null,3141,null,36474,null,2840,null,0400000US45,South Carolina,45
205206,null,4366,null,8724,null,1423,null,6901,null,1037,null,18483,null,1941,null,22973,null,2087,null,36354,null,2324,null,49550,null,2781,null,30405,null,2122,null,21596,null,1850,null,5006,null,972,null,5214,null,801,null,0400000US46,South Dakota,46
1606220,null,14373,null,95693,null,4744,null,67951,null,4451,null,168625,null,6520,null,184298,null,6590,null,253594,null,8975,null,349070,null,7598,null,202620,null,5909,null,175350,null,4735,null,54188,null,3761,null,54831,null,3057,null,0400000US47,Tennessee,47
5790823,null,26730,null,308481,null,8622,null,248061,null,7817,null,603684,null,14574,null,615837,null,12018,null,831206,null,14895,null,1104954,null,18037,null,760830,null,12738,null,776432,null,11971,null,265733,null,8155,null,275605,null,6880,null,0400000US48,Texas,48
629901,null,7327,null,15077,null,1710,null,16101,null,1911,null,43736,null,3370,null,58816,null,3864,null,96747,null,3714,null,152997,null,5344,null,103710,null,4359,null,95759,null,3325,null,25200,null,2405,null,21758,null,1891,null,0400000US49,Utah,49
163979,null,3747,null,4727,null,930,null,4839,null,927,null,13534,null,1449,null,14538,null,1527,null,26926,null,2177,null,36171,null,2129,null,26632,null,1896,null,23597,null,1914,null,6476,null,1149,null,6539,null,908,null,0400000US50,Vermont,50
1964204,null,15049,null,66144,null,4770,null,53117,null,4021,null,129282,null,4815,null,161949,null,6338,null,242343,null,8034,null,387634,null,8987,null,294005,null,8636,null,336841,null,7318,null,147223,null,6634,null,145666,null,4726,null,0400000US51,Virginia,51
1619537,null,11679,null,60726,null,3685,null,46111,null,3848,null,112890,null,5276,null,134861,null,6016,null,211671,null,6395,null,347242,null,8184,null,255593,null,7918,null,274330,null,7308,null,91986,null,4663,null,84127,null,3848,null,0400000US53,Washington,53
491383,null,7377,null,33256,null,2939,null,24841,null,2653,null,60203,null,3590,null,60933,null,3581,null,84205,null,4096,null,104516,null,4463,null,62028,null,3667,null,41984,null,2753,null,10492,null,1440,null,8925,null,1320,null,0400000US54,West Virginia,54
1461841,null,11443,null,48066,null,3014,null,40690,null,2452,null,107945,null,3763,null,131037,null,4611,null,210162,null,5568,null,354735,null,7411,null,252240,null,6440,null,211617,null,5308,null,55074,null,3067,null,50275,null,2612,null,0400000US55,Wisconsin,55
135066,null,3714,null,3189,null,891,null,2785,null,848,null,9846,null,1390,null,12840,null,1636,null,20362,null,2437,null,30855,null,2406,null,23378,null,2096,null,21332,null,1892,null,6239,null,1038,null,4240,null,922,null,0400000US56,Wyoming,56
898030,null,9219,null,236529,null,6209,null,108726,null,4706,null,162701,null,4804,null,121589,null,4849,null,114127,null,4814,null,85009,null,4239,null,34499,null,2830,null,21824,null,2341,null,6276,null,1131,null,6750,null,1158,null,0400000US72,Puerto Rico,72
