C17015_001E,C17015_001EA,C17015_001M,C17015_001MA,C17015_002E,C17015_002EA,C17015_002M,C17015_002MA,C17015_003E,C17015_003EA,C17015_003M,C17015_003MA,C17015_004E,C17015_004EA,C17015_004M,C17015_004MA,C17015_005E,C17015_005EA,C17015_005M,C17015_005MA,C17015_006E,C17015_006EA,C17015_006M,C17015_006MA,C17015_007E,C17015_007EA,C17015_007M,C17015_007MA,C17015_008E,C17015_008EA,C17015_008M,C17015_008MA,C17015_009E,C17015_009EA,C17015_009M,C17015_009MA,C17015_010E,C17015_010EA,C17015_010M,C17015_010MA,C17015_011E,C17015_011EA,C17015_011M,C17015_011MA,C17015_012E,C17015_012EA,C17015_012M,C17015_012MA,C17015_013E,C17015_013EA,C17015_013M,C17015_013MA,C17015_014E,C17015_014EA,C17015_014M,C17015_014MA,C17015_015E,C17015_015EA,C17015_015M,C17015_015MA,GEO_ID,NAME,state
2328569,null,18597,null,249293,null,7851,null,44808,null,3430,null,8002,null,1248,null,36806,null,3291,null,204485,null,7539,null,24627,null,2621,null,179858,null,6611,null,2079276,null,17761,null,461652,null,7915,null,34029,null,2316,null,427623,null,7369,null,1617624,null,15943,null,37965,null,2887,null,1579659,null,16426,null,0400000US13,Georgia,13
306623,null,4387,null,16446,null,2044,null,2065,null,747,null,286,null,170,null,1779,null,676,null,14381,null,1948,null,4306,null,1161,null,10075,null,1687,null,290177,null,4295,null,92909,null,3238,null,6828,null,1251,null,86081,null,3310,null,197268,null,4028,null,6739,null,1323,null,190529,null,4186,null,0400000US15,Hawaii,15
397576,null,5484,null,35240,null,2470,null,5022,null,1035,null,554,null,305,null,4468,null,1029,null,30218,null,2318,null,3352,null,768,null,26866,null,2298,null,362336,null,5560,null,86044,null,2677,null,5221,null,1005,null,80823,null,2655,null,276292,null,5382,null,6798,null,1344,null,269494,null,5410,null,0400000US16,Idaho,16
3180087,null,18931,null,279523,null,9798,null,40357,null,3021,null,8199,null,1465,null,32158,null,2737,null,239166,null,9313,null,32256,null,2872,null,206910,null,8124,null,2900564,null,19034,null,651869,null,7869,null,40119,null,2596,null,611750,null,7710,null,2248695,null,18484,null,55649,null,3688,null,2193046,null,18077,null,0400000US17,Illinois,17
1662403,null,13308,null,145114,null,5167,null,21874,null,2321,null,4585,null,955,null,17289,null,2042,null,123240,null,4695,null,26214,null,2856,null,97026,null,4884,null,1517289,null,13135,null,377482,null,5589,null,23958,null,2064,null,353524,null,5637,null,1139807,null,11962,null,30442,null,2039,null,1109365,null,11732,null,0400000US18,Indiana,18
794320,null,8485,null,58433,null,3338,null,8553,null,1175,null,2228,null,712,null,6325,null,976,null,49880,null,3140,null,9576,null,1424,null,40304,null,2708,null,735887,null,8721,null,187968,null,3580,null,10663,null,1404,null,177305,null,3442,null,547919,null,8117,null,14725,null,1727,null,533194,null,7791,null,0400000US19,Iowa,19
728136,null,8195,null,55909,null,3459,null,7481,null,1164,null,1535,null,455,null,5946,null,1137,null,48428,null,3282,null,9086,null,1757,null,39342,null,2972,null,672227,null,7896,null,154492,null,2670,null,8028,null,1162,null,146464,null,2849,null,517735,null,6760,null,13920,null,1780,null,503815,null,6644,null,0400000US20,Kansas,20
1114146,null,13621,null,147361,null,6252,null,34912,null,2790,null,11946,null,1532,null,22966,null,2399,null,112449,null,5383,null,26571,null,2647,null,85878,null,5742,null,966785,null,13798,null,269523,null,5879,null,24422,null,2341,null,245101,null,5447,null,697262,null,11450,null,24339,null,2125,null,672923,null,11375,null,0400000US21,Kentucky,21
1080025,null,10940,null,157982,null,5488,null,31003,null,2816,null,7193,null,1240,null,23810,null,2585,null,126979,null,5038,null,17863,null,2255,null,109116,null,4464,null,922043,null,11204,null,242510,null,5857,null,20170,null,1983,null,222340,null,5333,null,679533,null,10134,null,23591,null,1984,null,655942,null,10198,null,0400000US22,Louisiana,22
355547,null,6511,null,27922,null,2480,null,6137,null,1250,null,1478,null,537,null,4659,null,1165,null,21785,null,2176,null,7182,null,1330,null,14603,null,1562,null,327625,null,6225,null,88255,null,2830,null,6600,null,1028,null,81655,null,2847,null,239370,null,5427,null,10332,null,1572,null,229038,null,5301,null,0400000US23,Maine,23
1392247,null,11564,null,75748,null,4819,null,13379,null,1783,null,2509,null,680,null,10870,null,1541,null,62369,null,4329,null,14092,null,2013,null,48277,null,4003,null,1316499,null,11844,null,291481,null,5568,null,17837,null,1977,null,273644,null,5498,null,1025018,null,10877,null,26219,null,2822,null,998799,null,10947,null,0400000US24,Maryland,24
1561198,null,13396,null,113300,null,6201,null,19295,null,2293,null,6048,null,1408,null,13247,null,1920,null,94005,null,5416,null,31288,null,3070,null,62717,null,4908,null,1447898,null,12396,null,345109,null,6493,null,24471,null,2572,null,320638,null,6052,null,1102789,null,11863,null,41803,null,3201,null,1060986,null,11623,null,0400000US25,Massachusetts,25
2560681,null,14089,null,257488,null,7689,null,40734,null,2871,null,11454,null,1472,null,29280,null,2509,null,216754,null,7294,null,53449,null,3880,null,163305,null,6439,null,2303193,null,13485,null,597810,null,5750,null,38332,null,2282,null,559478,null,5732,null,1705383,null,12443,null,63449,null,3401,null,1641934,null,12627,null,0400000US26,Michigan,26
1353390,null,9195,null,87456,null,3998,null,13360,null,1561,null,2762,null,966,null,10598,null,1417,null,74096,null,3657,null,18199,null,2261,null,55897,null,3260,null,1265934,null,9347,null,271708,null,4423,null,14367,null,1371,null,257341,null,4351,null,994226,null,9066,null,28961,null,2243,null,965265,null,9120,null,0400000US27,Minnesota,27
753797,null,9564,null,122687,null,5688,null,26763,null,2840,null,7333,null,1513,null,19430,null,2529,null,95924,null,5152,null,16134,null,1911,null,79790,null,4874,null,631110,null,8813,null,184260,null,4933,null,19268,null,2340,null,164992,null,5061,null,446850,null,7946,null,20566,null,2287,null,426284,null,7921,null,0400000US28,Mississippi,28
1534274,null,13026,null,145777,null,5606,null,24019,null,2168,null,6720,null,1297,null,17299,null,1841,null,121758,null,5001,null,27136,null,2630,null,94622,null,3835,null,1388497,null,12337,null,369827,null,6016,null,24408,null,2024,null,345419,null,5681,null,1018670,null,9697,null,32902,null,2734,null,985768,null,9987,null,0400000US29,Missouri,29
240727,null,4609,null,23434,null,2306,null,3516,null,908,null,575,null,330,null,2941,null,845,null,19918,null,2023,null,3670,null,941,null,16248,null,1933,null,217293,null,4367,null,58911,null,2386,null,2649,null,573,null,56262,null,2342,null,158382,null,3691,null,4073,null,942,null,154309,null,3786,null,0400000US30,Montana,30
459503,null,6026,null,37578,null,2632,null,3960,null,819,null,674,null,280,null,3286,null,757,null,33618,null,2586,null,6269,null,1273,null,27349,null,2374,null,421925,null,5888,null,100530,null,2838,null,4501,null,748,null,96029,null,2716,null,321395,null,5151,null,7556,null,1464,null,313839,null,5272,null,0400000US31,Nebraska,31
631720,null,7910,null,47307,null,4364,null,7053,null,1375,null,2037,null,741,null,5016,null,1147,null,40254,null,3931,null,5348,null,1250,null,34906,null,3641,null,584413,null,8030,null,135647,null,3965,null,8330,null,1434,null,127317,null,3860,null,448766,null,7583,null,12987,null,1705,null,435779,null,7638,null,0400000US32,Nevada,32
341922,null,5518,null,15562,null,2012,null,2671,null,801,null,557,null,407,null,2114,null,687,null,12891,null,1785,null,3483,null,1027,null,9408,null,1536,null,326360,null,5865,null,78382,null,3279,null,4372,null,915,null,74010,null,3137,null,247978,null,5586,null,6676,null,1305,null,241302,null,5600,null,0400000US33,New Hampshire,33
2185324,null,16317,null,138357,null,6889,null,21076,null,2463,null,2796,null,924,null,18280,null,2210,null,117281,null,6106,null,25842,null,2931,null,91439,null,5024,null,2046967,null,14608,null,481415,null,6359,null,30901,null,2333,null,450514,null,6469,null,1565552,null,12545,null,42797,null,2781,null,1522755,null,12347,null,0400000US34,New Jersey,34
482543,null,6995,null,68677,null,4194,null,11748,null,1542,null,1780,null,656,null,9968,null,1457,null,56929,null,3933,null,9081,null,1868,null,47848,null,3678,null,413866,null,7934,null,114943,null,3923,null,10455,null,1600,null,104488,null,3880,null,298923,null,7167,null,9846,null,1420,null,289077,null,7401,null,0400000US35,New Mexico,35
4594823,null,21017,null,473910,null,10787,null,71285,null,4237,null,18570,null,2084,null,52715,null,3706,null,402625,null,10310,null,110297,null,5294,null,292328,null,9082,null,4120913,null,20967,null,1059300,null,11086,null,76863,null,3650,null,982437,null,11185,null,3061613,null,20119,null,121483,null,5628,null,2940130,null,20423,null,0400000US36,New York,36
2366894,null,16505,null,251674,null,8359,null,42562,null,2758,null,8065,null,1312,null,34497,null,2653,null,209112,null,8336,null,27764,null,2960,null,181348,null,7920,null,2115220,null,15675,null,542042,null,8789,null,33926,null,3133,null,508116,null,9093,null,1573178,null,14012,null,41634,null,3179,null,1531544,null,13938,null,0400000US37,North Carolina,37
168128,null,3882,null,12566,null,1453,null,2168,null,418,null,245,null,184,null,1923,null,425,null,10398,null,1364,null,2400,null,604,null,7998,null,1270,null,155562,null,3641,null,35754,null,1671,null,1520,null,426,null,34234,null,1570,null,119808,null,3337,null,2028,null,508,null,117780,null,3367,null,0400000US38,North Dakota,38
2962303,null,17567,null,287115,null,7874,null,42204,null,2937,null,11638,null,1480,null,30566,null,2643,null,244911,null,7466,null,56652,null,4356,null,188259,null,7157,null,2675188,null,17667,null,675549,null,8752,null,42761,null,2988,null,632788,null,8618,null,1999639,null,15979,null,60950,null,3623,null,1938689,null,15969,null,0400000US39,Ohio,39
936378,null,8406,null,111086,null,4953,null,18867,null,2266,null,4384,null,974,null,14483,null,1873,null,92219,null,4335,null,12479,null,1610,null,79740,null,4375,null,825292,null,7898,null,217889,null,4732,null,16421,null,1642,null,201468,null,4288,null,607403,null,7527,null,17986,null,2037,null,589417,null,7460,null,0400000US40,Oklahoma,40
940771,null,9074,null,83438,null,4839,null,11922,null,1771,null,1677,null,636,null,10245,null,1525,null,71516,null,4499,null,13814,null,2123,null,57702,null,3834,null,857333,null,9321,null,221614,null,4937,null,13251,null,1848,null,208363,null,4822,null,635719,null,8726,null,18242,null,2180,null,617477,null,9080,null,0400000US41,Oregon,41
3198199,null,17145,null,258806,null,8346,null,44590,null,3678,null,11109,null,1746,null,33481,null,2886,null,214216,null,7627,null,64084,null,4612,null,150132,null,6222,null,2939393,null,15164,null,830339,null,7304,null,52736,null,3126,null,777603,null,7215,null,2109054,null,15369,null,76744,null,3856,null,2032310,null,15206,null,0400000US42,Pennsylvania,42
253941,null,4954,null,21109,null,2539,null,2450,null,910,null,801,null,554,null,1649,null,681,null,18659,null,2379,null,5535,null,1274,null,13124,null,1957,null,232832,null,5302,null,58596,null,2698,null,4540,null,1120,null,54056,null,2582,null,174236,null,4976,null,7075,null,1428,null,167161,null,5095,null,0400000US44,Rhode Island,44
1152062,null,12427,null,128562,null,5690,null,26899,null,2483,null,5129,null,1233,null,21770,null,2249,null,101663,null,5368,null,12483,null,2104,null,89180,null,5137,null,1023500,null,11323,null,286108,null,6082,null,18754,null,1951,null,267354,null,5806,null,737392,null,9118,null,19098,null,2289,null,718294,null,9332,null,0400000US45,South Carolina,45
205206,null,4366,null,18168,null,2044,null,3405,null,879,null,521,null,337,null,2884,null,747,null,14763,null,1758,null,3077,null,827,null,11686,null,1632,null,187038,null,3686,null,45414,null,1681,null,2089,null,505,null,43325,null,1709,null,141624,null,3416,null,4292,null,1048,null,137332,null,3476,null,0400000US46,South Dakota,46
1606220,null,14373,null,192337,null,6650,null,38966,null,3018,null,11224,null,1383,null,27742,null,2679,null,153371,null,6239,null,36772,null,3523,null,116599,null,6098,null,1413883,null,13469,null,382025,null,6600,null,30146,null,2889,null,351879,null,6244,null,1031858,null,12159,null,35007,null,3365,null,996851,null,11998,null,0400000US47,Tennessee,47
5790823,null,26730,null,738340,null,11904,null,118001,null,5483,null,26575,null,2613,null,91426,null,4924,null,620339,null,11438,null,57825,null,4095,null,562514,null,10551,null,5052483,null,25570,null,1093160,null,11714,null,84983,null,4451,null,1008177,null,11413,null,3959323,null,22360,null,91688,null,5095,null,3867635,null,21891,null,0400000US48,Texas,48
629901,null,7327,null,43157,null,3140,null,4799,null,1050,null,736,null,259,null,4063,null,993,null,38358,null,2918,null,3809,null,967,null,34549,null,2867,null,586744,null,6937,null,112153,null,2767,null,4992,null,860,null,107161,null,2820,null,474591,null,6815,null,11007,null,1463,null,463584,null,6722,null,0400000US49,Utah,49
163979,null,3747,null,10569,null,1330,null,1304,null,495,null,416,null,270,null,888,null,436,null,9265,null,1250,null,2765,null,699,null,6500,null,1166,null,153410,null,3754,null,38075,null,1593,null,2450,null,544,null,35625,null,1527,null,115335,null,3458,null,3218,null,795,null,112117,null,3362,null,0400000US50,Vermont,50
1964204,null,15049,null,139767,null,6679,null,26347,null,2896,null,6420,null,1300,null,19927,null,2298,null,113420,null,5941,null,23539,null,2723,null,89881,null,5506,null,1824437,null,15320,null,424292,null,7659,null,26527,null,2482,null,397765,null,7228,null,1400145,null,13290,null,35369,null,2800,null,1364776,null,13396,null,0400000US51,Virginia,51
1619537,null,11679,null,126980,null,5334,null,15460,null,1771,null,4290,null,1023,null,11170,null,1489,null,111520,null,5209,null,28753,null,3031,null,82767,null,4539,null,1492557,null,11661,null,338933,null,6731,null,20229,null,1927,null,318704,null,6282,null,1153624,null,10409,null,41793,null,2826,null,1111831,null,10490,null,0400000US53,Washington,53
491383,null,7377,null,63645,null,3445,null,13646,null,1836,null,3498,null,947,null,10148,null,1539,null,49999,null,3296,null,12330,null,1713,null,37669,null,2818,null,427738,null,7369,null,144657,null,3753,null,11471,null,1468,null,133186,null,3853,null,283081,null,6419,null,12137,null,1543,null,270944,null,6377,null,0400000US54,West Virginia,54
1461841,null,11443,null,104480,null,4158,null,14015,null,1524,null,3459,null,795,null,10556,null,1264,null,90465,null,3774,null,13903,null,1913,null,76562,null,3549,null,1357361,null,11868,null,327414,null,5436,null,17243,null,1501,null,310171,null,4868,null,1029947,null,11130,null,25661,null,2288,null,1004286,null,11011,null,0400000US55,Wisconsin,55
135066,null,3714,null,7015,null,1484,null,1447,null,704,null,255,null,179,null,1192,null,676,null,5568,null,1233,null,883,null,473,null,4685,null,1206,null,128051,null,3463,null,30649,null,1584,null,1632,null,730,null,29017,null,1439,null,97402,null,3126,null,2626,null,865,null,94776,null,3002,null,0400000US56,Wyoming,56
898030,null,9219,null,372088,null,6978,null,133275,null,4245,null,10839,null,1306,null,122436,null,4347,null,238813,null,5655,null,23473,null,2286,null,215340,null,5500,null,525942,null,8763,null,206543,null,5864,null,9404,null,1123,null,197139,null,5698,null,319399,null,6899,null,4126,null,864,null,315273,null,7014,null,0400000US72,Puerto Rico,72
