C25073_001E,C25073_001EA,C25073_001M,C25073_001MA,C25073_002E,C25073_002EA,C25073_002M,C25073_002MA,C25073_003E,C25073_003EA,C25073_003M,C25073_003MA,C25073_004E,C25073_004EA,C25073_004M,C25073_004MA,C25073_005E,C25073_005EA,C25073_005M,C25073_005MA,C25073_006E,C25073_006EA,C25073_006M,C25073_006MA,C25073_007E,C25073_007EA,C25073_007M,C25073_007MA,C25073_008E,C25073_008EA,C25073_008M,C25073_008MA,C25073_009E,C25073_009EA,C25073_009M,C25073_009MA,C25073_010E,C25073_010EA,C25073_010M,C25073_010MA,C25073_011E,C25073_011EA,C25073_011M,C25073_011MA,C25073_012E,C25073_012EA,C25073_012M,C25073_012MA,C25073_013E,C25073_013EA,C25073_013M,C25073_013MA,C25073_014E,C25073_014EA,C25073_014M,C25073_014MA,C25073_015E,C25073_015EA,C25073_015M,C25073_015MA,C25073_016E,C25073_016EA,C25073_016M,C25073_016MA,C25073_017E,C25073_017EA,C25073_017M,C25073_017MA,C25073_018E,C25073_018EA,C25073_018M,C25073_018MA,C25073_019E,C25073_019EA,C25073_019M,C25073_019MA,C25073_020E,C25073_020EA,C25073_020M,C25073_020MA,C25073_021E,C25073_021EA,C25073_021M,C25073_021MA,GEO_ID,NAME,state
1075150,null,12173,null,386536,null,9875,null,162385,null,7509,null,169033,null,7008,null,55118,null,4198,null,155513,null,6890,null,73689,null,4581,null,74957,null,5047,null,6867,null,1465,null,307582,null,9192,null,157744,null,7061,null,140053,null,6604,null,9785,null,2094,null,121297,null,5087,null,59654,null,4307,null,57055,null,3732,null,4588,null,1247,null,104222,null,5608,null,47435,null,3945,null,41095,null,3712,null,15692,null,2248,null,0400000US13,Georgia,13
177767,null,4965,null,76480,null,3874,null,31558,null,2772,null,34065,null,2902,null,10857,null,1653,null,22637,null,2953,null,10392,null,1852,null,10548,null,1927,null,1697,null,679,null,35132,null,3186,null,15196,null,2290,null,18221,null,2561,null,1715,null,798,null,43326,null,2560,null,17671,null,1970,null,22263,null,2032,null,3392,null,1095,null,192,null,160,null,175,null,159,null,0,null,271,null,17,null,27,null,0400000US15,Hawaii,15
156663,null,5790,null,70806,null,3959,null,36474,null,2980,null,24933,null,2405,null,9399,null,1486,null,34427,null,3628,null,18684,null,2540,null,15114,null,2269,null,629,null,409,null,21970,null,2303,null,11953,null,1869,null,9203,null,1635,null,814,null,618,null,13906,null,1894,null,6604,null,1042,null,6653,null,1524,null,649,null,526,null,15554,null,1843,null,8270,null,1275,null,4843,null,1153,null,2441,null,889,null,0400000US16,Idaho,16
1425040,null,15932,null,336803,null,8535,null,145027,null,5602,null,146872,null,6356,null,44904,null,3021,null,399444,null,8964,null,191586,null,6701,null,190466,null,6794,null,17392,null,2625,null,358916,null,10427,null,178709,null,7701,null,166997,null,6928,null,13210,null,2306,null,298607,null,8175,null,137273,null,6071,null,148162,null,5756,null,13172,null,2081,null,31270,null,2781,null,14400,null,2139,null,11801,null,1555,null,5069,null,1124,null,0400000US17,Illinois,17
698544,null,10682,null,266153,null,8209,null,127357,null,6227,null,102669,null,5895,null,36127,null,3042,null,126028,null,5225,null,64972,null,4061,null,56285,null,4061,null,4771,null,1081,null,185855,null,7128,null,101164,null,5922,null,80107,null,4678,null,4584,null,1087,null,84854,null,4356,null,43414,null,3200,null,38751,null,3360,null,2689,null,695,null,35654,null,3260,null,16405,null,2299,null,14291,null,1975,null,4958,null,1082,null,0400000US18,Indiana,18
319512,null,6976,null,117880,null,5144,null,56939,null,3650,null,37460,null,2658,null,23481,null,2103,null,60646,null,3821,null,36723,null,2905,null,22519,null,2281,null,1404,null,501,null,84385,null,4363,null,45780,null,3481,null,36852,null,2867,null,1753,null,606,null,47900,null,3149,null,23149,null,2477,null,22912,null,2058,null,1839,null,693,null,8701,null,1265,null,4419,null,1063,null,2961,null,757,null,1321,null,508,null,0400000US19,Iowa,19
324948,null,6818,null,140923,null,5543,null,72534,null,4092,null,47746,null,2994,null,20643,null,2238,null,57286,null,4166,null,29831,null,2496,null,24248,null,3024,null,3207,null,951,null,72265,null,3936,null,40469,null,3330,null,28803,null,2796,null,2993,null,980,null,40406,null,2875,null,21029,null,1913,null,18284,null,2141,null,1093,null,531,null,14068,null,1799,null,8347,null,1593,null,3861,null,1041,null,1860,null,564,null,0400000US20,Kansas,20
484820,null,9603,null,193034,null,6968,null,84342,null,4619,null,74081,null,4098,null,34611,null,2807,null,92746,null,5479,null,51974,null,3646,null,36900,null,3280,null,3872,null,989,null,109195,null,4829,null,59484,null,4103,null,45353,null,3079,null,4358,null,1055,null,42771,null,3050,null,23755,null,2426,null,17563,null,2120,null,1453,null,658,null,47074,null,3697,null,18501,null,2500,null,17642,null,2293,null,10931,null,1780,null,0400000US21,Kentucky,21
512057,null,9217,null,207145,null,7119,null,76964,null,4508,null,80951,null,5061,null,49230,null,4251,null,104550,null,5496,null,43232,null,3596,null,54015,null,4230,null,7303,null,1453,null,84705,null,4965,null,40555,null,3266,null,39631,null,3651,null,4519,null,1377,null,54119,null,3985,null,26027,null,2758,null,25010,null,2967,null,3082,null,915,null,61538,null,4435,null,22938,null,2777,null,17274,null,2327,null,21326,null,2613,null,0400000US22,Louisiana,22
141695,null,5173,null,36008,null,2910,null,15097,null,1975,null,13262,null,1812,null,7649,null,1232,null,51286,null,3242,null,27786,null,2774,null,21919,null,2354,null,1581,null,576,null,28936,null,2882,null,14426,null,2125,null,13986,null,1837,null,524,null,378,null,14320,null,1742,null,7781,null,1135,null,6230,null,1230,null,309,null,321,null,11145,null,1655,null,4919,null,1002,null,4305,null,1011,null,1921,null,590,null,0400000US23,Maine,23
626355,null,9915,null,215600,null,5959,null,95536,null,4684,null,97509,null,4775,null,22555,null,2258,null,65603,null,4355,null,32022,null,3257,null,30906,null,3047,null,2675,null,911,null,223250,null,6943,null,114129,null,5860,null,102843,null,4590,null,6278,null,1622,null,113972,null,4543,null,53810,null,3371,null,56340,null,3777,null,3822,null,1112,null,7930,null,1654,null,4539,null,1230,null,2306,null,943,null,1085,null,509,null,0400000US24,Maryland,24
854974,null,11198,null,115400,null,6481,null,50166,null,3831,null,46300,null,4395,null,18934,null,2297,null,352831,null,8535,null,171661,null,6824,null,167877,null,7452,null,13293,null,2275,null,198797,null,6356,null,96564,null,4847,null,96090,null,5690,null,6143,null,1401,null,185758,null,6822,null,87568,null,5035,null,92317,null,4495,null,5873,null,1340,null,2188,null,822,null,800,null,514,null,1311,null,672,null,77,null,108,null,0400000US25,Massachusetts,25
968606,null,12230,null,333915,null,7057,null,124579,null,4563,null,159141,null,5507,null,50195,null,3503,null,157297,null,5437,null,66885,null,4232,null,82645,null,4518,null,7767,null,1399,null,275715,null,8132,null,140138,null,6286,null,127197,null,5074,null,8380,null,1579,null,163004,null,5780,null,78209,null,4672,null,79572,null,4024,null,5223,null,1179,null,38675,null,2626,null,14635,null,1941,null,16544,null,1958,null,7496,null,1261,null,0400000US26,Michigan,26
510692,null,8490,null,127804,null,4547,null,56758,null,3110,null,49657,null,3484,null,21389,null,2152,null,69590,null,4288,null,35135,null,2518,null,32506,null,3247,null,1949,null,631,null,107552,null,4511,null,56033,null,3186,null,48920,null,3146,null,2599,null,861,null,194237,null,6054,null,100589,null,4412,null,89825,null,4729,null,3823,null,1143,null,11509,null,1619,null,5801,null,1208,null,3477,null,733,null,2231,null,564,null,0400000US27,Minnesota,27
310116,null,9499,null,131616,null,6409,null,50053,null,3460,null,51554,null,4073,null,30009,null,3227,null,52868,null,3778,null,22632,null,2586,null,26963,null,2567,null,3273,null,858,null,63042,null,4034,null,30353,null,3099,null,28591,null,2752,null,4098,null,1176,null,16402,null,1986,null,6607,null,1260,null,8927,null,1474,null,868,null,446,null,46188,null,4524,null,16237,null,2402,null,15406,null,2762,null,14545,null,2398,null,0400000US28,Mississippi,28
677614,null,10558,null,258426,null,7282,null,115137,null,5298,null,107276,null,5411,null,36013,null,3113,null,163406,null,6122,null,85223,null,4173,null,72356,null,4620,null,5827,null,1439,null,140536,null,5529,null,73522,null,4118,null,61472,null,4408,null,5542,null,1186,null,78934,null,3731,null,39757,null,2898,null,35243,null,2303,null,3934,null,973,null,36312,null,2977,null,15517,null,2178,null,14568,null,1597,null,6227,null,1186,null,0400000US29,Missouri,29
112989,null,4047,null,47885,null,3134,null,26595,null,2475,null,12480,null,1797,null,8810,null,1095,null,26024,null,2484,null,13034,null,1622,null,11108,null,1597,null,1882,null,824,null,18142,null,2103,null,8657,null,1379,null,8506,null,1555,null,979,null,559,null,10350,null,1323,null,4534,null,1049,null,5350,null,1035,null,466,null,354,null,10588,null,1428,null,5109,null,1141,null,3696,null,816,null,1783,null,573,null,0400000US30,Montana,30
218574,null,5618,null,93854,null,3917,null,45049,null,3180,null,33320,null,2598,null,15485,null,1688,null,29133,null,2599,null,16413,null,2021,null,12157,null,1694,null,563,null,271,null,55057,null,3226,null,31859,null,2364,null,21767,null,2347,null,1431,null,739,null,33905,null,2399,null,18767,null,2031,null,14415,null,1575,null,723,null,361,null,6625,null,1172,null,3305,null,772,null,1958,null,763,null,1362,null,588,null,0400000US31,Nebraska,31
377691,null,8956,null,130725,null,6542,null,60090,null,4206,null,61899,null,4626,null,8736,null,1444,null,54326,null,4435,null,26838,null,2955,null,25545,null,2919,null,1943,null,826,null,128770,null,5790,null,63606,null,4062,null,60950,null,4463,null,4214,null,1219,null,49613,null,3157,null,21855,null,2417,null,26168,null,2446,null,1590,null,617,null,14257,null,2536,null,7216,null,1690,null,5673,null,1486,null,1368,null,733,null,0400000US32,Nevada,32
129847,null,4305,null,27606,null,2647,null,14394,null,2315,null,9730,null,1510,null,3482,null,834,null,40344,null,3115,null,21043,null,2243,null,18225,null,2344,null,1076,null,584,null,32263,null,2605,null,16777,null,2086,null,15088,null,1921,null,398,null,280,null,26069,null,2406,null,14884,null,1969,null,10445,null,1417,null,740,null,377,null,3565,null,878,null,1941,null,640,null,1294,null,530,null,330,null,238,null,0400000US33,New Hampshire,33
1030912,null,12580,null,184942,null,7637,null,67643,null,5070,null,93796,null,5349,null,23503,null,2730,null,335913,null,8683,null,155996,null,6648,null,167935,null,7530,null,11982,null,1874,null,255249,null,7400,null,128586,null,5124,null,118508,null,6362,null,8155,null,1591,null,250100,null,7302,null,122977,null,5084,null,117674,null,4944,null,9449,null,1913,null,4708,null,922,null,1570,null,547,null,2549,null,789,null,589,null,349,null,0400000US34,New Jersey,34
220356,null,6918,null,88378,null,4784,null,41399,null,3729,null,31309,null,2624,null,15670,null,1978,null,36522,null,3211,null,15959,null,2160,null,19194,null,2452,null,1369,null,766,null,40199,null,3749,null,20800,null,2933,null,17402,null,2041,null,1997,null,824,null,29321,null,3004,null,14225,null,2211,null,14037,null,1842,null,1059,null,551,null,25936,null,2779,null,11156,null,2068,null,10726,null,1711,null,4054,null,1193,null,0400000US35,New Mexico,35
3158150,null,19192,null,333510,null,10036,null,128973,null,6165,null,150492,null,5911,null,54045,null,3786,null,863079,null,14804,null,388052,null,10634,null,431215,null,10105,null,43812,null,3354,null,589275,null,12455,null,282589,null,9189,null,287749,null,7794,null,18937,null,2648,null,1337245,null,13800,null,669845,null,13186,null,617548,null,12526,null,49852,null,4026,null,35041,null,2797,null,15317,null,2147,null,15205,null,2024,null,4519,null,918,null,0400000US36,New York,36
1122623,null,16411,null,437321,null,11994,null,187027,null,7773,null,179744,null,8107,null,70550,null,4207,null,158634,null,7044,null,84991,null,4849,null,66121,null,4187,null,7522,null,1618,null,260867,null,8901,null,134340,null,6073,null,116287,null,6438,null,10240,null,2104,null,103649,null,5586,null,50617,null,3951,null,49577,null,3725,null,3455,null,898,null,162152,null,7582,null,74289,null,5210,null,67299,null,4015,null,20564,null,2609,null,0400000US37,North Carolina,37
93134,null,3164,null,22953,null,2015,null,10674,null,1641,null,6156,null,1162,null,6123,null,828,null,14685,null,1622,null,8269,null,1219,null,5827,null,1311,null,589,null,472,null,26251,null,2332,null,15195,null,1789,null,9689,null,1414,null,1367,null,663,null,26357,null,1868,null,14055,null,1608,null,12085,null,1646,null,217,null,167,null,2888,null,853,null,1774,null,622,null,591,null,386,null,523,null,264,null,0400000US38,North Dakota,38
1366336,null,14317,null,467621,null,12606,null,199374,null,8685,null,207686,null,8066,null,60561,null,3859,null,310458,null,9462,null,143618,null,6729,null,151222,null,6304,null,15618,null,2143,null,341011,null,8386,null,177418,null,6473,null,150181,null,5868,null,13412,null,1883,null,206882,null,6450,null,107694,null,4920,null,89476,null,4347,null,9712,null,1777,null,40364,null,2858,null,16649,null,2062,null,16998,null,2073,null,6717,null,1245,null,0400000US39,Ohio,39
444786,null,7868,null,218453,null,5943,null,101548,null,4585,null,79252,null,4620,null,37653,null,2668,null,59575,null,3925,null,31357,null,3017,null,24240,null,2136,null,3978,null,972,null,97253,null,5131,null,52549,null,3802,null,40101,null,3400,null,4603,null,1220,null,39958,null,3025,null,17769,null,2157,null,19953,null,1973,null,2236,null,673,null,29547,null,2210,null,14363,null,1558,null,8937,null,1304,null,6247,null,1190,null,0400000US40,Oklahoma,40
521192,null,9768,null,182999,null,6692,null,90709,null,4688,null,76652,null,4611,null,15638,null,1833,null,98649,null,5159,null,49172,null,4264,null,47003,null,3989,null,2474,null,823,null,115528,null,5485,null,60488,null,4209,null,51459,null,4198,null,3581,null,1212,null,97616,null,4365,null,42482,null,3267,null,51024,null,3650,null,4110,null,1136,null,26400,null,2192,null,12027,null,1557,null,8705,null,1542,null,5668,null,1208,null,0400000US41,Oregon,41
1382326,null,15412,null,503785,null,10478,null,228282,null,7076,null,203582,null,7765,null,71921,null,3385,null,352825,null,10537,null,179726,null,7936,null,159342,null,8153,null,13757,null,2208,null,255766,null,9035,null,138376,null,6384,null,109679,null,5472,null,7711,null,1570,null,225776,null,6477,null,108132,null,5173,null,109261,null,4438,null,8383,null,1587,null,44174,null,3342,null,21085,null,2169,null,17311,null,1943,null,5778,null,870,null,0400000US42,Pennsylvania,42
146505,null,4198,null,22676,null,2557,null,9450,null,1477,null,9902,null,1663,null,3324,null,812,null,71490,null,4420,null,33049,null,3134,null,34964,null,3137,null,3477,null,1279,null,25225,null,2584,null,12386,null,1989,null,12442,null,1715,null,397,null,265,null,26150,null,2235,null,13827,null,1807,null,11321,null,1323,null,1002,null,489,null,964,null,561,null,396,null,394,null,418,null,371,null,150,null,187,null,0400000US44,Rhode Island,44
510098,null,11410,null,193139,null,7405,null,83249,null,4755,null,67760,null,4489,null,42130,null,3327,null,78415,null,4201,null,37480,null,3298,null,35796,null,3108,null,5139,null,1436,null,106696,null,5925,null,57481,null,4504,null,44377,null,3366,null,4838,null,1404,null,35822,null,3159,null,17694,null,2106,null,15613,null,2186,null,2515,null,790,null,96026,null,5652,null,40983,null,4145,null,36614,null,3702,null,18429,null,2660,null,0400000US45,South Carolina,45
99883,null,3872,null,39103,null,2628,null,18092,null,1745,null,11200,null,1601,null,9811,null,1277,null,15540,null,1730,null,9597,null,1381,null,5378,null,1313,null,565,null,326,null,20342,null,2272,null,12424,null,2012,null,7464,null,1525,null,454,null,290,null,18837,null,2091,null,10036,null,1513,null,8485,null,1514,null,316,null,296,null,6061,null,1096,null,3492,null,927,null,1785,null,590,null,784,null,429,null,0400000US46,South Dakota,46
723835,null,11090,null,275836,null,8359,null,120239,null,6183,null,106755,null,6381,null,48842,null,4266,null,129227,null,5948,null,64512,null,4285,null,58794,null,4211,null,5921,null,1366,null,178108,null,6247,null,94226,null,5853,null,75395,null,4441,null,8487,null,1733,null,71268,null,3688,null,37718,null,3339,null,31141,null,2723,null,2409,null,912,null,69396,null,4029,null,32948,null,3073,null,22890,null,2340,null,13558,null,1886,null,0400000US47,Tennessee,47
2870498,null,26030,null,943726,null,17789,null,416354,null,10303,null,375473,null,11114,null,151899,null,6140,null,394249,null,11419,null,186410,null,8015,null,191546,null,7907,null,16293,null,2295,null,849484,null,15089,null,439397,null,13341,null,379231,null,10074,null,30856,null,3089,null,527891,null,12964,null,266635,null,9425,null,242698,null,8172,null,18558,null,2475,null,155148,null,6069,null,70648,null,4279,null,60819,null,4814,null,23681,null,2974,null,0400000US48,Texas,48
236119,null,5432,null,83511,null,4004,null,42203,null,3164,null,31850,null,2692,null,9458,null,1359,null,54511,null,3879,null,30722,null,2942,null,21825,null,2633,null,1964,null,754,null,52385,null,3537,null,28197,null,2702,null,22308,null,2329,null,1880,null,643,null,38003,null,2757,null,22707,null,2547,null,14552,null,1616,null,744,null,397,null,7709,null,1442,null,3920,null,1115,null,2574,null,824,null,1215,null,483,null,0400000US49,Utah,49
68660,null,2867,null,17959,null,1862,null,8094,null,1271,null,6128,null,1265,null,3737,null,707,null,26391,null,2681,null,12632,null,1975,null,12896,null,1627,null,863,null,355,null,14104,null,1783,null,7018,null,1246,null,7017,null,1405,null,69,null,103,null,6115,null,1118,null,2736,null,761,null,2950,null,757,null,429,null,360,null,4091,null,886,null,1532,null,513,null,1917,null,666,null,642,null,315,null,0400000US50,Vermont,50
894136,null,13541,null,346406,null,9687,null,164732,null,7004,null,138004,null,6709,null,43670,null,3401,null,111554,null,5855,null,58766,null,4211,null,48727,null,4014,null,4061,null,1024,null,254417,null,8723,null,130606,null,6290,null,115939,null,5979,null,7872,null,1627,null,134916,null,5555,null,68184,null,3860,null,61648,null,3724,null,5084,null,1119,null,46843,null,4082,null,21023,null,2888,null,17262,null,2285,null,8558,null,1488,null,0400000US51,Virginia,51
848776,null,11681,null,258363,null,7796,null,125248,null,5924,null,110394,null,4828,null,22721,null,2411,null,142721,null,6562,null,76444,null,5199,null,62296,null,3390,null,3981,null,1063,null,214382,null,6787,null,112854,null,5636,null,95721,null,5048,null,5807,null,1213,null,192925,null,6796,null,90816,null,4626,null,97231,null,5131,null,4878,null,1094,null,40385,null,2861,null,19745,null,2193,null,14603,null,1954,null,6037,null,1098,null,0400000US53,Washington,53
184448,null,5099,null,80999,null,4417,null,33927,null,3225,null,24947,null,2363,null,22125,null,2166,null,30201,null,2769,null,16393,null,1930,null,12014,null,1995,null,1794,null,897,null,29950,null,2424,null,13973,null,1583,null,12842,null,1982,null,3135,null,1106,null,15090,null,1646,null,8478,null,1208,null,5462,null,1053,null,1150,null,500,null,28208,null,3095,null,9146,null,1657,null,11982,null,2128,null,7080,null,1333,null,0400000US54,West Virginia,54
670746,null,10171,null,176369,null,6437,null,88682,null,4583,null,62848,null,3514,null,24839,null,1970,null,193060,null,7188,null,104001,null,4907,null,83500,null,4423,null,5559,null,1204,null,160945,null,6273,null,92010,null,5258,null,65728,null,3654,null,3207,null,781,null,126533,null,4534,null,60139,null,3631,null,63289,null,3767,null,3105,null,1010,null,13839,null,1476,null,6721,null,1219,null,4854,null,816,null,2264,null,527,null,0400000US55,Wisconsin,55
63366,null,3516,null,26398,null,2624,null,14957,null,2085,null,6603,null,1451,null,4838,null,1143,null,13167,null,1627,null,9232,null,1470,null,3627,null,1045,null,308,null,209,null,9864,null,1535,null,7080,null,1509,null,2502,null,634,null,282,null,291,null,4837,null,1099,null,2391,null,738,null,2446,null,774,null,0,null,259,null,9100,null,1689,null,5082,null,1195,null,2737,null,954,null,1281,null,550,null,0400000US56,Wyoming,56
309977,null,6250,null,183299,null,4609,null,39232,null,2634,null,52309,null,3152,null,91758,null,3461,null,38700,null,2662,null,11620,null,1481,null,14316,null,1622,null,12764,null,1650,null,58908,null,3061,null,17675,null,2021,null,23147,null,1909,null,18086,null,1684,null,28858,null,2216,null,11094,null,1237,null,10318,null,1370,null,7446,null,1031,null,212,null,190,null,0,null,283,null,137,null,168,null,75,null,88,null,0400000US72,Puerto Rico,72
