C18003_001E,C18003_001EA,C18003_001M,C18003_001MA,C18003_002E,C18003_002EA,C18003_002M,C18003_002MA,C18003_003E,C18003_003EA,C18003_003M,C18003_003MA,C18003_004E,C18003_004EA,C18003_004M,C18003_004MA,C18003_005E,C18003_005EA,C18003_005M,C18003_005MA,C18003_006E,C18003_006EA,C18003_006M,C18003_006MA,C18003_007E,C18003_007EA,C18003_007M,C18003_007MA,C18003_008E,C18003_008EA,C18003_008M,C18003_008MA,C18003_009E,C18003_009EA,C18003_009M,C18003_009MA,C18003_010E,C18003_010EA,C18003_010M,C18003_010MA,C18003_011E,C18003_011EA,C18003_011M,C18003_011MA,C18003_012E,C18003_012EA,C18003_012M,C18003_012MA,C18003_013E,C18003_013EA,C18003_013M,C18003_013MA,C18003_014E,C18003_014EA,C18003_014M,C18003_014MA,C18003_015E,C18003_015EA,C18003_015M,C18003_015MA,C18003_016E,C18003_016EA,C18003_016M,C18003_016MA,C18003_017E,C18003_017EA,C18003_017M,C18003_017MA,C18003_018E,C18003_018EA,C18003_018M,C18003_018MA,C18003_019E,C18003_019EA,C18003_019M,C18003_019MA,C18003_020E,C18003_020EA,C18003_020M,C18003_020MA,C18003_021E,C18003_021EA,C18003_021M,C18003_021MA,GEO_ID,NAME,state
8622558,null,4258,null,4177264,null,5985,null,784267,null,5379,null,9229,null,1737,null,775038,null,5675,null,3019805,null,6126,null,88006,null,5324,null,2931799,null,8425,null,373192,null,2499,null,71588,null,2934,null,301604,null,3593,null,4445294,null,6353,null,736958,null,5414,null,4902,null,1200,null,732056,null,5599,null,3177279,null,5729,null,80108,null,5788,null,3097171,null,8326,null,531057,null,2842,null,86403,null,3882,null,444654,null,4990,null,0400000US13,Georgia,13
1149836,null,3199,null,562693,null,3008,null,85793,null,1736,null,401,null,317,null,85392,null,1789,null,398216,null,2995,null,12431,null,1720,null,385785,null,3584,null,78684,null,732,null,13434,null,1544,null,65250,null,1638,null,587143,null,1835,null,79621,null,1578,null,729,null,465,null,78892,null,1693,null,405817,null,1650,null,8278,null,1666,null,397539,null,2110,null,101705,null,647,null,12355,null,1624,null,89350,null,1710,null,0400000US15,Hawaii,15
1359408,null,1583,null,677990,null,2698,null,127176,null,2455,null,1455,null,659,null,125721,null,2584,null,474310,null,2789,null,18979,null,1868,null,455331,null,3286,null,76504,null,957,null,15737,null,1576,null,60767,null,1733,null,681418,null,2104,null,120310,null,2049,null,1073,null,447,null,119237,null,2090,null,471257,null,2287,null,11618,null,1677,null,459639,null,2814,null,89851,null,1117,null,14609,null,1499,null,75242,null,1842,null,0400000US16,Idaho,16
11771611,null,2649,null,5761534,null,4546,null,988654,null,4119,null,10339,null,1491,null,978315,null,4351,null,4159851,null,5161,null,99600,null,5938,null,4060251,null,6924,null,613029,null,2368,null,90705,null,3902,null,522324,null,4313,null,6010077,null,3788,null,942448,null,4147,null,7526,null,1459,null,934922,null,4551,null,4211396,null,4452,null,76966,null,4629,null,4134430,null,6041,null,856233,null,2796,null,121831,null,4475,null,734402,null,4894,null,0400000US17,Illinois,17
5802627,null,2407,null,2838705,null,3271,null,490715,null,3210,null,7206,null,1122,null,483509,null,3381,null,2031993,null,3255,null,69738,null,3955,null,1962255,null,5357,null,315997,null,1898,null,56434,null,3306,null,259563,null,3461,null,2963922,null,3169,null,467046,null,2861,null,5675,null,1240,null,461371,null,3139,null,2064388,null,3696,null,49367,null,3177,null,2015021,null,4464,null,432488,null,1901,null,63936,null,3084,null,368552,null,3537,null,0400000US18,Indiana,18
2740690,null,2085,null,1348468,null,3109,null,218516,null,2422,null,2634,null,652,null,215882,null,2644,null,955880,null,2534,null,29591,null,2623,null,926289,null,3889,null,174072,null,1161,null,28793,null,1960,null,145279,null,2237,null,1392222,null,2734,null,207549,null,1889,null,2940,null,826,null,204609,null,1973,null,950244,null,2617,null,20967,null,2146,null,929277,null,3314,null,234429,null,1271,null,32164,null,2144,null,202265,null,2013,null,0400000US19,Iowa,19
2523924,null,2490,null,1241001,null,3548,null,214153,null,2445,null,3360,null,918,null,210793,null,2471,null,885460,null,3436,null,29935,null,2402,null,855525,null,4055,null,141388,null,1553,null,24700,null,1828,null,116688,null,2257,null,1282923,null,2979,null,205089,null,2446,null,2890,null,894,null,202199,null,2347,null,886544,null,3533,null,20723,null,2488,null,865821,null,4157,null,191290,null,1631,null,27339,null,2464,null,163951,null,2387,null,0400000US20,Kansas,20
3884900,null,2832,null,1880628,null,4276,null,310356,null,3345,null,5362,null,1093,null,304994,null,3663,null,1350332,null,4354,null,69191,null,4226,null,1281141,null,5560,null,219940,null,1303,null,52616,null,3139,null,167324,null,3152,null,2004272,null,4001,null,295255,null,2449,null,4344,null,1239,null,290911,null,2900,null,1408476,null,3661,null,53587,null,3624,null,1354889,null,5397,null,300541,null,1464,null,57754,null,3257,null,242787,null,3514,null,0400000US21,Kentucky,21
3900769,null,2461,null,1867840,null,4384,null,335570,null,3511,null,6243,null,1441,null,329327,null,3789,null,1323107,null,3990,null,57333,null,3644,null,1265774,null,5554,null,209163,null,1739,null,45359,null,2327,null,163804,null,2772,null,2032929,null,4068,null,318306,null,3388,null,4436,null,1072,null,313870,null,3559,null,1425654,null,3618,null,45544,null,3178,null,1380110,null,4593,null,288969,null,2038,null,51803,null,3117,null,237166,null,3209,null,0400000US22,Louisiana,22
1231203,null,1487,null,598425,null,1781,null,87304,null,1658,null,890,null,311,null,86414,null,1728,null,429002,null,1587,null,21007,null,1818,null,407995,null,2296,null,82119,null,621,null,17318,null,1644,null,64801,null,1684,null,632778,null,1503,null,83436,null,1216,null,783,null,417,null,82653,null,1301,null,444826,null,1651,null,12220,null,1614,null,432606,null,2236,null,104516,null,717,null,18108,null,1662,null,86408,null,1862,null,0400000US23,Maine,23
5145309,null,2312,null,2457922,null,3594,null,416551,null,2890,null,4612,null,1348,null,411939,null,3140,null,1772592,null,3633,null,48738,null,3622,null,1723854,null,5202,null,268779,null,1392,null,36952,null,2824,null,231827,null,3348,null,2687387,null,2930,null,400115,null,3145,null,3344,null,873,null,396771,null,3149,null,1917653,null,3822,null,37933,null,3173,null,1879720,null,4929,null,369619,null,1534,null,47689,null,3394,null,321930,null,3636,null,0400000US24,Maryland,24
5981289,null,1696,null,2888983,null,3101,null,446783,null,2883,null,3453,null,850,null,443330,null,2952,null,2104259,null,3482,null,56784,null,4479,null,2047475,null,5322,null,337941,null,1279,null,52848,null,2696,null,285093,null,2939,null,3092306,null,2994,null,431370,null,2538,null,4347,null,1152,null,427023,null,2743,null,2189946,null,3605,null,43115,null,3867,null,2146831,null,5375,null,470990,null,1638,null,67197,null,3560,null,403793,null,3795,null,0400000US25,Massachusetts,25
9299595,null,2053,null,4537517,null,3628,null,766458,null,3397,null,9921,null,1583,null,756537,null,3762,null,3246688,null,4229,null,104407,null,5162,null,3142281,null,6705,null,524371,null,1665,null,91650,null,3374,null,432721,null,3712,null,4762078,null,3183,null,734376,null,3096,null,9114,null,1632,null,725262,null,3473,null,3320404,null,4110,null,74062,null,4398,null,3246342,null,5801,null,707298,null,1843,null,106276,null,3509,null,601022,null,3709,null,0400000US26,Michigan,26
4775740,null,1920,null,2372253,null,2606,null,385828,null,2728,null,3613,null,711,null,382215,null,2750,null,1726203,null,3310,null,46065,null,3044,null,1680138,null,4626,null,260222,null,1245,null,42323,null,2208,null,217899,null,2454,null,2403487,null,2265,null,365261,null,2431,null,2916,null,927,null,362345,null,2501,null,1699680,null,2870,null,30422,null,2590,null,1669258,null,3999,null,338546,null,1565,null,42264,null,2380,null,296282,null,2835,null,0400000US27,Minnesota,27
2639780,null,2428,null,1258463,null,3896,null,234902,null,3196,null,3975,null,1133,null,230927,null,3107,null,882863,null,4313,null,47199,null,3375,null,835664,null,5297,null,140698,null,2062,null,34962,null,2660,null,105736,null,3414,null,1381317,null,3897,null,223456,null,3605,null,2355,null,760,null,221101,null,3686,null,954459,null,2757,null,33808,null,2703,null,920651,null,3985,null,203402,null,1528,null,41094,null,3079,null,162308,null,2992,null,0400000US28,Mississippi,28
5374393,null,2591,null,2598338,null,4043,null,438015,null,3348,null,5623,null,1421,null,432392,null,3607,null,1842042,null,4140,null,72490,null,4714,null,1769552,null,6503,null,318281,null,1895,null,60649,null,3025,null,257632,null,3777,null,2776055,null,3880,null,422974,null,3291,null,5643,null,1057,null,417331,null,3431,null,1926247,null,3703,null,48514,null,3158,null,1877733,null,4924,null,426834,null,1702,null,64765,null,3115,null,362069,null,3445,null,0400000US29,Missouri,29
882608,null,1226,null,439507,null,1868,null,69189,null,1793,null,1041,null,478,null,68148,null,1893,null,313393,null,1730,null,15096,null,2354,null,298297,null,2760,null,56925,null,541,null,13028,null,1364,null,43897,null,1453,null,443101,null,1703,null,64652,null,1609,null,704,null,342,null,63948,null,1603,null,310985,null,1503,null,6949,null,1200,null,304036,null,1897,null,67464,null,791,null,11589,null,1567,null,55875,null,1696,null,0400000US30,Montana,30
1609965,null,1980,null,794703,null,2796,null,136000,null,1974,null,2029,null,685,null,133971,null,2125,null,564303,null,2476,null,18584,null,1928,null,545719,null,3253,null,94400,null,940,null,17192,null,1239,null,77208,null,1409,null,815262,null,2614,null,127782,null,1823,null,1047,null,439,null,126735,null,1763,null,562588,null,2099,null,11346,null,1491,null,551242,null,2466,null,124892,null,1085,null,15208,null,1488,null,109684,null,1830,null,0400000US31,Nebraska,31
2340814,null,1751,null,1178998,null,2725,null,202383,null,2386,null,948,null,557,null,201435,null,2325,null,844152,null,2952,null,20328,null,2768,null,823824,null,3747,null,132463,null,1276,null,21351,null,2428,null,111112,null,2589,null,1161816,null,2100,null,197521,null,2880,null,1734,null,791,null,195787,null,2959,null,816451,null,2588,null,17187,null,2384,null,799264,null,3748,null,147844,null,925,null,19772,null,1922,null,128072,null,2092,null,0400000US32,Nevada,32
1224245,null,1004,null,600179,null,1621,null,94440,null,1592,null,807,null,389,null,93633,null,1669,null,438051,null,1751,null,13202,null,1478,null,424849,null,2272,null,67688,null,818,null,12271,null,1216,null,55417,null,1300,null,624066,null,1601,null,88327,null,1651,null,648,null,464,null,87679,null,1766,null,447734,null,1752,null,7872,null,1318,null,439862,null,2110,null,88005,null,1065,null,12652,null,1619,null,75353,null,1739,null,0400000US33,New Hampshire,33
8010192,null,1994,null,3892981,null,3072,null,644840,null,3666,null,5205,null,1134,null,639635,null,3961,null,2800279,null,3762,null,57774,null,4203,null,2742505,null,5757,null,447862,null,1774,null,56948,null,3567,null,390914,null,3928,null,4117211,null,2627,null,612075,null,3221,null,5770,null,1377,null,606305,null,3657,null,2868407,null,3477,null,47886,null,3418,null,2820521,null,4390,null,636729,null,1971,null,79410,null,4221,null,557319,null,4319,null,0400000US34,New Jersey,34
1797792,null,1933,null,880642,null,3213,null,153055,null,2254,null,1719,null,650,null,151336,null,2118,null,618561,null,2774,null,30374,null,2853,null,588187,null,3774,null,109026,null,924,null,23866,null,1796,null,85160,null,1995,null,917150,null,2511,null,141799,null,2158,null,1471,null,600,null,140328,null,2080,null,638083,null,2229,null,17061,null,2210,null,621022,null,3005,null,137268,null,1440,null,27210,null,2086,null,110058,null,2301,null,0400000US35,New Mexico,35
17820923,null,3667,null,8580359,null,5030,null,1366086,null,5330,null,13338,null,1733,null,1352748,null,5199,null,6205029,null,5844,null,149596,null,5960,null,6055433,null,8627,null,1009244,null,2688,null,153931,null,5165,null,855313,null,5234,null,9240564,null,5131,null,1306455,null,5254,null,9685,null,1772,null,1296770,null,5494,null,6506542,null,5439,null,120989,null,5715,null,6385553,null,7658,null,1427567,null,2875,null,210573,null,6357,null,1216994,null,6770,null,0400000US36,New York,36
8235419,null,3958,null,3959378,null,6804,null,675821,null,4596,null,8800,null,1852,null,667021,null,4595,null,2842655,null,6075,null,105715,null,5225,null,2736940,null,8036,null,440902,null,2420,null,80920,null,3998,null,359982,null,5048,null,4276041,null,5485,null,652481,null,5330,null,6547,null,1507,null,645934,null,5482,null,3008595,null,6713,null,80391,null,5269,null,2928204,null,8251,null,614965,null,1990,null,101458,null,4811,null,513507,null,5468,null,0400000US37,North Carolina,37
583410,null,1504,null,292703,null,1762,null,44327,null,1125,null,578,null,325,null,43749,null,1222,null,211130,null,1624,null,7055,null,1089,null,204075,null,2065,null,37246,null,502,null,8117,null,877,null,29129,null,897,null,290707,null,1643,null,41003,null,1287,null,510,null,252,null,40493,null,1290,null,202310,null,1324,null,2783,null,645,null,199527,null,1520,null,47394,null,534,null,6481,null,909,null,40913,null,1013,null,0400000US38,North Dakota,38
10548774,null,3067,null,5109610,null,4666,null,859103,null,3792,null,11341,null,1899,null,847762,null,4209,null,3635017,null,4425,null,116350,null,5254,null,3518667,null,6446,null,615490,null,2454,null,101951,null,4707,null,513539,null,5355,null,5439164,null,4188,null,819641,null,4016,null,7728,null,1472,null,811913,null,4302,null,3770734,null,4111,null,86316,null,3955,null,3684418,null,5826,null,848789,null,2761,null,122301,null,5052,null,726488,null,5732,null,0400000US39,Ohio,39
3266414,null,3145,null,1591233,null,3670,null,276636,null,3091,null,4124,null,1235,null,272512,null,3192,null,1121067,null,4026,null,56826,null,3823,null,1064241,null,5433,null,193530,null,1631,null,44188,null,2325,null,149342,null,2937,null,1675181,null,3046,null,261763,null,2754,null,3159,null,873,null,258604,null,2716,null,1151894,null,3041,null,40494,null,3178,null,1111400,null,4491,null,261524,null,1938,null,44324,null,2762,null,217200,null,3249,null,0400000US40,Oklahoma,40
3468683,null,1641,null,1708927,null,3471,null,269856,null,2673,null,2595,null,833,null,267261,null,2685,null,1229431,null,3336,null,47356,null,3518,null,1182075,null,4516,null,209640,null,2025,null,42059,null,2150,null,167581,null,2230,null,1759756,null,3265,null,254187,null,3038,null,2905,null,696,null,251282,null,3003,null,1240772,null,3514,null,32962,null,3605,null,1207810,null,4801,null,264797,null,1829,null,42072,null,2673,null,222725,null,3148,null,0400000US41,Oregon,41
11470126,null,2902,null,5537329,null,5108,null,872645,null,4050,null,9161,null,1301,null,863484,null,4110,null,3924619,null,5027,null,123362,null,6485,null,3801257,null,8264,null,740065,null,2970,null,119483,null,4106,null,620582,null,5084,null,5932797,null,4225,null,832530,null,3520,null,8773,null,1641,null,823757,null,3666,null,4056917,null,4810,null,94187,null,4933,null,3962730,null,6778,null,1043350,null,3109,null,146246,null,3945,null,897104,null,5070,null,0400000US42,Pennsylvania,42
979664,null,1068,null,470211,null,1923,null,71951,null,1440,null,1375,null,662,null,70576,null,1584,null,341973,null,1638,null,10072,null,1787,null,331901,null,2417,null,56287,null,1198,null,8458,null,1242,null,47829,null,1462,null,509453,null,1982,null,71433,null,1561,null,524,null,301,null,70909,null,1558,null,357107,null,1683,null,7659,null,1668,null,349448,null,2288,null,80913,null,1198,null,12895,null,1672,null,68018,null,1865,null,0400000US44,Rhode Island,44
4013102,null,2862,null,1914251,null,4296,null,323301,null,3095,null,3176,null,1001,null,320125,null,3212,null,1355946,null,4634,null,47914,null,4126,null,1308032,null,6756,null,235004,null,2090,null,42685,null,2695,null,192319,null,2967,null,2098851,null,3591,null,314130,null,3117,null,2422,null,1000,null,311708,null,3455,null,1468502,null,3841,null,42620,null,3392,null,1425882,null,5048,null,316219,null,1279,null,49517,null,2522,null,266702,null,2817,null,0400000US45,South Carolina,45
722441,null,1208,null,357082,null,2054,null,60211,null,1422,null,353,null,217,null,59858,null,1445,null,250574,null,1703,null,8541,null,1374,null,242033,null,2153,null,46297,null,775,null,9071,null,921,null,37226,null,994,null,365359,null,1679,null,56620,null,1274,null,539,null,258,null,56081,null,1241,null,249786,null,1464,null,5668,null,1040,null,244118,null,1825,null,58953,null,911,null,9233,null,1203,null,49720,null,1359,null,0400000US46,South Dakota,46
5648756,null,2865,null,2733391,null,4195,null,453544,null,3609,null,5157,null,1150,null,448387,null,3743,null,1958422,null,5099,null,88862,null,4973,null,1869560,null,6704,null,321425,null,1984,null,68633,null,3547,null,252792,null,3590,null,2915365,null,4014,null,434367,null,3258,null,4413,null,1190,null,429954,null,3285,null,2043798,null,4844,null,59825,null,3890,null,1983973,null,6570,null,437200,null,1987,null,74888,null,3814,null,362312,null,4301,null,0400000US47,Tennessee,47
21445227,null,5583,null,10551081,null,8295,null,2002226,null,7366,null,28314,null,2843,null,1973912,null,7773,null,7565664,null,8573,null,257635,null,9266,null,7308029,null,12297,null,983191,null,3091,null,197474,null,5297,null,785717,null,5824,null,10894146,null,7154,null,1922623,null,7692,null,24754,null,3047,null,1897869,null,8407,null,7664856,null,7908,null,202710,null,7771,null,7462146,null,10959,null,1306667,null,3955,null,220692,null,6729,null,1085975,null,7235,null,0400000US48,Texas,48
2365100,null,2039,null,1185486,null,2949,null,248195,null,2563,null,3197,null,1018,null,244998,null,2784,null,835677,null,2687,null,23909,null,2505,null,811768,null,3873,null,101614,null,938,null,18832,null,1842,null,82782,null,2048,null,1179614,null,2447,null,231612,null,2210,null,2155,null,809,null,229457,null,2184,null,823964,null,2441,null,18319,null,2389,null,805645,null,3693,null,124038,null,939,null,18720,null,1596,null,105318,null,1924,null,0400000US49,Utah,49
582765,null,792,null,285821,null,1408,null,41034,null,1011,null,685,null,347,null,40349,null,1084,null,209340,null,1323,null,7481,null,1564,null,201859,null,1762,null,35447,null,438,null,5711,null,775,null,29736,null,787,null,296944,null,1266,null,39958,null,1179,null,350,null,211,null,39608,null,1170,null,212072,null,1167,null,4851,null,1001,null,207221,null,1441,null,44914,null,544,null,6987,null,1040,null,37927,null,1165,null,0400000US50,Vermont,50
6982475,null,5590,null,3360857,null,7926,null,560847,null,4457,null,5032,null,1083,null,555815,null,4332,null,2431483,null,7461,null,61916,null,4191,null,2369567,null,8394,null,368527,null,2175,null,57881,null,2984,null,310646,null,3793,null,3621618,null,6681,null,533181,null,4339,null,4006,null,941,null,529175,null,4185,null,2587452,null,5803,null,48424,null,3662,null,2539028,null,7221,null,500985,null,3047,null,70099,null,3728,null,430886,null,4577,null,0400000US51,Virginia,51
5946654,null,3104,null,2933634,null,4541,null,477604,null,3221,null,7060,null,1312,null,470544,null,3573,null,2131675,null,4764,null,87959,null,5683,null,2043716,null,6509,null,324355,null,1584,null,63765,null,3482,null,260590,null,3728,null,3013020,null,3448,null,452405,null,2860,null,3898,null,1014,null,448507,null,3006,null,2148844,null,3817,null,57913,null,4412,null,2090931,null,5669,null,411771,null,1977,null,67098,null,3817,null,344673,null,4004,null,0400000US53,Washington,53
1682288,null,1584,null,819803,null,2647,null,122158,null,2005,null,1998,null,644,null,120160,null,2099,null,580992,null,2171,null,36653,null,3216,null,544339,null,4253,null,116653,null,908,null,27135,null,2114,null,89518,null,2042,null,862485,null,2521,null,114355,null,1985,null,1468,null,648,null,112887,null,2007,null,595119,null,2394,null,22764,null,2247,null,572355,null,3603,null,153011,null,1062,null,29607,null,1859,null,123404,null,2255,null,0400000US54,West Virginia,54
5158628,null,1862,null,2548913,null,3156,null,407599,null,3318,null,3899,null,867,null,403700,null,3520,null,1838992,null,3528,null,50825,null,3339,null,1788167,null,5394,null,302322,null,1401,null,45000,null,2422,null,257322,null,2718,null,2609715,null,2701,null,391453,null,2633,null,2792,null,849,null,388661,null,2776,null,1818866,null,3215,null,34787,null,3320,null,1784079,null,4754,null,399396,null,1497,null,50576,null,2723,null,348820,null,3026,null,0400000US55,Wisconsin,55
476916,null,1253,null,241998,null,1738,null,39604,null,1650,null,928,null,525,null,38676,null,1613,null,174898,null,2209,null,9668,null,1563,null,165230,null,2553,null,27496,null,679,null,5673,null,919,null,21823,null,1129,null,234918,null,1544,null,34813,null,1147,null,756,null,570,null,34057,null,1388,null,168036,null,1332,null,3554,null,891,null,164482,null,1724,null,32069,null,636,null,4824,null,898,null,27245,null,1058,null,0400000US56,Wyoming,56
3670864,null,560,null,1747247,null,1548,null,323447,null,2084,null,9161,null,1528,null,314286,null,2319,null,1201457,null,2416,null,75569,null,4053,null,1125888,null,4237,null,222343,null,524,null,61810,null,2763,null,160533,null,2763,null,1923617,null,1391,null,311333,null,2336,null,7972,null,1347,null,303361,null,2819,null,1319211,null,2678,null,80212,null,4454,null,1238999,null,5667,null,293073,null,606,null,81263,null,2984,null,211810,null,3012,null,0400000US72,Puerto Rico,72
