B19201_001E,B19201_001EA,B19201_001M,B19201_001MA,B19201_002E,B19201_002EA,B19201_002M,B19201_002MA,B19201_003E,B19201_003EA,B19201_003M,B19201_003MA,B19201_004E,B19201_004EA,B19201_004M,B19201_004MA,B19201_005E,B19201_005EA,B19201_005M,B19201_005MA,B19201_006E,B19201_006EA,B19201_006M,B19201_006MA,B19201_007E,B19201_007EA,B19201_007M,B19201_007MA,B19201_008E,B19201_008EA,B19201_008M,B19201_008MA,B19201_009E,B19201_009EA,B19201_009M,B19201_009MA,B19201_010E,B19201_010EA,B19201_010M,B19201_010MA,B19201_011E,B19201_011EA,B19201_011M,B19201_011MA,B19201_012E,B19201_012EA,B19201_012M,B19201_012MA,B19201_013E,B19201_013EA,B19201_013M,B19201_013MA,B19201_014E,B19201_014EA,B19201_014M,B19201_014MA,B19201_015E,B19201_015EA,B19201_015M,B19201_015MA,B19201_016E,B19201_016EA,B19201_016M,B19201_016MA,B19201_017E,B19201_017EA,B19201_017M,B19201_017MA,GEO_ID,NAME,state
1088546,null,15201,null,164129,null,7446,null,111997,null,4856,null,83917,null,4486,null,85906,null,4920,null,76704,null,4483,null,72892,null,4760,null,69227,null,5223,null,64593,null,4423,null,47132,null,4109,null,86253,null,5249,null,80326,null,5442,null,66753,null,4106,null,34325,null,3133,null,13685,null,1982,null,14462,null,2098,null,16245,null,2173,null,0400000US13,Georgia,13
133062,null,4167,null,18345,null,2262,null,9631,null,1292,null,8372,null,1186,null,9506,null,1278,null,6786,null,1344,null,9591,null,1571,null,7482,null,1299,null,6640,null,1231,null,5929,null,1216,null,11860,null,1630,null,11055,null,1543,null,13294,null,1709,null,7397,null,1406,null,2571,null,664,null,2453,null,810,null,2150,null,582,null,0400000US15,Hawaii,15
162991,null,5560,null,21272,null,2019,null,19802,null,1750,null,15334,null,1965,null,15736,null,2012,null,13644,null,2060,null,14260,null,1808,null,11763,null,1946,null,8919,null,1360,null,6402,null,1094,null,12822,null,1806,null,10126,null,1623,null,6436,null,1285,null,2713,null,650,null,1203,null,474,null,682,null,351,null,1877,null,738,null,0400000US16,Idaho,16
1579492,null,16375,null,213731,null,8040,null,151818,null,5630,null,139868,null,5875,null,122780,null,5170,null,102160,null,4440,null,100580,null,4929,null,85132,null,4549,null,86413,null,4620,null,69451,null,4257,null,123020,null,5254,null,134715,null,5767,null,117928,null,5097,null,53579,null,2992,null,26833,null,2569,null,26747,null,2765,null,24737,null,2168,null,0400000US17,Illinois,17
799875,null,10353,null,112200,null,4835,null,92906,null,4766,null,77488,null,3447,null,69929,null,3789,null,67743,null,4175,null,65796,null,3662,null,50268,null,3094,null,48222,null,3850,null,31733,null,3144,null,57936,null,3481,null,57786,null,3578,null,36848,null,2616,null,15852,null,2016,null,5087,null,1114,null,5108,null,1231,null,4973,null,1127,null,0400000US18,Indiana,18
420033,null,7030,null,57708,null,3355,null,52359,null,3041,null,47009,null,2979,null,41566,null,2719,null,35349,null,2778,null,34675,null,2727,null,25745,null,2583,null,22001,null,1959,null,15814,null,1728,null,28776,null,2566,null,26548,null,2434,null,18861,null,1918,null,6164,null,1053,null,2957,null,709,null,2085,null,595,null,2416,null,623,null,0400000US19,Iowa,19
360699,null,7072,null,49627,null,3010,null,40666,null,2806,null,37976,null,2567,null,36732,null,2892,null,30943,null,2466,null,28538,null,2770,null,23839,null,2254,null,20220,null,2303,null,16564,null,1945,null,25078,null,2206,null,22058,null,2107,null,15489,null,2018,null,6544,null,1158,null,2209,null,613,null,2303,null,651,null,1913,null,582,null,0400000US20,Kansas,20
541621,null,10920,null,115540,null,5118,null,69843,null,4224,null,53735,null,3558,null,47377,null,3675,null,43560,null,3523,null,36684,null,2854,null,30403,null,2770,null,26021,null,2612,null,19836,null,2304,null,33226,null,2639,null,26256,null,2609,null,21882,null,2420,null,9158,null,1782,null,2431,null,835,null,2482,null,691,null,3187,null,718,null,0400000US21,Kentucky,21
517086,null,8767,null,109415,null,4916,null,73631,null,4225,null,48320,null,3703,null,43843,null,3814,null,32524,null,2991,null,30824,null,2627,null,28194,null,2460,null,27993,null,2860,null,17208,null,2314,null,27926,null,2716,null,28683,null,3517,null,24807,null,2306,null,10394,null,1615,null,4797,null,1008,null,3587,null,935,null,4940,null,996,null,0400000US22,Louisiana,22
188405,null,4716,null,31074,null,2236,null,23455,null,1767,null,20478,null,1935,null,16228,null,1746,null,12172,null,1574,null,14879,null,1717,null,10438,null,1642,null,10065,null,1585,null,7551,null,1349,null,13798,null,1737,null,11120,null,1451,null,9471,null,1417,null,3414,null,749,null,1388,null,451,null,1216,null,523,null,1658,null,486,null,0400000US23,Maine,23
690211,null,10642,null,70903,null,4064,null,52360,null,3912,null,40664,null,3393,null,47060,null,3823,null,36674,null,3751,null,41310,null,3420,null,38214,null,3061,null,37635,null,2986,null,32739,null,2690,null,59661,null,3772,null,74341,null,4525,null,73147,null,4062,null,39421,null,3070,null,16869,null,2196,null,16900,null,1880,null,12313,null,1679,null,0400000US24,Maryland,24
887935,null,12091,null,117806,null,5381,null,84807,null,4960,null,64253,null,4347,null,57009,null,3625,null,49977,null,3629,null,52253,null,3878,null,43111,null,3571,null,45125,null,3415,null,37131,null,3559,null,71073,null,4344,null,80533,null,4341,null,82042,null,4321,null,42615,null,3152,null,22700,null,2264,null,19632,null,2478,null,17868,null,1965,null,0400000US25,Massachusetts,25
1288326,null,13813,null,198084,null,5628,null,138274,null,5381,null,118737,null,5256,null,113489,null,4092,null,101611,null,4296,null,96158,null,4757,null,76907,null,4085,null,72635,null,4166,null,54992,null,3454,null,83846,null,3967,null,99135,null,4502,null,68437,null,3969,null,32287,null,2454,null,13084,null,1589,null,9494,null,1454,null,11156,null,1744,null,0400000US26,Michigan,26
709291,null,8697,null,84676,null,4758,null,68623,null,2823,null,62180,null,3291,null,56977,null,3361,null,50475,null,3060,null,49892,null,2769,null,46793,null,3205,null,44597,null,2695,null,34645,null,2824,null,56871,null,2791,null,62649,null,3688,null,45464,null,3137,null,22315,null,2127,null,9299,null,1321,null,8114,null,1245,null,5721,null,1039,null,0400000US27,Minnesota,27
326242,null,8202,null,78111,null,4334,null,51395,null,3578,null,32838,null,2838,null,26966,null,2812,null,24225,null,2630,null,20974,null,2460,null,15807,null,2250,null,13258,null,2071,null,10943,null,1742,null,16905,null,2275,null,14728,null,2436,null,10222,null,1367,null,4813,null,1048,null,1708,null,714,null,1634,null,671,null,1715,null,823,null,0400000US28,Mississippi,28
775352,null,11985,null,127944,null,5682,null,97327,null,4920,null,76988,null,3836,null,72237,null,4502,null,59199,null,3271,null,53826,null,3593,null,43077,null,2757,null,43464,null,3017,null,33236,null,2856,null,49718,null,3051,null,46694,null,3551,null,37747,null,2784,null,15379,null,1766,null,6086,null,1318,null,6983,null,1397,null,5447,null,1139,null,0400000US29,Missouri,29
131227,null,4028,null,21905,null,2480,null,16138,null,1869,null,14829,null,1970,null,12365,null,1708,null,9061,null,1439,null,9287,null,1467,null,7271,null,1279,null,7735,null,1313,null,5322,null,1080,null,7540,null,1420,null,7265,null,1381,null,7064,null,1393,null,2214,null,680,null,739,null,360,null,1398,null,641,null,1094,null,413,null,0400000US30,Montana,30
240225,null,5174,null,30661,null,1908,null,29046,null,2086,null,25377,null,2400,null,22016,null,1873,null,20316,null,2324,null,19729,null,2064,null,14645,null,1688,null,15796,null,1971,null,10149,null,1425,null,17765,null,1822,null,14849,null,1775,null,10709,null,1469,null,4091,null,864,null,1489,null,623,null,2149,null,661,null,1438,null,519,null,0400000US31,Nebraska,31
322347,null,7865,null,30451,null,2688,null,24443,null,2464,null,22727,null,2438,null,27395,null,2549,null,21812,null,2300,null,21279,null,2114,null,21147,null,2490,null,21550,null,2709,null,16313,null,1996,null,29493,null,3109,null,30525,null,2720,null,22817,null,2521,null,15118,null,2195,null,6296,null,1299,null,5255,null,1180,null,5726,null,1192,null,0400000US32,Nevada,32
159583,null,5253,null,16023,null,2158,null,14288,null,1744,null,11545,null,1491,null,12340,null,1543,null,11381,null,1717,null,12848,null,1836,null,10048,null,1511,null,8395,null,1629,null,7206,null,1500,null,12629,null,1830,null,14995,null,1821,null,12160,null,1691,null,7349,null,1835,null,3859,null,959,null,2147,null,752,null,2370,null,747,null,0400000US33,New Hampshire,33
964586,null,14237,null,111385,null,5549,null,83883,null,4040,null,71642,null,3321,null,66547,null,4663,null,59277,null,4126,null,58028,null,4363,null,48541,null,3360,null,47093,null,3379,null,40829,null,3221,null,83009,null,4552,null,91056,null,5193,null,86129,null,4238,null,48783,null,4287,null,23201,null,2019,null,22297,null,2419,null,22886,null,2624,null,0400000US34,New Jersey,34
252304,null,7315,null,43483,null,2763,null,29592,null,3004,null,20636,null,2003,null,20968,null,2255,null,19974,null,2342,null,17501,null,2011,null,15823,null,2404,null,14356,null,1985,null,10103,null,1807,null,15194,null,1952,null,17051,null,2127,null,12473,null,1384,null,7054,null,1136,null,3239,null,839,null,2139,null,562,null,2718,null,859,null,0400000US35,New Mexico,35
2505117,null,19129,null,384949,null,10371,null,238304,null,8050,null,201383,null,7307,null,173084,null,6194,null,147721,null,5400,null,141943,null,5440,null,121477,null,5379,null,123296,null,5714,null,93887,null,4283,null,181352,null,7493,null,207064,null,7440,null,192975,null,7062,null,108587,null,5154,null,52450,null,3369,null,59971,null,4728,null,76674,null,4563,null,0400000US36,New York,36
1173981,null,14653,null,203295,null,7756,null,147150,null,6619,null,103322,null,5626,null,102955,null,4739,null,86643,null,5116,null,85139,null,5344,null,68894,null,4877,null,65243,null,4225,null,44961,null,2766,null,77107,null,4778,null,74458,null,4339,null,56332,null,3694,null,24826,null,2851,null,10912,null,1563,null,11741,null,1457,null,11003,null,1412,null,0400000US37,North Carolina,37
103596,null,3668,null,17173,null,1936,null,12669,null,1632,null,13453,null,1402,null,11666,null,1305,null,8653,null,1473,null,6832,null,1234,null,6956,null,1136,null,3808,null,917,null,3885,null,938,null,7019,null,1171,null,5145,null,1004,null,4054,null,951,null,1086,null,451,null,445,null,241,null,209,null,167,null,543,null,297,null,0400000US38,North Dakota,38
1543692,null,15547,null,245139,null,7441,null,181388,null,7016,null,154147,null,5322,null,132594,null,5156,null,119444,null,4536,null,111852,null,5464,null,92969,null,4612,null,86483,null,4354,null,65716,null,3802,null,103521,null,4420,null,107125,null,4894,null,74632,null,4379,null,34573,null,2887,null,11622,null,1435,null,10798,null,1717,null,11689,null,1792,null,0400000US39,Ohio,39
463554,null,7687,null,84383,null,4120,null,58277,null,3610,null,49363,null,3558,null,44804,null,3205,null,38915,null,3148,null,32867,null,2951,null,26316,null,2481,null,24451,null,2188,null,16695,null,2094,null,25940,null,2241,null,25052,null,2136,null,18788,null,1989,null,9626,null,1597,null,3015,null,869,null,2254,null,675,null,2808,null,699,null,0400000US40,Oklahoma,40
531194,null,7117,null,72004,null,3956,null,55566,null,3908,null,47978,null,3215,null,47498,null,3283,null,39405,null,3010,null,35899,null,3212,null,31860,null,2644,null,28308,null,2230,null,25932,null,2634,null,43762,null,3104,null,38741,null,3140,null,32429,null,2589,null,14048,null,1759,null,6775,null,1270,null,4877,null,1006,null,6112,null,1478,null,0400000US41,Oregon,41
1675283,null,14559,null,249366,null,6893,null,208169,null,6491,null,174697,null,5753,null,150475,null,4509,null,123091,null,4703,null,116270,null,5659,null,96780,null,4023,null,80768,null,3726,null,65145,null,3896,null,115070,null,4848,null,110456,null,4607,null,93307,null,4701,null,40396,null,2655,null,19329,null,1998,null,15901,null,2008,null,16063,null,1561,null,0400000US42,Pennsylvania,42
148597,null,4805,null,23308,null,2215,null,17741,null,1741,null,12720,null,1980,null,9319,null,1416,null,9978,null,1547,null,11297,null,1586,null,6619,null,1372,null,7062,null,1349,null,5440,null,1112,null,9984,null,1508,null,14131,null,1875,null,10611,null,1595,null,5468,null,1121,null,1651,null,611,null,1408,null,566,null,1860,null,740,null,0400000US44,Rhode Island,44
550502,null,10360,null,102369,null,4903,null,68212,null,3991,null,49762,null,3881,null,45652,null,3259,null,42453,null,3342,null,39080,null,3831,null,32171,null,2828,null,29165,null,3270,null,20600,null,2097,null,34596,null,2881,null,34503,null,2236,null,27433,null,2735,null,12969,null,1849,null,3963,null,1165,null,4074,null,1156,null,3500,null,884,null,0400000US45,South Carolina,45
107706,null,4537,null,16558,null,1848,null,12983,null,1638,null,11416,null,1581,null,12277,null,1423,null,10267,null,1215,null,9247,null,1229,null,5957,null,953,null,6503,null,1306,null,4437,null,800,null,7576,null,1496,null,4353,null,838,null,3048,null,767,null,1099,null,398,null,772,null,465,null,768,null,377,null,445,null,262,null,0400000US46,South Dakota,46
801545,null,11375,null,144024,null,5620,null,102094,null,4488,null,74776,null,4584,null,69074,null,4403,null,59867,null,4237,null,59122,null,3798,null,48689,null,3697,null,42343,null,3583,null,34156,null,2728,null,51421,null,3656,null,47061,null,3474,null,34533,null,3275,null,15976,null,1848,null,6250,null,1254,null,6463,null,1114,null,5696,null,1240,null,0400000US47,Tennessee,47
2453199,null,23515,null,380251,null,8969,null,252727,null,8004,null,199656,null,7195,null,198270,null,7888,null,164931,null,7176,null,176727,null,7244,null,137963,null,5964,null,137322,null,6363,null,109703,null,4864,null,172126,null,7350,null,184541,null,6714,null,155420,null,6275,null,77198,null,4368,null,34962,null,3043,null,35771,null,3163,null,35631,null,2771,null,0400000US48,Texas,48
205419,null,6459,null,24689,null,2328,null,18900,null,2115,null,17268,null,2429,null,16960,null,2067,null,15717,null,1807,null,15249,null,1696,null,13896,null,2423,null,11859,null,1666,null,11879,null,1943,null,19348,null,2013,null,14414,null,1618,null,13157,null,1923,null,5273,null,1217,null,3105,null,795,null,1633,null,630,null,2072,null,852,null,0400000US49,Utah,49
88601,null,3309,null,11001,null,1240,null,9553,null,1173,null,9947,null,1234,null,7252,null,1048,null,6330,null,1025,null,6903,null,1083,null,5365,null,992,null,4863,null,964,null,4480,null,838,null,6741,null,1023,null,7032,null,1114,null,4697,null,976,null,2282,null,640,null,962,null,407,null,763,null,311,null,430,null,199,null,0400000US50,Vermont,50
968030,null,10571,null,119204,null,4899,null,85160,null,4492,null,68321,null,3830,null,63166,null,3708,null,58383,null,4225,null,59161,null,3501,null,53351,null,4513,null,54357,null,4338,null,47922,null,3980,null,73213,null,5021,null,87124,null,5206,null,83346,null,4769,null,49798,null,3618,null,24838,null,2195,null,22996,null,2801,null,17690,null,2192,null,0400000US51,Virginia,51
881972,null,11018,null,108793,null,4753,null,72888,null,3725,null,62114,null,3901,null,65632,null,4557,null,60418,null,3728,null,60329,null,3820,null,53664,null,3483,null,52220,null,3522,null,39653,null,3133,null,72950,null,4005,null,77243,null,4074,null,72427,null,4558,null,39575,null,3177,null,17802,null,2165,null,12136,null,1733,null,14128,null,1727,null,0400000US53,Washington,53
242466,null,5881,null,52473,null,3714,null,41024,null,2839,null,27473,null,2241,null,23118,null,2319,null,16831,null,1943,null,15026,null,1738,null,10067,null,1678,null,9592,null,1410,null,7105,null,1020,null,12007,null,1672,null,11298,null,1731,null,8971,null,1405,null,3850,null,959,null,1154,null,587,null,1255,null,520,null,1222,null,513,null,0400000US54,West Virginia,54
779756,null,10534,null,96811,null,4482,null,89990,null,4201,null,74559,null,3997,null,67033,null,3269,null,63727,null,3313,null,64135,null,3918,null,50420,null,3698,null,46384,null,3294,null,35168,null,2875,null,61323,null,3537,null,54657,null,3229,null,40862,null,2278,null,15336,null,1657,null,7439,null,1279,null,6718,null,1139,null,5194,null,1134,null,0400000US55,Wisconsin,55
71070,null,3636,null,7781,null,1391,null,8176,null,1591,null,7421,null,1180,null,7628,null,1254,null,4868,null,1204,null,5114,null,1108,null,4415,null,1052,null,3397,null,833,null,3698,null,993,null,4837,null,1115,null,4911,null,848,null,4427,null,960,null,1805,null,729,null,856,null,351,null,872,null,512,null,864,null,495,null,0400000US56,Wyoming,56
306255,null,7093,null,159270,null,5281,null,41891,null,2867,null,23453,null,2354,null,18614,null,1753,null,12368,null,1555,null,11185,null,1133,null,8449,null,1205,null,6493,null,1039,null,3981,null,827,null,6426,null,1028,null,6322,null,1230,null,4225,null,1007,null,1649,null,622,null,599,null,324,null,672,null,359,null,658,null,293,null,0400000US72,Puerto Rico,72
