C06007_001E,C06007_001EA,C06007_001M,C06007_001MA,C06007_002E,C06007_002EA,C06007_002M,C06007_002MA,C06007_003E,C06007_003EA,C06007_003M,C06007_003MA,C06007_004E,C06007_004EA,C06007_004M,C06007_004MA,C06007_005E,C06007_005EA,C06007_005M,C06007_005MA,C06007_006E,C06007_006EA,C06007_006M,C06007_006MA,C06007_007E,C06007_007EA,C06007_007M,C06007_007MA,C06007_008E,C06007_008EA,C06007_008M,C06007_008MA,C06007_009E,C06007_009EA,C06007_009M,C06007_009MA,C06007_010E,C06007_010EA,C06007_010M,C06007_010MA,C06007_011E,C06007_011EA,C06007_011M,C06007_011MA,C06007_012E,C06007_012EA,C06007_012M,C06007_012MA,C06007_013E,C06007_013EA,C06007_013M,C06007_013MA,C06007_014E,C06007_014EA,C06007_014M,C06007_014MA,C06007_015E,C06007_015EA,C06007_015M,C06007_015MA,C06007_016E,C06007_016EA,C06007_016M,C06007_016MA,C06007_017E,C06007_017EA,C06007_017M,C06007_017MA,C06007_018E,C06007_018EA,C06007_018M,C06007_018MA,C06007_019E,C06007_019EA,C06007_019M,C06007_019MA,C06007_020E,C06007_020EA,C06007_020M,C06007_020MA,C06007_021E,C06007_021EA,C06007_021M,C06007_021MA,C06007_022E,C06007_022EA,C06007_022M,C06007_022MA,C06007_023E,C06007_023EA,C06007_023M,C06007_023MA,C06007_024E,C06007_024EA,C06007_024M,C06007_024MA,C06007_025E,C06007_025EA,C06007_025M,C06007_025MA,GEO_ID,NAME,state
8818349,null,3954,null,7761734,null,18601,null,1056615,null,18410,null,548106,null,15010,null,508509,null,15089,null,4692696,null,26104,null,4542871,null,24848,null,149825,null,6933,null,113248,null,6618,null,36577,null,3789,null,3166875,null,26902,null,3000274,null,27984,null,166601,null,9124,null,137119,null,8702,null,29482,null,3660,null,99342,null,5694,null,73000,null,4698,null,26342,null,3301,null,19627,null,2673,null,6715,null,1446,null,859436,null,15736,null,145589,null,8487,null,713847,null,15888,null,278112,null,10006,null,435735,null,13157,null,0400000US13,Georgia,13
1195661,null,1581,null,890449,null,11588,null,305212,null,11676,null,174260,null,8807,null,130952,null,7962,null,628746,null,11541,null,551617,null,12540,null,77129,null,6338,null,63415,null,5895,null,13714,null,2147,null,314222,null,6268,null,287186,null,5910,null,27036,null,3198,null,23627,null,3157,null,3409,null,842,null,32238,null,3288,null,17005,null,2150,null,15233,null,2798,null,11293,null,2537,null,3940,null,935,null,220455,null,8637,null,34641,null,3396,null,185814,null,8585,null,75925,null,5141,null,109889,null,7339,null,0400000US15,Hawaii,15
1382539,null,1251,null,1246646,null,6352,null,135893,null,6171,null,80863,null,5580,null,55030,null,3999,null,601544,null,10058,null,571703,null,9602,null,29841,null,3121,null,24077,null,2897,null,5764,null,1376,null,686376,null,10120,null,648704,null,10666,null,37672,null,4015,null,31667,null,3733,null,6005,null,1418,null,11329,null,1725,null,8771,null,1528,null,2558,null,839,null,1905,null,659,null,653,null,419,null,83290,null,4623,null,17468,null,2412,null,65822,null,4225,null,23214,null,2887,null,42608,null,3450,null,0400000US16,Idaho,16
11961769,null,2037,null,9358525,null,25275,null,2603244,null,25181,null,1426237,null,23253,null,1177007,null,18217,null,7770116,null,30726,null,6986771,null,31314,null,783345,null,16143,null,661152,null,15155,null,122193,null,6895,null,2318791,null,25360,null,2144843,null,22376,null,173948,null,7340,null,132730,null,5989,null,41218,null,3839,null,117565,null,6989,null,44937,null,3351,null,72628,null,5805,null,39900,null,4081,null,32728,null,4183,null,1755297,null,24960,null,181974,null,9148,null,1573323,null,24911,null,592455,null,14769,null,980868,null,18093,null,0400000US17,Illinois,17
5903675,null,2065,null,5466241,null,11377,null,437434,null,10871,null,262290,null,11299,null,175144,null,7563,null,3946894,null,20590,null,3815655,null,21617,null,131239,null,8009,null,100757,null,7313,null,30482,null,3390,null,1663220,null,20357,null,1582101,null,20375,null,81119,null,6346,null,66946,null,5792,null,14173,null,2042,null,34246,null,3505,null,23631,null,2862,null,10615,null,1628,null,7713,null,1460,null,2902,null,826,null,259315,null,8283,null,44854,null,3599,null,214461,null,7750,null,86874,null,6348,null,127587,null,6255,null,0400000US18,Indiana,18
2790906,null,1993,null,2607163,null,7096,null,183743,null,6788,null,109833,null,5882,null,73910,null,4243,null,1986235,null,13690,null,1935737,null,13545,null,50498,null,3542,null,39538,null,3073,null,10960,null,1650,null,674436,null,13258,null,639662,null,12664,null,34774,null,3575,null,27681,null,3410,null,7093,null,1247,null,14122,null,1813,null,11031,null,1709,null,3091,null,921,null,2230,null,858,null,861,null,472,null,116113,null,5248,null,20733,null,2439,null,95380,null,4930,null,40384,null,3333,null,54996,null,3419,null,0400000US19,Iowa,19
2580638,null,1964,null,2324529,null,6744,null,256109,null,6928,null,143801,null,7323,null,112308,null,5215,null,1467817,null,14026,null,1409979,null,14354,null,57838,null,3855,null,47784,null,3923,null,10054,null,1541,null,927740,null,14466,null,879447,null,13301,null,48293,null,3903,null,39733,null,3633,null,8560,null,1556,null,19553,null,2260,null,15797,null,2068,null,3756,null,1103,null,2355,null,745,null,1401,null,711,null,165528,null,5534,null,19306,null,2089,null,146222,null,5433,null,53929,null,4695,null,92293,null,4705,null,0400000US20,Kansas,20
3963318,null,2304,null,3799294,null,8754,null,164024,null,8141,null,90763,null,5345,null,73261,null,5073,null,2782792,null,19389,null,2740312,null,19471,null,42480,null,3794,null,27365,null,3135,null,15115,null,2140,null,1048263,null,18147,null,1012347,null,18436,null,35916,null,3950,null,25588,null,2800,null,10328,null,2420,null,26223,null,2678,null,21658,null,2465,null,4565,null,1410,null,3716,null,1217,null,849,null,446,null,106040,null,5610,null,24977,null,2872,null,81063,null,4978,null,34094,null,3302,null,46969,null,3979,null,0400000US21,Kentucky,21
3996750,null,2015,null,3668709,null,8735,null,328041,null,9066,null,223882,null,8177,null,104159,null,5572,null,3143233,null,17005,null,2962986,null,17832,null,180247,null,6200,null,148170,null,6282,null,32077,null,2720,null,691383,null,16092,null,660644,null,15756,null,30739,null,3083,null,25095,null,3044,null,5644,null,1126,null,20945,null,2456,null,15677,null,2260,null,5268,null,1230,null,3568,null,920,null,1700,null,814,null,141189,null,6414,null,29402,null,3797,null,111787,null,5494,null,47049,null,3687,null,64738,null,4363,null,0400000US22,Louisiana,22
1247427,null,1093,null,1155136,null,5031,null,92291,null,4823,null,69024,null,3989,null,23267,null,2717,null,775664,null,9594,null,729218,null,8703,null,46446,null,3879,null,38833,null,3549,null,7613,null,1345,null,417051,null,9218,null,397223,null,8978,null,19828,null,2195,null,16667,null,2002,null,3161,null,828,null,10730,null,1518,null,8861,null,1386,null,1869,null,631,null,1653,null,605,null,216,null,191,null,43982,null,4267,null,19834,null,2583,null,24148,null,3049,null,11871,null,1771,null,12277,null,2373,null,0400000US23,Maine,23
5243703,null,1360,null,4468436,null,14527,null,775267,null,14380,null,461063,null,14279,null,314204,null,11792,null,2395219,null,21976,null,2279107,null,21753,null,116112,null,6159,null,93766,null,6249,null,22346,null,2415,null,2096397,null,18674,null,1981924,null,18280,null,114473,null,6174,null,93904,null,5751,null,20569,null,2657,null,63626,null,4692,null,42397,null,3548,null,21229,null,2780,null,14752,null,2276,null,6477,null,1571,null,688461,null,12226,null,165008,null,9502,null,523453,null,12142,null,258641,null,10330,null,264812,null,10490,null,0400000US24,Maryland,24
6072036,null,1092,null,4843180,null,21755,null,1228856,null,21678,null,703710,null,17322,null,525146,null,15294,null,3778777,null,24170,null,3490723,null,25071,null,288054,null,9867,null,246004,null,9728,null,42050,null,3815,null,1243847,null,19558,null,1141659,null,17424,null,102188,null,6638,null,86161,null,6289,null,16027,null,2211,null,141951,null,7725,null,33729,null,3474,null,108222,null,7387,null,53116,null,5330,null,55106,null,4345,null,907461,null,19410,null,177069,null,7884,null,730392,null,17338,null,318429,null,11230,null,411963,null,15098,null,0400000US25,Massachusetts,25
9435733,null,1904,null,8584868,null,15801,null,850865,null,15626,null,527503,null,13896,null,323362,null,10245,null,7063468,null,24787,null,6808964,null,23987,null,254504,null,9009,null,209171,null,7443,null,45333,null,3633,null,1712152,null,21089,null,1612375,null,20613,null,99777,null,5024,null,80263,null,4648,null,19514,null,2484,null,58114,null,4479,null,36886,null,3174,null,21228,null,3472,null,13907,null,2359,null,7321,null,2186,null,601999,null,14951,null,126643,null,6135,null,475356,null,13161,null,224162,null,9248,null,251194,null,9869,null,0400000US26,Michigan,26
4844316,null,1753,null,4379686,null,12054,null,464630,null,11713,null,270365,null,9437,null,194265,null,8025,null,3266579,null,15926,null,3147598,null,16675,null,118981,null,5164,null,91266,null,4750,null,27715,null,2454,null,1212168,null,15855,null,1142592,null,15323,null,69576,null,4950,null,55943,null,4803,null,13633,null,1863,null,27039,null,2514,null,20577,null,2025,null,6462,null,1758,null,4891,null,1365,null,1571,null,712,null,338530,null,9830,null,68919,null,4720,null,269611,null,9600,null,118265,null,6054,null,151346,null,7463,null,0400000US27,Minnesota,27
2705640,null,1990,null,2613861,null,5870,null,91779,null,6052,null,54165,null,4668,null,37614,null,4012,null,1917621,null,14322,null,1891327,null,14166,null,26294,null,3668,null,19416,null,3223,null,6878,null,1375,null,723972,null,13065,null,701809,null,12622,null,22163,null,2922,null,18115,null,2834,null,4048,null,1028,null,15319,null,2296,null,11996,null,1956,null,3323,null,1235,null,3042,null,1202,null,281,null,244,null,48728,null,4629,null,8729,null,1660,null,39999,null,4093,null,13592,null,2076,null,26407,null,3546,null,0400000US28,Mississippi,28
5484696,null,1903,null,5167858,null,9502,null,316838,null,9395,null,193173,null,7519,null,123665,null,7070,null,3574960,null,20758,null,3489641,null,20910,null,85319,null,5138,null,65120,null,4216,null,20199,null,2625,null,1671826,null,20728,null,1610893,null,20199,null,60933,null,4065,null,48973,null,3829,null,11960,null,1946,null,32804,null,2996,null,25694,null,2594,null,7110,null,1667,null,5252,null,1259,null,1858,null,805,null,205106,null,7412,null,41630,null,3231,null,163476,null,7210,null,73828,null,5091,null,89648,null,6152,null,0400000US29,Missouri,29
898614,null,1100,null,861559,null,3067,null,37055,null,2892,null,29990,null,2793,null,7065,null,1384,null,470374,null,7354,null,454009,null,7614,null,16365,null,1810,null,14609,null,1816,null,1756,null,526,null,406070,null,7002,null,392704,null,6918,null,13366,null,1860,null,11394,null,1700,null,1972,null,616,null,6168,null,1369,null,5620,null,1303,null,548,null,430,null,439,null,412,null,109,null,119,null,16002,null,1640,null,9226,null,1303,null,6776,null,1256,null,3548,null,1022,null,3228,null,1094,null,0400000US30,Montana,30
1645880,null,1417,null,1497583,null,5785,null,148297,null,5805,null,84508,null,5148,null,63789,null,4320,null,1057499,null,11679,null,1021264,null,11643,null,36235,null,3067,null,27760,null,2704,null,8475,null,1435,null,479347,null,11287,null,452642,null,10466,null,26705,null,2918,null,22452,null,2867,null,4253,null,879,null,11548,null,1505,null,9851,null,1332,null,1697,null,723,null,1296,null,651,null,401,null,281,null,97486,null,5311,null,13826,null,1759,null,83660,null,5195,null,33000,null,3569,null,50660,null,3844,null,0400000US31,Nebraska,31
2371632,null,1160,null,1721294,null,11649,null,650338,null,11714,null,343944,null,10373,null,306394,null,8448,null,436038,null,12222,null,367088,null,11111,null,68950,null,5251,null,55580,null,4672,null,13370,null,2116,null,1410617,null,14554,null,1268096,null,14463,null,142521,null,7454,null,120056,null,7149,null,22465,null,2636,null,31661,null,3316,null,19298,null,2374,null,12363,null,2261,null,9452,null,1945,null,2911,null,1112,null,493316,null,10698,null,66812,null,4630,null,426504,null,10074,null,158856,null,5854,null,267648,null,7810,null,0400000US32,Nevada,32
1240806,null,887,null,1142798,null,5319,null,98008,null,5118,null,68451,null,3996,null,29557,null,3648,null,499581,null,10813,null,475105,null,10495,null,24476,null,2262,null,19287,null,2128,null,5189,null,1196,null,659715,null,11268,null,636114,null,11059,null,23601,null,2466,null,20660,null,2219,null,2941,null,739,null,14991,null,2546,null,9444,null,1794,null,5547,null,1684,null,3808,null,1304,null,1739,null,847,null,66519,null,4791,null,22135,null,2366,null,44384,null,4359,null,24696,null,2718,null,19688,null,3291,null,0400000US33,New Hampshire,33
8130371,null,1445,null,5868363,null,25248,null,2262008,null,24894,null,1316544,null,23353,null,945464,null,19313,null,4070976,null,27357,null,3622942,null,28072,null,448034,null,11430,null,392985,null,10219,null,55049,null,4170,null,2144611,null,27018,null,1923992,null,26439,null,220619,null,9576,null,192601,null,9242,null,28018,null,2796,null,193851,null,7416,null,44756,null,3642,null,149095,null,7006,null,79119,null,5001,null,69976,null,5628,null,1720933,null,22476,null,276673,null,11919,null,1444260,null,21480,null,651839,null,16813,null,792421,null,18205,null,0400000US34,New Jersey,34
1828867,null,1431,null,1175987,null,12198,null,652880,null,12006,null,475826,null,11320,null,177054,null,8137,null,893840,null,12648,null,533393,null,10953,null,360447,null,9351,null,307287,null,9353,null,53160,null,4055,null,734784,null,11036,null,608588,null,10785,null,126196,null,7116,null,106936,null,6485,null,19260,null,2338,null,19195,null,2496,null,12312,null,1959,null,6883,null,1667,null,5586,null,1574,null,1297,null,792,null,181048,null,8444,null,21694,null,2391,null,159354,null,8383,null,56017,null,5120,null,103337,null,6975,null,0400000US35,New Mexico,35
18097578,null,2470,null,12868476,null,34152,null,5229102,null,34439,null,2838556,null,28996,null,2390546,null,29531,null,11280181,null,38775,null,9703648,null,39194,null,1576533,null,21248,null,1334706,null,19560,null,241827,null,10604,null,2199295,null,21929,null,2024820,null,22050,null,174475,null,6847,null,147395,null,5923,null,27080,null,3028,null,437390,null,13161,null,103558,null,5404,null,333832,null,11793,null,168054,null,8178,null,165778,null,7533,null,4180712,null,36439,null,1036450,null,23376,null,3144262,null,30835,null,1188401,null,20301,null,1955861,null,25835,null,0400000US36,New York,36
8429207,null,2946,null,7614562,null,14758,null,814645,null,14081,null,422106,null,11367,null,392539,null,9967,null,4814197,null,27005,null,4691133,null,26734,null,123064,null,7091,null,92918,null,5926,null,30146,null,2782,null,2917761,null,25366,null,2764607,null,26106,null,153154,null,7630,null,123846,null,7031,null,29308,null,3134,null,77740,null,5043,null,55723,null,3769,null,22017,null,2971,null,15599,null,2491,null,6418,null,1724,null,619509,null,12237,null,103099,null,6616,null,516410,null,11213,null,189743,null,8022,null,326667,null,9247,null,0400000US37,North Carolina,37
599205,null,997,null,563818,null,3318,null,35387,null,3409,null,26027,null,2620,null,9360,null,1976,null,410600,null,5362,null,393346,null,5257,null,17254,null,1490,null,14008,null,1311,null,3246,null,581,null,169290,null,5515,null,160973,null,5694,null,8317,null,1526,null,6948,null,1478,null,1369,null,564,null,3877,null,908,null,3722,null,905,null,155,null,142,null,155,null,142,null,0,null,203,null,15438,null,2271,null,5777,null,1062,null,9661,null,2044,null,4916,null,1177,null,4745,null,1728,null,0400000US38,North Dakota,38
10727127,null,2653,null,10080650,null,16826,null,646477,null,16648,null,418562,null,13226,null,227915,null,9596,null,7907314,null,25361,null,7681711,null,28829,null,225603,null,9456,null,174648,null,8142,null,50955,null,4838,null,2329289,null,22180,null,2248472,null,22090,null,80817,null,4927,null,64319,null,4676,null,16498,null,1946,null,75955,null,4967,null,44193,null,3843,null,31762,null,3295,null,16421,null,2052,null,15341,null,2377,null,414569,null,10644,null,106274,null,5485,null,308295,null,10916,null,163174,null,6926,null,145121,null,7597,null,0400000US39,Ohio,39
3357386,null,2419,null,3081223,null,8202,null,276163,null,8169,null,151339,null,7120,null,124824,null,5357,null,1998786,null,16539,null,1933292,null,16932,null,65494,null,5037,null,55316,null,4262,null,10178,null,1810,null,1148104,null,15269,null,1094533,null,15418,null,53571,null,4517,null,43446,null,3969,null,10125,null,2072,null,30319,null,2667,null,24506,null,2414,null,5813,null,1354,null,3558,null,955,null,2255,null,990,null,180177,null,7081,null,28892,null,2971,null,151285,null,6648,null,49019,null,3611,null,102266,null,5085,null,0400000US40,Oklahoma,40
3511093,null,1605,null,3006472,null,11865,null,504621,null,11748,null,269255,null,11223,null,235366,null,9332,null,1497221,null,17015,null,1391852,null,16238,null,105369,null,5285,null,81622,null,5534,null,23747,null,2782,null,1614317,null,16800,null,1523251,null,16904,null,91066,null,4908,null,75913,null,4853,null,15153,null,2204,null,35781,null,3027,null,27782,null,2390,null,7999,null,1846,null,6369,null,1611,null,1630,null,773,null,363774,null,11150,null,63587,null,5221,null,300187,null,10705,null,105351,null,6594,null,194836,null,9252,null,0400000US41,Oregon,41
11703178,null,2317,null,10596161,null,18679,null,1107017,null,18655,null,687905,null,15673,null,419112,null,11798,null,8688492,null,26046,null,8334906,null,27526,null,353586,null,11176,null,281454,null,9040,null,72132,null,5347,null,2186170,null,25726,null,2040825,null,25549,null,145345,null,7033,null,123487,null,6785,null,21858,null,2413,null,170921,null,7949,null,54148,null,3674,null,116773,null,7040,null,59449,null,5545,null,57324,null,4448,null,657595,null,16268,null,166282,null,9217,null,491313,null,13331,null,223515,null,9133,null,267798,null,10649,null,0400000US42,Pennsylvania,42
996158,null,751,null,789087,null,7240,null,207071,null,7389,null,116412,null,6710,null,90659,null,6058,null,566377,null,9670,null,513732,null,9796,null,52645,null,4508,null,45099,null,4319,null,7546,null,1659,null,276358,null,8722,null,248009,null,7956,null,28349,null,3538,null,24524,null,3562,null,3825,null,1186,null,19584,null,3023,null,4932,null,1234,null,14652,null,2718,null,7701,null,1934,null,6951,null,1647,null,133839,null,6043,null,22414,null,2428,null,111425,null,5850,null,39088,null,3772,null,72337,null,5330,null,0400000US44,Rhode Island,44
4113842,null,2081,null,3872698,null,7406,null,241144,null,7555,null,131322,null,6319,null,109822,null,6639,null,2405003,null,19057,null,2365998,null,18952,null,39005,null,3794,null,28868,null,3263,null,10137,null,1803,null,1483052,null,19442,null,1433211,null,18446,null,49841,null,3728,null,38796,null,3397,null,11045,null,1530,null,38617,null,3413,null,29760,null,3025,null,8857,null,1764,null,6350,null,1406,null,2507,null,1052,null,187170,null,6831,null,43729,null,3746,null,143441,null,6157,null,57308,null,4178,null,86133,null,6123,null,0400000US45,South Carolina,45
740248,null,1039,null,693864,null,3298,null,46384,null,3350,null,35201,null,2797,null,11183,null,1873,null,479907,null,7314,null,454710,null,6606,null,25197,null,2726,null,20905,null,2442,null,4292,null,1040,null,241898,null,7155,null,231348,null,6947,null,10550,null,1670,null,9607,null,1588,null,943,null,499,null,4009,null,1129,null,3550,null,1102,null,459,null,287,null,329,null,240,null,130,null,182,null,14434,null,2061,null,4256,null,1107,null,10178,null,1945,null,4360,null,952,null,5818,null,1521,null,0400000US46,South Dakota,46
5750581,null,2490,null,5415021,null,9094,null,335560,null,9133,null,183120,null,8662,null,152440,null,6867,null,3469415,null,20218,null,3409678,null,20367,null,59737,null,4217,null,45809,null,3913,null,13928,null,2026,null,1985853,null,22248,null,1923324,null,22279,null,62529,null,4423,null,48331,null,4208,null,14198,null,1974,null,48353,null,3831,null,37808,null,3543,null,10545,null,2161,null,7585,null,1802,null,2960,null,1028,null,246960,null,9381,null,44211,null,4396,null,202749,null,7439,null,81395,null,5363,null,121354,null,6303,null,0400000US47,Tennessee,47
21924924,null,4212,null,14487090,null,33801,null,7437834,null,34110,null,4212023,null,36846,null,3225811,null,31044,null,12694677,null,45153,null,9396137,null,40009,null,3298540,null,29163,null,2585256,null,29378,null,713284,null,14023,null,5175402,null,35040,null,4625909,null,33059,null,549493,null,13860,null,444621,null,12853,null,104872,null,6840,null,255879,null,8952,null,145430,null,6127,null,110449,null,7093,null,76017,null,5791,null,34432,null,3936,null,3798966,null,35063,null,319614,null,11422,null,3479352,null,34312,null,1106129,null,21218,null,2373223,null,31711,null,0400000US48,Texas,48
2392633,null,1600,null,2060951,null,9818,null,331682,null,9890,null,189084,null,8646,null,142598,null,6189,null,1443058,null,16280,null,1360784,null,16933,null,82274,null,5467,null,66413,null,5537,null,15861,null,2492,null,711345,null,13513,null,648995,null,13195,null,62350,null,4236,null,51695,null,3698,null,10655,null,1937,null,25313,null,2833,null,18412,null,2158,null,6901,null,1754,null,4763,null,1226,null,2138,null,1221,null,212917,null,7225,null,32760,null,3206,null,180157,null,6777,null,66213,null,4619,null,113944,null,5090,null,0400000US49,Utah,49
588849,null,722,null,558675,null,2658,null,30174,null,2582,null,23094,null,2291,null,7080,null,1075,null,301416,null,6198,null,292132,null,6158,null,9284,null,1679,null,7879,null,1509,null,1405,null,510,null,262500,null,5931,null,253717,null,5877,null,8783,null,1281,null,7465,null,1154,null,1318,null,474,null,3727,null,737,null,3346,null,662,null,381,null,264,null,360,null,267,null,21,null,27,null,21206,null,1956,null,9480,null,1233,null,11726,null,1498,null,7390,null,1245,null,4336,null,872,null,0400000US50,Vermont,50
