C24080_001E,C24080_001EA,C24080_001M,C24080_001MA,C24080_002E,C24080_002EA,C24080_002M,C24080_002MA,C24080_003E,C24080_003EA,C24080_003M,C24080_003MA,C24080_004E,C24080_004EA,C24080_004M,C24080_004MA,C24080_005E,C24080_005EA,C24080_005M,C24080_005MA,C24080_006E,C24080_006EA,C24080_006M,C24080_006MA,C24080_007E,C24080_007EA,C24080_007M,C24080_007MA,C24080_008E,C24080_008EA,C24080_008M,C24080_008MA,C24080_009E,C24080_009EA,C24080_009M,C24080_009MA,C24080_010E,C24080_010EA,C24080_010M,C24080_010MA,C24080_011E,C24080_011EA,C24080_011M,C24080_011MA,C24080_012E,C24080_012EA,C24080_012M,C24080_012MA,C24080_013E,C24080_013EA,C24080_013M,C24080_013MA,C24080_014E,C24080_014EA,C24080_014M,C24080_014MA,C24080_015E,C24080_015EA,C24080_015M,C24080_015MA,C24080_016E,C24080_016EA,C24080_016M,C24080_016MA,C24080_017E,C24080_017EA,C24080_017M,C24080_017MA,C24080_018E,C24080_018EA,C24080_018M,C24080_018MA,C24080_019E,C24080_019EA,C24080_019M,C24080_019MA,GEO_ID,NAME,state
4421575,null,19406,null,2357504,null,13639,null,1818300,null,15502,null,1680222,null,15710,null,138078,null,6466,null,87962,null,5525,null,124938,null,6821,null,79263,null,4594,null,71988,null,4539,null,175053,null,7138,null,2064071,null,13195,null,1408660,null,15689,null,1351385,null,15663,null,57275,null,3765,null,150199,null,7397,null,214252,null,6909,null,131837,null,6675,null,59750,null,4088,null,99373,null,5951,null,0400000US13,Georgia,13
607108,null,7240,null,317822,null,5023,null,213056,null,5581,null,198848,null,5223,null,14208,null,1763,null,13393,null,1718,null,14316,null,1715,null,23565,null,2586,null,25867,null,2919,null,27625,null,2788,null,289286,null,4832,null,184040,null,5648,null,175042,null,5539,null,8998,null,1641,null,24562,null,2248,null,8805,null,1392,null,39436,null,2763,null,12706,null,1806,null,19737,null,2480,null,0400000US15,Hawaii,15
714072,null,6229,null,394770,null,4311,null,291662,null,5344,null,263837,null,5144,null,27825,null,2120,null,15284,null,1949,null,20446,null,2131,null,14870,null,1533,null,12947,null,1777,null,39561,null,2711,null,319302,null,4874,null,208901,null,4938,null,197224,null,4684,null,11677,null,1449,null,26095,null,2497,null,29938,null,2348,null,23054,null,2071,null,7221,null,1166,null,24093,null,2171,null,0400000US16,Idaho,16
6183749,null,20036,null,3294994,null,14446,null,2587687,null,16147,null,2429552,null,15971,null,158135,null,6196,null,164472,null,6794,null,190844,null,7487,null,97132,null,4190,null,60251,null,3414,null,194608,null,7712,null,2888755,null,15537,null,1986777,null,16032,null,1923923,null,15421,null,62854,null,3533,null,339067,null,7024,null,259695,null,7803,null,114853,null,4808,null,53809,null,3490,null,134554,null,5188,null,0400000US17,Illinois,17
3033465,null,14303,null,1622941,null,10260,null,1300257,null,11027,null,1229604,null,11740,null,70653,null,3435,null,77359,null,4276,null,73621,null,4261,null,45933,null,3725,null,25658,null,2212,null,100113,null,4668,null,1410524,null,10721,null,984204,null,11297,null,958531,null,11278,null,25673,null,2114,null,171717,null,5005,null,117066,null,4708,null,56802,null,3214,null,21814,null,2061,null,58921,null,3419,null,0400000US18,Indiana,18
1547864,null,9155,null,819423,null,6042,null,614405,null,6506,null,573242,null,6186,null,41163,null,2624,null,42088,null,2919,null,39824,null,2235,null,32003,null,2418,null,12999,null,1426,null,78104,null,2900,null,728441,null,6677,null,470470,null,7254,null,457907,null,7257,null,12563,null,1223,null,95294,null,3498,null,60531,null,3201,null,47167,null,2886,null,9490,null,1431,null,45489,null,2476,null,0400000US19,Iowa,19
1399842,null,10434,null,743844,null,7999,null,544539,null,7826,null,510817,null,8461,null,33722,null,2610,null,32973,null,2299,null,47881,null,3021,null,34801,null,3010,null,19736,null,1818,null,63914,null,3308,null,655998,null,6450,null,414071,null,7206,null,401189,null,7070,null,12882,null,1565,null,73212,null,3281,null,65446,null,2960,null,45974,null,2711,null,17279,null,1767,null,40016,null,2608,null,0400000US20,Kansas,20
1905338,null,13831,null,1000559,null,9903,null,754632,null,10634,null,709654,null,10233,null,44978,null,2708,null,42456,null,2895,null,46464,null,3503,null,45694,null,3805,null,24499,null,2530,null,86814,null,4692,null,904779,null,9154,null,599254,null,8787,null,584073,null,8844,null,15181,null,1839,null,92159,null,4857,null,72566,null,4337,null,78096,null,4364,null,19945,null,2391,null,42759,null,3112,null,0400000US21,Kentucky,21
1892396,null,14887,null,1003936,null,10344,null,766899,null,10327,null,714292,null,10693,null,52607,null,3690,null,35612,null,2797,null,51894,null,3291,null,40357,null,3153,null,23813,null,2457,null,85361,null,5041,null,888460,null,11506,null,586480,null,10730,null,566910,null,10443,null,19570,null,2296,null,69803,null,4099,null,86827,null,5034,null,78184,null,4422,null,19477,null,1846,null,47689,null,3582,null,0400000US22,Louisiana,22
661743,null,6235,null,343020,null,3993,null,236401,null,4970,null,217533,null,4757,null,18868,null,1540,null,23407,null,2323,null,20493,null,2001,null,10191,null,1138,null,9861,null,1578,null,42667,null,3009,null,318723,null,4864,null,190632,null,5440,null,182897,null,5430,null,7735,null,1218,null,50179,null,3012,null,31740,null,2377,null,14223,null,1534,null,7411,null,1178,null,24538,null,2096,null,0400000US23,Maine,23
2848382,null,13579,null,1457680,null,10112,null,1003154,null,12610,null,924242,null,12220,null,78912,null,4966,null,89697,null,5611,null,86500,null,4885,null,48630,null,4249,null,140776,null,5510,null,88923,null,4375,null,1390702,null,10852,null,807369,null,10795,null,778807,null,10776,null,28562,null,2341,null,163296,null,6284,null,142670,null,5423,null,72515,null,4528,null,134813,null,4702,null,70039,null,3390,null,0400000US24,Maryland,24
3277109,null,16427,null,1680075,null,10778,null,1237004,null,13916,null,1160932,null,13809,null,76072,null,4450,null,130006,null,6057,null,90630,null,4426,null,57087,null,3970,null,36961,null,3745,null,128387,null,5940,null,1597034,null,11276,null,1031992,null,12532,null,1004698,null,12127,null,27294,null,2703,null,247717,null,8552,null,145637,null,5871,null,61805,null,4518,null,21567,null,2116,null,88316,null,4676,null,0400000US25,Massachusetts,25
4533742,null,19014,null,2374201,null,12705,null,1882609,null,13851,null,1754755,null,13255,null,127854,null,5015,null,118830,null,4619,null,113379,null,4367,null,74191,null,3999,null,32522,null,2469,null,152670,null,5590,null,2159541,null,13699,null,1474360,null,13667,null,1433287,null,13940,null,41073,null,2641,null,265804,null,6797,null,178578,null,5315,null,99123,null,4198,null,35409,null,2988,null,106267,null,4558,null,0400000US26,Michigan,26
2748022,null,11074,null,1444082,null,7285,null,1099251,null,9294,null,1017663,null,9482,null,81588,null,3513,null,86152,null,3882,null,71709,null,3528,null,46177,null,2657,null,20680,null,1960,null,120113,null,3887,null,1303940,null,8461,null,860610,null,9608,null,831234,null,9384,null,29376,null,2302,null,186440,null,5137,null,116801,null,4516,null,53966,null,2739,null,16419,null,1790,null,69704,null,3073,null,0400000US27,Minnesota,27
1207225,null,13386,null,630314,null,8095,null,464314,null,8439,null,436036,null,8651,null,28278,null,2680,null,23075,null,2305,null,30581,null,2728,null,30950,null,2992,null,23058,null,2769,null,58336,null,3685,null,576911,null,8704,null,372269,null,8912,null,363320,null,8712,null,8949,null,1485,null,39332,null,3361,null,53264,null,3880,null,65616,null,4479,null,17968,null,2313,null,28462,null,2505,null,0400000US28,Mississippi,28
2811155,null,14808,null,1457219,null,9885,null,1089839,null,11225,null,1030138,null,12246,null,59701,null,3752,null,80661,null,4259,null,72069,null,3833,null,56165,null,3945,null,34462,null,2932,null,124023,null,4981,null,1353936,null,11079,null,899206,null,11957,null,874706,null,11428,null,24500,null,2574,null,170434,null,6495,null,98015,null,5132,null,74654,null,4742,null,34946,null,3295,null,76681,null,4004,null,0400000US29,Missouri,29
469972,null,5741,null,249088,null,4028,null,165130,null,4791,null,146987,null,4552,null,18143,null,1598,null,12797,null,2079,null,13057,null,1510,null,13400,null,2244,null,10912,null,1377,null,33792,null,2220,null,220884,null,3996,null,128990,null,4768,null,122150,null,4697,null,6840,null,1084,null,27265,null,2333,null,21214,null,1948,null,15475,null,1892,null,8777,null,1521,null,19163,null,1916,null,0400000US30,Montana,30
925034,null,5821,null,489314,null,4422,null,357651,null,4583,null,332262,null,4422,null,25389,null,2229,null,23096,null,2201,null,26527,null,2126,null,21791,null,1906,null,10130,null,1539,null,50119,null,2580,null,435720,null,5020,null,279233,null,4648,null,270373,null,4800,null,8860,null,1235,null,52963,null,3022,null,40151,null,2290,null,25194,null,2277,null,8094,null,1169,null,30085,null,2326,null,0400000US31,Nebraska,31
1247341,null,9439,null,696214,null,6603,null,581321,null,7020,null,549614,null,6772,null,31707,null,3240,null,15576,null,2314,null,29675,null,2498,null,17817,null,2339,null,15709,null,2338,null,36116,null,2969,null,551127,null,7017,null,419416,null,8232,null,406984,null,8537,null,12432,null,1512,null,22730,null,2520,null,52679,null,4368,null,19373,null,1993,null,10963,null,1796,null,25966,null,2663,null,0400000US32,Nevada,32
700101,null,7234,null,367696,null,3856,null,275795,null,4830,null,256726,null,5210,null,19069,null,2117,null,17021,null,2122,null,18053,null,1699,null,10616,null,1558,null,8472,null,1420,null,37739,null,3059,null,332405,null,4875,null,210236,null,5247,null,204553,null,5137,null,5683,null,1072,null,45269,null,2938,null,36163,null,3255,null,12672,null,1615,null,5897,null,1152,null,22168,null,2111,null,0400000US33,New Hampshire,33
4253046,null,19092,null,2276183,null,12365,null,1752530,null,12846,null,1618597,null,12459,null,133933,null,5631,null,96835,null,4941,null,149637,null,5764,null,78766,null,4334,null,52068,null,4454,null,146347,null,5813,null,1976863,null,15122,null,1370927,null,14136,null,1326444,null,13749,null,44483,null,3252,null,185010,null,6403,null,205989,null,6339,null,96969,null,4703,null,33670,null,2963,null,84298,null,4590,null,0400000US34,New Jersey,34
885283,null,9857,null,472740,null,5933,null,318096,null,6834,null,295317,null,6613,null,22779,null,2682,null,21817,null,2316,null,33142,null,2651,null,24513,null,2523,null,32009,null,2975,null,43163,null,3498,null,412543,null,7458,null,241764,null,6738,null,231524,null,6839,null,10240,null,1594,null,35468,null,2894,null,46647,null,3901,null,39405,null,3521,null,18482,null,2314,null,30777,null,3180,null,0400000US35,New Mexico,35
9090584,null,29044,null,4758752,null,21853,null,3400348,null,22954,null,3148758,null,24103,null,251590,null,8190,null,306463,null,8973,null,402358,null,9199,null,185919,null,5994,null,93814,null,4598,null,369850,null,9345,null,4331832,null,23036,null,2727562,null,23376,null,2640907,null,23531,null,86655,null,4854,null,541474,null,12708,null,554359,null,10578,null,198738,null,6878,null,73678,null,4386,null,236021,null,8300,null,0400000US36,New York,36
4227824,null,20046,null,2236004,null,11212,null,1706835,null,13144,null,1593010,null,13722,null,113825,null,4729,null,95607,null,4347,null,105150,null,4569,null,101179,null,5044,null,46757,null,4262,null,180476,null,6285,null,1991820,null,15659,null,1346937,null,16074,null,1302460,null,15996,null,44477,null,3140,null,170913,null,6362,null,171383,null,7552,null,160595,null,6517,null,37654,null,3181,null,104338,null,5606,null,0400000US37,North Carolina,37
340223,null,3961,null,179660,null,2929,null,120078,null,3038,null,110683,null,2994,null,9395,null,1338,null,10261,null,1152,null,10100,null,1299,null,10449,null,1344,null,5926,null,1032,null,22846,null,1664,null,160563,null,2839,null,94593,null,3211,null,91756,null,3128,null,2837,null,644,null,21946,null,1641,null,14948,null,1404,null,14300,null,1579,null,4276,null,729,null,10500,null,1152,null,0400000US38,North Dakota,38
5439672,null,21174,null,2828445,null,13631,null,2167457,null,16964,null,2052162,null,17215,null,115295,null,4498,null,153327,null,6432,null,174142,null,6041,null,81950,null,4347,null,53478,null,3187,null,198091,null,6864,null,2611227,null,14436,null,1796736,null,16351,null,1751435,null,15971,null,45301,null,3018,null,316932,null,7324,null,234912,null,6643,null,99855,null,4726,null,43081,null,3404,null,119711,null,5406,null,0400000US39,Ohio,39
1661112,null,12238,null,899018,null,7645,null,651448,null,8248,null,608137,null,8034,null,43311,null,2732,null,39279,null,2582,null,43323,null,3330,null,44397,null,3075,null,34466,null,2840,null,86105,null,4546,null,762094,null,8744,null,494243,null,9316,null,476222,null,9312,null,18021,null,2156,null,64125,null,3472,null,61541,null,3720,null,68312,null,4535,null,26285,null,2393,null,47588,null,3364,null,0400000US40,Oklahoma,40
1807861,null,13988,null,969057,null,9549,null,721792,null,10068,null,670287,null,10878,null,51505,null,3280,null,50546,null,3603,null,52257,null,3344,null,32755,null,3170,null,17500,null,2071,null,94207,null,4658,null,838804,null,9723,null,528936,null,8956,null,504785,null,8816,null,24151,null,2194,null,95668,null,4952,null,79139,null,4380,null,48596,null,3522,null,16659,null,1937,null,69806,null,3910,null,0400000US41,Oregon,41
5916291,null,21415,null,3102496,null,14787,null,2330261,null,15058,null,2200835,null,15682,null,129426,null,4648,null,209540,null,6507,null,157153,null,6348,null,96128,null,3701,null,72058,null,3845,null,237356,null,6342,null,2813795,null,14265,null,1898731,null,14988,null,1855624,null,14098,null,43107,null,2692,null,422451,null,9440,null,216078,null,6888,null,100292,null,4857,null,52126,null,3485,null,124117,null,4906,null,0400000US42,Pennsylvania,42
521796,null,7119,null,268685,null,4771,null,194836,null,5721,null,181633,null,5752,null,13203,null,1822,null,20245,null,2338,null,14450,null,1913,null,10386,null,1440,null,8404,null,1627,null,20364,null,2224,null,253111,null,4925,null,164521,null,4979,null,159317,null,4896,null,5204,null,1141,null,39993,null,3201,null,20910,null,2531,null,10874,null,1593,null,4205,null,1087,null,12608,null,1694,null,0400000US44,Rhode Island,44
1993665,null,16176,null,1050805,null,9477,null,805163,null,10839,null,751633,null,11166,null,53530,null,3861,null,38226,null,3369,null,50337,null,4032,null,46875,null,3593,null,27107,null,3212,null,83097,null,5078,null,942860,null,11419,null,638330,null,10551,null,617878,null,10575,null,20452,null,1971,null,71518,null,3717,null,81262,null,5418,null,86798,null,4443,null,18191,null,2182,null,46761,null,3500,null,0400000US45,South Carolina,45
414074,null,5266,null,216139,null,3709,null,146735,null,4304,null,135577,null,4215,null,11158,null,1385,null,11959,null,1825,null,13059,null,1643,null,8386,null,1142,null,6265,null,1113,null,29735,null,1901,null,197935,null,3226,null,123212,null,3599,null,118929,null,3565,null,4283,null,995,null,27185,null,2166,null,17743,null,1769,null,10449,null,1669,null,6398,null,1095,null,12948,null,1395,null,0400000US46,South Dakota,46
2848236,null,13360,null,1517093,null,9869,null,1132787,null,11730,null,1080176,null,12110,null,52611,null,3508,null,65204,null,4629,null,85754,null,4907,null,43781,null,3661,null,35837,null,2927,null,153730,null,5727,null,1331143,null,10710,null,906376,null,12942,null,888209,null,12997,null,18167,null,2309,null,124675,null,6226,null,122599,null,5448,null,66231,null,3749,null,31527,null,2977,null,79735,null,4894,null,0400000US47,Tennessee,47
10966160,null,30078,null,6097671,null,20198,null,4709400,null,23577,null,4490538,null,24098,null,218862,null,7492,null,209822,null,7377,null,312621,null,7617,null,184533,null,6649,null,147912,null,6674,null,533383,null,12985,null,4868489,null,22996,null,3297178,null,25387,null,3214921,null,25356,null,82257,null,4171,null,359659,null,9144,null,502668,null,11864,null,305751,null,8874,null,103766,null,4952,null,299467,null,8649,null,0400000US48,Texas,48
1273013,null,9020,null,720047,null,5687,null,556627,null,7590,null,510073,null,7740,null,46554,null,3042,null,35241,null,3210,null,35009,null,2945,null,31799,null,2852,null,25819,null,2293,null,35552,null,2818,null,552966,null,6560,null,371409,null,7736,null,356133,null,7637,null,15276,null,1843,null,47383,null,3569,null,51220,null,3425,null,35277,null,2735,null,16559,null,1703,null,31118,null,2643,null,0400000US49,Utah,49
335759,null,4124,null,171441,null,3088,null,113211,null,2806,null,102665,null,2796,null,10546,null,1158,null,14988,null,1948,null,9097,null,1258,null,6198,null,962,null,3506,null,735,null,24441,null,1968,null,164318,null,2394,null,89052,null,2946,null,84602,null,2785,null,4450,null,858,null,30690,null,2079,null,16940,null,1969,null,9468,null,1414,null,3663,null,840,null,14505,null,1635,null,0400000US50,Vermont,50
3790909,null,15271,null,1984095,null,10260,null,1413309,null,13366,null,1312709,null,14206,null,100600,null,5083,null,92391,null,5096,null,107738,null,5900,null,68045,null,4262,null,177599,null,6379,null,125013,null,5510,null,1806814,null,12925,null,1119214,null,14176,null,1078138,null,14209,null,41076,null,3057,null,174941,null,7251,null,214371,null,6945,null,92548,null,4883,null,119026,null,5993,null,86714,null,4793,null,0400000US51,Virginia,51
3138232,null,15006,null,1687347,null,11934,null,1257884,null,11765,null,1170785,null,11121,null,87099,null,4489,null,78292,null,4443,null,94654,null,5004,null,76276,null,4570,null,59511,null,4220,null,120730,null,4776,null,1450885,null,10324,null,926556,null,11518,null,890570,null,11112,null,35986,null,2674,null,155093,null,5920,null,126973,null,5179,null,106621,null,4577,null,37649,null,3030,null,97993,null,4773,null,0400000US53,Washington,53
759022,null,10106,null,405416,null,6078,null,299429,null,6634,null,284555,null,6469,null,14874,null,2033,null,18952,null,2023,null,22816,null,2573,null,22068,null,2143,null,14877,null,2134,null,27274,null,2016,null,353606,null,7181,null,219559,null,6926,null,214138,null,6874,null,5421,null,934,null,38772,null,3252,null,36032,null,2379,null,29118,null,2603,null,14965,null,1886,null,15160,null,1692,null,0400000US54,West Virginia,54
2875041,null,12497,null,1509818,null,7730,null,1181023,null,8945,null,1112790,null,8693,null,68233,null,3404,null,70125,null,3535,null,81192,null,3712,null,48380,null,3170,null,20226,null,1945,null,108872,null,4583,null,1365223,null,7908,null,933108,null,9027,null,907425,null,8623,null,25683,null,1979,null,167629,null,5130,null,121190,null,4302,null,58061,null,3092,null,17665,null,1938,null,67570,null,3563,null,0400000US55,Wisconsin,55
278964,null,4846,null,151168,null,3221,null,108068,null,3763,null,100071,null,3778,null,7997,null,1397,null,6482,null,1390,null,10837,null,1786,null,6737,null,1180,null,4728,null,992,null,14316,null,1913,null,127796,null,3427,null,74360,null,3459,null,70197,null,3413,null,4163,null,971,null,13081,null,1835,null,17656,null,2075,null,9047,null,1528,null,3564,null,951,null,10088,null,1714,null,0400000US56,Wyoming,56
1184129,null,14726,null,636295,null,10194,null,414081,null,9906,null,387545,null,9702,null,26536,null,2490,null,15753,null,2409,null,32576,null,2607,null,85716,null,4425,null,12757,null,1387,null,75412,null,4299,null,547834,null,9946,null,322380,null,7768,null,312272,null,7563,null,10108,null,1470,null,28712,null,2585,null,34630,null,3007,null,118304,null,5192,null,11979,null,1591,null,31829,null,2901,null,0400000US72,Puerto Rico,72
