C25072_001E,C25072_001EA,C25072_001M,C25072_001MA,C25072_002E,C25072_002EA,C25072_002M,C25072_002MA,C25072_003E,C25072_003EA,C25072_003M,C25072_003MA,C25072_004E,C25072_004EA,C25072_004M,C25072_004MA,C25072_005E,C25072_005EA,C25072_005M,C25072_005MA,C25072_006E,C25072_006EA,C25072_006M,C25072_006MA,C25072_007E,C25072_007EA,C25072_007M,C25072_007MA,C25072_008E,C25072_008EA,C25072_008M,C25072_008MA,C25072_009E,C25072_009EA,C25072_009M,C25072_009MA,C25072_010E,C25072_010EA,C25072_010M,C25072_010MA,C25072_011E,C25072_011EA,C25072_011M,C25072_011MA,C25072_012E,C25072_012EA,C25072_012M,C25072_012MA,C25072_013E,C25072_013EA,C25072_013M,C25072_013MA,C25072_014E,C25072_014EA,C25072_014M,C25072_014MA,C25072_015E,C25072_015EA,C25072_015M,C25072_015MA,C25072_016E,C25072_016EA,C25072_016M,C25072_016MA,C25072_017E,C25072_017EA,C25072_017M,C25072_017MA,GEO_ID,NAME,state
324948,null,6818,null,57042,null,3849,null,24147,null,2392,null,28354,null,2737,null,4541,null,974,null,83440,null,3953,null,47249,null,3030,null,29526,null,3230,null,6665,null,1531,null,137428,null,5235,null,81654,null,4245,null,42536,null,3416,null,13238,null,1741,null,47038,null,2740,null,19160,null,1740,null,22526,null,1823,null,5352,null,987,null,0400000US20,Kansas,20
484820,null,9603,null,62268,null,3758,null,25487,null,3059,null,31351,null,2654,null,5430,null,1175,null,128490,null,4953,null,68672,null,4153,null,47229,null,3665,null,12589,null,2196,null,233802,null,7208,null,120694,null,5827,null,86082,null,4898,null,27026,null,2608,null,60260,null,3650,null,23203,null,2470,null,26877,null,2117,null,10180,null,1542,null,0400000US21,Kentucky,21
512057,null,9217,null,76516,null,4224,null,26753,null,2877,null,39202,null,3040,null,10561,null,2099,null,129472,null,4687,null,59799,null,4006,null,54018,null,3770,null,15655,null,2392,null,249084,null,7791,null,107728,null,5538,null,97034,null,4900,null,44322,null,4057,null,56985,null,3610,null,15436,null,1910,null,26627,null,2771,null,14922,null,1844,null,0400000US22,Louisiana,22
141695,null,5173,null,16242,null,1978,null,7250,null,1338,null,8483,null,1545,null,509,null,219,null,33996,null,2670,null,19881,null,1937,null,11775,null,1749,null,2340,null,693,null,63747,null,3508,null,29975,null,2543,null,28463,null,2392,null,5309,null,1095,null,27710,null,2045,null,12903,null,1374,null,10981,null,1467,null,3826,null,737,null,0400000US23,Maine,23
626355,null,9915,null,62428,null,4136,null,22999,null,2598,null,35381,null,3551,null,4048,null,1013,null,162053,null,6689,null,87255,null,6012,null,67052,null,4697,null,7746,null,1646,null,310286,null,8301,null,156531,null,6250,null,136331,null,5773,null,17424,null,2140,null,91588,null,3773,null,33251,null,2403,null,51140,null,3393,null,7197,null,1430,null,0400000US24,Maryland,24
854974,null,11198,null,65729,null,4305,null,25799,null,2865,null,36223,null,3569,null,3707,null,1021,null,214517,null,5992,null,117891,null,5768,null,88680,null,5323,null,7946,null,1800,null,419614,null,8259,null,202304,null,6815,null,196153,null,7198,null,21157,null,2904,null,155114,null,5261,null,60765,null,3604,null,82839,null,4191,null,11510,null,1398,null,0400000US25,Massachusetts,25
968606,null,12230,null,132742,null,5283,null,47757,null,3637,null,75345,null,4192,null,9640,null,1766,null,253374,null,7625,null,120987,null,5437,null,113439,null,5097,null,18948,null,2109,null,448000,null,9511,null,203014,null,6354,null,205307,null,6693,null,39679,null,3063,null,134490,null,4262,null,52688,null,2943,null,71008,null,3548,null,10794,null,1283,null,0400000US26,Michigan,26
510692,null,8490,null,82056,null,3556,null,35170,null,2894,null,43850,null,2800,null,3036,null,784,null,134292,null,4777,null,75973,null,4013,null,52192,null,3543,null,6127,null,1009,null,207378,null,5839,null,111040,null,4419,null,80505,null,4401,null,15833,null,1754,null,86966,null,3333,null,32133,null,2065,null,47838,null,2784,null,6995,null,949,null,0400000US27,Minnesota,27
310116,null,9499,null,41424,null,3425,null,12283,null,2290,null,23128,null,2350,null,6013,null,1375,null,83617,null,4754,null,38134,null,3383,null,34721,null,2896,null,10762,null,1692,null,151507,null,6319,null,64735,null,4005,null,59609,null,4372,null,27163,null,3126,null,33568,null,3138,null,10730,null,1595,null,13983,null,1771,null,8855,null,1499,null,0400000US28,Mississippi,28
677614,null,10558,null,94694,null,5053,null,37910,null,3638,null,49265,null,3774,null,7519,null,1513,null,180785,null,6394,null,93187,null,5076,null,74770,null,4522,null,12828,null,1756,null,304164,null,8178,null,159668,null,5794,null,118484,null,5674,null,26012,null,2600,null,97971,null,3800,null,38391,null,2291,null,48396,null,2768,null,11184,null,1557,null,0400000US29,Missouri,29
112989,null,4047,null,18272,null,1818,null,8229,null,1420,null,8154,null,1424,null,1889,null,683,null,28380,null,2541,null,15730,null,1778,null,10298,null,1747,null,2352,null,677,null,50097,null,3543,null,28269,null,2712,null,15176,null,2065,null,6652,null,1130,null,16240,null,1600,null,5701,null,947,null,7512,null,1170,null,3027,null,713,null,0400000US30,Montana,30
218574,null,5618,null,40365,null,2984,null,19760,null,2428,null,18272,null,2196,null,2333,null,731,null,56157,null,3229,null,32910,null,2505,null,20013,null,2345,null,3234,null,707,null,92854,null,4219,null,50975,null,3346,null,31601,null,2656,null,10278,null,1290,null,29198,null,2014,null,11748,null,1319,null,13731,null,1591,null,3719,null,793,null,0400000US31,Nebraska,31
377691,null,8956,null,37136,null,2615,null,14922,null,2008,null,20516,null,2020,null,1698,null,771,null,102279,null,4332,null,51709,null,3203,null,46395,null,3196,null,4175,null,1236,null,198377,null,7366,null,99944,null,5640,null,90112,null,4467,null,8321,null,1603,null,39899,null,2672,null,13030,null,1619,null,23212,null,2177,null,3657,null,918,null,0400000US32,Nevada,32
129847,null,4305,null,14330,null,1854,null,5966,null,1172,null,7649,null,1377,null,715,null,342,null,33470,null,2416,null,20020,null,1991,null,12616,null,1836,null,834,null,520,null,61869,null,3633,null,33994,null,3145,null,25129,null,2285,null,2746,null,831,null,20178,null,1817,null,9059,null,1343,null,9388,null,1211,null,1731,null,615,null,0400000US33,New Hampshire,33
1030912,null,12580,null,64948,null,3872,null,26079,null,2653,null,34625,null,3107,null,4244,null,1072,null,245324,null,7082,null,123620,null,5351,null,111351,null,6310,null,10353,null,1651,null,554877,null,10399,null,271406,null,8546,null,256585,null,8003,null,26886,null,2481,null,165763,null,5561,null,55667,null,3358,null,97901,null,4860,null,12195,null,1698,null,0400000US34,New Jersey,34
220356,null,6918,null,33435,null,2915,null,12627,null,1995,null,16735,null,2440,null,4073,null,1283,null,58608,null,3866,null,32109,null,3066,null,21484,null,2439,null,5015,null,1258,null,103084,null,5376,null,51428,null,3964,null,40661,null,3542,null,10995,null,1605,null,25229,null,2169,null,7375,null,1299,null,13788,null,1700,null,4066,null,882,null,0400000US35,New Mexico,35
3158150,null,19192,null,198472,null,5685,null,67343,null,4276,null,118029,null,5168,null,13100,null,1683,null,686409,null,9629,null,358813,null,9249,null,292727,null,7440,null,34869,null,3338,null,1726256,null,16853,null,854318,null,15017,null,783790,null,13969,null,88148,null,5084,null,547013,null,10170,null,204302,null,5735,null,307663,null,8062,null,35048,null,2694,null,0400000US36,New York,36
1122623,null,16411,null,157897,null,6360,null,57301,null,4363,null,89078,null,4954,null,11518,null,2379,null,308108,null,9473,null,162399,null,6722,null,125317,null,6155,null,20392,null,2370,null,534590,null,10827,null,272969,null,9711,null,209607,null,8431,null,52014,null,3576,null,122028,null,4887,null,38595,null,2664,null,55026,null,3296,null,28407,null,2823,null,0400000US37,North Carolina,37
93134,null,3164,null,23354,null,2415,null,10964,null,1621,null,10938,null,1773,null,1452,null,524,null,24209,null,1778,null,15330,null,1538,null,6769,null,1320,null,2110,null,701,null,29611,null,2394,null,17872,null,2025,null,8168,null,1277,null,3571,null,726,null,15960,null,1340,null,5801,null,937,null,8473,null,1041,null,1686,null,444,null,0400000US38,North Dakota,38
1366336,null,14317,null,176106,null,7002,null,68133,null,4149,null,95541,null,4796,null,12432,null,2194,null,340252,null,8374,null,177500,null,7597,null,141690,null,6373,null,21062,null,2451,null,652621,null,12281,null,325932,null,8747,null,277767,null,9008,null,48922,null,2900,null,197357,null,4645,null,73188,null,3404,null,100565,null,4247,null,23604,null,2076,null,0400000US39,Ohio,39
444786,null,7868,null,74708,null,3408,null,31851,null,2502,null,34901,null,2471,null,7956,null,1523,null,121123,null,5363,null,66121,null,3861,null,43044,null,3703,null,11958,null,1607,null,196519,null,5865,null,101728,null,4795,null,70187,null,3948,null,24604,null,2087,null,52436,null,2708,null,17886,null,1475,null,24351,null,2042,null,10199,null,1276,null,0400000US40,Oklahoma,40
521192,null,9768,null,66425,null,3784,null,25078,null,2364,null,38188,null,3298,null,3159,null,1014,null,146307,null,5483,null,81058,null,4257,null,59876,null,4847,null,5373,null,1225,null,240426,null,6511,null,124110,null,5033,null,98524,null,5062,null,17792,null,1987,null,68034,null,3233,null,24632,null,2136,null,38255,null,2902,null,5147,null,1055,null,0400000US41,Oregon,41
1382326,null,15412,null,156651,null,6143,null,58141,null,3902,null,88088,null,4556,null,10422,null,1601,null,315547,null,7966,null,176992,null,6770,null,119027,null,6176,null,19528,null,2509,null,645195,null,12809,null,345234,null,9832,null,256177,null,8391,null,43784,null,3509,null,264933,null,6745,null,95234,null,5244,null,135883,null,4474,null,33816,null,2376,null,0400000US42,Pennsylvania,42
146505,null,4198,null,12036,null,1540,null,4169,null,1003,null,7388,null,1276,null,479,null,258,null,32205,null,1863,null,16858,null,2007,null,14139,null,1576,null,1208,null,664,null,73010,null,3346,null,35048,null,2465,null,34047,null,2477,null,3915,null,1350,null,29254,null,2285,null,13033,null,1493,null,13473,null,1773,null,2748,null,748,null,0400000US44,Rhode Island,44
510098,null,11410,null,64891,null,4684,null,24020,null,3103,null,33128,null,2980,null,7743,null,1559,null,133821,null,5569,null,69877,null,4027,null,47980,null,3768,null,15964,null,2445,null,252610,null,8626,null,127580,null,6185,null,92313,null,5416,null,32717,null,3182,null,58776,null,3085,null,15410,null,1602,null,26739,null,2175,null,16627,null,1943,null,0400000US45,South Carolina,45
99883,null,3872,null,19263,null,2257,null,9464,null,1513,null,8416,null,1885,null,1383,null,691,null,20917,null,1729,null,11720,null,1384,null,6487,null,1277,null,2710,null,697,null,39582,null,3148,null,22723,null,2350,null,11473,null,1704,null,5386,null,954,null,20121,null,1462,null,9734,null,1202,null,7936,null,963,null,2451,null,577,null,0400000US46,South Dakota,46
723835,null,11090,null,100210,null,4526,null,37650,null,3184,null,52032,null,3566,null,10528,null,1664,null,198509,null,7183,null,108148,null,5972,null,75009,null,5316,null,15352,null,2110,null,341214,null,8566,null,173241,null,7774,null,131269,null,5694,null,36704,null,3396,null,83902,null,3733,null,30604,null,2409,null,36665,null,2784,null,16633,null,1995,null,0400000US47,Tennessee,47
2870498,null,26030,null,398117,null,9771,null,151103,null,6726,null,213243,null,8134,null,33771,null,3354,null,845091,null,14337,null,440486,null,10236,null,353330,null,10371,null,51275,null,3769,null,1361698,null,18036,null,699443,null,14682,null,545719,null,11344,null,116536,null,5985,null,265592,null,6434,null,88412,null,4275,null,137475,null,4973,null,39705,null,2973,null,0400000US48,Texas,48
236119,null,5432,null,46796,null,3025,null,23759,null,2497,null,20411,null,2026,null,2626,null,763,null,78247,null,3757,null,44845,null,3345,null,29386,null,2576,null,4016,null,1088,null,93290,null,3946,null,52401,null,3300,null,34707,null,3226,null,6182,null,1213,null,17786,null,1844,null,6744,null,1144,null,8605,null,1312,null,2437,null,668,null,0400000US49,Utah,49
68660,null,2867,null,8330,null,1239,null,3121,null,843,null,4908,null,1040,null,301,null,193,null,17771,null,1589,null,9291,null,1183,null,7431,null,1171,null,1049,null,521,null,32731,null,2222,null,16319,null,1623,null,13901,null,1579,null,2511,null,525,null,9828,null,1097,null,3281,null,684,null,4668,null,835,null,1879,null,542,null,0400000US50,Vermont,50
894136,null,13541,null,109201,null,4901,null,45555,null,3885,null,56692,null,4162,null,6954,null,1515,null,239502,null,6302,null,135742,null,5329,null,88723,null,4946,null,15037,null,2142,null,446391,null,9704,null,228753,null,7499,null,185275,null,7075,null,32363,null,2864,null,99042,null,4510,null,33261,null,2586,null,50890,null,3200,null,14891,null,1506,null,0400000US51,Virginia,51
848776,null,11681,null,104399,null,4932,null,43030,null,3076,null,57700,null,4139,null,3669,null,853,null,235181,null,6555,null,131040,null,5763,null,95439,null,5267,null,8702,null,1643,null,402925,null,8857,null,212085,null,6875,null,167719,null,5857,null,23121,null,2140,null,106271,null,4511,null,38952,null,2918,null,59387,null,3470,null,7932,null,1250,null,0400000US53,Washington,53
184448,null,5099,null,25456,null,2407,null,7228,null,1285,null,13254,null,1803,null,4974,null,1452,null,47168,null,3378,null,22147,null,2557,null,16893,null,2367,null,8128,null,1650,null,86211,null,4461,null,41271,null,3377,null,29503,null,2773,null,15437,null,1637,null,25613,null,2197,null,11271,null,1388,null,7597,null,1109,null,6745,null,1133,null,0400000US54,West Virginia,54
670746,null,10171,null,107176,null,5031,null,48044,null,3631,null,54934,null,3366,null,4198,null,1020,null,167149,null,5051,null,98621,null,4948,null,60456,null,3506,null,8072,null,1246,null,286669,null,7211,null,163170,null,5900,null,106356,null,5241,null,17143,null,2056,null,109752,null,3646,null,41718,null,2704,null,58473,null,3059,null,9561,null,1039,null,0400000US55,Wisconsin,55
63366,null,3516,null,11095,null,1717,null,6642,null,1411,null,3736,null,1102,null,717,null,369,null,16163,null,1851,null,10682,null,1693,null,4212,null,1040,null,1269,null,562,null,28634,null,2505,null,17795,null,2106,null,7432,null,1602,null,3407,null,895,null,7474,null,1200,null,3623,null,910,null,2535,null,698,null,1316,null,470,null,0400000US56,Wyoming,56
309977,null,6250,null,20693,null,1934,null,3772,null,806,null,7943,null,1156,null,8978,null,1397,null,74230,null,3673,null,20023,null,1911,null,26030,null,2698,null,28177,null,2210,null,170655,null,5007,null,44420,null,3397,null,50767,null,3087,null,75468,null,3320,null,44399,null,2449,null,11406,null,1427,null,15487,null,1730,null,17506,null,1647,null,0400000US72,Puerto Rico,72
