B17018_001E,B17018_001EA,B17018_001M,B17018_001MA,B17018_002E,B17018_002EA,B17018_002M,B17018_002MA,B17018_003E,B17018_003EA,B17018_003M,B17018_003MA,B17018_004E,B17018_004EA,B17018_004M,B17018_004MA,B17018_005E,B17018_005EA,B17018_005M,B17018_005MA,B17018_006E,B17018_006EA,B17018_006M,B17018_006MA,B17018_007E,B17018_007EA,B17018_007M,B17018_007MA,B17018_008E,B17018_008EA,B17018_008M,B17018_008MA,B17018_009E,B17018_009EA,B17018_009M,B17018_009MA,B17018_010E,B17018_010EA,B17018_010M,B17018_010MA,B17018_011E,B17018_011EA,B17018_011M,B17018_011MA,B17018_012E,B17018_012EA,B17018_012M,B17018_012MA,B17018_013E,B17018_013EA,B17018_013M,B17018_013MA,B17018_014E,B17018_014EA,B17018_014M,B17018_014MA,B17018_015E,B17018_015EA,B17018_015M,B17018_015MA,B17018_016E,B17018_016EA,B17018_016M,B17018_016MA,B17018_017E,B17018_017EA,B17018_017M,B17018_017MA,B17018_018E,B17018_018EA,B17018_018M,B17018_018MA,B17018_019E,B17018_019EA,B17018_019M,B17018_019MA,B17018_020E,B17018_020EA,B17018_020M,B17018_020MA,B17018_021E,B17018_021EA,B17018_021M,B17018_021MA,B17018_022E,B17018_022EA,B17018_022M,B17018_022MA,B17018_023E,B17018_023EA,B17018_023M,B17018_023MA,B17018_024E,B17018_024EA,B17018_024M,B17018_024MA,B17018_025E,B17018_025EA,B17018_025M,B17018_025MA,B17018_026E,B17018_026EA,B17018_026M,B17018_026MA,B17018_027E,B17018_027EA,B17018_027M,B17018_027MA,B17018_028E,B17018_028EA,B17018_028M,B17018_028MA,B17018_029E,B17018_029EA,B17018_029M,B17018_029MA,B17018_030E,B17018_030EA,B17018_030M,B17018_030MA,B17018_031E,B17018_031EA,B17018_031M,B17018_031MA,B17018_032E,B17018_032EA,B17018_032M,B17018_032MA,B17018_033E,B17018_033EA,B17018_033M,B17018_033MA,B17018_034E,B17018_034EA,B17018_034M,B17018_034MA,B17018_035E,B17018_035EA,B17018_035M,B17018_035MA,GEO_ID,NAME,state
2328569,null,18597,null,249293,null,7851,null,77461,null,4849,null,31942,null,3309,null,25508,null,2528,null,13432,null,2178,null,6579,null,1226,null,171832,null,7171,null,21859,null,2656,null,7951,null,1658,null,8124,null,1620,null,4386,null,1356,null,1398,null,597,null,149973,null,6229,null,48782,null,3813,null,55253,null,4416,null,38850,null,3576,null,7088,null,1544,null,2079276,null,17761,null,1592964,null,16437,null,173477,null,6666,null,423013,null,9433,null,434306,null,10716,null,562168,null,9815,null,486312,null,11771,null,130823,null,6851,null,28355,null,3165,null,42852,null,3385,null,35228,null,3445,null,24388,null,2440,null,355489,null,9727,null,48943,null,4432,null,111363,null,6145,null,115438,null,5600,null,79745,null,4193,null,0400000US13,Georgia,13
306623,null,4387,null,16446,null,2044,null,6127,null,1192,null,1047,null,553,null,2384,null,845,null,1801,null,639,null,895,null,485,null,10319,null,1640,null,1260,null,509,null,341,null,306,null,499,null,375,null,271,null,239,null,149,null,114,null,9059,null,1635,null,1128,null,595,null,3511,null,1006,null,3032,null,818,null,1388,null,613,null,290177,null,4295,null,220982,null,5020,null,15236,null,1768,null,55102,null,3262,null,69251,null,3583,null,81393,null,3549,null,69195,null,4030,null,21405,null,2347,null,2633,null,859,null,8559,null,1494,null,6075,null,1155,null,4138,null,1153,null,47790,null,3245,null,7104,null,1215,null,15286,null,2008,null,15348,null,2017,null,10052,null,1444,null,0400000US15,Hawaii,15
397576,null,5484,null,35240,null,2470,null,16930,null,1878,null,4962,null,1155,null,4937,null,928,null,5475,null,977,null,1556,null,536,null,18310,null,2080,null,2564,null,958,null,727,null,430,null,1226,null,723,null,374,null,292,null,237,null,209,null,15746,null,1919,null,3652,null,1004,null,4806,null,1099,null,6088,null,1201,null,1200,null,537,null,362336,null,5560,null,306494,null,5906,null,26043,null,2111,null,79488,null,4571,null,108052,null,4880,null,92911,null,3943,null,55842,null,3769,null,22153,null,2259,null,3706,null,873,null,8488,null,1662,null,6994,null,1406,null,2965,null,823,null,33689,null,3051,null,3056,null,753,null,10465,null,1749,null,13554,null,1858,null,6614,null,1390,null,0400000US16,Idaho,16
3180087,null,18931,null,279523,null,9798,null,94944,null,5218,null,31682,null,3007,null,33615,null,2637,null,17224,null,2320,null,12423,null,1785,null,184579,null,7853,null,27296,null,3075,null,8302,null,1395,null,10795,null,1923,null,5624,null,1246,null,2575,null,775,null,157283,null,6755,null,45810,null,3707,null,56164,null,4375,null,46795,null,3856,null,8514,null,1402,null,2900564,null,19034,null,2263259,null,16809,null,224061,null,8139,null,568292,null,10128,null,635903,null,13003,null,835003,null,10892,null,637305,null,11806,null,190877,null,6728,null,32522,null,2915,null,64178,null,4008,null,58704,null,4097,null,35473,null,2610,null,446428,null,9980,null,57449,null,3649,null,127969,null,6194,null,165344,null,6938,null,95666,null,4806,null,0400000US17,Illinois,17
1662403,null,13308,null,145114,null,5167,null,45105,null,2939,null,14395,null,1895,null,16360,null,2094,null,9592,null,1653,null,4758,null,1014,null,100009,null,4681,null,14861,null,2542,null,5065,null,1246,null,5975,null,1657,null,3559,null,1061,null,262,null,176,null,85148,null,4003,null,22307,null,2665,null,34111,null,2619,null,26512,null,2403,null,2218,null,673,null,1517289,null,13135,null,1220874,null,12550,null,116420,null,5193,null,418517,null,9019,null,340331,null,8160,null,345606,null,7483,null,296415,null,8189,null,93637,null,5172,null,17301,null,2050,null,37968,null,3063,null,24117,null,2749,null,14251,null,1865,null,202778,null,6751,null,27792,null,3296,null,73143,null,4041,null,69677,null,4166,null,32166,null,2602,null,0400000US18,Indiana,18
794320,null,8485,null,58433,null,3338,null,19777,null,2147,null,5204,null,1139,null,8216,null,1462,null,4774,null,943,null,1583,null,524,null,38656,null,2611,null,5527,null,1087,null,1516,null,616,null,2250,null,623,null,1611,null,600,null,150,null,144,null,33129,null,2364,null,7496,null,1498,null,11352,null,1800,null,13368,null,1879,null,913,null,371,null,735887,null,8721,null,620498,null,8456,null,40219,null,2254,null,203729,null,4978,null,189486,null,6055,null,187064,null,4607,null,115389,null,4644,null,38047,null,2813,null,5876,null,1113,null,14271,null,1902,null,12626,null,1604,null,5274,null,1114,null,77342,null,3316,null,7136,null,1184,null,24558,null,2148,null,30539,null,2548,null,15109,null,1763,null,0400000US19,Iowa,19
728136,null,8195,null,55909,null,3459,null,21491,null,2058,null,6870,null,1318,null,7288,null,1359,null,4544,null,845,null,2789,null,641,null,34418,null,2912,null,5298,null,1342,null,1198,null,587,null,2390,null,780,null,1641,null,748,null,69,null,104,null,29120,null,2651,null,6724,null,1430,null,9852,null,1643,null,11068,null,1624,null,1476,null,612,null,672227,null,7896,null,553678,null,8474,null,39450,null,2885,null,147544,null,5541,null,166750,null,5238,null,199934,null,5472,null,118549,null,4867,null,39320,null,3457,null,4373,null,1139,null,12600,null,1917,null,13528,null,1781,null,8819,null,1514,null,79229,null,4298,null,7731,null,1312,null,23562,null,2215,null,30052,null,2667,null,17884,null,1948,null,0400000US20,Kansas,20
1114146,null,13621,null,147361,null,6252,null,57929,null,3743,null,25603,null,2620,null,21814,null,2437,null,8010,null,1485,null,2502,null,873,null,89432,null,5355,null,14280,null,2062,null,6996,null,1390,null,4837,null,1390,null,1973,null,728,null,474,null,247,null,75152,null,4900,null,22395,null,2657,null,29540,null,2952,null,21742,null,2805,null,1475,null,608,null,966785,null,13798,null,775071,null,13112,null,99895,null,4443,null,259688,null,7751,null,212508,null,7479,null,202980,null,6159,null,191714,null,6959,null,59143,null,4115,null,11242,null,1891,null,23914,null,2745,null,15144,null,2001,null,8843,null,1511,null,132571,null,5747,null,20307,null,2449,null,42778,null,3184,null,45692,null,3318,null,23794,null,2453,null,0400000US21,Kentucky,21
1080025,null,10940,null,157982,null,5488,null,42100,null,3018,null,15507,null,1914,null,17203,null,1675,null,6125,null,1131,null,3265,null,859,null,115882,null,4709,null,11995,null,1960,null,5032,null,1421,null,4258,null,1204,null,2096,null,792,null,609,null,346,null,103887,null,4719,null,35328,null,3320,null,40822,null,3039,null,23622,null,2888,null,4115,null,1186,null,922043,null,11204,null,703888,null,10530,null,85986,null,4232,null,245146,null,6724,null,185907,null,6031,null,186849,null,5214,null,218155,null,7066,null,65201,null,4366,null,17344,null,2433,null,22291,null,2733,null,16895,null,2535,null,8671,null,1794,null,152954,null,5803,null,26685,null,2645,null,51225,null,3206,null,46380,null,3726,null,28664,null,2738,null,0400000US22,Louisiana,22
355547,null,6511,null,27922,null,2480,null,10586,null,1249,null,1710,null,559,null,5067,null,888,null,2830,null,707,null,979,null,313,null,17336,null,2130,null,2188,null,597,null,482,null,302,null,998,null,408,null,598,null,374,null,110,null,120,null,15148,null,2030,null,2162,null,682,null,6935,null,1406,null,4909,null,994,null,1142,null,486,null,327625,null,6225,null,272620,null,5676,null,17846,null,1519,null,91702,null,3676,null,75001,null,3987,null,88071,null,3496,null,55005,null,3903,null,18948,null,2185,null,2132,null,684,null,8312,null,1564,null,5079,null,947,null,3425,null,1051,null,36057,null,2808,null,3062,null,838,null,10878,null,1532,null,12667,null,1682,null,9450,null,1494,null,0400000US23,Maine,23
1392247,null,11564,null,75748,null,4819,null,20178,null,2604,null,5883,null,1135,null,6970,null,1535,null,4103,null,1097,null,3222,null,912,null,55570,null,4211,null,6526,null,1342,null,1861,null,721,null,2541,null,985,null,1913,null,742,null,211,null,199,null,49044,null,4059,null,13649,null,2299,null,17956,null,2217,null,13667,null,2391,null,3772,null,914,null,1316499,null,11844,null,988719,null,11565,null,74679,null,4006,null,225137,null,7470,null,240555,null,7346,null,448348,null,9489,null,327780,null,8268,null,93917,null,4767,null,14694,null,2016,null,34982,null,3711,null,22731,null,2604,null,21510,null,2435,null,233863,null,6955,null,27583,null,2366,null,64805,null,3717,null,80668,null,5442,null,60807,null,3681,null,0400000US24,Maryland,24
1561198,null,13396,null,113300,null,6201,null,30935,null,3098,null,8512,null,1655,null,9802,null,1770,null,5524,null,1094,null,7097,null,1459,null,82365,null,5135,null,9403,null,1952,null,3787,null,1217,null,3547,null,1244,null,1561,null,636,null,508,null,324,null,72962,null,4430,null,21530,null,2534,null,26967,null,2584,null,18222,null,1967,null,6243,null,1413,null,1447898,null,12396,null,1135088,null,11370,null,80250,null,4152,null,252001,null,8044,null,261285,null,7252,null,541552,null,11031,null,312810,null,8886,null,90727,null,4938,null,13662,null,1900,null,30245,null,2798,null,23172,null,2938,null,23648,null,2710,null,222083,null,7293,null,24630,null,2716,null,66159,null,4520,null,70404,null,3914,null,60890,null,3988,null,0400000US25,Massachusetts,25
2560681,null,14089,null,257488,null,7689,null,81798,null,4066,null,22650,null,2195,null,27688,null,2452,null,22413,null,2237,null,9047,null,1192,null,175690,null,6202,null,26445,null,2682,null,7863,null,1474,null,11370,null,1843,null,5799,null,1327,null,1413,null,576,null,149245,null,5284,null,37269,null,2576,null,56124,null,3597,null,49013,null,3349,null,6839,null,1394,null,2303193,null,13485,null,1831669,null,13897,null,140738,null,4627,null,504769,null,9168,null,588129,null,9848,null,598033,null,9140,null,471524,null,8467,null,137926,null,5551,null,20555,null,2070,null,51034,null,3141,null,42173,null,2903,null,24164,null,2308,null,333598,null,7122,null,37116,null,2844,null,101857,null,3782,null,127458,null,4729,null,67167,null,4028,null,0400000US26,Michigan,26
1353390,null,9195,null,87456,null,3998,null,27367,null,2226,null,7810,null,1296,null,9048,null,1137,null,7072,null,991,null,3437,null,841,null,60089,null,3523,null,9338,null,1448,null,3600,null,1222,null,3236,null,833,null,1874,null,598,null,628,null,277,null,50751,null,3351,null,13044,null,2008,null,16548,null,1930,null,18447,null,2172,null,2712,null,683,null,1265934,null,9347,null,1046971,null,9588,null,57356,null,2865,null,255104,null,5980,null,338038,null,6528,null,396473,null,5887,null,218963,null,6768,null,75494,null,3548,null,8629,null,1261,null,26864,null,2097,null,25493,null,2428,null,14508,null,1825,null,143469,null,6053,null,9765,null,1596,null,38165,null,3217,null,60601,null,4029,null,34938,null,2913,null,0400000US27,Minnesota,27
753797,null,9564,null,122687,null,5688,null,34416,null,2977,null,13464,null,1781,null,12903,null,2268,null,6633,null,1351,null,1416,null,609,null,88271,null,4367,null,10112,null,2048,null,4884,null,1394,null,2475,null,893,null,2102,null,851,null,651,null,527,null,78159,null,4033,null,26662,null,2691,null,28752,null,2933,null,20555,null,2275,null,2190,null,644,null,631110,null,8813,null,477267,null,9482,null,65917,null,3825,null,139182,null,5569,null,148622,null,6183,null,123546,null,4628,null,153843,null,5789,null,39101,null,3127,null,8730,null,1495,null,13437,null,1966,null,12095,null,1810,null,4839,null,1139,null,114742,null,5088,null,24029,null,2275,null,33449,null,3466,null,37695,null,3365,null,19569,null,2123,null,0400000US28,Mississippi,28
1534274,null,13026,null,145777,null,5606,null,48503,null,2628,null,13633,null,1612,null,18167,null,2006,null,12338,null,1752,null,4365,null,936,null,97274,null,5229,null,14419,null,1897,null,5157,null,987,null,5657,null,1286,null,2826,null,951,null,779,null,441,null,82855,null,4685,null,23514,null,2629,null,32219,null,3168,null,24100,null,2399,null,3022,null,829,null,1388497,null,12337,null,1108243,null,12764,null,102610,null,4679,null,341747,null,6911,null,320855,null,7277,null,343031,null,8038,null,280254,null,8729,null,86152,null,5255,null,13205,null,2044,null,32970,null,3306,null,25171,null,3306,null,14806,null,1895,null,194102,null,6561,null,24181,null,2599,null,58353,null,3805,null,69946,null,4210,null,41622,null,3181,null,0400000US29,Missouri,29
240727,null,4609,null,23434,null,2306,null,10278,null,1528,null,1725,null,702,null,4279,null,1067,null,2951,null,713,null,1323,null,500,null,13156,null,1918,null,1992,null,737,null,346,null,219,null,746,null,541,null,718,null,381,null,182,null,143,null,11164,null,1650,null,2052,null,627,null,3192,null,934,null,4960,null,1319,null,960,null,494,null,217293,null,4367,null,184719,null,4140,null,11476,null,1432,null,52821,null,2915,null,59202,null,3005,null,61220,null,3250,null,32574,null,2729,null,12415,null,1858,null,1796,null,635,null,3756,null,858,null,3781,null,932,null,3082,null,873,null,20159,null,1993,null,1912,null,588,null,6041,null,1075,null,8334,null,1354,null,3872,null,905,null,0400000US30,Montana,30
459503,null,6026,null,37578,null,2632,null,13441,null,1591,null,3636,null,942,null,4031,null,907,null,4172,null,955,null,1602,null,476,null,24137,null,2153,null,3413,null,1003,null,376,null,344,null,1994,null,804,null,1043,null,480,null,0,null,218,null,20724,null,1986,null,3869,null,943,null,7353,null,1477,null,7838,null,1291,null,1664,null,608,null,421925,null,5888,null,351087,null,5980,null,24165,null,1909,null,96207,null,3772,null,113138,null,4090,null,117577,null,4173,null,70838,null,3611,null,23189,null,2215,null,3455,null,1062,null,8462,null,1215,null,7429,null,1190,null,3843,null,863,null,47649,null,2829,null,4126,null,905,null,13699,null,1434,null,19225,null,1926,null,10599,null,1198,null,0400000US31,Nebraska,31
631720,null,7910,null,47307,null,4364,null,17470,null,1878,null,7103,null,1473,null,3594,null,1050,null,3913,null,989,null,2860,null,886,null,29837,null,3202,null,4481,null,1056,null,1596,null,818,null,2125,null,731,null,760,null,462,null,0,null,298,null,25356,null,2886,null,8015,null,1575,null,8995,null,1482,null,6872,null,1404,null,1474,null,713,null,584413,null,8030,null,442087,null,7308,null,55449,null,3792,null,118551,null,5414,null,147727,null,5193,null,120360,null,4366,null,142326,null,5673,null,55140,null,3723,null,10911,null,2166,null,18960,null,2489,null,18315,null,2367,null,6954,null,1323,null,87186,null,4576,null,14205,null,2188,null,26084,null,2845,null,30910,null,3016,null,15987,null,1971,null,0400000US32,Nevada,32
341922,null,5518,null,15562,null,2012,null,4344,null,994,null,771,null,461,null,1674,null,655,null,1079,null,407,null,820,null,375,null,11218,null,1816,null,2799,null,868,null,532,null,421,null,1177,null,477,null,942,null,621,null,148,null,126,null,8419,null,1506,null,2509,null,808,null,2386,null,799,null,2934,null,852,null,590,null,347,null,326360,null,5865,null,271330,null,5614,null,17667,null,1695,null,68636,null,4013,null,75742,null,4336,null,109285,null,4710,null,55030,null,3701,null,16793,null,2084,null,2379,null,795,null,6752,null,1425,null,4017,null,794,null,3645,null,952,null,38237,null,3109,null,2854,null,818,null,11682,null,1991,null,13752,null,1843,null,9949,null,1634,null,0400000US33,New Hampshire,33
2185324,null,16317,null,138357,null,6889,null,49031,null,4070,null,13148,null,1991,null,16798,null,2268,null,8338,null,1337,null,10747,null,2018,null,89326,null,5248,null,12210,null,2249,null,5054,null,1341,null,4106,null,1474,null,1929,null,673,null,1121,null,540,null,77116,null,5078,null,24426,null,2898,null,28959,null,3536,null,17797,null,2313,null,5934,null,1432,null,2046967,null,14608,null,1584233,null,14752,null,124164,null,4730,null,398432,null,8965,null,360916,null,8018,null,700721,null,10253,null,462734,null,10968,null,136670,null,6334,null,22385,null,2846,null,51474,null,4230,null,30641,null,3061,null,32170,null,3284,null,326064,null,8383,null,40562,null,3135,null,107332,null,4952,null,100343,null,6077,null,77827,null,4182,null,0400000US34,New Jersey,34
482543,null,6995,null,68677,null,4194,null,25382,null,2404,null,11171,null,1849,null,7324,null,1394,null,5083,null,1107,null,1804,null,542,null,43295,null,3416,null,7057,null,1247,null,2738,null,885,null,1992,null,681,null,2175,null,777,null,152,null,173,null,36238,null,3432,null,13191,null,1971,null,9341,null,1807,null,11810,null,2396,null,1896,null,704,null,413866,null,7934,null,313465,null,6909,null,39002,null,2719,null,78952,null,3594,null,94641,null,4646,null,100870,null,3888,null,100401,null,4906,null,34747,null,2794,null,6113,null,1553,null,10813,null,1816,null,11940,null,1915,null,5881,null,1136,null,65654,null,4067,null,11270,null,1624,null,16323,null,1793,null,24839,null,3156,null,13222,null,2012,null,0400000US35,New Mexico,35
4594823,null,21017,null,473910,null,10787,null,159672,null,6372,null,57087,null,4178,null,54967,null,4181,null,25370,null,2198,null,22248,null,2554,null,314238,null,9011,null,44441,null,3653,null,17426,null,2533,null,14303,null,2303,null,9835,null,1717,null,2877,null,721,null,269797,null,7769,null,94752,null,4638,null,95466,null,4994,null,61832,null,3575,null,17747,null,2179,null,4120913,null,20967,null,3062440,null,21491,null,302329,null,7794,null,802057,null,12647,null,759431,null,12852,null,1198623,null,16703,null,1058473,null,14437,null,305547,null,9023,null,53850,null,3502,null,104065,null,5301,null,76483,null,4850,null,71149,null,3995,null,752926,null,10715,null,111848,null,5623,null,223585,null,7758,null,232186,null,6816,null,185307,null,6318,null,0400000US36,New York,36
