B18005_001E,B18005_001EA,B18005_001M,B18005_001MA,B18005_002E,B18005_002EA,B18005_002M,B18005_002MA,B18005_003E,B18005_003EA,B18005_003M,B18005_003MA,B18005_004E,B18005_004EA,B18005_004M,B18005_004MA,B18005_005E,B18005_005EA,B18005_005M,B18005_005MA,B18005_006E,B18005_006EA,B18005_006M,B18005_006MA,B18005_007E,B18005_007EA,B18005_007M,B18005_007MA,B18005_008E,B18005_008EA,B18005_008M,B18005_008MA,B18005_009E,B18005_009EA,B18005_009M,B18005_009MA,B18005_010E,B18005_010EA,B18005_010M,B18005_010MA,B18005_011E,B18005_011EA,B18005_011M,B18005_011MA,B18005_012E,B18005_012EA,B18005_012M,B18005_012MA,B18005_013E,B18005_013EA,B18005_013M,B18005_013MA,B18005_014E,B18005_014EA,B18005_014M,B18005_014MA,B18005_015E,B18005_015EA,B18005_015M,B18005_015MA,B18005_016E,B18005_016EA,B18005_016M,B18005_016MA,B18005_017E,B18005_017EA,B18005_017M,B18005_017MA,B18005_018E,B18005_018EA,B18005_018M,B18005_018MA,B18005_019E,B18005_019EA,B18005_019M,B18005_019MA,B18005_020E,B18005_020EA,B18005_020M,B18005_020MA,B18005_021E,B18005_021EA,B18005_021M,B18005_021MA,B18005_022E,B18005_022EA,B18005_022M,B18005_022MA,B18005_023E,B18005_023EA,B18005_023M,B18005_023MA,B18005_024E,B18005_024EA,B18005_024M,B18005_024MA,B18005_025E,B18005_025EA,B18005_025M,B18005_025MA,B18005_026E,B18005_026EA,B18005_026M,B18005_026MA,B18005_027E,B18005_027EA,B18005_027M,B18005_027MA,B18005_028E,B18005_028EA,B18005_028M,B18005_028MA,B18005_029E,B18005_029EA,B18005_029M,B18005_029MA,B18005_030E,B18005_030EA,B18005_030M,B18005_030MA,B18005_031E,B18005_031EA,B18005_031M,B18005_031MA,B18005_032E,B18005_032EA,B18005_032M,B18005_032MA,B18005_033E,B18005_033EA,B18005_033M,B18005_033MA,GEO_ID,NAME,state
8622558,null,4258,null,4177264,null,5985,null,784267,null,5379,null,44492,null,3812,null,739775,null,6731,null,353293,null,8086,null,18666,null,2595,null,334627,null,7940,null,2666512,null,7299,null,120529,null,5248,null,2545983,null,8657,null,234211,null,2567,null,21761,null,2108,null,212450,null,3279,null,138981,null,1906,null,28050,null,2755,null,110931,null,2796,null,4445294,null,6353,null,736958,null,5414,null,20393,null,2585,null,716565,null,5640,null,334326,null,6331,null,9593,null,1520,null,324733,null,6231,null,2842953,null,7040,null,136742,null,6767,null,2706211,null,8957,null,285595,null,2797,null,28640,null,2376,null,256955,null,3251,null,245462,null,2725,null,58199,null,3126,null,187263,null,3468,null,0400000US13,Georgia,13
1149836,null,3199,null,562693,null,3008,null,85793,null,1736,null,3869,null,772,null,81924,null,1688,null,40680,null,1917,null,1437,null,536,null,39243,null,1847,null,357536,null,3093,null,14639,null,1734,null,342897,null,3480,null,40187,null,650,null,2864,null,815,null,37323,null,1000,null,38497,null,801,null,7455,null,1351,null,31042,null,1395,null,587143,null,1835,null,79621,null,1578,null,2005,null,680,null,77616,null,1749,null,37879,null,2215,null,622,null,440,null,37257,null,2344,null,367938,null,1920,null,10849,null,1627,null,357089,null,2562,null,47000,null,642,null,2879,null,806,null,44121,null,986,null,54705,null,764,null,11123,null,1322,null,43582,null,1418,null,0400000US15,Hawaii,15
1359408,null,1583,null,677990,null,2698,null,127176,null,2455,null,8237,null,1381,null,118939,null,2687,null,50744,null,2805,null,2589,null,833,null,48155,null,2771,null,423566,null,3220,null,19081,null,2078,null,404485,null,3707,null,44261,null,769,null,2302,null,647,null,41959,null,838,null,32243,null,767,null,5390,null,1053,null,26853,null,1146,null,681418,null,2104,null,120310,null,2049,null,3695,null,1193,null,116615,null,2362,null,53040,null,2515,null,2132,null,636,null,50908,null,2421,null,418217,null,2415,null,19769,null,2357,null,398448,null,3610,null,46112,null,1023,null,3247,null,864,null,42865,null,1171,null,43739,null,961,null,7289,null,1090,null,36450,null,1384,null,0400000US16,Idaho,16
11771611,null,2649,null,5761534,null,4546,null,988654,null,4119,null,55195,null,3982,null,933459,null,6055,null,484047,null,6271,null,25038,null,2332,null,459009,null,6037,null,3675804,null,5803,null,131246,null,5606,null,3544558,null,8793,null,352225,null,1629,null,21407,null,2255,null,330818,null,2663,null,260804,null,2248,null,34660,null,2681,null,226144,null,3297,null,6010077,null,3788,null,942448,null,4147,null,30278,null,3062,null,912170,null,5294,null,456949,null,5799,null,13717,null,2086,null,443232,null,6025,null,3754447,null,5346,null,134121,null,5870,null,3620326,null,8115,null,423656,null,2301,null,26769,null,2258,null,396887,null,2912,null,432577,null,2467,null,75199,null,4155,null,357378,null,4694,null,0400000US17,Illinois,17
5802627,null,2407,null,2838705,null,3271,null,490715,null,3210,null,35686,null,2519,null,455029,null,3943,null,238181,null,5276,null,15502,null,1867,null,222679,null,5346,null,1793812,null,4568,null,88385,null,4593,null,1705427,null,6923,null,185088,null,1120,null,14854,null,1733,null,170234,null,1970,null,130909,null,1772,null,18891,null,1759,null,112018,null,2149,null,2963922,null,3169,null,467046,null,2861,null,17373,null,1875,null,449673,null,3422,null,231095,null,4800,null,9920,null,1626,null,221175,null,4872,null,1833293,null,4752,null,96418,null,4952,null,1736875,null,6230,null,216367,null,1446,null,15306,null,1386,null,201061,null,1942,null,216121,null,1484,null,34047,null,2543,null,182074,null,2814,null,0400000US18,Indiana,18
2740690,null,2085,null,1348468,null,3109,null,218516,null,2422,null,17390,null,2402,null,201126,null,3068,null,111634,null,2846,null,7519,null,1383,null,104115,null,2884,null,844246,null,3241,null,44113,null,3000,null,800133,null,4369,null,95526,null,973,null,5229,null,934,null,90297,null,1243,null,78546,null,943,null,9239,null,880,null,69307,null,1337,null,1392222,null,2734,null,207549,null,1889,null,7139,null,1130,null,200410,null,2004,null,109024,null,3185,null,4020,null,867,null,105004,null,3132,null,841220,null,3486,null,41868,null,3146,null,799352,null,4716,null,109110,null,980,null,5240,null,763,null,103870,null,1153,null,125319,null,1250,null,15326,null,1522,null,109993,null,1867,null,0400000US19,Iowa,19
2523924,null,2490,null,1241001,null,3548,null,214153,null,2445,null,15976,null,1914,null,198177,null,2971,null,107945,null,3167,null,7074,null,1250,null,100871,null,3255,null,777515,null,4338,null,35979,null,2754,null,741536,null,4687,null,78842,null,1108,null,4482,null,847,null,74360,null,1348,null,62546,null,1086,null,8441,null,1108,null,54105,null,1525,null,1282923,null,2979,null,205089,null,2446,null,6699,null,1138,null,198390,null,2729,null,98130,null,3144,null,3679,null,820,null,94451,null,3167,null,788414,null,3345,null,35108,null,3218,null,753306,null,4304,null,93822,null,1218,null,5760,null,1167,null,88062,null,1522,null,97468,null,1230,null,13496,null,1469,null,83972,null,1921,null,0400000US20,Kansas,20
3884900,null,2832,null,1880628,null,4276,null,310356,null,3345,null,30133,null,2614,null,280223,null,3888,null,151486,null,5329,null,10974,null,1839,null,140512,null,5430,null,1198846,null,5356,null,91205,null,4734,null,1107641,null,7136,null,133971,null,1365,null,15807,null,1896,null,118164,null,2174,null,85969,null,1287,null,19092,null,2000,null,66877,null,2275,null,2004272,null,4001,null,295255,null,2449,null,14707,null,2298,null,280548,null,3506,null,145026,null,3676,null,7437,null,1451,null,137589,null,3761,null,1263450,null,4284,null,95571,null,4770,null,1167879,null,6498,null,157785,null,1333,null,17249,null,2012,null,140536,null,2561,null,142756,null,1517,null,33714,null,2408,null,109042,null,2607,null,0400000US21,Kentucky,21
3900769,null,2461,null,1867840,null,4384,null,335570,null,3511,null,28682,null,2567,null,306888,null,4054,null,163011,null,5027,null,11639,null,2086,null,151372,null,4837,null,1160096,null,4410,null,71083,null,4518,null,1089013,null,5649,null,122042,null,1628,null,11804,null,1357,null,110238,null,2111,null,87121,null,1766,null,18432,null,1874,null,68689,null,2196,null,2032929,null,4068,null,318306,null,3388,null,12970,null,1558,null,305336,null,3911,null,161974,null,5022,null,8115,null,1540,null,153859,null,4770,null,1263680,null,4238,null,77215,null,4270,null,1186465,null,5864,null,148776,null,1756,null,15606,null,1774,null,133170,null,2529,null,140193,null,1935,null,31098,null,2416,null,109095,null,2668,null,0400000US22,Louisiana,22
1231203,null,1487,null,598425,null,1781,null,87304,null,1658,null,10004,null,1510,null,77300,null,1935,null,48004,null,2009,null,3491,null,825,null,44513,null,2057,null,380998,null,2119,null,27709,null,2240,null,353289,null,2736,null,46550,null,475,null,3496,null,815,null,43054,null,880,null,35569,null,468,null,4785,null,919,null,30784,null,974,null,632778,null,1503,null,83436,null,1216,null,4704,null,929,null,78732,null,1297,null,44941,null,1851,null,2733,null,820,null,42208,null,1883,null,399885,null,1620,null,24170,null,2420,null,375715,null,3012,null,51784,null,521,null,3734,null,918,null,48050,null,1077,null,52732,null,588,null,7842,null,1226,null,44890,null,1398,null,0400000US23,Maine,23
5145309,null,2312,null,2457922,null,3594,null,416551,null,2890,null,28454,null,2673,null,388097,null,3782,null,206688,null,4562,null,11282,null,1622,null,195406,null,4820,null,1565904,null,4762,null,60229,null,3965,null,1505675,null,6247,null,157249,null,1443,null,8647,null,1418,null,148602,null,1984,null,111530,null,1306,null,16460,null,1510,null,95070,null,1919,null,2687387,null,2930,null,400115,null,3145,null,12828,null,1815,null,387287,null,3295,null,202796,null,4256,null,5868,null,1224,null,196928,null,4433,null,1714857,null,3937,null,64428,null,3966,null,1650429,null,5929,null,188796,null,1572,null,12879,null,1870,null,175917,null,2481,null,180823,null,1843,null,30519,null,2468,null,150304,null,3069,null,0400000US24,Maryland,24
5981289,null,1696,null,2888983,null,3101,null,446783,null,2883,null,32915,null,2413,null,413868,null,3763,null,236624,null,5442,null,17611,null,2875,null,219013,null,5470,null,1867635,null,4848,null,84680,null,5239,null,1782955,null,6855,null,185901,null,1581,null,10572,null,1520,null,175329,null,2015,null,152040,null,1684,null,20200,null,1928,null,131840,null,2383,null,3092306,null,2994,null,431370,null,2538,null,18796,null,2483,null,412574,null,3525,null,226549,null,4496,null,7764,null,1233,null,218785,null,4661,null,1963397,null,4315,null,88726,null,5383,null,1874671,null,7113,null,223018,null,1380,null,12328,null,1595,null,210690,null,2105,null,247972,null,1640,null,37357,null,3241,null,210615,null,3398,null,0400000US25,Massachusetts,25
9299595,null,2053,null,4537517,null,3628,null,766458,null,3397,null,65342,null,3878,null,701116,null,5202,null,382422,null,5567,null,27266,null,2478,null,355156,null,6256,null,2864266,null,5664,null,168201,null,7200,null,2696065,null,8802,null,297414,null,1389,null,20932,null,1980,null,276482,null,2226,null,226957,null,1606,null,36115,null,1947,null,190842,null,2391,null,4762078,null,3183,null,734376,null,3096,null,36188,null,2772,null,698188,null,4164,null,371647,null,5819,null,16172,null,1795,null,355475,null,5534,null,2948757,null,5139,null,168908,null,6267,null,2779849,null,7899,null,350207,null,1495,null,22076,null,2206,null,328131,null,2684,null,357091,null,1763,null,62679,null,2724,null,294412,null,3026,null,0400000US26,Michigan,26
4775740,null,1920,null,2372253,null,2606,null,385828,null,2728,null,23914,null,2099,null,361914,null,3222,null,190328,null,4251,null,11269,null,1345,null,179059,null,4182,null,1535875,null,3813,null,61316,null,3428,null,1474559,null,5018,null,147958,null,861,null,6756,null,1161,null,141202,null,1381,null,112264,null,1089,null,14135,null,1324,null,98129,null,1542,null,2403487,null,2265,null,365261,null,2431,null,10980,null,1288,null,354281,null,2649,null,181570,null,3887,null,7642,null,1079,null,173928,null,3977,null,1518110,null,3447,null,60104,null,3503,null,1458006,null,4553,null,165259,null,1232,null,6906,null,1035,null,158353,null,1476,null,173287,null,1310,null,23140,null,1762,null,150147,null,1954,null,0400000US27,Minnesota,27
2639780,null,2428,null,1258463,null,3896,null,234902,null,3196,null,18712,null,1910,null,216190,null,3533,null,122316,null,4474,null,6862,null,1549,null,115454,null,4102,null,760547,null,4791,null,60786,null,4294,null,699761,null,6746,null,85846,null,1965,null,11257,null,1633,null,74589,null,2399,null,54852,null,1976,null,13095,null,1773,null,41757,null,2069,null,1381317,null,3897,null,223456,null,3605,null,7697,null,1384,null,215759,null,3702,null,115068,null,4199,null,3817,null,986,null,111251,null,3978,null,839391,null,4448,null,62851,null,4362,null,776540,null,6183,null,104248,null,1645,null,14527,null,1822,null,89721,null,2379,null,99154,null,1969,null,27195,null,2059,null,71959,null,2357,null,0400000US28,Mississippi,28
5374393,null,2591,null,2598338,null,4043,null,438015,null,3348,null,31552,null,2831,null,406463,null,4428,null,208814,null,4942,null,13005,null,1552,null,195809,null,5000,null,1633228,null,5173,null,91499,null,4956,null,1541729,null,7327,null,182972,null,1402,null,15154,null,1703,null,167818,null,2068,null,135309,null,1203,null,22788,null,1838,null,112521,null,2191,null,2776055,null,3880,null,422974,null,3291,null,18350,null,2085,null,404624,null,3417,null,205442,null,4133,null,8774,null,1492,null,196668,null,4176,null,1720805,null,4378,null,97167,null,5301,null,1623638,null,6105,null,211892,null,1207,null,16456,null,1939,null,195436,null,2095,null,214942,null,1553,null,39651,null,2412,null,175291,null,2883,null,0400000US29,Missouri,29
882608,null,1226,null,439507,null,1868,null,69189,null,1793,null,4147,null,879,null,65042,null,1877,null,36209,null,2504,null,2060,null,708,null,34149,null,2487,null,277184,null,2362,null,15321,null,1936,null,261863,null,2813,null,32166,null,432,null,2166,null,642,null,30000,null,745,null,24759,null,549,null,4414,null,773,null,20345,null,871,null,443101,null,1703,null,64652,null,1609,null,2361,null,995,null,62291,null,1388,null,36470,null,2026,null,1538,null,605,null,34932,null,2095,null,274515,null,2042,null,13836,null,1835,null,260679,null,2742,null,34149,null,499,null,2292,null,591,null,31857,null,740,null,33315,null,690,null,5726,null,1047,null,27589,null,1329,null,0400000US30,Montana,30
1609965,null,1980,null,794703,null,2796,null,136000,null,1974,null,9660,null,1261,null,126340,null,2200,null,66440,null,2981,null,3384,null,794,null,63056,null,2910,null,497863,null,2748,null,20948,null,1759,null,476915,null,2923,null,52712,null,784,null,3252,null,663,null,49460,null,986,null,41688,null,923,null,5112,null,971,null,36576,null,1268,null,815262,null,2614,null,127782,null,1823,null,4432,null,1037,null,123350,null,2063,null,64912,null,2253,null,1561,null,566,null,63351,null,2246,null,497676,null,2517,null,18709,null,1799,null,478967,null,2772,null,59444,null,715,null,2849,null,660,null,56595,null,904,null,65448,null,954,null,8976,null,1073,null,56472,null,1421,null,0400000US31,Nebraska,31
2340814,null,1751,null,1178998,null,2725,null,202383,null,2386,null,8530,null,1565,null,193853,null,2868,null,82613,null,3722,null,3414,null,1074,null,79199,null,3720,null,761539,null,3302,null,25108,null,2719,null,736431,null,4206,null,79938,null,1034,null,5003,null,1033,null,74935,null,1415,null,52525,null,1062,null,9247,null,1620,null,43278,null,1543,null,1161816,null,2100,null,197521,null,2880,null,3430,null,1010,null,194091,null,3112,null,77083,null,3691,null,2360,null,739,null,74723,null,3729,null,739368,null,2765,null,26474,null,2809,null,712894,null,3771,null,83162,null,1035,null,4132,null,1053,null,79030,null,1333,null,64682,null,853,null,9757,null,1366,null,54925,null,1578,null,0400000US32,Nevada,32
1224245,null,1004,null,600179,null,1621,null,94440,null,1592,null,7388,null,1296,null,87052,null,1895,null,51433,null,1916,null,3706,null,887,null,47727,null,1858,null,386618,null,2025,null,17287,null,2223,null,369331,null,2894,null,39278,null,565,null,1674,null,536,null,37604,null,626,null,28410,null,700,null,4462,null,666,null,23948,null,863,null,624066,null,1601,null,88327,null,1651,null,4641,null,1213,null,83686,null,1987,null,49141,null,2106,null,1728,null,522,null,47413,null,2034,null,398593,null,1836,null,18100,null,2261,null,380493,null,3019,null,44819,null,760,null,2032,null,741,null,42787,null,982,null,43186,null,819,null,5783,null,1164,null,37403,null,1286,null,0400000US33,New Hampshire,33
8010192,null,1994,null,3892981,null,3072,null,644840,null,3666,null,35892,null,3061,null,608948,null,4477,null,304518,null,5026,null,15530,null,2224,null,288988,null,5255,null,2495761,null,4212,null,82412,null,4644,null,2413349,null,6961,null,255615,null,2242,null,13464,null,1643,null,242151,null,2653,null,192247,null,2208,null,26049,null,2360,null,166198,null,2636,null,4117211,null,2627,null,612075,null,3221,null,16326,null,2360,null,595749,null,3966,null,285172,null,4441,null,7940,null,1212,null,277232,null,4646,null,2583235,null,4612,null,85111,null,4523,null,2498124,null,6123,null,311325,null,1996,null,16511,null,1886,null,294814,null,2803,null,325404,null,2320,null,51940,null,3436,null,273464,null,4211,null,0400000US34,New Jersey,34
1797792,null,1933,null,880642,null,3213,null,153055,null,2254,null,8732,null,1494,null,144323,null,2396,null,81180,null,4103,null,4747,null,1075,null,76433,null,4068,null,537381,null,3719,null,29448,null,3186,null,507933,null,4866,null,63077,null,1336,null,5365,null,977,null,57712,null,1484,null,45949,null,1254,null,8576,null,1102,null,37373,null,1539,null,917150,null,2511,null,141799,null,2158,null,3177,null,831,null,138622,null,2249,null,73113,null,3205,null,2253,null,791,null,70860,null,3469,null,564970,null,3500,null,28796,null,2601,null,536174,null,4703,null,70650,null,1114,null,5869,null,1078,null,64781,null,1460,null,66618,null,1437,null,16590,null,1619,null,50028,null,1810,null,0400000US35,New Mexico,35
17820923,null,3667,null,8580359,null,5030,null,1366086,null,5330,null,83450,null,5608,null,1282636,null,6510,null,721249,null,8553,null,39176,null,3209,null,682073,null,8779,null,5483780,null,6604,null,232803,null,7759,null,5250977,null,9808,null,564038,null,2158,null,38245,null,2533,null,525793,null,3382,null,445206,null,2402,null,74080,null,3861,null,371126,null,4361,null,9240564,null,5131,null,1306455,null,5254,null,45061,null,3600,null,1261394,null,6023,null,701451,null,6793,null,24790,null,2606,null,676661,null,7093,null,5805091,null,7599,null,239112,null,7029,null,5565979,null,11146,null,700979,null,2604,null,52243,null,3432,null,648736,null,4563,null,726588,null,2716,null,132888,null,4670,null,593700,null,5278,null,0400000US36,New York,36
8235419,null,3958,null,3959378,null,6804,null,675821,null,4596,null,50146,null,3602,null,625675,null,5728,null,323086,null,6714,null,19167,null,2478,null,303919,null,6406,null,2519569,null,6989,null,125742,null,5801,null,2393827,null,9075,null,266459,null,2490,null,26297,null,2290,null,240162,null,3291,null,174443,null,1982,null,31370,null,2808,null,143073,null,2950,null,4276041,null,5485,null,652481,null,5330,null,23950,null,2616,null,628531,null,5528,null,310267,null,7082,null,12688,null,2126,null,297579,null,7200,null,2698328,null,7013,null,138994,null,5842,null,2559334,null,8120,null,320940,null,2649,null,25028,null,2792,null,295912,null,3466,null,294025,null,2272,null,65335,null,3537,null,228690,null,3918,null,0400000US37,North Carolina,37
