B14001G_001E,B14001G_001EA,B14001G_001M,B14001G_001MA,B14001G_002E,B14001G_002EA,B14001G_002M,B14001G_002MA,B14001G_003E,B14001G_003EA,B14001G_003M,B14001G_003MA,B14001G_004E,B14001G_004EA,B14001G_004M,B14001G_004MA,B14001G_005E,B14001G_005EA,B14001G_005M,B14001G_005MA,B14001G_006E,B14001G_006EA,B14001G_006M,B14001G_006MA,B14001G_007E,B14001G_007EA,B14001G_007M,B14001G_007MA,GEO_ID,NAME,state
67844,null,5922,null,29621,null,3931,null,3901,null,965,null,15156,null,2591,null,7189,null,1469,null,3375,null,866,null,38223,null,3506,null,0400000US32,Nevada,32
14353,null,1877,null,7264,null,1201,null,1190,null,445,null,3851,null,1028,null,1412,null,572,null,811,null,368,null,7089,null,1176,null,0400000US33,New Hampshire,33
128021,null,8132,null,63854,null,5850,null,11682,null,1967,null,27859,null,3241,null,11294,null,1622,null,13019,null,2169,null,64167,null,4517,null,0400000US34,New Jersey,34
48042,null,4096,null,22409,null,2842,null,3678,null,1041,null,10803,null,2087,null,4405,null,1149,null,3523,null,1064,null,25633,null,2580,null,0400000US35,New Mexico,35
327880,null,14532,null,147411,null,9125,null,19997,null,2362,null,62248,null,5050,null,31351,null,3778,null,33815,null,3868,null,180469,null,8659,null,0400000US36,New York,36
122692,null,8232,null,61938,null,5781,null,8846,null,1575,null,31288,null,3702,null,10024,null,1998,null,11780,null,1755,null,60754,null,4714,null,0400000US37,North Carolina,37
9266,null,1667,null,5468,null,1318,null,1217,null,647,null,2581,null,920,null,792,null,354,null,878,null,531,null,3798,null,896,null,0400000US38,North Dakota,38
161729,null,6746,null,84611,null,4869,null,13653,null,1840,null,42920,null,3536,null,15927,null,1990,null,12111,null,1659,null,77118,null,4361,null,0400000US39,Ohio,39
210798,null,9658,null,82282,null,5220,null,10313,null,1565,null,38885,null,3343,null,18163,null,2179,null,14921,null,1829,null,128516,null,6347,null,0400000US40,Oklahoma,40
112576,null,6963,null,51150,null,4448,null,5656,null,1402,null,24826,null,2965,null,10982,null,1922,null,9686,null,1839,null,61426,null,4392,null,0400000US41,Oregon,41
148148,null,7800,null,75797,null,5464,null,13409,null,1736,null,38611,null,3761,null,11126,null,1601,null,12651,null,1555,null,72351,null,4607,null,0400000US42,Pennsylvania,42
20478,null,2873,null,7289,null,1543,null,1276,null,506,null,3139,null,867,null,1277,null,596,null,1597,null,718,null,13189,null,2280,null,0400000US44,Rhode Island,44
47262,null,5270,null,23547,null,3507,null,3935,null,1054,null,11657,null,2677,null,3952,null,1064,null,4003,null,1298,null,23715,null,2883,null,0400000US45,South Carolina,45
12590,null,2260,null,6437,null,1485,null,725,null,375,null,2910,null,1051,null,1588,null,638,null,1214,null,659,null,6153,null,1536,null,0400000US46,South Dakota,46
72310,null,5641,null,33999,null,4144,null,5835,null,1257,null,16431,null,2572,null,6502,null,1525,null,5231,null,1186,null,38311,null,3099,null,0400000US47,Tennessee,47
393346,null,14867,null,179774,null,8887,null,27804,null,2770,null,87076,null,5612,null,36230,null,3244,null,28664,null,2961,null,213572,null,9313,null,0400000US48,Texas,48
45050,null,4603,null,26056,null,3432,null,3253,null,1052,null,13546,null,2307,null,5849,null,1264,null,3408,null,831,null,18994,null,2264,null,0400000US49,Utah,49
8866,null,1202,null,3729,null,953,null,416,null,278,null,1747,null,837,null,823,null,430,null,743,null,351,null,5137,null,956,null,0400000US50,Vermont,50
137112,null,8557,null,71262,null,5766,null,11715,null,1892,null,31261,null,3312,null,14359,null,2286,null,13927,null,2324,null,65850,null,4710,null,0400000US51,Virginia,51
211818,null,9137,null,99222,null,5829,null,15422,null,2120,null,44906,null,3877,null,19711,null,1994,null,19183,null,2707,null,112596,null,6724,null,0400000US53,Washington,53
19007,null,2415,null,8732,null,1859,null,1553,null,691,null,3532,null,1147,null,1658,null,569,null,1989,null,685,null,10275,null,1428,null,0400000US54,West Virginia,54
68397,null,4972,null,37391,null,4068,null,5941,null,1062,null,17865,null,2511,null,7673,null,1519,null,5912,null,1156,null,31006,null,2578,null,0400000US55,Wisconsin,55
12965,null,2140,null,6299,null,1376,null,1246,null,608,null,2502,null,923,null,1453,null,790,null,1098,null,632,null,6666,null,1542,null,0400000US56,Wyoming,56
165515,null,8873,null,54750,null,4703,null,4688,null,1229,null,22332,null,2842,null,11457,null,1885,null,16273,null,2572,null,110765,null,6368,null,0400000US72,Puerto Rico,72
