C19001I_001E,C19001I_001EA,C19001I_001M,C19001I_001MA,C19001I_002E,C19001I_002EA,C19001I_002M,C19001I_002MA,C19001I_003E,C19001I_003EA,C19001I_003M,C19001I_003MA,C19001I_004E,C19001I_004EA,C19001I_004M,C19001I_004MA,C19001I_005E,C19001I_005EA,C19001I_005M,C19001I_005MA,C19001I_006E,C19001I_006EA,C19001I_006M,C19001I_006MA,C19001I_007E,C19001I_007EA,C19001I_007M,C19001I_007MA,C19001I_008E,C19001I_008EA,C19001I_008M,C19001I_008MA,C19001I_009E,C19001I_009EA,C19001I_009M,C19001I_009MA,C19001I_010E,C19001I_010EA,C19001I_010M,C19001I_010MA,C19001I_011E,C19001I_011EA,C19001I_011M,C19001I_011MA,GEO_ID,NAME,state
92675,null,3638,null,3339,null,996,null,2186,null,783,null,6430,null,1341,null,8107,null,1508,null,14511,null,2091,null,23662,null,2767,null,14370,null,1941,null,11822,null,1625,null,4962,null,1134,null,3286,null,830,null,0400000US24,Maryland,24
160138,null,4548,null,28818,null,2540,null,14458,null,2371,null,24505,null,2376,null,18916,null,2670,null,19951,null,2353,null,22456,null,2736,null,15122,null,2036,null,10591,null,1851,null,2707,null,919,null,2614,null,816,null,0400000US25,Massachusetts,25
110194,null,3369,null,9605,null,1745,null,8344,null,1467,null,17621,null,2062,null,17679,null,2524,null,15829,null,1906,null,18515,null,2519,null,11997,null,1556,null,7010,null,1185,null,2071,null,626,null,1523,null,560,null,0400000US26,Michigan,26
56672,null,2635,null,4244,null,1112,null,3458,null,1127,null,10057,null,1880,null,7530,null,1401,null,9533,null,1532,null,11124,null,1534,null,5528,null,1149,null,3819,null,857,null,712,null,382,null,667,null,364,null,0400000US27,Minnesota,27
14499,null,1605,null,1279,null,717,null,1944,null,1137,null,1951,null,779,null,1989,null,678,null,2547,null,741,null,2168,null,842,null,1385,null,678,null,751,null,348,null,450,null,342,null,35,null,69,null,0400000US28,Mississippi,28
46872,null,2286,null,3426,null,948,null,4542,null,1441,null,6587,null,1172,null,7957,null,1107,null,7031,null,1350,null,7715,null,1395,null,5200,null,960,null,3388,null,865,null,409,null,276,null,617,null,428,null,0400000US29,Missouri,29
5359,null,1090,null,489,null,288,null,329,null,249,null,1395,null,586,null,832,null,532,null,655,null,410,null,1136,null,552,null,393,null,258,null,35,null,65,null,0,null,233,null,95,null,177,null,0400000US30,Montana,30
36536,null,1843,null,3143,null,997,null,2457,null,927,null,5879,null,1302,null,7378,null,1445,null,6566,null,1340,null,7135,null,1494,null,2703,null,819,null,1063,null,605,null,168,null,256,null,44,null,74,null,0400000US31,Nebraska,31
173498,null,4280,null,7740,null,1414,null,6571,null,1471,null,19230,null,2391,null,25944,null,3120,null,35328,null,2806,null,40709,null,3029,null,19976,null,2318,null,12676,null,1725,null,2393,null,833,null,2931,null,1035,null,0400000US32,Nevada,32
9973,null,1030,null,1139,null,701,null,394,null,446,null,683,null,474,null,1039,null,607,null,1385,null,675,null,2041,null,854,null,1434,null,646,null,1191,null,758,null,329,null,302,null,338,null,284,null,0400000US33,New Hampshire,33
402269,null,7091,null,37280,null,3146,null,20506,null,2663,null,46946,null,3442,null,44809,null,4209,null,61087,null,4134,null,80377,null,4712,null,45672,null,3260,null,43482,null,3981,null,12612,null,2037,null,9498,null,1671,null,0400000US34,New Jersey,34
285896,null,4440,null,32213,null,2789,null,23774,null,2417,null,46746,null,3411,null,40689,null,3207,null,46271,null,3745,null,48406,null,3015,null,24996,null,2721,null,16194,null,2067,null,3965,null,1002,null,2642,null,701,null,0400000US35,New Mexico,35
943973,null,9405,null,134085,null,5292,null,73545,null,4864,null,127422,null,5853,null,104095,null,6272,null,142123,null,6323,null,160700,null,6434,null,91221,null,4987,null,73320,null,4908,null,22606,null,2494,null,14856,null,1845,null,0400000US36,New York,36
170123,null,4727,null,11256,null,2024,null,12371,null,1999,null,34048,null,3195,null,26236,null,2865,null,32993,null,3293,null,28828,null,2705,null,13287,null,2167,null,7663,null,1649,null,1514,null,651,null,1927,null,735,null,0400000US37,North Carolina,37
3136,null,626,null,572,null,445,null,384,null,363,null,445,null,402,null,535,null,490,null,277,null,218,null,599,null,394,null,324,null,357,null,0,null,203,null,0,null,203,null,0,null,203,null,0400000US38,North Dakota,38
84426,null,2923,null,12438,null,1719,null,6426,null,1376,null,12197,null,1602,null,12187,null,1652,null,14319,null,1986,null,11906,null,1695,null,7729,null,1511,null,4900,null,1159,null,1326,null,541,null,998,null,506,null,0400000US39,Ohio,39
73474,null,2548,null,6894,null,1176,null,6124,null,1416,null,14994,null,1900,null,12862,null,1763,null,12777,null,1800,null,10732,null,1522,null,4573,null,1071,null,3558,null,1078,null,373,null,237,null,587,null,370,null,0400000US40,Oklahoma,40
99595,null,3333,null,6140,null,1290,null,7108,null,1579,null,17473,null,2653,null,16627,null,2262,null,18284,null,1800,null,19108,null,2708,null,8153,null,1603,null,5070,null,1322,null,1097,null,483,null,535,null,334,null,0400000US41,Oregon,41
163885,null,4156,null,27821,null,3042,null,14340,null,1961,null,28651,null,2907,null,20223,null,2524,null,24726,null,2858,null,22613,null,2083,null,11066,null,1542,null,9548,null,1243,null,2322,null,783,null,2575,null,682,null,0400000US42,Pennsylvania,42
33441,null,1810,null,5562,null,1208,null,2927,null,1085,null,4820,null,1297,null,3895,null,1125,null,6376,null,1277,null,4318,null,989,null,3385,null,1149,null,1506,null,659,null,358,null,326,null,294,null,238,null,0400000US44,Rhode Island,44
44592,null,2477,null,2499,null,788,null,2719,null,762,null,8990,null,1536,null,7987,null,1284,null,9976,null,1705,null,6177,null,1274,null,3172,null,828,null,2442,null,869,null,338,null,222,null,292,null,180,null,0400000US45,South Carolina,45
4850,null,959,null,353,null,236,null,409,null,367,null,993,null,599,null,1278,null,687,null,840,null,346,null,576,null,433,null,111,null,97,null,239,null,232,null,51,null,82,null,0,null,221,null,0400000US46,South Dakota,46
53849,null,3008,null,4088,null,1131,null,4329,null,1411,null,8913,null,1648,null,7131,null,1575,null,10865,null,2151,null,10570,null,1894,null,3540,null,862,null,3202,null,1117,null,429,null,274,null,782,null,522,null,0400000US47,Tennessee,47
2366579,null,15392,null,227398,null,7113,null,179752,null,7632,null,403534,null,12234,null,348016,null,9292,null,407480,null,9951,null,420827,null,10390,null,191395,null,6911,null,131587,null,5242,null,34042,null,3254,null,22548,null,2139,null,0400000US48,Texas,48
73412,null,2685,null,3639,null,918,null,4417,null,1119,null,10750,null,2112,null,12058,null,1835,null,14566,null,2360,null,14205,null,1549,null,7462,null,1306,null,5002,null,1062,null,980,null,554,null,333,null,241,null,0400000US49,Utah,49
2192,null,593,null,466,null,334,null,260,null,225,null,180,null,183,null,206,null,226,null,128,null,134,null,446,null,322,null,271,null,253,null,176,null,156,null,43,null,63,null,16,null,39,null,0400000US50,Vermont,50
130276,null,3945,null,4794,null,1082,null,3184,null,890,null,11575,null,1977,null,13285,null,2036,null,22047,null,2324,null,28592,null,2836,null,18354,null,2215,null,17402,null,1875,null,6183,null,1295,null,4860,null,1224,null,0400000US51,Virginia,51
162743,null,3895,null,14193,null,2098,null,8463,null,1434,null,25596,null,2500,null,23358,null,2599,null,29401,null,2508,null,29756,null,3176,null,15372,null,2208,null,11699,null,1753,null,3194,null,971,null,1711,null,656,null,0400000US53,Washington,53
5761,null,1408,null,1487,null,1001,null,496,null,364,null,832,null,566,null,805,null,346,null,415,null,291,null,731,null,356,null,547,null,341,null,249,null,228,null,24,null,45,null,175,null,176,null,0400000US54,West Virginia,54
73569,null,2518,null,5309,null,1335,null,5157,null,1145,null,10849,null,1560,null,11957,null,1609,null,13687,null,1674,null,15061,null,1640,null,6374,null,1144,null,4051,null,931,null,585,null,373,null,539,null,358,null,0400000US55,Wisconsin,55
10832,null,1265,null,407,null,263,null,546,null,547,null,1678,null,724,null,1397,null,645,null,1765,null,684,null,2887,null,682,null,1183,null,488,null,696,null,292,null,83,null,143,null,190,null,189,null,0400000US56,Wyoming,56
1185060,null,7120,null,382208,null,7306,null,148112,null,6087,null,202102,null,5006,null,142801,null,4822,null,133101,null,5307,null,100000,null,4683,null,39071,null,3155,null,23400,null,2455,null,6897,null,1188,null,7368,null,1224,null,0400000US72,Puerto Rico,72
