B25091_001E,B25091_001EA,B25091_001M,B25091_001MA,B25091_002E,B25091_002EA,B25091_002M,B25091_002MA,B25091_003E,B25091_003EA,B25091_003M,B25091_003MA,B25091_004E,B25091_004EA,B25091_004M,B25091_004MA,B25091_005E,B25091_005EA,B25091_005M,B25091_005MA,B25091_006E,B25091_006EA,B25091_006M,B25091_006MA,B25091_007E,B25091_007EA,B25091_007M,B25091_007MA,B25091_008E,B25091_008EA,B25091_008M,B25091_008MA,B25091_009E,B25091_009EA,B25091_009M,B25091_009MA,B25091_010E,B25091_010EA,B25091_010M,B25091_010MA,B25091_011E,B25091_011EA,B25091_011M,B25091_011MA,B25091_012E,B25091_012EA,B25091_012M,B25091_012MA,B25091_013E,B25091_013EA,B25091_013M,B25091_013MA,B25091_014E,B25091_014EA,B25091_014M,B25091_014MA,B25091_015E,B25091_015EA,B25091_015M,B25091_015MA,B25091_016E,B25091_016EA,B25091_016M,B25091_016MA,B25091_017E,B25091_017EA,B25091_017M,B25091_017MA,B25091_018E,B25091_018EA,B25091_018M,B25091_018MA,B25091_019E,B25091_019EA,B25091_019M,B25091_019MA,B25091_020E,B25091_020EA,B25091_020M,B25091_020MA,B25091_021E,B25091_021EA,B25091_021M,B25091_021MA,B25091_022E,B25091_022EA,B25091_022M,B25091_022MA,B25091_023E,B25091_023EA,B25091_023M,B25091_023MA,GEO_ID,NAME,state
2341965,null,17528,null,1700521,null,16385,null,91897,null,5022,null,224650,null,7186,null,305124,null,7830,null,281106,null,8433,null,202454,null,7534,null,147688,null,6590,null,105632,null,5720,null,122873,null,5784,null,211527,null,6424,null,7570,null,1626,null,641444,null,11434,null,290819,null,8303,null,119920,null,4463,null,69101,null,3560,null,42664,null,3331,null,26775,null,2673,null,17220,null,1715,null,14765,null,1913,null,17922,null,2217,null,33776,null,2695,null,8482,null,1650,null,0400000US13,Georgia,13
261918,null,5659,null,176777,null,6053,null,7465,null,1343,null,16265,null,1754,null,25216,null,2161,null,23400,null,2233,null,22552,null,2157,null,15264,null,1682,null,14509,null,1845,null,16970,null,2101,null,34144,null,3042,null,992,null,517,null,85141,null,4174,null,47506,null,2989,null,14673,null,1616,null,7338,null,1365,null,4082,null,883,null,2056,null,525,null,1528,null,630,null,1397,null,402,null,1636,null,601,null,3860,null,917,null,1065,null,523,null,0400000US15,Hawaii,15
403904,null,6149,null,282602,null,5636,null,16401,null,1941,null,36013,null,2475,null,50326,null,3487,null,50663,null,3081,null,34224,null,2291,null,25815,null,2093,null,17831,null,2174,null,18507,null,1951,null,31388,null,2650,null,1434,null,658,null,121302,null,4240,null,59616,null,3453,null,22175,null,1636,null,13754,null,1619,null,8432,null,1127,null,5612,null,1041,null,2933,null,926,null,2004,null,492,null,1284,null,528,null,4159,null,744,null,1333,null,548,null,0400000US16,Idaho,16
3334539,null,17121,null,2338188,null,16793,null,96411,null,4921,null,261850,null,7072,null,384962,null,7478,null,376720,null,9006,null,304646,null,7058,null,219546,null,6550,null,149214,null,6199,null,192448,null,6618,null,343839,null,8138,null,8552,null,1342,null,996351,null,9522,null,334789,null,6110,null,216260,null,5138,null,134202,null,4745,null,86284,null,4035,null,56297,null,3546,null,38646,null,2658,null,25415,null,2312,null,32736,null,2277,null,65601,null,3867,null,6121,null,1144,null,0400000US17,Illinois,17
1763734,null,13721,null,1254080,null,11859,null,77660,null,3833,null,202760,null,6150,null,266303,null,8167,null,216836,null,6121,null,151139,null,4623,null,97205,null,4254,null,62363,null,2960,null,68043,null,3826,null,109126,null,5165,null,2645,null,622,null,509654,null,7208,null,228894,null,6307,null,102413,null,5021,null,60611,null,3490,null,33560,null,2349,null,21209,null,1763,null,15453,null,1762,null,9890,null,1281,null,12052,null,1639,null,21959,null,1836,null,3613,null,890,null,0400000US18,Indiana,18
894841,null,8409,null,567802,null,7837,null,33176,null,2249,null,95443,null,4123,null,123541,null,4457,null,104712,null,4064,null,66053,null,3280,null,43453,null,2787,null,28562,null,2165,null,28540,null,2574,null,43101,null,2799,null,1221,null,457,null,327039,null,5433,null,134581,null,4242,null,68042,null,3417,null,41251,null,2630,null,26079,null,1813,null,15978,null,1699,null,10421,null,1094,null,6673,null,986,null,7526,null,1012,null,15271,null,1449,null,1217,null,539,null,0400000US19,Iowa,19
763887,null,8440,null,499877,null,7968,null,32572,null,2381,null,80278,null,3808,null,107597,null,4736,null,88158,null,4074,null,62236,null,2689,null,38685,null,3034,null,24972,null,1883,null,26927,null,2420,null,37637,null,2925,null,815,null,395,null,264010,null,6080,null,112588,null,4500,null,54857,null,3079,null,32274,null,2620,null,18779,null,1790,null,13729,null,1576,null,7480,null,1142,null,5464,null,902,null,5961,null,1091,null,11335,null,1429,null,1543,null,550,null,0400000US20,Kansas,20
1170947,null,13354,null,730011,null,10895,null,50595,null,3033,null,124117,null,4272,null,151198,null,6084,null,124389,null,4736,null,80276,null,3868,null,54072,null,2997,null,31750,null,2685,null,38809,null,3112,null,72554,null,3801,null,2251,null,651,null,440936,null,9353,null,209818,null,6382,null,85540,null,4759,null,42948,null,3198,null,29133,null,2548,null,18010,null,1735,null,11335,null,1651,null,7820,null,1234,null,11026,null,1444,null,20517,null,1911,null,4789,null,977,null,0400000US21,Kentucky,21
1085054,null,10659,null,619067,null,9658,null,52337,null,3650,null,113431,null,5183,null,113064,null,4841,null,90627,null,4567,null,63019,null,3907,null,40918,null,3338,null,29075,null,2711,null,38052,null,3185,null,75466,null,4715,null,3078,null,999,null,465987,null,7727,null,222476,null,6416,null,85204,null,4526,null,51363,null,3607,null,28988,null,2213,null,16685,null,1710,null,12710,null,1799,null,10327,null,1676,null,10085,null,1439,null,22504,null,2428,null,5645,null,1137,null,0400000US22,Louisiana,22
402257,null,5711,null,265921,null,5118,null,14399,null,1518,null,33290,null,2428,null,46253,null,2654,null,43612,null,2478,null,33587,null,2346,null,22825,null,2044,null,18069,null,1907,null,19847,null,1829,null,33462,null,2614,null,577,null,379,null,136336,null,3940,null,46124,null,2866,null,27731,null,2051,null,18705,null,1576,null,12332,null,1353,null,7208,null,868,null,5348,null,851,null,4380,null,816,null,3960,null,720,null,9413,null,1192,null,1135,null,458,null,0400000US23,Maine,23
1456103,null,10748,null,1122941,null,10828,null,57367,null,2863,null,127057,null,4776,null,183069,null,6282,null,178588,null,5927,null,147645,null,5754,null,106440,null,4617,null,77881,null,4199,null,90098,null,4232,null,151199,null,6715,null,3597,null,1061,null,333162,null,6488,null,140231,null,4646,null,63804,null,3564,null,40069,null,2439,null,22415,null,1933,null,13444,null,1613,null,12016,null,1554,null,7862,null,1278,null,8841,null,1359,null,21061,null,2224,null,3419,null,882,null,0400000US24,Maryland,24
1594159,null,12154,null,1148804,null,11455,null,51379,null,2939,null,109235,null,5113,null,172360,null,5069,null,179802,null,6369,null,158509,null,6229,null,112137,null,5359,null,79379,null,4022,null,94743,null,4740,null,188377,null,7115,null,2883,null,833,null,445355,null,8353,null,131928,null,4921,null,84117,null,4082,null,60527,null,3456,null,40034,null,2927,null,27074,null,2142,null,19733,null,1804,null,17278,null,1987,null,20216,null,1862,null,41260,null,3270,null,3188,null,802,null,0400000US25,Massachusetts,25
2880401,null,15379,null,1994826,null,15387,null,87326,null,3684,null,234195,null,7036,null,349397,null,8360,null,332798,null,6829,null,261067,null,6880,null,184027,null,6677,null,128208,null,5189,null,146512,null,5616,null,264392,null,7500,null,6904,null,1243,null,885575,null,8241,null,302207,null,6533,null,186089,null,4598,null,120281,null,3621,null,72864,null,3116,null,47609,null,2876,null,34972,null,2052,null,23018,null,1976,null,28602,null,2366,null,61246,null,3035,null,8687,null,1236,null,0400000US26,Michigan,26
1551989,null,10480,null,1110929,null,9070,null,51939,null,2804,null,133182,null,4226,null,194522,null,6140,null,193162,null,4635,null,151572,null,5905,null,112826,null,4791,null,71116,null,3614,null,80445,null,3972,null,119850,null,4255,null,2315,null,536,null,441060,null,6149,null,186435,null,4283,null,89067,null,2810,null,53685,null,2741,null,30556,null,1782,null,21715,null,1716,null,13616,null,1298,null,8179,null,1109,null,13671,null,1261,null,22036,null,1733,null,2100,null,496,null,0400000US27,Minnesota,27
769923,null,10715,null,441761,null,8487,null,28812,null,3176,null,65265,null,4260,null,83989,null,4812,null,67223,null,3867,null,49899,null,3367,null,35614,null,3165,null,20578,null,2342,null,26607,null,2979,null,61250,null,3907,null,2524,null,918,null,328162,null,8421,null,131268,null,6096,null,64239,null,3512,null,36782,null,2536,null,24750,null,2683,null,17602,null,2127,null,12162,null,2025,null,6675,null,1113,null,12800,null,1638,null,18080,null,1784,null,3804,null,1191,null,0400000US28,Mississippi,28
1632012,null,11988,null,1102212,null,10594,null,64824,null,3708,null,170427,null,5816,null,220033,null,6088,null,185930,null,6252,null,136988,null,6019,null,85102,null,4516,null,57396,null,3549,null,66048,null,3597,null,112379,null,4312,null,3085,null,706,null,529800,null,7487,null,242460,null,5727,null,105098,null,4401,null,61039,null,3755,null,34152,null,2480,null,22155,null,2135,null,15754,null,1894,null,9871,null,1164,null,13363,null,1615,null,22565,null,2045,null,3343,null,724,null,0400000US29,Missouri,29
258965,null,4745,null,151686,null,4598,null,8284,null,985,null,21543,null,2044,null,27366,null,2013,null,25596,null,2193,null,17379,null,1826,null,13159,null,1503,null,8300,null,1265,null,10482,null,1250,null,19000,null,1909,null,577,null,492,null,107279,null,3701,null,48267,null,2714,null,20592,null,1825,null,12682,null,1433,null,6617,null,1027,null,4904,null,783,null,2789,null,609,null,2496,null,589,null,2591,null,627,null,5505,null,995,null,836,null,551,null,0400000US30,Montana,30
481154,null,5751,null,310618,null,5816,null,14726,null,1488,null,49944,null,3394,null,63749,null,2935,null,55998,null,2814,null,42066,null,2565,null,25878,null,2351,null,14846,null,1679,null,17568,null,1944,null,25217,null,1972,null,626,null,301,null,170536,null,3708,null,64564,null,3186,null,35647,null,2027,null,23560,null,1717,null,13515,null,1291,null,7405,null,965,null,5443,null,818,null,4916,null,860,null,5424,null,776,null,9438,null,1124,null,624,null,276,null,0400000US31,Nebraska,31
576376,null,8004,null,445322,null,8081,null,14950,null,2011,null,34295,null,3167,null,60513,null,3378,null,62070,null,3745,null,53820,null,3239,null,47569,null,3380,null,38873,null,3794,null,46690,null,3342,null,84981,null,4858,null,1561,null,576,null,131054,null,4433,null,57006,null,3220,null,24397,null,2251,null,15020,null,1828,null,10055,null,1504,null,5883,null,1081,null,4398,null,1013,null,2839,null,783,null,3977,null,1135,null,6435,null,1237,null,1044,null,618,null,0400000US32,Nevada,32
371658,null,5042,null,264770,null,5151,null,7769,null,1102,null,25286,null,2689,null,37577,null,2817,null,47053,null,3001,null,39103,null,2771,null,26355,null,2259,null,20455,null,2166,null,24463,null,2263,null,36037,null,2710,null,672,null,300,null,106888,null,3379,null,29363,null,2067,null,21361,null,1830,null,14920,null,1537,null,11238,null,1545,null,6739,null,1116,null,5524,null,1111,null,4004,null,807,null,3850,null,772,null,9117,null,1365,null,772,null,361,null,0400000US33,New Hampshire,33
2118998,null,12665,null,1514039,null,12974,null,60998,null,2845,null,126275,null,4308,null,199499,null,7122,null,218574,null,6308,null,206215,null,6746,null,154558,null,5807,null,113635,null,5309,null,149805,null,6110,null,280373,null,8964,null,4107,null,943,null,604959,null,8427,null,132491,null,4810,null,117002,null,4477,null,82978,null,3004,null,59380,null,2744,null,43441,null,2658,null,32033,null,2544,null,22105,null,2270,null,31733,null,2564,null,79360,null,4107,null,4436,null,825,null,0400000US34,New Jersey,34
514491,null,6930,null,314124,null,6050,null,19460,null,1876,null,47238,null,3196,null,59130,null,3462,null,44842,null,3402,null,35376,null,2569,null,24220,null,2468,null,18233,null,2203,null,20181,null,2249,null,44212,null,3515,null,1232,null,458,null,200367,null,5203,null,96358,null,4478,null,36850,null,2762,null,21878,null,1884,null,11713,null,1522,null,7546,null,1405,null,5911,null,1284,null,3761,null,841,null,4696,null,956,null,10181,null,1424,null,1473,null,455,null,0400000US35,New Mexico,35
3941790,null,18254,null,2561659,null,18370,null,143175,null,4994,null,288825,null,7166,null,389574,null,7698,null,372479,null,8459,null,296799,null,8412,null,219953,null,7003,null,168789,null,6923,null,217646,null,8334,null,457179,null,11948,null,7240,null,1413,null,1380131,null,13391,null,418773,null,9702,null,261038,null,7020,null,183890,null,6043,null,122883,null,4596,null,84263,null,4127,null,59416,null,3528,null,44922,null,3071,null,61779,null,3576,null,133783,null,5165,null,9384,null,1383,null,0400000US36,New York,36
2418252,null,19344,null,1644260,null,17244,null,103001,null,5526,null,241398,null,6836,null,313315,null,8361,null,272483,null,8101,null,199716,null,7068,null,123076,null,5600,null,92920,null,4985,null,103171,null,5316,null,186427,null,6192,null,8753,null,1492,null,773992,null,10587,null,335783,null,8373,null,147632,null,4383,null,85021,null,3883,null,55081,null,3326,null,39392,null,3150,null,23952,null,2454,null,17235,null,2029,null,21246,null,2201,null,41252,null,2934,null,7398,null,1306,null,0400000US37,North Carolina,37
178590,null,3260,null,99349,null,2917,null,7625,null,949,null,18197,null,1636,null,21540,null,1908,null,18107,null,1644,null,12377,null,1335,null,6605,null,988,null,4421,null,906,null,4942,null,869,null,5268,null,1092,null,267,null,229,null,79241,null,2506,null,34433,null,1633,null,15751,null,1519,null,9060,null,1007,null,5367,null,852,null,4015,null,941,null,2245,null,639,null,1689,null,504,null,2173,null,489,null,3955,null,678,null,553,null,271,null,0400000US38,North Dakota,38
3139659,null,16496,null,2174637,null,14963,null,107640,null,4098,null,287182,null,7418,null,429927,null,7801,null,391054,null,7508,null,284038,null,8349,null,188468,null,6176,null,120380,null,4922,null,137619,null,5752,null,221946,null,6539,null,6383,null,1444,null,965022,null,11251,null,355114,null,6509,null,203622,null,5696,null,130854,null,4142,null,76833,null,4510,null,53314,null,3006,null,35126,null,2548,null,24290,null,2017,null,27105,null,2235,null,51537,null,3207,null,7227,null,1242,null,0400000US39,Ohio,39
955146,null,8888,null,587290,null,7710,null,41004,null,2584,null,104396,null,3664,null,126676,null,4595,null,95470,null,4436,null,63874,null,3499,null,42235,null,2345,null,26961,null,2180,null,31308,null,2424,null,53274,null,3418,null,2092,null,711,null,367856,null,6721,null,172164,null,4977,null,69316,null,3559,null,42897,null,2752,null,23186,null,1751,null,15954,null,1718,null,12462,null,1699,null,6139,null,1041,null,8095,null,1161,null,14503,null,1398,null,3140,null,730,null,0400000US40,Oklahoma,40
950773,null,10065,null,670855,null,9843,null,25101,null,2183,null,66975,null,3369,null,104877,null,4595,null,108488,null,4699,null,88836,null,5126,null,69018,null,3456,null,46326,null,3404,null,56872,null,3480,null,101699,null,4562,null,2663,null,826,null,279918,null,6737,null,115626,null,4581,null,55632,null,2898,null,32474,null,2496,null,18710,null,1874,null,13496,null,1725,null,10714,null,1515,null,7179,null,1399,null,8285,null,1193,null,15773,null,2004,null,2029,null,642,null,0400000US41,Oregon,41
3491156,null,15066,null,2210618,null,15268,null,124087,null,4966,null,285778,null,7172,null,405716,null,8389,null,379843,null,8159,null,281177,null,6244,null,194840,null,5659,null,127931,null,5794,null,145531,null,5033,null,258521,null,7414,null,7194,null,1330,null,1280538,null,12598,null,438093,null,7545,null,262118,null,6729,null,174156,null,5350,null,107717,null,4708,null,80593,null,4161,null,51819,null,3391,null,35081,null,2459,null,42705,null,3022,null,78381,null,3272,null,9875,null,1365,null,0400000US42,Pennsylvania,42
256033,null,4325,null,186148,null,4715,null,8195,null,1400,null,15664,null,1926,null,26856,null,2452,null,29060,null,2698,null,26354,null,2486,null,18546,null,2088,null,13005,null,1620,null,15865,null,1818,null,31253,null,2337,null,1350,null,658,null,69885,null,3412,null,19324,null,2021,null,14388,null,1652,null,9492,null,1487,null,7148,null,1173,null,4952,null,885,null,2302,null,778,null,1999,null,736,null,3498,null,761,null,6287,null,942,null,495,null,228,null,0400000US44,Rhode Island,44
1192466,null,12800,null,774384,null,10415,null,48867,null,3249,null,121762,null,5270,null,146567,null,5653,null,125387,null,4771,null,85147,null,4034,null,59595,null,4099,null,41195,null,3349,null,50259,null,3292,null,91597,null,4891,null,4008,null,974,null,418082,null,7572,null,189591,null,5213,null,78510,null,3575,null,43364,null,2941,null,29075,null,3190,null,17135,null,1833,null,12498,null,1601,null,9023,null,1431,null,12773,null,1694,null,20535,null,1696,null,5578,null,948,null,0400000US45,South Carolina,45
213029,null,3858,null,125138,null,3415,null,7217,null,1038,null,17586,null,1957,null,27619,null,2109,null,24391,null,2050,null,16054,null,1656,null,10825,null,1724,null,6144,null,1015,null,6355,null,1022,null,8919,null,1259,null,28,null,46,null,87891,null,3083,null,36540,null,2159,null,17908,null,1484,null,12278,null,1343,null,6930,null,1145,null,2647,null,561,null,3412,null,714,null,1489,null,453,null,2505,null,548,null,3732,null,749,null,450,null,206,null,0400000US46,South Dakota,46
1683930,null,13746,null,1076518,null,11733,null,59466,null,3368,null,151939,null,6175,null,209081,null,7946,null,188572,null,6455,null,124712,null,5311,null,93977,null,4479,null,55494,null,3570,null,66118,null,4138,null,123187,null,4973,null,3972,null,1006,null,607412,null,9309,null,286493,null,7074,null,122024,null,5326,null,64205,null,3608,null,40144,null,2968,null,22817,null,2137,null,16454,null,1964,null,10679,null,1467,null,13554,null,1524,null,25520,null,2251,null,5522,null,1009,null,0400000US47,Tennessee,47
5373524,null,24676,null,3431383,null,23669,null,171873,null,6177,null,494159,null,10664,null,655412,null,12220,null,583459,null,12680,null,418127,null,9458,null,277171,null,8897,null,193235,null,7351,null,222148,null,7532,null,401124,null,8456,null,14675,null,2153,null,1942141,null,15463,null,742969,null,11385,null,412951,null,8509,null,245651,null,6856,null,149257,null,5147,null,97729,null,4733,null,59904,null,3945,null,44179,null,2684,null,55686,null,3664,null,116422,null,5216,null,17393,null,1949,null,0400000US48,Texas,48
599201,null,6884,null,445502,null,6767,null,23408,null,2009,null,54651,null,2892,null,76207,null,3716,null,76918,null,3303,null,64277,null,3130,null,44317,null,2895,null,29722,null,2435,null,31970,null,2223,null,43391,null,3228,null,641,null,291,null,153699,null,4520,null,83513,null,3650,null,28288,null,2190,null,15105,null,1714,null,7306,null,986,null,4436,null,967,null,3156,null,796,null,2200,null,590,null,2931,null,733,null,5613,null,1043,null,1151,null,494,null,0400000US49,Utah,49
183920,null,3274,null,122016,null,3187,null,6109,null,1161,null,13522,null,1329,null,19487,null,1426,null,19333,null,1672,null,15199,null,1517,null,12253,null,1404,null,8415,null,1215,null,10708,null,1414,null,16851,null,1678,null,139,null,114,null,61904,null,2278,null,15430,null,1279,null,12495,null,1347,null,9964,null,1178,null,5924,null,948,null,2987,null,558,null,3300,null,630,null,2358,null,599,null,3143,null,672,null,5961,null,834,null,342,null,255,null,0400000US50,Vermont,50
2038098,null,14903,null,1490034,null,14246,null,78484,null,3737,null,184524,null,6076,null,254542,null,7628,null,244571,null,7092,null,195359,null,6863,null,144738,null,4966,null,93716,null,4768,null,110627,null,4993,null,179498,null,5544,null,3975,null,1134,null,548064,null,9307,null,253847,null,7689,null,102359,null,4321,null,59502,null,2925,null,36875,null,2950,null,25560,null,2239,null,17118,null,2133,null,9385,null,1378,null,15074,null,1785,null,25193,null,2330,null,3151,null,1017,null,0400000US51,Virginia,51
1652733,null,11881,null,1216661,null,11356,null,46281,null,3443,null,117607,null,4636,null,187297,null,6130,null,198218,null,7045,null,170951,null,5820,null,133920,null,5287,null,89427,null,4342,null,103818,null,5093,null,166285,null,6882,null,2857,null,773,null,436072,null,8175,null,177657,null,5659,null,87693,null,4151,null,54755,null,3149,null,34531,null,2645,null,20137,null,2148,null,12352,null,1707,null,9229,null,1213,null,12908,null,1643,null,24218,null,2162,null,2592,null,896,null,0400000US53,Washington,53
549401,null,7253,null,278234,null,6556,null,23685,null,2427,null,53831,null,3447,null,61152,null,3449,null,41071,null,3037,null,26131,null,2073,null,16095,null,2088,null,12238,null,1919,null,14947,null,1771,null,27650,null,2559,null,1434,null,506,null,271167,null,6002,null,140297,null,4629,null,50926,null,3040,null,26162,null,2151,null,15343,null,1706,null,9238,null,1561,null,6774,null,1102,null,4161,null,815,null,5218,null,1193,null,10077,null,1385,null,2971,null,840,null,0400000US54,West Virginia,54
1570851,null,10923,null,1079723,null,9839,null,43311,null,2731,null,120318,null,3647,null,202745,null,6228,null,196707,null,5799,null,152563,null,5302,null,105566,null,4323,null,67921,null,4195,null,71845,null,3374,null,116450,null,4547,null,2297,null,559,null,491128,null,6449,null,162498,null,4142,null,105871,null,3443,null,66791,null,2808,null,43657,null,2545,null,28391,null,1790,null,19320,null,1619,null,15784,null,1497,null,15330,null,1595,null,30921,null,2132,null,2565,null,532,null,0400000US55,Wisconsin,55
142770,null,3425,null,88697,null,3083,null,8611,null,1369,null,16440,null,2025,null,17768,null,1946,null,14855,null,1908,null,9348,null,1365,null,6809,null,1246,null,4451,null,1017,null,3564,null,898,null,6780,null,1310,null,71,null,107,null,54073,null,2535,null,28211,null,2018,null,10309,null,1452,null,5466,null,1022,null,3446,null,757,null,1750,null,501,null,1467,null,543,null,690,null,385,null,731,null,310,null,1842,null,732,null,161,null,165,null,0400000US56,Wyoming,56
894308,null,8185,null,347567,null,7311,null,9363,null,1162,null,31225,null,2444,null,49602,null,3315,null,49031,null,3521,null,43695,null,3440,null,31394,null,2177,null,22507,null,1671,null,32605,null,2647,null,73754,null,3829,null,4391,null,979,null,546741,null,7281,null,240350,null,6194,null,95822,null,4152,null,52811,null,2607,null,33903,null,2611,null,21822,null,2174,null,15405,null,1305,null,9433,null,1356,null,12658,null,1597,null,35638,null,2828,null,28899,null,2396,null,0400000US72,Puerto Rico,72
