B08008_001E,B08008_001EA,B08008_001M,B08008_001MA,B08008_002E,B08008_002EA,B08008_002M,B08008_002MA,B08008_003E,B08008_003EA,B08008_003M,B08008_003MA,B08008_004E,B08008_004EA,B08008_004M,B08008_004MA,B08008_005E,B08008_005EA,B08008_005M,B08008_005MA,B08008_006E,B08008_006EA,B08008_006M,B08008_006MA,B08008_007E,B08008_007EA,B08008_007M,B08008_007MA,B08008_008E,B08008_008EA,B08008_008M,B08008_008MA,B08008_009E,B08008_009EA,B08008_009M,B08008_009MA,B08008_010E,B08008_010EA,B08008_010M,B08008_010MA,B08008_011E,B08008_011EA,B08008_011M,B08008_011MA,B08008_012E,B08008_012EA,B08008_012M,B08008_012MA,B08008_013E,B08008_013EA,B08008_013M,B08008_013MA,B08008_014E,B08008_014EA,B08008_014M,B08008_014MA,B08008_015E,B08008_015EA,B08008_015M,B08008_015MA,GEO_ID,NAME,state
908413,null,6298,null,685095,null,8521,null,457645,null,7167,null,227450,null,5628,null,223318,null,5856,null,484930,null,4208,null,360791,null,5209,null,225544,null,4789,null,135247,null,4050,null,124139,null,4029,null,423483,null,5309,null,324304,null,6029,null,232101,null,5394,null,92203,null,3250,null,99179,null,2892,null,0400000US31,Nebraska,31
1223377,null,9038,null,1133570,null,9536,null,435197,null,10394,null,698373,null,11003,null,89807,null,5298,null,687988,null,6311,null,636693,null,7000,null,236903,null,8115,null,399790,null,8045,null,51295,null,3524,null,535389,null,6689,null,496877,null,6236,null,198294,null,6768,null,298583,null,7547,null,38512,null,3269,null,0400000US32,Nevada,32
678071,null,7489,null,309238,null,8267,null,128088,null,6800,null,181150,null,6774,null,368833,null,7984,null,359193,null,4182,null,161270,null,4740,null,62053,null,3886,null,99217,null,4577,null,197923,null,4516,null,318878,null,5094,null,147968,null,5119,null,66035,null,3977,null,81933,null,4105,null,170910,null,5197,null,0400000US33,New Hampshire,33
4122502,null,19034,null,2858736,null,22284,null,579282,null,14124,null,2279454,null,19840,null,1263766,null,16228,null,2226010,null,12674,null,1547073,null,13442,null,292246,null,10205,null,1254827,null,13626,null,678937,null,9782,null,1896492,null,15120,null,1311663,null,15840,null,287036,null,8318,null,1024627,null,13042,null,584829,null,10326,null,0400000US34,New Jersey,34
866518,null,10599,null,668577,null,12098,null,432122,null,9623,null,236455,null,8680,null,197941,null,7907,null,466405,null,6583,null,357953,null,7185,null,214607,null,6094,null,143346,null,6146,null,108452,null,4770,null,400113,null,7840,null,310624,null,8220,null,217515,null,6689,null,93109,null,5308,null,89489,null,4899,null,0400000US35,New Mexico,35
8816916,null,29249,null,7054619,null,30705,null,4209597,null,27918,null,2845022,null,25401,null,1762297,null,15107,null,4647564,null,21372,null,3709983,null,21510,null,2162890,null,18476,null,1547093,null,17129,null,937581,null,11298,null,4169352,null,23583,null,3344636,null,21546,null,2046707,null,17966,null,1297929,null,15164,null,824716,null,10339,null,0400000US36,New York,36
4163384,null,21847,null,2389457,null,23753,null,1186757,null,15429,null,1202700,null,19504,null,1773927,null,19820,null,2242315,null,12558,null,1271394,null,12190,null,597696,null,11564,null,673698,null,12573,null,970921,null,11349,null,1921069,null,16222,null,1118063,null,15109,null,589061,null,10671,null,529002,null,11681,null,803006,null,13729,null,0400000US37,North Carolina,37
336191,null,3932,null,258309,null,4344,null,175852,null,3954,null,82457,null,3634,null,77882,null,3792,null,179844,null,3004,null,136585,null,3208,null,85935,null,2755,null,50650,null,2851,null,43259,null,2395,null,156347,null,2672,null,121724,null,2555,null,89917,null,2806,null,31807,null,2226,null,34623,null,1989,null,0400000US38,North Dakota,38
5287517,null,21171,null,3625415,null,22466,null,1263513,null,15844,null,2361902,null,20348,null,1662102,null,19045,null,2766979,null,13660,null,1865379,null,13414,null,591586,null,11543,null,1273793,null,13810,null,901600,null,11943,null,2520538,null,14132,null,1760036,null,14367,null,671927,null,10607,null,1088109,null,13853,null,760502,null,11008,null,0400000US39,Ohio,39
1637160,null,11841,null,1290387,null,12305,null,745223,null,10445,null,545164,null,11667,null,346773,null,8965,null,897033,null,7305,null,700920,null,7485,null,386153,null,6702,null,314767,null,7713,null,196113,null,5191,null,740127,null,9029,null,589467,null,8590,null,359070,null,6972,null,230397,null,7220,null,150660,null,5460,null,0400000US40,Oklahoma,40
1756557,null,13874,null,1363232,null,15817,null,659209,null,12828,null,704023,null,12660,null,393325,null,10179,null,947637,null,9592,null,732588,null,9966,null,328170,null,8354,null,404418,null,8898,null,215049,null,7790,null,808920,null,9728,null,630644,null,9671,null,331039,null,8123,null,299605,null,9182,null,178276,null,5148,null,0400000US41,Oregon,41
5746111,null,21475,null,3141448,null,22998,null,1056599,null,16650,null,2084849,null,21123,null,2604663,null,16101,null,3034242,null,14734,null,1621796,null,14999,null,509577,null,9450,null,1112219,null,13639,null,1412446,null,12015,null,2711869,null,14468,null,1519652,null,14860,null,547022,null,11843,null,972630,null,12890,null,1192217,null,11107,null,0400000US42,Pennsylvania,42
502606,null,6876,null,341512,null,7337,null,106430,null,6138,null,235082,null,7744,null,161094,null,6208,null,262230,null,4844,null,175422,null,4296,null,48403,null,3610,null,127019,null,5307,null,86808,null,4002,null,240376,null,5239,null,166090,null,5583,null,58027,null,3633,null,108063,null,5048,null,74286,null,3537,null,0400000US44,Rhode Island,44
1963577,null,14022,null,886692,null,14324,null,299783,null,8468,null,586909,null,11764,null,1076885,null,14947,null,1048171,null,8895,null,467842,null,9449,null,150076,null,5975,null,317766,null,8483,null,580329,null,9255,null,915406,null,10601,null,418850,null,9003,null,149707,null,5640,null,269143,null,7264,null,496556,null,10983,null,0400000US45,South Carolina,45
406387,null,5465,null,295389,null,5332,null,207856,null,5252,null,87533,null,3777,null,110998,null,4671,null,213414,null,3988,null,152117,null,3489,null,100818,null,3644,null,51299,null,2646,null,61297,null,2868,null,192973,null,3250,null,143272,null,3422,null,107038,null,3701,null,36234,null,2394,null,49701,null,2673,null,0400000US46,South Dakota,46
2774901,null,13520,null,1698568,null,14578,null,978474,null,11895,null,720094,null,13512,null,1076333,null,14859,null,1490697,null,10520,null,899126,null,11180,null,497036,null,8586,null,402090,null,9846,null,591571,null,8218,null,1284204,null,10705,null,799442,null,8829,null,481438,null,7375,null,318004,null,8021,null,484762,null,9444,null,0400000US47,Tennessee,47
10743100,null,29855,null,8527461,null,35766,null,4619412,null,36386,null,3908049,null,28715,null,2215639,null,25793,null,6030279,null,20028,null,4774715,null,24426,null,2445749,null,23942,null,2328966,null,21806,null,1255564,null,17642,null,4712821,null,23352,null,3752746,null,22096,null,2173663,null,22006,null,1579083,null,17517,null,960075,null,15853,null,0400000US48,Texas,48
1245478,null,9315,null,1183097,null,8976,null,378842,null,10080,null,804255,null,10866,null,62381,null,4789,null,709784,null,5742,null,672975,null,5484,null,194871,null,7455,null,478104,null,7516,null,36809,null,3458,null,535694,null,6875,null,510122,null,6730,null,183971,null,5513,null,326151,null,7484,null,25572,null,2168,null,0400000US49,Utah,49
326001,null,4406,null,107754,null,4465,null,48006,null,3579,null,59748,null,3739,null,218247,null,4932,null,166559,null,3267,null,52357,null,2821,null,20299,null,1895,null,32058,null,2282,null,114202,null,3473,null,159442,null,2544,null,55397,null,2787,null,27707,null,2480,null,27690,null,2672,null,104045,null,2640,null,0400000US50,Vermont,50
3790886,null,14942,null,2281871,null,15474,null,811148,null,13517,null,1470723,null,15734,null,1509015,null,14624,null,2028024,null,9716,null,1216069,null,10263,null,403942,null,8862,null,812127,null,11068,null,811955,null,8448,null,1762862,null,12801,null,1065802,null,11037,null,407206,null,10469,null,658596,null,11070,null,697060,null,9496,null,0400000US51,Virginia,51
3089484,null,16900,null,2493916,null,17541,null,915643,null,15392,null,1578273,null,17185,null,595568,null,12671,null,1680170,null,11943,null,1350871,null,11769,null,454510,null,10539,null,896361,null,11164,null,329299,null,8227,null,1409314,null,11062,null,1143045,null,10706,null,461133,null,9691,null,681912,null,12276,null,266269,null,7506,null,0400000US53,Washington,53
737664,null,9897,null,321139,null,9751,null,120812,null,5456,null,200327,null,7821,null,416525,null,10455,null,395144,null,6148,null,166535,null,5790,null,56482,null,3314,null,110053,null,4870,null,228609,null,6066,null,342520,null,7022,null,154604,null,5786,null,64330,null,3926,null,90274,null,4556,null,187916,null,6096,null,0400000US54,West Virginia,54
2807700,null,12432,null,1961464,null,14150,null,801918,null,13279,null,1159546,null,13424,null,846236,null,12524,null,1481374,null,7906,null,1019659,null,8958,null,383872,null,9456,null,635787,null,8826,null,461715,null,7743,null,1326326,null,7709,null,941805,null,8365,null,418046,null,7396,null,523759,null,8616,null,384521,null,6498,null,0400000US55,Wisconsin,55
273507,null,5093,null,211484,null,5996,null,131195,null,6289,null,80289,null,4568,null,62023,null,4180,null,150112,null,3468,null,116509,null,4164,null,62988,null,4054,null,53521,null,3421,null,33603,null,2416,null,123395,null,3675,null,94975,null,3563,null,68207,null,3668,null,26768,null,2426,null,28420,null,2554,null,0400000US56,Wyoming,56
1138029,null,14582,null,678495,null,12590,null,320324,null,8639,null,358171,null,9881,null,459534,null,10955,null,616392,null,10078,null,360035,null,7804,null,161824,null,5846,null,198211,null,7289,null,256357,null,8131,null,521637,null,9559,null,318460,null,7607,null,158500,null,6296,null,159960,null,5712,null,203177,null,5851,null,0400000US72,Puerto Rico,72
