C08406_001E,C08406_001EA,C08406_001M,C08406_001MA,C08406_002E,C08406_002EA,C08406_002M,C08406_002MA,C08406_003E,C08406_003EA,C08406_003M,C08406_003MA,C08406_004E,C08406_004EA,C08406_004M,C08406_004MA,C08406_005E,C08406_005EA,C08406_005M,C08406_005MA,C08406_006E,C08406_006EA,C08406_006M,C08406_006MA,C08406_007E,C08406_007EA,C08406_007M,C08406_007MA,C08406_008E,C08406_008EA,C08406_008M,C08406_008MA,C08406_009E,C08406_009EA,C08406_009M,C08406_009MA,C08406_010E,C08406_010EA,C08406_010M,C08406_010MA,C08406_011E,C08406_011EA,C08406_011M,C08406_011MA,C08406_012E,C08406_012EA,C08406_012M,C08406_012MA,C08406_013E,C08406_013EA,C08406_013M,C08406_013MA,C08406_014E,C08406_014EA,C08406_014M,C08406_014MA,C08406_015E,C08406_015EA,C08406_015M,C08406_015MA,C08406_016E,C08406_016EA,C08406_016M,C08406_016MA,C08406_017E,C08406_017EA,C08406_017M,C08406_017MA,C08406_018E,C08406_018EA,C08406_018M,C08406_018MA,C08406_019E,C08406_019EA,C08406_019M,C08406_019MA,C08406_020E,C08406_020EA,C08406_020M,C08406_020MA,C08406_021E,C08406_021EA,C08406_021M,C08406_021MA,C08406_022E,C08406_022EA,C08406_022M,C08406_022MA,C08406_023E,C08406_023EA,C08406_023M,C08406_023MA,C08406_024E,C08406_024EA,C08406_024M,C08406_024MA,C08406_025E,C08406_025EA,C08406_025M,C08406_025MA,C08406_026E,C08406_026EA,C08406_026M,C08406_026MA,C08406_027E,C08406_027EA,C08406_027M,C08406_027MA,C08406_028E,C08406_028EA,C08406_028M,C08406_028MA,C08406_029E,C08406_029EA,C08406_029M,C08406_029MA,C08406_030E,C08406_030EA,C08406_030M,C08406_030MA,C08406_031E,C08406_031EA,C08406_031M,C08406_031MA,C08406_032E,C08406_032EA,C08406_032M,C08406_032MA,C08406_033E,C08406_033EA,C08406_033M,C08406_033MA,GEO_ID,NAME,state
354240,null,4443,null,313040,null,5380,null,280246,null,5466,null,32794,null,2494,null,24602,null,2294,null,4877,null,946,null,3315,null,686,null,2052,null,793,null,14905,null,1859,null,5082,null,1129,null,19161,null,1831,null,190433,null,3245,null,164706,null,3822,null,146974,null,3940,null,17732,null,1832,null,13471,null,1667,null,2237,null,598,null,2024,null,603,null,1406,null,711,null,8426,null,1252,null,4316,null,1050,null,11579,null,1189,null,163807,null,2961,null,148334,null,3377,null,133272,null,3542,null,15062,null,1423,null,11131,null,1357,null,2640,null,612,null,1291,null,407,null,646,null,449,null,6479,null,1056,null,766,null,363,null,7582,null,1143,null,0400000US38,North Dakota,38
5303682,null,23438,null,4835819,null,24558,null,4404390,null,23637,null,431429,null,12193,null,352981,null,9975,null,45098,null,4271,null,33350,null,4008,null,103774,null,5550,null,120887,null,5244,null,56877,null,3779,null,186325,null,6011,null,2772702,null,16280,null,2524432,null,15922,null,2289121,null,16208,null,235311,null,8572,null,188879,null,6510,null,25869,null,3149,null,20563,null,3437,null,50290,null,4013,null,65428,null,3918,null,38471,null,2931,null,94081,null,3770,null,2530980,null,14505,null,2311387,null,14958,null,2115269,null,15525,null,196118,null,6980,null,164102,null,6393,null,19229,null,2159,null,12787,null,1646,null,53484,null,3565,null,55459,null,3405,null,18406,null,2301,null,92244,null,4241,null,0400000US39,Ohio,39
1619414,null,12405,null,1495568,null,11833,null,1302847,null,12023,null,192721,null,6971,null,149055,null,6463,null,26918,null,2894,null,16748,null,2628,null,7571,null,1660,null,31172,null,2604,null,21136,null,2055,null,63967,null,4025,null,885736,null,7906,null,808478,null,8044,null,697967,null,7915,null,110511,null,4729,null,83736,null,4177,null,15015,null,2290,null,11760,null,2084,null,4017,null,1468,null,19506,null,2317,null,16537,null,1864,null,37198,null,2952,null,733678,null,9102,null,687090,null,8592,null,604880,null,8919,null,82210,null,4167,null,65319,null,4029,null,11903,null,1655,null,4988,null,1380,null,3554,null,1081,null,11666,null,1430,null,4599,null,842,null,26769,null,2384,null,0400000US40,Oklahoma,40
1805164,null,15223,null,1530589,null,16713,null,1325229,null,16234,null,205360,null,8877,null,165378,null,7285,null,26096,null,3503,null,13886,null,2168,null,68459,null,4579,null,62954,null,4552,null,48236,null,3655,null,94926,null,4929,null,978191,null,11015,null,831818,null,12411,null,717140,null,12627,null,114678,null,6679,null,91060,null,5391,null,15296,null,3011,null,8322,null,1897,null,32835,null,3266,null,33789,null,3196,null,33588,null,2994,null,46161,null,3517,null,826973,null,10024,null,698771,null,10114,null,608089,null,9981,null,90682,null,4995,null,74318,null,4424,null,10800,null,1575,null,5564,null,1086,null,35624,null,2974,null,29165,null,2763,null,14648,null,2148,null,48765,null,3100,null,0400000US41,Oregon,41
5656203,null,24206,null,4852506,null,23161,null,4328695,null,25565,null,523811,null,11301,null,414014,null,9502,null,63587,null,4001,null,46210,null,3352,null,301024,null,8516,null,230236,null,7632,null,65682,null,4424,null,206755,null,5905,null,2969101,null,15568,null,2565437,null,16544,null,2282733,null,17276,null,282704,null,7631,null,215861,null,6632,null,38347,null,2950,null,28496,null,2771,null,131186,null,5979,null,118632,null,5737,null,45970,null,3432,null,107876,null,4710,null,2687102,null,15372,null,2287069,null,13840,null,2045962,null,15401,null,241107,null,6702,null,198153,null,5759,null,25240,null,2133,null,17714,null,2220,null,169838,null,6005,null,111604,null,5004,null,19712,null,2151,null,98879,null,3952,null,0400000US42,Pennsylvania,42
481741,null,8288,null,432387,null,9012,null,390371,null,9474,null,42016,null,3875,null,31993,null,3320,null,5575,null,1152,null,4448,null,1207,null,10549,null,2248,null,16593,null,2042,null,5752,null,1393,null,16460,null,1918,null,248444,null,6027,null,224015,null,6264,null,203108,null,6513,null,20907,null,2649,null,16277,null,2126,null,2732,null,805,null,1898,null,727,null,5042,null,1427,null,7578,null,1290,null,3684,null,1134,null,8125,null,1453,null,233297,null,5183,null,208372,null,5545,null,187263,null,5728,null,21109,null,2226,null,15716,null,2028,null,2843,null,965,null,2550,null,807,null,5507,null,1339,null,9015,null,1540,null,2068,null,861,null,8335,null,1290,null,0400000US44,Rhode Island,44
1933392,null,16032,null,1779742,null,16434,null,1563676,null,15528,null,216066,null,8874,null,159985,null,7779,null,31456,null,3260,null,24625,null,2872,null,13036,null,2824,null,36498,null,3802,null,26590,null,2873,null,77526,null,4733,null,1034421,null,11469,null,946155,null,12465,null,818449,null,11449,null,127706,null,6739,null,90019,null,5615,null,20753,null,2621,null,16934,null,2668,null,6241,null,1670,null,19991,null,2816,null,18814,null,2410,null,43220,null,3830,null,898971,null,10959,null,833587,null,10963,null,745227,null,10825,null,88360,null,5126,null,69966,null,4592,null,10703,null,1725,null,7691,null,1480,null,6795,null,1760,null,16507,null,2263,null,7776,null,1536,null,34306,null,2660,null,0400000US45,South Carolina,45
410015,null,5938,null,359606,null,6004,null,317962,null,5880,null,41644,null,3391,null,29474,null,2613,null,7107,null,1556,null,5063,null,1395,null,1555,null,827,null,18587,null,2198,null,5234,null,1268,null,25033,null,2157,null,213272,null,4260,null,182202,null,3926,null,161278,null,4002,null,20924,null,2326,null,14116,null,1749,null,3903,null,999,null,2905,null,944,null,461,null,314,null,11357,null,1716,null,4009,null,1155,null,15243,null,1579,null,196743,null,3679,null,177404,null,3970,null,156684,null,3889,null,20720,null,2016,null,15358,null,1749,null,3204,null,854,null,2158,null,749,null,1094,null,775,null,7230,null,1060,null,1225,null,435,null,9790,null,1281,null,0400000US46,South Dakota,46
2825043,null,13715,null,2642675,null,14379,null,2361915,null,15231,null,280760,null,9108,null,220707,null,8747,null,39364,null,3425,null,20689,null,3041,null,22671,null,2674,null,38002,null,3485,null,27438,null,3274,null,94257,null,4983,null,1515225,null,10929,null,1411501,null,11580,null,1256820,null,11654,null,154681,null,6667,null,120130,null,5807,null,21111,null,2507,null,13440,null,2233,null,12048,null,2041,null,22072,null,2346,null,19591,null,2582,null,50013,null,3781,null,1309818,null,11812,null,1231174,null,12302,null,1105095,null,11435,null,126079,null,5069,null,100577,null,4878,null,18253,null,2208,null,7249,null,1472,null,10623,null,1731,null,15930,null,2155,null,7847,null,1616,null,44244,null,3264,null,0400000US47,Tennessee,47
10726872,null,30735,null,9777767,null,32291,null,8473807,null,34270,null,1303960,null,26398,null,967844,null,21810,null,194152,null,9559,null,141964,null,8023,null,180968,null,6992,null,185844,null,7455,null,194284,null,7893,null,388009,null,10250,null,6011479,null,19360,null,5481920,null,22217,null,4708431,null,23057,null,773489,null,18662,null,544111,null,15062,null,125057,null,8071,null,104321,null,7639,null,89738,null,5124,null,104439,null,5564,null,135307,null,6883,null,200075,null,6630,null,4715393,null,23900,null,4295847,null,23670,null,3765376,null,24165,null,530471,null,13644,null,423733,null,11732,null,69095,null,5008,null,37643,null,2693,null,91230,null,5371,null,81405,null,5503,null,58977,null,4690,null,187934,null,6500,null,0400000US48,Texas,48
1245356,null,8786,null,1095262,null,9856,null,934016,null,10606,null,161246,null,5900,null,121389,null,5631,null,22077,null,2960,null,17780,null,2063,null,29277,null,3247,null,32544,null,3514,null,22102,null,2910,null,66171,null,4352,null,709321,null,6027,null,628804,null,6929,null,531223,null,7846,null,97581,null,5350,null,70310,null,4869,null,14525,null,2508,null,12746,null,1804,null,18247,null,2304,null,16954,null,2579,null,15549,null,2334,null,29767,null,2666,null,536035,null,6741,null,466458,null,6921,null,402793,null,6867,null,63665,null,2767,null,51079,null,2896,null,7552,null,1244,null,5034,null,999,null,11030,null,1777,null,15590,null,2114,null,6553,null,1498,null,36404,null,3000,null,0400000US49,Utah,49
321803,null,5034,null,272620,null,4760,null,240048,null,5121,null,32572,null,2428,null,27654,null,2265,null,3310,null,844,null,1608,null,501,null,2510,null,641,null,20611,null,2368,null,5118,null,1114,null,20944,null,2224,null,166191,null,3524,null,140673,null,3360,null,123401,null,3255,null,17272,null,1588,null,14506,null,1364,null,1781,null,644,null,985,null,369,null,1381,null,499,null,9877,null,1577,null,3446,null,907,null,10814,null,1464,null,155612,null,3005,null,131947,null,3006,null,116647,null,3390,null,15300,null,1563,null,13148,null,1493,null,1529,null,442,null,623,null,312,null,1129,null,439,null,10734,null,1541,null,1672,null,560,null,10130,null,1398,null,0400000US50,Vermont,50
3726085,null,18171,null,3333546,null,18339,null,2945478,null,17192,null,388068,null,12143,null,289500,null,10635,null,59986,null,4608,null,38582,null,4454,null,95936,null,5844,null,80722,null,5017,null,43661,null,3644,null,172220,null,6110,null,2000729,null,12863,null,1785415,null,13563,null,1565211,null,12765,null,220204,null,8658,null,157837,null,7435,null,36014,null,3649,null,26353,null,3402,null,49722,null,4216,null,45109,null,3596,null,29961,null,3146,null,90522,null,4869,null,1725356,null,13290,null,1548131,null,14400,null,1380267,null,14106,null,167864,null,6715,null,131663,null,6059,null,23972,null,2570,null,12229,null,2216,null,46214,null,3922,null,35613,null,3115,null,13700,null,2059,null,81698,null,4574,null,0400000US51,Virginia,51
3039725,null,18492,null,2569776,null,19166,null,2224299,null,19054,null,345477,null,10480,null,272116,null,9661,null,43885,null,3708,null,29476,null,2997,null,164370,null,7348,null,104572,null,6005,null,51602,null,3916,null,149405,null,6326,null,1647365,null,13827,null,1401164,null,14972,null,1207975,null,15314,null,193189,null,7812,null,152306,null,6833,null,22863,null,2980,null,18020,null,2464,null,79768,null,4846,null,56144,null,4357,null,37799,null,3093,null,72490,null,4437,null,1392360,null,11543,null,1168612,null,12030,null,1016324,null,12564,null,152288,null,5838,null,119810,null,5009,null,21022,null,2364,null,11456,null,1952,null,84602,null,4854,null,48428,null,3650,null,13803,null,1983,null,76915,null,4643,null,0400000US53,Washington,53
710844,null,10628,null,655176,null,10193,null,577648,null,10484,null,77528,null,5038,null,62908,null,4392,null,8298,null,1409,null,6322,null,1567,null,7186,null,1533,null,18687,null,2287,null,9161,null,1633,null,20634,null,2346,null,376562,null,6484,null,348426,null,6700,null,304328,null,7345,null,44098,null,3782,null,34643,null,3250,null,5231,null,1211,null,4224,null,1309,null,3158,null,1096,null,10274,null,1422,null,5420,null,1126,null,9284,null,1377,null,334282,null,7222,null,306750,null,6843,null,273320,null,6530,null,33430,null,2906,null,28265,null,2608,null,3067,null,809,null,2098,null,754,null,4028,null,1128,null,8413,null,1402,null,3741,null,1010,null,11350,null,1654,null,0400000US54,West Virginia,54
2751115,null,14020,null,2451148,null,13652,null,2195588,null,13779,null,255560,null,9085,null,205721,null,8128,null,31911,null,2571,null,17928,null,1994,null,46553,null,4006,null,93691,null,4927,null,46451,null,3267,null,113272,null,4448,null,1447656,null,8673,null,1286678,null,9165,null,1147443,null,8329,null,139235,null,5797,null,111495,null,4918,null,17909,null,2284,null,9831,null,1568,null,20281,null,2283,null,48652,null,3208,null,33732,null,2824,null,58313,null,2963,null,1303459,null,8481,null,1164470,null,8475,null,1048145,null,9502,null,116325,null,5098,null,94226,null,4605,null,14002,null,1215,null,8097,null,1103,null,26272,null,2772,null,45039,null,3001,null,12719,null,1650,null,54959,null,2593,null,0400000US55,Wisconsin,55
279264,null,5540,null,246189,null,5336,null,207867,null,5744,null,38322,null,2961,null,27254,null,2662,null,6169,null,1139,null,4899,null,1345,null,4133,null,1061,null,10660,null,1818,null,5737,null,1078,null,12545,null,1882,null,155980,null,3911,null,136958,null,4077,null,113418,null,3820,null,23540,null,2045,null,16719,null,1820,null,4387,null,976,null,2434,null,700,null,3085,null,848,null,4873,null,1305,null,4949,null,1036,null,6115,null,1199,null,123284,null,3855,null,109231,null,3553,null,94449,null,3626,null,14782,null,1793,null,10535,null,1596,null,1782,null,524,null,2465,null,1138,null,1048,null,431,null,5787,null,1125,null,788,null,408,null,6430,null,1247,null,0400000US56,Wyoming,56
1136874,null,14728,null,996994,null,14511,null,863575,null,13964,null,133419,null,5966,null,100861,null,5385,null,19429,null,2429,null,13129,null,1995,null,37553,null,3196,null,44747,null,3393,null,36026,null,3311,null,21554,null,2360,null,615928,null,10156,null,538107,null,9816,null,470550,null,9454,null,67557,null,4018,null,50813,null,3623,null,8554,null,1499,null,8190,null,1566,null,13827,null,1853,null,27106,null,2533,null,23808,null,2642,null,13080,null,1688,null,520946,null,9494,null,458887,null,9536,null,393025,null,9068,null,65862,null,3779,null,50048,null,3403,null,10875,null,1532,null,4939,null,1069,null,23726,null,2498,null,17641,null,2106,null,12218,null,1763,null,8474,null,1527,null,0400000US72,Puerto Rico,72
