C18026_001E,C18026_001EA,C18026_001M,C18026_001MA,C18026_002E,C18026_002EA,C18026_002M,C18026_002MA,C18026_003E,C18026_003EA,C18026_003M,C18026_003MA,C18026_004E,C18026_004EA,C18026_004M,C18026_004MA,C18026_005E,C18026_005EA,C18026_005M,C18026_005MA,C18026_006E,C18026_006EA,C18026_006M,C18026_006MA,C18026_007E,C18026_007EA,C18026_007M,C18026_007MA,C18026_008E,C18026_008EA,C18026_008M,C18026_008MA,C18026_009E,C18026_009EA,C18026_009M,C18026_009MA,C18026_010E,C18026_010EA,C18026_010M,C18026_010MA,C18026_011E,C18026_011EA,C18026_011M,C18026_011MA,C18026_012E,C18026_012EA,C18026_012M,C18026_012MA,C18026_013E,C18026_013EA,C18026_013M,C18026_013MA,C18026_014E,C18026_014EA,C18026_014M,C18026_014MA,C18026_015E,C18026_015EA,C18026_015M,C18026_015MA,GEO_ID,NAME,state
2824448,null,5066,null,1355946,null,4634,null,120419,null,5862,null,17212,null,2214,null,103207,null,5245,null,1235527,null,7253,null,988061,null,8980,null,247466,null,8076,null,1468502,null,3841,null,139632,null,5441,null,14950,null,2160,null,124682,null,5511,null,1328870,null,6993,null,895600,null,10417,null,433270,null,9357,null,0400000US45,South Carolina,45
500360,null,1489,null,250574,null,1703,null,14513,null,2106,null,3674,null,1117,null,10839,null,1591,null,236061,null,2790,null,199170,null,3434,null,36891,null,2829,null,249786,null,1464,null,15949,null,1429,null,3902,null,1111,null,12047,null,1506,null,233837,null,2114,null,183466,null,3519,null,50371,null,3075,null,0400000US46,South Dakota,46
4002220,null,6127,null,1958422,null,5099,null,185497,null,6216,null,27086,null,2939,null,158411,null,6015,null,1772925,null,7546,null,1429851,null,9958,null,343074,null,8019,null,2043798,null,4844,null,204647,null,6653,null,25892,null,2505,null,178755,null,6098,null,1839151,null,7792,null,1258690,null,10638,null,580461,null,9518,null,0400000US47,Tennessee,47
15230520,null,10514,null,7565664,null,8573,null,448838,null,10492,null,80447,null,4267,null,368391,null,9781,null,7116826,null,13673,null,5787897,null,20550,null,1328929,null,19263,null,7664856,null,7908,null,501395,null,11624,null,71670,null,4126,null,429725,null,11294,null,7163461,null,13891,null,4637569,null,22585,null,2525892,null,20761,null,0400000US48,Texas,48
1659641,null,2910,null,835677,null,2687,null,34583,null,2647,null,9462,null,1527,null,25121,null,2510,null,801094,null,3660,null,689024,null,5001,null,112070,null,4160,null,823964,null,2441,null,44316,null,3396,null,9398,null,1411,null,34918,null,3058,null,779648,null,4201,null,529264,null,6378,null,250384,null,6486,null,0400000US49,Utah,49
421412,null,1632,null,209340,null,1323,null,14801,null,1539,null,3976,null,753,null,10825,null,1485,null,194539,null,1772,null,158425,null,2964,null,36114,null,2310,null,212072,null,1167,null,14438,null,1593,null,2658,null,583,null,11780,null,1441,null,197634,null,1843,null,155303,null,2338,null,42331,null,2200,null,0400000US50,Vermont,50
5018935,null,8502,null,2431483,null,7461,null,156533,null,6373,null,28359,null,2871,null,128174,null,5582,null,2274950,null,9335,null,1866093,null,10341,null,408857,null,8198,null,2587452,null,5803,null,161834,null,6378,null,25147,null,2738,null,136687,null,5949,null,2425618,null,9143,null,1717299,null,12310,null,708319,null,11315,null,0400000US51,Virginia,51
4280519,null,4949,null,2131675,null,4764,null,154182,null,5878,null,34858,null,2954,null,119324,null,5147,null,1977493,null,6954,null,1593835,null,11979,null,383658,null,10085,null,2148844,null,3817,null,164885,null,5961,null,28641,null,2884,null,136244,null,5882,null,1983959,null,6681,null,1383054,null,10018,null,600905,null,9442,null,0400000US53,Washington,53
1176111,null,2616,null,580992,null,2171,null,89804,null,4389,null,13439,null,1762,null,76365,null,4250,null,491188,null,5104,null,375822,null,5956,null,115366,null,4904,null,595119,null,2394,null,82774,null,4657,null,10289,null,1667,null,72485,null,4426,null,512345,null,5577,null,330670,null,7274,null,181675,null,5531,null,0400000US54,West Virginia,54
3657858,null,3930,null,1838992,null,3528,null,109173,null,4763,null,23513,null,2248,null,85660,null,4398,null,1729819,null,6077,null,1429460,null,7949,null,300359,null,6815,null,1818866,null,3215,null,115307,null,4900,null,23611,null,2138,null,91696,null,4450,null,1703559,null,5692,null,1294416,null,7893,null,409143,null,7005,null,0400000US55,Wisconsin,55
342934,null,2503,null,174898,null,2209,null,12404,null,1933,null,3913,null,939,null,8491,null,1467,null,162494,null,2579,null,140128,null,3162,null,22366,null,2646,null,168036,null,1332,null,10808,null,1586,null,2950,null,1162,null,7858,null,1291,null,157228,null,2193,null,120226,null,3153,null,37002,null,2700,null,0400000US56,Wyoming,56
2520668,null,2910,null,1201457,null,2416,null,166564,null,5700,null,12415,null,1792,null,154149,null,5961,null,1034893,null,6365,null,603624,null,10023,null,431269,null,9605,null,1319211,null,2678,null,172769,null,6383,null,9126,null,1391,null,163643,null,6104,null,1146442,null,7231,null,525842,null,9524,null,620600,null,8666,null,0400000US72,Puerto Rico,72
