B25055_001E,B25055_001EA,B25055_001M,B25055_001MA,B25055_002E,B25055_002EA,B25055_002M,B25055_002MA,B25055_003E,B25055_003EA,B25055_003M,B25055_003MA,B25055_004E,B25055_004EA,B25055_004M,B25055_004MA,B25055_005E,B25055_005EA,B25055_005M,B25055_005MA,B25055_006E,B25055_006EA,B25055_006M,B25055_006MA,B25055_007E,B25055_007EA,B25055_007M,B25055_007MA,B25055_008E,B25055_008EA,B25055_008M,B25055_008MA,B25055_009E,B25055_009EA,B25055_009M,B25055_009MA,B25055_010E,B25055_010EA,B25055_010M,B25055_010MA,B25055_011E,B25055_011EA,B25055_011M,B25055_011MA,B25055_012E,B25055_012EA,B25055_012M,B25055_012MA,B25055_013E,B25055_013EA,B25055_013M,B25055_013MA,GEO_ID,NAME,state
654753,null,10986,null,513242,null,9120,null,3337,null,1199,null,509905,null,9173,null,59132,null,3376,null,167,null,182,null,58965,null,3361,null,36048,null,2752,null,379,null,355,null,35669,null,2659,null,46331,null,2974,null,7534,null,1289,null,38797,null,2908,null,0400000US18,Indiana,18
292515,null,6728,null,222952,null,6239,null,418,null,284,null,222534,null,6162,null,24806,null,2304,null,108,null,117,null,24698,null,2303,null,14127,null,1715,null,365,null,269,null,13762,null,1681,null,30630,null,1884,null,6209,null,1061,null,24421,null,1636,null,0400000US19,Iowa,19
300646,null,6892,null,231804,null,6260,null,811,null,544,null,230993,null,6263,null,26846,null,2134,null,71,null,95,null,26775,null,2142,null,16881,null,1790,null,360,null,239,null,16521,null,1780,null,25115,null,1809,null,6475,null,1078,null,18640,null,1619,null,0400000US20,Kansas,20
436506,null,9466,null,339441,null,8596,null,991,null,495,null,338450,null,8615,null,46486,null,3320,null,323,null,366,null,46163,null,3298,null,26394,null,2153,null,255,null,193,null,26139,null,2171,null,24185,null,2388,null,2918,null,697,null,21267,null,2304,null,0400000US21,Kentucky,21
440514,null,9913,null,351939,null,9034,null,1029,null,518,null,350910,null,9157,null,46077,null,2680,null,336,null,286,null,45741,null,2692,null,21592,null,2204,null,223,null,192,null,21369,null,2236,null,20906,null,1894,null,3878,null,1055,null,17028,null,1759,null,0400000US22,Louisiana,22
130452,null,4831,null,91367,null,4348,null,392,null,347,null,90975,null,4275,null,15057,null,1625,null,0,null,226,null,15057,null,1625,null,10699,null,1491,null,399,null,359,null,10300,null,1511,null,13329,null,1509,null,2111,null,687,null,11218,null,1417,null,0400000US23,Maine,23
596939,null,9615,null,445799,null,8809,null,643,null,388,null,445156,null,8777,null,65993,null,3980,null,577,null,438,null,65416,null,3956,null,37501,null,2573,null,860,null,481,null,36641,null,2411,null,47646,null,2596,null,11183,null,1265,null,36463,null,2498,null,0400000US24,Maryland,24
822759,null,11325,null,582739,null,10333,null,2522,null,913,null,580217,null,10282,null,94609,null,4530,null,640,null,455,null,93969,null,4519,null,58641,null,3559,null,847,null,447,null,57794,null,3591,null,86770,null,3841,null,10947,null,1426,null,75823,null,3593,null,0400000US25,Massachusetts,25
909336,null,11326,null,690190,null,9827,null,1930,null,816,null,688260,null,9766,null,94750,null,4317,null,430,null,300,null,94320,null,4306,null,49332,null,3152,null,1244,null,631,null,48088,null,3041,null,75064,null,3068,null,14452,null,1581,null,60612,null,2399,null,0400000US26,Michigan,26
484528,null,8253,null,362487,null,7434,null,1212,null,437,null,361275,null,7442,null,41558,null,3202,null,1166,null,511,null,40392,null,3237,null,25212,null,2026,null,1071,null,473,null,24141,null,1908,null,55271,null,2656,null,12088,null,1349,null,43183,null,2272,null,0400000US27,Minnesota,27
263317,null,8855,null,212068,null,7890,null,1124,null,663,null,210944,null,8037,null,26522,null,2362,null,75,null,117,null,26447,null,2375,null,11286,null,1488,null,158,null,168,null,11128,null,1470,null,13441,null,1850,null,1506,null,512,null,11935,null,1871,null,0400000US28,Mississippi,28
629978,null,10786,null,481384,null,9490,null,981,null,386,null,480403,null,9481,null,61045,null,4025,null,394,null,422,null,60651,null,3987,null,36892,null,2653,null,1281,null,651,null,35611,null,2645,null,50657,null,2693,null,7686,null,1182,null,42971,null,2759,null,0400000US29,Missouri,29
101043,null,4200,null,77055,null,3635,null,516,null,400,null,76539,null,3630,null,10402,null,1577,null,112,null,136,null,10290,null,1585,null,4682,null,874,null,400,null,324,null,4282,null,855,null,8904,null,1297,null,3187,null,887,null,5717,null,1028,null,0400000US30,Montana,30
200638,null,5531,null,156038,null,5124,null,282,null,255,null,155756,null,5081,null,19042,null,1620,null,321,null,233,null,18721,null,1626,null,8928,null,1117,null,313,null,191,null,8615,null,1066,null,16630,null,1615,null,4325,null,865,null,12305,null,1402,null,0400000US31,Nebraska,31
365486,null,8992,null,285096,null,8013,null,898,null,588,null,284198,null,8045,null,44100,null,3560,null,427,null,311,null,43673,null,3592,null,19455,null,2016,null,0,null,298,null,19455,null,2016,null,16835,null,1690,null,1726,null,598,null,15109,null,1645,null,0400000US32,Nevada,32
124862,null,4450,null,92705,null,3893,null,507,null,277,null,92198,null,3905,null,13571,null,1815,null,59,null,109,null,13512,null,1799,null,8349,null,1244,null,168,null,165,null,8181,null,1213,null,10237,null,1367,null,1122,null,521,null,9115,null,1281,null,0400000US33,New Hampshire,33
995900,null,12352,null,724794,null,12000,null,2153,null,784,null,722641,null,12027,null,115553,null,5412,null,833,null,426,null,114720,null,5438,null,74636,null,3896,null,510,null,403,null,74126,null,3811,null,80917,null,4703,null,8494,null,1150,null,72423,null,4362,null,0400000US34,New Jersey,34
199450,null,6269,null,155250,null,5329,null,460,null,333,null,154790,null,5345,null,22918,null,2416,null,55,null,91,null,22863,null,2426,null,10568,null,1581,null,161,null,158,null,10407,null,1593,null,10714,null,1642,null,2306,null,547,null,8408,null,1536,null,0400000US35,New Mexico,35
3036393,null,19114,null,2121811,null,18135,null,10598,null,1935,null,2111213,null,17839,null,398256,null,8685,null,2257,null,883,null,395999,null,8583,null,249581,null,7454,null,2360,null,783,null,247221,null,7398,null,266745,null,6170,null,14648,null,1696,null,252097,null,5883,null,0400000US36,New York,36
1030206,null,15526,null,838034,null,14698,null,2697,null,962,null,835337,null,14709,null,97954,null,4852,null,446,null,316,null,97508,null,4834,null,47513,null,3387,null,1360,null,681,null,46153,null,3261,null,46705,null,3206,null,9880,null,1139,null,36825,null,2963,null,0400000US37,North Carolina,37
85582,null,3219,null,64393,null,2947,null,62,null,102,null,64331,null,2958,null,6816,null,1087,null,0,null,203,null,6816,null,1087,null,4521,null,831,null,206,null,328,null,4315,null,787,null,9852,null,1003,null,1520,null,601,null,8332,null,848,null,0400000US38,North Dakota,38
1288819,null,14039,null,974375,null,14173,null,3244,null,836,null,971131,null,14237,null,137863,null,5240,null,603,null,377,null,137260,null,5235,null,76916,null,3692,null,1538,null,590,null,75378,null,3644,null,99665,null,4178,null,19593,null,1944,null,80072,null,3940,null,0400000US39,Ohio,39
398099,null,8243,null,319275,null,8361,null,1161,null,456,null,318114,null,8260,null,36346,null,2649,null,533,null,437,null,35813,null,2696,null,20160,null,1851,null,172,null,167,null,19988,null,1824,null,22318,null,1645,null,6006,null,1065,null,16312,null,1608,null,0400000US40,Oklahoma,40
496588,null,9869,null,382412,null,9121,null,1679,null,781,null,380733,null,9204,null,51035,null,3217,null,887,null,606,null,50148,null,3220,null,27062,null,2143,null,1352,null,516,null,25710,null,2126,null,36079,null,2532,null,15215,null,1794,null,20864,null,2217,null,0400000US41,Oregon,41
1294835,null,15355,null,920689,null,14136,null,3251,null,861,null,917438,null,14128,null,141255,null,5385,null,109,null,123,null,141146,null,5368,null,93735,null,4347,null,1794,null,682,null,91941,null,4280,null,139156,null,4652,null,22378,null,2077,null,116778,null,4535,null,0400000US42,Pennsylvania,42
140974,null,4348,null,96619,null,3780,null,653,null,489,null,95966,null,3784,null,17450,null,1814,null,0,null,285,null,17450,null,1814,null,11997,null,1671,null,201,null,338,null,11796,null,1651,null,14908,null,1551,null,1725,null,595,null,13183,null,1515,null,0400000US44,Rhode Island,44
449018,null,10910,null,358367,null,10764,null,1452,null,835,null,356915,null,10725,null,47426,null,3135,null,109,null,138,null,47317,null,3113,null,23416,null,1906,null,236,null,181,null,23180,null,1901,null,19809,null,2260,null,3966,null,945,null,15843,null,1879,null,0400000US45,South Carolina,45
88552,null,3910,null,62891,null,3514,null,93,null,115,null,62798,null,3485,null,7976,null,1064,null,38,null,51,null,7938,null,1073,null,6117,null,1043,null,114,null,159,null,6003,null,1029,null,11568,null,1190,null,2317,null,539,null,9251,null,1050,null,0400000US46,South Dakota,46
656658,null,10673,null,519057,null,10883,null,1892,null,838,null,517165,null,11032,null,70099,null,3433,null,1027,null,540,null,69072,null,3430,null,36163,null,2206,null,388,null,351,null,35775,null,2220,null,31339,null,2551,null,6680,null,1288,null,24659,null,2349,null,0400000US47,Tennessee,47
2681061,null,25231,null,2214664,null,22947,null,9390,null,1739,null,2205274,null,22846,null,236747,null,7114,null,865,null,518,null,235882,null,7072,null,111414,null,4484,null,1967,null,713,null,109447,null,4585,null,118236,null,4562,null,26366,null,2276,null,91870,null,4735,null,0400000US48,Texas,48
223256,null,5657,null,191277,null,5381,null,1723,null,807,null,189554,null,5150,null,16366,null,1946,null,180,null,261,null,16186,null,1928,null,7998,null,1354,null,36,null,59,null,7962,null,1344,null,7615,null,1107,null,1433,null,414,null,6182,null,1016,null,0400000US49,Utah,49
63528,null,2851,null,48523,null,2642,null,345,null,291,null,48178,null,2646,null,6978,null,1226,null,118,null,127,null,6860,null,1227,null,3705,null,756,null,111,null,132,null,3594,null,762,null,4322,null,678,null,654,null,289,null,3668,null,599,null,0400000US50,Vermont,50
837788,null,12901,null,669739,null,12114,null,2361,null,843,null,667378,null,12090,null,82979,null,4050,null,651,null,467,null,82328,null,4071,null,40352,null,3031,null,874,null,483,null,39478,null,3012,null,44718,null,2590,null,10927,null,1488,null,33791,null,2523,null,0400000US51,Virginia,51
814590,null,11345,null,629564,null,10463,null,3211,null,1044,null,626353,null,10263,null,85888,null,4206,null,1312,null,631,null,84576,null,4223,null,41666,null,2502,null,1164,null,570,null,40502,null,2484,null,57472,null,3110,null,21911,null,2179,null,35561,null,2625,null,0400000US53,Washington,53
153560,null,5435,null,116228,null,5074,null,369,null,385,null,115859,null,5119,null,17939,null,1727,null,68,null,105,null,17871,null,1734,null,9459,null,1445,null,204,null,232,null,9255,null,1426,null,9934,null,1180,null,813,null,382,null,9121,null,1081,null,0400000US54,West Virginia,54
639750,null,9858,null,476717,null,8465,null,2126,null,796,null,474591,null,8412,null,61894,null,3391,null,385,null,273,null,61509,null,3380,null,36214,null,2243,null,484,null,344,null,35730,null,2277,null,64925,null,2951,null,10877,null,1347,null,54048,null,2598,null,0400000US55,Wisconsin,55
56732,null,3470,null,44330,null,3246,null,54,null,93,null,44276,null,3246,null,6244,null,1223,null,159,null,249,null,6085,null,1176,null,2709,null,760,null,70,null,116,null,2639,null,753,null,3449,null,749,null,957,null,540,null,2492,null,638,null,0400000US56,Wyoming,56
200877,null,5798,null,147082,null,5323,null,616,null,366,null,146466,null,5353,null,25841,null,2063,null,162,null,161,null,25679,null,2061,null,15449,null,1747,null,37,null,61,null,15412,null,1748,null,12505,null,1443,null,207,null,185,null,12298,null,1449,null,0400000US72,Puerto Rico,72
