C08412_001E,C08412_001EA,C08412_001M,C08412_001MA,C08412_002E,C08412_002EA,C08412_002M,C08412_002MA,C08412_003E,C08412_003EA,C08412_003M,C08412_003MA,C08412_004E,C08412_004EA,C08412_004M,C08412_004MA,C08412_005E,C08412_005EA,C08412_005M,C08412_005MA,C08412_006E,C08412_006EA,C08412_006M,C08412_006MA,C08412_007E,C08412_007EA,C08412_007M,C08412_007MA,C08412_008E,C08412_008EA,C08412_008M,C08412_008MA,C08412_009E,C08412_009EA,C08412_009M,C08412_009MA,C08412_010E,C08412_010EA,C08412_010M,C08412_010MA,C08412_011E,C08412_011EA,C08412_011M,C08412_011MA,C08412_012E,C08412_012EA,C08412_012M,C08412_012MA,C08412_013E,C08412_013EA,C08412_013M,C08412_013MA,C08412_014E,C08412_014EA,C08412_014M,C08412_014MA,C08412_015E,C08412_015EA,C08412_015M,C08412_015MA,C08412_016E,C08412_016EA,C08412_016M,C08412_016MA,C08412_017E,C08412_017EA,C08412_017M,C08412_017MA,C08412_018E,C08412_018EA,C08412_018M,C08412_018MA,C08412_019E,C08412_019EA,C08412_019M,C08412_019MA,C08412_020E,C08412_020EA,C08412_020M,C08412_020MA,C08412_021E,C08412_021EA,C08412_021M,C08412_021MA,C08412_022E,C08412_022EA,C08412_022M,C08412_022MA,C08412_023E,C08412_023EA,C08412_023M,C08412_023MA,C08412_024E,C08412_024EA,C08412_024M,C08412_024MA,C08412_025E,C08412_025EA,C08412_025M,C08412_025MA,C08412_026E,C08412_026EA,C08412_026M,C08412_026MA,C08412_027E,C08412_027EA,C08412_027M,C08412_027MA,C08412_028E,C08412_028EA,C08412_028M,C08412_028MA,C08412_029E,C08412_029EA,C08412_029M,C08412_029MA,C08412_030E,C08412_030EA,C08412_030M,C08412_030MA,GEO_ID,NAME,state
4144769,null,19523,null,477872,null,15048,null,566241,null,12824,null,639234,null,16704,null,596351,null,13736,null,240759,null,10517,null,562681,null,13167,null,278434,null,9592,null,372678,null,10620,null,410519,null,11835,null,2230359,null,14887,null,235000,null,9059,null,284416,null,9900,null,316556,null,10539,null,312762,null,9844,null,130361,null,6867,null,315814,null,9952,null,164146,null,7231,null,213648,null,8346,null,257656,null,9424,null,1914410,null,15157,null,242872,null,9495,null,281825,null,7910,null,322678,null,10259,null,283589,null,9047,null,110398,null,6500,null,246867,null,8159,null,114288,null,6248,null,159030,null,6395,null,152863,null,6055,null,0400000US13,Georgia,13
602048,null,6994,null,75611,null,4838,null,80505,null,4228,null,77826,null,5107,null,87533,null,5028,null,28039,null,2935,null,101282,null,6220,null,41297,null,3490,null,59904,null,4028,null,50051,null,3471,null,329024,null,4336,null,38732,null,3024,null,43830,null,3056,null,41109,null,3380,null,50886,null,3088,null,16375,null,2502,null,57956,null,4122,null,22723,null,2616,null,31022,null,2959,null,26391,null,2574,null,273024,null,5057,null,36879,null,2900,null,36675,null,3135,null,36717,null,2913,null,36647,null,3192,null,11664,null,1590,null,43326,null,3486,null,18574,null,2331,null,28882,null,2582,null,23660,null,2175,null,0400000US15,Hawaii,15
645847,null,8018,null,143585,null,6452,null,129933,null,4947,null,109218,null,5243,null,86094,null,4021,null,34116,null,3191,null,60920,null,3878,null,24357,null,2126,null,26497,null,2496,null,31127,null,2720,null,359204,null,5508,null,72550,null,4373,null,68416,null,4046,null,58663,null,3454,null,46353,null,2784,null,19094,null,2480,null,36512,null,3090,null,15523,null,1824,null,18105,null,1792,null,23988,null,2377,null,286643,null,5235,null,71035,null,3651,null,61517,null,3245,null,50555,null,3653,null,39741,null,2629,null,15022,null,1811,null,24408,null,2299,null,8834,null,1249,null,8392,null,1349,null,7139,null,1116,null,0400000US16,Idaho,16
5778470,null,22992,null,766193,null,13833,null,742105,null,15364,null,746195,null,12720,null,734649,null,13158,null,315114,null,9569,null,795637,null,13297,null,417579,null,10870,null,564847,null,12065,null,696151,null,11744,null,3116403,null,17529,null,368871,null,8726,null,368987,null,9799,null,368912,null,9230,null,383027,null,9725,null,172175,null,6323,null,447984,null,11249,null,245521,null,7756,null,331469,null,9444,null,429457,null,10103,null,2662067,null,16558,null,397322,null,10740,null,373118,null,9873,null,377283,null,9382,null,351622,null,7566,null,142939,null,5913,null,347653,null,7922,null,172058,null,6656,null,233378,null,7884,null,266694,null,8615,null,0400000US17,Illinois,17
2805460,null,17997,null,481886,null,10779,null,450815,null,10885,null,470402,null,10743,null,435837,null,10505,null,185478,null,6869,null,318027,null,8656,null,167586,null,6205,null,164971,null,6220,null,130458,null,5262,null,1511097,null,11157,null,236500,null,7490,null,225831,null,7019,null,239334,null,7888,null,228732,null,6370,null,99593,null,4146,null,184492,null,6159,null,99677,null,4387,null,106805,null,5129,null,90133,null,4043,null,1294363,null,12346,null,245386,null,6606,null,224984,null,7197,null,231068,null,6795,null,207105,null,6834,null,85885,null,4711,null,133535,null,5335,null,67909,null,4128,null,58166,null,3262,null,40325,null,2506,null,0400000US18,Indiana,18
1427834,null,10942,null,378006,null,8415,null,276244,null,8174,null,229952,null,7695,null,187825,null,6286,null,79380,null,3910,null,121562,null,4623,null,54149,null,3027,null,53882,null,2794,null,46834,null,2572,null,765435,null,7350,null,199968,null,6774,null,143112,null,5155,null,119714,null,5238,null,99871,null,4216,null,40431,null,2768,null,69567,null,3349,null,30406,null,2357,null,30922,null,2175,null,31444,null,1973,null,662399,null,7506,null,178038,null,4831,null,133132,null,4887,null,110238,null,5118,null,87954,null,4018,null,38949,null,2497,null,51995,null,3100,null,23743,null,1819,null,22960,null,1909,null,15390,null,1528,null,0400000US19,Iowa,19
1327357,null,11724,null,304078,null,7431,null,241143,null,6857,null,228769,null,7279,null,198003,null,6781,null,69020,null,3966,null,130886,null,6195,null,55672,null,3635,null,55200,null,3307,null,44586,null,2964,null,719606,null,9286,null,153605,null,5399,null,127819,null,4363,null,120381,null,5448,null,108623,null,4972,null,37521,null,2700,null,74802,null,4474,null,32078,null,2670,null,33016,null,2820,null,31761,null,2384,null,607751,null,7656,null,150473,null,4870,null,113324,null,4809,null,108388,null,4454,null,89380,null,4106,null,31499,null,2655,null,56084,null,3121,null,23594,null,2073,null,22184,null,1839,null,12825,null,1313,null,0400000US20,Kansas,20
1820288,null,16106,null,287045,null,7900,null,301819,null,8384,null,326098,null,9460,null,278525,null,9138,null,123209,null,6669,null,212658,null,7959,null,96637,null,4718,null,101097,null,4741,null,93200,null,5289,null,969762,null,12027,null,139563,null,5975,null,151130,null,5317,null,171174,null,6405,null,143142,null,7218,null,66214,null,4617,null,121248,null,5501,null,54393,null,3869,null,61543,null,3856,null,61355,null,4035,null,850526,null,9905,null,147482,null,5880,null,150689,null,6458,null,154924,null,6457,null,135383,null,5710,null,56995,null,3890,null,91410,null,4507,null,42244,null,3014,null,39554,null,3481,null,31845,null,2805,null,0400000US21,Kentucky,21
1810118,null,17279,null,280444,null,8929,null,283906,null,9182,null,294483,null,9776,null,257363,null,9766,null,96759,null,5086,null,242672,null,8757,null,91014,null,4800,null,117256,null,6225,null,146221,null,6586,null,977274,null,12300,null,134736,null,6238,null,141778,null,6905,null,148484,null,6259,null,136614,null,7113,null,49427,null,3430,null,137257,null,5998,null,52121,null,3930,null,69209,null,4706,null,107648,null,5366,null,832844,null,11372,null,145708,null,6123,null,142128,null,5627,null,145999,null,7058,null,120749,null,5718,null,47332,null,3359,null,105415,null,5897,null,38893,null,2746,null,48047,null,3924,null,38573,null,3518,null,0400000US22,Louisiana,22
601341,null,6284,null,124384,null,4455,null,94712,null,4514,null,89025,null,4233,null,81910,null,4096,null,36531,null,3323,null,66348,null,3658,null,37551,null,2862,null,38399,null,2661,null,32481,null,2214,null,311368,null,4091,null,62828,null,2873,null,46858,null,2754,null,43407,null,3095,null,40563,null,3112,null,18806,null,2342,null,34710,null,2727,null,18745,null,1911,null,23137,null,2147,null,22314,null,1847,null,289973,null,4850,null,61556,null,3458,null,47854,null,2842,null,45618,null,2844,null,41347,null,2801,null,17725,null,1933,null,31638,null,2325,null,18806,null,2109,null,15262,null,1684,null,10167,null,1410,null,0400000US23,Maine,23
2432811,null,18825,null,238356,null,7580,null,286377,null,9430,null,341267,null,10096,null,338134,null,10882,null,154513,null,6952,null,370011,null,10363,null,198909,null,6950,null,242327,null,7746,null,262917,null,8584,null,1269232,null,12111,null,113332,null,5045,null,135020,null,6776,null,164620,null,6646,null,172467,null,7326,null,79599,null,4929,null,199296,null,7345,null,104846,null,5220,null,136486,null,6030,null,163566,null,6420,null,1163579,null,13751,null,125024,null,5934,null,151357,null,5897,null,176647,null,6948,null,165667,null,7275,null,74914,null,4117,null,170715,null,6539,null,94063,null,4693,null,105841,null,4905,null,99351,null,5253,null,0400000US24,Maryland,24
3121025,null,20560,null,374633,null,9523,null,413521,null,9785,null,418581,null,11796,null,418759,null,10359,null,175643,null,7007,null,430288,null,9728,null,247805,null,8119,null,306328,null,9478,null,335467,null,10159,null,1630589,null,13687,null,168462,null,6816,null,189869,null,7210,null,203177,null,7829,null,210333,null,7352,null,96243,null,4342,null,231798,null,7288,null,148958,null,6668,null,180013,null,8104,null,201736,null,7286,null,1490436,null,13296,null,206171,null,6821,null,223652,null,7281,null,215404,null,8991,null,208426,null,7193,null,79400,null,4905,null,198490,null,6887,null,98847,null,4438,null,126315,null,5268,null,133731,null,5167,null,0400000US25,Massachusetts,25
4204894,null,19638,null,646493,null,10712,null,638715,null,13256,null,665608,null,13245,null,642019,null,11959,null,280832,null,8645,null,515575,null,10167,null,270989,null,7162,null,295034,null,8302,null,249629,null,7604,null,2219173,null,14333,null,308581,null,7034,null,312472,null,7859,null,333419,null,9648,null,334171,null,8509,null,148589,null,6157,null,282244,null,6887,null,157765,null,5766,null,176723,null,5209,null,165209,null,5940,null,1985721,null,13507,null,337912,null,7816,null,326243,null,9163,null,332189,null,7926,null,307848,null,8247,null,132243,null,5100,null,233331,null,7922,null,113224,null,4481,null,118311,null,5442,null,84420,null,4470,null,0400000US26,Michigan,26
2561677,null,11341,null,455274,null,9692,null,396738,null,8344,null,398229,null,7832,null,379805,null,8364,null,170978,null,5899,null,300202,null,6371,null,159833,null,5957,null,167547,null,5399,null,133071,null,4056,null,1353286,null,7894,null,227219,null,6314,null,198551,null,5869,null,203976,null,6219,null,197521,null,6027,null,90074,null,4231,null,166619,null,5508,null,87237,null,4490,null,96864,null,3729,null,85225,null,2939,null,1208391,null,7809,null,228055,null,6320,null,198187,null,6284,null,194253,null,6039,null,182284,null,5725,null,80904,null,3582,null,133583,null,4520,null,72596,null,3315,null,70683,null,3424,null,47846,null,2922,null,0400000US27,Minnesota,27
1108499,null,13616,null,190807,null,7745,null,175405,null,6982,null,188580,null,7408,null,164331,null,6791,null,60582,null,4162,null,150401,null,6319,null,50461,null,4182,null,67640,null,4201,null,60292,null,4538,null,578596,null,9260,null,94399,null,5195,null,84481,null,4691,null,96154,null,5149,null,82750,null,4819,null,31785,null,3350,null,85150,null,4359,null,27018,null,2880,null,36291,null,2886,null,40568,null,3523,null,529903,null,8324,null,96408,null,5713,null,90924,null,5181,null,92426,null,5259,null,81581,null,4231,null,28797,null,2836,null,65251,null,4399,null,23443,null,2449,null,31349,null,3018,null,19724,null,2198,null,0400000US28,Mississippi,28
2689126,null,17377,null,426941,null,9376,null,388497,null,9495,null,426468,null,11425,null,397946,null,8615,null,179181,null,6721,null,351451,null,8661,null,180354,null,7734,null,187479,null,6704,null,150809,null,6068,null,1403376,null,11155,null,210545,null,6985,null,184639,null,6412,null,210759,null,7324,null,203952,null,6408,null,92857,null,4610,null,192722,null,6311,null,101043,null,5026,null,107972,null,5182,null,98887,null,4836,null,1285750,null,13241,null,216396,null,7795,null,203858,null,6369,null,215709,null,8139,null,193994,null,5907,null,86324,null,4511,null,158729,null,6015,null,79311,null,4997,null,79507,null,3726,null,51922,null,3666,null,0400000US29,Missouri,29
427478,null,6537,null,125112,null,5170,null,89936,null,4575,null,74982,null,3951,null,53038,null,3969,null,14076,null,2005,null,28556,null,2708,null,8877,null,1205,null,13853,null,1557,null,19048,null,2028,null,229157,null,4631,null,63790,null,3227,null,45989,null,3485,null,39996,null,2583,null,28876,null,2478,null,6812,null,1425,null,15914,null,1776,null,4956,null,862,null,8851,null,1235,null,13973,null,1818,null,198321,null,3964,null,61322,null,3460,null,43947,null,2669,null,34986,null,2577,null,24162,null,2491,null,7264,null,1330,null,12642,null,1913,null,3921,null,893,null,5002,null,938,null,5075,null,951,null,0400000US30,Montana,30
873741,null,8089,null,218245,null,6144,null,169082,null,5534,null,152845,null,5911,null,125334,null,4318,null,52637,null,3436,null,74503,null,4015,null,28934,null,2379,null,29570,null,2452,null,22591,null,1735,null,467358,null,5569,null,110699,null,4114,null,88865,null,4027,null,82894,null,4206,null,66350,null,3593,null,29053,null,2665,null,42184,null,3315,null,15257,null,1681,null,17239,null,1789,null,14817,null,1319,null,406383,null,6282,null,107546,null,4270,null,80217,null,3612,null,69951,null,3336,null,58984,null,3142,null,23584,null,2117,null,32319,null,2463,null,13677,null,1373,null,12331,null,1634,null,7774,null,1175,null,0400000US31,Nebraska,31
1202604,null,10390,null,139379,null,7953,null,161645,null,8666,null,206969,null,8701,null,222266,null,8231,null,92180,null,5894,null,190475,null,8128,null,64639,null,4716,null,59007,null,4592,null,66044,null,5003,null,679196,null,6830,null,71943,null,5286,null,87437,null,6400,null,116949,null,6177,null,125700,null,6398,null,52815,null,4271,null,108930,null,5812,null,39913,null,3789,null,31759,null,3047,null,43750,null,3766,null,523408,null,7393,null,67436,null,4771,null,74208,null,4434,null,90020,null,5600,null,96566,null,5195,null,39365,null,3948,null,81545,null,4844,null,24726,null,2666,null,27248,null,2641,null,22294,null,2755,null,0400000US32,Nevada,32
600800,null,8751,null,105564,null,5646,null,99856,null,5589,null,89537,null,5514,null,85435,null,4264,null,37448,null,3145,null,74289,null,4408,null,37036,null,2848,null,39961,null,3221,null,31674,null,2714,null,306093,null,6334,null,51597,null,3818,null,46645,null,3164,null,43481,null,3459,null,40526,null,2561,null,19522,null,2259,null,39631,null,3445,null,19379,null,1937,null,23157,null,2420,null,22155,null,2371,null,294707,null,5598,null,53967,null,3677,null,53211,null,3772,null,46056,null,3434,null,44909,null,3033,null,17926,null,2352,null,34658,null,2788,null,17657,null,2070,null,16804,null,1983,null,9519,null,1461,null,0400000US33,New Hampshire,33
3747170,null,24479,null,476963,null,12202,null,503810,null,12248,null,511889,null,13913,null,518529,null,12491,null,215030,null,7049,null,522920,null,11988,null,262512,null,7935,null,334076,null,10290,null,401441,null,10580,null,2011734,null,15537,null,226080,null,9266,null,243847,null,8646,null,253500,null,8341,null,264780,null,9375,null,111740,null,4604,null,294928,null,7518,null,151931,null,6221,null,201486,null,7124,null,263442,null,7605,null,1735436,null,16473,null,250883,null,7049,null,259963,null,7544,null,258389,null,9251,null,253749,null,9074,null,103290,null,4757,null,227992,null,7940,null,110581,null,4228,null,132590,null,6424,null,137999,null,5885,null,0400000US34,New Jersey,34
819128,null,11352,null,157091,null,6853,null,144961,null,6999,null,147471,null,6948,null,109608,null,6380,null,39831,null,3487,null,94364,null,5429,null,30656,null,3108,null,48494,null,3627,null,46652,null,4035,null,441563,null,6832,null,79197,null,4845,null,71826,null,5183,null,74173,null,4867,null,58824,null,4794,null,21783,null,2393,null,53130,null,4079,null,18495,null,2292,null,30845,null,2707,null,33290,null,3475,null,377565,null,8606,null,77894,null,4638,null,73135,null,4790,null,73298,null,4830,null,50784,null,3729,null,18048,null,2155,null,41234,null,3736,null,12161,null,1690,null,17649,null,2202,null,13362,null,2049,null,0400000US35,New Mexico,35
8789844,null,33307,null,948574,null,15194,null,970970,null,18108,null,1054522,null,16599,null,1092047,null,15475,null,437441,null,10943,null,1180041,null,17804,null,640160,null,12658,null,883835,null,15704,null,1582254,null,21387,null,4667439,null,23464,null,475804,null,12236,null,475597,null,11201,null,532301,null,11887,null,560771,null,10653,null,232938,null,7788,null,634873,null,13296,null,345287,null,9194,null,486800,null,10195,null,923068,null,16220,null,4122405,null,25949,null,472770,null,11288,null,495373,null,12202,null,522221,null,11986,null,531276,null,10954,null,204503,null,7240,null,545168,null,11542,null,294873,null,7987,null,397035,null,10729,null,659186,null,11090,null,0400000US36,New York,36
3994500,null,23215,null,559612,null,13887,null,618958,null,13337,null,679661,null,13295,null,631561,null,13118,null,270825,null,8261,null,538542,null,13030,null,236759,null,8473,null,251940,null,7364,null,206642,null,7587,null,2140923,null,14144,null,293311,null,8666,null,308579,null,9797,null,342300,null,9739,null,323270,null,9909,null,140249,null,5978,null,307218,null,9986,null,134549,null,6187,null,145675,null,5924,null,145772,null,5971,null,1853577,null,16536,null,266301,null,8267,null,310379,null,9113,null,337361,null,10176,null,308291,null,7244,null,130576,null,6793,null,231324,null,8010,null,102210,null,5205,null,106265,null,4326,null,60870,null,4204,null,0400000US37,North Carolina,37
335079,null,4869,null,107849,null,4186,null,74593,null,3389,null,59830,null,3104,null,32975,null,2583,null,9138,null,1329,null,18808,null,1638,null,8112,null,957,null,10323,null,1075,null,13451,null,1609,null,178854,null,3458,null,55039,null,3074,null,39289,null,2432,null,32150,null,2206,null,17527,null,1783,null,4392,null,761,null,10267,null,1216,null,4560,null,755,null,6141,null,870,null,9489,null,1395,null,156225,null,3321,null,52810,null,2617,null,35304,null,2357,null,27680,null,2166,null,15448,null,1635,null,4746,null,936,null,8541,null,1231,null,3552,null,674,null,4182,null,576,null,3962,null,790,null,0400000US38,North Dakota,38
5117357,null,24474,null,788467,null,14937,null,785488,null,12730,null,844787,null,14618,null,832228,null,13358,null,373902,null,9228,null,628081,null,14779,null,313145,null,9563,null,298724,null,9768,null,252535,null,8178,null,2678621,null,16827,null,371884,null,8728,null,384461,null,8280,null,418922,null,9557,null,427769,null,8083,null,196696,null,6834,null,349044,null,9548,null,180233,null,6031,null,180837,null,7015,null,168775,null,6428,null,2438736,null,15135,null,416583,null,10059,null,401027,null,9159,null,425865,null,9638,null,404459,null,9409,null,177206,null,5691,null,279037,null,8896,null,132912,null,6244,null,117887,null,5816,null,83760,null,4573,null,0400000US39,Ohio,39
1555447,null,11934,null,310353,null,7358,null,283323,null,8170,null,270260,null,7746,null,232807,null,6956,null,85542,null,4584,null,175045,null,6750,null,61432,null,3642,null,70970,null,3693,null,65715,null,4056,null,848538,null,7806,null,153444,null,5118,null,148279,null,6112,null,145428,null,5287,null,127148,null,4423,null,45277,null,3276,null,101629,null,5196,null,35031,null,2577,null,44322,null,2881,null,47980,null,3551,null,706909,null,8903,null,156909,null,5216,null,135044,null,6348,null,124832,null,5056,null,105659,null,5030,null,40265,null,3281,null,73416,null,4092,null,26401,null,2136,null,26648,null,2215,null,17735,null,2009,null,0400000US40,Oklahoma,40
1710238,null,15893,null,290721,null,9691,null,288974,null,9128,null,279290,null,8490,null,250383,null,8347,null,96892,null,5597,null,205413,null,8579,null,94553,null,6084,null,107404,null,4938,null,96608,null,5860,null,932030,null,11049,null,142978,null,7191,null,153296,null,6954,null,142602,null,6063,null,136867,null,5571,null,55058,null,3880,null,118447,null,6153,null,53987,null,4337,null,64031,null,4229,null,64764,null,4311,null,778208,null,10529,null,147743,null,5520,null,135678,null,5184,null,136688,null,6034,null,113516,null,5258,null,41834,null,3625,null,86966,null,4892,null,40566,null,3400,null,43373,null,3321,null,31844,null,3105,null,0400000US41,Oregon,41
