B10058_001E,B10058_001EA,B10058_001M,B10058_001MA,B10058_002E,B10058_002EA,B10058_002M,B10058_002MA,B10058_003E,B10058_003EA,B10058_003M,B10058_003MA,B10058_004E,B10058_004EA,B10058_004M,B10058_004MA,B10058_005E,B10058_005EA,B10058_005M,B10058_005MA,B10058_006E,B10058_006EA,B10058_006M,B10058_006MA,B10058_007E,B10058_007EA,B10058_007M,B10058_007MA,B10058_008E,B10058_008EA,B10058_008M,B10058_008MA,B10058_009E,B10058_009EA,B10058_009M,B10058_009MA,B10058_010E,B10058_010EA,B10058_010M,B10058_010MA,B10058_011E,B10058_011EA,B10058_011M,B10058_011MA,GEO_ID,NAME,state
48288,null,3594,null,22139,null,2324,null,7346,null,1304,null,5375,null,1202,null,1971,null,576,null,14793,null,1958,null,26149,null,2748,null,5401,null,1169,null,1316,null,498,null,4085,null,1140,null,20748,null,2631,null,0400000US15,Hawaii,15
18959,null,2525,null,11558,null,1880,null,5621,null,1007,null,4657,null,956,null,964,null,359,null,5937,null,1377,null,7401,null,1269,null,2763,null,720,null,1097,null,450,null,1666,null,518,null,4638,null,1089,null,0400000US16,Idaho,16
263363,null,8214,null,132106,null,6127,null,61122,null,4489,null,50776,null,4052,null,10346,null,1442,null,70984,null,4875,null,131257,null,5833,null,40757,null,3185,null,18168,null,2298,null,22589,null,2634,null,90500,null,5163,null,0400000US17,Illinois,17
102978,null,5713,null,58668,null,3644,null,31309,null,3189,null,25718,null,2870,null,5591,null,1133,null,27359,null,2850,null,44310,null,4086,null,17735,null,2250,null,8999,null,1534,null,8736,null,1486,null,26575,null,3305,null,0400000US18,Indiana,18
30311,null,2756,null,19304,null,1948,null,8742,null,1446,null,6989,null,1272,null,1753,null,587,null,10562,null,1522,null,11007,null,1866,null,4199,null,860,null,2055,null,653,null,2144,null,732,null,6808,null,1601,null,0400000US19,Iowa,19
42157,null,3860,null,25706,null,3234,null,12215,null,2130,null,10212,null,1947,null,2003,null,687,null,13491,null,2195,null,16451,null,1909,null,6533,null,1213,null,2965,null,892,null,3568,null,725,null,9918,null,1425,null,0400000US20,Kansas,20
82436,null,5279,null,39699,null,3333,null,24653,null,2567,null,20302,null,2392,null,4351,null,1069,null,15046,null,2232,null,42737,null,3647,null,21659,null,2557,null,12302,null,1795,null,9357,null,1620,null,21078,null,2659,null,0400000US21,Kentucky,21
114611,null,6355,null,57606,null,4527,null,34128,null,3123,null,26910,null,2739,null,7218,null,1486,null,23478,null,3068,null,57005,null,3594,null,26543,null,2652,null,14330,null,2087,null,12213,null,1790,null,30462,null,3320,null,0400000US22,Louisiana,22
16225,null,2264,null,9331,null,1508,null,4936,null,1191,null,3588,null,1133,null,1348,null,567,null,4395,null,1020,null,6894,null,1242,null,2535,null,712,null,1246,null,461,null,1289,null,555,null,4359,null,894,null,0400000US23,Maine,23
118525,null,6624,null,61188,null,4340,null,25782,null,2755,null,20990,null,2583,null,4792,null,993,null,35406,null,3311,null,57337,null,4130,null,16935,null,2322,null,6114,null,1348,null,10821,null,1929,null,40402,null,3377,null,0400000US24,Maryland,24
106577,null,6037,null,47902,null,4126,null,16853,null,2679,null,13136,null,2413,null,3717,null,979,null,31049,null,2906,null,58675,null,4845,null,12058,null,1605,null,4673,null,1183,null,7385,null,1234,null,46617,null,4390,null,0400000US25,Massachusetts,25
156240,null,5809,null,75308,null,4411,null,40492,null,3033,null,32987,null,2857,null,7505,null,1351,null,34816,null,3082,null,80932,null,4378,null,28516,null,2876,null,13872,null,1876,null,14644,null,2045,null,52416,null,4085,null,0400000US26,Michigan,26
55683,null,3737,null,32015,null,3012,null,16594,null,2176,null,13486,null,2131,null,3108,null,826,null,15421,null,2086,null,23668,null,2103,null,8060,null,1233,null,3710,null,846,null,4350,null,840,null,15608,null,1896,null,0400000US27,Minnesota,27
82249,null,5281,null,41309,null,3699,null,26739,null,3005,null,23143,null,2837,null,3596,null,1061,null,14570,null,2094,null,40940,null,3328,null,21405,null,2790,null,10196,null,1749,null,11209,null,1945,null,19535,null,2195,null,0400000US28,Mississippi,28
102150,null,5941,null,56167,null,3818,null,30103,null,2532,null,23663,null,2143,null,6440,null,1278,null,26064,null,3186,null,45983,null,4007,null,16795,null,2237,null,7771,null,1559,null,9024,null,1401,null,29188,null,3165,null,0400000US29,Missouri,29
12774,null,1787,null,7056,null,1359,null,4065,null,1048,null,2646,null,737,null,1419,null,534,null,2991,null,808,null,5718,null,1112,null,2805,null,715,null,876,null,372,null,1929,null,607,null,2913,null,855,null,0400000US30,Montana,30
19626,null,2551,null,13616,null,2020,null,7027,null,1298,null,5618,null,1190,null,1409,null,470,null,6589,null,1386,null,6010,null,1200,null,1942,null,622,null,1003,null,455,null,939,null,375,null,4068,null,988,null,0400000US31,Nebraska,31
56048,null,4855,null,31032,null,3102,null,13636,null,2166,null,10149,null,1946,null,3487,null,966,null,17396,null,2454,null,25016,null,3223,null,8953,null,1639,null,3721,null,930,null,5232,null,1168,null,16063,null,2604,null,0400000US32,Nevada,32
18501,null,2155,null,11268,null,1806,null,5407,null,1293,null,4521,null,1183,null,886,null,409,null,5861,null,1418,null,7233,null,1452,null,1482,null,612,null,529,null,354,null,953,null,481,null,5751,null,1313,null,0400000US33,New Hampshire,33
180415,null,8068,null,80061,null,5373,null,31279,null,3157,null,23524,null,2930,null,7755,null,1520,null,48782,null,4198,null,100354,null,5556,null,18453,null,2312,null,7248,null,1380,null,11205,null,1727,null,81901,null,4991,null,0400000US34,New Jersey,34
47893,null,4035,null,25142,null,2994,null,14290,null,2087,null,12274,null,2009,null,2016,null,615,null,10852,null,1682,null,22751,null,2243,null,9981,null,1743,null,5006,null,1101,null,4975,null,1221,null,12770,null,1694,null,0400000US35,New Mexico,35
408917,null,10956,null,171045,null,7713,null,70608,null,5124,null,56069,null,4647,null,14539,null,2052,null,100437,null,5389,null,237872,null,7335,null,61402,null,4481,null,26598,null,2755,null,34804,null,3177,null,176470,null,7490,null,0400000US36,New York,36
171922,null,9072,null,90125,null,6419,null,51466,null,5258,null,40987,null,4787,null,10479,null,1621,null,38659,null,3747,null,81797,null,4799,null,35609,null,3377,null,17054,null,2513,null,18555,null,2277,null,46188,null,3842,null,0400000US37,North Carolina,37
5040,null,1039,null,3557,null,904,null,2344,null,798,null,1568,null,576,null,776,null,341,null,1213,null,482,null,1483,null,417,null,766,null,365,null,395,null,241,null,371,null,291,null,717,null,288,null,0400000US38,North Dakota,38
192459,null,9331,null,99143,null,6280,null,52691,null,4531,null,44186,null,4103,null,8505,null,1423,null,46452,null,4548,null,93316,null,5916,null,37756,null,3211,null,17608,null,1971,null,20148,null,2489,null,55560,null,4622,null,0400000US39,Ohio,39
78229,null,5154,null,40898,null,3619,null,25300,null,2900,null,20171,null,2571,null,5129,null,941,null,15598,null,2013,null,37331,null,3057,null,18456,null,2430,null,8931,null,1682,null,9525,null,1349,null,18875,null,2117,null,0400000US40,Oklahoma,40
60589,null,4825,null,30435,null,3231,null,15330,null,2396,null,12473,null,2079,null,2857,null,908,null,15105,null,2232,null,30154,null,3038,null,8730,null,1476,null,4695,null,1027,null,4035,null,989,null,21424,null,2659,null,0400000US41,Oregon,41
207892,null,6779,null,102368,null,4603,null,49140,null,4025,null,40030,null,3606,null,9110,null,1522,null,53228,null,3380,null,105524,null,5171,null,34630,null,3490,null,17787,null,2149,null,16843,null,2160,null,70894,null,4241,null,0400000US42,Pennsylvania,42
19028,null,2521,null,10711,null,1905,null,2589,null,729,null,2263,null,730,null,326,null,233,null,8122,null,1832,null,8317,null,1374,null,1686,null,607,null,1006,null,510,null,680,null,376,null,6631,null,1268,null,0400000US44,Rhode Island,44
95607,null,6022,null,45928,null,4012,null,27774,null,3203,null,23347,null,2737,null,4427,null,1190,null,18154,null,2313,null,49679,null,3819,null,22432,null,2517,null,11956,null,2089,null,10476,null,1689,null,27247,null,2824,null,0400000US45,South Carolina,45
10140,null,1582,null,6467,null,1293,null,3671,null,1028,null,2902,null,1002,null,769,null,341,null,2796,null,961,null,3673,null,843,null,2187,null,648,null,1258,null,490,null,929,null,423,null,1486,null,510,null,0400000US46,South Dakota,46
131214,null,7483,null,67698,null,5395,null,39890,null,3983,null,31639,null,3609,null,8251,null,1986,null,27808,null,3097,null,63516,null,4899,null,31912,null,3467,null,17235,null,2349,null,14677,null,2220,null,31604,null,3130,null,0400000US47,Tennessee,47
630182,null,15677,null,326477,null,11739,null,174926,null,8861,null,143164,null,8434,null,31762,null,2688,null,151551,null,8057,null,303705,null,10306,null,106755,null,6375,null,52003,null,4167,null,54752,null,4570,null,196950,null,8648,null,0400000US48,Texas,48
46886,null,3721,null,26932,null,2628,null,9367,null,1476,null,6901,null,1278,null,2466,null,544,null,17565,null,2356,null,19954,null,2141,null,7097,null,1097,null,2327,null,704,null,4770,null,1054,null,12857,null,1775,null,0400000US49,Utah,49
5205,null,1104,null,2877,null,772,null,1365,null,578,null,1059,null,579,null,306,null,147,null,1512,null,574,null,2328,null,714,null,810,null,349,null,494,null,305,null,316,null,208,null,1518,null,569,null,0400000US50,Vermont,50
155126,null,6684,null,81846,null,4754,null,37987,null,3135,null,30366,null,2699,null,7621,null,1709,null,43859,null,4227,null,73280,null,4804,null,23346,null,2810,null,11634,null,1880,null,11712,null,2221,null,49934,null,3866,null,0400000US51,Virginia,51
104302,null,5320,null,48782,null,3577,null,22660,null,2685,null,17181,null,2228,null,5479,null,1302,null,26122,null,2829,null,55520,null,3704,null,17710,null,2125,null,7815,null,1657,null,9895,null,1453,null,37810,null,3167,null,0400000US53,Washington,53
34800,null,3518,null,15513,null,2070,null,9340,null,1775,null,6792,null,1564,null,2548,null,852,null,6173,null,1239,null,19287,null,2350,null,10981,null,1673,null,6282,null,1291,null,4699,null,1232,null,8306,null,1444,null,0400000US54,West Virginia,54
63661,null,4620,null,36341,null,3407,null,17796,null,2520,null,15133,null,2188,null,2663,null,797,null,18545,null,2400,null,27320,null,2815,null,9621,null,1709,null,5389,null,1365,null,4232,null,904,null,17699,null,2250,null,0400000US55,Wisconsin,55
9398,null,1988,null,7160,null,1740,null,3667,null,1429,null,3295,null,1445,null,372,null,199,null,3493,null,1154,null,2238,null,935,null,897,null,504,null,700,null,484,null,197,null,130,null,1341,null,640,null,0400000US56,Wyoming,56
121717,null,5611,null,36607,null,3143,null,20916,null,2250,null,17492,null,2031,null,3424,null,834,null,15691,null,1868,null,85110,null,4484,null,36578,null,2794,null,18100,null,1838,null,18478,null,1897,null,48532,null,3461,null,0400000US72,Puerto Rico,72
