B25093_001E,B25093_001EA,B25093_001M,B25093_001MA,B25093_002E,B25093_002EA,B25093_002M,B25093_002MA,B25093_003E,B25093_003EA,B25093_003M,B25093_003MA,B25093_004E,B25093_004EA,B25093_004M,B25093_004MA,B25093_005E,B25093_005EA,B25093_005M,B25093_005MA,B25093_006E,B25093_006EA,B25093_006M,B25093_006MA,B25093_007E,B25093_007EA,B25093_007M,B25093_007MA,B25093_008E,B25093_008EA,B25093_008M,B25093_008MA,B25093_009E,B25093_009EA,B25093_009M,B25093_009MA,B25093_010E,B25093_010EA,B25093_010M,B25093_010MA,B25093_011E,B25093_011EA,B25093_011M,B25093_011MA,B25093_012E,B25093_012EA,B25093_012M,B25093_012MA,B25093_013E,B25093_013EA,B25093_013M,B25093_013MA,B25093_014E,B25093_014EA,B25093_014M,B25093_014MA,B25093_015E,B25093_015EA,B25093_015M,B25093_015MA,B25093_016E,B25093_016EA,B25093_016M,B25093_016MA,B25093_017E,B25093_017EA,B25093_017M,B25093_017MA,B25093_018E,B25093_018EA,B25093_018M,B25093_018MA,B25093_019E,B25093_019EA,B25093_019M,B25093_019MA,B25093_020E,B25093_020EA,B25093_020M,B25093_020MA,B25093_021E,B25093_021EA,B25093_021M,B25093_021MA,B25093_022E,B25093_022EA,B25093_022M,B25093_022MA,B25093_023E,B25093_023EA,B25093_023M,B25093_023MA,B25093_024E,B25093_024EA,B25093_024M,B25093_024MA,B25093_025E,B25093_025EA,B25093_025M,B25093_025MA,B25093_026E,B25093_026EA,B25093_026M,B25093_026MA,B25093_027E,B25093_027EA,B25093_027M,B25093_027MA,B25093_028E,B25093_028EA,B25093_028M,B25093_028MA,B25093_029E,B25093_029EA,B25093_029M,B25093_029MA,GEO_ID,NAME,state
213029,null,3858,null,4340,null,1236,null,1060,null,488,null,678,null,380,null,513,null,324,null,620,null,537,null,1440,null,783,null,29,null,65,null,26742,null,2104,null,11399,null,1352,null,6108,null,1091,null,3216,null,738,null,2490,null,833,null,3512,null,900,null,17,null,30,null,131556,null,2988,null,75793,null,2910,null,18549,null,1575,null,12335,null,1423,null,7976,null,1210,null,16641,null,1770,null,262,null,161,null,50391,null,1924,null,30896,null,1581,null,5986,null,1037,null,2637,null,566,null,3151,null,675,null,7551,null,816,null,170,null,116,null,0400000US46,South Dakota,46
1683930,null,13746,null,21513,null,2355,null,7664,null,1483,null,3553,null,980,null,2138,null,861,null,2015,null,686,null,5854,null,1199,null,289,null,311,null,196895,null,6135,null,80770,null,4778,null,36699,null,3042,null,22906,null,2394,null,17907,null,2533,null,38068,null,3276,null,545,null,320,null,1055930,null,9744,null,556501,null,9195,null,148180,null,5170,null,95851,null,4609,null,69384,null,3293,null,179140,null,7590,null,6874,null,1180,null,409592,null,4686,null,248273,null,4954,null,40284,null,3034,null,26634,null,2288,null,21125,null,2129,null,71490,null,3694,null,1786,null,559,null,0400000US47,Tennessee,47
5373524,null,24676,null,75736,null,4695,null,27456,null,2979,null,10548,null,1581,null,7298,null,1402,null,5392,null,1303,null,23360,null,2318,null,1682,null,586,null,674016,null,12699,null,258179,null,9255,null,111886,null,4886,null,85981,null,4957,null,58041,null,4802,null,156182,null,7900,null,3747,null,1128,null,3470858,null,19864,null,1772565,null,18394,null,494848,null,11629,null,332692,null,8660,null,214319,null,6680,null,634830,null,9955,null,21604,null,2535,null,1152914,null,9070,null,664815,null,9232,null,115434,null,4753,null,89885,null,3921,null,59323,null,3847,null,218422,null,6793,null,5035,null,1141,null,0400000US48,Texas,48
599201,null,6884,null,14489,null,2028,null,3498,null,974,null,2202,null,723,null,2282,null,827,null,2138,null,753,null,4351,null,1050,null,18,null,33,null,108345,null,4564,null,26057,null,2311,null,19573,null,1799,null,19818,null,2192,null,13024,null,1780,null,29698,null,2834,null,175,null,194,null,356187,null,4328,null,174147,null,4643,null,51128,null,2715,null,39045,null,2697,null,27356,null,2165,null,63233,null,3117,null,1278,null,504,null,120180,null,2676,null,77470,null,2506,null,11321,null,1301,null,7568,null,1173,null,4955,null,799,null,18545,null,1863,null,321,null,257,null,0400000US49,Utah,49
183920,null,3274,null,1877,null,618,null,982,null,539,null,99,null,123,null,95,null,85,null,156,null,126,null,523,null,277,null,22,null,36,null,17192,null,1391,null,4393,null,846,null,3102,null,732,null,2284,null,619,null,2210,null,570,null,5169,null,871,null,34,null,59,null,122449,null,2397,null,53240,null,2280,null,17331,null,1527,null,12075,null,1345,null,10004,null,1283,null,29543,null,2282,null,256,null,216,null,42402,null,1312,null,18392,null,1324,null,4725,null,864,null,3732,null,711,null,3183,null,754,null,12201,null,1238,null,169,null,129,null,0400000US50,Vermont,50
2038098,null,14903,null,24884,null,2875,null,6525,null,1434,null,2744,null,974,null,2898,null,927,null,3500,null,1186,null,9113,null,1667,null,104,null,134,null,226607,null,6342,null,67731,null,3716,null,40469,null,3101,null,33001,null,3059,null,26833,null,2333,null,57824,null,3910,null,749,null,457,null,1330316,null,11123,null,601873,null,10452,null,193257,null,6625,null,147811,null,6289,null,106508,null,4078,null,276284,null,6869,null,4583,null,1025,null,456291,null,6400,null,257129,null,6463,null,44976,null,3231,null,37209,null,2601,null,25015,null,2239,null,90272,null,3817,null,1690,null,755,null,0400000US51,Virginia,51
1652733,null,11881,null,16477,null,2042,null,3568,null,952,null,1652,null,714,null,2394,null,897,null,1972,null,574,null,6853,null,1356,null,38,null,63,null,190855,null,6496,null,43000,null,2778,null,27379,null,2289,null,31077,null,2994,null,25633,null,2450,null,62951,null,4306,null,815,null,574,null,1086941,null,8735,null,433590,null,8291,null,164410,null,6087,null,130299,null,4734,null,97980,null,3677,null,257186,null,7232,null,3476,null,799,null,358460,null,4554,null,191132,null,4324,null,39308,null,2525,null,27318,null,2162,null,20687,null,2055,null,78895,null,3567,null,1120,null,586,null,0400000US53,Washington,53
549401,null,7253,null,6748,null,1367,null,2557,null,769,null,898,null,493,null,454,null,258,null,518,null,420,null,1743,null,723,null,578,null,439,null,54618,null,2612,null,32174,null,2290,null,6044,null,1305,null,4081,null,915,null,2809,null,834,null,8915,null,1514,null,595,null,359,null,333727,null,5313,null,212903,null,5784,null,37094,null,3085,null,22786,null,2140,null,13938,null,1786,null,44626,null,3199,null,2380,null,718,null,154308,null,3332,null,108419,null,3167,null,12378,null,1330,null,8048,null,1154,null,5604,null,784,null,19007,null,1661,null,852,null,338,null,0400000US54,West Virginia,54
1570851,null,10923,null,24018,null,2431,null,6424,null,1225,null,3704,null,799,null,2812,null,722,null,2780,null,916,null,8169,null,1536,null,129,null,131,null,186882,null,4507,null,55717,null,3103,null,37650,null,2234,null,30840,null,2042,null,21061,null,1882,null,41137,null,3119,null,477,null,294,null,1007610,null,8020,null,461587,null,8033,null,157582,null,5187,null,118042,null,4538,null,79426,null,3263,null,187873,null,5344,null,3100,null,626,null,352341,null,4546,null,177806,null,4485,null,41428,null,2071,null,29260,null,1787,null,21619,null,1708,null,81072,null,3388,null,1156,null,366,null,0400000US55,Wisconsin,55
142770,null,3425,null,3519,null,831,null,1344,null,625,null,818,null,410,null,204,null,176,null,343,null,391,null,810,null,367,null,0,null,259,null,16461,null,1565,null,8208,null,1328,null,2868,null,736,null,1861,null,611,null,927,null,529,null,2517,null,687,null,80,null,134,null,91762,null,2687,null,56117,null,2342,null,11322,null,1659,null,7078,null,1139,null,5465,null,1204,null,11675,null,1794,null,105,null,121,null,31028,null,1382,null,21136,null,1361,null,3293,null,810,null,1955,null,587,null,1541,null,485,null,3056,null,841,null,47,null,72,null,0400000US56,Wyoming,56
894308,null,8185,null,7341,null,1112,null,2332,null,670,null,495,null,305,null,323,null,214,null,447,null,288,null,2793,null,676,null,951,null,387,null,81215,null,3933,null,28787,null,2586,null,10196,null,1522,null,9446,null,1437,null,7351,null,1432,null,22445,null,2211,null,2990,null,833,null,538275,null,6901,null,277733,null,6297,null,52951,null,3094,null,41647,null,3146,null,27367,null,2160,null,112372,null,4058,null,26205,null,2337,null,267477,null,4313,null,170321,null,4316,null,19292,null,1922,null,14101,null,1464,null,11634,null,1103,null,48985,null,2373,null,3144,null,712,null,0400000US72,Puerto Rico,72
