C17025_001E,C17025_001EA,C17025_001M,C17025_001MA,C17025_002E,C17025_002EA,C17025_002M,C17025_002MA,C17025_003E,C17025_003EA,C17025_003M,C17025_003MA,C17025_004E,C17025_004EA,C17025_004M,C17025_004MA,C17025_005E,C17025_005EA,C17025_005M,C17025_005MA,C17025_006E,C17025_006EA,C17025_006M,C17025_006MA,C17025_007E,C17025_007EA,C17025_007M,C17025_007MA,C17025_008E,C17025_008EA,C17025_008M,C17025_008MA,C17025_009E,C17025_009EA,C17025_009M,C17025_009MA,C17025_010E,C17025_010EA,C17025_010M,C17025_010MA,C17025_011E,C17025_011EA,C17025_011M,C17025_011MA,GEO_ID,NAME,state
2881760,null,2589,null,317946,null,14131,null,300387,null,13637,null,17559,null,2666,null,4003,null,1000,null,13556,null,2452,null,2563814,null,14447,null,2469393,null,13839,null,94421,null,6005,null,35543,null,4126,null,58878,null,4564,null,0400000US19,Iowa,19
2688942,null,2418,null,300210,null,13334,null,264481,null,11925,null,35729,null,4561,null,4194,null,1319,null,31535,null,4421,null,2388732,null,13278,null,2260878,null,12095,null,127854,null,5401,null,47332,null,3485,null,80522,null,4838,null,0400000US20,Kansas,20
4120513,null,2618,null,714080,null,22283,null,693747,null,21754,null,20333,null,3550,null,3508,null,1161,null,16825,null,3332,null,3406433,null,22447,null,3321308,null,22135,null,85125,null,5741,null,32171,null,3094,null,52954,null,5399,null,0400000US21,Kentucky,21
4166756,null,3018,null,775425,null,20200,null,750995,null,20559,null,24430,null,3651,null,7730,null,1845,null,16700,null,3388,null,3391331,null,20849,null,3277196,null,22540,null,114135,null,6242,null,53612,null,4220,null,60523,null,5237,null,0400000US22,Louisiana,22
1281433,null,1348,null,154224,null,8137,null,146420,null,7928,null,7804,null,2246,null,2645,null,1095,null,5159,null,2013,null,1127209,null,7851,null,1092693,null,8326,null,34516,null,3501,null,19843,null,2217,null,14673,null,2875,null,0400000US23,Maine,23
5477839,null,2249,null,453699,null,20647,null,392258,null,17433,null,61441,null,7892,null,18353,null,3172,null,43088,null,6409,null,5024140,null,20925,null,4399361,null,20548,null,624779,null,11609,null,294318,null,10366,null,330461,null,11492,null,0400000US24,Maryland,24
6244824,null,2973,null,621286,null,20753,null,502738,null,19141,null,118548,null,8712,null,42318,null,4678,null,76230,null,7218,null,5623538,null,20266,null,4849594,null,26651,null,773944,null,19151,null,388644,null,10964,null,385300,null,14828,null,0400000US25,Massachusetts,25
9832533,null,3661,null,1376658,null,27786,null,1279655,null,25700,null,97003,null,7956,null,31531,null,4265,null,65472,null,6841,null,8455875,null,27875,null,7953621,null,30835,null,502254,null,13692,null,249499,null,8078,null,252755,null,11438,null,0400000US26,Michigan,26
5066767,null,2297,null,481947,null,15332,null,418112,null,14503,null,63835,null,6697,null,19654,null,3341,null,44181,null,5818,null,4584820,null,15230,null,4311163,null,16046,null,273657,null,8783,null,124690,null,6033,null,148967,null,8255,null,0400000US27,Minnesota,27
2821649,null,2997,null,581534,null,18361,null,571761,null,18487,null,9773,null,2548,null,1774,null,798,null,7999,null,2236,null,2240115,null,18922,null,2201142,null,18774,null,38973,null,4322,null,16106,null,2253,null,22867,null,3771,null,0400000US28,Mississippi,28
5708785,null,3267,null,742486,null,20360,null,707406,null,20285,null,35080,null,4393,null,8388,null,1801,null,26692,null,4102,null,4966299,null,20906,null,4798439,null,21096,null,167860,null,6604,null,74668,null,4664,null,93192,null,6479,null,0400000US29,Missouri,29
933264,null,1083,null,131790,null,7822,null,128256,null,7620,null,3534,null,1238,null,1299,null,563,null,2235,null,1114,null,801474,null,7775,null,789773,null,7614,null,11701,null,1508,null,7263,null,1216,null,4438,null,1026,null,0400000US30,Montana,30
1719387,null,1959,null,192822,null,8554,null,174139,null,7801,null,18683,null,3425,null,3119,null,1234,null,15564,null,2893,null,1526565,null,8677,null,1449496,null,9166,null,77069,null,4857,null,32614,null,2885,null,44455,null,4109,null,0400000US31,Nebraska,31
2528598,null,2318,null,269953,null,16905,null,205607,null,13859,null,64346,null,7624,null,11684,null,2114,null,52662,null,7242,null,2258645,null,17255,null,1828605,null,17932,null,430040,null,10194,null,177218,null,7272,null,252822,null,9374,null,0400000US32,Nevada,32
1274795,null,1622,null,90204,null,7516,null,84776,null,6859,null,5428,null,1595,null,2140,null,823,null,3288,null,1243,null,1184591,null,7813,null,1124215,null,7853,null,60376,null,4623,null,29941,null,3152,null,30435,null,3527,null,0400000US33,New Hampshire,33
8505944,null,3539,null,729211,null,23123,null,560157,null,18405,null,169054,null,10251,null,60756,null,5043,null,108298,null,8241,null,7776733,null,23600,null,6230494,null,29184,null,1546239,null,20662,null,818494,null,17336,null,727745,null,16717,null,0400000US34,New Jersey,34
1925509,null,2236,null,349159,null,15809,null,297896,null,13618,null,51263,null,5260,null,10144,null,1911,null,41119,null,5100,null,1576350,null,16397,null,1447695,null,16885,null,128655,null,7723,null,48809,null,3388,null,79846,null,6568,null,0400000US35,New Mexico,35
18775329,null,4571,null,2570014,null,41542,null,1929724,null,34178,null,640290,null,19975,null,259495,null,11968,null,380795,null,17917,null,16205315,null,42482,null,12699025,null,42402,null,3506290,null,33023,null,1914671,null,26034,null,1591619,null,29101,null,0400000US36,New York,36
8793290,null,3758,null,1258988,null,29318,null,1140095,null,26784,null,118893,null,8705,null,15824,null,2660,null,103069,null,8040,null,7534302,null,29604,null,7033083,null,30226,null,501219,null,12879,null,162872,null,7382,null,338347,null,11998,null,0400000US37,North Carolina,37
612565,null,673,null,74035,null,5225,null,71234,null,4918,null,2801,null,1001,null,519,null,351,null,2282,null,864,null,538530,null,5354,null,526718,null,5370,null,11812,null,2159,null,5126,null,1123,null,6686,null,1940,null,0400000US38,North Dakota,38
11151314,null,4475,null,1464133,null,29352,null,1402636,null,29699,null,61497,null,6500,null,18797,null,2526,null,42700,null,5731,null,9687181,null,29265,null,9339004,null,30912,null,348177,null,10458,null,184339,null,6854,null,163838,null,8466,null,0400000US39,Ohio,39
3498298,null,2642,null,557030,null,16561,null,519238,null,17443,null,37792,null,5051,null,5755,null,1604,null,32037,null,4951,null,2941268,null,16758,null,2800878,null,17911,null,140390,null,5981,null,49906,null,3221,null,90484,null,5475,null,0400000US40,Oklahoma,40
3670490,null,2285,null,474189,null,18770,null,411613,null,16184,null,62576,null,7293,null,11904,null,2262,null,50672,null,7031,null,3196301,null,18983,null,2896595,null,20052,null,299706,null,10536,null,113816,null,6221,null,185890,null,9143,null,0400000US41,Oregon,41
11998834,null,4356,null,1393026,null,32592,null,1307516,null,31686,null,85510,null,6661,null,28718,null,3136,null,56792,null,5959,null,10605808,null,33631,null,10044864,null,34892,null,560944,null,15178,null,301865,null,10376,null,259079,null,11983,null,0400000US42,Pennsylvania,42
1018722,null,1061,null,122128,null,9249,null,99635,null,8074,null,22493,null,3656,null,7424,null,1776,null,15069,null,3156,null,896594,null,9203,null,786688,null,8538,null,109906,null,5763,null,54318,null,3882,null,55588,null,4878,null,0400000US44,Rhode Island,44
4270155,null,2660,null,641758,null,19916,null,615012,null,19668,null,26746,null,3875,null,4734,null,1170,null,22012,null,3751,null,3628397,null,19845,null,3470566,null,20137,null,157831,null,6958,null,60597,null,5289,null,97234,null,5071,null,0400000US45,South Carolina,45
768499,null,637,null,100699,null,5842,null,98424,null,6000,null,2275,null,859,null,495,null,310,null,1780,null,846,null,667800,null,5650,null,656514,null,5814,null,11286,null,2006,null,5535,null,1523,null,5751,null,1435,null,0400000US46,South Dakota,46
5996979,null,4039,null,953865,null,28631,null,904737,null,28132,null,49128,null,5568,null,6212,null,1793,null,42916,null,5223,null,5043114,null,29081,null,4847149,null,27589,null,195965,null,9026,null,70549,null,5775,null,125416,null,7347,null,0400000US47,Tennessee,47
23284143,null,7049,null,3791183,null,49333,null,2954822,null,40159,null,836361,null,24257,null,150941,null,8215,null,685420,null,22250,null,19492960,null,49073,null,16558002,null,51846,null,2934958,null,29088,null,1023046,null,17459,null,1911912,null,27314,null,0400000US48,Texas,48
2601491,null,1717,null,251084,null,13213,null,216736,null,12110,null,34348,null,4364,null,5989,null,1620,null,28359,null,4090,null,2350407,null,13299,null,2172430,null,13453,null,177977,null,8353,null,64733,null,4598,null,113244,null,7218,null,0400000US49,Utah,49
600231,null,875,null,60589,null,5292,null,58355,null,5173,null,2234,null,635,null,1117,null,512,null,1117,null,451,null,539642,null,5277,null,521343,null,5012,null,18299,null,1962,null,10462,null,1059,null,7837,null,1609,null,0400000US50,Vermont,50
7466205,null,2981,null,742680,null,23107,null,663910,null,22135,null,78770,null,8269,null,19367,null,2653,null,59403,null,7617,null,6723525,null,23273,null,6020809,null,26786,null,702716,null,11530,null,323665,null,10419,null,379051,null,13360,null,0400000US51,Virginia,51
6337707,null,3377,null,725172,null,19934,null,594622,null,17606,null,130550,null,10288,null,31477,null,4124,null,99073,null,9394,null,5612535,null,20099,null,4957585,null,22795,null,654950,null,13168,null,297297,null,8634,null,357653,null,11137,null,0400000US53,Washington,53
1763476,null,1574,null,298172,null,11487,null,295284,null,11550,null,2888,null,962,null,1356,null,640,null,1532,null,716,null,1465304,null,11410,null,1445734,null,11461,null,19570,null,2192,null,11584,null,1689,null,7986,null,1528,null,0400000US54,West Virginia,54
5447306,null,2647,null,588287,null,17948,null,547764,null,17708,null,40523,null,4805,null,11379,null,2238,null,29144,null,3924,null,4859019,null,18271,null,4653214,null,17499,null,205805,null,8519,null,90899,null,5226,null,114906,null,6903,null,0400000US55,Wisconsin,55
508840,null,773,null,44064,null,5986,null,41888,null,5738,null,2176,null,978,null,580,null,477,null,1596,null,920,null,464776,null,6085,null,450909,null,5912,null,13867,null,2588,null,5472,null,1427,null,8395,null,1951,null,0400000US56,Wyoming,56
3878136,null,4150,null,1763078,null,26535,null,1725396,null,26978,null,37682,null,3654,null,9848,null,1708,null,27834,null,3114,null,2115058,null,25691,null,2044801,null,27787,null,70257,null,5246,null,32892,null,3185,null,37365,null,3995,null,0400000US72,Puerto Rico,72
