B11009_001E,B11009_001EA,B11009_001M,B11009_001MA,B11009_002E,B11009_002EA,B11009_002M,B11009_002MA,B11009_003E,B11009_003EA,B11009_003M,B11009_003MA,B11009_004E,B11009_004EA,B11009_004M,B11009_004MA,B11009_005E,B11009_005EA,B11009_005M,B11009_005MA,B11009_006E,B11009_006EA,B11009_006M,B11009_006MA,B11009_007E,B11009_007EA,B11009_007M,B11009_007MA,GEO_ID,NAME,state
1655767,null,11246,null,88723,null,5696,null,3966,null,790,null,40928,null,3894,null,4037,null,837,null,39792,null,3607,null,1567044,null,11598,null,0400000US21,Kentucky,21
1597111,null,7810,null,82934,null,4972,null,3516,null,763,null,41571,null,4006,null,4543,null,823,null,33304,null,2988,null,1514177,null,8961,null,0400000US22,Louisiana,22
543952,null,5337,null,43592,null,3384,null,1756,null,460,null,21137,null,2285,null,2594,null,827,null,18105,null,1675,null,500360,null,5307,null,0400000US23,Maine,23
2082458,null,8390,null,118045,null,5266,null,7489,null,1135,null,57117,null,3640,null,8151,null,1521,null,45288,null,4007,null,1964413,null,8096,null,0400000US24,Maryland,24
2449133,null,9336,null,149615,null,6563,null,9963,null,1418,null,65571,null,4328,null,13060,null,1623,null,61021,null,4615,null,2299518,null,10188,null,0400000US25,Massachusetts,25
3849007,null,11121,null,202039,null,6552,null,11463,null,1475,null,92808,null,5097,null,11609,null,1112,null,86159,null,4301,null,3646968,null,12187,null,0400000US26,Michigan,26
2062681,null,7707,null,119804,null,4797,null,6601,null,1187,null,54506,null,3151,null,6483,null,955,null,52214,null,3234,null,1942877,null,8252,null,0400000US27,Minnesota,27
1080039,null,7657,null,50228,null,4139,null,2620,null,1081,null,24451,null,3145,null,1787,null,550,null,21370,null,3043,null,1029811,null,8322,null,0400000US28,Mississippi,28
2309626,null,10183,null,130806,null,5621,null,7593,null,1412,null,59777,null,4270,null,6057,null,1109,null,57379,null,4442,null,2178820,null,10823,null,0400000US29,Missouri,29
371954,null,3292,null,22288,null,2194,null,1016,null,390,null,8427,null,1361,null,815,null,345,null,12030,null,1775,null,349666,null,3590,null,0400000US30,Montana,30
699728,null,4292,null,36918,null,2969,null,2000,null,622,null,17801,null,2352,null,1784,null,573,null,15333,null,1919,null,662810,null,4892,null,0400000US31,Nebraska,31
954067,null,7113,null,70168,null,4143,null,4948,null,1045,null,35262,null,3172,null,2450,null,738,null,27508,null,3060,null,883899,null,7833,null,0400000US32,Nevada,32
501505,null,3979,null,39568,null,3313,null,1226,null,473,null,19077,null,2098,null,2417,null,788,null,16848,null,2082,null,461937,null,4143,null,0400000US33,New Hampshire,33
3149910,null,8764,null,153255,null,7186,null,10541,null,1398,null,70805,null,4676,null,10026,null,1654,null,61883,null,4044,null,2996655,null,8279,null,0400000US34,New Jersey,34
734847,null,5299,null,50196,null,3905,null,2691,null,712,null,22235,null,2635,null,3368,null,786,null,21902,null,2541,null,684651,null,6423,null,0400000US35,New Mexico,35
7099940,null,13021,null,396482,null,9541,null,29362,null,2664,null,174850,null,7051,null,24782,null,2355,null,167488,null,6251,null,6703458,null,16987,null,0400000US36,New York,36
3540875,null,15585,null,167226,null,6588,null,9074,null,1349,null,74634,null,4415,null,10691,null,1610,null,72827,null,5097,null,3373649,null,16858,null,0400000US37,North Carolina,37
271724,null,2896,null,13709,null,1572,null,406,null,255,null,6913,null,1092,null,401,null,229,null,5989,null,1203,null,258015,null,3118,null,0400000US38,North Dakota,38
4505995,null,13404,null,255875,null,7795,null,11989,null,1392,null,117767,null,6035,null,12984,null,1728,null,113135,null,5487,null,4250120,null,15428,null,0400000US39,Ohio,39
1399932,null,7049,null,66299,null,3995,null,4861,null,1056,null,27380,null,2790,null,3126,null,855,null,30932,null,2672,null,1333633,null,7709,null,0400000US40,Oklahoma,40
1471965,null,7619,null,104866,null,5187,null,6077,null,1020,null,43246,null,3170,null,7150,null,1275,null,48393,null,4144,null,1367099,null,8506,null,0400000US41,Oregon,41
4873482,null,11972,null,272015,null,7864,null,14533,null,1510,null,125148,null,4780,null,15259,null,1624,null,117075,null,5925,null,4601467,null,14413,null,0400000US42,Pennsylvania,42
402538,null,3497,null,22976,null,2544,null,1333,null,477,null,9302,null,1560,null,1889,null,661,null,10452,null,1660,null,379562,null,4064,null,0400000US44,Rhode Island,44
1702564,null,9835,null,75266,null,4822,null,5425,null,926,null,33883,null,3079,null,4230,null,791,null,31728,null,3093,null,1627298,null,9355,null,0400000US45,South Carolina,45
312912,null,3484,null,17888,null,2141,null,658,null,311,null,7224,null,1318,null,510,null,261,null,9496,null,1505,null,295024,null,3822,null,0400000US46,South Dakota,46
2407765,null,10842,null,120413,null,5903,null,7428,null,1147,null,56884,null,4092,null,6399,null,1086,null,49702,null,3954,null,2287352,null,11055,null,0400000US47,Tennessee,47
8244022,null,19609,null,392108,null,11235,null,26490,null,2490,null,183643,null,7588,null,21689,null,2359,null,160286,null,7207,null,7851914,null,21523,null,0400000US48,Texas,48
835320,null,5515,null,33061,null,2722,null,2332,null,514,null,17141,null,1970,null,2217,null,668,null,11371,null,1898,null,802259,null,5908,null,0400000US49,Utah,49
252580,null,2222,null,19880,null,1828,null,822,null,337,null,10518,null,1412,null,1083,null,559,null,7457,null,1034,null,232700,null,2773,null,0400000US50,Vermont,50
2932234,null,11822,null,139325,null,7540,null,9500,null,1256,null,60599,null,4906,null,8644,null,1326,null,60582,null,4872,null,2792909,null,13622,null,0400000US51,Virginia,51
2501509,null,8669,null,168449,null,6106,null,9756,null,1276,null,76289,null,4800,null,11551,null,1664,null,70853,null,4071,null,2333060,null,9575,null,0400000US53,Washington,53
733849,null,6909,null,35418,null,3390,null,1685,null,633,null,16031,null,2170,null,2110,null,677,null,15592,null,2522,null,698431,null,7128,null,0400000US54,West Virginia,54
2241597,null,8249,null,147277,null,5242,null,5889,null,935,null,68931,null,4020,null,5297,null,906,null,67160,null,3893,null,2094320,null,9299,null,0400000US55,Wisconsin,55
206136,null,3069,null,13069,null,1678,null,658,null,355,null,6362,null,1207,null,490,null,375,null,5559,null,1112,null,193067,null,3326,null,0400000US56,Wyoming,56
1204285,null,7019,null,61941,null,3631,null,1608,null,602,null,27306,null,2430,null,2432,null,645,null,30595,null,2532,null,1142344,null,7753,null,0400000US72,Puerto Rico,72
