B23005_001E,B23005_001EA,B23005_001M,B23005_001MA,B23005_002E,B23005_002EA,B23005_002M,B23005_002MA,B23005_003E,B23005_003EA,B23005_003M,B23005_003MA,B23005_004E,B23005_004EA,B23005_004M,B23005_004MA,B23005_005E,B23005_005EA,B23005_005M,B23005_005MA,B23005_006E,B23005_006EA,B23005_006M,B23005_006MA,B23005_007E,B23005_007EA,B23005_007M,B23005_007MA,B23005_008E,B23005_008EA,B23005_008M,B23005_008MA,B23005_009E,B23005_009EA,B23005_009M,B23005_009MA,B23005_010E,B23005_010EA,B23005_010M,B23005_010MA,B23005_011E,B23005_011EA,B23005_011M,B23005_011MA,B23005_012E,B23005_012EA,B23005_012M,B23005_012MA,B23005_013E,B23005_013EA,B23005_013M,B23005_013MA,B23005_014E,B23005_014EA,B23005_014M,B23005_014MA,B23005_015E,B23005_015EA,B23005_015M,B23005_015MA,B23005_016E,B23005_016EA,B23005_016M,B23005_016MA,B23005_017E,B23005_017EA,B23005_017M,B23005_017MA,B23005_018E,B23005_018EA,B23005_018M,B23005_018MA,B23005_019E,B23005_019EA,B23005_019M,B23005_019MA,B23005_020E,B23005_020EA,B23005_020M,B23005_020MA,B23005_021E,B23005_021EA,B23005_021M,B23005_021MA,B23005_022E,B23005_022EA,B23005_022M,B23005_022MA,B23005_023E,B23005_023EA,B23005_023M,B23005_023MA,B23005_024E,B23005_024EA,B23005_024M,B23005_024MA,B23005_025E,B23005_025EA,B23005_025M,B23005_025MA,B23005_026E,B23005_026EA,B23005_026M,B23005_026MA,B23005_027E,B23005_027EA,B23005_027M,B23005_027MA,B23005_028E,B23005_028EA,B23005_028M,B23005_028MA,B23005_029E,B23005_029EA,B23005_029M,B23005_029MA,B23005_030E,B23005_030EA,B23005_030M,B23005_030MA,B23005_031E,B23005_031EA,B23005_031M,B23005_031MA,GEO_ID,NAME,state
2268655,null,3399,null,272356,null,10632,null,81699,null,5388,null,22679,null,2756,null,0,null,273,null,22679,null,2756,null,15434,null,2562,null,7245,null,1517,null,59020,null,4378,null,190657,null,8810,null,117454,null,6314,null,0,null,273,null,117454,null,6314,null,94968,null,5645,null,22486,null,2781,null,73203,null,5234,null,1996299,null,11063,null,235936,null,7677,null,127759,null,5541,null,46,null,76,null,127713,null,5535,null,115694,null,5378,null,12019,null,1499,null,108177,null,5916,null,1760363,null,13248,null,1511870,null,12712,null,1346,null,517,null,1510524,null,12689,null,1451044,null,12797,null,59480,null,4795,null,248493,null,7674,null,0400000US41,Oregon,41
7200325,null,5471,null,736812,null,19411,null,247808,null,9289,null,52347,null,4182,null,0,null,242,null,52347,null,4182,null,32814,null,3217,null,19533,null,2562,null,195461,null,8564,null,489004,null,16455,null,283256,null,10439,null,0,null,242,null,283256,null,10439,null,219576,null,9198,null,63680,null,5366,null,205748,null,9828,null,6463513,null,19521,null,731959,null,13548,null,349260,null,8913,null,372,null,321,null,348888,null,8882,null,319418,null,7963,null,29470,null,2852,null,382699,null,10076,null,5731554,null,21438,null,4987703,null,22468,null,8348,null,1323,null,4979355,null,22367,null,4796831,null,21522,null,182524,null,6230,null,743851,null,12170,null,0400000US42,Pennsylvania,42
629434,null,1919,null,65329,null,5489,null,22707,null,2807,null,5022,null,1274,null,0,null,285,null,5022,null,1274,null,3754,null,1095,null,1268,null,580,null,17685,null,2394,null,42622,null,4482,null,26766,null,3422,null,0,null,285,null,26766,null,3422,null,21685,null,3223,null,5081,null,1203,null,15856,null,3082,null,564105,null,5577,null,63334,null,4112,null,31608,null,3097,null,72,null,122,null,31536,null,3059,null,28822,null,2968,null,2714,null,799,null,31726,null,3123,null,500771,null,6035,null,441762,null,6481,null,2483,null,801,null,439279,null,6411,null,419984,null,6722,null,19295,null,2571,null,59009,null,4259,null,0400000US44,Rhode Island,44
2572018,null,5415,null,332254,null,11834,null,106064,null,5550,null,20263,null,2326,null,0,null,287,null,20263,null,2326,null,13885,null,1907,null,6378,null,1501,null,85801,null,5418,null,226190,null,10321,null,136515,null,7760,null,395,null,418,null,136120,null,7720,null,103565,null,7269,null,32555,null,3046,null,89675,null,6085,null,2239764,null,12979,null,282437,null,9511,null,113667,null,6447,null,279,null,242,null,113388,null,6446,null,101837,null,5934,null,11551,null,1809,null,168770,null,7204,null,1957327,null,14775,null,1689871,null,15054,null,14624,null,2089,null,1675247,null,15246,null,1605618,null,15468,null,69629,null,4185,null,267456,null,9506,null,0400000US45,South Carolina,45
450431,null,2146,null,52321,null,2972,null,12733,null,1676,null,3994,null,941,null,0,null,221,null,3994,null,941,null,3014,null,819,null,980,null,430,null,8739,null,1427,null,39588,null,2378,null,27228,null,2018,null,0,null,221,null,27228,null,2018,null,22261,null,2177,null,4967,null,1058,null,12360,null,1627,null,398110,null,3689,null,40138,null,2441,null,24035,null,2124,null,112,null,129,null,23923,null,2123,null,22183,null,1992,null,1740,null,567,null,16103,null,1838,null,357972,null,4180,null,324613,null,4688,null,1605,null,665,null,323008,null,4665,null,317041,null,5013,null,5967,null,1076,null,33359,null,3109,null,0400000US46,South Dakota,46
3658452,null,5459,null,500466,null,15254,null,175673,null,8105,null,38950,null,3533,null,0,null,281,null,38950,null,3533,null,23185,null,2836,null,15765,null,2537,null,136723,null,8265,null,324793,null,11756,null,203297,null,9642,null,91,null,154,null,203206,null,9649,null,156742,null,8351,null,46464,null,4119,null,121496,null,6353,null,3157986,null,15962,null,433208,null,9634,null,196233,null,7905,null,1088,null,695,null,195145,null,7957,null,174706,null,7057,null,20439,null,2507,null,236975,null,6818,null,2724778,null,17154,null,2358201,null,15995,null,12475,null,1472,null,2345726,null,16025,null,2255319,null,16059,null,90407,null,5063,null,366577,null,9698,null,0400000US47,Tennessee,47
13856551,null,9424,null,1859936,null,26560,null,421430,null,12607,null,114080,null,5906,null,91,null,119,null,113989,null,5908,null,83760,null,4654,null,30229,null,3523,null,307350,null,10376,null,1438506,null,23389,null,860419,null,16999,null,853,null,418,null,859566,null,17051,null,721140,null,16968,null,138426,null,5320,null,578087,null,13294,null,11996615,null,27619,null,1242683,null,18517,null,617534,null,13896,null,2188,null,808,null,615346,null,13837,null,562716,null,12819,null,52630,null,3973,null,625149,null,12860,null,10753932,null,28448,null,9121957,null,27947,null,52711,null,3959,null,9069246,null,27548,null,8742530,null,28707,null,326716,null,9937,null,1631975,null,17624,null,0400000US48,Texas,48
1488508,null,2710,null,131248,null,7417,null,29080,null,2516,null,9806,null,1328,null,0,null,261,null,9806,null,1328,null,7835,null,1207,null,1971,null,740,null,19274,null,2192,null,102168,null,6666,null,65736,null,4988,null,456,null,506,null,65280,null,4972,null,57968,null,4642,null,7312,null,1606,null,36432,null,3655,null,1357260,null,7467,null,125278,null,5399,null,73465,null,4145,null,341,null,505,null,73124,null,4054,null,68281,null,4094,null,4843,null,1144,null,51813,null,3684,null,1231982,null,8466,null,1041674,null,8182,null,4122,null,940,null,1037552,null,8239,null,1014058,null,8611,null,23494,null,2330,null,190308,null,6463,null,0400000US49,Utah,49
378573,null,1824,null,36471,null,3365,null,11438,null,1616,null,3849,null,850,null,0,null,208,null,3849,null,850,null,2796,null,788,null,1053,null,429,null,7589,null,1258,null,25033,null,2679,null,15883,null,1717,null,0,null,208,null,15883,null,1717,null,13736,null,1689,null,2147,null,719,null,9150,null,1939,null,342102,null,3788,null,40595,null,2896,null,23569,null,2216,null,0,null,208,null,23569,null,2216,null,21640,null,2085,null,1929,null,522,null,17026,null,1942,null,301507,null,4779,null,271775,null,4967,null,421,null,368,null,271354,null,4914,null,263932,null,5031,null,7422,null,1141,null,29732,null,1896,null,0400000US50,Vermont,50
4620841,null,6870,null,397517,null,12969,null,107391,null,6673,null,18930,null,2737,null,0,null,283,null,18930,null,2737,null,12887,null,2164,null,6043,null,1500,null,88461,null,5121,null,290126,null,11429,null,175392,null,8245,null,644,null,331,null,174748,null,8181,null,140072,null,7321,null,34676,null,3505,null,114734,null,6153,null,4223324,null,14225,null,406462,null,9385,null,194300,null,6937,null,1411,null,599,null,192889,null,6915,null,177374,null,6579,null,15515,null,2450,null,212162,null,7561,null,3816862,null,15710,null,3314813,null,16418,null,69826,null,4229,null,3244987,null,16512,null,3148873,null,16422,null,96114,null,5991,null,502049,null,9766,null,0400000US51,Virginia,51
3945365,null,3788,null,412682,null,11882,null,139145,null,7391,null,36598,null,4188,null,0,null,269,null,36598,null,4188,null,24149,null,3230,null,12449,null,2412,null,102547,null,5666,null,273537,null,9794,null,163445,null,8529,null,477,null,429,null,162968,null,8542,null,132313,null,7635,null,30655,null,3310,null,110092,null,6512,null,3532683,null,11952,null,409663,null,11884,null,220314,null,9084,null,1773,null,1147,null,218541,null,8950,null,199254,null,8644,null,19287,null,2337,null,189349,null,7704,null,3123020,null,14536,null,2677109,null,15529,null,24723,null,2213,null,2652386,null,15576,null,2554840,null,16016,null,97546,null,6021,null,445911,null,10439,null,0400000US53,Washington,53
1070807,null,3365,null,170709,null,7340,null,72952,null,4776,null,11010,null,1653,null,0,null,265,null,11010,null,1653,null,7548,null,1452,null,3462,null,1019,null,61942,null,4123,null,97757,null,5021,null,52516,null,3750,null,50,null,87,null,52466,null,3751,null,42092,null,3460,null,10374,null,1754,null,45241,null,3752,null,900098,null,7877,null,165958,null,6625,null,62882,null,3901,null,51,null,88,null,62831,null,3893,null,58458,null,3721,null,4373,null,892,null,103076,null,5323,null,734140,null,9584,null,612846,null,9544,null,1103,null,547,null,611743,null,9651,null,587980,null,9537,null,23763,null,2773,null,121294,null,4488,null,0400000US54,West Virginia,54
3324832,null,4070,null,319988,null,10140,null,87627,null,4878,null,25378,null,2395,null,0,null,213,null,25378,null,2395,null,15553,null,1828,null,9825,null,1789,null,62249,null,4029,null,232361,null,8339,null,161421,null,7095,null,198,null,186,null,161223,null,7037,null,130809,null,5956,null,30414,null,2950,null,70940,null,4592,null,3004844,null,11047,null,293071,null,7983,null,161570,null,5901,null,46,null,57,null,161524,null,5901,null,145689,null,5744,null,15835,null,1678,null,131501,null,5040,null,2711773,null,12340,null,2411188,null,13824,null,3463,null,762,null,2407725,null,13898,null,2321872,null,13150,null,85853,null,4371,null,300585,null,6700,null,0400000US55,Wisconsin,55
315573,null,2310,null,24721,null,3227,null,7748,null,1461,null,2918,null,1019,null,0,null,259,null,2918,null,1019,null,2413,null,970,null,505,null,323,null,4830,null,1056,null,16973,null,2798,null,10598,null,1820,null,0,null,259,null,10598,null,1820,null,9013,null,1702,null,1585,null,668,null,6375,null,1600,null,290852,null,3484,null,34453,null,2823,null,21065,null,2141,null,0,null,259,null,21065,null,2141,null,19135,null,2010,null,1930,null,680,null,13388,null,1799,null,256399,null,4480,null,227963,null,5019,null,2175,null,858,null,225788,null,5181,null,221166,null,5157,null,4622,null,1042,null,28436,null,2556,null,0400000US56,Wyoming,56
2280548,null,3250,null,938164,null,16067,null,294390,null,9792,null,52555,null,3423,null,0,null,283,null,52555,null,3423,null,32072,null,2748,null,20483,null,2387,null,241835,null,8976,null,643774,null,12328,null,322470,null,9880,null,176,null,213,null,322294,null,9895,null,213517,null,7381,null,108777,null,5620,null,321304,null,8258,null,1342384,null,16423,null,251523,null,8139,null,97271,null,5464,null,38,null,62,null,97233,null,5469,null,87795,null,4966,null,9438,null,1560,null,154252,null,6285,null,1090861,null,14852,null,858706,null,13877,null,528,null,326,null,858178,null,13814,null,797076,null,14121,null,61102,null,3774,null,232155,null,7864,null,0400000US72,Puerto Rico,72
