B99172_001E,B99172_001EA,B99172_002E,B99172_002EA,B99172_003E,B99172_003EA,B99172_004E,B99172_004EA,B99172_005E,B99172_005EA,B99172_006E,B99172_006EA,B99172_007E,B99172_007EA,B99172_008E,B99172_008EA,B99172_009E,B99172_009EA,B99172_010E,B99172_010EA,B99172_011E,B99172_011EA,B99172_012E,B99172_012EA,B99172_013E,B99172_013EA,B99172_014E,B99172_014EA,B99172_015E,B99172_015EA,GEO_ID,NAME,state
1080025,null,109816,null,4831,null,3072,null,2717,null,4510,null,5632,null,27404,null,638852,null,14429,null,30840,null,22924,null,30659,null,61636,null,122703,null,0400000US22,Louisiana,22
355547,null,22799,null,347,null,389,null,371,null,371,null,1230,null,2415,null,262005,null,3867,null,9587,null,8481,null,8204,null,14049,null,21432,null,0400000US23,Maine,23
1392247,null,56263,null,2308,null,1232,null,1607,null,1604,null,2550,null,10184,null,990318,null,19522,null,46114,null,29460,null,42239,null,65118,null,123728,null,0400000US24,Maryland,24
1561198,null,82662,null,3172,null,2228,null,1400,null,2151,null,5153,null,16534,null,1021242,null,25793,null,54399,null,36000,null,47363,null,82160,null,180941,null,0400000US25,Massachusetts,25
2560681,null,184648,null,8004,null,5188,null,3644,null,6268,null,10083,null,39653,null,1755255,null,39192,null,79138,null,53236,null,63371,null,100068,null,212933,null,0400000US26,Michigan,26
1353390,null,68872,null,2838,null,1857,null,1171,null,1298,null,2682,null,8738,null,1014830,null,17807,null,38858,null,24844,null,30547,null,55181,null,83867,null,0400000US27,Minnesota,27
753797,null,90395,null,3673,null,2470,null,1886,null,2517,null,4983,null,16763,null,447759,null,9191,null,19360,null,15792,null,22975,null,42339,null,73694,null,0400000US28,Mississippi,28
1534274,null,108097,null,3708,null,2627,null,2004,null,3419,null,6040,null,19882,null,1048877,null,16402,null,44330,null,31120,null,39935,null,69037,null,138796,null,0400000US29,Missouri,29
240727,null,18268,null,334,null,1000,null,735,null,259,null,955,null,1883,null,165489,null,2515,null,6640,null,4515,null,8194,null,10726,null,19214,null,0400000US30,Montana,30
459503,null,29744,null,726,null,744,null,506,null,280,null,1348,null,4230,null,330462,null,6087,null,14629,null,9358,null,13140,null,18862,null,29387,null,0400000US31,Nebraska,31
631720,null,35961,null,1722,null,886,null,642,null,1029,null,1052,null,6015,null,447657,null,8042,null,15157,null,10480,null,17729,null,27489,null,57859,null,0400000US32,Nevada,32
341922,null,11651,null,578,null,177,null,394,null,285,null,593,null,1884,null,243861,null,4134,null,11588,null,7307,null,9900,null,16494,null,33076,null,0400000US33,New Hampshire,33
2185324,null,98428,null,5180,null,2645,null,1252,null,3702,null,5223,null,21927,null,1452240,null,37181,null,75170,null,53014,null,69491,null,107772,null,252099,null,0400000US34,New Jersey,34
482543,null,53067,null,1185,null,1686,null,1277,null,824,null,1799,null,8839,null,313316,null,3624,null,11420,null,9339,null,13398,null,23004,null,39765,null,0400000US35,New Mexico,35
4594823,null,326967,null,19942,null,8271,null,7324,null,10174,null,18697,null,82535,null,2821453,null,66596,null,144989,null,105748,null,155452,null,255332,null,571343,null,0400000US36,New York,36
2366894,null,183608,null,5826,null,4171,null,4394,null,5033,null,9186,null,39456,null,1571402,null,31373,null,59318,null,46714,null,65261,null,110233,null,230919,null,0400000US37,North Carolina,37
168128,null,9491,null,485,null,186,null,82,null,529,null,403,null,1390,null,120218,null,1944,null,4765,null,3039,null,4098,null,7613,null,13885,null,0400000US38,North Dakota,38
2962303,null,224362,null,6247,null,5005,null,3626,null,5207,null,9225,null,33443,null,2084979,null,39766,null,81598,null,57941,null,73165,null,116044,null,221695,null,0400000US39,Ohio,39
936378,null,85971,null,2341,null,2445,null,1305,null,2163,null,3329,null,13532,null,628050,null,9736,null,28740,null,15655,null,24636,null,40362,null,78113,null,0400000US40,Oklahoma,40
940771,null,62145,null,2439,null,1639,null,1416,null,978,null,3741,null,11080,null,679762,null,11649,null,22964,null,16982,null,24428,null,36612,null,64936,null,0400000US41,Oregon,41
3198199,null,181614,null,8104,null,4873,null,4722,null,6714,null,11608,null,41171,null,2190300,null,41767,null,95485,null,67639,null,90196,null,141771,null,312235,null,0400000US42,Pennsylvania,42
253941,null,15133,null,942,null,723,null,489,null,362,null,846,null,2614,null,154884,null,4597,null,9757,null,7975,null,8305,null,13231,null,34083,null,0400000US44,Rhode Island,44
1152062,null,84414,null,4594,null,2343,null,3073,null,2602,null,4885,null,26651,null,708105,null,14160,null,30581,null,21223,null,34321,null,66763,null,148347,null,0400000US45,South Carolina,45
205206,null,13859,null,158,null,409,null,403,null,243,null,1157,null,1939,null,146611,null,1995,null,6162,null,3697,null,5295,null,9624,null,13654,null,0400000US46,South Dakota,46
1606220,null,139643,null,5105,null,3645,null,3456,null,4273,null,8561,null,27654,null,1037602,null,22746,null,47396,null,29027,null,44815,null,69393,null,162904,null,0400000US47,Tennessee,47
5790823,null,565493,null,16513,null,12049,null,9997,null,13743,null,23227,null,97318,null,3726894,null,73931,null,148162,null,110651,null,155669,null,264310,null,572866,null,0400000US48,Texas,48
629901,null,34582,null,646,null,567,null,437,null,900,null,1466,null,4559,null,456856,null,8890,null,18788,null,12717,null,14986,null,25986,null,48521,null,0400000US49,Utah,49
163979,null,7863,null,234,null,36,null,51,null,282,null,359,null,1744,null,118130,null,1761,null,5971,null,3080,null,4691,null,6852,null,12925,null,0400000US50,Vermont,50
1964204,null,97849,null,3938,null,3111,null,1893,null,4036,null,6143,null,22797,null,1386466,null,28056,null,55619,null,38181,null,53835,null,89231,null,173049,null,0400000US51,Virginia,51
1619537,null,98611,null,2713,null,2415,null,2179,null,2991,null,4044,null,14027,null,1187233,null,22003,null,47209,null,28905,null,33340,null,58878,null,114989,null,0400000US53,Washington,53
491383,null,49100,null,1687,null,1128,null,545,null,918,null,1412,null,8855,null,318756,null,5904,null,14075,null,9401,null,13350,null,19202,null,47050,null,0400000US54,West Virginia,54
1461841,null,75322,null,3303,null,1816,null,1962,null,2344,null,4651,null,15082,null,1051578,null,18147,null,42487,null,28732,null,33964,null,59779,null,122674,null,0400000US55,Wisconsin,55
135066,null,5623,null,149,null,0,null,0,null,486,null,384,null,373,null,100349,null,1420,null,3998,null,2855,null,4128,null,6748,null,8553,null,0400000US56,Wyoming,56
898030,null,307948,null,6897,null,2977,null,4114,null,7684,null,13804,null,28664,null,398592,null,6444,null,10058,null,11642,null,22038,null,43632,null,33536,null,0400000US72,Puerto Rico,72
