C14005_001E,C14005_001EA,C14005_001M,C14005_001MA,C14005_002E,C14005_002EA,C14005_002M,C14005_002MA,C14005_003E,C14005_003EA,C14005_003M,C14005_003MA,C14005_004E,C14005_004EA,C14005_004M,C14005_004MA,C14005_005E,C14005_005EA,C14005_005M,C14005_005MA,C14005_006E,C14005_006EA,C14005_006M,C14005_006MA,C14005_007E,C14005_007EA,C14005_007M,C14005_007MA,C14005_008E,C14005_008EA,C14005_008M,C14005_008MA,C14005_009E,C14005_009EA,C14005_009M,C14005_009MA,C14005_010E,C14005_010EA,C14005_010M,C14005_010MA,C14005_011E,C14005_011EA,C14005_011M,C14005_011MA,C14005_012E,C14005_012EA,C14005_012M,C14005_012MA,C14005_013E,C14005_013EA,C14005_013M,C14005_013MA,C14005_014E,C14005_014EA,C14005_014M,C14005_014MA,C14005_015E,C14005_015EA,C14005_015M,C14005_015MA,C14005_016E,C14005_016EA,C14005_016M,C14005_016MA,C14005_017E,C14005_017EA,C14005_017M,C14005_017MA,C14005_018E,C14005_018EA,C14005_018M,C14005_018MA,C14005_019E,C14005_019EA,C14005_019M,C14005_019MA,GEO_ID,NAME,state
109379,null,3244,null,54783,null,2112,null,46751,null,2182,null,8032,null,1570,null,5925,null,1393,null,5165,null,1389,null,760,null,421,null,2107,null,707,null,1039,null,502,null,1068,null,533,null,54596,null,2237,null,48850,null,2310,null,5746,null,1225,null,3597,null,907,null,2670,null,812,null,927,null,348,null,2149,null,700,null,948,null,469,null,1201,null,450,null,0400000US31,Nebraska,31
129657,null,3759,null,67556,null,3082,null,49208,null,3083,null,18348,null,2041,null,9728,null,1547,null,7057,null,1315,null,2671,null,752,null,8620,null,1591,null,5805,null,1421,null,2815,null,791,null,62101,null,2535,null,47647,null,2440,null,14454,null,1854,null,8504,null,1585,null,5875,null,1338,null,2629,null,1031,null,5950,null,1178,null,2823,null,861,null,3127,null,748,null,0400000US32,Nevada,32
79391,null,2241,null,38631,null,1489,null,33827,null,1561,null,4804,null,1061,null,3040,null,794,null,2797,null,764,null,243,null,237,null,1764,null,704,null,1003,null,596,null,761,null,430,null,40760,null,1772,null,35631,null,1921,null,5129,null,999,null,3913,null,866,null,3301,null,850,null,612,null,302,null,1216,null,502,null,616,null,345,null,600,null,302,null,0400000US33,New Hampshire,33
479419,null,5164,null,249646,null,4092,null,215757,null,4116,null,33889,null,2748,null,20262,null,2239,null,14803,null,1699,null,5459,null,1224,null,13627,null,1878,null,5917,null,1440,null,7710,null,1720,null,229773,null,3327,null,204053,null,4065,null,25720,null,2671,null,16996,null,2112,null,10822,null,1596,null,6174,null,1416,null,8724,null,1695,null,4069,null,1134,null,4655,null,1218,null,0400000US34,New Jersey,34
121410,null,4299,null,64909,null,3056,null,51433,null,2632,null,13476,null,2193,null,8249,null,1712,null,6675,null,1484,null,1574,null,640,null,5227,null,1371,null,2647,null,905,null,2580,null,997,null,56501,null,2733,null,47405,null,2754,null,9096,null,1779,null,4482,null,1262,null,3393,null,1102,null,1089,null,521,null,4614,null,1251,null,2280,null,928,null,2334,null,847,null,0400000US35,New Mexico,35
1128132,null,6841,null,576966,null,6311,null,497097,null,7573,null,79869,null,3954,null,43250,null,3523,null,30658,null,2916,null,12592,null,1967,null,36619,null,3000,null,17097,null,1933,null,19522,null,2298,null,551166,null,5093,null,487909,null,6020,null,63257,null,4357,null,38282,null,3397,null,25249,null,2417,null,13033,null,2024,null,24975,null,2291,null,13164,null,2030,null,11811,null,1867,null,0400000US36,New York,36
521092,null,8842,null,272384,null,5888,null,214732,null,5481,null,57652,null,3983,null,35038,null,3392,null,28782,null,3041,null,6256,null,1879,null,22614,null,2601,null,13464,null,1986,null,9150,null,1630,null,248708,null,5925,null,208636,null,5396,null,40072,null,3709,null,22593,null,2480,null,16414,null,2189,null,6179,null,1376,null,17479,null,2711,null,6512,null,1538,null,10967,null,2093,null,0400000US37,North Carolina,37
40693,null,1742,null,21443,null,1262,null,19431,null,1201,null,2012,null,612,null,1764,null,605,null,1575,null,586,null,189,null,196,null,248,null,144,null,72,null,85,null,176,null,113,null,19250,null,1079,null,17353,null,1150,null,1897,null,587,null,1395,null,538,null,956,null,432,null,439,null,330,null,502,null,318,null,76,null,124,null,426,null,273,null,0400000US38,North Dakota,38
662449,null,5505,null,341146,null,4176,null,293978,null,4423,null,47168,null,3305,null,27702,null,2557,null,22887,null,2210,null,4815,null,1240,null,19466,null,2143,null,12513,null,1725,null,6953,null,1255,null,321303,null,3943,null,279314,null,4819,null,41989,null,2828,null,27454,null,2573,null,20902,null,2227,null,6552,null,1169,null,14535,null,1751,null,6845,null,1302,null,7690,null,1276,null,0400000US39,Ohio,39
207472,null,4341,null,108207,null,3472,null,86134,null,3373,null,22073,null,2270,null,12654,null,1855,null,9888,null,1597,null,2766,null,1080,null,9419,null,1479,null,6145,null,1240,null,3274,null,968,null,99265,null,3654,null,82375,null,3559,null,16890,null,2199,null,10587,null,1681,null,7572,null,1375,null,3015,null,921,null,6303,null,1258,null,2244,null,698,null,4059,null,1005,null,0400000US40,Oklahoma,40
198057,null,4550,null,100363,null,2798,null,78341,null,3064,null,22022,null,2165,null,12460,null,1616,null,10147,null,1556,null,2313,null,786,null,9562,null,1666,null,6824,null,1445,null,2738,null,885,null,97694,null,3290,null,83017,null,3443,null,14677,null,1610,null,10176,null,1358,null,7609,null,1226,null,2567,null,889,null,4501,null,890,null,2423,null,703,null,2078,null,645,null,0400000US41,Oregon,41
737437,null,6087,null,376705,null,4254,null,321942,null,4976,null,54763,null,3497,null,31184,null,2300,null,25017,null,2030,null,6167,null,1168,null,23579,null,2762,null,12151,null,1676,null,11428,null,2266,null,360732,null,4281,null,314642,null,4884,null,46090,null,3710,null,29068,null,2722,null,22246,null,2241,null,6822,null,1357,null,17022,null,2745,null,7347,null,1325,null,9675,null,2341,null,0400000US42,Pennsylvania,42
65848,null,1826,null,33533,null,1356,null,29262,null,1555,null,4271,null,1008,null,2054,null,618,null,1578,null,569,null,476,null,341,null,2217,null,885,null,1349,null,750,null,868,null,482,null,32315,null,1266,null,29068,null,1164,null,3247,null,790,null,1733,null,520,null,1219,null,464,null,514,null,324,null,1514,null,704,null,875,null,581,null,639,null,397,null,0400000US44,Rhode Island,44
266932,null,5231,null,133966,null,3720,null,101154,null,3810,null,32812,null,2959,null,18033,null,2534,null,14386,null,2195,null,3647,null,1202,null,14779,null,1937,null,9414,null,1834,null,5365,null,1268,null,132966,null,4121,null,111922,null,4047,null,21044,null,2662,null,13118,null,1983,null,8981,null,1713,null,4137,null,1075,null,7926,null,1908,null,3689,null,1242,null,4237,null,1282,null,0400000US45,South Carolina,45
48178,null,2159,null,23171,null,1608,null,19353,null,1516,null,3818,null,967,null,2056,null,741,null,1689,null,694,null,367,null,233,null,1762,null,813,null,1155,null,595,null,607,null,454,null,25007,null,1549,null,20596,null,1336,null,4411,null,1101,null,3278,null,1104,null,2837,null,1019,null,441,null,249,null,1133,null,453,null,418,null,255,null,715,null,364,null,0400000US46,South Dakota,46
340962,null,5803,null,172692,null,4226,null,140540,null,4199,null,32152,null,2691,null,19397,null,2288,null,15713,null,2141,null,3684,null,994,null,12755,null,1875,null,7786,null,1460,null,4969,null,1134,null,168270,null,4387,null,139345,null,4180,null,28925,null,2851,null,17990,null,2310,null,12545,null,1963,null,5445,null,1234,null,10935,null,2234,null,5858,null,1776,null,5077,null,1219,null,0400000US47,Tennessee,47
1425163,null,10380,null,735780,null,7686,null,585325,null,7793,null,150455,null,6844,null,83140,null,5031,null,67631,null,4642,null,15509,null,2374,null,67315,null,5390,null,39896,null,3683,null,27419,null,3462,null,689383,null,7494,null,565450,null,8903,null,123933,null,5826,null,75704,null,4402,null,49075,null,3434,null,26629,null,2672,null,48229,null,4020,null,17747,null,2212,null,30482,null,3371,null,0400000US48,Texas,48
172896,null,2936,null,85194,null,2387,null,65963,null,2624,null,19231,null,1847,null,13548,null,1557,null,9838,null,1307,null,3710,null,1057,null,5683,null,995,null,4741,null,913,null,942,null,415,null,87702,null,2355,null,74877,null,2789,null,12825,null,1664,null,9600,null,1372,null,8356,null,1332,null,1244,null,391,null,3225,null,897,null,1805,null,670,null,1420,null,600,null,0400000US49,Utah,49
38499,null,1454,null,19356,null,1032,null,16899,null,1062,null,2457,null,574,null,1835,null,535,null,1639,null,543,null,196,null,162,null,622,null,242,null,397,null,194,null,225,null,196,null,19143,null,997,null,16870,null,1179,null,2273,null,658,null,1461,null,477,null,1283,null,464,null,178,null,115,null,812,null,448,null,295,null,195,null,517,null,460,null,0400000US50,Vermont,50
454131,null,6831,null,231276,null,5491,null,189753,null,5131,null,41523,null,3439,null,30204,null,3254,null,25602,null,2839,null,4602,null,1339,null,11319,null,1723,null,6422,null,1176,null,4897,null,1247,null,222855,null,4937,null,190467,null,5248,null,32388,null,3883,null,21780,null,2794,null,17170,null,2241,null,4610,null,1318,null,10608,null,1949,null,4532,null,1017,null,6076,null,1508,null,0400000US51,Virginia,51
358578,null,5290,null,186717,null,3757,null,148296,null,3981,null,38421,null,2554,null,23356,null,2222,null,19411,null,2154,null,3945,null,902,null,15065,null,1752,null,8296,null,1638,null,6769,null,1475,null,171861,null,3704,null,141996,null,3725,null,29865,null,2615,null,20252,null,2289,null,16320,null,2044,null,3932,null,932,null,9613,null,1572,null,4269,null,1068,null,5344,null,1106,null,0400000US53,Washington,53
101458,null,3560,null,50792,null,2388,null,40592,null,2255,null,10200,null,1594,null,6017,null,1334,null,4476,null,1066,null,1541,null,670,null,4183,null,951,null,2121,null,720,null,2062,null,637,null,50666,null,2772,null,41027,null,2290,null,9639,null,1561,null,6684,null,1349,null,4337,null,1139,null,2347,null,839,null,2955,null,1017,null,1334,null,830,null,1621,null,615,null,0400000US54,West Virginia,54
324978,null,4268,null,168964,null,3077,null,143052,null,3040,null,25912,null,2209,null,17955,null,1737,null,15025,null,1642,null,2930,null,820,null,7957,null,1311,null,4868,null,1009,null,3089,null,919,null,156014,null,2959,null,137843,null,3411,null,18171,null,2293,null,12380,null,1523,null,10002,null,1380,null,2378,null,723,null,5791,null,1557,null,2749,null,850,null,3042,null,1047,null,0400000US55,Wisconsin,55
29480,null,2109,null,15832,null,1675,null,12319,null,1298,null,3513,null,1131,null,2295,null,915,null,2184,null,893,null,111,null,141,null,1218,null,681,null,581,null,329,null,637,null,577,null,13648,null,1298,null,11315,null,1271,null,2333,null,756,null,1371,null,639,null,1275,null,621,null,96,null,126,null,962,null,367,null,578,null,284,null,384,null,274,null,0400000US56,Wyoming,56
240129,null,4614,null,123574,null,2928,null,97525,null,3308,null,26049,null,2201,null,13245,null,1722,null,7477,null,1357,null,5768,null,1250,null,12804,null,1738,null,4281,null,1008,null,8523,null,1359,null,116555,null,3488,null,99326,null,3308,null,17229,null,1894,null,9886,null,1649,null,3471,null,919,null,6415,null,1189,null,7343,null,1285,null,1720,null,644,null,5623,null,1155,null,0400000US72,Puerto Rico,72
