B18040_001E,B18040_001EA,B18040_001M,B18040_001MA,B18040_002E,B18040_002EA,B18040_002M,B18040_002MA,B18040_003E,B18040_003EA,B18040_003M,B18040_003MA,B18040_004E,B18040_004EA,B18040_004M,B18040_004MA,B18040_005E,B18040_005EA,B18040_005M,B18040_005MA,B18040_006E,B18040_006EA,B18040_006M,B18040_006MA,B18040_007E,B18040_007EA,B18040_007M,B18040_007MA,GEO_ID,NAME,state
36729,null,302,null,25391,null,1644,null,31020,null,1386,null,20708,null,1376,null,37475,null,415,null,44493,null,803,null,31945,null,334,null,0400000US24,Maryland,24
34617,null,409,null,20376,null,883,null,21971,null,1326,null,17916,null,1938,null,35709,null,264,null,42753,null,828,null,29374,null,500,null,0400000US25,Massachusetts,25
27220,null,193,null,16098,null,651,null,19789,null,1123,null,12729,null,888,null,28449,null,316,null,36171,null,306,null,21881,null,207,null,0400000US26,Michigan,26
31020,null,176,null,16488,null,874,null,19712,null,1487,null,13027,null,1278,null,31789,null,179,null,38587,null,539,null,25732,null,300,null,0400000US27,Minnesota,27
22616,null,462,null,15954,null,925,null,18493,null,2183,null,13264,null,1555,null,23588,null,504,null,29907,null,783,null,18822,null,640,null,0400000US28,Mississippi,28
26136,null,229,null,16793,null,711,null,20399,null,1517,null,13393,null,873,null,26866,null,232,null,32463,null,409,null,21967,null,295,null,0400000US29,Missouri,29
22225,null,389,null,14817,null,1689,null,17333,null,2104,null,12000,null,1622,null,23040,null,471,null,30005,null,967,null,18473,null,774,null,0400000US30,Montana,30
25825,null,330,null,16900,null,1236,null,21346,null,1562,null,12697,null,1232,null,26497,null,323,null,32214,null,371,null,21202,null,376,null,0400000US31,Nebraska,31
30884,null,342,null,23899,null,1065,null,27366,null,2634,null,19997,null,1866,null,31244,null,361,null,36082,null,626,null,26922,null,415,null,0400000US32,Nevada,32
31625,null,408,null,17378,null,2300,null,22686,null,3874,null,14718,null,1932,null,32351,null,487,null,41965,null,437,null,25589,null,602,null,0400000US33,New Hampshire,33
36751,null,259,null,24041,null,1085,null,29447,null,1715,null,20587,null,981,null,37433,null,311,null,45470,null,408,null,30801,null,278,null,0400000US34,New Jersey,34
23618,null,692,null,17080,null,1831,null,19757,null,2514,null,14212,null,2392,null,24421,null,723,null,30015,null,1025,null,20156,null,516,null,0400000US35,New Mexico,35
31320,null,139,null,19796,null,632,null,21789,null,648,null,17133,null,631,null,31939,null,144,null,37296,null,296,null,27263,null,221,null,0400000US36,New York,36
26426,null,179,null,17449,null,709,null,20589,null,724,null,14151,null,1126,null,27172,null,198,null,31861,null,217,null,22670,null,346,null,0400000US37,North Carolina,37
24225,null,650,null,18036,null,1910,null,22108,null,3146,null,11913,null,1755,null,24816,null,642,null,31456,null,629,null,20034,null,519,null,0400000US38,North Dakota,38
27349,null,183,null,16932,null,539,null,20701,null,769,null,14241,null,842,null,28570,null,298,null,35632,null,283,null,22268,null,200,null,0400000US39,Ohio,39
24691,null,358,null,18356,null,979,null,21642,null,1556,null,14655,null,1613,null,25534,null,300,null,31092,null,312,null,20353,null,348,null,0400000US40,Oklahoma,40
26512,null,257,null,17437,null,1267,null,22212,null,1535,null,13864,null,1593,null,27279,null,286,null,33269,null,744,null,22097,null,332,null,0400000US41,Oregon,41
28417,null,229,null,17779,null,664,null,21113,null,610,null,14804,null,884,null,29706,null,246,null,36239,null,223,null,22940,null,268,null,0400000US42,Pennsylvania,42
30472,null,547,null,19008,null,4430,null,22416,null,4811,null,15319,null,2851,null,31122,null,582,null,36947,null,911,null,25072,null,926,null,0400000US44,Rhode Island,44
26313,null,266,null,17354,null,894,null,20961,null,1094,null,14455,null,1275,null,26971,null,286,null,32387,null,377,null,21863,null,310,null,0400000US45,South Carolina,45
23795,null,545,null,13656,null,2625,null,16226,null,2402,null,11433,null,1186,null,24590,null,535,null,30870,null,511,null,20487,null,477,null,0400000US46,South Dakota,46
25687,null,200,null,16677,null,524,null,20330,null,1033,null,14034,null,863,null,26426,null,202,null,31548,null,245,null,21790,null,255,null,0400000US47,Tennessee,47
26557,null,153,null,17672,null,580,null,21852,null,484,null,14104,null,573,null,27205,null,159,null,31959,null,154,null,22093,null,163,null,0400000US48,Texas,48
25224,null,310,null,17468,null,1278,null,23650,null,2375,null,12177,null,1254,null,25732,null,306,null,32803,null,925,null,18231,null,610,null,0400000US49,Utah,49
26610,null,539,null,15098,null,1953,null,17375,null,3727,null,12314,null,1951,null,27694,null,735,null,32623,null,891,null,22881,null,1078,null,0400000US50,Vermont,50
31807,null,206,null,20964,null,805,null,25169,null,1540,null,17612,null,1353,null,32392,null,240,null,39826,null,585,null,26678,null,268,null,0400000US51,Virginia,51
31222,null,215,null,20985,null,744,null,25558,null,1391,null,15881,null,836,null,32010,null,217,null,40628,null,267,null,25146,null,336,null,0400000US53,Washington,53
23750,null,649,null,17155,null,1102,null,21821,null,1475,null,12139,null,1179,null,24926,null,654,null,31481,null,517,null,19124,null,690,null,0400000US54,West Virginia,54
28358,null,258,null,16646,null,635,null,21530,null,1236,null,13489,null,1310,null,29438,null,266,null,36079,null,292,null,23085,null,272,null,0400000US55,Wisconsin,55
26677,null,637,null,16292,null,1752,null,23099,null,3397,null,11276,null,1555,null,27775,null,1211,null,37476,null,2389,null,21397,null,646,null,0400000US56,Wyoming,56
14162,null,236,null,12118,null,375,null,11972,null,495,null,12289,null,528,null,14482,null,238,null,14681,null,368,null,14291,null,273,null,0400000US72,Puerto Rico,72
