C08012_001E,C08012_001EA,C08012_001M,C08012_001MA,C08012_002E,C08012_002EA,C08012_002M,C08012_002MA,C08012_003E,C08012_003EA,C08012_003M,C08012_003MA,C08012_004E,C08012_004EA,C08012_004M,C08012_004MA,C08012_005E,C08012_005EA,C08012_005M,C08012_005MA,C08012_006E,C08012_006EA,C08012_006M,C08012_006MA,C08012_007E,C08012_007EA,C08012_007M,C08012_007MA,C08012_008E,C08012_008EA,C08012_008M,C08012_008MA,C08012_009E,C08012_009EA,C08012_009M,C08012_009MA,C08012_010E,C08012_010EA,C08012_010M,C08012_010MA,C08012_011E,C08012_011EA,C08012_011M,C08012_011MA,C08012_012E,C08012_012EA,C08012_012M,C08012_012MA,C08012_013E,C08012_013EA,C08012_013M,C08012_013MA,C08012_014E,C08012_014EA,C08012_014M,C08012_014MA,C08012_015E,C08012_015EA,C08012_015M,C08012_015MA,C08012_016E,C08012_016EA,C08012_016M,C08012_016MA,C08012_017E,C08012_017EA,C08012_017M,C08012_017MA,C08012_018E,C08012_018EA,C08012_018M,C08012_018MA,C08012_019E,C08012_019EA,C08012_019M,C08012_019MA,C08012_020E,C08012_020EA,C08012_020M,C08012_020MA,C08012_021E,C08012_021EA,C08012_021M,C08012_021MA,C08012_022E,C08012_022EA,C08012_022M,C08012_022MA,C08012_023E,C08012_023EA,C08012_023M,C08012_023MA,C08012_024E,C08012_024EA,C08012_024M,C08012_024MA,C08012_025E,C08012_025EA,C08012_025M,C08012_025MA,C08012_026E,C08012_026EA,C08012_026M,C08012_026MA,C08012_027E,C08012_027EA,C08012_027M,C08012_027MA,C08012_028E,C08012_028EA,C08012_028M,C08012_028MA,C08012_029E,C08012_029EA,C08012_029M,C08012_029MA,C08012_030E,C08012_030EA,C08012_030M,C08012_030MA,GEO_ID,NAME,state
4143147,null,18353,null,475721,null,14738,null,565362,null,12768,null,639194,null,16618,null,594329,null,13577,null,239781,null,10579,null,559586,null,13607,null,280406,null,9489,null,376685,null,10661,null,412083,null,11999,null,2237561,null,13585,null,233476,null,8864,null,284342,null,9773,null,317372,null,10385,null,311103,null,9628,null,131768,null,6979,null,315710,null,9844,null,165919,null,7408,null,216807,null,8220,null,261064,null,9377,null,1905586,null,14032,null,242245,null,9450,null,281020,null,7792,null,321822,null,10002,null,283226,null,9068,null,108013,null,6288,null,243876,null,8014,null,114487,null,6241,null,159878,null,6288,null,151019,null,6302,null,0400000US13,Georgia,13
600798,null,6804,null,76289,null,4892,null,80838,null,4350,null,77870,null,5092,null,87285,null,5102,null,28011,null,2942,null,100880,null,6142,null,41255,null,3543,null,59743,null,4041,null,48627,null,3451,null,328144,null,4230,null,39132,null,3070,null,44232,null,3216,null,41161,null,3329,null,50707,null,3102,null,16424,null,2498,null,57678,null,4112,null,22655,null,2612,null,30943,null,2998,null,25212,null,2533,null,272654,null,5006,null,37157,null,2932,null,36606,null,3147,null,36709,null,2922,null,36578,null,3205,null,11587,null,1620,null,43202,null,3423,null,18600,null,2330,null,28800,null,2597,null,23415,null,2143,null,0400000US15,Hawaii,15
660830,null,7437,null,143845,null,6416,null,130713,null,4804,null,110805,null,5050,null,86913,null,4045,null,35032,null,3212,null,62429,null,4159,null,27239,null,2340,null,28373,null,2569,null,35481,null,2586,null,369232,null,5098,null,72642,null,4383,null,68773,null,3831,null,59415,null,3379,null,46838,null,2738,null,19660,null,2474,null,37955,null,3210,null,17735,null,1976,null,18989,null,1832,null,27225,null,2112,null,291598,null,4912,null,71203,null,3641,null,61940,null,3160,null,51390,null,3678,null,40075,null,2616,null,15372,null,1827,null,24474,null,2344,null,9504,null,1339,null,9384,null,1504,null,8256,null,1166,null,0400000US16,Idaho,16
5788263,null,21174,null,769782,null,14004,null,742894,null,15309,null,746824,null,13427,null,736564,null,13235,null,318454,null,9169,null,802052,null,13821,null,423470,null,11242,null,568791,null,11956,null,679432,null,11536,null,3110309,null,15739,null,369918,null,8629,null,368151,null,9822,null,369075,null,9671,null,383141,null,9749,null,172714,null,6062,null,449649,null,11394,null,247891,null,8476,null,331481,null,9229,null,418289,null,9697,null,2677954,null,16402,null,399864,null,10881,null,374743,null,9688,null,377749,null,9597,null,353423,null,7779,null,145740,null,5942,null,352403,null,8370,null,175579,null,7072,null,237310,null,8279,null,261143,null,9080,null,0400000US17,Illinois,17
2858334,null,16394,null,481121,null,10481,null,451119,null,10613,null,472074,null,10472,null,440398,null,10229,null,186656,null,6989,null,326790,null,8556,null,171228,null,6301,null,175527,null,6482,null,153421,null,6467,null,1540835,null,10598,null,236580,null,7361,null,226552,null,7030,null,240891,null,7535,null,230160,null,6578,null,100274,null,4364,null,189239,null,5957,null,101360,null,4412,null,112634,null,5279,null,103145,null,5007,null,1317499,null,12083,null,244541,null,6531,null,224567,null,7191,null,231183,null,6835,null,210238,null,6792,null,86382,null,4642,null,137551,null,5596,null,69868,null,4211,null,62893,null,3476,null,50276,null,3040,null,0400000US18,Indiana,18
1435312,null,10288,null,376529,null,8520,null,275977,null,8035,null,233805,null,7683,null,189871,null,6071,null,78725,null,3776,null,122748,null,4562,null,54895,null,2989,null,56081,null,3227,null,46681,null,2747,null,767074,null,6777,null,198554,null,6832,null,143128,null,5262,null,121109,null,5295,null,100527,null,4182,null,40000,null,2628,null,69686,null,3494,null,30810,null,2421,null,32013,null,2541,null,31247,null,2193,null,668238,null,7769,null,177975,null,4983,null,132849,null,4705,null,112696,null,5159,null,89344,null,3818,null,38725,null,2541,null,53062,null,2757,null,24085,null,1804,null,24068,null,1938,null,15434,null,1500,null,0400000US19,Iowa,19
1314681,null,10753,null,304385,null,7613,null,244453,null,6640,null,227571,null,7055,null,199470,null,6957,null,69504,null,4091,null,129759,null,5942,null,50256,null,3497,null,47452,null,3058,null,41831,null,3063,null,711016,null,8370,null,153565,null,5417,null,130238,null,4187,null,119033,null,5152,null,109140,null,4721,null,37435,null,2609,null,74465,null,4174,null,30162,null,2710,null,28127,null,2231,null,28851,null,2435,null,603665,null,6909,null,150820,null,4871,null,114215,null,4877,null,108538,null,4449,null,90330,null,4339,null,32069,null,2799,null,55294,null,3053,null,20094,null,1948,null,19325,null,1926,null,12980,null,1388,null,0400000US20,Kansas,20
1804281,null,13332,null,286661,null,7625,null,302897,null,8170,null,321967,null,9109,null,275183,null,8991,null,118944,null,6236,null,210393,null,7797,null,95283,null,4885,null,100719,null,5207,null,92234,null,4947,null,959716,null,10352,null,139092,null,5975,null,151821,null,5172,null,167893,null,6157,null,142244,null,6555,null,60970,null,3969,null,119320,null,5342,null,54295,null,3785,null,61591,null,3968,null,62490,null,3952,null,844565,null,8630,null,147569,null,5747,null,151076,null,6115,null,154074,null,6390,null,132939,null,5541,null,57974,null,4156,null,91073,null,4353,null,40988,null,2809,null,39128,null,3618,null,29744,null,2643,null,0400000US21,Kentucky,21
1798344,null,15405,null,280726,null,8737,null,284478,null,9029,null,292221,null,9837,null,257914,null,9948,null,95989,null,5261,null,241237,null,8468,null,90094,null,4660,null,115607,null,6204,null,140078,null,6543,null,967165,null,10654,null,135007,null,6312,null,141913,null,6755,null,146704,null,6167,null,136063,null,7198,null,48984,null,3639,null,136587,null,5986,null,51541,null,3954,null,68070,null,4602,null,102296,null,5134,null,831179,null,11140,null,145719,null,6005,null,142565,null,5722,null,145517,null,7144,null,121851,null,5746,null,47005,null,3458,null,104650,null,5721,null,38553,null,2689,null,47537,null,4037,null,37782,null,3687,null,0400000US22,Louisiana,22
611971,null,6280,null,125497,null,4491,null,95995,null,4708,null,90658,null,4339,null,81699,null,4126,null,36681,null,3199,null,66951,null,3636,null,38342,null,2875,null,39948,null,2704,null,36200,null,2451,null,319985,null,3894,null,63750,null,2821,null,47665,null,2856,null,44930,null,3200,null,40306,null,3005,null,19098,null,2320,null,35399,null,2661,null,19201,null,2004,null,24443,null,2211,null,25193,null,1898,null,291986,null,4832,null,61747,null,3482,null,48330,null,2907,null,45728,null,2704,null,41393,null,2822,null,17583,null,1865,null,31552,null,2157,null,19141,null,2168,null,15505,null,1613,null,11007,null,1575,null,0400000US23,Maine,23
2682675,null,15574,null,238980,null,7637,null,288540,null,9049,null,340747,null,9604,null,346736,null,10906,null,163749,null,6594,null,398635,null,10711,null,225165,null,7611,null,299979,null,9862,null,380144,null,10535,null,1392654,null,9689,null,112821,null,5080,null,136236,null,6765,null,164652,null,6303,null,176525,null,7410,null,85055,null,4599,null,213617,null,7428,null,119706,null,5065,null,166784,null,7040,null,217258,null,7273,null,1290021,null,12984,null,126159,null,6068,null,152304,null,5675,null,176095,null,7536,null,170211,null,7130,null,78694,null,4133,null,185018,null,6554,null,105459,null,5240,null,133195,null,5978,null,162886,null,6278,null,0400000US24,Maryland,24
3054516,null,16623,null,373224,null,9081,null,412418,null,9878,null,415461,null,11020,null,414342,null,9926,null,175969,null,6902,null,422223,null,10039,null,243434,null,7582,null,294142,null,8487,null,303303,null,9847,null,1580282,null,11152,null,167007,null,6891,null,189238,null,7302,null,200888,null,7583,null,207214,null,6727,null,96053,null,4362,null,227771,null,7503,null,145182,null,6176,null,169091,null,6579,null,177838,null,7206,null,1474234,null,11172,null,206217,null,6538,null,223180,null,7286,null,214573,null,8624,null,207128,null,7273,null,79916,null,5040,null,194452,null,6569,null,98252,null,4591,null,125051,null,5114,null,125465,null,5006,null,0400000US25,Massachusetts,25
4252198,null,19887,null,649734,null,10779,null,643684,null,13532,null,671820,null,13406,null,648780,null,12092,null,284203,null,8682,null,523274,null,10201,null,276115,null,7171,null,298842,null,8656,null,255746,null,7587,null,2247879,null,14320,null,311167,null,7068,null,314941,null,7997,null,336320,null,9419,null,337731,null,8604,null,149851,null,6078,null,287479,null,7221,null,160470,null,5959,null,179159,null,5498,null,170761,null,5526,null,2004319,null,14044,null,338567,null,7887,null,328743,null,9363,null,335500,null,8239,null,311049,null,8391,null,134352,null,5174,null,235795,null,7839,null,115645,null,4552,null,119683,null,5479,null,84985,null,4417,null,0400000US26,Michigan,26
2542861,null,11346,null,458098,null,10016,null,398566,null,8639,null,400777,null,7891,null,379097,null,8223,null,169362,null,5658,null,295195,null,6320,null,155483,null,5806,null,162108,null,5316,null,124175,null,3900,null,1345220,null,8036,null,228926,null,6587,null,199443,null,5940,null,205147,null,5944,null,198371,null,6113,null,89327,null,3986,null,164633,null,5349,null,84723,null,4363,null,94220,null,3819,null,80430,null,3014,null,1197641,null,7603,null,229172,null,6384,null,199123,null,6430,null,195630,null,5925,null,180726,null,5679,null,80035,null,3561,null,130562,null,4427,null,70760,null,3265,null,67888,null,3258,null,43745,null,2838,null,0400000US27,Minnesota,27
1154211,null,13933,null,192742,null,7766,null,175543,null,7088,null,191172,null,7574,null,170984,null,7086,null,65157,null,4193,null,160030,null,7245,null,54896,null,4353,null,71884,null,4300,null,71803,null,4273,null,608916,null,8170,null,95518,null,5216,null,84295,null,4751,null,97897,null,5310,null,87377,null,4843,null,34719,null,3499,null,91039,null,4957,null,29028,null,2954,null,39236,null,2893,null,49807,null,3456,null,545295,null,8764,null,97224,null,5737,null,91248,null,5228,null,93275,null,5238,null,83607,null,4492,null,30438,null,2877,null,68991,null,4679,null,25868,null,2577,null,32648,null,2901,null,21996,null,2475,null,0400000US28,Mississippi,28
2639741,null,14652,null,426007,null,9413,null,385204,null,8972,null,424361,null,10653,null,392639,null,8910,null,174372,null,6789,null,342524,null,8486,null,173572,null,6924,null,182431,null,6617,null,138631,null,6086,null,1381475,null,9621,null,210562,null,7074,null,183243,null,6251,null,209834,null,7057,null,202020,null,6498,null,90726,null,4544,null,188954,null,6415,null,96998,null,4908,null,106412,null,5051,null,92726,null,4638,null,1258266,null,11363,null,215445,null,7744,null,201961,null,6126,null,214527,null,7789,null,190619,null,5370,null,83646,null,4611,null,153570,null,5745,null,76574,null,4617,null,76019,null,4105,null,45905,null,3482,null,0400000US29,Missouri,29
427535,null,6037,null,125774,null,5135,null,89684,null,4575,null,74881,null,3944,null,53358,null,3913,null,14225,null,2013,null,28672,null,2592,null,8933,null,1190,null,13848,null,1539,null,18160,null,1844,null,229308,null,4323,null,64344,null,3216,null,45715,null,3454,null,39966,null,2541,null,29244,null,2452,null,6949,null,1435,null,16056,null,1748,null,5073,null,900,null,8842,null,1206,null,13119,null,1645,null,198227,null,3848,null,61430,null,3388,null,43969,null,2644,null,34915,null,2581,null,24114,null,2489,null,7276,null,1330,null,12616,null,1905,null,3860,null,872,null,5006,null,950,null,5041,null,1004,null,0400000US30,Montana,30
857159,null,6894,null,217302,null,6164,null,167876,null,5274,null,150097,null,5753,null,123234,null,4175,null,51304,null,3472,null,72123,null,3688,null,27484,null,2365,null,26620,null,2562,null,21119,null,1924,null,459019,null,4506,null,110247,null,4200,null,88208,null,3766,null,82061,null,4285,null,65217,null,3437,null,28970,null,2804,null,40680,null,3320,null,14381,null,1620,null,15871,null,1754,null,13384,null,1427,null,398140,null,5921,null,107055,null,4218,null,79668,null,3509,null,68036,null,3205,null,58017,null,2989,null,22334,null,2109,null,31443,null,2215,null,13103,null,1323,null,10749,null,1589,null,7735,null,1241,null,0400000US31,Nebraska,31
1186176,null,9620,null,137476,null,8055,null,158876,null,8499,null,202906,null,8591,null,218483,null,8427,null,91514,null,6092,null,189924,null,8185,null,64179,null,4586,null,59503,null,4617,null,63315,null,4844,null,667733,null,6401,null,70189,null,5105,null,85840,null,6396,null,114221,null,6197,null,123442,null,6374,null,52059,null,4362,null,108245,null,5816,null,39299,null,3652,null,32780,null,3147,null,41658,null,3840,null,518443,null,7045,null,67287,null,4864,null,73036,null,4415,null,88685,null,5339,null,95041,null,5356,null,39455,null,3898,null,81679,null,4806,null,24880,null,2667,null,26723,null,2573,null,21657,null,2624,null,0400000US32,Nevada,32
643972,null,7428,null,105485,null,5466,null,96624,null,5133,null,88919,null,5569,null,86901,null,4185,null,38938,null,3384,null,80685,null,4556,null,42387,null,3168,null,51171,null,3705,null,52862,null,3479,null,339913,null,4554,null,51272,null,3773,null,45506,null,2829,null,43380,null,3469,null,42261,null,2638,null,20617,null,2289,null,44041,null,3477,null,22699,null,2052,null,31805,null,2857,null,38332,null,2980,null,304059,null,5166,null,54213,null,3563,null,51118,null,3691,null,45539,null,3506,null,44640,null,2951,null,18321,null,2411,null,36644,null,2922,null,19688,null,2337,null,19366,null,2196,null,14530,null,1662,null,0400000US33,New Hampshire,33
3984814,null,18454,null,477290,null,11938,null,503066,null,11827,null,514412,null,13092,null,520513,null,12813,null,216750,null,7389,null,537129,null,11450,null,285836,null,8210,null,381654,null,10401,null,548164,null,11436,null,2153150,null,11995,null,226370,null,8915,null,243857,null,8464,null,256571,null,7857,null,267154,null,9707,null,113257,null,4894,null,302538,null,7280,null,163879,null,6344,null,226294,null,7472,null,353230,null,8743,null,1831664,null,15220,null,250920,null,7014,null,259209,null,7501,null,257841,null,9077,null,253359,null,9190,null,103493,null,4683,null,234591,null,7718,null,121957,null,4659,null,155360,null,6468,null,194934,null,6624,null,0400000US34,New Jersey,34
821537,null,10537,null,156537,null,7250,null,145752,null,6968,null,149428,null,7160,null,110888,null,6668,null,39753,null,3643,null,96752,null,5567,null,30156,null,2977,null,49090,null,3642,null,43181,null,3942,null,441784,null,6272,null,78895,null,5102,null,72221,null,5234,null,75576,null,4985,null,59495,null,4949,null,21536,null,2482,null,54783,null,3942,null,18416,null,2227,null,31025,null,2921,null,29837,null,3237,null,379753,null,8446,null,77642,null,4694,null,73531,null,4767,null,73852,null,4791,null,51393,null,3765,null,18217,null,2213,null,41969,null,3899,null,11740,null,1610,null,18065,null,2276,null,13344,null,2027,null,0400000US35,New Mexico,35
8481453,null,30539,null,945644,null,15475,null,970711,null,18134,null,1052274,null,16475,null,1087713,null,15270,null,436166,null,11306,null,1157193,null,17354,null,618492,null,12484,null,834332,null,15307,null,1378928,null,19913,null,4471222,null,22576,null,474878,null,12309,null,474947,null,11175,null,529723,null,11939,null,556565,null,10338,null,231971,null,8059,null,623116,null,12671,null,334121,null,8512,null,456946,null,9831,null,788955,null,15462,null,4010231,null,24614,null,470766,null,11235,null,495764,null,12311,null,522551,null,11766,null,531148,null,11501,null,204195,null,7048,null,534077,null,10961,null,284371,null,7941,null,377386,null,10610,null,589973,null,10437,null,0400000US36,New York,36
3999007,null,21281,null,562580,null,13747,null,620213,null,12779,null,682430,null,13673,null,628291,null,13075,null,270223,null,8502,null,535572,null,12295,null,232369,null,8296,null,255110,null,7648,null,212219,null,7265,null,2155077,null,12849,null,296238,null,8669,null,309739,null,9517,null,344290,null,10051,null,323952,null,9805,null,140774,null,6120,null,307471,null,9774,null,132016,null,6247,null,149005,null,5964,null,151592,null,6214,null,1843930,null,15718,null,266342,null,8427,null,310474,null,8871,null,338140,null,10229,null,304339,null,7195,null,129449,null,6760,null,228101,null,8127,null,100353,null,4871,null,106105,null,4635,null,60627,null,4010,null,0400000US37,North Carolina,37
317030,null,4345,null,106098,null,4173,null,72716,null,3305,null,55489,null,2993,null,30752,null,2307,null,8441,null,1207,null,16774,null,1663,null,6617,null,922,null,8882,null,1177,null,11261,null,1317,null,168265,null,3172,null,54129,null,3109,null,38795,null,2322,null,29766,null,2218,null,15865,null,1504,null,3888,null,748,null,9149,null,1244,null,3633,null,693,null,5439,null,966,null,7601,null,1186,null,148765,null,3060,null,51969,null,2630,null,33921,null,2304,null,25723,null,1973,null,14887,null,1500,null,4553,null,853,null,7625,null,1202,null,2984,null,671,null,3443,null,593,null,3660,null,780,null,0400000US38,North Dakota,38
5101192,null,22451,null,788617,null,15052,null,784378,null,12441,null,845018,null,14649,null,827635,null,13591,null,373135,null,8589,null,622350,null,14777,null,312644,null,9523,null,294371,null,9662,null,253044,null,8138,null,2672898,null,14369,null,371633,null,8799,null,384262,null,7937,null,419729,null,9579,null,425008,null,8598,null,197480,null,6502,null,347252,null,9664,null,180536,null,6193,null,179103,null,6672,null,167895,null,6294,null,2428294,null,14884,null,416984,null,10141,null,400116,null,9106,null,425289,null,9433,null,402627,null,8929,null,175655,null,5672,null,275098,null,9081,null,132108,null,6123,null,115268,null,5842,null,85149,null,4288,null,0400000US39,Ohio,39
1573193,null,11199,null,311141,null,7559,null,284587,null,8096,null,273265,null,7566,null,235176,null,6907,null,87001,null,4516,null,177955,null,6775,null,63630,null,3763,null,72652,null,3793,null,67786,null,4267,null,859835,null,7060,null,153854,null,5220,null,149216,null,6267,null,147319,null,5318,null,128918,null,4559,null,45872,null,3381,null,104527,null,5430,null,36205,null,2639,null,44950,null,2926,null,48974,null,3684,null,713358,null,8795,null,157287,null,5250,null,135371,null,6344,null,125946,null,4970,null,106258,null,5077,null,41129,null,3174,null,73428,null,3971,null,27425,null,2214,null,27702,null,2312,null,18812,null,2013,null,0400000US40,Oklahoma,40
1661631,null,14684,null,289727,null,9709,null,287060,null,8927,null,277503,null,8390,null,243416,null,8471,null,93157,null,5508,null,194997,null,8398,null,89175,null,5451,null,97785,null,4985,null,88811,null,5509,null,901476,null,9612,null,142932,null,7268,null,152060,null,6848,null,142077,null,5934,null,131836,null,5504,null,52070,null,3667,null,111468,null,6354,null,51172,null,4072,null,57964,null,4187,null,59897,null,4367,null,760155,null,10222,null,146795,null,5377,null,135000,null,5079,null,135426,null,6036,null,111580,null,5408,null,41087,null,3654,null,83529,null,4861,null,38003,null,3103,null,39821,null,3185,null,28914,null,2602,null,0400000US41,Oregon,41
