B21003_001E,B21003_001EA,B21003_001M,B21003_001MA,B21003_002E,B21003_002EA,B21003_002M,B21003_002MA,B21003_003E,B21003_003EA,B21003_003M,B21003_003MA,B21003_004E,B21003_004EA,B21003_004M,B21003_004MA,B21003_005E,B21003_005EA,B21003_005M,B21003_005MA,B21003_006E,B21003_006EA,B21003_006M,B21003_006MA,B21003_007E,B21003_007EA,B21003_007M,B21003_007MA,B21003_008E,B21003_008EA,B21003_008M,B21003_008MA,B21003_009E,B21003_009EA,B21003_009M,B21003_009MA,B21003_010E,B21003_010EA,B21003_010M,B21003_010MA,B21003_011E,B21003_011EA,B21003_011M,B21003_011MA,GEO_ID,NAME,state
4140118,null,4376,null,486254,null,8616,null,53395,null,3328,null,197655,null,5788,null,147995,null,5751,null,87209,null,3969,null,3653864,null,9822,null,536841,null,10911,null,1344052,null,15822,null,946792,null,12458,null,826179,null,11812,null,0400000US18,Indiana,18
1973260,null,3161,null,246736,null,4700,null,25409,null,1599,null,98115,null,3261,null,77326,null,3465,null,45886,null,2583,null,1726524,null,5417,null,179415,null,5216,null,603820,null,7955,null,509840,null,8522,null,433449,null,8121,null,0400000US19,Iowa,19
1780803,null,4601,null,226048,null,5219,null,16323,null,1627,null,73929,null,3039,null,76255,null,3809,null,59541,null,3101,null,1554755,null,7287,null,178151,null,6610,null,466064,null,10316,null,458493,null,9052,null,452047,null,8496,null,0400000US20,Kansas,20
2831600,null,4719,null,329626,null,8142,null,50078,null,3047,null,119201,null,4807,null,97322,null,4583,null,63025,null,3728,null,2501974,null,8391,null,513988,null,11681,null,882630,null,12898,null,602434,null,10406,null,502922,null,11014,null,0400000US21,Kentucky,21
2733144,null,4746,null,306673,null,7471,null,36045,null,2673,null,109182,null,4032,null,98323,null,4561,null,63123,null,3626,null,2426471,null,8676,null,515033,null,11325,null,868638,null,11615,null,549693,null,11606,null,493107,null,10536,null,0400000US22,Louisiana,22
919870,null,1998,null,140283,null,4056,null,16303,null,1519,null,52644,null,2901,null,41404,null,3271,null,29932,null,1986,null,779587,null,4487,null,81168,null,3880,null,282017,null,6190,null,200458,null,6020,null,215944,null,6539,null,0400000US23,Maine,23
3689026,null,3349,null,452260,null,9253,null,44842,null,3032,null,124154,null,5422,null,135462,null,5815,null,147802,null,5804,null,3236766,null,10022,null,421816,null,10834,null,892745,null,14763,null,770978,null,13643,null,1151227,null,16219,null,0400000US24,Maryland,24
4365478,null,3195,null,431955,null,7586,null,45062,null,3157,null,139534,null,5909,null,117969,null,4477,null,129390,null,5391,null,3933523,null,8421,null,462143,null,11887,null,1074005,null,16533,null,873037,null,13168,null,1524338,null,17564,null,0400000US25,Massachusetts,25
6643557,null,4077,null,740802,null,9267,null,79580,null,3482,null,255435,null,6792,null,260298,null,6164,null,145489,null,5067,null,5902755,null,10252,null,754934,null,12133,null,1898307,null,19483,null,1752465,null,19268,null,1497049,null,15914,null,0400000US26,Michigan,26
3427332,null,3078,null,398809,null,6285,null,37089,null,2146,null,129436,null,4181,null,135380,null,4600,null,96904,null,3655,null,3028523,null,6393,null,270209,null,7849,null,851243,null,11040,null,943308,null,10504,null,963763,null,10735,null,0400000US27,Minnesota,27
1832669,null,4959,null,208383,null,6284,null,26284,null,2106,null,69588,null,3583,null,73800,null,4373,null,38711,null,2946,null,1624286,null,7973,null,369085,null,9025,null,515885,null,10987,null,432494,null,10663,null,306822,null,9642,null,0400000US28,Mississippi,28
3874246,null,4716,null,504267,null,7271,null,58298,null,3212,null,178440,null,6098,null,164029,null,5162,null,103500,null,4649,null,3369979,null,8295,null,499153,null,10364,null,1125202,null,12568,null,899106,null,12287,null,846518,null,14017,null,0400000US29,Missouri,29
639631,null,2314,null,99844,null,3849,null,7997,null,1249,null,35108,null,2732,null,31303,null,2401,null,25436,null,2025,null,539787,null,4462,null,56182,null,3859,null,172772,null,5213,null,163854,null,5749,null,146979,null,6002,null,0400000US30,Montana,30
1134824,null,3037,null,145455,null,3749,null,11338,null,1140,null,52205,null,2440,null,49216,null,2987,null,32696,null,2365,null,989369,null,4496,null,107035,null,5460,null,298093,null,7004,null,305277,null,6938,null,278964,null,7135,null,0400000US31,Nebraska,31
1679789,null,3040,null,229541,null,7132,null,15485,null,2274,null,70547,null,4991,null,91852,null,4937,null,51657,null,3493,null,1450248,null,8070,null,259525,null,8461,null,450725,null,9622,null,427123,null,10883,null,312875,null,9556,null,0400000US32,Nevada,32
895160,null,1628,null,121375,null,4397,null,11988,null,1563,null,38699,null,2822,null,35675,null,2793,null,35013,null,2756,null,773785,null,4535,null,72730,null,4537,null,238817,null,6862,null,206147,null,6836,null,256091,null,8030,null,0400000US33,New Hampshire,33
5844873,null,2519,null,489135,null,8216,null,58190,null,3403,null,172679,null,5633,null,126941,null,4966,null,131325,null,5419,null,5355738,null,8154,null,701506,null,13692,null,1649173,null,19256,null,1158050,null,18159,null,1847009,null,18411,null,0400000US34,New Jersey,34
1262203,null,4220,null,175965,null,6411,null,16174,null,1617,null,46670,null,3589,null,63097,null,3750,null,50024,null,3182,null,1086238,null,7279,null,208710,null,8069,null,316559,null,7318,null,298832,null,8710,null,262137,null,7683,null,0400000US35,New Mexico,35
12888014,null,5377,null,1026924,null,12360,null,111786,null,4227,null,355943,null,8856,null,293741,null,8635,null,265454,null,8447,null,11861090,null,12888,null,1945489,null,21836,null,3434976,null,27676,null,2659810,null,25626,null,3820815,null,28301,null,0400000US36,New York,36
5924167,null,8117,null,718472,null,10664,null,70622,null,3939,null,218292,null,8013,null,254099,null,8370,null,175459,null,5257,null,5205695,null,12633,null,942883,null,16513,null,1540269,null,17982,null,1380504,null,17669,null,1342039,null,18036,null,0400000US37,North Carolina,37
410579,null,1867,null,53643,null,2030,null,7036,null,917,null,17404,null,1568,null,18379,null,1610,null,10824,null,1178,null,356936,null,2331,null,38563,null,2168,null,100208,null,3455,null,123493,null,4299,null,94672,null,3521,null,0400000US38,North Dakota,38
7621590,null,4984,null,941125,null,11307,null,108917,null,4117,null,368489,null,8349,null,284468,null,8268,null,179251,null,4885,null,6680465,null,12012,null,878593,null,13824,null,2436380,null,22405,null,1712579,null,16199,null,1652913,null,17764,null,0400000US39,Ohio,39
2326909,null,4623,null,319486,null,6918,null,33681,null,2760,null,96741,null,4608,null,112431,null,4775,null,76633,null,3295,null,2007423,null,7701,null,321298,null,8645,null,674049,null,12268,null,560196,null,10534,null,451880,null,9742,null,0400000US40,Oklahoma,40
2546326,null,3472,null,342934,null,6917,null,28045,null,2694,null,95240,null,4360,null,134982,null,4954,null,84667,null,3786,null,2203392,null,7410,null,276734,null,8673,null,601882,null,11259,null,688801,null,12638,null,635975,null,11999,null,0400000US41,Oregon,41
8430637,null,3948,null,1031347,null,10239,null,131807,null,5291,null,429968,null,6984,null,264526,null,6055,null,205046,null,6431,null,7399290,null,10386,null,981459,null,13061,null,2809587,null,20645,null,1636166,null,16051,null,1972078,null,20408,null,0400000US42,Pennsylvania,42
707685,null,1730,null,79492,null,2859,null,10675,null,1431,null,23669,null,2105,null,23247,null,2321,null,21901,null,2101,null,628193,null,3465,null,110284,null,6001,null,182177,null,6705,null,147779,null,5454,null,187953,null,6443,null,0400000US44,Rhode Island,44
2891996,null,5141,null,387433,null,8076,null,39602,null,2652,null,123586,null,5406,null,126992,null,5480,null,97253,null,4485,null,2504563,null,10003,null,482519,null,10864,null,826825,null,14631,null,615632,null,11680,null,579587,null,11754,null,0400000US45,South Carolina,45
511401,null,2214,null,73251,null,2703,null,8137,null,1025,null,25848,null,1925,null,23253,null,2070,null,16013,null,1653,null,438150,null,3342,null,52397,null,3678,null,146989,null,4333,null,127248,null,4237,null,111516,null,4260,null,0400000US46,South Dakota,46
4109975,null,5134,null,503171,null,9468,null,63444,null,3264,null,169459,null,4943,null,154341,null,6176,null,115927,null,5171,null,3606804,null,10731,null,704459,null,10968,null,1240328,null,14372,null,882922,null,14468,null,779095,null,13614,null,0400000US47,Tennessee,47
14786798,null,10495,null,1581537,null,15510,null,148842,null,6075,null,412981,null,9821,null,584181,null,11381,null,435533,null,9877,null,13205261,null,18663,null,2948343,null,26847,null,3600623,null,31703,null,3374904,null,28984,null,3281391,null,30165,null,0400000US48,Texas,48
1491447,null,2949,null,152212,null,4514,null,10063,null,1320,null,35776,null,2847,null,60308,null,3632,null,46065,null,2768,null,1339235,null,5345,null,136865,null,5685,null,362701,null,8991,null,457421,null,8561,null,382248,null,8465,null,0400000US49,Utah,49
427118,null,1301,null,55094,null,2636,null,5248,null,897,null,20988,null,1734,null,14074,null,1722,null,14784,null,1540,null,372024,null,2800,null,36250,null,2689,null,118110,null,3869,null,88810,null,3230,null,128854,null,4382,null,0400000US50,Vermont,50
5035998,null,7751,null,739959,null,12799,null,64525,null,3761,null,192475,null,7031,null,226443,null,8041,null,256516,null,5978,null,4296039,null,13701,null,657286,null,15116,null,1184003,null,16537,null,1027183,null,16696,null,1427567,null,17711,null,0400000US51,Virginia,51
4301337,null,4494,null,613003,null,8721,null,41497,null,3329,null,158680,null,5256,null,244219,null,7317,null,168607,null,5384,null,3688334,null,9230,null,420290,null,10480,null,944292,null,15967,null,1191112,null,15799,null,1132640,null,13358,null,0400000US53,Washington,53
1260704,null,3146,null,169211,null,4934,null,25202,null,1691,null,68512,null,3893,null,46863,null,3511,null,28634,null,2117,null,1091493,null,4893,null,212161,null,6385,null,449162,null,8118,null,240727,null,7237,null,189443,null,6914,null,0400000US54,West Virginia,54
3724075,null,3795,null,444704,null,6247,null,48078,null,3034,null,163148,null,4699,null,142091,null,4669,null,91387,null,3491,null,3279371,null,6559,null,361791,null,8424,null,1136534,null,11839,null,927018,null,10797,null,854028,null,11083,null,0400000US55,Wisconsin,55
340594,null,2286,null,50378,null,2450,null,3739,null,912,null,15321,null,1778,null,19657,null,1906,null,11661,null,1452,null,290216,null,3211,null,26488,null,2900,null,93116,null,4321,null,102732,null,4002,null,67880,null,3632,null,0400000US56,Wyoming,56
2538364,null,1962,null,119991,null,4554,null,18204,null,1712,null,35395,null,2638,null,30616,null,2172,null,35776,null,2508,null,2418373,null,5095,null,835804,null,13130,null,616842,null,10381,null,462630,null,11530,null,503097,null,10817,null,0400000US72,Puerto Rico,72
