B22002_001E,B22002_001EA,B22002_001M,B22002_001MA,B22002_002E,B22002_002EA,B22002_002M,B22002_002MA,B22002_003E,B22002_003EA,B22002_003M,B22002_003MA,B22002_004E,B22002_004EA,B22002_004M,B22002_004MA,B22002_005E,B22002_005EA,B22002_005M,B22002_005MA,B22002_006E,B22002_006EA,B22002_006M,B22002_006MA,B22002_007E,B22002_007EA,B22002_007M,B22002_007MA,B22002_008E,B22002_008EA,B22002_008M,B22002_008MA,B22002_009E,B22002_009EA,B22002_009M,B22002_009MA,B22002_010E,B22002_010EA,B22002_010M,B22002_010MA,B22002_011E,B22002_011EA,B22002_011M,B22002_011MA,B22002_012E,B22002_012EA,B22002_012M,B22002_012MA,B22002_013E,B22002_013EA,B22002_013M,B22002_013MA,B22002_014E,B22002_014EA,B22002_014M,B22002_014MA,B22002_015E,B22002_015EA,B22002_015M,B22002_015MA,B22002_016E,B22002_016EA,B22002_016M,B22002_016MA,B22002_017E,B22002_017EA,B22002_017M,B22002_017MA,B22002_018E,B22002_018EA,B22002_018M,B22002_018MA,B22002_019E,B22002_019EA,B22002_019M,B22002_019MA,B22002_020E,B22002_020EA,B22002_020M,B22002_020MA,B22002_021E,B22002_021EA,B22002_021M,B22002_021MA,B22002_022E,B22002_022EA,B22002_022M,B22002_022MA,B22002_023E,B22002_023EA,B22002_023M,B22002_023MA,B22002_024E,B22002_024EA,B22002_024M,B22002_024MA,B22002_025E,B22002_025EA,B22002_025M,B22002_025MA,B22002_026E,B22002_026EA,B22002_026M,B22002_026MA,B22002_027E,B22002_027EA,B22002_027M,B22002_027MA,GEO_ID,NAME,state
3417115,null,14784,null,271505,null,8163,null,173532,null,7266,null,45373,null,4078,null,125137,null,5867,null,8794,null,1384,null,116343,null,5665,null,3022,null,870,null,97973,null,5206,null,13102,null,1718,null,23040,null,2251,null,4848,null,1309,null,18192,null,2015,null,61831,null,4208,null,3145610,null,15002,null,1100083,null,14782,null,774836,null,12171,null,315456,null,10867,null,73531,null,4845,null,241925,null,9042,null,9791,null,2127,null,2045527,null,13828,null,837114,null,12076,null,194511,null,7630,null,65509,null,4991,null,129002,null,5735,null,1013902,null,14978,null,0400000US13,Georgia,13
439685,null,3621,null,26917,null,2534,null,13412,null,2021,null,5064,null,1255,null,8003,null,1562,null,700,null,425,null,7303,null,1476,null,345,null,413,null,13505,null,1853,null,2696,null,827,null,3059,null,790,null,1480,null,613,null,1579,null,541,null,7750,null,1486,null,412768,null,4088,null,140965,null,4436,null,102464,null,4274,null,36945,null,3382,null,9896,null,1714,null,27049,null,2776,null,1556,null,1047,null,271803,null,5199,null,116885,null,3842,null,31507,null,2363,null,10589,null,1547,null,20918,null,2065,null,123411,null,4284,null,0400000US15,Hawaii,15
560567,null,4368,null,34588,null,2959,null,21444,null,2375,null,8846,null,1462,null,12429,null,1898,null,1981,null,702,null,10448,null,1876,null,169,null,153,null,13144,null,1987,null,2013,null,674,null,2003,null,748,null,700,null,408,null,1303,null,566,null,9128,null,1597,null,525979,null,5177,null,187795,null,4750,null,143934,null,5106,null,41691,null,3124,null,15248,null,1985,null,26443,null,2471,null,2170,null,917,null,338184,null,5971,null,168631,null,4248,null,18029,null,1964,null,6788,null,1172,null,11241,null,1456,null,151524,null,5347,null,0400000US16,Idaho,16
4759579,null,13538,null,382846,null,9761,null,230736,null,8232,null,62647,null,4225,null,165609,null,7093,null,22475,null,2845,null,143134,null,5947,null,2480,null,790,null,152110,null,5039,null,22186,null,2258,null,32591,null,3029,null,7954,null,1412,null,24637,null,2851,null,97333,null,4714,null,4376733,null,17233,null,1447084,null,15131,null,1071981,null,13705,null,365349,null,8411,null,98469,null,5334,null,266880,null,7049,null,9754,null,1837,null,2929649,null,17423,null,1201389,null,11631,null,258335,null,7598,null,89275,null,4629,null,169060,null,5860,null,1469925,null,15795,null,0400000US17,Illinois,17
2462278,null,10822,null,204735,null,5946,null,115828,null,5181,null,30837,null,2706,null,83273,null,3900,null,12079,null,1729,null,71194,null,3567,null,1718,null,712,null,88907,null,3933,null,11536,null,1317,null,14277,null,1826,null,3485,null,875,null,10792,null,1461,null,63094,null,3414,null,2257543,null,11412,null,722994,null,10917,null,520677,null,10693,null,192630,null,7514,null,55642,null,3984,null,136988,null,5634,null,9687,null,1668,null,1534549,null,11028,null,702929,null,9518,null,106244,null,4643,null,37292,null,2828,null,68952,null,4100,null,725376,null,9090,null,0400000US18,Indiana,18
1214353,null,5829,null,98407,null,4115,null,55056,null,3210,null,18580,null,1867,null,35295,null,2885,null,4250,null,900,null,31045,null,2726,null,1181,null,633,null,43351,null,3045,null,4462,null,840,null,6167,null,1153,null,2452,null,850,null,3715,null,778,null,32722,null,2833,null,1115946,null,7020,null,327317,null,6055,null,248749,null,5396,null,75271,null,3934,null,24319,null,2373,null,50952,null,2959,null,3297,null,873,null,788629,null,6530,null,368484,null,6148,null,37312,null,2482,null,12553,null,1622,null,24759,null,1854,null,382833,null,7119,null,0400000US19,Iowa,19
1088835,null,6197,null,68388,null,4236,null,37991,null,3297,null,12315,null,1785,null,24856,null,2579,null,3435,null,895,null,21421,null,2574,null,820,null,543,null,30397,null,2519,null,3944,null,796,null,3749,null,806,null,1049,null,495,null,2700,null,656,null,22704,null,2317,null,1020447,null,7607,null,340099,null,6482,null,252991,null,6230,null,82516,null,3928,null,25042,null,2583,null,57474,null,3370,null,4592,null,1032,null,680348,null,6982,null,305919,null,5789,null,41846,null,2929,null,15092,null,1854,null,26754,null,2344,null,332583,null,7221,null,0400000US20,Kansas,20
1655767,null,11246,null,205888,null,6526,null,112292,null,5069,null,43113,null,3762,null,67371,null,3749,null,8389,null,1597,null,58982,null,3581,null,1808,null,589,null,93596,null,4763,null,18420,null,2108,null,14741,null,2080,null,3325,null,1013,null,11416,null,1669,null,60435,null,3712,null,1449879,null,12168,null,440762,null,9017,null,318055,null,7755,null,118294,null,5920,null,34436,null,3270,null,83858,null,5142,null,4413,null,1268,null,1009117,null,10611,null,453412,null,8821,null,80740,null,4176,null,27273,null,2343,null,53467,null,3527,null,474965,null,10027,null,0400000US21,Kentucky,21
1597111,null,7810,null,193696,null,6924,null,115644,null,5361,null,26248,null,2584,null,87132,null,4885,null,8334,null,1830,null,78798,null,4453,null,2264,null,1126,null,78052,null,4412,null,10683,null,1431,null,15309,null,1961,null,3591,null,928,null,11718,null,1786,null,52060,null,3878,null,1403415,null,9224,null,445732,null,9589,null,305003,null,7604,null,136941,null,6117,null,33286,null,2866,null,103655,null,4946,null,3788,null,1010,null,957683,null,10103,null,404054,null,7332,null,94655,null,4578,null,31985,null,2944,null,62670,null,3616,null,458974,null,8769,null,0400000US22,Louisiana,22
543952,null,5337,null,66779,null,2741,null,30863,null,2350,null,11546,null,1548,null,18742,null,2045,null,3317,null,1010,null,15425,null,1945,null,575,null,289,null,35916,null,2184,null,4546,null,802,null,3473,null,818,null,768,null,459,null,2705,null,605,null,27897,null,2104,null,477173,null,5638,null,133366,null,4233,null,100414,null,3596,null,31432,null,2534,null,10043,null,1529,null,21389,null,2128,null,1520,null,603,null,343807,null,4622,null,166700,null,4153,null,18694,null,1977,null,7008,null,1100,null,11686,null,1561,null,158413,null,4583,null,0400000US23,Maine,23
2082458,null,8390,null,101626,null,4383,null,63087,null,4261,null,15203,null,2141,null,46884,null,3872,null,5590,null,1568,null,41294,null,3701,null,1000,null,639,null,38539,null,3430,null,6131,null,1144,null,9148,null,1633,null,1928,null,748,null,7220,null,1460,null,23260,null,2634,null,1980832,null,9346,null,668776,null,10556,null,458424,null,10670,null,203512,null,6926,null,52714,null,3470,null,150798,null,6323,null,6840,null,1551,null,1312056,null,9856,null,529139,null,6928,null,123806,null,5000,null,40211,null,2902,null,83595,null,4191,null,659111,null,9566,null,0400000US24,Maryland,24
2449133,null,9336,null,161642,null,6262,null,81621,null,4958,null,17118,null,2327,null,63521,null,4527,null,6841,null,1543,null,56680,null,4183,null,982,null,601,null,80021,null,4569,null,10136,null,1493,null,12052,null,1721,null,3119,null,867,null,8933,null,1557,null,57833,null,3702,null,2287491,null,10925,null,714303,null,9615,null,523102,null,8361,null,185682,null,6798,null,47845,null,3733,null,137837,null,5318,null,5519,null,1238,null,1573188,null,13462,null,615667,null,9666,null,133920,null,5742,null,42325,null,3410,null,91595,null,4874,null,823601,null,12545,null,0400000US25,Massachusetts,25
3849007,null,11121,null,399598,null,8392,null,222371,null,6328,null,64525,null,3326,null,154904,null,5478,null,18969,null,2073,null,135935,null,4769,null,2942,null,776,null,177227,null,7058,null,23651,null,1900,null,35394,null,2853,null,10382,null,1528,null,25012,null,2251,null,118182,null,5514,null,3449409,null,13967,null,1054045,null,12057,null,772530,null,10094,null,272440,null,7122,null,75157,null,3777,null,197283,null,6270,null,9075,null,1494,null,2395364,null,16291,null,1052761,null,10357,null,184476,null,6037,null,59863,null,3447,null,124613,null,4909,null,1158127,null,13697,null,0400000US26,Michigan,26
2062681,null,7707,null,104058,null,4976,null,61649,null,3873,null,17378,null,2049,null,42826,null,3346,null,5704,null,1287,null,37122,null,3174,null,1445,null,509,null,42409,null,2822,null,4230,null,839,null,5756,null,1295,null,1656,null,592,null,4100,null,1016,null,32423,null,2501,null,1958623,null,7727,null,625597,null,7374,null,468051,null,6413,null,152125,null,5299,null,49552,null,2989,null,102573,null,5077,null,5421,null,1087,null,1333026,null,8188,null,584679,null,6843,null,78345,null,4329,null,27920,null,2714,null,50425,null,3032,null,670002,null,8720,null,0400000US27,Minnesota,27
1080039,null,7657,null,136089,null,4960,null,82810,null,4496,null,18773,null,2468,null,63326,null,3973,null,5380,null,1466,null,57946,null,3671,null,711,null,508,null,53279,null,3675,null,6506,null,1433,null,13636,null,2060,null,2382,null,895,null,11254,null,1802,null,33137,null,2963,null,943950,null,8716,null,308761,null,7933,null,204865,null,7190,null,99354,null,4483,null,21650,null,2822,null,77704,null,3914,null,4542,null,1434,null,635189,null,8850,null,281539,null,6967,null,65798,null,4364,null,19801,null,2517,null,45997,null,3178,null,287852,null,7706,null,0400000US28,Mississippi,28
2309626,null,10183,null,233610,null,6472,null,130550,null,5786,null,38214,null,3075,null,89160,null,4972,null,11397,null,1784,null,77763,null,4494,null,3176,null,952,null,103060,null,4436,null,15283,null,1613,null,16551,null,2021,null,3921,null,1016,null,12630,null,1608,null,71226,null,3529,null,2076016,null,10429,null,635392,null,9382,null,464001,null,10166,null,164954,null,6438,null,45797,null,3321,null,119157,null,5167,null,6437,null,1484,null,1440624,null,11375,null,639248,null,8901,null,106863,null,4437,null,39456,null,3331,null,67407,null,3582,null,694513,null,11500,null,0400000US29,Missouri,29
371954,null,3292,null,26878,null,2621,null,16013,null,2087,null,5519,null,1104,null,10341,null,1658,null,1350,null,502,null,8991,null,1547,null,153,null,180,null,10865,null,1780,null,1701,null,747,null,771,null,322,null,12,null,21,null,759,null,322,null,8393,null,1541,null,345076,null,4036,null,92539,null,3292,null,69127,null,3196,null,22212,null,1967,null,8037,null,1177,null,14175,null,1554,null,1200,null,497,null,252537,null,3996,null,118650,null,3180,null,12406,null,1786,null,5008,null,1298,null,7398,null,1216,null,121481,null,3836,null,0400000US30,Montana,30
699728,null,4292,null,48700,null,3170,null,29363,null,2566,null,7858,null,1350,null,21002,null,2200,null,3365,null,1217,null,17637,null,1741,null,503,null,317,null,19337,null,1971,null,3077,null,929,null,2137,null,638,null,564,null,351,null,1573,null,576,null,14123,null,1555,null,651028,null,4616,null,203412,null,5144,null,154963,null,5209,null,46777,null,2969,null,13757,null,1865,null,33020,null,2832,null,1672,null,626,null,447616,null,5354,null,198630,null,3985,null,25059,null,2075,null,8916,null,1290,null,16143,null,1560,null,223927,null,4979,null,0400000US31,Nebraska,31
954067,null,7113,null,37815,null,3191,null,21104,null,2835,null,5359,null,1442,null,15578,null,2330,null,1937,null,679,null,13641,null,2159,null,167,null,272,null,16711,null,1952,null,2640,null,676,null,2864,null,792,null,685,null,333,null,2179,null,741,null,11207,null,1694,null,916252,null,7579,null,314066,null,7353,null,210671,null,5500,null,98501,null,5237,null,34014,null,3130,null,64487,null,4457,null,4894,null,1330,null,602186,null,9314,null,240887,null,4977,null,55220,null,3814,null,22985,null,2416,null,32235,null,2786,null,306079,null,8242,null,0400000US32,Nevada,32
501505,null,3979,null,22515,null,2410,null,12324,null,1727,null,2640,null,849,null,9303,null,1701,null,2239,null,964,null,7064,null,1371,null,381,null,370,null,10191,null,1542,null,1323,null,436,null,1151,null,616,null,326,null,288,null,825,null,525,null,7717,null,1298,null,478990,null,4400,null,154051,null,4593,null,116848,null,4095,null,35390,null,2834,null,9846,null,1500,null,25544,null,2537,null,1813,null,619,null,324939,null,4624,null,154863,null,4269,null,20404,null,2145,null,7181,null,1171,null,13223,null,1803,null,149672,null,4942,null,0400000US33,New Hampshire,33
3149910,null,8764,null,130934,null,6215,null,73581,null,4483,null,16412,null,2033,null,56807,null,4220,null,7533,null,1667,null,49274,null,3581,null,362,null,279,null,57353,null,3907,null,9054,null,1376,null,13162,null,1762,null,2890,null,908,null,10272,null,1649,null,35137,null,3134,null,3018976,null,10411,null,1066391,null,14038,null,786570,null,12816,null,271902,null,9290,null,68216,null,4653,null,203686,null,7454,null,7919,null,1628,null,1952585,null,16085,null,821228,null,11890,null,210189,null,7910,null,70241,null,4352,null,139948,null,5618,null,921168,null,14150,null,0400000US34,New Jersey,34
734847,null,5299,null,67436,null,4094,null,45518,null,3653,null,14506,null,2209,null,30591,null,2543,null,5057,null,1160,null,25534,null,2615,null,421,null,322,null,21918,null,2048,null,3475,null,852,null,4022,null,1129,null,852,null,420,null,3170,null,967,null,14421,null,1671,null,667411,null,6465,null,208395,null,6130,null,135867,null,5017,null,69566,null,4342,null,21732,null,2242,null,47834,null,4297,null,2962,null,1150,null,459016,null,7995,null,184999,null,4921,null,39517,null,3063,null,14163,null,1588,null,25354,null,2584,null,234500,null,7620,null,0400000US35,New Mexico,35
7099940,null,13021,null,675890,null,11232,null,325684,null,8222,null,84173,null,4344,null,238400,null,7270,null,27539,null,2882,null,210861,null,7272,null,3111,null,908,null,350206,null,8978,null,51942,null,3310,null,63812,null,4376,null,14468,null,2090,null,49344,null,3540,null,234452,null,7221,null,6424050,null,16048,null,2018876,null,16138,null,1406285,null,15492,null,597964,null,11111,null,154135,null,6307,null,443829,null,9601,null,14627,null,1858,null,4405174,null,17944,null,1679712,null,16548,null,472535,null,9742,null,153846,null,6344,null,318689,null,7783,null,2252927,null,17691,null,0400000US36,New York,36
3540875,null,15585,null,317134,null,9617,null,183755,null,7712,null,50376,null,4632,null,130235,null,5906,null,12555,null,1921,null,117680,null,5386,null,3144,null,1036,null,133379,null,5974,null,16030,null,2207,null,26380,null,2543,null,6623,null,1688,null,19757,null,2084,null,90969,null,4979,null,3223741,null,16214,null,1017187,null,14072,null,728744,null,11933,null,279069,null,9014,null,75394,null,5663,null,203675,null,7047,null,9374,null,1999,null,2206554,null,16060,null,968647,null,11683,null,167413,null,6833,null,56222,null,4456,null,111191,null,5183,null,1070494,null,14368,null,0400000US37,North Carolina,37
271724,null,2896,null,18522,null,2001,null,10334,null,1402,null,2318,null,658,null,7670,null,1255,null,837,null,344,null,6833,null,1241,null,346,null,255,null,8188,null,1255,null,618,null,246,null,443,null,244,null,127,null,129,null,316,null,206,null,7127,null,1178,null,253202,null,3127,null,70275,null,2587,null,55463,null,2678,null,13922,null,1540,null,5016,null,903,null,8906,null,1179,null,890,null,425,null,182927,null,2924,null,78733,null,2645,null,8961,null,1345,null,4605,null,1151,null,4356,null,817,null,95233,null,3423,null,0400000US38,North Dakota,38
4505995,null,13404,null,422394,null,8274,null,240392,null,7830,null,60713,null,4168,null,176767,null,6420,null,23128,null,2549,null,153639,null,6063,null,2912,null,958,null,182002,null,6166,null,22086,null,2076,null,29047,null,2776,null,5566,null,1053,null,23481,null,2531,null,130869,null,4986,null,4083601,null,14821,null,1235176,null,13639,null,883361,null,12789,null,338371,null,9988,null,95246,null,5654,null,243125,null,7937,null,13444,null,1837,null,2848425,null,15962,null,1243525,null,10865,null,208433,null,6326,null,67242,null,3984,null,141191,null,4800,null,1396467,null,14123,null,0400000US39,Ohio,39
1399932,null,7049,null,140480,null,5397,null,84269,null,4380,null,29569,null,2523,null,54126,null,3508,null,6162,null,1475,null,47964,null,3229,null,574,null,395,null,56211,null,3196,null,6815,null,980,null,10496,null,1517,null,2635,null,756,null,7861,null,1418,null,38900,null,2825,null,1259452,null,8298,null,386114,null,7463,null,280549,null,7239,null,100977,null,4739,null,28830,null,2676,null,72147,null,4143,null,4588,null,1153,null,873338,null,8466,null,390564,null,6484,null,63282,null,4196,null,22489,null,2281,null,40793,null,3242,null,419492,null,7444,null,0400000US40,Oklahoma,40
1471965,null,7619,null,153862,null,5975,null,78540,null,5044,null,26552,null,3119,null,49883,null,4207,null,7292,null,1602,null,42591,null,3736,null,2105,null,748,null,75322,null,3880,null,11215,null,1571,null,11811,null,1653,null,2860,null,847,null,8951,null,1317,null,52296,null,3256,null,1318103,null,8471,null,378981,null,7795,null,283515,null,7474,null,91107,null,5382,null,28851,null,3120,null,62256,null,4121,null,4359,null,1165,null,939122,null,7994,null,413081,null,7384,null,53607,null,3582,null,19455,null,2216,null,34152,null,2807,null,472434,null,7020,null,0400000US41,Oregon,41
4873482,null,11972,null,386575,null,9877,null,205782,null,7670,null,52907,null,4018,null,149902,null,6598,null,18882,null,2036,null,131020,null,6156,null,2973,null,883,null,180793,null,6654,null,20520,null,1794,null,30248,null,2891,null,6231,null,1119,null,24017,null,2618,null,130025,null,5627,null,4486907,null,14683,null,1305046,null,13364,null,963199,null,10522,null,329073,null,8634,null,92413,null,4278,null,236660,null,7066,null,12774,null,1712,null,3181861,null,16353,null,1384554,null,11127,null,267796,null,7025,null,84335,null,4121,null,183461,null,5676,null,1529511,null,15092,null,0400000US42,Pennsylvania,42
402538,null,3497,null,28232,null,2356,null,15710,null,2023,null,3899,null,962,null,11634,null,1543,null,443,null,269,null,11191,null,1576,null,177,null,229,null,12522,null,1899,null,1328,null,527,null,1068,null,482,null,191,null,186,null,877,null,441,null,10126,null,1750,null,374306,null,3967,null,111115,null,4031,null,79507,null,3720,null,30152,null,2714,null,6320,null,1226,null,23832,null,2353,null,1456,null,764,null,263191,null,4185,null,104836,null,3418,null,21517,null,2421,null,7467,null,1542,null,14050,null,1768,null,136838,null,4634,null,0400000US44,Rhode Island,44
1702564,null,9835,null,161373,null,6545,null,94389,null,4625,null,23686,null,2515,null,70085,null,3961,null,7123,null,1547,null,62962,null,3631,null,618,null,446,null,66984,null,4828,null,10116,null,1664,null,15697,null,2230,null,2912,null,990,null,12785,null,2033,null,41171,null,3516,null,1541191,null,10434,null,466948,null,8086,null,320865,null,7982,null,143031,null,6571,null,30877,null,3334,null,112154,null,5312,null,3052,null,955,null,1074243,null,10694,null,474046,null,8663,null,94536,null,4781,null,29636,null,2681,null,64900,null,3840,null,505661,null,10660,null,0400000US45,South Carolina,45
312912,null,3484,null,22145,null,2019,null,13826,null,1732,null,3804,null,862,null,9807,null,1425,null,1279,null,524,null,8528,null,1311,null,215,null,233,null,8319,null,1331,null,653,null,304,null,843,null,433,null,156,null,145,null,687,null,390,null,6823,null,1214,null,290767,null,3355,null,83938,null,2842,null,60985,null,2794,null,22391,null,1939,null,7466,null,1256,null,14925,null,1661,null,562,null,369,null,206829,null,3812,null,97350,null,3027,null,9373,null,1252,null,3338,null,807,null,6035,null,1023,null,100106,null,4169,null,0400000US46,South Dakota,46
2407765,null,10842,null,290188,null,7433,null,167378,null,6000,null,48844,null,3649,null,115448,null,5436,null,17440,null,2013,null,98008,null,5229,null,3086,null,1076,null,122810,null,5352,null,17991,null,2073,null,24494,null,2462,null,6219,null,1298,null,18275,null,1961,null,80325,null,4597,null,2117577,null,10334,null,623383,null,9134,null,450826,null,9026,null,167057,null,7002,null,47177,null,3730,null,119880,null,6446,null,5500,null,1453,null,1494194,null,9831,null,667719,null,10709,null,113841,null,5607,null,38707,null,3723,null,75134,null,4078,null,712634,null,11336,null,0400000US47,Tennessee,47
