B05003_001E,B05003_001EA,B05003_001M,B05003_001MA,B05003_002E,B05003_002EA,B05003_002M,B05003_002MA,B05003_003E,B05003_003EA,B05003_003M,B05003_003MA,B05003_004E,B05003_004EA,B05003_004M,B05003_004MA,B05003_005E,B05003_005EA,B05003_005M,B05003_005MA,B05003_006E,B05003_006EA,B05003_006M,B05003_006MA,B05003_007E,B05003_007EA,B05003_007M,B05003_007MA,B05003_008E,B05003_008EA,B05003_008M,B05003_008MA,B05003_009E,B05003_009EA,B05003_009M,B05003_009MA,B05003_010E,B05003_010EA,B05003_010M,B05003_010MA,B05003_011E,B05003_011EA,B05003_011M,B05003_011MA,B05003_012E,B05003_012EA,B05003_012M,B05003_012MA,B05003_013E,B05003_013EA,B05003_013M,B05003_013MA,B05003_014E,B05003_014EA,B05003_014M,B05003_014MA,B05003_015E,B05003_015EA,B05003_015M,B05003_015MA,B05003_016E,B05003_016EA,B05003_016M,B05003_016MA,B05003_017E,B05003_017EA,B05003_017M,B05003_017MA,B05003_018E,B05003_018EA,B05003_018M,B05003_018MA,B05003_019E,B05003_019EA,B05003_019M,B05003_019MA,B05003_020E,B05003_020EA,B05003_020M,B05003_020MA,B05003_021E,B05003_021EA,B05003_021M,B05003_021MA,B05003_022E,B05003_022EA,B05003_022M,B05003_022MA,B05003_023E,B05003_023EA,B05003_023M,B05003_023MA,GEO_ID,NAME,state
4407709,null,0,*****,2139763,null,4658,null,537657,null,3750,null,525964,null,3892,null,11693,null,1861,null,3485,null,1268,null,8208,null,1410,null,1602106,null,2425,null,1510994,null,3993,null,91112,null,4421,null,30256,null,3398,null,60856,null,3795,null,2267946,null,4658,null,519999,null,3956,null,510462,null,4208,null,9537,null,1799,null,1646,null,751,null,7891,null,1727,null,1747947,null,2048,null,1670275,null,3422,null,77672,null,3545,null,31244,null,2839,null,46428,null,2868,null,0400000US45,South Carolina,45
796215,null,0,*****,397797,null,1829,null,100702,null,1653,null,99826,null,1565,null,876,null,517,null,177,null,165,null,699,null,494,null,297095,null,1108,null,290119,null,1527,null,6976,null,1256,null,2816,null,943,null,4160,null,883,null,398418,null,1829,null,95501,null,1524,null,94524,null,1574,null,977,null,431,null,361,null,270,null,616,null,302,null,302917,null,1135,null,297216,null,1313,null,5701,null,978,null,2951,null,739,null,2750,null,742,null,0400000US46,South Dakota,46
6156719,null,0,*****,3006762,null,4297,null,754004,null,4134,null,740707,null,4448,null,13297,null,1891,null,2415,null,1098,null,10882,null,1521,null,2252758,null,3760,null,2131275,null,5261,null,121483,null,5463,null,35702,null,2947,null,85781,null,5406,null,3149957,null,4297,null,717090,null,3295,null,700817,null,3732,null,16273,null,2355,null,3056,null,1022,null,13217,null,2162,null,2432867,null,3214,null,2334368,null,4751,null,98499,null,4347,null,36723,null,3509,null,61776,null,3681,null,0400000US47,Tennessee,47
23904380,null,0,*****,11915131,null,6902,null,3388572,null,6324,null,3207286,null,8995,null,181286,null,8817,null,19910,null,2627,null,161376,null,8584,null,8526559,null,4781,null,6705941,null,18456,null,1820618,null,18155,null,546959,null,11952,null,1273659,null,17048,null,11989249,null,6902,null,3240875,null,7068,null,3076937,null,10014,null,163938,null,7179,null,22007,null,2570,null,141931,null,6379,null,8748374,null,4006,null,7085312,null,18235,null,1663062,null,17712,null,596125,null,13148,null,1066937,null,15028,null,0400000US48,Texas,48
2645330,null,0,*****,1334664,null,2489,null,420388,null,2100,null,407504,null,2686,null,12884,null,2029,null,3032,null,1082,null,9852,null,1909,null,914276,null,1825,null,815310,null,4044,null,98966,null,3866,null,32175,null,3040,null,66791,null,3657,null,1310666,null,2489,null,398000,null,1976,null,383966,null,2675,null,14034,null,2282,null,2765,null,1004,null,11269,null,1895,null,912666,null,1707,null,822793,null,4024,null,89873,null,3863,null,33689,null,2252,null,56184,null,3458,null,0400000US49,Utah,49
621254,null,0,*****,304942,null,1280,null,67181,null,835,null,66523,null,917,null,658,null,324,null,154,null,117,null,504,null,303,null,237761,null,1300,null,228497,null,1624,null,9264,null,1286,null,5094,null,804,null,4170,null,941,null,316312,null,1280,null,64511,null,999,null,63738,null,1055,null,773,null,396,null,384,null,217,null,389,null,308,null,251801,null,949,null,241086,null,1367,null,10715,null,1163,null,6367,null,873,null,4348,null,877,null,0400000US50,Vermont,50
7712091,null,0,*****,3788043,null,6022,null,933765,null,5183,null,902701,null,5801,null,31064,null,2882,null,6220,null,1300,null,24844,null,2779,null,2854278,null,3912,null,2493533,null,8884,null,360745,null,8204,null,154365,null,6532,null,206380,null,8577,null,3924048,null,6022,null,889470,null,4747,null,852960,null,5154,null,36510,null,3754,null,9138,null,1785,null,27372,null,3265,null,3034578,null,3454,null,2668651,null,7593,null,365927,null,6799,null,178151,null,7028,null,187776,null,6998,null,0400000US51,Virginia,51
6468424,null,0,*****,3226432,null,3489,null,791468,null,2570,null,750776,null,4384,null,40692,null,3831,null,8244,null,1403,null,32448,null,3583,null,2434964,null,2507,null,2091322,null,7856,null,343642,null,7783,null,141309,null,5987,null,202333,null,7729,null,3241992,null,3489,null,745341,null,2605,null,703334,null,4715,null,42007,null,3699,null,9575,null,1631,null,32432,null,3463,null,2496651,null,2188,null,2127813,null,8710,null,368838,null,7955,null,173627,null,5690,null,195211,null,7081,null,0400000US53,Washington,53
1812035,null,0,*****,888822,null,2591,null,200362,null,2241,null,198827,null,2347,null,1535,null,602,null,549,null,371,null,986,null,425,null,688460,null,1568,null,677831,null,1922,null,10629,null,1641,null,5797,null,1211,null,4832,null,1146,null,923213,null,2591,null,187097,null,2284,null,186347,null,2366,null,750,null,502,null,517,null,421,null,233,null,221,null,736116,null,1501,null,725575,null,1865,null,10541,null,1317,null,6277,null,977,null,4264,null,997,null,0400000US54,West Virginia,54
5601640,null,0,*****,2785178,null,3028,null,677219,null,2568,null,663032,null,3354,null,14187,null,2006,null,4332,null,1024,null,9855,null,1614,null,2107959,null,2499,null,1988739,null,5779,null,119220,null,4939,null,45218,null,3465,null,74002,null,4623,null,2816462,null,3028,null,642801,null,2543,null,629496,null,2861,null,13305,null,1858,null,5905,null,1182,null,7400,null,1313,null,2173661,null,2118,null,2068223,null,4105,null,105438,null,4268,null,48466,null,3073,null,56972,null,3231,null,0400000US55,Wisconsin,55
522830,null,0,*****,266763,null,2012,null,66013,null,2002,null,64845,null,2078,null,1168,null,590,null,298,null,371,null,870,null,448,null,200750,null,2007,null,194020,null,1653,null,6730,null,1803,null,2193,null,698,null,4537,null,1480,null,256067,null,2012,null,59393,null,1558,null,58647,null,1585,null,746,null,511,null,334,null,373,null,412,null,373,null,196674,null,1139,null,188958,null,1789,null,7716,null,1445,null,3227,null,982,null,4489,null,987,null,0400000US56,Wyoming,56
