B19101H_001E,B19101H_001EA,B19101H_001M,B19101H_001MA,B19101H_002E,B19101H_002EA,B19101H_002M,B19101H_002MA,B19101H_003E,B19101H_003EA,B19101H_003M,B19101H_003MA,B19101H_004E,B19101H_004EA,B19101H_004M,B19101H_004MA,B19101H_005E,B19101H_005EA,B19101H_005M,B19101H_005MA,B19101H_006E,B19101H_006EA,B19101H_006M,B19101H_006MA,B19101H_007E,B19101H_007EA,B19101H_007M,B19101H_007MA,B19101H_008E,B19101H_008EA,B19101H_008M,B19101H_008MA,B19101H_009E,B19101H_009EA,B19101H_009M,B19101H_009MA,B19101H_010E,B19101H_010EA,B19101H_010M,B19101H_010MA,B19101H_011E,B19101H_011EA,B19101H_011M,B19101H_011MA,B19101H_012E,B19101H_012EA,B19101H_012M,B19101H_012MA,B19101H_013E,B19101H_013EA,B19101H_013M,B19101H_013MA,B19101H_014E,B19101H_014EA,B19101H_014M,B19101H_014MA,B19101H_015E,B19101H_015EA,B19101H_015M,B19101H_015MA,B19101H_016E,B19101H_016EA,B19101H_016M,B19101H_016MA,B19101H_017E,B19101H_017EA,B19101H_017M,B19101H_017MA,GEO_ID,NAME,state
1475801,null,11946,null,41778,null,3214,null,35573,null,3061,null,47477,null,4235,null,50911,null,3737,null,54457,null,4505,null,69230,null,4057,null,65273,null,4478,null,70492,null,4714,null,63890,null,4334,null,131227,null,6288,null,182984,null,7266,null,236337,null,6175,null,154453,null,5140,null,90468,null,4043,null,90389,null,3990,null,90862,null,4766,null,0400000US13,Georgia,13
86592,null,2877,null,2938,null,894,null,1344,null,544,null,1454,null,495,null,2467,null,875,null,2638,null,948,null,2726,null,905,null,2142,null,614,null,2934,null,959,null,3529,null,875,null,7066,null,1177,null,11141,null,1616,null,16045,null,2051,null,11250,null,1385,null,5829,null,1094,null,6241,null,1125,null,6848,null,1226,null,0400000US15,Hawaii,15
351703,null,4901,null,11116,null,1662,null,10101,null,1356,null,12553,null,1508,null,18656,null,1943,null,21516,null,2077,null,17255,null,1891,null,19760,null,2146,null,19141,null,2133,null,18874,null,1824,null,39119,null,2692,null,44627,null,3203,null,54327,null,2856,null,28475,null,2525,null,12984,null,1718,null,11974,null,1643,null,11225,null,1482,null,0400000US16,Idaho,16
2200269,null,14028,null,50981,null,3848,null,46530,null,3212,null,54641,null,3891,null,74219,null,4138,null,72446,null,4176,null,87113,null,4563,null,84388,null,4355,null,95566,null,5232,null,86671,null,3860,null,191966,null,5640,null,277096,null,6626,null,366799,null,7949,null,258995,null,6670,null,145778,null,4725,null,147769,null,5403,null,159311,null,5166,null,0400000US17,Illinois,17
1431818,null,10926,null,48498,null,2913,null,36724,null,2788,null,46560,null,3512,null,57112,null,3446,null,64516,null,3155,null,74339,null,3732,null,74960,null,3437,null,76860,null,4201,null,73629,null,3405,null,148593,null,5770,null,201311,null,5560,null,240555,null,6182,null,129583,null,4959,null,62913,null,3368,null,51567,null,3234,null,44098,null,2751,null,0400000US18,Indiana,18
738219,null,7829,null,21689,null,2245,null,18477,null,2396,null,23194,null,2024,null,30324,null,2174,null,35609,null,2141,null,37607,null,2563,null,35648,null,2198,null,40981,null,2832,null,38360,null,2870,null,79150,null,3417,null,108950,null,3818,null,125155,null,4308,null,67376,null,3372,null,28777,null,2006,null,24537,null,1793,null,22385,null,1521,null,0400000US19,Iowa,19
610346,null,6353,null,15918,null,2047,null,12718,null,1832,null,19372,null,1856,null,24479,null,1897,null,27369,null,2346,null,28466,null,2475,null,32941,null,2867,null,31659,null,2529,null,29705,null,2554,null,58081,null,3356,null,81347,null,3408,null,101899,null,4287,null,60570,null,3638,null,30104,null,2222,null,29204,null,2099,null,26514,null,2096,null,0400000US20,Kansas,20
1005723,null,11630,null,59528,null,4089,null,47199,null,3651,null,56054,null,4186,null,53896,null,4258,null,53549,null,3235,null,55004,null,3393,null,57313,null,4056,null,52237,null,3666,null,49091,null,3215,null,92045,null,3841,null,117183,null,5746,null,143405,null,4528,null,78027,null,3535,null,35495,null,2689,null,30312,null,1833,null,25385,null,1940,null,0400000US21,Kentucky,21
714265,null,7062,null,27714,null,2578,null,22011,null,2093,null,26203,null,2418,null,32457,null,3006,null,32066,null,2602,null,39209,null,2545,null,32763,null,2754,null,35508,null,2485,null,34761,null,2518,null,63635,null,4305,null,86839,null,4228,null,110232,null,4013,null,70454,null,3535,null,39086,null,2460,null,33961,null,2796,null,27366,null,1938,null,0400000US22,Louisiana,22
342917,null,6163,null,11146,null,1369,null,11478,null,1781,null,14210,null,1611,null,16902,null,1608,null,16410,null,1922,null,18913,null,1874,null,18543,null,1935,null,18568,null,1674,null,18769,null,1838,null,34491,null,2424,null,49396,null,2509,null,51423,null,2301,null,29338,null,2583,null,12650,null,1512,null,10257,null,1193,null,10423,null,1360,null,0400000US23,Maine,23
860346,null,8373,null,14858,null,1873,null,10455,null,1529,null,14008,null,1807,null,17944,null,1877,null,21847,null,2198,null,25292,null,2020,null,22591,null,2198,null,27355,null,2829,null,24617,null,1959,null,58538,null,4210,null,90104,null,4318,null,139550,null,5025,null,119621,null,4454,null,79333,null,3986,null,94844,null,3539,null,99389,null,4328,null,0400000US24,Maryland,24
1273257,null,11184,null,28912,null,3058,null,22150,null,2348,null,26213,null,2665,null,35217,null,3292,null,37216,null,3496,null,38633,null,3070,null,42619,null,3202,null,44953,null,3402,null,41565,null,2694,null,90568,null,4100,null,135943,null,5958,null,215849,null,6828,null,169021,null,6264,null,109886,null,4418,null,114087,null,4958,null,120425,null,4769,null,0400000US25,Massachusetts,25
2075173,null,11720,null,69710,null,4212,null,56708,null,2873,null,68292,null,3884,null,83125,null,4000,null,86835,null,4187,null,102973,null,4451,null,101515,null,4463,null,103990,null,3670,null,97517,null,4187,null,202467,null,5872,null,264333,null,6672,null,329311,null,7735,null,215451,null,6308,null,114318,null,4730,null,97789,null,3539,null,80839,null,3362,null,0400000US26,Michigan,26
1200695,null,8391,null,24878,null,2184,null,22506,null,1991,null,27112,null,1921,null,32815,null,2299,null,40771,null,2705,null,49046,null,2609,null,49240,null,2858,null,56129,null,2686,null,53243,null,2632,null,113322,null,4236,null,158650,null,4721,null,220128,null,5507,null,139698,null,4353,null,75981,null,3601,null,70883,null,2863,null,66293,null,3061,null,0400000US27,Minnesota,27
477468,null,6776,null,17742,null,2386,null,15157,null,2074,null,24430,null,2363,null,25563,null,2980,null,25720,null,2195,null,24862,null,2758,null,24044,null,2496,null,26691,null,2632,null,24253,null,2447,null,45645,null,3503,null,61652,null,3926,null,69242,null,3857,null,37850,null,2777,null,19588,null,2126,null,18108,null,1995,null,16921,null,1877,null,0400000US28,Mississippi,28
1300930,null,11038,null,46214,null,3313,null,37839,null,3272,null,50211,null,3222,null,58075,null,3449,null,62676,null,3538,null,68546,null,3791,null,70789,null,3878,null,74643,null,4049,null,62057,null,3489,null,133281,null,5870,null,173932,null,5064,null,197983,null,5845,null,110444,null,4419,null,58262,null,3382,null,50818,null,3242,null,45160,null,2860,null,0400000US29,Missouri,29
219284,null,3990,null,8319,null,1581,null,6302,null,1444,null,10203,null,1384,null,10426,null,1432,null,10719,null,1429,null,11659,null,1475,null,12635,null,1428,null,12945,null,1365,null,13501,null,1526,null,22932,null,1741,null,30689,null,2352,null,32205,null,2278,null,16609,null,1619,null,7628,null,1129,null,6653,null,1142,null,5859,null,1049,null,0400000US30,Montana,30
402563,null,5694,null,11796,null,1667,null,9948,null,1542,null,13448,null,1501,null,15788,null,1599,null,17878,null,1896,null,19013,null,1661,null,22016,null,1904,null,20524,null,1768,null,21792,null,1746,null,42580,null,2542,null,56226,null,2757,null,68713,null,2863,null,38031,null,2354,null,17272,null,1463,null,14246,null,1546,null,13292,null,1337,null,0400000US31,Nebraska,31
395277,null,5888,null,10337,null,1676,null,6833,null,1367,null,9819,null,1480,null,13071,null,1674,null,11162,null,1563,null,13325,null,1525,null,16106,null,1895,null,16994,null,2090,null,17673,null,1904,null,37784,null,3061,null,51022,null,3539,null,70724,null,4160,null,45594,null,3581,null,25611,null,2407,null,25519,null,2369,null,23703,null,2374,null,0400000US32,Nevada,32
322881,null,5376,null,6301,null,1352,null,5317,null,966,null,7691,null,1560,null,9541,null,1864,null,8888,null,1297,null,12330,null,1851,null,10580,null,1400,null,13756,null,1607,null,14656,null,1924,null,29854,null,2468,null,41163,null,3090,null,59625,null,2619,null,40416,null,2777,null,22090,null,1994,null,23259,null,2201,null,17414,null,1723,null,0400000US33,New Hampshire,33
1421775,null,11126,null,22672,null,2305,null,17556,null,2119,null,23671,null,2178,null,29375,null,2545,null,33661,null,2938,null,38279,null,3076,null,39076,null,2907,null,44558,null,3261,null,44865,null,3681,null,93858,null,4216,null,145857,null,5355,null,237353,null,7014,null,195676,null,6211,null,132010,null,4700,null,155427,null,5502,null,167881,null,4844,null,0400000US34,New Jersey,34
225881,null,4125,null,9330,null,1808,null,6348,null,1426,null,7929,null,1551,null,8462,null,1511,null,10688,null,1510,null,10787,null,1623,null,9921,null,1354,null,10207,null,1497,null,11833,null,1560,null,21736,null,2025,null,28310,null,2310,null,34716,null,2466,null,23412,null,1808,null,11068,null,1535,null,11483,null,1414,null,9651,null,1502,null,0400000US35,New Mexico,35
2922702,null,15268,null,79735,null,5132,null,71728,null,3690,null,79198,null,4178,null,96034,null,4508,null,95155,null,4190,null,114366,null,5524,null,109867,null,5282,null,118858,null,5040,null,112944,null,4985,null,231796,null,7154,null,331813,null,9244,null,442437,null,8041,null,338703,null,9309,null,205435,null,5928,null,229427,null,6675,null,265206,null,6062,null,0400000US36,New York,36
1685240,null,11908,null,54276,null,3610,null,48255,null,3637,null,60431,null,3901,null,69004,null,4793,null,76266,null,5077,null,81509,null,4647,null,78067,null,4491,null,84620,null,4529,null,81883,null,4868,null,166201,null,5542,null,215990,null,7195,null,261602,null,6849,null,159270,null,6801,null,86408,null,4430,null,79872,null,3801,null,81586,null,4030,null,0400000US37,North Carolina,37
155467,null,3532,null,4844,null,929,null,3288,null,664,null,4648,null,696,null,7931,null,1258,null,6719,null,1085,null,7639,null,1237,null,8088,null,1180,null,8945,null,1076,null,8224,null,976,null,16773,null,1668,null,23464,null,1766,null,25896,null,1692,null,14107,null,1446,null,5618,null,911,null,4701,null,777,null,4582,null,850,null,0400000US38,North Dakota,38
2519449,null,15103,null,90324,null,4871,null,71455,null,4045,null,83509,null,4290,null,104887,null,5178,null,111253,null,4643,null,126398,null,5212,null,124527,null,4901,null,133190,null,5148,null,124194,null,3754,null,248821,null,7770,null,339808,null,8972,null,401297,null,8470,null,236679,null,7111,null,124924,null,4268,null,110102,null,4571,null,88081,null,3830,null,0400000US39,Ohio,39
710299,null,6639,null,30027,null,3122,null,25119,null,2529,null,32287,null,2799,null,33774,null,2897,null,34784,null,2970,null,35653,null,2411,null,40212,null,3171,null,40050,null,3016,null,34488,null,2471,null,70385,null,3806,null,92075,null,4069,null,103310,null,3887,null,57022,null,2952,null,32859,null,2254,null,23774,null,2089,null,24480,null,2084,null,0400000US40,Oklahoma,40
792243,null,8157,null,28061,null,2892,null,19903,null,2396,null,29766,null,3041,null,32629,null,2825,null,37638,null,2856,null,36918,null,3346,null,38204,null,3207,null,42138,null,2975,null,36650,null,2981,null,76882,null,5289,null,104265,null,4394,null,127906,null,5089,null,76816,null,4258,null,39187,null,3244,null,34292,null,2511,null,30988,null,2087,null,0400000US41,Oregon,41
2716860,null,14677,null,77284,null,4201,null,59936,null,3624,null,83399,null,3508,null,108378,null,4672,null,120208,null,4465,null,132657,null,4600,null,130102,null,4518,null,137114,null,5007,null,133464,null,5069,null,265973,null,6829,null,362849,null,8199,null,432432,null,7838,null,271950,null,6885,null,147561,null,4719,null,125861,null,4957,null,127692,null,4404,null,0400000US42,Pennsylvania,42
206896,null,4320,null,5788,null,1326,null,4083,null,1068,null,6647,null,1450,null,6387,null,1185,null,6165,null,1190,null,7793,null,1423,null,7924,null,1411,null,8649,null,1497,null,6937,null,1147,null,16001,null,1856,null,22111,null,2138,null,38896,null,2803,null,26863,null,2609,null,14035,null,1786,null,16697,null,1885,null,11920,null,1584,null,0400000US44,Rhode Island,44
790375,null,7778,null,24467,null,2087,null,17574,null,2078,null,30067,null,2604,null,33201,null,3253,null,33231,null,2828,null,37716,null,2541,null,38979,null,2861,null,39970,null,3257,null,40669,null,3033,null,77516,null,4287,null,104940,null,5623,null,132980,null,4848,null,72111,null,3372,null,36690,null,3208,null,36005,null,2648,null,34259,null,2687,null,0400000US45,South Carolina,45
185175,null,3925,null,5440,null,1217,null,3816,null,746,null,6234,null,1249,null,9550,null,1326,null,9730,null,1437,null,10610,null,1335,null,9861,null,1244,null,11321,null,1328,null,12205,null,1390,null,19933,null,1865,null,27348,null,2443,null,29068,null,2084,null,14241,null,1294,null,5989,null,994,null,4744,null,945,null,5085,null,795,null,0400000US46,South Dakota,46
1292670,null,10365,null,59179,null,3650,null,45275,null,3517,null,55949,null,3867,null,66466,null,3883,null,65488,null,3846,null,76368,null,4823,null,69346,null,4012,null,66466,null,4473,null,71157,null,4041,null,130901,null,4930,null,160559,null,4919,null,173207,null,5331,null,101168,null,4090,null,50088,null,2918,null,49679,null,3500,null,51374,null,3004,null,0400000US47,Tennessee,47
3015370,null,15612,null,84168,null,4221,null,64841,null,4174,null,80729,null,3736,null,98828,null,5056,null,107625,null,4968,null,123942,null,5326,null,121542,null,5924,null,127671,null,5140,null,123149,null,4868,null,242114,null,8324,null,356569,null,9274,null,489025,null,10081,null,352689,null,6638,null,208763,null,6602,null,203203,null,6677,null,230512,null,6191,null,0400000US48,Texas,48
540632,null,6624,null,11424,null,1458,null,11356,null,1700,null,13116,null,1743,null,18352,null,1989,null,20153,null,1934,null,25244,null,2566,null,25269,null,2275,null,29029,null,2243,null,25883,null,2164,null,56965,null,2746,null,77356,null,4224,null,93667,null,4503,null,57356,null,2638,null,31305,null,2178,null,23111,null,2185,null,21046,null,1836,null,0400000US49,Utah,49
158581,null,3547,null,4129,null,823,null,4562,null,906,null,5595,null,934,null,6996,null,1070,null,6364,null,962,null,7883,null,1239,null,8293,null,1195,null,8473,null,1368,null,9560,null,1310,null,14241,null,1318,null,20881,null,1720,null,25740,null,1845,null,16114,null,1580,null,6899,null,1111,null,6346,null,1146,null,6505,null,901,null,0400000US50,Vermont,50
1392348,null,9835,null,30572,null,3426,null,30393,null,3216,null,32059,null,2568,null,40219,null,3111,null,47284,null,3523,null,52759,null,3961,null,51929,null,3169,null,56712,null,3589,null,50964,null,3786,null,113998,null,5834,null,157186,null,5901,null,220741,null,7039,null,155878,null,5264,null,107537,null,4668,null,119621,null,5398,null,124496,null,4468,null,0400000US51,Virginia,51
1296040,null,9415,null,36123,null,2863,null,29413,null,3287,null,32510,null,2899,null,42049,null,3347,null,45133,null,2926,null,54282,null,3597,null,53626,null,3194,null,54427,null,3329,null,57394,null,3415,null,119777,null,4580,null,168047,null,5754,null,213701,null,6344,null,151703,null,5108,null,82686,null,4468,null,77955,null,4002,null,77214,null,3617,null,0400000US53,Washington,53
466255,null,7257,null,29853,null,2818,null,22908,null,2572,null,25129,null,2394,null,30964,null,2405,null,27675,null,2477,null,29413,null,2395,null,27506,null,2422,null,30428,null,2535,null,23260,null,2412,null,45756,null,3484,null,55052,null,3309,null,59896,null,3661,null,28219,null,2428,null,12229,null,1433,null,10005,null,1428,null,7962,null,1221,null,0400000US54,West Virginia,54
1296812,null,10054,null,31230,null,2682,null,28894,null,2227,null,36878,null,2530,null,46229,null,2615,null,49070,null,2920,null,57345,null,3231,null,59043,null,2846,null,64713,null,2851,null,61916,null,2795,null,134625,null,4521,null,189632,null,4920,null,236789,null,6385,null,136180,null,4047,null,64258,null,3385,null,51732,null,2979,null,48278,null,2527,null,0400000US55,Wisconsin,55
122248,null,3267,null,2731,null,802,null,2202,null,683,null,2888,null,728,null,5051,null,1146,null,5245,null,1175,null,6523,null,1098,null,6038,null,1059,null,5793,null,1275,null,6178,null,1292,null,11713,null,1525,null,15652,null,1732,null,21824,null,2026,null,13149,null,1494,null,7186,null,1086,null,6122,null,1007,null,3953,null,874,null,0400000US56,Wyoming,56
11971,null,1198,null,1932,null,477,null,1332,null,523,null,1248,null,511,null,983,null,503,null,765,null,459,null,859,null,454,null,645,null,339,null,412,null,340,null,501,null,352,null,658,null,304,null,739,null,349,null,717,null,383,null,671,null,330,null,96,null,114,null,249,null,172,null,164,null,142,null,0400000US72,Puerto Rico,72
