B23006_001E,B23006_001EA,B23006_001M,B23006_001MA,B23006_002E,B23006_002EA,B23006_002M,B23006_002MA,B23006_003E,B23006_003EA,B23006_003M,B23006_003MA,B23006_004E,B23006_004EA,B23006_004M,B23006_004MA,B23006_005E,B23006_005EA,B23006_005M,B23006_005MA,B23006_006E,B23006_006EA,B23006_006M,B23006_006MA,B23006_007E,B23006_007EA,B23006_007M,B23006_007MA,B23006_008E,B23006_008EA,B23006_008M,B23006_008MA,B23006_009E,B23006_009EA,B23006_009M,B23006_009MA,B23006_010E,B23006_010EA,B23006_010M,B23006_010MA,B23006_011E,B23006_011EA,B23006_011M,B23006_011MA,B23006_012E,B23006_012EA,B23006_012M,B23006_012MA,B23006_013E,B23006_013EA,B23006_013M,B23006_013MA,B23006_014E,B23006_014EA,B23006_014M,B23006_014MA,B23006_015E,B23006_015EA,B23006_015M,B23006_015MA,B23006_016E,B23006_016EA,B23006_016M,B23006_016MA,B23006_017E,B23006_017EA,B23006_017M,B23006_017MA,B23006_018E,B23006_018EA,B23006_018M,B23006_018MA,B23006_019E,B23006_019EA,B23006_019M,B23006_019MA,B23006_020E,B23006_020EA,B23006_020M,B23006_020MA,B23006_021E,B23006_021EA,B23006_021M,B23006_021MA,B23006_022E,B23006_022EA,B23006_022M,B23006_022MA,B23006_023E,B23006_023EA,B23006_023M,B23006_023MA,B23006_024E,B23006_024EA,B23006_024M,B23006_024MA,B23006_025E,B23006_025EA,B23006_025M,B23006_025MA,B23006_026E,B23006_026EA,B23006_026M,B23006_026MA,B23006_027E,B23006_027EA,B23006_027M,B23006_027MA,B23006_028E,B23006_028EA,B23006_028M,B23006_028MA,B23006_029E,B23006_029EA,B23006_029M,B23006_029MA,GEO_ID,NAME,state
5134399,null,8988,null,741097,null,16355,null,436382,null,12859,null,244,null,229,null,436138,null,12890,null,387995,null,11978,null,48143,null,4809,null,304715,null,9753,null,1545654,null,22525,null,1144322,null,21365,null,4888,null,1331,null,1139434,null,21357,null,1068901,null,21445,null,70533,null,4909,null,401332,null,12734,null,1361307,null,19286,null,1101327,null,17519,null,14607,null,1923,null,1086720,null,17223,null,1031888,null,17492,null,54832,null,3915,null,259980,null,8855,null,1486341,null,18453,null,1263136,null,17070,null,9296,null,1458,null,1253840,null,17103,null,1217994,null,16667,null,35846,null,3895,null,223205,null,7742,null,0400000US13,Georgia,13
689232,null,2109,null,48328,null,3421,null,29753,null,2983,null,0,null,271,null,29753,null,2983,null,28020,null,2923,null,1733,null,582,null,18575,null,2269,null,194564,null,6754,null,148891,null,6065,null,3436,null,1033,null,145455,null,5911,null,137618,null,5971,null,7837,null,1193,null,45673,null,3352,null,230955,null,7954,null,186933,null,7003,null,12829,null,2339,null,174104,null,6696,null,168691,null,6477,null,5413,null,1452,null,44022,null,3182,null,215385,null,6169,null,181612,null,5478,null,7343,null,1355,null,174269,null,5136,null,170588,null,5145,null,3681,null,938,null,33773,null,2724,null,0400000US15,Hawaii,15
771230,null,2608,null,75885,null,4564,null,51164,null,3336,null,0,null,257,null,51164,null,3336,null,48545,null,3278,null,2619,null,824,null,24721,null,2646,null,222010,null,7306,null,168028,null,6851,null,41,null,68,null,167987,null,6846,null,159599,null,6546,null,8388,null,1578,null,53982,null,3182,null,274332,null,7115,null,215957,null,7061,null,1535,null,712,null,214422,null,7109,null,207735,null,7028,null,6687,null,1161,null,58375,null,3644,null,199003,null,6208,null,166910,null,5686,null,852,null,388,null,166058,null,5691,null,161448,null,5386,null,4610,null,1118,null,32093,null,2619,null,0400000US16,Idaho,16
6806904,null,4622,null,796389,null,15288,null,503126,null,12545,null,0,null,265,null,503126,null,12545,null,449417,null,12031,null,53709,null,4111,null,293263,null,8501,null,1861248,null,20761,null,1412145,null,19956,null,1099,null,583,null,1411046,null,19967,null,1306002,null,18713,null,105044,null,5666,null,449103,null,8947,null,1958871,null,16657,null,1599611,null,17320,null,4552,null,982,null,1595059,null,17394,null,1510347,null,16836,null,84712,null,3958,null,359260,null,7042,null,2190396,null,18762,null,1876818,null,19212,null,3951,null,930,null,1872867,null,19192,null,1822163,null,18968,null,50704,null,3713,null,313578,null,7218,null,0400000US17,Illinois,17
3350363,null,4462,null,387052,null,8684,null,226795,null,7109,null,0,null,265,null,226795,null,7109,null,199412,null,6653,null,27383,null,3007,null,160257,null,6520,null,1200296,null,14834,null,918357,null,13072,null,515,null,444,null,917842,null,13114,null,865170,null,13778,null,52672,null,3581,null,281939,null,8445,null,961920,null,12663,null,791643,null,12233,null,1803,null,689,null,789840,null,12258,null,753752,null,12160,null,36088,null,2755,null,170277,null,5394,null,801095,null,12818,null,696294,null,12508,null,1083,null,575,null,695211,null,12474,null,679007,null,12222,null,16204,null,1957,null,104801,null,4710,null,0400000US18,Indiana,18
1535876,null,3200,null,116801,null,4262,null,76129,null,3925,null,0,null,226,null,76129,null,3925,null,69293,null,3925,null,6836,null,1462,null,40672,null,2757,null,499984,null,8086,null,400473,null,7627,null,282,null,218,null,400191,null,7627,null,380915,null,7209,null,19276,null,2144,null,99511,null,3872,null,503326,null,8315,null,429315,null,7391,null,652,null,340,null,428663,null,7357,null,412716,null,7550,null,15947,null,1923,null,74011,null,3328,null,415765,null,8674,null,366676,null,7819,null,282,null,189,null,366394,null,7805,null,361592,null,7708,null,4802,null,938,null,49089,null,3123,null,0400000US19,Iowa,19
1431211,null,4212,null,130194,null,5882,null,84691,null,4856,null,31,null,39,null,84660,null,4844,null,78589,null,4643,null,6071,null,1273,null,45503,null,2931,null,400065,null,10001,null,313659,null,9329,null,1026,null,433,null,312633,null,9324,null,295640,null,8837,null,16993,null,2407,null,86406,null,4426,null,455209,null,8800,null,377720,null,8491,null,4212,null,1098,null,373508,null,8241,null,359695,null,8143,null,13813,null,1782,null,77489,null,4498,null,445743,null,8645,null,391012,null,8546,null,4014,null,1032,null,386998,null,8308,null,379400,null,8450,null,7598,null,1221,null,54731,null,3198,null,0400000US20,Kansas,20
2294012,null,4526,null,349389,null,9688,null,164085,null,6242,null,177,null,191,null,163908,null,6271,null,145143,null,5999,null,18765,null,2605,null,185304,null,7495,null,830135,null,11538,null,592830,null,10105,null,2154,null,975,null,590676,null,10234,null,553491,null,10542,null,37185,null,3809,null,237305,null,7138,null,616428,null,9794,null,484891,null,9368,null,3904,null,998,null,480987,null,9474,null,457904,null,9315,null,23083,null,2689,null,131537,null,5469,null,498060,null,10165,null,425690,null,9001,null,2191,null,804,null,423499,null,8997,null,414620,null,8735,null,8879,null,1476,null,72370,null,3656,null,0400000US21,Kentucky,21
2220641,null,4965,null,372701,null,10675,null,196076,null,7890,null,0,null,269,null,196076,null,7890,null,176476,null,7375,null,19600,null,2442,null,176625,null,6899,null,796747,null,11794,null,561739,null,10681,null,1875,null,721,null,559864,null,10727,null,531219,null,10834,null,28645,null,2760,null,235008,null,7523,null,571104,null,11322,null,446684,null,10583,null,4744,null,1040,null,441940,null,10663,null,422873,null,10276,null,19067,null,2555,null,124420,null,5768,null,480089,null,10288,null,402354,null,10044,null,3059,null,793,null,399295,null,10126,null,390840,null,10138,null,8455,null,1528,null,77735,null,3871,null,0400000US22,Louisiana,22
727281,null,1721,null,51516,null,3660,null,26893,null,2451,null,0,null,226,null,26893,null,2451,null,22665,null,2324,null,4228,null,1146,null,24623,null,2116,null,258269,null,6657,null,194235,null,6632,null,324,null,225,null,193911,null,6638,null,183217,null,6292,null,10694,null,1557,null,64034,null,3390,null,209907,null,6001,null,173743,null,5864,null,1227,null,562,null,172516,null,5886,null,166691,null,5790,null,5825,null,1057,null,36164,null,2509,null,207589,null,6327,null,179517,null,5757,null,811,null,401,null,178706,null,5765,null,173728,null,5745,null,4978,null,975,null,28072,null,2144,null,0400000US23,Maine,23
3052194,null,3080,null,301090,null,9920,null,189410,null,7883,null,63,null,102,null,189347,null,7893,null,168842,null,7976,null,20505,null,2749,null,111680,null,5906,null,811977,null,14318,null,624170,null,12536,null,2152,null,1274,null,622018,null,12367,null,587916,null,11570,null,34102,null,3352,null,187807,null,7119,null,797386,null,12036,null,663326,null,11349,null,12344,null,1608,null,650982,null,11555,null,626113,null,11343,null,24869,null,2606,null,134060,null,5107,null,1141741,null,15801,null,1004320,null,15419,null,9902,null,1391,null,994418,null,15377,null,972466,null,15180,null,21952,null,2658,null,137421,null,6024,null,0400000US24,Maryland,24
3509552,null,3773,null,316330,null,9491,null,185309,null,8161,null,0,null,281,null,185309,null,8161,null,165155,null,8332,null,20154,null,2860,null,131021,null,5709,null,903607,null,16910,null,711223,null,16698,null,640,null,471,null,710583,null,16696,null,659820,null,15705,null,50763,null,4772,null,192384,null,6446,null,838996,null,12617,null,690128,null,12424,null,1061,null,457,null,689067,null,12359,null,655352,null,12108,null,33715,null,3236,null,148868,null,5407,null,1450619,null,18643,null,1262217,null,17375,null,2240,null,972,null,1259977,null,17219,null,1224280,null,16905,null,35697,null,3272,null,188402,null,7326,null,0400000US25,Massachusetts,25
5368095,null,4342,null,519232,null,10938,null,281424,null,8815,null,18,null,30,null,281406,null,8820,null,228463,null,7802,null,52943,null,4132,null,237808,null,7500,null,1655695,null,18744,null,1179353,null,17572,null,617,null,396,null,1178736,null,17637,null,1056166,null,16980,null,122570,null,4992,null,476342,null,10100,null,1757687,null,19480,null,1390545,null,17517,null,2023,null,637,null,1388522,null,17581,null,1287543,null,16460,null,100979,null,5056,null,367142,null,9178,null,1435481,null,15455,null,1207036,null,13762,null,914,null,401,null,1206122,null,13804,null,1164733,null,13197,null,41389,null,2680,null,228445,null,6860,null,0400000US26,Michigan,26
2793600,null,3334,null,176585,null,6864,null,116200,null,5422,null,29,null,51,null,116171,null,5430,null,104480,null,4795,null,11691,null,1725,null,60385,null,3164,null,738252,null,10848,null,589532,null,9501,null,158,null,138,null,589374,null,9517,null,555013,null,9194,null,34361,null,2490,null,148720,null,5126,null,940412,null,10056,null,804497,null,9934,null,1048,null,407,null,803449,null,9965,null,768535,null,9943,null,34914,null,2628,null,135915,null,3797,null,938351,null,10267,null,826755,null,10804,null,797,null,364,null,825958,null,10861,null,808283,null,10682,null,17675,null,1712,null,111596,null,4376,null,0400000US27,Minnesota,27
1477137,null,5133,null,263208,null,8191,null,137215,null,6331,null,72,null,123,null,137143,null,6318,null,118707,null,5754,null,18436,null,2273,null,125993,null,5440,null,474492,null,9966,null,335614,null,10051,null,1248,null,607,null,334366,null,9986,null,306036,null,9933,null,28330,null,2716,null,138878,null,6090,null,441631,null,10064,null,346214,null,9057,null,2952,null,898,null,343262,null,9096,null,326182,null,9191,null,17080,null,2210,null,95417,null,4814,null,297806,null,9511,null,246443,null,8271,null,1937,null,605,null,244506,null,8213,null,237854,null,8073,null,6652,null,1270,null,51363,null,3400,null,0400000US28,Mississippi,28
3096337,null,4789,null,343981,null,8877,null,193439,null,6394,null,0,null,255,null,193439,null,6394,null,171664,null,6153,null,21775,null,2487,null,150542,null,6130,null,1006325,null,12059,null,755197,null,11367,null,1605,null,603,null,753592,null,11406,null,706788,null,10954,null,46804,null,3698,null,251128,null,6226,null,911152,null,12270,null,741759,null,11389,null,4490,null,897,null,737269,null,11437,null,700223,null,11469,null,37046,null,3352,null,169393,null,5388,null,834879,null,14378,null,725743,null,13342,null,2197,null,809,null,723546,null,13390,null,708762,null,13214,null,14784,null,1659,null,109136,null,4820,null,0400000US29,Missouri,29
509552,null,2314,null,39414,null,3470,null,24559,null,2745,null,0,null,233,null,24559,null,2745,null,21645,null,2481,null,2914,null,945,null,14855,null,1894,null,158170,null,5104,null,119810,null,4381,null,139,null,131,null,119671,null,4369,null,113702,null,4442,null,5969,null,1309,null,38360,null,2957,null,167588,null,5729,null,132634,null,5112,null,853,null,315,null,131781,null,5164,null,126626,null,5090,null,5155,null,1178,null,34954,null,3191,null,144380,null,5933,null,122594,null,5401,null,396,null,291,null,122198,null,5352,null,119633,null,5237,null,2565,null,738,null,21786,null,2110,null,0400000US30,Montana,30
903598,null,2854,null,73474,null,4832,null,50348,null,4010,null,0,null,218,null,50348,null,4010,null,45583,null,3583,null,4765,null,1376,null,23126,null,2302,null,250263,null,5825,null,200405,null,5032,null,162,null,233,null,200243,null,4984,null,190382,null,4600,null,9861,null,1684,null,49858,null,2851,null,306404,null,7297,null,264410,null,6530,null,2287,null,945,null,262123,null,6537,null,254310,null,6419,null,7813,null,1415,null,41994,null,2771,null,273457,null,7023,null,243361,null,6391,null,1956,null,585,null,241405,null,6327,null,236650,null,6385,null,4755,null,1292,null,30096,null,2578,null,0400000US31,Nebraska,31
1401330,null,2924,null,219183,null,7747,null,155424,null,6965,null,0,null,298,null,155424,null,6965,null,144852,null,6786,null,10572,null,1836,null,63759,null,4202,null,426318,null,9539,null,325010,null,9148,null,669,null,485,null,324341,null,9128,null,306530,null,8760,null,17811,null,2443,null,101308,null,5444,null,446486,null,11048,null,356125,null,9985,null,3094,null,814,null,353031,null,10030,null,337646,null,10177,null,15385,null,2127,null,90361,null,4258,null,309343,null,8661,null,260376,null,8075,null,2546,null,722,null,257830,null,8122,null,252419,null,8052,null,5411,null,1201,null,48967,null,2655,null,0400000US32,Nevada,32
730313,null,1759,null,52507,null,3834,null,33057,null,3347,null,220,null,364,null,32837,null,3293,null,30002,null,3072,null,2835,null,872,null,19450,null,2017,null,216174,null,6480,null,176708,null,6062,null,0,null,253,null,176708,null,6062,null,167502,null,5579,null,9206,null,2003,null,39466,null,2742,null,209327,null,6775,null,177806,null,6639,null,386,null,228,null,177420,null,6669,null,169704,null,5980,null,7716,null,1663,null,31521,null,2316,null,252305,null,7729,null,218923,null,7492,null,215,null,216,null,218708,null,7503,null,213599,null,7262,null,5109,null,1275,null,33382,null,2746,null,0400000US33,New Hampshire,33
4716235,null,2828,null,467251,null,11978,null,295585,null,9897,null,0,null,277,null,295585,null,9897,null,265971,null,9207,null,29614,null,3130,null,171666,null,6388,null,1394412,null,18317,null,1061158,null,15284,null,951,null,553,null,1060207,null,15219,null,998806,null,15910,null,61401,null,4076,null,333254,null,9322,null,1109831,null,18001,null,912963,null,17472,null,2220,null,757,null,910743,null,17581,null,865503,null,16001,null,45240,null,4067,null,196868,null,7540,null,1744741,null,18132,null,1494899,null,16332,null,2882,null,934,null,1492017,null,16188,null,1448330,null,15820,null,43687,null,3087,null,249842,null,7104,null,0400000US34,New Jersey,34
1015238,null,4173,null,153396,null,7878,null,89221,null,6954,null,41,null,70,null,89180,null,6968,null,82947,null,6826,null,6233,null,1277,null,64175,null,3922,null,290230,null,7355,null,204426,null,7759,null,1251,null,757,null,203175,null,7626,null,193542,null,7477,null,9633,null,1547,null,85804,null,4876,null,312193,null,9252,null,241508,null,8695,null,2167,null,711,null,239341,null,8650,null,229135,null,8667,null,10206,null,1977,null,70685,null,4273,null,259419,null,6857,null,217010,null,6252,null,2146,null,607,null,214864,null,6272,null,208936,null,6201,null,5928,null,1061,null,42409,null,2852,null,0400000US35,New Mexico,35
10356321,null,5534,null,1347752,null,19503,null,787807,null,17588,null,78,null,128,null,787729,null,17573,null,711904,null,17178,null,75825,null,4982,null,559945,null,12076,null,2881957,null,27624,null,2110772,null,24612,null,2963,null,847,null,2107809,null,24651,null,1986054,null,24033,null,121755,null,6221,null,771185,null,12991,null,2564725,null,24234,null,2043707,null,20946,null,5338,null,1133,null,2038369,null,20976,null,1941028,null,20564,null,97341,null,5173,null,521018,null,11830,null,3561887,null,26487,null,3042051,null,24911,null,3715,null,865,null,3038336,null,24853,null,2949684,null,25089,null,88652,null,4797,null,519836,null,12445,null,0400000US36,New York,36
4856871,null,8247,null,675001,null,15542,null,412763,null,12450,null,182,null,187,null,412581,null,12439,null,373204,null,11815,null,39377,null,3778,null,262238,null,8754,null,1418625,null,15767,null,1066371,null,14381,null,8312,null,1743,null,1058059,null,14400,null,986886,null,14569,null,71173,null,5069,null,352254,null,9586,null,1439231,null,18018,null,1151464,null,15511,null,17656,null,1982,null,1133808,null,15167,null,1078620,null,14591,null,55188,null,3628,null,287767,null,8259,null,1324014,null,17093,null,1125605,null,15955,null,9590,null,1496,null,1116015,null,16039,null,1085963,null,15646,null,30052,null,2953,null,198409,null,7303,null,0400000US37,North Carolina,37
320958,null,1919,null,16444,null,1558,null,10645,null,1399,null,0,null,203,null,10645,null,1399,null,9998,null,1331,null,647,null,298,null,5799,null,956,null,86021,null,3321,null,70027,null,2778,null,359,null,306,null,69668,null,2780,null,67144,null,2662,null,2524,null,733,null,15994,null,1461,null,122474,null,4245,null,105474,null,4128,null,1698,null,581,null,103776,null,4067,null,101053,null,3958,null,2723,null,826,null,17000,null,1466,null,96019,null,3311,null,85351,null,3368,null,695,null,438,null,84656,null,3331,null,83790,null,3274,null,866,null,446,null,10668,null,1292,null,0400000US38,North Dakota,38
6081076,null,5079,null,593131,null,12166,null,323506,null,8414,null,32,null,56,null,323474,null,8422,null,274787,null,7838,null,48687,null,3554,null,269625,null,8584,null,2154665,null,20450,null,1620406,null,19434,null,987,null,484,null,1619419,null,19389,null,1509075,null,17761,null,110344,null,5733,null,534259,null,10062,null,1735221,null,16856,null,1411777,null,15213,null,1866,null,640,null,1409911,null,15199,null,1334687,null,14371,null,75224,null,4893,null,323444,null,7568,null,1598059,null,17265,null,1376057,null,16106,null,3140,null,796,null,1372917,null,16059,null,1339686,null,15904,null,33231,null,2706,null,222002,null,7382,null,0400000US39,Ohio,39
1861686,null,5319,null,237563,null,8601,null,132935,null,5710,null,216,null,193,null,132719,null,5726,null,121190,null,5253,null,11529,null,1980,null,104628,null,5369,null,601181,null,11895,null,439281,null,11370,null,2748,null,976,null,436533,null,11242,null,415244,null,11086,null,21289,null,2425,null,161900,null,5257,null,571895,null,9870,null,451042,null,9478,null,6034,null,1173,null,445008,null,9590,null,426548,null,9638,null,18460,null,2139,null,120853,null,4835,null,451047,null,9562,null,380749,null,8307,null,4597,null,1031,null,376152,null,8142,null,369230,null,8024,null,6922,null,1117,null,70298,null,3763,null,0400000US40,Oklahoma,40
2059783,null,3505,null,220855,null,8161,null,152646,null,6844,null,0,null,273,null,152646,null,6844,null,140562,null,6748,null,12084,null,1720,null,68209,null,4836,null,532130,null,10631,null,394245,null,8936,null,43,null,76,null,394202,null,8941,null,370020,null,8079,null,24182,null,2798,null,137885,null,6211,null,693249,null,11407,null,542290,null,10792,null,903,null,395,null,541387,null,10870,null,514530,null,10595,null,26857,null,2828,null,150959,null,6309,null,613549,null,11366,null,509134,null,10493,null,180,null,168,null,508954,null,10489,null,494390,null,10280,null,14564,null,1848,null,104415,null,4598,null,0400000US41,Oregon,41
6549389,null,4593,null,615943,null,11729,null,331466,null,8615,null,0,null,242,null,331466,null,8615,null,297977,null,8190,null,33489,null,2730,null,284477,null,7365,null,2405283,null,19832,null,1807105,null,19311,null,1280,null,607,null,1805825,null,19238,null,1706055,null,17792,null,99770,null,5500,null,598178,null,11844,null,1631757,null,16454,null,1331049,null,16012,null,2713,null,772,null,1328336,null,15963,null,1272981,null,15582,null,55355,null,3720,null,300708,null,8947,null,1896406,null,18812,null,1633528,null,17984,null,2135,null,681,null,1631393,null,17885,null,1591040,null,17698,null,40353,null,3058,null,262878,null,5861,null,0400000US42,Pennsylvania,42
563892,null,1679,null,73030,null,5241,null,46475,null,4643,null,0,null,285,null,46475,null,4643,null,40316,null,4439,null,6159,null,1749,null,26555,null,3224,null,158498,null,6123,null,121180,null,5318,null,0,null,285,null,121180,null,5318,null,113612,null,5034,null,7568,null,1324,null,37318,null,3340,null,148247,null,5967,null,123110,null,5331,null,687,null,488,null,122423,null,5295,null,117472,null,5254,null,4951,null,1115,null,25137,null,2415,null,184117,null,6306,null,159292,null,6041,null,1780,null,748,null,157512,null,5980,null,153004,null,5986,null,4508,null,1095,null,24825,null,3069,null,0400000US44,Rhode Island,44
