B16005_001E,B16005_001EA,B16005_001M,B16005_001MA,B16005_002E,B16005_002EA,B16005_002M,B16005_002MA,B16005_003E,B16005_003EA,B16005_003M,B16005_003MA,B16005_004E,B16005_004EA,B16005_004M,B16005_004MA,B16005_005E,B16005_005EA,B16005_005M,B16005_005MA,B16005_006E,B16005_006EA,B16005_006M,B16005_006MA,B16005_007E,B16005_007EA,B16005_007M,B16005_007MA,B16005_008E,B16005_008EA,B16005_008M,B16005_008MA,B16005_009E,B16005_009EA,B16005_009M,B16005_009MA,B16005_010E,B16005_010EA,B16005_010M,B16005_010MA,B16005_011E,B16005_011EA,B16005_011M,B16005_011MA,B16005_012E,B16005_012EA,B16005_012M,B16005_012MA,B16005_013E,B16005_013EA,B16005_013M,B16005_013MA,B16005_014E,B16005_014EA,B16005_014M,B16005_014MA,B16005_015E,B16005_015EA,B16005_015M,B16005_015MA,B16005_016E,B16005_016EA,B16005_016M,B16005_016MA,B16005_017E,B16005_017EA,B16005_017M,B16005_017MA,B16005_018E,B16005_018EA,B16005_018M,B16005_018MA,B16005_019E,B16005_019EA,B16005_019M,B16005_019MA,B16005_020E,B16005_020EA,B16005_020M,B16005_020MA,B16005_021E,B16005_021EA,B16005_021M,B16005_021MA,B16005_022E,B16005_022EA,B16005_022M,B16005_022MA,B16005_023E,B16005_023EA,B16005_023M,B16005_023MA,B16005_024E,B16005_024EA,B16005_024M,B16005_024MA,B16005_025E,B16005_025EA,B16005_025M,B16005_025MA,B16005_026E,B16005_026EA,B16005_026M,B16005_026MA,B16005_027E,B16005_027EA,B16005_027M,B16005_027MA,B16005_028E,B16005_028EA,B16005_028M,B16005_028MA,B16005_029E,B16005_029EA,B16005_029M,B16005_029MA,B16005_030E,B16005_030EA,B16005_030M,B16005_030MA,B16005_031E,B16005_031EA,B16005_031M,B16005_031MA,B16005_032E,B16005_032EA,B16005_032M,B16005_032MA,B16005_033E,B16005_033EA,B16005_033M,B16005_033MA,B16005_034E,B16005_034EA,B16005_034M,B16005_034MA,B16005_035E,B16005_035EA,B16005_035M,B16005_035MA,B16005_036E,B16005_036EA,B16005_036M,B16005_036MA,B16005_037E,B16005_037EA,B16005_037M,B16005_037MA,B16005_038E,B16005_038EA,B16005_038M,B16005_038MA,B16005_039E,B16005_039EA,B16005_039M,B16005_039MA,B16005_040E,B16005_040EA,B16005_040M,B16005_040MA,B16005_041E,B16005_041EA,B16005_041M,B16005_041MA,B16005_042E,B16005_042EA,B16005_042M,B16005_042MA,B16005_043E,B16005_043EA,B16005_043M,B16005_043MA,B16005_044E,B16005_044EA,B16005_044M,B16005_044MA,B16005_045E,B16005_045EA,B16005_045M,B16005_045MA,GEO_ID,NAME,state
8818349,null,3954,null,7958913,null,16625,null,7616145,null,19186,null,229806,null,10214,null,173601,null,9941,null,32297,null,3346,null,22005,null,3446,null,1903,null,842,null,69710,null,5141,null,60200,null,4733,null,6421,null,1561,null,2946,null,860,null,143,null,168,null,32516,null,2914,null,25841,null,2792,null,4362,null,1170,null,2275,null,1120,null,38,null,65,null,10736,null,2267,null,10352,null,2239,null,259,null,217,null,125,null,144,null,0,null,296,null,859436,null,15736,null,145589,null,8487,null,391005,null,11380,null,96286,null,7071,null,93952,null,6717,null,125440,null,7496,null,75327,null,6479,null,149703,null,10229,null,95969,null,7549,null,33805,null,3900,null,17026,null,2588,null,2903,null,975,null,129917,null,6096,null,58190,null,4419,null,39472,null,3735,null,27380,null,3089,null,4875,null,1401,null,43222,null,6027,null,27667,null,4611,null,12105,null,3135,null,2668,null,1157,null,782,null,414,null,0400000US13,Georgia,13
1195661,null,1581,null,975206,null,8626,null,855808,null,10810,null,17469,null,2717,null,15549,null,2700,null,1151,null,452,null,769,null,457,null,0,null,271,null,7433,null,1989,null,6570,null,1849,null,493,null,388,null,370,null,216,null,0,null,271,null,94006,null,7205,null,75858,null,6770,null,12801,null,2079,null,5073,null,924,null,274,null,205,null,490,null,330,null,358,null,294,null,132,null,168,null,0,null,271,null,0,null,271,null,220455,null,8637,null,34641,null,3396,null,8892,null,2143,null,4476,null,1552,null,2608,null,1011,null,1579,null,806,null,229,null,341,null,8787,null,2160,null,5678,null,1542,null,2672,null,1294,null,437,null,520,null,0,null,271,null,167348,null,8055,null,64984,null,4585,null,58993,null,4383,null,36718,null,4135,null,6653,null,1690,null,787,null,615,null,787,null,615,null,0,null,271,null,0,null,271,null,0,null,271,null,0400000US15,Hawaii,15
1382539,null,1251,null,1299249,null,4782,null,1229178,null,5999,null,51792,null,4109,null,42094,null,3882,null,6589,null,1470,null,3109,null,850,null,0,null,257,null,10174,null,1775,null,8775,null,1727,null,931,null,477,null,468,null,233,null,0,null,257,null,3008,null,810,null,2345,null,710,null,346,null,344,null,317,null,216,null,0,null,257,null,5097,null,1165,null,4435,null,1058,null,302,null,218,null,360,null,286,null,0,null,257,null,83290,null,4623,null,17468,null,2412,null,49195,null,3830,null,13542,null,2328,null,12131,null,1942,null,15711,null,2479,null,7811,null,1720,null,8388,null,1669,null,5200,null,1214,null,1499,null,605,null,1471,null,829,null,218,null,297,null,7166,null,1199,null,3532,null,978,null,1847,null,737,null,1637,null,775,null,150,null,165,null,1073,null,885,null,940,null,874,null,119,null,135,null,14,null,27,null,0,null,257,null,0400000US16,Idaho,16
11961769,null,2037,null,10206472,null,25029,null,9176551,null,24461,null,724748,null,13157,null,572172,null,12794,null,94139,null,5976,null,49700,null,3992,null,8737,null,1969,null,217304,null,10583,null,185291,null,9794,null,19960,null,2488,null,10709,null,1852,null,1344,null,592,null,54547,null,4514,null,46225,null,4097,null,6123,null,1242,null,2106,null,665,null,93,null,136,null,33322,null,5542,null,30094,null,5250,null,1811,null,821,null,1293,null,591,null,124,null,146,null,1755297,null,24960,null,181974,null,9148,null,811595,null,15649,null,206944,null,8604,null,212684,null,8764,null,264892,null,9851,null,127075,null,9182,null,448634,null,14278,null,225259,null,9074,null,129532,null,7412,null,72702,null,4884,null,21141,null,3154,null,246669,null,8970,null,122838,null,7006,null,75660,null,5346,null,35481,null,3379,null,12690,null,2305,null,66425,null,7451,null,37414,null,4694,null,19747,null,3520,null,7650,null,2252,null,1614,null,886,null,0400000US17,Illinois,17
5903675,null,2065,null,5644360,null,8536,null,5421387,null,12126,null,126787,null,6001,null,99597,null,5665,null,15482,null,2150,null,9877,null,1418,null,1831,null,800,null,80388,null,6436,null,62160,null,5440,null,13096,null,2531,null,4821,null,992,null,311,null,275,null,10376,null,1685,null,8860,null,1689,null,908,null,417,null,503,null,376,null,105,null,146,null,5422,null,1179,null,4799,null,1148,null,309,null,255,null,314,null,266,null,0,null,265,null,259315,null,8283,null,44854,null,3599,null,118019,null,5523,null,30191,null,3749,null,31255,null,3372,null,37041,null,3559,null,19532,null,3060,null,46583,null,4306,null,28867,null,2798,null,12959,null,2075,null,3634,null,1209,null,1123,null,744,null,37960,null,3326,null,19117,null,2434,null,11725,null,1778,null,5984,null,1332,null,1134,null,427,null,11899,null,2264,null,8699,null,1851,null,1457,null,564,null,1237,null,660,null,506,null,486,null,0400000US18,Indiana,18
2790906,null,1993,null,2674793,null,5884,null,2586430,null,7325,null,54932,null,3843,null,42517,null,3899,null,7271,null,1341,null,4916,null,953,null,228,null,240,null,24419,null,3049,null,19683,null,2470,null,3478,null,1087,null,1242,null,400,null,16,null,28,null,6654,null,1275,null,5430,null,1187,null,749,null,358,null,475,null,417,null,0,null,226,null,2358,null,766,null,1819,null,576,null,348,null,457,null,191,null,176,null,0,null,226,null,116113,null,5248,null,20733,null,2439,null,46984,null,2718,null,13568,null,2232,null,11957,null,1894,null,13862,null,1744,null,7597,null,1622,null,19288,null,3932,null,12988,null,2844,null,3879,null,1267,null,2175,null,1205,null,246,null,256,null,24239,null,2399,null,10365,null,1652,null,7651,null,1107,null,5171,null,1410,null,1052,null,623,null,4869,null,1290,null,3463,null,875,null,1161,null,598,null,186,null,203,null,59,null,91,null,0400000US19,Iowa,19
2580638,null,1964,null,2415110,null,5558,null,2305223,null,6872,null,81006,null,4525,null,65202,null,4385,null,9720,null,1480,null,5641,null,1139,null,443,null,286,null,17652,null,1766,null,15304,null,1653,null,1131,null,369,null,1138,null,445,null,79,null,112,null,8163,null,1669,null,6713,null,1646,null,986,null,610,null,464,null,327,null,0,null,242,null,3066,null,1009,null,2653,null,977,null,367,null,249,null,46,null,98,null,0,null,242,null,165528,null,5534,null,19306,null,2089,null,89967,null,4340,null,25383,null,3018,null,19696,null,2071,null,28993,null,2813,null,15895,null,2300,null,15969,null,2518,null,10537,null,1744,null,3812,null,1020,null,1468,null,553,null,152,null,135,null,31634,null,2699,null,11760,null,1825,null,9998,null,1839,null,8071,null,1568,null,1805,null,914,null,8652,null,2569,null,6249,null,1907,null,1813,null,1106,null,590,null,530,null,0,null,242,null,0400000US20,Kansas,20
3963318,null,2304,null,3857278,null,6324,null,3774317,null,8909,null,46838,null,3729,null,31529,null,3329,null,6944,null,1200,null,8042,null,1535,null,323,null,285,null,28191,null,4239,null,19044,null,2947,null,5751,null,1964,null,3095,null,1085,null,301,null,279,null,6017,null,1440,null,4407,null,1200,null,1108,null,563,null,447,null,315,null,55,null,103,null,1915,null,879,null,1689,null,881,null,199,null,150,null,27,null,46,null,0,null,271,null,106040,null,5610,null,24977,null,2872,null,35998,null,2940,null,10292,null,1606,null,7967,null,1462,null,10777,null,1720,null,6962,null,1694,null,21845,null,3322,null,14459,null,2489,null,5192,null,1454,null,1981,null,798,null,213,null,281,null,19146,null,2316,null,7884,null,1578,null,6534,null,1326,null,4405,null,1226,null,323,null,318,null,4074,null,1587,null,1459,null,586,null,942,null,538,null,1432,null,1283,null,241,null,314,null,0400000US21,Kentucky,21
3996750,null,2015,null,3855561,null,6327,null,3639307,null,9490,null,60222,null,3890,null,47944,null,3604,null,7457,null,1337,null,4574,null,1168,null,247,null,354,null,142452,null,5135,null,118845,null,5507,null,17874,null,2006,null,5581,null,1211,null,152,null,202,null,10528,null,2025,null,7723,null,1881,null,2314,null,886,null,491,null,318,null,0,null,269,null,3052,null,1289,null,2321,null,1108,null,264,null,306,null,467,null,507,null,0,null,269,null,141189,null,6414,null,29402,null,3797,null,57439,null,3644,null,20376,null,2408,null,15485,null,2333,null,13174,null,2296,null,8404,null,1867,null,19238,null,3791,null,11803,null,2226,null,4391,null,1728,null,2608,null,1569,null,436,null,690,null,29564,null,2754,null,11648,null,1954,null,8518,null,1396,null,7915,null,1306,null,1483,null,725,null,5546,null,2142,null,3222,null,1299,null,627,null,426,null,974,null,652,null,723,null,922,null,0400000US22,Louisiana,22
1247427,null,1093,null,1203445,null,4478,null,1135302,null,5543,null,11006,null,1954,null,9370,null,1870,null,564,null,260,null,1059,null,526,null,13,null,24,null,53498,null,3560,null,44618,null,3209,null,5997,null,1194,null,2600,null,795,null,283,null,145,null,2649,null,810,null,2266,null,785,null,262,null,348,null,121,null,109,null,0,null,226,null,990,null,386,null,899,null,383,null,73,null,73,null,18,null,23,null,0,null,226,null,43982,null,4267,null,19834,null,2583,null,2935,null,969,null,639,null,391,null,1126,null,598,null,509,null,302,null,661,null,515,null,11221,null,2056,null,7084,null,1441,null,3233,null,977,null,884,null,444,null,20,null,34,null,5967,null,867,null,2847,null,800,null,2176,null,856,null,794,null,447,null,150,null,176,null,4025,null,1564,null,1301,null,504,null,1816,null,1091,null,761,null,499,null,147,null,181,null,0400000US23,Maine,23
5243703,null,1360,null,4555242,null,12405,null,4303428,null,14469,null,133650,null,5973,null,101705,null,5367,null,17880,null,2478,null,11283,null,1883,null,2782,null,1413,null,71285,null,4794,null,60199,null,4544,null,6459,null,1330,null,4386,null,961,null,241,null,226,null,30733,null,3533,null,25340,null,3012,null,3563,null,1209,null,1591,null,704,null,239,null,249,null,16146,null,2942,null,15178,null,2866,null,601,null,333,null,279,null,217,null,88,null,147,null,688461,null,12226,null,165008,null,9502,null,172165,null,5976,null,52193,null,4186,null,42778,null,3202,null,51920,null,4234,null,25274,null,3616,null,139410,null,8897,null,90906,null,5888,null,30229,null,3972,null,14706,null,3032,null,3569,null,1075,null,141376,null,5648,null,64674,null,4701,null,48020,null,3811,null,23882,null,2687,null,4800,null,1493,null,70502,null,7102,null,50868,null,5886,null,13863,null,2907,null,4929,null,1595,null,842,null,603,null,0400000US24,Maryland,24
6072036,null,1092,null,5164575,null,19595,null,4666111,null,22581,null,256494,null,9907,null,176435,null,7988,null,43717,null,4402,null,26133,null,3088,null,10209,null,1744,null,186138,null,7003,null,161069,null,7396,null,17601,null,2236,null,7079,null,1454,null,389,null,316,null,40308,null,3963,null,33901,null,3311,null,4621,null,1139,null,1597,null,818,null,189,null,289,null,15524,null,3211,null,13876,null,2904,null,1381,null,698,null,267,null,228,null,0,null,281,null,907461,null,19410,null,177069,null,7884,null,167626,null,7533,null,53515,null,4421,null,39602,null,3495,null,44318,null,4751,null,30191,null,4053,null,346246,null,15708,null,164332,null,9048,null,97712,null,6607,null,58330,null,5371,null,25872,null,4393,null,166595,null,5341,null,69382,null,3665,null,48140,null,3565,null,34999,null,3463,null,14074,null,2019,null,49925,null,6273,null,31200,null,3954,null,11239,null,2272,null,5511,null,1940,null,1975,null,1046,null,0400000US25,Massachusetts,25
9435733,null,1904,null,8833734,null,15223,null,8458225,null,17219,null,174720,null,7715,null,133383,null,6300,null,22908,null,2591,null,15967,null,1906,null,2462,null,1062,null,125147,null,5268,null,105078,null,5092,null,12613,null,1698,null,7113,null,1456,null,343,null,216,null,25480,null,2607,null,21240,null,2281,null,2669,null,808,null,1515,null,719,null,56,null,90,null,50162,null,5149,null,43640,null,4506,null,4690,null,1549,null,1445,null,540,null,387,null,384,null,601999,null,14951,null,126643,null,6135,null,112073,null,5951,null,32176,null,3051,null,30447,null,2721,null,30067,null,3995,null,19383,null,3100,null,159351,null,8349,null,91700,null,5616,null,37713,null,3270,null,24190,null,2749,null,5748,null,1924,null,108688,null,5401,null,53167,null,3529,null,31000,null,3172,null,19575,null,2464,null,4946,null,1268,null,95244,null,7722,null,47119,null,4973,null,27660,null,3392,null,15534,null,2925,null,4931,null,1321,null,0400000US26,Michigan,26
4844316,null,1753,null,4505786,null,9839,null,4310767,null,12304,null,90114,null,5701,null,68058,null,4812,null,12080,null,1965,null,8774,null,1339,null,1202,null,635,null,52347,null,2836,null,42700,null,2571,null,5276,null,911,null,4074,null,772,null,297,null,216,null,35063,null,3363,null,26901,null,3084,null,6722,null,1656,null,1118,null,450,null,322,null,296,null,17495,null,2709,null,14441,null,2280,null,2026,null,1301,null,735,null,580,null,293,null,334,null,338530,null,9830,null,68919,null,4720,null,75265,null,4246,null,20810,null,2118,null,18621,null,1983,null,24153,null,3390,null,11681,null,2664,null,48622,null,4823,null,31592,null,3706,null,10804,null,1762,null,4783,null,1364,null,1443,null,650,null,88488,null,4535,null,36626,null,3286,null,25147,null,2545,null,18591,null,2519,null,8124,null,1985,null,57236,null,5294,null,29237,null,3922,null,16314,null,2168,null,8688,null,1995,null,2997,null,1451,null,0400000US27,Minnesota,27
2705640,null,1990,null,2656912,null,4631,null,2605132,null,6300,null,30894,null,3725,null,23119,null,3409,null,3415,null,1028,null,3727,null,1168,null,633,null,465,null,10333,null,1821,null,8716,null,1739,null,1212,null,516,null,405,null,303,null,0,null,289,null,4655,null,1619,null,4174,null,1630,null,347,null,247,null,0,null,289,null,134,null,189,null,5898,null,1722,null,4564,null,1624,null,927,null,536,null,407,null,282,null,0,null,289,null,48728,null,4629,null,8729,null,1660,null,24479,null,2987,null,5382,null,1347,null,4032,null,1009,null,7925,null,1686,null,7140,null,2230,null,5700,null,1561,null,4125,null,1353,null,1084,null,573,null,396,null,269,null,95,null,101,null,8456,null,1846,null,2989,null,949,null,3419,null,1069,null,1642,null,866,null,406,null,535,null,1364,null,683,null,1096,null,547,null,235,null,259,null,33,null,59,null,0,null,289,null,0400000US28,Mississippi,28
