B25072_001E,B25072_001EA,B25072_001M,B25072_001MA,B25072_002E,B25072_002EA,B25072_002M,B25072_002MA,B25072_003E,B25072_003EA,B25072_003M,B25072_003MA,B25072_004E,B25072_004EA,B25072_004M,B25072_004MA,B25072_005E,B25072_005EA,B25072_005M,B25072_005MA,B25072_006E,B25072_006EA,B25072_006M,B25072_006MA,B25072_007E,B25072_007EA,B25072_007M,B25072_007MA,B25072_008E,B25072_008EA,B25072_008M,B25072_008MA,B25072_009E,B25072_009EA,B25072_009M,B25072_009MA,B25072_010E,B25072_010EA,B25072_010M,B25072_010MA,B25072_011E,B25072_011EA,B25072_011M,B25072_011MA,B25072_012E,B25072_012EA,B25072_012M,B25072_012MA,B25072_013E,B25072_013EA,B25072_013M,B25072_013MA,B25072_014E,B25072_014EA,B25072_014M,B25072_014MA,B25072_015E,B25072_015EA,B25072_015M,B25072_015MA,B25072_016E,B25072_016EA,B25072_016M,B25072_016MA,B25072_017E,B25072_017EA,B25072_017M,B25072_017MA,B25072_018E,B25072_018EA,B25072_018M,B25072_018MA,B25072_019E,B25072_019EA,B25072_019M,B25072_019MA,B25072_020E,B25072_020EA,B25072_020M,B25072_020MA,B25072_021E,B25072_021EA,B25072_021M,B25072_021MA,B25072_022E,B25072_022EA,B25072_022M,B25072_022MA,B25072_023E,B25072_023EA,B25072_023M,B25072_023MA,B25072_024E,B25072_024EA,B25072_024M,B25072_024MA,B25072_025E,B25072_025EA,B25072_025M,B25072_025MA,B25072_026E,B25072_026EA,B25072_026M,B25072_026MA,B25072_027E,B25072_027EA,B25072_027M,B25072_027MA,B25072_028E,B25072_028EA,B25072_028M,B25072_028MA,B25072_029E,B25072_029EA,B25072_029M,B25072_029MA,GEO_ID,NAME,state
510098,null,11410,null,64891,null,4684,null,12401,null,2062,null,5865,null,1323,null,5754,null,1454,null,4782,null,1210,null,28346,null,2855,null,7743,null,1559,null,133821,null,5569,null,33746,null,2776,null,18858,null,2772,null,17273,null,2263,null,11195,null,1965,null,36785,null,3565,null,15964,null,2445,null,252610,null,8626,null,70283,null,4866,null,30063,null,3403,null,27234,null,2985,null,16755,null,2155,null,75558,null,4619,null,32717,null,3182,null,58776,null,3085,null,6237,null,1166,null,3938,null,782,null,5235,null,1058,null,4791,null,1169,null,21948,null,2140,null,16627,null,1943,null,0400000US45,South Carolina,45
99883,null,3872,null,19263,null,2257,null,4730,null,1162,null,2740,null,1002,null,1994,null,807,null,1381,null,791,null,7035,null,1777,null,1383,null,691,null,20917,null,1729,null,7280,null,1114,null,2002,null,670,null,2438,null,742,null,1944,null,805,null,4543,null,1080,null,2710,null,697,null,39582,null,3148,null,13819,null,1667,null,4418,null,1086,null,4486,null,1101,null,2432,null,698,null,9041,null,1600,null,5386,null,954,null,20121,null,1462,null,4590,null,895,null,2321,null,692,null,2823,null,744,null,1318,null,456,null,6618,null,904,null,2451,null,577,null,0400000US46,South Dakota,46
723835,null,11090,null,100210,null,4526,null,17169,null,2104,null,11126,null,1948,null,9355,null,1966,null,5865,null,1310,null,46167,null,3440,null,10528,null,1664,null,198509,null,7183,null,57557,null,4027,null,31836,null,3565,null,18755,null,2758,null,15172,null,2575,null,59837,null,4524,null,15352,null,2110,null,341214,null,8566,null,93207,null,5430,null,44198,null,4106,null,35836,null,3659,null,25465,null,2881,null,105804,null,5404,null,36704,null,3396,null,83902,null,3733,null,13507,null,1694,null,7620,null,1313,null,9477,null,1513,null,6778,null,1347,null,29887,null,2625,null,16633,null,1995,null,0400000US47,Tennessee,47
2870498,null,26030,null,398117,null,9771,null,67526,null,4375,null,47253,null,4331,null,36324,null,3251,null,28838,null,3583,null,184405,null,7125,null,33771,null,3354,null,845091,null,14337,null,225118,null,7697,null,116287,null,6330,null,99081,null,5725,null,72466,null,4909,null,280864,null,10001,null,51275,null,3769,null,1361698,null,18036,null,385381,null,11934,null,178184,null,7699,null,135878,null,6954,null,108425,null,5310,null,437294,null,10976,null,116536,null,5985,null,265592,null,6434,null,39713,null,2946,null,21047,null,1980,null,27652,null,2274,null,21010,null,2187,null,116465,null,5096,null,39705,null,2973,null,0400000US48,Texas,48
236119,null,5432,null,46796,null,3025,null,12840,null,2154,null,5758,null,1444,null,5161,null,1102,null,3354,null,901,null,17057,null,1915,null,2626,null,763,null,78247,null,3757,null,25451,null,2839,null,11118,null,1905,null,8276,null,1620,null,7643,null,1542,null,21743,null,2341,null,4016,null,1088,null,93290,null,3946,null,28646,null,3208,null,12796,null,1901,null,10959,null,1943,null,8177,null,1668,null,26530,null,2939,null,6182,null,1213,null,17786,null,1844,null,2514,null,762,null,1202,null,426,null,3028,null,799,null,1836,null,668,null,6769,null,1115,null,2437,null,668,null,0400000US49,Utah,49
68660,null,2867,null,8330,null,1239,null,1167,null,508,null,774,null,396,null,1180,null,587,null,785,null,554,null,4123,null,863,null,301,null,193,null,17771,null,1589,null,4259,null,1131,null,2919,null,927,null,2113,null,723,null,1714,null,754,null,5717,null,938,null,1049,null,521,null,32731,null,2222,null,9301,null,1237,null,2647,null,716,null,4371,null,956,null,2728,null,853,null,11173,null,1293,null,2511,null,525,null,9828,null,1097,null,1268,null,447,null,760,null,304,null,1253,null,418,null,1140,null,532,null,3528,null,758,null,1879,null,542,null,0400000US50,Vermont,50
894136,null,13541,null,109201,null,4901,null,19330,null,2497,null,15412,null,2605,null,10813,null,2010,null,8138,null,1661,null,48554,null,3788,null,6954,null,1515,null,239502,null,6302,null,67474,null,4128,null,40278,null,3925,null,27990,null,3237,null,18799,null,2605,null,69924,null,4445,null,15037,null,2142,null,446391,null,9704,null,120743,null,5576,null,60649,null,4263,null,47361,null,3950,null,38931,null,3323,null,146344,null,6360,null,32363,null,2864,null,99042,null,4510,null,15498,null,1846,null,8661,null,1582,null,9102,null,1322,null,9471,null,1281,null,41419,null,3089,null,14891,null,1506,null,0400000US51,Virginia,51
848776,null,11681,null,104399,null,4932,null,19816,null,2553,null,12101,null,1730,null,11113,null,1982,null,7558,null,1462,null,50142,null,3883,null,3669,null,853,null,235181,null,6555,null,66036,null,4447,null,36519,null,3511,null,28485,null,3318,null,22386,null,2730,null,73053,null,4612,null,8702,null,1643,null,402925,null,8857,null,106980,null,5048,null,55984,null,3650,null,49121,null,3884,null,34914,null,2965,null,132805,null,5690,null,23121,null,2140,null,106271,null,4511,null,17894,null,1898,null,9706,null,1590,null,11352,null,1565,null,9739,null,1550,null,49648,null,3308,null,7932,null,1250,null,0400000US53,Washington,53
184448,null,5099,null,25456,null,2407,null,4094,null,997,null,1326,null,726,null,1808,null,732,null,1864,null,888,null,11390,null,1673,null,4974,null,1452,null,47168,null,3378,null,13974,null,2205,null,4752,null,1215,null,3421,null,914,null,2667,null,966,null,14226,null,2150,null,8128,null,1650,null,86211,null,4461,null,24913,null,2544,null,8668,null,1483,null,7690,null,1514,null,4378,null,982,null,25125,null,2538,null,15437,null,1637,null,25613,null,2197,null,5019,null,974,null,2385,null,731,null,3867,null,726,null,1716,null,496,null,5881,null,1061,null,6745,null,1133,null,0400000US54,West Virginia,54
670746,null,10171,null,107176,null,5031,null,23133,null,2442,null,13391,null,2108,null,11520,null,2023,null,9144,null,1601,null,45790,null,3146,null,4198,null,1020,null,167149,null,5051,null,53741,null,3389,null,26793,null,2733,null,18087,null,2071,null,11824,null,1856,null,48632,null,3052,null,8072,null,1246,null,286669,null,7211,null,91071,null,4067,null,39592,null,3098,null,32507,null,2800,null,23043,null,2663,null,83313,null,4273,null,17143,null,2056,null,109752,null,3646,null,16491,null,1757,null,9525,null,1273,null,15702,null,1612,null,10411,null,1143,null,48062,null,2815,null,9561,null,1039,null,0400000US55,Wisconsin,55
63366,null,3516,null,11095,null,1717,null,3305,null,856,null,1874,null,756,null,1463,null,746,null,879,null,633,null,2857,null,1003,null,717,null,369,null,16163,null,1851,null,6655,null,1433,null,2517,null,737,null,1510,null,635,null,534,null,444,null,3678,null,913,null,1269,null,562,null,28634,null,2505,null,11746,null,1714,null,3493,null,901,null,2556,null,902,null,1988,null,712,null,5444,null,1394,null,3407,null,895,null,7474,null,1200,null,1900,null,699,null,791,null,396,null,932,null,407,null,492,null,266,null,2043,null,627,null,1316,null,470,null,0400000US56,Wyoming,56
309977,null,6250,null,20693,null,1934,null,1949,null,600,null,1007,null,408,null,816,null,323,null,1007,null,387,null,6936,null,1167,null,8978,null,1397,null,74230,null,3673,null,10784,null,1496,null,5008,null,1071,null,4231,null,977,null,3168,null,924,null,22862,null,2583,null,28177,null,2210,null,170655,null,5007,null,22689,null,2328,null,11780,null,1627,null,9951,null,1271,null,6633,null,977,null,44134,null,2892,null,75468,null,3320,null,44399,null,2449,null,5697,null,985,null,2501,null,663,null,3208,null,741,null,3708,null,891,null,11779,null,1451,null,17506,null,1647,null,0400000US72,Puerto Rico,72
