B25013_001E,B25013_001EA,B25013_001M,B25013_001MA,B25013_002E,B25013_002EA,B25013_002M,B25013_002MA,B25013_003E,B25013_003EA,B25013_003M,B25013_003MA,B25013_004E,B25013_004EA,B25013_004M,B25013_004MA,B25013_005E,B25013_005EA,B25013_005M,B25013_005MA,B25013_006E,B25013_006EA,B25013_006M,B25013_006MA,B25013_007E,B25013_007EA,B25013_007M,B25013_007MA,B25013_008E,B25013_008EA,B25013_008M,B25013_008MA,B25013_009E,B25013_009EA,B25013_009M,B25013_009MA,B25013_010E,B25013_010EA,B25013_010M,B25013_010MA,B25013_011E,B25013_011EA,B25013_011M,B25013_011MA,GEO_ID,NAME,state
2309626,null,10183,null,1632012,null,11988,null,186681,null,5835,null,506600,null,7783,null,464065,null,8952,null,474666,null,8501,null,677614,null,10558,null,118290,null,5597,null,228522,null,7647,null,212973,null,7489,null,117829,null,5813,null,0400000US29,Missouri,29
371954,null,3292,null,258965,null,4745,null,18629,null,1882,null,77726,null,3439,null,80614,null,3668,null,81996,null,3462,null,112989,null,4047,null,13255,null,1760,null,33936,null,2891,null,41802,null,3304,null,23996,null,2378,null,0400000US30,Montana,30
699728,null,4292,null,481154,null,5751,null,37147,null,2129,null,144014,null,3996,null,152014,null,4763,null,147979,null,4473,null,218574,null,5618,null,28220,null,2681,null,62060,null,3619,null,81826,null,3878,null,46468,null,3243,null,0400000US31,Nebraska,31
954067,null,7113,null,576376,null,8004,null,61353,null,4168,null,151221,null,5101,null,198097,null,6160,null,165705,null,5296,null,377691,null,8956,null,71657,null,4866,null,120257,null,5251,null,125083,null,5556,null,60694,null,3792,null,0400000US32,Nevada,32
501505,null,3979,null,371658,null,5042,null,25134,null,2090,null,99062,null,4136,null,103534,null,4795,null,143928,null,4655,null,129847,null,4305,null,17879,null,2010,null,44654,null,3563,null,37406,null,3356,null,29908,null,2687,null,0400000US33,New Hampshire,33
3149910,null,8764,null,2118998,null,12665,null,171391,null,5733,null,566485,null,10846,null,499563,null,10601,null,881559,null,11668,null,1030912,null,12580,null,196182,null,7061,null,332621,null,8473,null,243080,null,8364,null,259029,null,7628,null,0400000US34,New Jersey,34
734847,null,5299,null,514491,null,6930,null,78555,null,3995,null,129971,null,4634,null,152147,null,6552,null,153818,null,4831,null,220356,null,6918,null,38678,null,3353,null,58281,null,4618,null,76329,null,4695,null,47068,null,3881,null,0400000US35,New Mexico,35
7099940,null,13021,null,3941790,null,18254,null,357757,null,8184,null,1070950,null,11037,null,1014289,null,14310,null,1498794,null,16633,null,3158150,null,19192,null,646054,null,11885,null,885475,null,16197,null,727128,null,14037,null,899493,null,15205,null,0400000US36,New York,36
3540875,null,15585,null,2418252,null,19344,null,325300,null,7291,null,646524,null,11922,null,694388,null,12807,null,752040,null,10874,null,1122623,null,16411,null,229859,null,8901,null,345766,null,12327,null,341949,null,10504,null,205049,null,7123,null,0400000US37,North Carolina,37
271724,null,2896,null,178590,null,3260,null,18469,null,1475,null,49108,null,2550,null,61914,null,2663,null,49099,null,2107,null,93134,null,3164,null,10418,null,1475,null,26266,null,2525,null,37019,null,2725,null,19431,null,2011,null,0400000US38,North Dakota,38
4505995,null,13404,null,3139659,null,16496,null,303375,null,7071,null,1071608,null,14748,null,849128,null,12590,null,915548,null,11880,null,1366336,null,14317,null,239864,null,6989,null,494312,null,9633,null,409249,null,10903,null,222911,null,6877,null,0400000US39,Ohio,39
1399932,null,7049,null,955146,null,8888,null,112192,null,4637,null,283997,null,7322,null,291242,null,6786,null,267715,null,6532,null,444786,null,7868,null,82271,null,4738,null,147012,null,5581,null,148944,null,5224,null,66559,null,4132,null,0400000US40,Oklahoma,40
1471965,null,7619,null,950773,null,10065,null,74594,null,3979,null,218323,null,5854,null,319371,null,7753,null,338485,null,6997,null,521192,null,9768,null,74133,null,4397,null,151066,null,6626,null,186607,null,6109,null,109386,null,5418,null,0400000US41,Oregon,41
4873482,null,11972,null,3491156,null,15066,null,358020,null,8444,null,1270308,null,14186,null,812658,null,11320,null,1050170,null,11576,null,1382326,null,15412,null,241907,null,6542,null,517309,null,11639,null,343873,null,10425,null,279237,null,8108,null,0400000US42,Pennsylvania,42
402538,null,3497,null,256033,null,4325,null,26647,null,2378,null,63338,null,3510,null,65515,null,3684,null,100533,null,3750,null,146505,null,4198,null,34911,null,3180,null,42871,null,3410,null,37915,null,2924,null,30808,null,2661,null,0400000US44,Rhode Island,44
1702564,null,9835,null,1192466,null,12800,null,166112,null,5385,null,359082,null,9628,null,325841,null,7876,null,341431,null,7311,null,510098,null,11410,null,115033,null,5833,null,168255,null,7272,null,144983,null,6937,null,81827,null,4894,null,0400000US45,South Carolina,45
312912,null,3484,null,213029,null,3858,null,18400,null,1703,null,70533,null,2913,null,62158,null,3102,null,61938,null,2671,null,99883,null,3872,null,16406,null,2019,null,32016,null,2875,null,32953,null,2867,null,18508,null,2096,null,0400000US46,South Dakota,46
2407765,null,10842,null,1683930,null,13746,null,257341,null,6422,null,525837,null,9654,null,449007,null,11584,null,451745,null,9286,null,723835,null,11090,null,160782,null,6707,null,256384,null,8053,null,197381,null,7501,null,109288,null,5968,null,0400000US47,Tennessee,47
8244022,null,19609,null,5373524,null,24676,null,860039,null,12938,null,1267393,null,14922,null,1533747,null,17689,null,1712345,null,16899,null,2870498,null,26030,null,657865,null,14936,null,805300,null,16073,null,861208,null,17896,null,546125,null,11988,null,0400000US48,Texas,48
835320,null,5515,null,599201,null,6884,null,39047,null,2627,null,138072,null,5913,null,211200,null,6559,null,210882,null,5455,null,236119,null,5432,null,31357,null,2864,null,67816,null,4053,null,89555,null,4354,null,47391,null,3326,null,0400000US49,Utah,49
252580,null,2222,null,183920,null,3274,null,14466,null,1457,null,54654,null,2594,null,44146,null,2125,null,70654,null,2686,null,68660,null,2867,null,8634,null,1230,null,22629,null,2282,null,20153,null,2409,null,17244,null,2113,null,0400000US50,Vermont,50
2932234,null,11822,null,2038098,null,14903,null,222358,null,7442,null,475122,null,10237,null,526011,null,12359,null,814607,null,12255,null,894136,null,13541,null,155350,null,7501,null,259202,null,9047,null,251700,null,7657,null,227884,null,7249,null,0400000US51,Virginia,51
2501509,null,8669,null,1652733,null,11881,null,109314,null,5418,null,364922,null,8342,null,566071,null,9368,null,612426,null,8911,null,848776,null,11681,null,116123,null,5414,null,228568,null,7470,null,319678,null,8509,null,184407,null,5402,null,0400000US53,Washington,53
733849,null,6909,null,549401,null,7253,null,93548,null,4270,null,218956,null,5649,null,128781,null,5253,null,108116,null,4441,null,184448,null,5099,null,42405,null,2988,null,68265,null,3849,null,48453,null,3738,null,25325,null,2248,null,0400000US54,West Virginia,54
2241597,null,8249,null,1570851,null,10923,null,126343,null,4069,null,508784,null,8268,null,466359,null,7503,null,469365,null,7801,null,670746,null,10171,null,101431,null,4417,null,242432,null,6866,null,210948,null,5558,null,115935,null,4299,null,0400000US55,Wisconsin,55
206136,null,3069,null,142770,null,3425,null,9083,null,1282,null,43080,null,3273,null,52664,null,2768,null,37943,null,2555,null,63366,null,3516,null,6540,null,1432,null,20428,null,2151,null,24759,null,2168,null,11639,null,1593,null,0400000US56,Wyoming,56
1204285,null,7019,null,894308,null,8185,null,299202,null,6177,null,207808,null,6280,null,167630,null,5601,null,219668,null,6086,null,309977,null,6250,null,109619,null,4143,null,88832,null,4310,null,68475,null,3741,null,43051,null,2809,null,0400000US72,Puerto Rico,72
