B08012_001E,B08012_001EA,B08012_001M,B08012_001MA,B08012_002E,B08012_002EA,B08012_002M,B08012_002MA,B08012_003E,B08012_003EA,B08012_003M,B08012_003MA,B08012_004E,B08012_004EA,B08012_004M,B08012_004MA,B08012_005E,B08012_005EA,B08012_005M,B08012_005MA,B08012_006E,B08012_006EA,B08012_006M,B08012_006MA,B08012_007E,B08012_007EA,B08012_007M,B08012_007MA,B08012_008E,B08012_008EA,B08012_008M,B08012_008MA,B08012_009E,B08012_009EA,B08012_009M,B08012_009MA,B08012_010E,B08012_010EA,B08012_010M,B08012_010MA,B08012_011E,B08012_011EA,B08012_011M,B08012_011MA,B08012_012E,B08012_012EA,B08012_012M,B08012_012MA,B08012_013E,B08012_013EA,B08012_013M,B08012_013MA,B08012_014E,B08012_014EA,B08012_014M,B08012_014MA,B08012_015E,B08012_015EA,B08012_015M,B08012_015MA,B08012_016E,B08012_016EA,B08012_016M,B08012_016MA,B08012_017E,B08012_017EA,B08012_017M,B08012_017MA,B08012_018E,B08012_018EA,B08012_018M,B08012_018MA,B08012_019E,B08012_019EA,B08012_019M,B08012_019MA,B08012_020E,B08012_020EA,B08012_020M,B08012_020MA,B08012_021E,B08012_021EA,B08012_021M,B08012_021MA,B08012_022E,B08012_022EA,B08012_022M,B08012_022MA,B08012_023E,B08012_023EA,B08012_023M,B08012_023MA,B08012_024E,B08012_024EA,B08012_024M,B08012_024MA,B08012_025E,B08012_025EA,B08012_025M,B08012_025MA,B08012_026E,B08012_026EA,B08012_026M,B08012_026MA,B08012_027E,B08012_027EA,B08012_027M,B08012_027MA,B08012_028E,B08012_028EA,B08012_028M,B08012_028MA,B08012_029E,B08012_029EA,B08012_029M,B08012_029MA,B08012_030E,B08012_030EA,B08012_030M,B08012_030MA,B08012_031E,B08012_031EA,B08012_031M,B08012_031MA,B08012_032E,B08012_032EA,B08012_032M,B08012_032MA,B08012_033E,B08012_033EA,B08012_033M,B08012_033MA,B08012_034E,B08012_034EA,B08012_034M,B08012_034MA,B08012_035E,B08012_035EA,B08012_035M,B08012_035MA,B08012_036E,B08012_036EA,B08012_036M,B08012_036MA,B08012_037E,B08012_037EA,B08012_037M,B08012_037MA,B08012_038E,B08012_038EA,B08012_038M,B08012_038MA,B08012_039E,B08012_039EA,B08012_039M,B08012_039MA,GEO_ID,NAME,state
4143147,null,18353,null,108717,null,6986,null,367004,null,11120,null,565362,null,12768,null,639194,null,16618,null,594329,null,13577,null,239781,null,10579,null,559586,null,13607,null,126251,null,5640,null,154155,null,7578,null,376685,null,10661,null,289510,null,10887,null,122573,null,6948,null,2237561,null,13585,null,53875,null,4310,null,179601,null,7215,null,284342,null,9773,null,317372,null,10385,null,311103,null,9628,null,131768,null,6979,null,315710,null,9844,null,72513,null,4810,null,93406,null,5932,null,216807,null,8220,null,179487,null,8585,null,81577,null,5735,null,1905586,null,14032,null,54842,null,4574,null,187403,null,7808,null,281020,null,7792,null,321822,null,10002,null,283226,null,9068,null,108013,null,6288,null,243876,null,8014,null,53738,null,4090,null,60749,null,4513,null,159878,null,6288,null,110023,null,5486,null,40996,null,3993,null,0400000US13,Georgia,13
600798,null,6804,null,19459,null,2586,null,56830,null,4406,null,80838,null,4350,null,77870,null,5092,null,87285,null,5102,null,28011,null,2942,null,100880,null,6142,null,12606,null,2034,null,28649,null,3164,null,59743,null,4041,null,35454,null,2943,null,13173,null,1948,null,328144,null,4230,null,11480,null,2055,null,27652,null,2695,null,44232,null,3216,null,41161,null,3329,null,50707,null,3102,null,16424,null,2498,null,57678,null,4112,null,6893,null,1598,null,15762,null,2262,null,30943,null,2998,null,17598,null,2121,null,7614,null,1442,null,272654,null,5006,null,7979,null,1363,null,29178,null,2710,null,36606,null,3147,null,36709,null,2922,null,36578,null,3205,null,11587,null,1620,null,43202,null,3423,null,5713,null,1148,null,12887,null,2074,null,28800,null,2597,null,17856,null,1926,null,5559,null,1005,null,0400000US15,Hawaii,15
660830,null,7437,null,39418,null,3053,null,104427,null,5488,null,130713,null,4804,null,110805,null,5050,null,86913,null,4045,null,35032,null,3212,null,62429,null,4159,null,11270,null,1407,null,15969,null,1964,null,28373,null,2569,null,22469,null,2227,null,13012,null,1623,null,369232,null,5098,null,20840,null,2009,null,51802,null,3890,null,68773,null,3831,null,59415,null,3379,null,46838,null,2738,null,19660,null,2474,null,37955,null,3210,null,6247,null,1095,null,11488,null,1824,null,18989,null,1832,null,16645,null,1894,null,10580,null,1508,null,291598,null,4912,null,18578,null,2148,null,52625,null,3318,null,61940,null,3160,null,51390,null,3678,null,40075,null,2616,null,15372,null,1827,null,24474,null,2344,null,5023,null,976,null,4481,null,880,null,9384,null,1504,null,5824,null,1004,null,2432,null,688,null,0400000US16,Idaho,16
5788263,null,21174,null,183280,null,6925,null,586502,null,12909,null,742894,null,15309,null,746824,null,13427,null,736564,null,13235,null,318454,null,9169,null,802052,null,13821,null,166360,null,7137,null,257110,null,8196,null,568791,null,11956,null,506453,null,10771,null,172979,null,7559,null,3110309,null,15739,null,93327,null,4219,null,276591,null,8913,null,368151,null,9822,null,369075,null,9671,null,383141,null,9749,null,172714,null,6062,null,449649,null,11394,null,97436,null,5485,null,150455,null,6386,null,331481,null,9229,null,307914,null,8129,null,110375,null,5693,null,2677954,null,16402,null,89953,null,4478,null,309911,null,9521,null,374743,null,9688,null,377749,null,9597,null,353423,null,7779,null,145740,null,5942,null,352403,null,8370,null,68924,null,4470,null,106655,null,5525,null,237310,null,8279,null,198539,null,7979,null,62604,null,4207,null,0400000US17,Illinois,17
2858334,null,16394,null,117631,null,5113,null,363490,null,9139,null,451119,null,10613,null,472074,null,10472,null,440398,null,10229,null,186656,null,6989,null,326790,null,8556,null,79051,null,4547,null,92177,null,4847,null,175527,null,6482,null,103946,null,4674,null,49475,null,3485,null,1540835,null,10598,null,61002,null,3139,null,175578,null,7004,null,226552,null,7030,null,240891,null,7535,null,230160,null,6578,null,100274,null,4364,null,189239,null,5957,null,46265,null,3229,null,55095,null,3325,null,112634,null,5279,null,69154,null,3607,null,33991,null,2498,null,1317499,null,12083,null,56629,null,3298,null,187912,null,5737,null,224567,null,7191,null,231183,null,6835,null,210238,null,6792,null,86382,null,4642,null,137551,null,5596,null,32786,null,2912,null,37082,null,3247,null,62893,null,3476,null,34792,null,2585,null,15484,null,1821,null,0400000US18,Indiana,18
1435312,null,10288,null,113640,null,5522,null,262889,null,7383,null,275977,null,8035,null,233805,null,7683,null,189871,null,6071,null,78725,null,3776,null,122748,null,4562,null,27273,null,2262,null,27622,null,2255,null,56081,null,3227,null,30568,null,2500,null,16113,null,1493,null,767074,null,6777,null,63259,null,4162,null,135295,null,5881,null,143128,null,5262,null,121109,null,5295,null,100527,null,4182,null,40000,null,2628,null,69686,null,3494,null,16135,null,1735,null,14675,null,1729,null,32013,null,2541,null,19946,null,1933,null,11301,null,1314,null,668238,null,7769,null,50381,null,2694,null,127594,null,4562,null,132849,null,4705,null,112696,null,5159,null,89344,null,3818,null,38725,null,2541,null,53062,null,2757,null,11138,null,1356,null,12947,null,1386,null,24068,null,1938,null,10622,null,1412,null,4812,null,828,null,0400000US19,Iowa,19
1314681,null,10753,null,87473,null,4979,null,216912,null,6882,null,244453,null,6640,null,227571,null,7055,null,199470,null,6957,null,69504,null,4091,null,129759,null,5942,null,23558,null,2492,null,26698,null,2349,null,47452,null,3058,null,26247,null,2323,null,15584,null,1904,null,711016,null,8370,null,45753,null,3185,null,107812,null,4571,null,130238,null,4187,null,119033,null,5152,null,109140,null,4721,null,37435,null,2609,null,74465,null,4174,null,14453,null,2159,null,15709,null,1963,null,28127,null,2231,null,17479,null,1872,null,11372,null,1702,null,603665,null,6909,null,41720,null,2822,null,109100,null,4708,null,114215,null,4877,null,108538,null,4449,null,90330,null,4339,null,32069,null,2799,null,55294,null,3053,null,9105,null,1367,null,10989,null,1359,null,19325,null,1926,null,8768,null,1206,null,4212,null,777,null,0400000US20,Kansas,20
1804281,null,13332,null,74199,null,3994,null,212462,null,7188,null,302897,null,8170,null,321967,null,9109,null,275183,null,8991,null,118944,null,6236,null,210393,null,7797,null,46385,null,3289,null,48898,null,4030,null,100719,null,5207,null,59785,null,3468,null,32449,null,2761,null,959716,null,10352,null,39514,null,2999,null,99578,null,5273,null,151821,null,5172,null,167893,null,6157,null,142244,null,6555,null,60970,null,3969,null,119320,null,5342,null,24713,null,2262,null,29582,null,2960,null,61591,null,3968,null,39741,null,2962,null,22749,null,2340,null,844565,null,8630,null,34685,null,2661,null,112884,null,5320,null,151076,null,6115,null,154074,null,6390,null,132939,null,5541,null,57974,null,4156,null,91073,null,4353,null,21672,null,2282,null,19316,null,2174,null,39128,null,3618,null,20044,null,2204,null,9700,null,1382,null,0400000US21,Kentucky,21
1798344,null,15405,null,72103,null,4443,null,208623,null,7374,null,284478,null,9029,null,292221,null,9837,null,257914,null,9948,null,95989,null,5261,null,241237,null,8468,null,40341,null,3125,null,49753,null,3911,null,115607,null,6204,null,86501,null,5641,null,53577,null,3641,null,967165,null,10654,null,35742,null,3112,null,99265,null,5638,null,141913,null,6755,null,146704,null,6167,null,136063,null,7198,null,48984,null,3639,null,136587,null,5986,null,23029,null,2553,null,28512,null,3049,null,68070,null,4602,null,59433,null,4047,null,42863,null,3566,null,831179,null,11140,null,36361,null,3032,null,109358,null,4922,null,142565,null,5722,null,145517,null,7144,null,121851,null,5746,null,47005,null,3458,null,104650,null,5721,null,17312,null,1830,null,21241,null,2338,null,47537,null,4037,null,27068,null,3170,null,10714,null,1551,null,0400000US22,Louisiana,22
611971,null,6280,null,35753,null,2779,null,89744,null,4325,null,95995,null,4708,null,90658,null,4339,null,81699,null,4126,null,36681,null,3199,null,66951,null,3636,null,14573,null,1889,null,23769,null,2114,null,39948,null,2704,null,23505,null,2074,null,12695,null,1488,null,319985,null,3894,null,19670,null,1917,null,44080,null,2770,null,47665,null,2856,null,44930,null,3200,null,40306,null,3005,null,19098,null,2320,null,35399,null,2661,null,7381,null,1223,null,11820,null,1722,null,24443,null,2211,null,16242,null,1569,null,8951,null,1111,null,291986,null,4832,null,16083,null,1826,null,45664,null,3134,null,48330,null,2907,null,45728,null,2704,null,41393,null,2822,null,17583,null,1865,null,31552,null,2157,null,7192,null,1403,null,11949,null,1588,null,15505,null,1613,null,7263,null,1335,null,3744,null,762,null,0400000US23,Maine,23
2682675,null,15574,null,55596,null,3883,null,183384,null,6795,null,288540,null,9049,null,340747,null,9604,null,346736,null,10906,null,163749,null,6594,null,398635,null,10711,null,92368,null,4848,null,132797,null,5927,null,299979,null,9862,null,276538,null,9136,null,103606,null,5133,null,1392654,null,9689,null,27403,null,2548,null,85418,null,4709,null,136236,null,6765,null,164652,null,6303,null,176525,null,7410,null,85055,null,4599,null,213617,null,7428,null,48803,null,3516,null,70903,null,4072,null,166784,null,7040,null,157386,null,6419,null,59872,null,3531,null,1290021,null,12984,null,28193,null,2894,null,97966,null,5091,null,152304,null,5675,null,176095,null,7536,null,170211,null,7130,null,78694,null,4133,null,185018,null,6554,null,43565,null,3098,null,61894,null,4133,null,133195,null,5978,null,119152,null,5815,null,43734,null,3385,null,0400000US24,Maryland,24
3054516,null,16623,null,86193,null,5330,null,287031,null,8354,null,412418,null,9878,null,415461,null,11020,null,414342,null,9926,null,175969,null,6902,null,422223,null,10039,null,97825,null,5172,null,145609,null,6341,null,294142,null,8487,null,224918,null,7766,null,78385,null,5163,null,1580282,null,11152,null,40006,null,3440,null,127001,null,6452,null,189238,null,7302,null,200888,null,7583,null,207214,null,6727,null,96053,null,4362,null,227771,null,7503,null,56692,null,3572,null,88490,null,5250,null,169091,null,6579,null,131851,null,5642,null,45987,null,4134,null,1474234,null,11172,null,46187,null,3704,null,160030,null,5868,null,223180,null,7286,null,214573,null,8624,null,207128,null,7273,null,79916,null,5040,null,194452,null,6569,null,41133,null,3373,null,57119,null,3549,null,125051,null,5114,null,93067,null,4701,null,32398,null,2457,null,0400000US25,Massachusetts,25
4252198,null,19887,null,162293,null,6378,null,487441,null,10355,null,643684,null,13532,null,671820,null,13406,null,648780,null,12092,null,284203,null,8682,null,523274,null,10201,null,128907,null,5653,null,147208,null,5451,null,298842,null,8656,null,174694,null,6711,null,81052,null,3805,null,2247879,null,14320,null,83077,null,4449,null,228090,null,5812,null,314941,null,7997,null,336320,null,9419,null,337731,null,8604,null,149851,null,6078,null,287479,null,7221,null,73721,null,4080,null,86749,null,4725,null,179159,null,5498,null,114819,null,4850,null,55942,null,3136,null,2004319,null,14044,null,79216,null,4013,null,259351,null,7748,null,328743,null,9363,null,335500,null,8239,null,311049,null,8391,null,134352,null,5174,null,235795,null,7839,null,55186,null,3292,null,60459,null,3493,null,119683,null,5479,null,59875,null,3830,null,25110,null,2135,null,0400000US26,Michigan,26
2542861,null,11346,null,117646,null,4007,null,340452,null,8948,null,398566,null,8639,null,400777,null,7891,null,379097,null,8223,null,169362,null,5658,null,295195,null,6320,null,66334,null,3775,null,89149,null,4361,null,162108,null,5316,null,87568,null,3666,null,36607,null,2601,null,1345220,null,8036,null,62713,null,2972,null,166213,null,5910,null,199443,null,5940,null,205147,null,5944,null,198371,null,6113,null,89327,null,3986,null,164633,null,5349,null,35584,null,2697,null,49139,null,3470,null,94220,null,3819,null,53359,null,2650,null,27071,null,2238,null,1197641,null,7603,null,54933,null,2887,null,174239,null,5423,null,199123,null,6430,null,195630,null,5925,null,180726,null,5679,null,80035,null,3561,null,130562,null,4427,null,30750,null,2275,null,40010,null,2184,null,67888,null,3258,null,34209,null,2443,null,9536,null,1363,null,0400000US27,Minnesota,27
1154211,null,13933,null,54697,null,4128,null,138045,null,6697,null,175543,null,7088,null,191172,null,7574,null,170984,null,7086,null,65157,null,4193,null,160030,null,7245,null,26697,null,2599,null,28199,null,3504,null,71884,null,4300,null,39447,null,3696,null,32356,null,2770,null,608916,null,8170,null,28110,null,2764,null,67408,null,4617,null,84295,null,4751,null,97897,null,5310,null,87377,null,4843,null,34719,null,3499,null,91039,null,4957,null,13490,null,1942,null,15538,null,2520,null,39236,null,2893,null,24537,null,2753,null,25270,null,2597,null,545295,null,8764,null,26587,null,3006,null,70637,null,4905,null,91248,null,5228,null,93275,null,5238,null,83607,null,4492,null,30438,null,2877,null,68991,null,4679,null,13207,null,1797,null,12661,null,2026,null,32648,null,2901,null,14910,null,2026,null,7086,null,1409,null,0400000US28,Mississippi,28
2639741,null,14652,null,106628,null,5550,null,319379,null,8356,null,385204,null,8972,null,424361,null,10653,null,392639,null,8910,null,174372,null,6789,null,342524,null,8486,null,82213,null,4174,null,91359,null,5061,null,182431,null,6617,null,91207,null,4538,null,47424,null,3472,null,1381475,null,9621,null,53594,null,3434,null,156968,null,6325,null,183243,null,6251,null,209834,null,7057,null,202020,null,6498,null,90726,null,4544,null,188954,null,6415,null,48056,null,3181,null,48942,null,3444,null,106412,null,5051,null,57837,null,3389,null,34889,null,2888,null,1258266,null,11363,null,53034,null,3764,null,162411,null,7043,null,201961,null,6126,null,214527,null,7789,null,190619,null,5370,null,83646,null,4611,null,153570,null,5745,null,34157,null,2506,null,42417,null,3329,null,76019,null,4105,null,33370,null,2696,null,12535,null,1643,null,0400000US29,Missouri,29
427535,null,6037,null,40200,null,3180,null,85574,null,4520,null,89684,null,4575,null,74881,null,3944,null,53358,null,3913,null,14225,null,2013,null,28672,null,2592,null,4325,null,935,null,4608,null,802,null,13848,null,1539,null,10959,null,1503,null,7201,null,1163,null,229308,null,4323,null,22166,null,2506,null,42178,null,2914,null,45715,null,3454,null,39966,null,2541,null,29244,null,2452,null,6949,null,1435,null,16056,null,1748,null,2653,null,793,null,2420,null,627,null,8842,null,1206,null,7383,null,1283,null,5736,null,1004,null,198227,null,3848,null,18034,null,1652,null,43396,null,3202,null,43969,null,2644,null,34915,null,2581,null,24114,null,2489,null,7276,null,1330,null,12616,null,1905,null,1672,null,663,null,2188,null,589,null,5006,null,950,null,3576,null,845,null,1465,null,608,null,0400000US30,Montana,30
857159,null,6894,null,64723,null,3035,null,152579,null,5512,null,167876,null,5274,null,150097,null,5753,null,123234,null,4175,null,51304,null,3472,null,72123,null,3688,null,12637,null,1419,null,14847,null,1899,null,26620,null,2562,null,12568,null,1427,null,8551,null,1148,null,459019,null,4506,null,35227,null,2212,null,75020,null,3919,null,88208,null,3766,null,82061,null,4285,null,65217,null,3437,null,28970,null,2804,null,40680,null,3320,null,6718,null,1101,null,7663,null,1221,null,15871,null,1754,null,7841,null,1215,null,5543,null,918,null,398140,null,5921,null,29496,null,2025,null,77559,null,3493,null,79668,null,3509,null,68036,null,3205,null,58017,null,2989,null,22334,null,2109,null,31443,null,2215,null,5919,null,802,null,7184,null,1088,null,10749,null,1589,null,4727,null,867,null,3008,null,713,null,0400000US31,Nebraska,31
