B23008_001E,B23008_001EA,B23008_001M,B23008_001MA,B23008_002E,B23008_002EA,B23008_002M,B23008_002MA,B23008_003E,B23008_003EA,B23008_003M,B23008_003MA,B23008_004E,B23008_004EA,B23008_004M,B23008_004MA,B23008_005E,B23008_005EA,B23008_005M,B23008_005MA,B23008_006E,B23008_006EA,B23008_006M,B23008_006MA,B23008_007E,B23008_007EA,B23008_007M,B23008_007MA,B23008_008E,B23008_008EA,B23008_008M,B23008_008MA,B23008_009E,B23008_009EA,B23008_009M,B23008_009MA,B23008_010E,B23008_010EA,B23008_010M,B23008_010MA,B23008_011E,B23008_011EA,B23008_011M,B23008_011MA,B23008_012E,B23008_012EA,B23008_012M,B23008_012MA,B23008_013E,B23008_013EA,B23008_013M,B23008_013MA,B23008_014E,B23008_014EA,B23008_014M,B23008_014MA,B23008_015E,B23008_015EA,B23008_015M,B23008_015MA,B23008_016E,B23008_016EA,B23008_016M,B23008_016MA,B23008_017E,B23008_017EA,B23008_017M,B23008_017MA,B23008_018E,B23008_018EA,B23008_018M,B23008_018MA,B23008_019E,B23008_019EA,B23008_019M,B23008_019MA,B23008_020E,B23008_020EA,B23008_020M,B23008_020MA,B23008_021E,B23008_021EA,B23008_021M,B23008_021MA,B23008_022E,B23008_022EA,B23008_022M,B23008_022MA,B23008_023E,B23008_023EA,B23008_023M,B23008_023MA,B23008_024E,B23008_024EA,B23008_024M,B23008_024MA,B23008_025E,B23008_025EA,B23008_025M,B23008_025MA,B23008_026E,B23008_026EA,B23008_026M,B23008_026MA,B23008_027E,B23008_027EA,B23008_027M,B23008_027MA,GEO_ID,NAME,state
2361281,null,10547,null,822522,null,9334,null,530567,null,9410,null,297733,null,8706,null,211641,null,9341,null,10697,null,2028,null,10496,null,2617,null,291955,null,10087,null,47931,null,4832,null,42345,null,4900,null,5586,null,1314,null,244024,null,9303,null,181985,null,9127,null,62039,null,5565,null,1538759,null,11365,null,991314,null,17498,null,648966,null,17265,null,290089,null,11383,null,30416,null,3458,null,21843,null,3316,null,547445,null,15809,null,94951,null,7435,null,81278,null,7283,null,13673,null,2556,null,452494,null,13599,null,362785,null,12835,null,89709,null,6719,null,0400000US13,Georgia,13
269071,null,2116,null,99120,null,2492,null,71035,null,3517,null,37920,null,3068,null,27914,null,3703,null,3220,null,1202,null,1981,null,720,null,28085,null,3046,null,6430,null,1719,null,5419,null,1712,null,1011,null,698,null,21655,null,2972,null,14695,null,2676,null,6960,null,1932,null,169951,null,2778,null,123458,null,4193,null,84710,null,4423,null,28929,null,3380,null,6469,null,1541,null,3350,null,1064,null,46493,null,4196,null,11502,null,2471,null,9638,null,2259,null,1864,null,839,null,34991,null,3791,null,28459,null,3649,null,6532,null,1570,null,0400000US15,Hawaii,15
385353,null,2922,null,135177,null,2527,null,107398,null,3441,null,52145,null,3788,null,51968,null,3572,null,1916,null,709,null,1369,null,616,null,27779,null,2592,null,7646,null,1569,null,7198,null,1529,null,448,null,424,null,20133,null,2408,null,16288,null,2347,null,3845,null,1156,null,250176,null,3336,null,192534,null,5057,null,118148,null,5466,null,66670,null,5100,null,4348,null,1192,null,3368,null,1138,null,57642,null,4281,null,16906,null,2314,null,15739,null,2285,null,1167,null,616,null,40736,null,4120,null,34510,null,3809,null,6226,null,1561,null,0400000US16,Idaho,16
3032249,null,9062,null,1014603,null,6406,null,701041,null,9194,null,389148,null,9800,null,282204,null,9543,null,17838,null,2844,null,11851,null,2170,null,313562,null,9306,null,64861,null,5255,null,57120,null,5117,null,7741,null,1959,null,248701,null,8436,null,187764,null,8191,null,60937,null,5094,null,2017646,null,9472,null,1393261,null,15035,null,896938,null,15403,null,420427,null,11979,null,45661,null,5190,null,30235,null,3602,null,624385,null,13935,null,123029,null,7472,null,108074,null,7068,null,14955,null,2496,null,501356,null,12496,null,411493,null,12265,null,89863,null,6670,null,0400000US17,Illinois,17
1489530,null,5797,null,498939,null,5660,null,334806,null,7020,null,194659,null,6255,null,124732,null,6285,null,7494,null,1910,null,7921,null,2037,null,164133,null,6091,null,40794,null,3470,null,36630,null,3152,null,4164,null,1457,null,123339,null,5741,null,91604,null,4993,null,31735,null,3624,null,990591,null,7120,null,682466,null,11613,null,467175,null,11498,null,175059,null,8965,null,26761,null,3661,null,13471,null,2854,null,308125,null,10985,null,70678,null,4936,null,62257,null,5287,null,8421,null,1961,null,237447,null,9405,null,195261,null,7649,null,42186,null,4688,null,0400000US18,Indiana,18
677364,null,3786,null,225559,null,3138,null,163202,null,3883,null,113022,null,3738,null,43871,null,3069,null,4160,null,1343,null,2149,null,907,null,62357,null,3858,null,15389,null,2033,null,13061,null,1821,null,2328,null,915,null,46968,null,3290,null,35916,null,3306,null,11052,null,1837,null,451805,null,4159,null,332600,null,6870,null,253899,null,6110,null,64473,null,4319,null,9562,null,2054,null,4666,null,1307,null,119205,null,5963,null,28922,null,3319,null,26402,null,3214,null,2520,null,938,null,90283,null,5014,null,77305,null,5113,null,12978,null,2460,null,0400000US19,Iowa,19
655795,null,4199,null,222475,null,3604,null,158348,null,4454,null,97808,null,4374,null,54703,null,4114,null,3304,null,840,null,2533,null,877,null,64127,null,4084,null,13209,null,2179,null,12299,null,2073,null,910,null,484,null,50918,null,3593,null,39840,null,3689,null,11078,null,1995,null,433320,null,4962,null,318463,null,6407,null,227491,null,7251,null,76259,null,5371,null,9590,null,1511,null,5123,null,1445,null,114857,null,5981,null,30095,null,3611,null,26266,null,3287,null,3829,null,1415,null,84762,null,5237,null,72006,null,4553,null,12756,null,2434,null,0400000US20,Kansas,20
925962,null,5654,null,314208,null,4301,null,205573,null,5639,null,116392,null,5213,null,73717,null,4512,null,7840,null,2017,null,7624,null,2070,null,108635,null,5637,null,23620,null,3119,null,20291,null,3018,null,3329,null,1255,null,85015,null,5620,null,60090,null,4752,null,24925,null,3217,null,611754,null,6263,null,416479,null,8382,null,265211,null,8371,null,113707,null,6181,null,19562,null,2742,null,17999,null,3349,null,195275,null,8156,null,41713,null,3999,null,34161,null,3659,null,7552,null,1658,null,153562,null,8061,null,116913,null,6788,null,36649,null,4419,null,0400000US21,Kentucky,21
999689,null,6299,null,339092,null,5157,null,187672,null,6290,null,106752,null,5765,null,72367,null,5075,null,4442,null,1273,null,4111,null,1304,null,151420,null,5768,null,25308,null,3295,null,22395,null,3115,null,2913,null,926,null,126112,null,5875,null,86753,null,4547,null,39359,null,4278,null,660597,null,7157,null,390189,null,9296,null,242298,null,8935,null,114735,null,6030,null,19681,null,3198,null,13475,null,2910,null,270408,null,8453,null,41361,null,4054,null,33679,null,3844,null,7682,null,2136,null,229047,null,8010,null,174301,null,7556,null,54746,null,5231,null,0400000US22,Louisiana,22
262415,null,2632,null,80128,null,1950,null,57526,null,2444,null,35175,null,2568,null,19680,null,2403,null,1468,null,682,null,1203,null,619,null,22602,null,2359,null,6643,null,1527,null,5998,null,1503,null,645,null,409,null,15959,null,2078,null,10654,null,1560,null,5305,null,1297,null,182287,null,2742,null,126520,null,4531,null,94359,null,4290,null,25038,null,2745,null,3799,null,965,null,3324,null,1530,null,55767,null,4166,null,12959,null,2113,null,11387,null,1912,null,1572,null,844,null,42808,null,3964,null,33530,null,3637,null,9278,null,2054,null,0400000US23,Maine,23
1273995,null,5883,null,427893,null,5338,null,292417,null,7203,null,178077,null,6591,null,102126,null,6812,null,8858,null,2161,null,3356,null,1034,null,135476,null,6021,null,36619,null,3781,null,33582,null,3650,null,3037,null,981,null,98857,null,5243,null,78850,null,5808,null,20007,null,3170,null,846102,null,6855,null,557502,null,10586,null,395589,null,10116,null,135498,null,7231,null,18466,null,2283,null,7949,null,2020,null,288600,null,9494,null,58850,null,5128,null,53100,null,5020,null,5750,null,1426,null,229750,null,9369,null,197565,null,9112,null,32185,null,4375,null,0400000US24,Maryland,24
1363619,null,4993,null,434877,null,4489,null,316884,null,6553,null,193044,null,6574,null,111647,null,6574,null,7180,null,1509,null,5013,null,1452,null,117993,null,5857,null,25578,null,3245,null,22385,null,2932,null,3193,null,948,null,92415,null,5612,null,66525,null,5382,null,25890,null,3890,null,928742,null,5577,null,645708,null,8958,null,460884,null,9338,null,152914,null,6868,null,21433,null,3089,null,10477,null,2128,null,283034,null,9421,null,52932,null,3939,null,45365,null,3509,null,7567,null,1893,null,230102,null,9042,null,177655,null,9766,null,52447,null,5483,null,0400000US25,Massachusetts,25
2322821,null,6773,null,731774,null,5501,null,492644,null,8537,null,294272,null,9679,null,171437,null,8516,null,13991,null,1917,null,12944,null,1921,null,239130,null,6889,null,45911,null,4164,null,39236,null,4034,null,6675,null,1578,null,193219,null,7102,null,141627,null,6530,null,51592,null,4655,null,1591047,null,6212,null,1077227,null,11277,null,710197,null,12340,null,295237,null,10297,null,45291,null,3975,null,26502,null,3398,null,513820,null,12359,null,101054,null,6371,null,87465,null,5998,null,13589,null,2179,null,412766,null,10973,null,325450,null,10005,null,87316,null,7110,null,0400000US26,Michigan,26
1205994,null,4600,null,404840,null,3627,null,299353,null,5724,null,197774,null,6371,null,89317,null,4852,null,8210,null,1530,null,4052,null,1102,null,105487,null,5280,null,26937,null,3047,null,24343,null,2913,null,2594,null,948,null,78550,null,5149,null,65031,null,4898,null,13519,null,2068,null,801154,null,4686,null,595275,null,7350,null,438439,null,9005,null,131816,null,6791,null,17127,null,2340,null,7893,null,1949,null,205879,null,7396,null,56639,null,3949,null,49609,null,3803,null,7030,null,1787,null,149240,null,7267,null,124038,null,6940,null,25202,null,3379,null,0400000US27,Minnesota,27
696715,null,6191,null,239972,null,4559,null,129481,null,4794,null,77624,null,4478,null,43647,null,3889,null,4906,null,1368,null,3304,null,1173,null,110491,null,5546,null,15084,null,2835,null,11629,null,2528,null,3455,null,1239,null,95407,null,5073,null,72387,null,5019,null,23020,null,3434,null,456743,null,6625,null,262470,null,7248,null,161746,null,8089,null,75799,null,5386,null,15493,null,2560,null,9432,null,2000,null,194273,null,6740,null,30921,null,3408,null,25141,null,3369,null,5780,null,1629,null,163352,null,6804,null,130986,null,6916,null,32366,null,3566,null,0400000US28,Mississippi,28
1345113,null,5807,null,445036,null,5380,null,296801,null,7213,null,186963,null,7280,null,96025,null,5477,null,7201,null,1354,null,6612,null,1482,null,148235,null,6041,null,30568,null,3920,null,26648,null,3656,null,3920,null,1446,null,117667,null,6579,null,89716,null,5988,null,27951,null,3967,null,900077,null,5993,null,613891,null,10937,null,434426,null,10499,null,144175,null,7593,null,23736,null,2418,null,11554,null,2528,null,286186,null,10782,null,62294,null,5574,null,52832,null,4866,null,9462,null,2257,null,223892,null,9208,null,184353,null,8498,null,39539,null,4481,null,0400000US29,Missouri,29
207357,null,2154,null,68378,null,1734,null,51043,null,2318,null,27488,null,2119,null,20688,null,2105,null,1588,null,585,null,1279,null,596,null,17335,null,2143,null,4551,null,1384,null,4163,null,1371,null,388,null,333,null,12784,null,1978,null,9839,null,1646,null,2945,null,841,null,138979,null,1968,null,102479,null,3604,null,69638,null,3420,null,26127,null,3263,null,4500,null,1111,null,2214,null,818,null,36500,null,3352,null,10922,null,1769,null,9477,null,1630,null,1445,null,925,null,25578,null,2904,null,21052,null,2905,null,4526,null,1163,null,0400000US30,Montana,30
424187,null,3143,null,148313,null,3012,null,105402,null,3208,null,72371,null,3655,null,29787,null,2682,null,2327,null,1093,null,917,null,477,null,42911,null,3313,null,10273,null,2035,null,9658,null,2007,null,615,null,380,null,32638,null,3461,null,27794,null,3245,null,4844,null,1415,null,275874,null,3160,null,203467,null,5003,null,149862,null,5223,null,44515,null,3386,null,5770,null,1248,null,3320,null,1115,null,72407,null,4659,null,15700,null,2301,null,15042,null,2332,null,658,null,353,null,56707,null,4338,null,47979,null,4260,null,8728,null,1780,null,0400000US31,Nebraska,31
614365,null,5981,null,216936,null,4480,null,149206,null,5181,null,75865,null,4589,null,66618,null,4895,null,3829,null,1863,null,2894,null,897,null,67730,null,4309,null,20044,null,2927,null,19239,null,2827,null,805,null,541,null,47686,null,4395,null,34631,null,4011,null,13055,null,2766,null,397429,null,5694,null,260798,null,7508,null,168914,null,8012,null,74213,null,5788,null,11651,null,2712,null,6020,null,1578,null,136631,null,7876,null,36934,null,4884,null,33264,null,4524,null,3670,null,1279,null,99697,null,6276,null,78880,null,6229,null,20817,null,4011,null,0400000US32,Nevada,32
284019,null,2199,null,87284,null,2114,null,66719,null,2669,null,40345,null,2690,null,24725,null,2597,null,1109,null,563,null,540,null,429,null,20565,null,2415,null,6609,null,1436,null,6251,null,1353,null,358,null,372,null,13956,null,2262,null,10477,null,2014,null,3479,null,1190,null,196735,null,2729,null,145421,null,4524,null,101541,null,4549,null,39001,null,4009,null,4120,null,1044,null,759,null,445,null,51314,null,4701,null,11320,null,2374,null,9564,null,2265,null,1756,null,912,null,39994,null,4332,null,35301,null,3884,null,4693,null,1765,null,0400000US33,New Hampshire,33
1970078,null,7268,null,638133,null,5863,null,467067,null,7658,null,257241,null,8436,null,185956,null,7288,null,16857,null,2506,null,7013,null,1378,null,171066,null,7368,null,39644,null,4011,null,35309,null,3985,null,4335,null,1698,null,131422,null,6786,null,96639,null,6424,null,34783,null,4008,null,1331945,null,8478,null,953327,null,11563,null,627421,null,12791,null,274822,null,10023,null,33309,null,3714,null,17775,null,2803,null,378618,null,10731,null,74379,null,4794,null,65838,null,5034,null,8541,null,2188,null,304239,null,10324,null,255494,null,9802,null,48745,null,4375,null,0400000US34,New Jersey,34
457699,null,4179,null,158067,null,3464,null,90555,null,4173,null,43976,null,3526,null,40007,null,3624,null,2898,null,1336,null,3674,null,1384,null,67512,null,4165,null,17483,null,2529,null,14483,null,2342,null,3000,null,1266,null,50029,null,4159,null,33834,null,3840,null,16195,null,2790,null,299632,null,3988,null,190403,null,6608,null,117179,null,6367,null,59549,null,4965,null,6282,null,1606,null,7393,null,1824,null,109229,null,6057,null,25697,null,3138,null,21580,null,2870,null,4117,null,1389,null,83532,null,6391,null,64635,null,6103,null,18897,null,3324,null,0400000US35,New Mexico,35
4168092,null,10477,null,1363030,null,8570,null,918694,null,11041,null,479273,null,12503,null,390829,null,11446,null,28269,null,3259,null,20323,null,3351,null,444336,null,10164,null,97390,null,5850,null,83738,null,5519,null,13652,null,2401,null,346946,null,11133,null,232744,null,10347,null,114202,null,7700,null,2805062,null,9302,null,1847902,null,17767,null,1155687,null,17558,null,562305,null,16950,null,82569,null,5633,null,47341,null,5201,null,957160,null,17464,null,172079,null,7787,null,150823,null,7306,null,21256,null,2808,null,785081,null,15438,null,588317,null,16280,null,196764,null,10143,null,0400000US36,New York,36
2077440,null,7509,null,719341,null,6155,null,475801,null,9788,null,269119,null,9413,null,184279,null,9004,null,12424,null,2567,null,9979,null,2310,null,243540,null,9450,null,49512,null,5014,null,44545,null,4860,null,4967,null,1402,null,194028,null,8758,null,140083,null,8435,null,53945,null,4857,null,1358099,null,7568,null,899195,null,12637,null,599462,null,14811,null,243137,null,10206,null,37775,null,4421,null,18821,null,3193,null,458904,null,13261,null,90863,null,7127,null,78719,null,6189,null,12144,null,2595,null,368041,null,13065,null,295831,null,13082,null,72210,null,6080,null,0400000US37,North Carolina,37
135428,null,1744,null,47083,null,1445,null,33727,null,1668,null,22797,null,1682,null,9821,null,1407,null,748,null,376,null,361,null,270,null,13356,null,1760,null,3239,null,825,null,3083,null,821,null,156,null,121,null,10117,null,1519,null,6802,null,1362,null,3315,null,762,null,88345,null,1475,null,68572,null,2581,null,56140,null,2729,null,10199,null,1790,null,1784,null,565,null,449,null,241,null,19773,null,2270,null,5094,null,1032,null,4476,null,1011,null,618,null,340,null,14679,null,1970,null,11879,null,1685,null,2800,null,1113,null,0400000US38,North Dakota,38
2594120,null,8493,null,848484,null,6754,null,556987,null,8053,null,339998,null,10135,null,190606,null,8096,null,18436,null,2661,null,7947,null,1928,null,291497,null,8491,null,61199,null,4605,null,54203,null,4187,null,6996,null,1771,null,230298,null,7925,null,169851,null,6882,null,60447,null,5282,null,1745636,null,8018,null,1168883,null,15713,null,787549,null,14919,null,307074,null,12659,null,50355,null,4748,null,23905,null,3429,null,576753,null,13978,null,118167,null,7967,null,101106,null,7081,null,17061,null,2850,null,458586,null,13851,null,365492,null,12249,null,93094,null,7150,null,0400000US39,Ohio,39
834595,null,4711,null,293757,null,4757,null,188443,null,6631,null,100597,null,6160,null,79203,null,4476,null,4617,null,1050,null,4026,null,1065,null,105314,null,5974,null,22839,null,3196,null,20758,null,2912,null,2081,null,896,null,82475,null,5390,null,57814,null,4457,null,24661,null,2814,null,540838,null,4973,null,369564,null,8004,null,238072,null,7519,null,106760,null,6097,null,14616,null,2026,null,10116,null,1892,null,171274,null,7713,null,34614,null,3343,null,30268,null,3158,null,4346,null,1543,null,136660,null,6872,null,103624,null,5779,null,33036,null,3826,null,0400000US40,Oklahoma,40
809596,null,4797,null,268496,null,3974,null,194502,null,5746,null,108675,null,5041,null,76137,null,4862,null,5391,null,1398,null,4299,null,1366,null,73994,null,4670,null,17770,null,2471,null,15288,null,2458,null,2482,null,1108,null,56224,null,4348,null,41740,null,3936,null,14484,null,2314,null,541100,null,5165,null,376826,null,8753,null,238866,null,9561,null,114683,null,7097,null,15793,null,2456,null,7484,null,1543,null,164274,null,8626,null,35875,null,3906,null,33055,null,3595,null,2820,null,1154,null,128399,null,8327,null,105474,null,7085,null,22925,null,3865,null,0400000US41,Oregon,41
2635787,null,8708,null,841917,null,6693,null,575711,null,8447,null,334496,null,9095,null,212411,null,7548,null,15288,null,2159,null,13516,null,2266,null,266206,null,7502,null,53742,null,4054,null,46011,null,3905,null,7731,null,1996,null,212464,null,7402,null,147726,null,7009,null,64738,null,5104,null,1793870,null,8596,null,1236880,null,12900,null,829885,null,12060,null,336987,null,10569,null,43235,null,3942,null,26773,null,3429,null,556990,null,13025,null,113643,null,6927,null,95308,null,6065,null,18335,null,3005,null,443347,null,12159,null,347523,null,12095,null,95824,null,7262,null,0400000US42,Pennsylvania,42
227058,null,2198,null,73501,null,2453,null,48299,null,3020,null,31430,null,2800,null,14219,null,2409,null,1492,null,752,null,1158,null,562,null,25202,null,3122,null,3224,null,1169,null,2613,null,1056,null,611,null,525,null,21978,null,3201,null,17172,null,2923,null,4806,null,1531,null,153557,null,2823,null,104451,null,4594,null,74562,null,4912,null,23262,null,3255,null,4376,null,1701,null,2251,null,1288,null,49106,null,4704,null,8155,null,2517,null,6428,null,1854,null,1727,null,1458,null,40951,null,4489,null,30966,null,4324,null,9985,null,2307,null,0400000US44,Rhode Island,44
982554,null,6748,null,328772,null,5819,null,197529,null,6536,null,115569,null,6297,null,74134,null,5038,null,4462,null,1378,null,3364,null,1167,null,131243,null,6994,null,21236,null,3391,null,19745,null,3263,null,1491,null,702,null,110007,null,6024,null,79667,null,5618,null,30340,null,3730,null,653782,null,6855,null,413401,null,9223,null,272512,null,9928,null,115573,null,6009,null,17567,null,2849,null,7749,null,2047,null,240381,null,10037,null,40955,null,4241,null,35785,null,3929,null,5170,null,1498,null,199426,null,9186,null,161441,null,8866,null,37985,null,3837,null,0400000US45,South Carolina,45
187364,null,1715,null,64220,null,1778,null,42485,null,2127,null,32149,null,1931,null,8759,null,1725,null,911,null,523,null,666,null,434,null,21735,null,2412,null,4926,null,1240,null,4258,null,1201,null,668,null,432,null,16809,null,2292,null,12677,null,2218,null,4132,null,1266,null,123144,null,2256,null,85315,null,3247,null,66726,null,3305,null,14822,null,2079,null,2166,null,854,null,1601,null,783,null,37829,null,3221,null,9277,null,1612,null,8229,null,1662,null,1048,null,606,null,28552,null,3043,null,24130,null,2820,null,4422,null,1509,null,0400000US46,South Dakota,46
1360487,null,7135,null,457103,null,5249,null,283017,null,5958,null,154377,null,5627,null,112769,null,6124,null,9714,null,2179,null,6157,null,1395,null,174086,null,6829,null,39665,null,4768,null,35341,null,4502,null,4324,null,1245,null,134421,null,6969,null,96278,null,6437,null,38143,null,4448,null,903384,null,6700,null,582658,null,9620,null,377899,null,10559,null,164759,null,8536,null,23950,null,3506,null,16050,null,3013,null,320726,null,9799,null,63811,null,5645,null,55555,null,5798,null,8256,null,1630,null,256915,null,8948,null,201151,null,9083,null,55764,null,6294,null,0400000US47,Tennessee,47
