C17004_001E,C17004_001EA,C17004_001M,C17004_001MA,C17004_002E,C17004_002EA,C17004_002M,C17004_002MA,C17004_003E,C17004_003EA,C17004_003M,C17004_003MA,C17004_004E,C17004_004EA,C17004_004M,C17004_004MA,C17004_005E,C17004_005EA,C17004_005M,C17004_005MA,C17004_006E,C17004_006EA,C17004_006M,C17004_006MA,C17004_007E,C17004_007EA,C17004_007M,C17004_007MA,C17004_008E,C17004_008EA,C17004_008M,C17004_008MA,C17004_009E,C17004_009EA,C17004_009M,C17004_009MA,GEO_ID,NAME,state
488631,null,1708,null,57527,null,3768,null,4820,null,1182,null,29811,null,3039,null,22896,null,2178,null,431104,null,3996,null,212144,null,4481,null,132415,null,3772,null,86545,null,2584,null,0400000US38,North Dakota,38
8777933,null,5223,null,1014652,null,17840,null,66732,null,3972,null,404559,null,10144,null,543361,null,12954,null,7763281,null,18439,null,3437834,null,22577,null,2228970,null,21183,null,2096477,null,17818,null,0400000US39,Ohio,39
2714543,null,3577,null,375013,null,10863,null,40906,null,3648,null,144700,null,6382,null,189407,null,7533,null,2339530,null,11384,null,1081123,null,12815,null,609861,null,11242,null,648546,null,8914,null,0400000US40,Oklahoma,40
2926090,null,3871,null,346259,null,13096,null,24410,null,2716,null,154095,null,6835,null,167754,null,8552,null,2579831,null,13881,null,1080320,null,15360,null,796063,null,14919,null,703448,null,11015,null,0400000US41,Oregon,41
9603157,null,4331,null,992623,null,22086,null,61672,null,4326,null,354564,null,10642,null,576387,null,15712,null,8610534,null,22643,null,3807981,null,22814,null,2378641,null,19978,null,2423912,null,14930,null,0400000US42,Pennsylvania,42
816436,null,2003,null,84951,null,6308,null,4996,null,1263,null,32428,null,4016,null,47527,null,4502,null,731485,null,6462,null,325415,null,7853,null,216611,null,6439,null,189459,null,5566,null,0400000US44,Rhode Island,44
3350081,null,3899,null,444412,null,14421,null,37654,null,4291,null,145429,null,7783,null,261329,null,9690,null,2905669,null,14703,null,1331992,null,15901,null,734205,null,15830,null,839472,null,14378,null,0400000US45,South Carolina,45
597441,null,1216,null,71687,null,3830,null,6368,null,1128,null,31750,null,2661,null,33569,null,2937,null,525754,null,3955,null,264626,null,5779,null,154555,null,5110,null,106573,null,4173,null,0400000US46,South Dakota,46
4727209,null,4749,null,657357,null,18103,null,53870,null,4151,null,239944,null,9969,null,363543,null,12394,null,4069852,null,19000,null,1869719,null,15886,null,1073093,null,16987,null,1127040,null,11132,null,0400000US47,Tennessee,47
17465237,null,8327,null,2414739,null,30345,null,305533,null,10048,null,857271,null,19735,null,1251935,null,21171,null,15050498,null,30109,null,7251905,null,33303,null,3911095,null,33272,null,3887498,null,31681,null,0400000US48,Texas,48
1877885,null,2447,null,169336,null,8097,null,16460,null,2060,null,88873,null,5598,null,64003,null,4922,null,1708549,null,8639,null,762492,null,9767,null,559795,null,10420,null,386262,null,8215,null,0400000US49,Utah,49
489309,null,1438,null,46159,null,3733,null,3600,null,897,null,22833,null,2690,null,19726,null,2117,null,443150,null,4013,null,200662,null,4545,null,148977,null,3928,null,93511,null,2757,null,0400000US50,Vermont,50
5884441,null,5547,null,538083,null,15267,null,39865,null,4536,null,209181,null,9617,null,289037,null,9394,null,5346358,null,16447,null,2639946,null,19315,null,1404444,null,19868,null,1301968,null,12593,null,0400000US51,Virginia,51
5011938,null,4332,null,526221,null,13557,null,34794,null,3875,null,222232,null,9339,null,269195,null,9677,null,4485717,null,14766,null,1928878,null,17230,null,1396931,null,14903,null,1159908,null,12783,null,0400000US53,Washington,53
1430672,null,2303,null,219779,null,8187,null,15739,null,1908,null,65034,null,4126,null,139006,null,6481,null,1210893,null,8235,null,479747,null,9099,null,301115,null,8895,null,430031,null,7881,null,0400000US54,West Virginia,54
4311981,null,3708,null,422801,null,12111,null,34013,null,2847,null,197399,null,8842,null,191389,null,7344,null,3889180,null,12366,null,1801245,null,11715,null,1184816,null,13116,null,903119,null,8553,null,0400000US55,Wisconsin,55
400740,null,2272,null,31159,null,3743,null,3324,null,1223,null,16022,null,2519,null,11813,null,2044,null,369581,null,4191,null,179701,null,5426,null,114772,null,5174,null,75108,null,3524,null,0400000US56,Wyoming,56
3033354,null,2853,null,1293413,null,20008,null,105650,null,4503,null,232602,null,8929,null,955161,null,16122,null,1739941,null,20792,null,697591,null,13247,null,332279,null,9784,null,710071,null,12516,null,0400000US72,Puerto Rico,72
