B25116_001E,B25116_001EA,B25116_001M,B25116_001MA,B25116_002E,B25116_002EA,B25116_002M,B25116_002MA,B25116_003E,B25116_003EA,B25116_003M,B25116_003MA,B25116_004E,B25116_004EA,B25116_004M,B25116_004MA,B25116_005E,B25116_005EA,B25116_005M,B25116_005MA,B25116_006E,B25116_006EA,B25116_006M,B25116_006MA,B25116_007E,B25116_007EA,B25116_007M,B25116_007MA,B25116_008E,B25116_008EA,B25116_008M,B25116_008MA,B25116_009E,B25116_009EA,B25116_009M,B25116_009MA,B25116_010E,B25116_010EA,B25116_010M,B25116_010MA,B25116_011E,B25116_011EA,B25116_011M,B25116_011MA,B25116_012E,B25116_012EA,B25116_012M,B25116_012MA,B25116_013E,B25116_013EA,B25116_013M,B25116_013MA,B25116_014E,B25116_014EA,B25116_014M,B25116_014MA,B25116_015E,B25116_015EA,B25116_015M,B25116_015MA,B25116_016E,B25116_016EA,B25116_016M,B25116_016MA,B25116_017E,B25116_017EA,B25116_017M,B25116_017MA,B25116_018E,B25116_018EA,B25116_018M,B25116_018MA,B25116_019E,B25116_019EA,B25116_019M,B25116_019MA,B25116_020E,B25116_020EA,B25116_020M,B25116_020MA,B25116_021E,B25116_021EA,B25116_021M,B25116_021MA,B25116_022E,B25116_022EA,B25116_022M,B25116_022MA,B25116_023E,B25116_023EA,B25116_023M,B25116_023MA,GEO_ID,NAME,state
3417115,null,14784,null,2341965,null,17528,null,522420,null,11947,null,232898,null,8600,null,112576,null,5801,null,84098,null,4052,null,92848,null,3894,null,1819545,null,17998,null,1184302,null,14832,null,346028,null,6524,null,188762,null,4392,null,100453,null,3644,null,1075150,null,12173,null,384773,null,10399,null,260658,null,9523,null,59617,null,3718,null,28284,null,2550,null,36214,null,2611,null,690377,null,13109,null,608493,null,12611,null,47553,null,3406,null,20250,null,2125,null,14081,null,1706,null,0400000US13,Georgia,13
439685,null,3621,null,261918,null,5659,null,49203,null,3249,null,15497,null,1914,null,13100,null,1759,null,8078,null,1104,null,12528,null,1520,null,212715,null,5409,null,106700,null,4273,null,48190,null,2475,null,29170,null,1951,null,28655,null,1820,null,177767,null,4965,null,55060,null,3329,null,31556,null,2879,null,9264,null,1507,null,5500,null,1027,null,8740,null,1384,null,122707,null,4983,null,100740,null,4568,null,11821,null,1651,null,5621,null,1231,null,4525,null,1052,null,0400000US15,Hawaii,15
560567,null,4368,null,403904,null,6149,null,78114,null,3882,null,28600,null,2724,null,16942,null,1921,null,13307,null,1560,null,19265,null,1519,null,325790,null,5595,null,204169,null,5251,null,61774,null,2074,null,37089,null,1565,null,22758,null,1237,null,156663,null,5790,null,51132,null,3626,null,32842,null,3479,null,7620,null,1310,null,3294,null,784,null,7376,null,1201,null,105531,null,5235,null,95954,null,5055,null,5208,null,979,null,2634,null,882,null,1735,null,502,null,0400000US16,Idaho,16
4759579,null,13538,null,3334539,null,17121,null,740616,null,10822,null,299608,null,7653,null,139807,null,5492,null,121017,null,4504,null,180184,null,4531,null,2593923,null,16713,null,1651862,null,14509,null,483671,null,6685,null,272142,null,5095,null,186248,null,4094,null,1425040,null,15932,null,584586,null,10471,null,359036,null,9792,null,83783,null,4290,null,57110,null,3677,null,84657,null,3819,null,840454,null,13685,null,723241,null,12853,null,63763,null,3355,null,30722,null,2612,null,22728,null,1884,null,0400000US17,Illinois,17
2462278,null,10822,null,1763734,null,13721,null,376671,null,7736,null,148038,null,5418,null,78064,null,3839,null,60626,null,3294,null,89943,null,3309,null,1387063,null,12635,null,876908,null,10378,null,259038,null,4852,null,153426,null,3423,null,97691,null,2713,null,698544,null,10682,null,289563,null,8435,null,184970,null,6777,null,37478,null,2769,null,25496,null,2294,null,41619,null,2540,null,408981,null,9119,null,357591,null,8948,null,27492,null,2610,null,14013,null,1780,null,9885,null,1414,null,0400000US18,Indiana,18
1214353,null,5829,null,894841,null,8409,null,199711,null,5189,null,73306,null,3535,null,35250,null,2499,null,31540,null,2122,null,59615,null,2639,null,695130,null,8178,null,429706,null,6708,null,132027,null,2903,null,77044,null,1859,null,56353,null,1877,null,319512,null,6976,null,145944,null,5033,null,87744,null,4293,null,17776,null,1913,null,11043,null,1437,null,29381,null,1746,null,173568,null,5636,null,152327,null,5595,null,10277,null,1305,null,5145,null,1021,null,5819,null,919,null,0400000US19,Iowa,19
1088835,null,6197,null,763887,null,8440,null,167184,null,5149,null,62881,null,3787,null,35791,null,2524,null,25050,null,2007,null,43462,null,2022,null,596703,null,7873,null,378654,null,7165,null,110502,null,2370,null,64761,null,1930,null,42786,null,1745,null,324948,null,6818,null,135572,null,5273,null,81735,null,3959,null,18761,null,2047,null,12808,null,1471,null,22268,null,1759,null,189376,null,6257,null,166795,null,5734,null,10619,null,1264,null,5993,null,979,null,5969,null,1073,null,0400000US20,Kansas,20
1655767,null,11246,null,1170947,null,13354,null,277025,null,8410,null,101957,null,5197,null,59728,null,3481,null,50970,null,2893,null,64370,null,3023,null,893922,null,11472,null,548370,null,9043,null,178206,null,4052,null,104082,null,2872,null,63264,null,2297,null,484820,null,9603,null,186116,null,7586,null,111991,null,6020,null,31390,null,2532,null,19341,null,2106,null,23394,null,2125,null,298704,null,8405,null,260486,null,7768,null,20693,null,1954,null,11723,null,1512,null,5802,null,1001,null,0400000US21,Kentucky,21
1597111,null,7810,null,1085054,null,10659,null,241263,null,7284,null,88804,null,4890,null,50456,null,3085,null,44425,null,2583,null,57578,null,3036,null,843791,null,10258,null,513541,null,8142,null,165282,null,4382,null,99674,null,3342,null,65294,null,2335,null,512057,null,9217,null,195377,null,7175,null,126116,null,6160,null,29201,null,2314,null,17803,null,2086,null,22257,null,1977,null,316680,null,8654,null,273808,null,8201,null,25947,null,2139,null,10125,null,1495,null,6800,null,1175,null,0400000US22,Louisiana,22
543952,null,5337,null,402257,null,5711,null,85923,null,3358,null,29821,null,2485,null,20642,null,1793,null,14331,null,1184,null,21129,null,1760,null,316334,null,5580,null,191373,null,4865,null,65898,null,2335,null,36130,null,1785,null,22933,null,1424,null,141695,null,5173,null,62388,null,3409,null,30204,null,2865,null,11112,null,1569,null,8135,null,1221,null,12937,null,1370,null,79307,null,4598,null,66947,null,4379,null,5722,null,1093,null,3941,null,783,null,2697,null,759,null,0400000US23,Maine,23
2082458,null,8390,null,1456103,null,10748,null,315714,null,7770,null,137008,null,5144,null,67456,null,4004,null,48451,null,3054,null,62799,null,3089,null,1140389,null,11199,null,717653,null,9196,null,223696,null,4392,null,123476,null,3518,null,75564,null,2660,null,626355,null,9915,null,245759,null,7267,null,143868,null,6321,null,38119,null,3506,null,24397,null,2099,null,39375,null,2437,null,380596,null,9656,null,321013,null,9008,null,31767,null,2851,null,15365,null,1897,null,12451,null,1480,null,0400000US24,Maryland,24
2449133,null,9336,null,1594159,null,12154,null,341866,null,8244,null,132171,null,5838,null,71935,null,3513,null,53438,null,2900,null,84322,null,3896,null,1252293,null,12142,null,767152,null,10291,null,255244,null,4922,null,136553,null,3704,null,93344,null,2730,null,854974,null,11198,null,371061,null,9105,null,196524,null,7665,null,60069,null,3677,null,42145,null,3100,null,72323,null,3517,null,483913,null,10546,null,405001,null,9768,null,38266,null,3201,null,19020,null,2089,null,21626,null,2324,null,0400000US25,Massachusetts,25
3849007,null,11121,null,2880401,null,15379,null,664956,null,10453,null,262254,null,7056,null,140808,null,5786,null,106113,null,3407,null,155781,null,4496,null,2215445,null,15023,null,1374005,null,11877,null,431249,null,5773,null,244707,null,3731,null,165484,null,3208,null,968606,null,12230,null,420670,null,9677,null,250286,null,7634,null,63452,null,3292,null,39843,null,2965,null,67089,null,3037,null,547936,null,9914,null,481182,null,9341,null,39196,null,2667,null,14093,null,1517,null,13465,null,1595,null,0400000US26,Michigan,26
2062681,null,7707,null,1551989,null,10480,null,336506,null,7365,null,150581,null,5373,null,66593,null,3028,null,48152,null,2563,null,71180,null,2953,null,1215483,null,9664,null,800718,null,8368,null,219641,null,3691,null,119833,null,2673,null,75291,null,2379,null,510692,null,8490,null,240948,null,6511,null,142297,null,5219,null,29506,null,2607,null,19794,null,1920,null,49351,null,2504,null,269744,null,7505,null,236461,null,7210,null,15462,null,1817,null,7675,null,1212,null,10146,null,1208,null,0400000US27,Minnesota,27
1080039,null,7657,null,769923,null,10715,null,179823,null,6361,null,59416,null,4126,null,39214,null,2810,null,35169,null,2399,null,46024,null,3045,null,590100,null,10070,null,352743,null,8730,null,116380,null,3381,null,74695,null,2947,null,46282,null,2599,null,310116,null,9499,null,102988,null,5556,null,63991,null,4481,null,16903,null,1816,null,8749,null,1417,null,13345,null,2022,null,207128,null,7183,null,179432,null,6885,null,16222,null,2204,null,6066,null,1139,null,5408,null,1307,null,0400000US28,Mississippi,28
2309626,null,10183,null,1632012,null,11988,null,356982,null,7139,null,133148,null,4504,null,76173,null,3277,null,56937,null,3185,null,90724,null,3809,null,1275030,null,12041,null,781845,null,9924,null,245919,null,4204,null,150582,null,3398,null,96684,null,2733,null,677614,null,10558,null,292994,null,9087,null,177804,null,6867,null,39648,null,3017,null,29790,null,2313,null,45752,null,2966,null,384620,null,8118,null,335664,null,7681,null,26527,null,2452,null,11701,null,1612,null,10728,null,1637,null,0400000US29,Missouri,29
371954,null,3292,null,258965,null,4745,null,60405,null,2902,null,21521,null,1588,null,15522,null,1528,null,10687,null,1255,null,12675,null,1389,null,198560,null,4259,null,113358,null,3484,null,44361,null,2046,null,24736,null,1209,null,16105,null,1167,null,112989,null,4047,null,45586,null,2914,null,26859,null,2817,null,6519,null,1151,null,3899,null,825,null,8309,null,1219,null,67403,null,3759,null,57803,null,3424,null,5568,null,1061,null,1754,null,523,null,2278,null,603,null,0400000US30,Montana,30
699728,null,4292,null,481154,null,5751,null,105258,null,4113,null,37921,null,3099,null,20923,null,1494,null,17171,null,1439,null,29243,null,1617,null,375896,null,5242,null,235144,null,4235,null,68962,null,1871,null,41794,null,1402,null,29996,null,1295,null,218574,null,5618,null,94331,null,4015,null,58409,null,3501,null,13339,null,1557,null,7233,null,1029,null,15350,null,1509,null,124243,null,4601,null,109244,null,4262,null,8384,null,1282,null,3397,null,718,null,3218,null,619,null,0400000US31,Nebraska,31
954067,null,7113,null,576376,null,8004,null,125585,null,5616,null,53611,null,3469,null,28663,null,2777,null,24100,null,2185,null,19211,null,1753,null,450791,null,8425,null,276718,null,7077,null,91189,null,3381,null,50654,null,2231,null,32230,null,1565,null,377691,null,8956,null,124650,null,4963,null,80017,null,4219,null,21051,null,2283,null,10688,null,1393,null,12894,null,1398,null,253041,null,8675,null,212032,null,8054,null,24692,null,2812,null,10029,null,1591,null,6288,null,1040,null,0400000US32,Nevada,32
501505,null,3979,null,371658,null,5042,null,67840,null,4205,null,26031,null,2688,null,15426,null,1921,null,10498,null,1328,null,15885,null,1684,null,303818,null,5541,null,193931,null,4645,null,60755,null,2178,null,31467,null,1390,null,17665,null,1407,null,129847,null,4305,null,52916,null,3015,null,30346,null,2686,null,7674,null,1281,null,6119,null,1153,null,8777,null,1246,null,76931,null,3890,null,65242,null,3730,null,6407,null,1327,null,2962,null,660,null,2320,null,639,null,0400000US33,New Hampshire,33
3149910,null,8764,null,2118998,null,12665,null,422191,null,8948,null,149715,null,6146,null,83412,null,4235,null,73024,null,3571,null,116040,null,3870,null,1696807,null,13056,null,1046186,null,10651,null,336393,null,6006,null,187744,null,4025,null,126484,null,2980,null,1030912,null,12580,null,394273,null,9874,null,215307,null,7546,null,62737,null,4456,null,48828,null,3051,null,67401,null,4200,null,636639,null,12600,null,530378,null,11311,null,56727,null,3887,null,29648,null,2572,null,19886,null,1919,null,0400000US34,New Jersey,34
734847,null,5299,null,514491,null,6930,null,122895,null,5598,null,46082,null,3783,null,27610,null,2355,null,21798,null,1985,null,27405,null,2036,null,391596,null,6697,null,232832,null,5944,null,75743,null,2478,null,50435,null,2274,null,32586,null,1648,null,220356,null,6918,null,83749,null,5362,null,51986,null,4389,null,14250,null,1955,null,7764,null,1320,null,9749,null,1392,null,136607,null,5461,null,117111,null,5204,null,11780,null,1713,null,4357,null,1156,null,3359,null,861,null,0400000US35,New Mexico,35
7099940,null,13021,null,3941790,null,18254,null,845725,null,10927,null,298504,null,8981,null,175803,null,5812,null,149347,null,5082,null,222071,null,5661,null,3096065,null,20358,null,1827497,null,16786,null,650273,null,8222,null,358208,null,6231,null,260087,null,5599,null,3158150,null,19192,null,1241779,null,16304,null,676122,null,14809,null,205656,null,7193,null,154634,null,6028,null,205367,null,6351,null,1916371,null,16904,null,1520292,null,16042,null,209067,null,5605,null,108054,null,4804,null,78958,null,3543,null,0400000US36,New York,36
3540875,null,15585,null,2418252,null,19344,null,559911,null,10413,null,216491,null,6890,null,118029,null,5217,null,100172,null,4351,null,125219,null,4322,null,1858341,null,16922,null,1140108,null,13519,null,373433,null,6480,null,212437,null,4221,null,132363,null,3635,null,1122623,null,16411,null,420910,null,11573,null,272984,null,9849,null,61234,null,4088,null,38847,null,3078,null,47845,null,3245,null,701713,null,14271,null,617760,null,13168,null,48617,null,3350,null,19547,null,2240,null,15789,null,1718,null,0400000US37,North Carolina,37
271724,null,2896,null,178590,null,3260,null,38250,null,2351,null,13934,null,1343,null,7682,null,1094,null,6302,null,749,null,10332,null,1043,null,140340,null,3419,null,87540,null,2595,null,27445,null,1069,null,14016,null,862,null,11339,null,712,null,93134,null,3164,null,47246,null,3175,null,29306,null,2863,null,5619,null,980,null,3684,null,726,null,8637,null,1079,null,45888,null,3233,null,40156,null,3047,null,2093,null,525,null,1510,null,524,null,2129,null,414,null,0400000US38,North Dakota,38
4505995,null,13404,null,3139659,null,16496,null,711946,null,11259,null,264105,null,8291,null,144368,null,4572,null,121896,null,3905,null,181577,null,4787,null,2427713,null,15105,null,1486087,null,13376,null,476415,null,6421,null,278124,null,4517,null,187087,null,4011,null,1366336,null,14317,null,592417,null,11468,null,350235,null,10613,null,94272,null,4467,null,57458,null,3297,null,90452,null,3561,null,773919,null,13658,null,671437,null,12209,null,53035,null,3201,null,26742,null,2666,null,22705,null,2189,null,0400000US39,Ohio,39
1399932,null,7049,null,955146,null,8888,null,216200,null,5474,null,71730,null,3732,null,46416,null,2759,null,42232,null,2990,null,55822,null,2484,null,738946,null,8142,null,439271,null,7027,null,146860,null,3365,null,89906,null,2474,null,62909,null,2342,null,444786,null,7868,null,173404,null,6181,null,109889,null,5612,null,24823,null,2393,null,16710,null,1866,null,21982,null,1666,null,271382,null,8007,null,241560,null,7426,null,16078,null,1780,null,7768,null,1038,null,5976,null,1034,null,0400000US40,Oklahoma,40
1471965,null,7619,null,950773,null,10065,null,210540,null,6354,null,76763,null,4129,null,50863,null,3574,null,32440,null,2598,null,50474,null,2701,null,740233,null,9988,null,434130,null,8160,null,156832,null,3606,null,88397,null,3083,null,60874,null,2548,null,521192,null,9768,null,203491,null,6684,null,122584,null,6547,null,31502,null,2709,null,18269,null,1771,null,31136,null,2263,null,317701,null,9067,null,275632,null,8384,null,23440,null,2229,null,10766,null,1762,null,7863,null,1226,null,0400000US41,Oregon,41
4873482,null,11972,null,3491156,null,15066,null,777139,null,11603,null,269504,null,7792,null,158078,null,5230,null,131881,null,4572,null,217676,null,4879,null,2714017,null,14466,null,1616956,null,13567,null,543592,null,6230,null,316905,null,4548,null,236564,null,4141,null,1382326,null,15412,null,633377,null,10941,null,344569,null,9475,null,90653,null,4978,null,71240,null,3766,null,126915,null,4629,null,748949,null,13033,null,621884,null,12820,null,60287,null,3765,null,31641,null,2140,null,35137,null,2285,null,0400000US42,Pennsylvania,42
402538,null,3497,null,256033,null,4325,null,57841,null,3199,null,22203,null,2447,null,12453,null,1743,null,9033,null,1127,null,14152,null,1475,null,198192,null,4455,null,122156,null,3906,null,41006,null,2164,null,20080,null,1385,null,14950,null,1055,null,146505,null,4198,null,65665,null,3307,null,32193,null,2515,null,11931,null,1697,null,8609,null,1396,null,12932,null,1358,null,80840,null,4190,null,66849,null,3715,null,6278,null,1288,null,3730,null,871,null,3983,null,814,null,0400000US44,Rhode Island,44
1702564,null,9835,null,1192466,null,12800,null,278351,null,8087,null,107776,null,5720,null,59871,null,3264,null,48644,null,2889,null,62060,null,3125,null,914115,null,12518,null,537378,null,10032,null,190503,null,4667,null,114612,null,2739,null,71622,null,2638,null,510098,null,11410,null,191544,null,6960,null,120339,null,6218,null,32174,null,2660,null,16969,null,1964,null,22062,null,2228,null,318554,null,9671,null,276093,null,8778,null,22716,null,1966,null,12504,null,1894,null,7241,null,1150,null,0400000US45,South Carolina,45
312912,null,3484,null,213029,null,3858,null,46299,null,2522,null,19783,null,1884,null,7660,null,1084,null,7384,null,900,null,11472,null,1307,null,166730,null,3529,null,101095,null,3238,null,34100,null,1504,null,18491,null,1290,null,13044,null,1020,null,99883,null,3872,null,43985,null,3169,null,24205,null,2561,null,4830,null,1052,null,4966,null,808,null,9984,null,1074,null,55898,null,3411,null,46392,null,3069,null,4335,null,813,null,2016,null,633,null,3155,null,720,null,0400000US46,South Dakota,46
2407765,null,10842,null,1683930,null,13746,null,391182,null,8370,null,151866,null,5822,null,81361,null,4270,null,69464,null,3418,null,88491,null,3658,null,1292748,null,13193,null,782355,null,10258,null,258756,null,4830,null,156584,null,3017,null,95053,null,3174,null,723835,null,11090,null,284715,null,7819,null,177689,null,7250,null,44552,null,3366,null,29671,null,2582,null,32803,null,2532,null,439120,null,10155,null,384425,null,9651,null,33267,null,2817,null,13761,null,1788,null,7667,null,1256,null,0400000US47,Tennessee,47
8244022,null,19609,null,5373524,null,24676,null,1013954,null,16610,null,386874,null,9888,null,219395,null,7172,null,173895,null,4574,null,233790,null,6522,null,4359570,null,26290,null,2815882,null,22668,null,798459,null,9941,null,455955,null,5700,null,289274,null,6010,null,2870498,null,26030,null,1020951,null,17038,null,706539,null,14929,null,133331,null,5614,null,76205,null,3557,null,104876,null,4394,null,1849547,null,21327,null,1637064,null,20219,null,127972,null,5554,null,49989,null,2676,null,34522,null,2508,null,0400000US48,Texas,48
835320,null,5515,null,599201,null,6884,null,94690,null,4657,null,36784,null,3193,null,20442,null,1908,null,14028,null,1548,null,23436,null,1994,null,504511,null,6321,null,337668,null,5788,null,84127,null,2720,null,48969,null,1610,null,33747,null,1523,null,236119,null,5432,null,67322,null,3867,null,45957,null,3285,null,9317,null,1540,null,5827,null,1154,null,6221,null,1118,null,168797,null,5624,null,154747,null,5303,null,8312,null,1414,null,3180,null,783,null,2558,null,743,null,0400000US49,Utah,49
252580,null,2222,null,183920,null,3274,null,41722,null,2344,null,13262,null,1499,null,10595,null,1289,null,7492,null,1002,null,10373,null,1128,null,142198,null,3328,null,87092,null,3009,null,30569,null,1349,null,14715,null,984,null,9822,null,794,null,68660,null,2867,null,27980,null,2159,null,15674,null,1706,null,5068,null,1026,null,2927,null,691,null,4311,null,719,null,40680,null,2699,null,35330,null,2627,null,2760,null,663,null,1585,null,464,null,1005,null,338,null,0400000US50,Vermont,50
2932234,null,11822,null,2038098,null,14903,null,463987,null,8760,null,188495,null,7061,null,99180,null,4494,null,72295,null,3624,null,104017,null,3650,null,1574111,null,14999,null,978804,null,11509,null,315328,null,5889,null,177492,null,4201,null,102487,null,3197,null,894136,null,13541,null,334104,null,8667,null,213383,null,7444,null,48959,null,3295,null,29629,null,2611,null,42133,null,2640,null,560032,null,12367,null,491761,null,11478,null,40991,null,2940,null,15967,null,1861,null,11313,null,1411,null,0400000US51,Virginia,51
2501509,null,8669,null,1652733,null,11881,null,351693,null,8568,null,139280,null,5809,null,80291,null,4103,null,57399,null,3255,null,74723,null,3247,null,1301040,null,11520,null,812192,null,10174,null,262510,null,5349,null,139211,null,3443,null,87127,null,2727,null,848776,null,11681,null,344489,null,9162,null,213238,null,7814,null,55651,null,3876,null,27017,null,2313,null,48583,null,2888,null,504287,null,9837,null,438021,null,9835,null,35595,null,2871,null,17673,null,2154,null,12998,null,1607,null,0400000US53,Washington,53
733849,null,6909,null,549401,null,7253,null,131377,null,5186,null,40781,null,3403,null,27216,null,2401,null,24334,null,2069,null,39046,null,2147,null,418024,null,7190,null,238268,null,5724,null,88828,null,2880,null,53330,null,2095,null,37598,null,1814,null,184448,null,5099,null,75159,null,3583,null,42245,null,2828,null,14013,null,1617,null,7509,null,1231,null,11392,null,1296,null,109289,null,4631,null,94490,null,4555,null,8087,null,1360,null,4574,null,914,null,2138,null,545,null,0400000US54,West Virginia,54
2241597,null,8249,null,1570851,null,10923,null,330507,null,8116,null,134058,null,5197,null,66943,null,2820,null,49865,null,2893,null,79641,null,2809,null,1240344,null,10311,null,783126,null,8772,null,234383,null,4135,null,133251,null,2975,null,89584,null,2639,null,670746,null,10171,null,298717,null,6900,null,172691,null,6312,null,40482,null,3126,null,28175,null,2149,null,57369,null,2689,null,372029,null,8449,null,322547,null,7745,null,25274,null,2045,null,10519,null,1104,null,13689,null,1603,null,0400000US55,Wisconsin,55
206136,null,3069,null,142770,null,3425,null,31991,null,2808,null,12071,null,1652,null,7597,null,1287,null,6308,null,948,null,6015,null,914,null,110779,null,3041,null,68651,null,2819,null,23423,null,1197,null,11992,null,1019,null,6713,null,873,null,63366,null,3516,null,25719,null,2239,null,16073,null,2080,null,4212,null,1094,null,2194,null,664,null,3240,null,793,null,37647,null,3393,null,32825,null,3076,null,2782,null,816,null,1238,null,534,null,802,null,361,null,0400000US56,Wyoming,56
