C16005_001E,C16005_001EA,C16005_001M,C16005_001MA,C16005_002E,C16005_002EA,C16005_002M,C16005_002MA,C16005_003E,C16005_003EA,C16005_003M,C16005_003MA,C16005_004E,C16005_004EA,C16005_004M,C16005_004MA,C16005_005E,C16005_005EA,C16005_005M,C16005_005MA,C16005_006E,C16005_006EA,C16005_006M,C16005_006MA,C16005_007E,C16005_007EA,C16005_007M,C16005_007MA,C16005_008E,C16005_008EA,C16005_008M,C16005_008MA,C16005_009E,C16005_009EA,C16005_009M,C16005_009MA,C16005_010E,C16005_010EA,C16005_010M,C16005_010MA,C16005_011E,C16005_011EA,C16005_011M,C16005_011MA,C16005_012E,C16005_012EA,C16005_012M,C16005_012MA,C16005_013E,C16005_013EA,C16005_013M,C16005_013MA,C16005_014E,C16005_014EA,C16005_014M,C16005_014MA,C16005_015E,C16005_015EA,C16005_015M,C16005_015MA,C16005_016E,C16005_016EA,C16005_016M,C16005_016MA,C16005_017E,C16005_017EA,C16005_017M,C16005_017MA,C16005_018E,C16005_018EA,C16005_018M,C16005_018MA,C16005_019E,C16005_019EA,C16005_019M,C16005_019MA,C16005_020E,C16005_020EA,C16005_020M,C16005_020MA,C16005_021E,C16005_021EA,C16005_021M,C16005_021MA,C16005_022E,C16005_022EA,C16005_022M,C16005_022MA,C16005_023E,C16005_023EA,C16005_023M,C16005_023MA,C16005_024E,C16005_024EA,C16005_024M,C16005_024MA,C16005_025E,C16005_025EA,C16005_025M,C16005_025MA,C16005_026E,C16005_026EA,C16005_026M,C16005_026MA,C16005_027E,C16005_027EA,C16005_027M,C16005_027MA,C16005_028E,C16005_028EA,C16005_028M,C16005_028MA,C16005_029E,C16005_029EA,C16005_029M,C16005_029MA,GEO_ID,NAME,state
4113842,null,2081,null,3926672,null,7236,null,3828969,null,7719,null,64511,null,4232,null,46524,null,3549,null,17987,null,2206,null,21807,null,2357,null,18658,null,2305,null,3149,null,869,null,8218,null,1916,null,5902,null,1780,null,2316,null,842,null,3167,null,1178,null,2930,null,1171,null,237,null,205,null,187170,null,6831,null,43729,null,3746,null,80704,null,3880,null,21262,null,2119,null,59442,null,4117,null,34002,null,4099,null,22146,null,2950,null,11856,null,2664,null,23877,null,2734,null,11053,null,1761,null,12824,null,2310,null,4858,null,1817,null,2847,null,1065,null,2011,null,1182,null,0400000US45,South Carolina,45
740248,null,1039,null,725814,null,2226,null,689608,null,3337,null,8958,null,1512,null,7369,null,1465,null,1589,null,551,null,13439,null,2211,null,10639,null,1944,null,2800,null,918,null,1687,null,541,null,1539,null,549,null,148,null,137,null,12122,null,1823,null,11294,null,1756,null,828,null,451,null,14434,null,2061,null,4256,null,1107,null,3087,null,1138,null,879,null,432,null,2208,null,853,null,3125,null,1267,null,1688,null,738,null,1437,null,773,null,2961,null,667,null,1524,null,534,null,1437,null,561,null,1005,null,634,null,269,null,217,null,736,null,571,null,0400000US46,South Dakota,46
5750581,null,2490,null,5503621,null,9097,null,5370810,null,10397,null,81476,null,5025,null,59681,null,4680,null,21795,null,2408,null,34255,null,3762,null,27593,null,3574,null,6662,null,1336,null,11916,null,2278,null,10102,null,2026,null,1814,null,691,null,5164,null,1554,null,4349,null,1494,null,815,null,399,null,246960,null,9381,null,44211,null,4396,null,108680,null,4807,null,27222,null,2992,null,81458,null,4793,null,39181,null,4899,null,26421,null,3606,null,12760,null,2795,null,38852,null,2937,null,16973,null,2472,null,21879,null,2457,null,16036,null,3636,null,10779,null,2651,null,5257,null,1703,null,0400000US47,Tennessee,47
21924924,null,4212,null,18125958,null,34405,null,14167476,null,32687,null,3681389,null,30653,null,2872001,null,30348,null,809388,null,13951,null,150384,null,8091,null,130531,null,7473,null,19853,null,2443,null,98433,null,5487,null,78043,null,4870,null,20390,null,3221,null,28276,null,4393,null,25319,null,4372,null,2957,null,860,null,3798966,null,35063,null,319614,null,11422,null,2740304,null,30985,null,686163,null,17356,null,2054141,null,28332,null,265610,null,12983,null,185159,null,10009,null,80451,null,6775,null,386569,null,10364,null,177760,null,7458,null,208809,null,8922,null,86869,null,9119,null,57047,null,5219,null,29822,null,6185,null,0400000US48,Texas,48
2392633,null,1600,null,2179716,null,7565,null,2028191,null,9997,null,94854,null,5985,null,73791,null,5111,null,21063,null,3093,null,27795,null,3168,null,24714,null,3119,null,3081,null,680,null,17233,null,2557,null,15266,null,2463,null,1967,null,711,null,11643,null,1543,null,9100,null,1306,null,2543,null,709,null,212917,null,7225,null,32760,null,3206,null,123070,null,5529,null,33164,null,3724,null,89906,null,4937,null,25041,null,3757,null,16716,null,2666,null,8325,null,1969,null,28945,null,2176,null,14306,null,1938,null,14639,null,1965,null,3101,null,1029,null,2027,null,732,null,1074,null,580,null,0400000US49,Utah,49
588849,null,722,null,567643,null,2134,null,549195,null,2854,null,5402,null,1276,null,4878,null,1246,null,524,null,327,null,11586,null,1443,null,9639,null,1320,null,1947,null,526,null,1047,null,554,null,913,null,445,null,134,null,201,null,413,null,319,null,274,null,197,null,139,null,232,null,21206,null,1956,null,9480,null,1233,null,1092,null,498,null,497,null,309,null,595,null,373,null,7898,null,1338,null,5534,null,1110,null,2364,null,667,null,2282,null,635,null,967,null,486,null,1315,null,557,null,454,null,291,null,392,null,272,null,62,null,103,null,0400000US50,Vermont,50
7201765,null,3517,null,6415620,null,13958,null,6114339,null,15662,null,172828,null,8033,null,139591,null,6604,null,33237,null,3405,null,76442,null,5768,null,64975,null,5455,null,11467,null,1703,null,39793,null,3038,null,35443,null,2993,null,4350,null,1216,null,12218,null,2191,null,10581,null,2123,null,1637,null,686,null,786145,null,13456,null,131178,null,6887,null,251553,null,7262,null,88458,null,5112,null,163095,null,6458,null,153273,null,9859,null,101603,null,6993,null,51670,null,5549,null,187118,null,7169,null,90656,null,5709,null,96462,null,5286,null,63023,null,7813,null,39331,null,5825,null,23692,null,3877,null,0400000US51,Virginia,51
6046464,null,2021,null,5261130,null,14885,null,4886682,null,15281,null,212354,null,7891,null,159506,null,7785,null,52848,null,4744,null,73544,null,5160,null,61905,null,4319,null,11639,null,2097,null,77139,null,4586,null,62139,null,4030,null,15000,null,2494,null,11411,null,2419,null,9926,null,2376,null,1485,null,536,null,785334,null,14923,null,147342,null,6623,null,230110,null,8954,null,63494,null,4817,null,166616,null,8148,null,137171,null,9846,null,79570,null,5897,null,57601,null,5998,null,237765,null,7148,null,93192,null,5164,null,144573,null,7598,null,32946,null,5348,null,17089,null,3273,null,15857,null,3644,null,0400000US53,Washington,53
1707922,null,1406,null,1684997,null,2949,null,1660049,null,4064,null,14542,null,2141,null,9598,null,1837,null,4944,null,1238,null,8065,null,1390,null,6518,null,1251,null,1547,null,608,null,1511,null,753,null,942,null,579,null,569,null,494,null,830,null,374,null,761,null,370,null,69,null,83,null,22925,null,2558,null,8720,null,1609,null,3372,null,1146,null,1901,null,762,null,1471,null,793,null,4970,null,1055,null,4056,null,1028,null,914,null,355,null,4743,null,1373,null,2385,null,770,null,2358,null,1152,null,1120,null,685,null,933,null,616,null,187,null,213,null,0400000US54,West Virginia,54
5245596,null,1650,null,4997090,null,9223,null,4766887,null,10161,null,129577,null,5520,null,96300,null,5110,null,33277,null,3298,null,68596,null,4026,null,55349,null,3423,null,13247,null,1764,null,22837,null,2380,null,16547,null,2168,null,6290,null,1402,null,9193,null,1982,null,7686,null,1963,null,1507,null,668,null,248506,null,9072,null,49919,null,4147,null,94164,null,4634,null,26096,null,2741,null,68068,null,4186,null,51637,null,5733,null,33187,null,3590,null,18450,null,3333,null,46562,null,3453,null,21513,null,2418,null,25049,null,2953,null,6224,null,1913,null,3755,null,1427,null,2469,null,1091,null,0400000US55,Wisconsin,55
487399,null,1061,null,471622,null,2585,null,452632,null,3370,null,12180,null,1678,null,9922,null,1575,null,2258,null,766,null,3874,null,992,null,3082,null,942,null,792,null,508,null,597,null,484,null,597,null,484,null,0,null,259,null,2339,null,1098,null,2339,null,1098,null,0,null,259,null,15777,null,2693,null,4348,null,1118,null,7946,null,2167,null,1954,null,640,null,5992,null,1997,null,2274,null,1095,null,2117,null,1049,null,157,null,207,null,1155,null,588,null,657,null,428,null,498,null,316,null,54,null,88,null,54,null,88,null,0,null,259,null,0400000US56,Wyoming,56
3697190,null,0,*****,3588220,null,6593,null,168934,null,9794,null,3416931,null,11411,null,494673,null,11662,null,2922258,null,14925,null,2178,null,584,null,1370,null,498,null,808,null,394,null,177,null,177,null,177,null,177,null,0,null,283,null,0,null,283,null,0,null,283,null,0,null,283,null,108970,null,6592,null,5760,null,1435,null,100891,null,6348,null,13357,null,1880,null,87534,null,5945,null,1394,null,612,null,976,null,579,null,418,null,276,null,883,null,778,null,173,null,213,null,710,null,745,null,42,null,69,null,0,null,283,null,42,null,69,null,0400000US72,Puerto Rico,72
