B10055_001E,B10055_001EA,B10055_001M,B10055_001MA,B10055_002E,B10055_002EA,B10055_002M,B10055_002MA,B10055_003E,B10055_003EA,B10055_003M,B10055_003MA,B10055_004E,B10055_004EA,B10055_004M,B10055_004MA,B10055_005E,B10055_005EA,B10055_005M,B10055_005MA,B10055_006E,B10055_006EA,B10055_006M,B10055_006MA,B10055_007E,B10055_007EA,B10055_007M,B10055_007MA,B10055_008E,B10055_008EA,B10055_008M,B10055_008MA,B10055_009E,B10055_009EA,B10055_009M,B10055_009MA,B10055_010E,B10055_010EA,B10055_010M,B10055_010MA,B10055_011E,B10055_011EA,B10055_011M,B10055_011MA,GEO_ID,NAME,state
227012,null,9803,null,75328,null,4923,null,30611,null,3190,null,17402,null,2511,null,13209,null,2180,null,44717,null,4264,null,151684,null,7873,null,69817,null,5284,null,50100,null,4513,null,19717,null,2644,null,81867,null,5642,null,0400000US13,Georgia,13
48288,null,3594,null,12999,null,1993,null,3292,null,930,null,1110,null,501,null,2182,null,766,null,9707,null,1786,null,35289,null,2957,null,9455,null,1571,null,5581,null,1194,null,3874,null,992,null,25834,null,2573,null,0400000US15,Hawaii,15
18959,null,2525,null,6144,null,1211,null,2376,null,709,null,993,null,416,null,1383,null,561,null,3768,null,966,null,12815,null,2116,null,6008,null,1134,null,4761,null,1012,null,1247,null,421,null,6807,null,1493,null,0400000US16,Idaho,16
263312,null,8210,null,73327,null,4558,null,25741,null,2384,null,14328,null,1867,null,11413,null,1734,null,47586,null,3720,null,189985,null,7699,null,76138,null,5316,null,54616,null,4874,null,21522,null,2499,null,113847,null,6929,null,0400000US17,Illinois,17
102942,null,5720,null,34056,null,3531,null,14715,null,2301,null,8856,null,1664,null,5859,null,1166,null,19341,null,2350,null,68886,null,3966,null,34293,null,3107,null,25825,null,2806,null,8468,null,1443,null,34593,null,3378,null,0400000US18,Indiana,18
30311,null,2756,null,9396,null,1671,null,3845,null,952,null,2498,null,733,null,1347,null,495,null,5551,null,1369,null,20915,null,1831,null,9096,null,1423,null,6546,null,1167,null,2550,null,790,null,11819,null,1540,null,0400000US19,Iowa,19
42075,null,3879,null,12515,null,1598,null,4586,null,927,null,2039,null,660,null,2547,null,628,null,7929,null,1377,null,29560,null,3544,null,14162,null,2413,null,11138,null,2076,null,3024,null,928,null,15398,null,2209,null,0400000US20,Kansas,20
82436,null,5279,null,33964,null,3421,null,18907,null,2683,null,12745,null,2150,null,6162,null,1298,null,15057,null,1876,null,48472,null,3607,null,27405,null,2755,null,19859,null,2457,null,7546,null,1459,null,21067,null,2638,null,0400000US21,Kentucky,21
114527,null,6350,null,37994,null,3524,null,17858,null,1972,null,10021,null,1468,null,7837,null,1479,null,20136,null,2802,null,76533,null,5589,null,42729,null,4078,null,31135,null,3393,null,11594,null,1697,null,33804,null,3533,null,0400000US22,Louisiana,22
16225,null,2264,null,5959,null,1228,null,2896,null,894,null,1657,null,644,null,1239,null,556,null,3063,null,764,null,10266,null,1614,null,4575,null,1096,null,3177,null,1024,null,1398,null,565,null,5691,null,1170,null,0400000US23,Maine,23
118487,null,6629,null,34910,null,3562,null,11287,null,1518,null,6100,null,1077,null,5187,null,1378,null,23623,null,2847,null,83577,null,5298,null,31430,null,3192,null,21004,null,2754,null,10426,null,1460,null,52147,null,4178,null,0400000US24,Maryland,24
106563,null,6037,null,35743,null,3432,null,9531,null,1674,null,5796,null,1381,null,3735,null,1060,null,26212,null,3159,null,70820,null,5054,null,19380,null,2924,null,12013,null,2105,null,7367,null,1469,null,51440,null,4419,null,0400000US25,Massachusetts,25
156240,null,5809,null,55258,null,3502,null,21166,null,2232,null,13144,null,1824,null,8022,null,1268,null,34092,null,2881,null,100982,null,4914,null,47842,null,3553,null,33715,null,2893,null,14127,null,2106,null,53140,null,4416,null,0400000US26,Michigan,26
55683,null,3737,null,14898,null,1925,null,6083,null,1320,null,3646,null,1166,null,2437,null,744,null,8815,null,1273,null,40785,null,3398,null,18571,null,2175,null,13550,null,1941,null,5021,null,1115,null,22214,null,2564,null,0400000US27,Minnesota,27
82200,null,5285,null,32954,null,2837,null,17663,null,2344,null,9764,null,1773,null,7899,null,1554,null,15291,null,1775,null,49246,null,4066,null,30481,null,3354,null,23575,null,3121,null,6906,null,1638,null,18765,null,2615,null,0400000US28,Mississippi,28
101985,null,5961,null,35207,null,3110,null,14276,null,2070,null,8375,null,1762,null,5901,null,1041,null,20931,null,2546,null,66778,null,4656,null,32457,null,2373,null,22894,null,2077,null,9563,null,1543,null,34321,null,4023,null,0400000US29,Missouri,29
12712,null,1765,null,4261,null,959,null,1839,null,557,null,530,null,231,null,1309,null,493,null,2422,null,767,null,8451,null,1481,null,5031,null,1247,null,2992,null,783,null,2039,null,701,null,3420,null,849,null,0400000US30,Montana,30
19564,null,2541,null,4840,null,911,null,1966,null,559,null,1250,null,485,null,716,null,275,null,2874,null,762,null,14724,null,2158,null,7003,null,1359,null,5371,null,1156,null,1632,null,496,null,7721,null,1507,null,0400000US31,Nebraska,31
56048,null,4855,null,14905,null,2439,null,6371,null,1401,null,2606,null,869,null,3765,null,982,null,8534,null,1894,null,41143,null,3893,null,16218,null,2473,null,11264,null,1985,null,4954,null,1390,null,24925,null,3182,null,0400000US32,Nevada,32
18501,null,2155,null,5274,null,1169,null,1466,null,606,null,816,null,438,null,650,null,413,null,3808,null,1043,null,13227,null,1902,null,5423,null,1388,null,4234,null,1240,null,1189,null,458,null,7804,null,1648,null,0400000US33,New Hampshire,33
180415,null,8068,null,52746,null,4314,null,13040,null,1891,null,6939,null,1373,null,6101,null,1147,null,39706,null,3736,null,127669,null,6606,null,36692,null,3732,null,23833,null,3172,null,12859,null,1993,null,90977,null,5900,null,0400000US34,New Jersey,34
47893,null,4035,null,15500,null,1855,null,7582,null,1399,null,4032,null,823,null,3550,null,965,null,7918,null,1426,null,32393,null,3476,null,16689,null,2507,null,13248,null,2346,null,3441,null,853,null,15704,null,2104,null,0400000US35,New Mexico,35
408904,null,10955,null,128197,null,6297,null,39476,null,3501,null,20487,null,2327,null,18989,null,2405,null,88721,null,5647,null,280707,null,9585,null,92534,null,5793,null,62180,null,5105,null,30354,null,2814,null,188173,null,7378,null,0400000US36,New York,36
171908,null,9071,null,61391,null,4425,null,28289,null,3129,null,16021,null,2407,null,12268,null,1975,null,33102,null,3183,null,110517,null,7327,null,58772,null,5708,null,42006,null,4811,null,16766,null,2427,null,51745,null,4484,null,0400000US37,North Carolina,37
5040,null,1039,null,2123,null,569,null,1421,null,553,null,948,null,459,null,473,null,310,null,702,null,310,null,2917,null,712,null,1689,null,534,null,1015,null,383,null,674,null,335,null,1228,null,465,null,0400000US38,North Dakota,38
192459,null,9331,null,65995,null,4359,null,30327,null,2934,null,17903,null,2501,null,12424,null,1901,null,35668,null,3547,null,126464,null,7532,null,60120,null,4803,null,43891,null,3829,null,16229,null,2398,null,66344,null,5509,null,0400000US39,Ohio,39
78071,null,5143,null,30667,null,3059,null,15174,null,2187,null,8895,null,1757,null,6279,null,1079,null,15493,null,2152,null,47404,null,3985,null,28424,null,2858,null,20049,null,2223,null,8375,null,1288,null,18980,null,2495,null,0400000US40,Oklahoma,40
60589,null,4825,null,21388,null,2694,null,7626,null,1289,null,4887,null,1005,null,2739,null,860,null,13762,null,2176,null,39201,null,3778,null,16434,null,2858,null,12281,null,2379,null,4153,null,1230,null,22767,null,3004,null,0400000US41,Oregon,41
207892,null,6779,null,71818,null,3834,null,26737,null,2415,null,17123,null,1749,null,9614,null,1477,null,45081,null,3058,null,136074,null,5268,null,57033,null,4457,null,40694,null,3742,null,16339,null,2085,null,79041,null,4158,null,0400000US42,Pennsylvania,42
19028,null,2521,null,5423,null,1127,null,861,null,402,null,525,null,330,null,336,null,210,null,4562,null,1048,null,13605,null,2126,null,3414,null,919,null,2744,null,928,null,670,null,406,null,10191,null,1865,null,0400000US44,Rhode Island,44
95483,null,5976,null,36134,null,3171,null,16647,null,2149,null,10452,null,1787,null,6195,null,1298,null,19487,null,2350,null,59349,null,4899,null,33494,null,3713,null,24786,null,3008,null,8708,null,1504,null,25855,null,3041,null,0400000US45,South Carolina,45
10140,null,1582,null,3196,null,675,null,1724,null,537,null,739,null,279,null,985,null,465,null,1472,null,431,null,6944,null,1434,null,4134,null,1174,null,3421,null,1124,null,713,null,374,null,2810,null,913,null,0400000US46,South Dakota,46
131214,null,7483,null,48272,null,4337,null,24500,null,2661,null,15369,null,1840,null,9131,null,1580,null,23772,null,3002,null,82942,null,6049,null,47302,null,4715,null,33505,null,4018,null,13797,null,2440,null,35640,null,3313,null,0400000US47,Tennessee,47
630127,null,15677,null,187772,null,7776,null,77785,null,5059,null,41641,null,3807,null,36144,null,3304,null,109987,null,5653,null,442355,null,13760,null,203841,null,8188,null,153471,null,7496,null,50370,null,3556,null,238514,null,10535,null,0400000US48,Texas,48
46886,null,3721,null,12420,null,1735,null,4396,null,1045,null,2053,null,676,null,2343,null,801,null,8024,null,1509,null,34466,null,3028,null,12068,null,1559,null,7175,null,1280,null,4893,null,953,null,22398,null,2556,null,0400000US49,Utah,49
5205,null,1104,null,2217,null,662,null,769,null,345,null,475,null,311,null,294,null,185,null,1448,null,531,null,2988,null,712,null,1406,null,582,null,1078,null,573,null,328,null,183,null,1582,null,524,null,0400000US50,Vermont,50
155095,null,6678,null,45986,null,3411,null,16930,null,2069,null,10069,null,1538,null,6861,null,1566,null,29056,null,2940,null,109109,null,5918,null,44372,null,3549,null,31900,null,2658,null,12472,null,2066,null,64737,null,5178,null,0400000US51,Virginia,51
104192,null,5329,null,34210,null,3085,null,10654,null,1747,null,5493,null,1473,null,5161,null,1119,null,23556,null,2814,null,69982,null,4755,null,29655,null,3250,null,19442,null,2639,null,10213,null,1712,null,40327,null,3604,null,0400000US53,Washington,53
34800,null,3518,null,15229,null,2181,null,8663,null,1540,null,5483,null,1362,null,3180,null,866,null,6566,null,1272,null,19571,null,2396,null,11658,null,2001,null,7591,null,1786,null,4067,null,948,null,7913,null,1528,null,0400000US54,West Virginia,54
63661,null,4620,null,18692,null,2202,null,8028,null,1455,null,5392,null,1193,null,2636,null,684,null,10664,null,1694,null,44969,null,3712,null,19389,null,2678,null,15130,null,2172,null,4259,null,1048,null,25580,null,2976,null,0400000US55,Wisconsin,55
9398,null,1988,null,2752,null,880,null,1427,null,635,null,1162,null,615,null,265,null,163,null,1325,null,545,null,6646,null,1754,null,3137,null,1341,null,2833,null,1348,null,304,null,185,null,3509,null,1290,null,0400000US56,Wyoming,56
121717,null,5611,null,55933,null,4016,null,22747,null,2653,null,11519,null,1836,null,11228,null,1511,null,33186,null,2665,null,65784,null,3797,null,34747,null,2591,null,24073,null,2335,null,10674,null,1223,null,31037,null,2306,null,0400000US72,Puerto Rico,72
