C08007_001E,C08007_001EA,C08007_001M,C08007_001MA,C08007_002E,C08007_002EA,C08007_002M,C08007_002MA,C08007_003E,C08007_003EA,C08007_003M,C08007_003MA,C08007_004E,C08007_004EA,C08007_004M,C08007_004MA,C08007_005E,C08007_005EA,C08007_005M,C08007_005MA,C08007_006E,C08007_006EA,C08007_006M,C08007_006MA,C08007_007E,C08007_007EA,C08007_007M,C08007_007MA,C08007_008E,C08007_008EA,C08007_008M,C08007_008MA,C08007_009E,C08007_009EA,C08007_009M,C08007_009MA,GEO_ID,NAME,state
2751664,null,15266,null,1786687,null,15626,null,964977,null,12749,null,1439248,null,9931,null,889851,null,10916,null,549397,null,8120,null,1312416,null,11205,null,896836,null,12021,null,415580,null,9484,null,0400000US29,Missouri,29
460844,null,5972,null,420560,null,6012,null,40284,null,2648,null,246403,null,4276,null,220072,null,4119,null,26331,null,2305,null,214441,null,3830,null,200488,null,3820,null,13953,null,1502,null,0400000US30,Montana,30
908413,null,6298,null,719133,null,7865,null,189280,null,5045,null,484930,null,4208,null,376333,null,5321,null,108597,null,3540,null,423483,null,5309,null,342800,null,5494,null,80683,null,3117,null,0400000US31,Nebraska,31
1223377,null,9038,null,1167947,null,9615,null,55430,null,4309,null,687988,null,6311,null,651462,null,6445,null,36526,null,2781,null,535389,null,6689,null,516485,null,6794,null,18904,null,2832,null,0400000US32,Nevada,32
678071,null,7489,null,445164,null,8433,null,232907,null,6973,null,359193,null,4182,null,217787,null,5838,null,141406,null,5116,null,318878,null,5094,null,227377,null,5163,null,91501,null,4482,null,0400000US33,New Hampshire,33
4122502,null,19034,null,2236091,null,23555,null,1886411,null,22182,null,2226010,null,12674,null,1107832,null,15831,null,1118178,null,13771,null,1896492,null,15120,null,1128259,null,15720,null,768233,null,13238,null,0400000US34,New Jersey,34
866518,null,10599,null,726904,null,10870,null,139614,null,5968,null,466405,null,6583,null,379240,null,6917,null,87165,null,4689,null,400113,null,7840,null,347664,null,7683,null,52449,null,3405,null,0400000US35,New Mexico,35
8816916,null,29249,null,5706881,null,28699,null,3110035,null,25204,null,4647564,null,21372,null,2862986,null,21434,null,1784578,null,18483,null,4169352,null,23583,null,2843895,null,21267,null,1325457,null,15824,null,0400000US36,New York,36
4163384,null,21847,null,2985873,null,18765,null,1177511,null,16663,null,2242315,null,12558,null,1536028,null,13649,null,706287,null,12170,null,1921069,null,16222,null,1449845,null,14997,null,471224,null,11066,null,0400000US37,North Carolina,37
336191,null,3932,null,287488,null,3899,null,48703,null,2819,null,179844,null,3004,null,152253,null,3046,null,27591,null,2001,null,156347,null,2672,null,135235,null,2901,null,21112,null,1918,null,0400000US38,North Dakota,38
5287517,null,21171,null,3709226,null,21610,null,1578291,null,18192,null,2766979,null,13660,null,1838855,null,13283,null,928124,null,12433,null,2520538,null,14132,null,1870371,null,13570,null,650167,null,12059,null,0400000US39,Ohio,39
1637160,null,11841,null,1229820,null,11064,null,407340,null,7574,null,897033,null,7305,null,651810,null,7029,null,245223,null,5374,null,740127,null,9029,null,578010,null,8106,null,162117,null,5544,null,0400000US40,Oklahoma,40
1756557,null,13874,null,1350041,null,14033,null,406516,null,10372,null,947637,null,9592,null,701485,null,10624,null,246152,null,9188,null,808920,null,9728,null,648556,null,8670,null,160364,null,5874,null,0400000US41,Oregon,41
5746111,null,21475,null,4056394,null,23250,null,1689717,null,17281,null,3034242,null,14734,null,2034838,null,15208,null,999404,null,13630,null,2711869,null,14468,null,2021556,null,14520,null,690313,null,9559,null,0400000US42,Pennsylvania,42
502606,null,6876,null,319177,null,7943,null,183429,null,6895,null,262230,null,4844,null,155669,null,5239,null,106561,null,5266,null,240376,null,5239,null,163508,null,4679,null,76868,null,4338,null,0400000US44,Rhode Island,44
1963577,null,14022,null,1398590,null,16411,null,564987,null,13004,null,1048171,null,8895,null,719667,null,11226,null,328504,null,8624,null,915406,null,10601,null,678923,null,9862,null,236483,null,7459,null,0400000US45,South Carolina,45
406387,null,5465,null,328134,null,5955,null,78253,null,3581,null,213414,null,3988,null,172575,null,4296,null,40839,null,2478,null,192973,null,3250,null,155559,null,3590,null,37414,null,2468,null,0400000US46,South Dakota,46
2774901,null,13520,null,2011866,null,16003,null,763035,null,11986,null,1490697,null,10520,null,1039776,null,12059,null,450921,null,9643,null,1284204,null,10705,null,972090,null,11239,null,312114,null,7765,null,0400000US47,Tennessee,47
10743100,null,29855,null,8296393,null,37124,null,2446707,null,23288,null,6030279,null,20028,null,4500703,null,21507,null,1529576,null,19239,null,4712821,null,23352,null,3795690,null,26935,null,917131,null,13929,null,0400000US48,Texas,48
1245478,null,9315,null,1022893,null,11797,null,222585,null,7629,null,709784,null,5742,null,556953,null,8022,null,152831,null,6268,null,535694,null,6875,null,465940,null,7007,null,69754,null,3770,null,0400000US49,Utah,49
326001,null,4406,null,254005,null,4060,null,71996,null,3508,null,166559,null,3267,null,125443,null,2955,null,41116,null,2391,null,159442,null,2544,null,128562,null,2986,null,30880,null,2055,null,0400000US50,Vermont,50
3790886,null,14942,null,1816628,null,20017,null,1974258,null,18484,null,2028024,null,9716,null,914638,null,14019,null,1113386,null,13906,null,1762862,null,12801,null,901990,null,12807,null,860872,null,12877,null,0400000US51,Virginia,51
3089484,null,16900,null,2501094,null,19028,null,588390,null,11648,null,1680170,null,11943,null,1311989,null,13858,null,368181,null,9147,null,1409314,null,11062,null,1189105,null,11794,null,220209,null,6733,null,0400000US53,Washington,53
737664,null,9897,null,495040,null,9802,null,242624,null,7127,null,395144,null,6148,null,245271,null,6120,null,149873,null,5107,null,342520,null,7022,null,249769,null,7072,null,92751,null,4518,null,0400000US54,West Virginia,54
2807700,null,12432,null,2005195,null,15223,null,802505,null,11147,null,1481374,null,7906,null,1011769,null,9647,null,469605,null,7849,null,1326326,null,7709,null,993426,null,9074,null,332900,null,6438,null,0400000US55,Wisconsin,55
273507,null,5093,null,251075,null,5760,null,22432,null,2361,null,150112,null,3468,null,133432,null,4014,null,16680,null,2003,null,123395,null,3675,null,117643,null,3746,null,5752,null,1051,null,0400000US56,Wyoming,56
1138029,null,14582,null,578840,null,11102,null,559189,null,11411,null,616392,null,10078,null,303305,null,7678,null,313087,null,8112,null,521637,null,9559,null,275535,null,7793,null,246102,null,7510,null,0400000US72,Puerto Rico,72
