B13014_001E,B13014_001EA,B13014_001M,B13014_001MA,B13014_002E,B13014_002EA,B13014_002M,B13014_002MA,B13014_003E,B13014_003EA,B13014_003M,B13014_003MA,B13014_004E,B13014_004EA,B13014_004M,B13014_004MA,B13014_005E,B13014_005EA,B13014_005M,B13014_005MA,B13014_006E,B13014_006EA,B13014_006M,B13014_006MA,B13014_007E,B13014_007EA,B13014_007M,B13014_007MA,B13014_008E,B13014_008EA,B13014_008M,B13014_008MA,B13014_009E,B13014_009EA,B13014_009M,B13014_009MA,B13014_010E,B13014_010EA,B13014_010M,B13014_010MA,B13014_011E,B13014_011EA,B13014_011M,B13014_011MA,B13014_012E,B13014_012EA,B13014_012M,B13014_012MA,B13014_013E,B13014_013EA,B13014_013M,B13014_013MA,B13014_014E,B13014_014EA,B13014_014M,B13014_014MA,B13014_015E,B13014_015EA,B13014_015M,B13014_015MA,B13014_016E,B13014_016EA,B13014_016M,B13014_016MA,B13014_017E,B13014_017EA,B13014_017M,B13014_017MA,B13014_018E,B13014_018EA,B13014_018M,B13014_018MA,B13014_019E,B13014_019EA,B13014_019M,B13014_019MA,B13014_020E,B13014_020EA,B13014_020M,B13014_020MA,B13014_021E,B13014_021EA,B13014_021M,B13014_021MA,B13014_022E,B13014_022EA,B13014_022M,B13014_022MA,B13014_023E,B13014_023EA,B13014_023M,B13014_023MA,B13014_024E,B13014_024EA,B13014_024M,B13014_024MA,B13014_025E,B13014_025EA,B13014_025M,B13014_025MA,B13014_026E,B13014_026EA,B13014_026M,B13014_026MA,B13014_027E,B13014_027EA,B13014_027M,B13014_027MA,GEO_ID,NAME,state
2496793,null,5997,null,137324,null,7595,null,85499,null,6120,null,12883,null,2010,null,19715,null,3534,null,21010,null,2631,null,21243,null,2327,null,10648,null,1470,null,51825,null,4386,null,18035,null,2664,null,17097,null,2552,null,14174,null,2113,null,1580,null,579,null,939,null,736,null,2359469,null,10004,null,1114945,null,13775,null,120565,null,4916,null,303620,null,9778,null,331888,null,9022,null,241697,null,8058,null,117175,null,5118,null,1244524,null,13145,null,334897,null,7298,null,327812,null,11096,null,356105,null,8794,null,163474,null,6830,null,62236,null,4506,null,0400000US13,Georgia,13
308993,null,1983,null,17545,null,2213,null,12784,null,1808,null,493,null,395,null,1804,null,688,null,5761,null,1504,null,3591,null,973,null,1135,null,575,null,4761,null,1366,null,593,null,392,null,1223,null,729,null,2261,null,937,null,526,null,322,null,158,null,184,null,291448,null,3074,null,140988,null,4371,null,8415,null,1544,null,37871,null,3260,null,49965,null,3707,null,32596,null,2822,null,12141,null,1597,null,150460,null,4312,null,30652,null,1852,null,38977,null,3258,null,50785,null,3462,null,22503,null,2723,null,7543,null,1318,null,0400000US15,Hawaii,15
366542,null,2674,null,28040,null,2665,null,21251,null,2302,null,2149,null,783,null,5000,null,1128,null,7906,null,1551,null,5308,null,947,null,888,null,371,null,6789,null,1481,null,2767,null,960,null,1832,null,628,null,2085,null,910,null,105,null,123,null,0,null,257,null,338502,null,4092,null,186776,null,5146,null,18983,null,2221,null,54374,null,3283,null,66495,null,3926,null,35660,null,2825,null,11264,null,1597,null,151726,null,5493,null,43681,null,2236,null,36304,null,3621,null,52005,null,3319,null,15567,null,2124,null,4169,null,1204,null,0400000US16,Idaho,16
3275263,null,4435,null,183996,null,7033,null,122000,null,5552,null,12257,null,1874,null,24491,null,2747,null,32888,null,3121,null,34998,null,2400,null,17366,null,1681,null,61996,null,4705,null,17585,null,2441,null,21575,null,2678,null,18682,null,2484,null,3192,null,1027,null,962,null,436,null,3091267,null,8605,null,1439090,null,12517,null,146854,null,5122,null,349477,null,9571,null,435351,null,9429,null,335355,null,8675,null,172053,null,5369,null,1652177,null,14155,null,409442,null,7414,null,378694,null,10033,null,524593,null,11531,null,244947,null,8166,null,94501,null,4333,null,0400000US17,Illinois,17
1583949,null,4063,null,90047,null,4924,null,58907,null,3631,null,7385,null,1397,null,13262,null,1868,null,17422,null,1798,null,14956,null,1826,null,5882,null,1029,null,31140,null,3311,null,10473,null,1931,null,11782,null,1904,null,8139,null,1680,null,684,null,324,null,62,null,104,null,1493902,null,6442,null,738392,null,9572,null,66952,null,3819,null,236687,null,7744,null,232158,null,6118,null,148732,null,5159,null,53863,null,3260,null,755510,null,10606,null,211586,null,5120,null,204863,null,7938,null,242143,null,7542,null,72559,null,4713,null,24359,null,2624,null,0400000US18,Indiana,18
722446,null,2759,null,42480,null,2833,null,30130,null,2335,null,1738,null,546,null,6107,null,1142,null,10325,null,1478,null,9015,null,1329,null,2945,null,722,null,12350,null,1838,null,2936,null,805,null,4406,null,1174,null,4225,null,947,null,542,null,271,null,241,null,222,null,679966,null,4078,null,349688,null,6187,null,20445,null,2132,null,86201,null,3695,null,132786,null,4346,null,84810,null,4066,null,25446,null,2219,null,330278,null,6623,null,84307,null,2976,null,73892,null,4084,null,125616,null,4946,null,37328,null,3178,null,9135,null,1497,null,0400000US19,Iowa,19
684094,null,3443,null,45391,null,2982,null,32800,null,2814,null,3427,null,1028,null,7317,null,1662,null,10501,null,1776,null,8106,null,1281,null,3449,null,753,null,12591,null,1587,null,3107,null,907,null,3245,null,756,null,5987,null,1219,null,124,null,140,null,128,null,146,null,638703,null,4958,null,331457,null,7203,null,24836,null,2714,null,82171,null,4703,null,110807,null,4852,null,82261,null,4079,null,31382,null,2671,null,307246,null,7894,null,82065,null,3296,null,67667,null,4236,null,108848,null,4542,null,35997,null,3401,null,12669,null,1687,null,0400000US20,Kansas,20
1065131,null,4164,null,62628,null,3906,null,41066,null,3192,null,5026,null,1336,null,9950,null,1516,null,11872,null,1984,null,8282,null,1330,null,5936,null,1112,null,21562,null,2366,null,6313,null,1813,null,8509,null,1934,null,5555,null,1326,null,1185,null,557,null,0,null,271,null,1002503,null,6084,null,510460,null,9213,null,53913,null,4281,null,171863,null,6449,null,161028,null,6524,null,79807,null,3855,null,43849,null,3041,null,492043,null,8366,null,136292,null,5091,null,136240,null,5797,null,155187,null,6913,null,46027,null,3468,null,18297,null,2266,null,0400000US21,Kentucky,21
1105709,null,3512,null,63397,null,4112,null,34760,null,2974,null,3332,null,1083,null,9130,null,1613,null,11432,null,1694,null,8790,null,1370,null,2076,null,672,null,28637,null,3096,null,6693,null,1506,null,12979,null,2166,null,7718,null,1890,null,789,null,368,null,458,null,330,null,1042312,null,5495,null,462708,null,6524,null,54518,null,3835,null,163575,null,5674,null,131077,null,4889,null,82692,null,4003,null,30846,null,2732,null,579604,null,7749,null,171662,null,5205,null,163027,null,5765,null,171294,null,5976,null,57013,null,4476,null,16608,null,1753,null,0400000US22,Louisiana,22
323470,null,1790,null,16345,null,2158,null,11657,null,1762,null,394,null,270,null,3071,null,897,null,4129,null,1024,null,2825,null,813,null,1238,null,435,null,4688,null,1022,null,974,null,517,null,1757,null,594,null,1260,null,449,null,463,null,329,null,234,null,300,null,307125,null,2607,null,151953,null,4226,null,6695,null,1199,null,49354,null,3421,null,48146,null,3057,null,33634,null,2668,null,14124,null,1737,null,155172,null,4039,null,36411,null,1578,null,40949,null,3051,null,52025,null,3492,null,19718,null,2020,null,6069,null,1034,null,0400000US23,Maine,23
1477347,null,3379,null,82057,null,4996,null,54963,null,4060,null,3742,null,877,null,8042,null,1555,null,15332,null,2278,null,16123,null,1896,null,11724,null,1410,null,27094,null,3055,null,7794,null,1812,null,9913,null,1808,null,7352,null,1482,null,1499,null,724,null,536,null,312,null,1395290,null,6007,null,633857,null,8777,null,45644,null,3857,null,150864,null,5454,null,176952,null,6017,null,153281,null,5135,null,107116,null,4896,null,761433,null,9845,null,175051,null,5116,null,179110,null,6249,null,229814,null,7169,null,121560,null,6650,null,55898,null,3867,null,0400000US24,Maryland,24
1678073,null,3273,null,74626,null,4238,null,54850,null,3666,null,2811,null,961,null,8533,null,1743,null,11664,null,1881,null,17999,null,1850,null,13843,null,1706,null,19776,null,2229,null,5279,null,1237,null,6451,null,1505,null,6108,null,1217,null,1437,null,680,null,501,null,339,null,1603447,null,5621,null,695678,null,9214,null,41320,null,3291,null,152699,null,6592,null,182490,null,5900,null,194323,null,5972,null,124846,null,5119,null,907769,null,10334,null,194076,null,5126,null,199632,null,8091,null,252937,null,8285,null,182644,null,6262,null,78480,null,4617,null,0400000US25,Massachusetts,25
2522449,null,4188,null,134403,null,5351,null,84881,null,4136,null,5364,null,1216,null,17378,null,1817,null,27083,null,2876,null,23042,null,1892,null,12014,null,1442,null,49522,null,4031,null,15688,null,2042,null,16474,null,2470,null,15338,null,2380,null,1728,null,564,null,294,null,214,null,2388046,null,6285,null,1088367,null,11510,null,74127,null,4168,null,296797,null,6831,null,389156,null,7760,null,218671,null,6942,null,109616,null,4106,null,1299679,null,12513,null,326781,null,5296,null,320317,null,7846,null,453257,null,8665,null,149143,null,6055,null,50181,null,3614,null,0400000US26,Michigan,26
1306977,null,3152,null,77894,null,3685,null,55627,null,3124,null,3213,null,934,null,9355,null,1606,null,17044,null,1664,null,18321,null,1701,null,7694,null,1058,null,22267,null,2345,null,5364,null,1166,null,7238,null,1208,null,7875,null,1542,null,1251,null,423,null,539,null,418,null,1229083,null,5017,null,614799,null,7735,null,29649,null,2858,null,125598,null,5050,null,223560,null,5526,null,169132,null,4733,null,66860,null,3220,null,614284,null,7951,null,147540,null,3418,null,126001,null,5118,null,222024,null,5778,null,92097,null,4408,null,26622,null,2605,null,0400000US27,Minnesota,27
735865,null,3553,null,41626,null,3714,null,22479,null,2690,null,1608,null,632,null,5924,null,1493,null,7925,null,1689,null,5246,null,1193,null,1776,null,564,null,19147,null,2461,null,5953,null,1338,null,6011,null,1243,null,6203,null,1576,null,775,null,479,null,205,null,194,null,694239,null,4806,null,315456,null,7812,null,37076,null,2954,null,94820,null,4325,null,105457,null,5595,null,54903,null,4342,null,23200,null,2241,null,378783,null,8571,null,119694,null,5320,null,101874,null,5427,null,116181,null,4857,null,31937,null,3086,null,9097,null,1454,null,0400000US28,Mississippi,28
1472452,null,3870,null,81482,null,4571,null,54341,null,3363,null,4648,null,1011,null,11170,null,1727,null,16141,null,2136,null,15823,null,1522,null,6559,null,1306,null,27141,null,3043,null,8558,null,1538,null,10345,null,1890,null,7408,null,1365,null,438,null,259,null,392,null,224,null,1390970,null,5871,null,677839,null,10676,null,59741,null,3302,null,194848,null,6442,null,220589,null,7728,null,133616,null,5494,null,69045,null,3844,null,713131,null,11338,null,195421,null,6199,null,176780,null,6536,null,220706,null,7207,null,88152,null,4962,null,32072,null,3077,null,0400000US29,Missouri,29
229424,null,1760,null,10917,null,1407,null,7898,null,1212,null,483,null,279,null,2071,null,586,null,2803,null,750,null,2100,null,715,null,441,null,315,null,3019,null,719,null,837,null,380,null,1455,null,581,null,607,null,393,null,120,null,135,null,0,null,233,null,218507,null,2153,null,106865,null,3640,null,6386,null,1401,null,30045,null,2717,null,37571,null,2739,null,23585,null,2043,null,9278,null,1398,null,111642,null,3677,null,29189,null,2181,null,29447,null,2371,null,36816,null,2775,null,12915,null,2058,null,3275,null,1135,null,0400000US30,Montana,30
434890,null,2054,null,28060,null,2733,null,19424,null,2181,null,2529,null,858,null,3345,null,1050,null,6522,null,1245,null,5042,null,933,null,1986,null,579,null,8636,null,1411,null,2084,null,795,null,3494,null,868,null,2848,null,852,null,166,null,144,null,44,null,70,null,406830,null,3307,null,207161,null,5004,null,13538,null,1810,null,46395,null,2729,null,73348,null,3296,null,53776,null,2849,null,20104,null,1990,null,199669,null,5006,null,53786,null,2371,null,42234,null,2891,null,70486,null,3418,null,25829,null,2585,null,7334,null,1259,null,0400000US31,Nebraska,31
626969,null,2579,null,37494,null,3451,null,23563,null,2640,null,5136,null,1373,null,6956,null,1608,null,6257,null,1223,null,3646,null,1012,null,1568,null,655,null,13931,null,1882,null,5617,null,1609,null,5233,null,1142,null,2550,null,864,null,384,null,408,null,147,null,173,null,589475,null,4022,null,294819,null,5601,null,48410,null,3864,null,87424,null,4476,null,92876,null,4764,null,47789,null,3529,null,18320,null,2000,null,294656,null,6670,null,84555,null,3509,null,80829,null,5559,null,87267,null,4787,null,30850,null,3367,null,11155,null,1588,null,0400000US32,Nevada,32
336571,null,2257,null,13778,null,1916,null,9963,null,1808,null,404,null,348,null,1946,null,781,null,2558,null,677,null,3332,null,986,null,1723,null,670,null,3815,null,1011,null,940,null,542,null,1727,null,706,null,1038,null,588,null,110,null,134,null,0,null,253,null,322793,null,2860,null,160629,null,4392,null,6725,null,1480,null,42090,null,2697,null,50846,null,3048,null,40619,null,3199,null,20349,null,2318,null,162164,null,5319,null,38892,null,1894,null,40424,null,2453,null,52170,null,3701,null,23291,null,2345,null,7387,null,1405,null,0400000US33,New Hampshire,33
2187527,null,4336,null,115181,null,5231,null,82174,null,4029,null,4242,null,902,null,16730,null,2274,null,18118,null,1961,null,27191,null,2839,null,15893,null,1683,null,33007,null,3368,null,7746,null,1542,null,12051,null,2066,null,9489,null,1583,null,2538,null,1052,null,1183,null,574,null,2072346,null,7057,null,995517,null,10924,null,69230,null,4467,null,262412,null,7002,null,247841,null,6726,null,278176,null,7106,null,137858,null,5148,null,1076829,null,11489,null,261677,null,5990,null,265946,null,8478,null,311289,null,8527,null,174454,null,5016,null,63463,null,3768,null,0400000US34,New Jersey,34
486661,null,2651,null,29577,null,3012,null,16206,null,1838,null,2451,null,864,null,4063,null,985,null,6188,null,1309,null,2250,null,846,null,1254,null,485,null,13371,null,2273,null,4583,null,1255,null,4104,null,1187,null,3197,null,1009,null,1346,null,856,null,141,null,176,null,457084,null,4396,null,203533,null,6567,null,30293,null,2968,null,54292,null,4261,null,67218,null,3706,null,34415,null,2822,null,17315,null,1882,null,253551,null,6607,null,70021,null,3686,null,68360,null,4211,null,80837,null,5656,null,23859,null,2217,null,10474,null,1688,null,0400000US35,New Mexico,35
5004492,null,6596,null,241184,null,7439,null,160839,null,5934,null,16808,null,2421,null,35385,null,2981,null,35946,null,3150,null,38139,null,2899,null,34561,null,2884,null,80345,null,5435,null,24359,null,3036,null,25487,null,3060,null,23161,null,2932,null,5322,null,1387,null,2016,null,780,null,4763308,null,10321,null,2058155,null,17904,null,225252,null,7823,null,533529,null,12097,null,549972,null,8916,null,440155,null,11025,null,309247,null,7272,null,2705153,null,18602,null,640457,null,9443,null,579055,null,14079,null,793582,null,13305,null,472011,null,11781,null,220048,null,6905,null,0400000US36,New York,36
2301802,null,6517,null,127384,null,5971,null,83137,null,4839,null,10968,null,1820,null,17355,null,2291,null,25332,null,2664,null,20621,null,2342,null,8861,null,1529,null,44247,null,4199,null,11595,null,2106,null,16912,null,2536,null,13148,null,2276,null,1499,null,672,null,1093,null,573,null,2174418,null,8860,null,1094159,null,12008,null,112528,null,6073,null,277818,null,8227,null,375613,null,9197,null,231761,null,7932,null,96439,null,4450,null,1080259,null,11567,null,282674,null,7578,null,260570,null,9712,null,337727,null,10093,null,153374,null,6286,null,45914,null,3364,null,0400000US37,North Carolina,37
155817,null,1504,null,9608,null,1412,null,6722,null,1174,null,217,null,169,null,1546,null,658,null,2316,null,764,null,2049,null,504,null,594,null,341,null,2886,null,670,null,718,null,360,null,1134,null,499,null,910,null,365,null,82,null,86,null,42,null,71,null,146209,null,1845,null,75139,null,2629,null,2181,null,678,null,16367,null,1658,null,30376,null,1739,null,21139,null,1580,null,5076,null,924,null,71070,null,2939,null,15890,null,1036,null,14420,null,1629,null,29329,null,2203,null,9562,null,1349,null,1869,null,559,null,0400000US38,North Dakota,38
2853497,null,4831,null,157626,null,4935,null,99685,null,3811,null,7336,null,1246,null,23894,null,2411,null,30268,null,2346,null,25227,null,2084,null,12960,null,1577,null,57941,null,2922,null,14763,null,2075,null,23161,null,2544,null,16100,null,1760,null,3140,null,993,null,777,null,392,null,2695871,null,6425,null,1258423,null,13762,null,86808,null,4790,null,399156,null,8833,null,399326,null,10293,null,251954,null,6917,null,121179,null,3959,null,1437448,null,14048,null,368464,null,6835,null,383154,null,10031,null,462860,null,10642,null,169408,null,7192,null,53562,null,3319,null,0400000US39,Ohio,39
878490,null,3437,null,52277,null,3359,null,34634,null,2855,null,4384,null,1084,null,10337,null,1678,null,10601,null,1608,null,7427,null,1299,null,1885,null,536,null,17643,null,1813,null,6318,null,1325,null,8299,null,1370,null,2592,null,723,null,407,null,294,null,27,null,50,null,826213,null,4463,null,425203,null,5582,null,47786,null,3788,null,129553,null,4614,null,139135,null,5480,null,79096,null,4069,null,29633,null,2438,null,401010,null,6568,null,113224,null,3519,null,103656,null,4705,null,131520,null,5416,null,41489,null,2870,null,11121,null,1585,null,0400000US40,Oklahoma,40
921432,null,4080,null,47233,null,3383,null,33697,null,2960,null,3690,null,952,null,7420,null,1541,null,11525,null,1815,null,7227,null,1508,null,3835,null,970,null,13536,null,1889,null,4310,null,1264,null,4384,null,1237,null,4021,null,1124,null,558,null,351,null,263,null,160,null,874199,null,5657,null,428017,null,7655,null,43869,null,3557,null,112172,null,5407,null,144196,null,5825,null,86385,null,3804,null,41395,null,3020,null,446182,null,7595,null,111532,null,4064,null,109918,null,4828,null,142194,null,5515,null,58588,null,3772,null,23950,null,2549,null,0400000US41,Oregon,41
3046266,null,5782,null,152625,null,5584,null,100752,null,4564,null,9606,null,1559,null,22013,null,2581,null,24195,null,2313,null,29469,null,1872,null,15469,null,1973,null,51873,null,3553,null,12780,null,1973,null,21296,null,2482,null,14428,null,1897,null,2457,null,775,null,912,null,399,null,2893641,null,7721,null,1361830,null,12443,null,95250,null,4895,null,445601,null,9163,null,379676,null,9531,null,285302,null,6394,null,156001,null,4986,null,1531811,null,13276,null,370927,null,6000,null,427474,null,10797,null,459198,null,9216,null,201465,null,6733,null,72747,null,4774,null,0400000US42,Pennsylvania,42
272595,null,1840,null,12048,null,1632,null,8165,null,1367,null,296,null,274,null,1186,null,512,null,2366,null,767,null,2779,null,799,null,1538,null,687,null,3883,null,976,null,390,null,256,null,2212,null,820,null,1111,null,450,null,170,null,207,null,0,null,285,null,260547,null,2376,null,113540,null,4007,null,10552,null,1841,null,29004,null,2571,null,31803,null,2940,null,28035,null,2495,null,14146,null,1810,null,147007,null,4305,null,31517,null,1894,null,35909,null,3061,null,49326,null,3183,null,20655,null,2563,null,9600,null,2237,null,0400000US44,Rhode Island,44
1112739,null,3916,null,56503,null,3521,null,33724,null,2425,null,5181,null,1349,null,6584,null,1316,null,10005,null,1626,null,7709,null,1383,null,4245,null,1030,null,22779,null,2877,null,6198,null,1537,null,8426,null,2037,null,6840,null,1581,null,945,null,638,null,370,null,354,null,1056236,null,5204,null,500164,null,10470,null,47653,null,3084,null,151800,null,6414,null,157878,null,6737,null,97743,null,5482,null,45090,null,3152,null,556072,null,10921,null,151631,null,6149,null,157600,null,6945,null,165497,null,6652,null,60075,null,4623,null,21269,null,2403,null,0400000US45,South Carolina,45
188853,null,1617,null,13617,null,1895,null,7549,null,1365,null,286,null,275,null,1709,null,662,null,2447,null,704,null,2365,null,698,null,742,null,348,null,6068,null,1182,null,2222,null,880,null,1814,null,580,null,1750,null,638,null,282,null,303,null,0,null,221,null,175236,null,2706,null,85759,null,3201,null,5097,null,1288,null,22313,null,1708,null,30514,null,1841,null,21306,null,2132,null,6529,null,1097,null,89477,null,3596,null,25201,null,1713,null,21283,null,2599,null,30385,null,2685,null,10208,null,1982,null,2400,null,832,null,0400000US46,South Dakota,46
1548271,null,5425,null,83642,null,5256,null,50866,null,3698,null,6173,null,1397,null,13791,null,2314,null,15332,null,2097,null,11041,null,1572,null,4529,null,870,null,32776,null,3605,null,9246,null,1769,null,13708,null,2105,null,8519,null,1939,null,997,null,650,null,306,null,332,null,1464629,null,7774,null,719845,null,10503,null,74875,null,3914,null,237707,null,7167,null,218638,null,7151,null,130921,null,5281,null,57704,null,3126,null,744784,null,11572,null,203321,null,6140,null,208807,null,7289,null,216829,null,7222,null,85685,null,5158,null,30142,null,2865,null,0400000US47,Tennessee,47
6125385,null,8299,null,388590,null,11766,null,260424,null,9111,null,53897,null,3987,null,68062,null,5029,null,67440,null,4614,null,51306,null,4116,null,19719,null,2104,null,128166,null,6777,null,41090,null,3910,null,47101,null,3235,null,34871,null,3142,null,4080,null,1347,null,1024,null,459,null,5736795,null,14548,null,2886200,null,20223,null,527826,null,11998,null,758643,null,12878,null,825028,null,14090,null,557952,null,12532,null,216751,null,7449,null,2850595,null,22902,null,836329,null,11548,null,673514,null,14687,null,896385,null,16170,null,340613,null,9792,null,103754,null,4527,null,0400000US48,Texas,48
