B18025_001E,B18025_001EA,B18025_001M,B18025_001MA,B18025_002E,B18025_002EA,B18025_002M,B18025_002MA,B18025_003E,B18025_003EA,B18025_003M,B18025_003MA,B18025_004E,B18025_004EA,B18025_004M,B18025_004MA,B18025_005E,B18025_005EA,B18025_005M,B18025_005MA,B18025_006E,B18025_006EA,B18025_006M,B18025_006MA,B18025_007E,B18025_007EA,B18025_007M,B18025_007MA,B18025_008E,B18025_008EA,B18025_008M,B18025_008MA,B18025_009E,B18025_009EA,B18025_009M,B18025_009MA,B18025_010E,B18025_010EA,B18025_010M,B18025_010MA,B18025_011E,B18025_011EA,B18025_011M,B18025_011MA,B18025_012E,B18025_012EA,B18025_012M,B18025_012MA,B18025_013E,B18025_013EA,B18025_013M,B18025_013MA,B18025_014E,B18025_014EA,B18025_014M,B18025_014MA,B18025_015E,B18025_015EA,B18025_015M,B18025_015MA,B18025_016E,B18025_016EA,B18025_016M,B18025_016MA,B18025_017E,B18025_017EA,B18025_017M,B18025_017MA,B18025_018E,B18025_018EA,B18025_018M,B18025_018MA,B18025_019E,B18025_019EA,B18025_019M,B18025_019MA,B18025_020E,B18025_020EA,B18025_020M,B18025_020MA,B18025_021E,B18025_021EA,B18025_021M,B18025_021MA,B18025_022E,B18025_022EA,B18025_022M,B18025_022MA,B18025_023E,B18025_023EA,B18025_023M,B18025_023MA,B18025_024E,B18025_024EA,B18025_024M,B18025_024MA,B18025_025E,B18025_025EA,B18025_025M,B18025_025MA,B18025_026E,B18025_026EA,B18025_026M,B18025_026MA,B18025_027E,B18025_027EA,B18025_027M,B18025_027MA,B18025_028E,B18025_028EA,B18025_028M,B18025_028MA,B18025_029E,B18025_029EA,B18025_029M,B18025_029MA,B18025_030E,B18025_030EA,B18025_030M,B18025_030MA,B18025_031E,B18025_031EA,B18025_031M,B18025_031MA,GEO_ID,NAME,state
6197084,null,6330,null,209982,null,7663,null,95172,null,5557,null,24391,null,3245,null,3183,null,1087,null,21208,null,3054,null,70781,null,4540,null,10106,null,1755,null,60675,null,4254,null,114810,null,5749,null,19666,null,2776,null,4097,null,1387,null,15569,null,2391,null,95144,null,5337,null,11469,null,2037,null,83675,null,5079,null,5987102,null,10327,null,2924633,null,8774,null,1194105,null,8468,null,832967,null,8556,null,361138,null,9103,null,1730528,null,6931,null,1429817,null,10684,null,300711,null,9308,null,3062469,null,7830,null,1223004,null,6608,null,732850,null,10330,null,490154,null,10491,null,1839465,null,6412,null,1255073,null,11104,null,584392,null,10534,null,0400000US13,Georgia,13
804033,null,3163,null,20140,null,2160,null,11375,null,1515,null,3817,null,1015,null,912,null,581,null,2905,null,843,null,7558,null,1292,null,1887,null,829,null,5671,null,1081,null,8765,null,1495,null,1234,null,530,null,268,null,219,null,966,null,462,null,7531,null,1377,null,1263,null,432,null,6268,null,1339,null,783893,null,4223,null,386841,null,3415,null,150008,null,3054,null,105465,null,3407,null,44543,null,2980,null,236833,null,2248,null,194524,null,3487,null,42309,null,2708,null,397052,null,2052,null,148667,null,1753,null,91138,null,3438,null,57529,null,3323,null,248385,null,1701,null,182695,null,3212,null,65690,null,2834,null,0400000US15,Hawaii,15
945567,null,3152,null,25008,null,2248,null,11508,null,1507,null,2923,null,875,null,795,null,450,null,2128,null,758,null,8585,null,1362,null,1012,null,436,null,7573,null,1305,null,13500,null,1808,null,2754,null,799,null,739,null,469,null,2015,null,724,null,10746,null,1614,null,1601,null,627,null,9145,null,1413,null,920559,null,3926,null,462802,null,3126,null,195370,null,2750,null,151925,null,2624,null,43445,null,2934,null,267432,null,2147,null,225766,null,3307,null,41666,null,2908,null,457757,null,2660,null,189013,null,1980,null,119409,null,3513,null,69604,null,3388,null,268744,null,1991,null,188143,null,3431,null,80601,null,3409,null,0400000US16,Idaho,16
8371247,null,6306,null,226701,null,7712,null,102731,null,5645,null,22995,null,2576,null,5474,null,1269,null,17521,null,2141,null,79736,null,4528,null,13207,null,2077,null,66529,null,3947,null,123970,null,5116,null,23006,null,2283,null,6740,null,1156,null,16266,null,1929,null,100964,null,4697,null,15392,null,1798,null,85572,null,4410,null,8144546,null,9182,null,4057120,null,7527,null,1689263,null,6165,null,1173512,null,9856,null,515751,null,9042,null,2367857,null,5994,null,1973740,null,10980,null,394117,null,8658,null,4087426,null,6926,null,1646597,null,4984,null,1037191,null,10156,null,609406,null,10721,null,2440829,null,5802,null,1726271,null,11954,null,714558,null,10853,null,0400000US17,Illinois,17
4096381,null,4067,null,140418,null,5361,null,59016,null,3709,null,12941,null,1696,null,3267,null,891,null,9674,null,1445,null,46075,null,3206,null,7480,null,1446,null,38595,null,2897,null,81402,null,3512,null,13552,null,1777,null,3326,null,908,null,10226,null,1531,null,67850,null,3406,null,8539,null,1230,null,59311,null,3167,null,3955963,null,6899,null,1972977,null,4716,null,796077,null,4081,null,563654,null,7831,null,232423,null,7432,null,1176900,null,4183,null,980830,null,6306,null,196070,null,5446,null,1982986,null,4724,null,786984,null,3402,null,487210,null,6724,null,299774,null,5932,null,1196002,null,4256,null,856448,null,8978,null,339554,null,7582,null,0400000US18,Indiana,18
1906124,null,3017,null,55226,null,3690,null,26187,null,2344,null,6252,null,1261,null,1621,null,656,null,4631,null,1055,null,19935,null,2143,null,5345,null,1142,null,14590,null,1802,null,29039,null,2956,null,5350,null,969,null,2082,null,628,null,3268,null,762,null,23689,null,2663,null,5485,null,1176,null,18204,null,2342,null,1850898,null,5256,null,929693,null,3707,null,371395,null,2979,null,287838,null,4889,null,83557,null,4590,null,558298,null,3479,null,482732,null,4534,null,75566,null,3082,null,921205,null,3861,null,364306,null,2803,null,260239,null,3803,null,104067,null,3953,null,556899,null,3132,null,429980,null,4318,null,126919,null,4205,null,0400000US19,Iowa,19
1772004,null,4069,null,52326,null,3197,null,23507,null,1815,null,5722,null,1109,null,2094,null,523,null,3628,null,982,null,17785,null,1446,null,3997,null,803,null,13788,null,1439,null,28819,null,2375,null,5313,null,1074,null,1476,null,546,null,3837,null,971,null,23506,null,2015,null,4788,null,1122,null,18718,null,1942,null,1719678,null,5288,null,861953,null,3846,null,355382,null,3426,null,263019,null,4883,null,92363,null,4832,null,506571,null,3352,null,436790,null,4367,null,69781,null,3809,null,857725,null,4201,null,343825,null,3533,null,234351,null,5874,null,109474,null,4929,null,513900,null,3293,null,387701,null,4438,null,126199,null,3824,null,0400000US20,Kansas,20
2758808,null,4362,null,135770,null,6410,null,59955,null,4133,null,15540,null,2158,null,2435,null,1019,null,13105,null,1781,null,44415,null,3329,null,3588,null,750,null,40827,null,3366,null,75815,null,4379,null,12938,null,2344,null,2074,null,885,null,10864,null,2062,null,62877,null,3691,null,6735,null,1425,null,56142,null,3407,null,2623038,null,7432,null,1290377,null,5291,null,510111,null,4136,null,353488,null,6056,null,156623,null,6855,null,780266,null,4494,null,604288,null,6588,null,175978,null,4988,null,1332661,null,5542,null,520860,null,3717,null,324776,null,6662,null,196084,null,6566,null,811801,null,4689,null,540444,null,7603,null,271357,null,6506,null,0400000US21,Kentucky,21
2748761,null,4585,null,120442,null,6319,null,52344,null,3839,null,13617,null,2044,null,2765,null,1113,null,10852,null,1798,null,38727,null,3322,null,5843,null,1415,null,32884,null,3016,null,68098,null,4152,null,10262,null,1621,null,2203,null,710,null,8059,null,1540,null,57836,null,3738,null,9857,null,1344,null,47979,null,3509,null,2628319,null,7455,null,1270763,null,5080,null,530252,null,4992,null,362388,null,7004,null,167864,null,6345,null,740511,null,4472,null,588314,null,7198,null,152197,null,5832,null,1357556,null,5190,null,563823,null,4354,null,326552,null,7516,null,237271,null,7640,null,793733,null,4950,null,519251,null,7495,null,274482,null,7430,null,0400000US22,Louisiana,22
873828,null,2046,null,34119,null,2525,null,13983,null,1656,null,3076,null,928,null,584,null,421,null,2492,null,795,null,10907,null,1410,null,1518,null,460,null,9389,null,1393,null,20136,null,1954,null,4639,null,1126,null,863,null,407,null,3776,null,1000,null,15497,null,1772,null,1899,null,526,null,13598,null,1683,null,839709,null,3128,null,415019,null,2317,null,144195,null,1768,null,102564,null,2756,null,41631,null,2252,null,270824,null,1705,null,221573,null,2798,null,49251,null,2690,null,424690,null,2426,null,144037,null,1706,null,96472,null,2611,null,47565,null,2480,null,280653,null,2199,null,206645,null,3584,null,74008,null,3499,null,0400000US23,Maine,23
3690245,null,4545,null,97632,null,4735,null,42488,null,3286,null,10662,null,1503,null,2950,null,895,null,7712,null,1326,null,31826,null,3000,null,6864,null,1195,null,24962,null,2586,null,55144,null,3219,null,10403,null,1571,null,2632,null,802,null,7771,null,1483,null,44741,null,2873,null,8467,null,1371,null,36274,null,2711,null,3592613,null,6467,null,1730104,null,4404,null,670957,null,4309,null,478343,null,6933,null,192614,null,6528,null,1059147,null,3857,null,899379,null,5734,null,159768,null,5426,null,1862509,null,5201,null,698013,null,4246,null,459351,null,6767,null,238662,null,6729,null,1164496,null,4030,null,871499,null,7970,null,292997,null,7928,null,0400000US24,Maryland,24
4294205,null,3939,null,124408,null,6107,null,50066,null,3753,null,12650,null,2050,null,3733,null,1391,null,8917,null,1479,null,37416,null,3168,null,7229,null,1404,null,30187,null,2727,null,74342,null,5161,null,14073,null,2293,null,3418,null,1040,null,10655,null,2072,null,60269,null,3953,null,9305,null,1640,null,50964,null,3673,null,4169797,null,6715,null,2054193,null,4993,null,791883,null,4050,null,544836,null,8273,null,247047,null,7965,null,1262310,null,4157,null,1050204,null,7463,null,212106,null,7023,null,2115604,null,6080,null,797045,null,4225,null,533382,null,7701,null,263663,null,7495,null,1318559,null,4458,null,987204,null,8204,null,331355,null,7266,null,0400000US25,Massachusetts,25
6567092,null,5345,null,251446,null,8207,null,114045,null,4918,null,29452,null,2735,null,4367,null,989,null,25085,null,2659,null,84593,null,4474,null,11300,null,1542,null,73293,null,3897,null,137401,null,6296,null,27167,null,2789,null,5960,null,1226,null,21207,null,2508,null,110234,null,5057,null,13556,null,1680,null,96678,null,4773,null,6315646,null,10292,null,3132643,null,7056,null,1220486,null,5133,null,802289,null,8818,null,418197,null,7571,null,1912157,null,5415,null,1470585,null,8876,null,441572,null,7521,null,3183003,null,7646,null,1218408,null,4742,null,754693,null,7047,null,463715,null,7184,null,1964595,null,5921,null,1321738,null,9857,null,642857,null,8810,null,0400000US26,Michigan,26
3425883,null,4050,null,79565,null,3459,null,36129,null,2580,null,10145,null,1347,null,4049,null,1020,null,6096,null,841,null,25984,null,2238,null,8668,null,1473,null,17316,null,1701,null,43436,null,2711,null,9566,null,1499,null,3489,null,901,null,6077,null,1098,null,33870,null,2427,null,8747,null,1257,null,25123,null,2223,null,3346318,null,5854,null,1690074,null,4306,null,663676,null,3365,null,504548,null,4104,null,159128,null,4241,null,1026398,null,3223,null,870716,null,5767,null,155682,null,5059,null,1656244,null,4389,null,640817,null,3435,null,463180,null,4997,null,177637,null,5498,null,1015427,null,3297,null,785742,null,6042,null,229685,null,6162,null,0400000US27,Minnesota,27
1837322,null,4813,null,94913,null,4246,null,42094,null,3317,null,11046,null,1785,null,2384,null,907,null,8662,null,1672,null,31048,null,2779,null,5263,null,1262,null,25785,null,2520,null,52819,null,3471,null,7739,null,1479,null,923,null,641,null,6816,null,1453,null,45080,null,3371,null,4579,null,1321,null,40501,null,3082,null,1742409,null,6115,null,840769,null,5487,null,356100,null,4546,null,222516,null,5403,null,133584,null,5208,null,484669,null,5117,null,372578,null,6772,null,112091,null,5193,null,901640,null,4231,null,373626,null,3606,null,206911,null,5575,null,166715,null,5759,null,528014,null,4872,null,343364,null,7473,null,184650,null,5657,null,0400000US28,Mississippi,28
3768289,null,4384,null,148657,null,6187,null,65570,null,4473,null,15819,null,2128,null,4281,null,1159,null,11538,null,1654,null,49751,null,3774,null,7079,null,1069,null,42672,null,3605,null,83087,null,4946,null,15312,null,2338,null,3332,null,973,null,11980,null,1993,null,67775,null,4091,null,10895,null,1771,null,56880,null,3773,null,3619632,null,7529,null,1776472,null,6309,null,709742,null,4195,null,511678,null,6472,null,198064,null,6186,null,1066730,null,5132,null,872106,null,7541,null,194624,null,5832,null,1843160,null,5780,null,719380,null,4081,null,477808,null,6582,null,241572,null,6576,null,1123780,null,4358,null,811248,null,7908,null,312532,null,7231,null,0400000US29,Missouri,29
624378,null,2236,null,20155,null,2446,null,9758,null,1592,null,2253,null,973,null,687,null,488,null,1566,null,802,null,7505,null,1333,null,1158,null,481,null,6347,null,1208,null,10397,null,1585,null,2643,null,873,null,889,null,528,null,1754,null,659,null,7754,null,1376,null,1789,null,635,null,5965,null,1166,null,604223,null,3135,null,303635,null,2058,null,117827,null,1925,null,84466,null,3302,null,33361,null,2945,null,185808,null,2035,null,151616,null,3215,null,34192,null,2711,null,300588,null,1993,null,112602,null,1684,null,75051,null,2677,null,37551,null,2561,null,187986,null,1927,null,135516,null,2935,null,52470,null,2908,null,0400000US30,Montana,30
1126891,null,3088,null,26120,null,2369,null,11584,null,1638,null,3154,null,839,null,834,null,404,null,2320,null,829,null,8430,null,1268,null,1232,null,474,null,7198,null,1210,null,14536,null,1768,null,2475,null,841,null,962,null,668,null,1513,null,495,null,12061,null,1677,null,1840,null,573,null,10221,null,1615,null,1100771,null,3954,null,552719,null,2993,null,228397,null,2800,null,177609,null,3662,null,50788,null,3324,null,324322,null,2196,null,284515,null,2593,null,39807,null,2281,null,548052,null,2625,null,222197,null,2198,null,160500,null,3329,null,61697,null,3221,null,325855,null,2225,null,253253,null,3315,null,72602,null,2845,null,0400000US31,Nebraska,31
1660603,null,3677,null,41454,null,3498,null,17634,null,2448,null,3344,null,983,null,692,null,575,null,2652,null,814,null,14290,null,2204,null,3224,null,1029,null,11066,null,1856,null,23820,null,2595,null,4182,null,1119,null,1122,null,508,null,3060,null,941,null,19638,null,2380,null,3040,null,882,null,16598,null,2215,null,1619149,null,4569,null,826518,null,3539,null,329279,null,3038,null,252646,null,4009,null,76633,null,4538,null,497239,null,3180,null,410861,null,4940,null,86378,null,4283,null,792631,null,3401,null,310256,null,3387,null,192928,null,4470,null,117328,null,5437,null,482375,null,2697,null,333200,null,4785,null,149175,null,4763,null,0400000US32,Nevada,32
885785,null,2323,null,24914,null,2825,null,11253,null,1745,null,2715,null,832,null,1180,null,510,null,1535,null,650,null,8538,null,1406,null,1627,null,620,null,6911,null,1288,null,13661,null,2102,null,2392,null,852,null,674,null,417,null,1718,null,681,null,11269,null,1768,null,2098,null,860,null,9171,null,1559,null,860871,null,3475,null,426798,null,2243,null,151184,null,2211,null,109534,null,3104,null,41650,null,2806,null,275614,null,1936,null,239581,null,2629,null,36033,null,2416,null,434073,null,2518,null,152366,null,1841,null,104125,null,2702,null,48241,null,2406,null,281707,null,1910,null,213515,null,3783,null,68192,null,3799,null,0400000US33,New Hampshire,33
5668686,null,4460,null,146196,null,6070,null,64748,null,3729,null,16078,null,2054,null,3855,null,963,null,12223,null,2034,null,48670,null,3326,null,9385,null,1514,null,39285,null,3276,null,81448,null,4655,null,11914,null,1897,null,2567,null,765,null,9347,null,1744,null,69534,null,4331,null,11540,null,1773,null,57994,null,4113,null,5522490,null,7678,null,2735531,null,5427,null,1019829,null,4175,null,697712,null,7186,null,322117,null,7494,null,1715702,null,4885,null,1466416,null,8164,null,249286,null,7581,null,2786959,null,5658,null,996255,null,3263,null,610869,null,9961,null,385386,null,10519,null,1790704,null,5018,null,1268703,null,9563,null,522001,null,10409,null,0400000US34,New Jersey,34
1256644,null,3071,null,48461,null,3754,null,23417,null,2572,null,5085,null,1303,null,1019,null,590,null,4066,null,1188,null,18332,null,2269,null,3678,null,956,null,14654,null,2004,null,25044,null,2539,null,5218,null,1347,null,554,null,364,null,4664,null,1280,null,19826,null,1971,null,2149,null,700,null,17677,null,2007,null,1208183,null,4701,null,595144,null,3840,null,254039,null,3062,null,177340,null,4530,null,76699,null,3965,null,341105,null,3665,null,271132,null,4791,null,69973,null,3822,null,613039,null,3597,null,246807,null,2979,null,145199,null,4646,null,101608,null,4930,null,366232,null,3329,null,249778,null,5420,null,116454,null,4498,null,0400000US35,New Mexico,35
12711571,null,7498,null,372467,null,8848,null,160923,null,6398,null,40540,null,3474,null,8240,null,1263,null,32300,null,3091,null,120383,null,5415,null,20377,null,2363,null,100006,null,4929,null,211544,null,6656,null,38098,null,2809,null,6964,null,1159,null,31134,null,2774,null,173446,null,6119,null,23055,null,2158,null,150391,null,5767,null,12339104,null,11009,null,6044106,null,8713,null,2411694,null,6376,null,1563337,null,12109,null,848357,null,12311,null,3632412,null,6683,null,2969616,null,13517,null,662796,null,12025,null,6294998,null,7905,null,2441462,null,6234,null,1449973,null,13861,null,991489,null,13486,null,3853536,null,6848,null,2690151,null,14961,null,1163385,null,14481,null,0400000US36,New York,36
5851250,null,7626,null,205326,null,9132,null,85009,null,4815,null,17850,null,2196,null,3153,null,948,null,14697,null,2179,null,67159,null,4409,null,10483,null,1906,null,56676,null,4041,null,120317,null,6289,null,19316,null,2447,null,4421,null,1312,null,14895,null,1935,null,101001,null,5275,null,11783,null,1810,null,89218,null,4976,null,5645924,null,12412,null,2757646,null,7765,null,1079570,null,7027,null,759883,null,8536,null,319687,null,7775,null,1678076,null,7072,null,1374709,null,8921,null,303367,null,7591,null,2888278,null,9533,null,1113347,null,7805,null,678509,null,8447,null,434838,null,9843,null,1774931,null,6891,null,1233788,null,13714,null,541143,null,11675,null,0400000US37,North Carolina,37
413440,null,1786,null,8681,null,1022,null,4102,null,732,null,657,null,321,null,359,null,289,null,298,null,182,null,3445,null,755,null,954,null,431,null,2491,null,634,null,4579,null,850,null,1291,null,571,null,485,null,328,null,806,null,480,null,3288,null,652,null,901,null,412,null,2387,null,576,null,404759,null,2005,null,207028,null,1802,null,89252,null,1581,null,65756,null,2120,null,23496,null,2053,null,117776,null,1096,null,103904,null,1660,null,13872,null,1371,null,197731,null,1581,null,81306,null,1467,null,59081,null,1886,null,22225,null,1690,null,116425,null,1072,null,92502,null,1855,null,23923,null,1750,null,0400000US38,North Dakota,38
7405751,null,5758,null,265889,null,8930,null,119710,null,5893,null,30035,null,3252,null,7883,null,1402,null,22152,null,2916,null,89675,null,4605,null,15610,null,2023,null,74065,null,4073,null,146179,null,6298,null,26245,null,2592,null,4706,null,1054,null,21539,null,2332,null,119934,null,5923,null,17238,null,1928,null,102696,null,5775,null,7139862,null,9810,null,3515307,null,7344,null,1370507,null,5675,null,948042,null,9386,null,422465,null,9221,null,2144800,null,5251,null,1739195,null,9320,null,405605,null,8342,null,3624555,null,7388,null,1392003,null,5259,null,901407,null,10134,null,490596,null,9564,null,2232552,null,7309,null,1592568,null,9861,null,639984,null,9311,null,0400000US39,Ohio,39
2272961,null,4865,null,93561,null,4838,null,39789,null,3202,null,9861,null,1600,null,2187,null,803,null,7674,null,1233,null,29928,null,2894,null,5724,null,1166,null,24204,null,2519,null,53772,null,3173,null,8631,null,1532,null,1619,null,656,null,7012,null,1359,null,45141,null,2857,null,6257,null,1112,null,38884,null,2758,null,2179400,null,7062,null,1081278,null,5385,null,454395,null,4718,null,333913,null,5392,null,120482,null,5025,null,626883,null,3941,null,515067,null,5833,null,111816,null,4101,null,1098122,null,4393,null,446194,null,3830,null,276337,null,5970,null,169857,null,5029,null,651928,null,3581,null,448730,null,5689,null,203198,null,5575,null,0400000US40,Oklahoma,40
